actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
100,PT04M55.00S,2025-03-29T00:03:18.8Z,1,REGULAR,steal,,[],202695,,,1610612746,20,17,2025-03-29T00:03:20Z,1000000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
101,PT04M51.00S,2025-03-29T00:03:22.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202695,94.56307490144546,52.450980392156865,1610612746,20,19,2025-03-29T00:03:26Z,1010000,False,12.0,-1.0,1,right,K. Leonard running DUNK (6 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,1.24,Made,6.0,,,,,,,,,,,,
102,PT04M38.00S,2025-03-29T00:03:34.8Z,1,REGULAR,3pt,Jump Shot,[],1630553,30.305519053876477,66.91176470588235,1610612751,23,19,2025-03-29T00:03:40Z,1020000,False,-85.0,232.0,1,left,K. Johnson 24' 3PT  (6 PTS) (J. Wilson 2 AST),"[1630553, 1630592]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,24.73,Made,6.0,J. Wilson,1630592.0,2.0,,,,,,,,,
104,PT04M24.00S,2025-03-29T00:03:49.5Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,23,19,2025-03-29T00:03:53Z,1040000,False,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1630553]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Johnson,1630553.0,,
105,PT04M24.00S,2025-03-29T00:03:49.5Z,1,REGULAR,steal,,[],1630553,,,1610612751,23,19,2025-03-29T00:03:51Z,1050000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
106,PT04M17.00S,2025-03-29T00:03:56.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629651,8.229303547963205,54.65686274509803,1610612751,25,19,2025-03-29T00:04:20Z,1060000,False,-23.0,25.0,1,left,N. Claxton running reverse Layup (2 PTS),[1629651],1610612751.0,BKN,running reverse,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,3.41,Made,2.0,,,,,,,,,,,,
107,PT04M05.00S,2025-03-29T00:04:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.51182654402102,55.88235294117647,1610612746,25,19,2025-03-29T00:04:12Z,1070000,False,29.0,8.0,1,right,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,3.06,Missed,,,,,,,,,,,,,
108,PT04M02.00S,2025-03-29T00:04:11.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,25,19,2025-03-29T00:04:12Z,1080000,False,,,0,,N. Claxton REBOUND (Off:0 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,107.0,3.0,3.0,0.0,,,,,
109,PT03M57.00S,2025-03-29T00:04:19.5Z,1,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,25,19,2025-03-29T00:04:31Z,1090000,False,,,0,,C. Johnson lost ball out-of-bounds TURNOVER (1 TO),[1629661],1610612751.0,BKN,lost ball,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,202035.0,,,,,,,,,,,,,,,1.0,,,,
110,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612746,25,19,2025-03-29T00:04:36Z,1100000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,out,[],1630553,,,1610612746,25,19,2025-03-29T00:04:36Z,1110000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,in,[],1630570,,,1610612746,25,19,2025-03-29T00:04:36Z,1130000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,in,[],1641727,,,1610612746,25,19,2025-03-29T00:04:36Z,1140000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,in,[],1631166,,,1610612746,25,19,2025-03-29T00:04:36Z,1150000,False,,,0,,SUB in: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,out,[],1629661,,,1610612746,25,19,2025-03-29T00:04:44Z,1160000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,out,[],1626181,,,1610612746,25,19,2025-03-29T00:05:10Z,1165000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M57.00S,2025-03-29T00:04:22.2Z,1,REGULAR,substitution,in,[],203992,,,1610612746,25,19,2025-03-29T00:05:10Z,1167500,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M39.00S,2025-03-29T00:05:07.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630570,,,1610612746,25,19,2025-03-29T00:05:17Z,1170000,False,,,0,,T. Watford personal FOUL (1 PF) (Dunn 2 FT),"[1630570, 1627739]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,1148.0,1.0,0.0,Dunn,1627739.0,,,,,,,,,,,,,,,
121,PT03M39.00S,2025-03-29T00:05:33.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1627739,,,1610612746,25,20,2025-03-29T00:05:33Z,1190000,False,,,0,,K. Dunn Free Throw 1 of 2 (3 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
122,PT03M39.00S,2025-03-29T00:05:34.5Z,1,REGULAR,substitution,out,[],202695,,,1610612746,25,20,2025-03-29T00:05:41Z,1200000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M39.00S,2025-03-29T00:05:34.5Z,1,REGULAR,substitution,in,[],201587,,,1610612746,25,20,2025-03-29T00:05:41Z,1210000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M39.00S,2025-03-29T00:05:51.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1627739,,,1610612746,25,21,2025-03-29T00:05:51Z,1220000,False,,,0,,K. Dunn Free Throw 2 of 2 (4 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
125,PT03M17.00S,2025-03-29T00:06:16.4Z,1,REGULAR,3pt,Jump Shot,[],1630592,26.363337713534822,82.59803921568627,1610612751,25,21,2025-03-29T00:06:21Z,1230000,False,-163.0,195.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,,,,25.44,Missed,,,,,,,,,,,,,
126,PT03M14.00S,2025-03-29T00:06:19.4Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,25,21,2025-03-29T00:06:21Z,1240000,False,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,125.0,3.0,3.0,0.0,,,,,
127,PT03M04.00S,2025-03-29T00:06:29.6Z,1,REGULAR,3pt,Jump Shot,[],201935,69.20170827858082,71.07843137254902,1610612746,25,21,2025-03-29T00:06:34Z,1250000,False,105.0,237.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,25.94,Missed,,,,,,,,,,,,,
128,PT03M00.00S,2025-03-29T00:06:33.6Z,1,REGULAR,rebound,defensive,[],1630592,,,1610612751,25,21,2025-03-29T00:06:34Z,1260000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,127.0,2.0,2.0,0.0,,,,,
129,PT02M54.00S,2025-03-29T00:06:39.3Z,1,REGULAR,3pt,Jump Shot,[],1630570,5.732588699080158,4.6568627450980395,1610612751,25,21,2025-03-29T00:06:45Z,1270000,False,227.0,1.0,1,left,MISS T. Watford 3PT,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Right Corner 3,24+ Right,,,,,,22.67,Missed,,,,,,,,,,,,,
130,PT02M50.00S,2025-03-29T00:06:43.2Z,1,REGULAR,rebound,offensive,[],1631166,,,1610612751,25,21,2025-03-29T00:06:43Z,1280000,False,,,0,,D. Timme REBOUND (Off:1 Def:0),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,129.0,1.0,0.0,1.0,,,,,
131,PT02M49.00S,2025-03-29T00:06:44.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641727,34.247700394218136,33.33333333333333,1610612751,25,21,2025-03-29T00:06:48Z,1290000,False,83.0,269.0,1,left,MISS D. Whitehead 28' 3PT,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Center,,,,,,28.2,Missed,,,,,,,,,,,,,
132,PT02M46.00S,2025-03-29T00:06:47.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,25,21,2025-03-29T00:06:48Z,1300000,False,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,131.0,4.0,4.0,0.0,,,,,
133,PT02M36.00S,2025-03-29T00:06:56.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.70105124835742,65.68627450980392,1610612746,25,23,2025-03-29T00:07:00Z,1310000,False,78.0,44.0,1,right,I. Zubac 9' turnaround Hook (10 PTS) (B. Bogdanović 1 AST),"[1627826, 203992]",1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,,,,,,9.01,Made,10.0,B. Bogdanović,203992.0,1.0,,,,,,,,,
135,PT02M15.00S,2025-03-29T00:07:18.9Z,1,REGULAR,turnover,bad pass,[],1630570,,,1610612751,25,23,2025-03-29T00:07:24Z,1330000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 203992]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Bogdanović,203992.0,,
136,PT02M15.00S,2025-03-29T00:07:18.9Z,1,REGULAR,steal,,[],203992,,,1610612746,25,23,2025-03-29T00:07:20Z,1340000,False,,,0,,B. Bogdanović STEAL (1 STL),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
137,PT02M09.00S,2025-03-29T00:07:24.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,92.59198423127464,38.48039215686275,1610612746,25,23,2025-03-29T00:07:27Z,1350000,False,-58.0,17.0,1,right,MISS J. Harden 6' running Layup,[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.01,Missed,,,,,,,,,,,,,
138,PT02M07.00S,2025-03-29T00:07:26.0Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,25,23,2025-03-29T00:07:27Z,1360000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,
139,PT02M03.00S,2025-03-29T00:07:30.6Z,1,REGULAR,3pt,Jump Shot,[],1631166,32.53942181340342,48.77450980392157,1610612751,25,23,2025-03-29T00:10:21Z,1370000,False,6.0,253.0,1,left,MISS D. Timme 25' 3PT,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Center,,,,,,25.35,Missed,,,,,,,,,,,,,
140,PT01M58.00S,2025-03-29T00:07:35.6Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,25,23,2025-03-29T00:07:38Z,1380000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,
141,PT01M57.00S,2025-03-29T00:07:43.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612746,25,23,2025-03-29T00:07:48Z,1390000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,out,[],1631213,,,1610612746,25,23,2025-03-29T00:09:25Z,1400000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,25,23,2025-03-29T00:09:25Z,1410000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,25,23,2025-03-29T00:09:25Z,1420000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612746,25,23,2025-03-29T00:09:25Z,1430000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,in,[],1627732,,,1610612746,25,23,2025-03-29T00:09:25Z,1440000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M57.00S,2025-03-29T00:08:06.8Z,1,REGULAR,substitution,in,[],1627884,,,1610612746,25,23,2025-03-29T00:09:25Z,1450000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M47.00S,2025-03-29T00:09:33.4Z,1,REGULAR,3pt,Jump Shot,[],1627884,95.74572930354796,4.901960784313726,1610612746,25,23,2025-03-29T00:09:38Z,1460000,False,-225.0,-13.0,1,right,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,22.58,Missed,,,,,,,,,,,,,
149,PT01M44.00S,2025-03-29T00:09:36.4Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612751,25,23,2025-03-29T00:09:38Z,1470000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,148.0,1.0,1.0,0.0,,,,,
150,PT01M28.00S,2025-03-29T00:09:52.3Z,1,REGULAR,turnover,bad pass,[],1631166,,,1610612751,25,23,2025-03-29T00:09:55Z,1480000,False,,,0,,D. Timme bad pass TURNOVER (1 TO),"[1631166, 201587]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Batum,201587.0,,
151,PT01M28.00S,2025-03-29T00:09:52.3Z,1,REGULAR,steal,,[],201587,,,1610612746,25,23,2025-03-29T00:09:54Z,1490000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M10.00S,2025-03-29T00:10:10.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203992,70.38436268068331,24.019607843137255,1610612746,25,23,2025-03-29T00:10:18Z,1500000,False,-130.0,226.0,1,right,MISS B. Bogdanović 26' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,26.06,Missed,,,,,,,,,,,,,
153,PT01M06.00S,2025-03-29T00:10:14.3Z,1,REGULAR,rebound,defensive,[],1641727,,,1610612751,25,23,2025-03-29T00:10:18Z,1510000,False,,,0,,D. Whitehead REBOUND (Off:0 Def:1),[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,152.0,1.0,1.0,0.0,,,,,
154,PT00M50.10S,2025-03-29T00:10:30.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.40801576872536,59.31372549019608,1610612751,25,23,2025-03-29T00:10:37Z,1520000,False,-47.0,252.0,1,left,MISS D. Russell 25' step back 3PT,[1626156],1610612751.0,BKN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,25.64,Missed,,,,,,,,,,,,,
155,PT00M45.50S,2025-03-29T00:10:35.1Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612746,25,23,2025-03-29T00:10:37Z,1530000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,
156,PT00M43.20S,2025-03-29T00:10:38.1Z,1,REGULAR,2pt,Layup,['fastbreak'],1627884,94.82588699080158,67.64705882352942,1610612746,25,23,2025-03-29T00:10:42Z,1540000,False,88.0,-4.0,1,right,MISS D. Jones Jr. 8' running Layup,[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,,,8.83,Missed,,,,,,,,,,,,,
157,PT00M41.20S,2025-03-29T00:10:40.1Z,1,REGULAR,rebound,offensive,[],203992,,,1610612746,25,23,2025-03-29T00:13:45Z,1550000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,156.0,2.0,1.0,1.0,,,,,
166,PT00M40.20S,2025-03-29T00:10:43.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",203992,92.46057818659659,49.754901960784316,1610612746,25,23,2025-03-29T00:14:10Z,1555000,False,-1.0,18.0,1,right,MISS B. Bogdanović tip Layup,[203992],1610612746.0,LAC,tip,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,1.84,Missed,,,,,,,,,,,,,
167,PT00M39.20S,2025-03-29T00:10:44.1Z,1,REGULAR,rebound,defensive,[],1631166,,,1610612751,25,23,2025-03-29T00:14:10Z,1557500,False,,,0,,D. Timme REBOUND (Off:1 Def:1),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,166.0,2.0,1.0,1.0,,,,,
158,PT00M34.20S,2025-03-29T00:10:48.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641727,8.754927726675426,42.40196078431372,1610612751,27,23,2025-03-29T00:10:51Z,1560000,False,38.0,30.0,1,left,D. Whitehead driving Layup (2 PTS),[1641727],1610612751.0,BKN,driving,,,Whitehead,D. Whitehead,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.83,Made,2.0,,,,,,,,,,,,
159,PT00M23.50S,2025-03-29T00:11:02.8Z,1,REGULAR,3pt,Jump Shot,[],201587,95.74572930354796,4.411764705882353,1610612746,27,26,2025-03-29T00:11:07Z,1570000,False,-228.0,-13.0,1,right,N. Batum 3PT  (3 PTS) (B. Bogdanović 2 AST),"[201587, 203992]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,,,,,,22.82,Made,3.0,B. Bogdanović,203992.0,2.0,,,,,,,,,
161,PT00M03.20S,2025-03-29T00:11:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.966491458607096,53.67647058823529,1610612751,27,26,2025-03-29T00:11:29Z,1590000,False,-18.0,22.0,1,left,MISS T. Watford driving Layup,[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,2.9,Missed,,,,,,,,,,,,,
162,PT00M01.00S,2025-03-29T00:11:28.5Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,27,26,2025-03-29T00:11:28Z,1600000,False,,,0,,B. Bogdanović REBOUND (Off:1 Def:2),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,161.0,3.0,2.0,1.0,,,,,
163,PT00M01.00S,2025-03-29T00:11:33.4Z,1,REGULAR,3pt,Jump Shot,[],203992,45.15440210249672,68.62745098039215,1610612746,27,26,2025-03-29T00:15:08Z,1610000,False,93.0,463.0,1,right,MISS B. Bogdanović 47' pullup 3PT,[203992],1610612746.0,LAC,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,,,,47.23,Missed,,,,,,,,,,,,,
164,PT00M01.00S,2025-03-29T00:11:33.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,27,26,2025-03-29T00:11:50Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,163.0,,,,,,,,
165,PT00M00.00S,2025-03-29T00:11:36.4Z,1,REGULAR,period,end,[],0,,,1610612746,27,26,2025-03-29T00:11:36Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-29T00:12:54.9Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,27,26,2025-03-29T00:14:14Z,1640000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-29T00:12:54.9Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,27,26,2025-03-29T00:14:14Z,1650000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-29T00:14:20.7Z,2,REGULAR,period,start,[],0,,,1610612751,27,26,2025-03-29T00:14:20Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M47.00S,2025-03-29T00:14:36.8Z,2,REGULAR,foul,personal,[],1627884,,,1610612751,27,26,2025-03-29T00:15:02Z,1670000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1631166]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,201638.0,1.0,0.0,Timme,1631166.0,,,,,,,,,,,,,,,
173,PT11M39.00S,2025-03-29T00:15:01.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,7.178055190538765,45.34313725490196,1610612751,29,26,2025-03-29T00:15:55Z,1690000,False,23.0,15.0,1,left,D. Timme Layup (2 PTS) (D. Russell 1 AST),"[1631166, 1626156]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,,,,,,2.77,Made,2.0,D. Russell,1626156.0,1.0,,,,,,,,,
175,PT11M16.00S,2025-03-29T00:15:24.1Z,2,REGULAR,3pt,Jump Shot,[],203992,75.77201051248358,15.196078431372548,1610612746,29,26,2025-03-29T00:15:28Z,1710000,False,-174.0,175.0,1,right,MISS B. Bogdanović 24' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,24.69,Missed,,,,,,,,,,,,,
176,PT11M13.00S,2025-03-29T00:15:27.1Z,2,REGULAR,rebound,defensive,[],1630570,,,1610612751,29,26,2025-03-29T00:15:28Z,1720000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,175.0,2.0,2.0,0.0,,,,,
177,PT11M09.00S,2025-03-29T00:15:30.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641727,3.4986859395532193,94.85294117647058,1610612751,29,26,2025-03-29T00:15:36Z,1730000,False,-224.0,-20.0,1,left,MISS D. Whitehead running 3PT,[1641727],1610612751.0,BKN,running,,,Whitehead,D. Whitehead,,,,,Left Corner 3,24+ Left,,,,,,22.52,Missed,,,,,,,,,,,,,
178,PT11M06.00S,2025-03-29T00:15:33.9Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612746,29,26,2025-03-29T00:15:36Z,1740000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,
