actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
91,PT04M52.00S,2025-02-06T00:57:22.2Z,1,REGULAR,substitution,in,[],1631213,,,1610612751,11,21,2025-02-06T00:57:28Z,870000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M47.00S,2025-02-06T00:57:42.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,86.41590013140605,43.627450980392155,1610612751,13,21,2025-02-06T00:57:45Z,880000,False,-32.0,75.0,1,right,T. Evbuomwan 8' driving floating Jump Shot (2 PTS) (D. Sharpe 1 AST),"[1641787, 1630549]",1610612751.0,BKN,driving floating,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.17,Made,2.0,D. Sharpe,1630549.0,1.0,,,,,,,,,
94,PT04M33.00S,2025-02-06T00:57:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,11.12023653088042,44.11764705882353,1610612764,13,23,2025-02-06T00:57:59Z,900000,False,29.0,52.0,1,left,B. Coulibaly driving floating bank Jump Shot (4 PTS) (J. Poole 3 AST),"[1641731, 1629673]",1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.97,Made,4.0,J. Poole,1629673.0,3.0,,,,,,,,,
96,PT04M21.00S,2025-02-06T00:58:07.5Z,1,REGULAR,3pt,Jump Shot,[],1631213,90.09526938239159,4.166666666666666,1610612751,16,23,2025-02-06T00:58:12Z,920000,False,-229.0,41.0,1,right,T. Martin 3PT  (3 PTS) (B. Simmons 2 AST),"[1631213, 1627732]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,23.28,Made,3.0,B. Simmons,1627732.0,2.0,,,,,,,,,
98,PT04M09.00S,2025-02-06T00:58:22.0Z,1,REGULAR,foul,personal,[],1631213,,,1610612764,16,23,2025-02-06T00:58:30Z,940000,False,,,0,,T. Martin personal FOUL (1 PF),"[1631213, 1641731]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,201638.0,1.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,
100,PT03M53.00S,2025-02-06T00:58:59.1Z,1,REGULAR,3pt,Jump Shot,[],1641731,33.590670170827856,31.372549019607842,1610612764,16,23,2025-02-06T00:59:03Z,960000,False,93.0,263.0,1,left,MISS B. Coulibaly 27' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,27.93,Missed,,,,,,,,,,,,,
101,PT03M50.00S,2025-02-06T00:59:02.5Z,1,REGULAR,rebound,defensive,[],1631213,,,1610612751,16,23,2025-02-06T00:59:02Z,970000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,100.0,,,,1.0,1.0,0.0,,
102,PT03M45.00S,2025-02-06T00:59:06.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631213,66.04796320630749,50.73529411764706,1610612751,16,23,2025-02-06T00:59:48Z,980000,False,4.0,267.0,1,right,MISS T. Martin 26' running 3PT,[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,Above the Break 3,24+ Center,,,,,,26.66,Missed,,,,,,,,,,,,,
103,PT03M44.00S,2025-02-06T00:59:07.6Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,16,23,2025-02-06T01:00:38Z,990000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,102.0,,,,1.0,0.0,1.0,,
104,PT03M42.00S,2025-02-06T00:59:10.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,16,23,2025-02-06T01:00:52Z,1000000,False,0.0,0.0,1,right,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
105,PT03M41.00S,2025-02-06T00:59:11.5Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,16,23,2025-02-06T01:00:59Z,1010000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,104.0,,,,1.0,1.0,0.0,,
106,PT03M35.00S,2025-02-06T00:59:16.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,25.18068331143233,86.27450980392157,1610612764,16,26,2025-02-06T00:59:26Z,1020000,False,-181.0,184.0,1,left,J. Poole 25' 3PT running (5 PTS) (B. Coulibaly 4 AST),"[1629673, 1641731]",1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,25.85,Made,5.0,B. Coulibaly,1641731.0,4.0,,,,,,,,,
108,PT03M11.00S,2025-02-06T00:59:42.9Z,1,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612751,16,26,2025-02-06T00:59:59Z,1040000,False,,,0,,K. George shooting personal FOUL (2 PF) (Evbuomwan 2 FT),"[1642273, 1641787]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,202053.0,2.0,0.0,Evbuomwan,1641787.0,,,,,,,,,,,,,,,
110,PT03M11.00S,2025-02-06T01:00:21.6Z,1,REGULAR,freethrow,1 of 2,[],1641787,,,1610612751,17,26,2025-02-06T01:00:21Z,1060000,False,,,0,,T. Evbuomwan Free Throw 1 of 2 (3 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
111,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,out,[],1629673,,,1610612751,17,26,2025-02-06T01:00:37Z,1070000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,out,[],1642273,,,1610612751,17,26,2025-02-06T01:00:37Z,1080000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,out,[],1626158,,,1610612751,17,26,2025-02-06T01:00:37Z,1090000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,in,[],1627763,,,1610612751,17,26,2025-02-06T01:00:37Z,1100000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,in,[],1641774,,,1610612751,17,26,2025-02-06T01:00:37Z,1110000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M11.00S,2025-02-06T01:00:22.8Z,1,REGULAR,substitution,in,[],1630551,,,1610612751,17,26,2025-02-06T01:00:37Z,1120000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M11.00S,2025-02-06T01:00:50.6Z,1,REGULAR,freethrow,2 of 2,[],1641787,,,1610612751,18,26,2025-02-06T01:00:50Z,1130000,False,,,0,,T. Evbuomwan Free Throw 2 of 2 (4 PTS),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
118,PT02M54.00S,2025-02-06T01:01:10.2Z,1,REGULAR,3pt,Jump Shot,[],1630551,7.5722733245729295,5.392156862745098,1610612764,18,29,2025-02-06T01:01:20Z,1140000,False,223.0,19.0,1,left,J. Champagnie 3PT  (3 PTS) (C. Kispert 1 AST),"[1630551, 1630557]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,22.38,Made,3.0,C. Kispert,1630557.0,1.0,,,,,,,,,
120,PT02M42.00S,2025-02-06T01:01:22.4Z,1,REGULAR,turnover,lost ball,[],1631213,,,1610612751,18,29,2025-02-06T01:01:32Z,1160000,False,,,0,,T. Martin lost ball TURNOVER (1 TO),"[1631213, 1627763]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Brogdon,1627763.0,,,,,
121,PT02M42.00S,2025-02-06T01:01:22.4Z,1,REGULAR,steal,,[],1627763,,,1610612764,18,29,2025-02-06T01:05:44Z,1170000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
122,PT02M34.00S,2025-02-06T01:01:31.9Z,1,REGULAR,foul,personal,[],1630592,,,1610612764,18,29,2025-02-06T01:01:46Z,1180000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 1630557]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
124,PT02M34.00S,2025-02-06T01:01:42.6Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,18,29,2025-02-06T01:01:45Z,1200000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M34.00S,2025-02-06T01:01:42.6Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,18,29,2025-02-06T01:01:45Z,1210000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M27.00S,2025-02-06T01:02:04.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,22.552562417871222,8.57843137254902,1610612764,18,29,2025-02-06T01:02:07Z,1220000,False,207.0,159.0,1,left,MISS T. Vukcevic 26' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,,,26.14,Missed,,,,,,,,,,,,,
127,PT02M25.00S,2025-02-06T01:02:06.3Z,1,REGULAR,rebound,defensive,[],1641787,,,1610612751,18,29,2025-02-06T01:02:07Z,1230000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:1),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,126.0,,,,1.0,1.0,0.0,,
128,PT02M15.00S,2025-02-06T01:02:16.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,92.46057818659659,44.36274509803921,1610612751,20,29,2025-02-06T01:02:20Z,1240000,False,-28.0,18.0,1,right,T. Evbuomwan driving Layup (6 PTS) (B. Simmons 3 AST),"[1641787, 1627732]",1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,3.37,Made,6.0,B. Simmons,1627732.0,3.0,,,,,,,,,
129,PT01M59.00S,2025-02-06T01:02:34.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627732,,,1610612764,20,29,2025-02-06T01:02:40Z,1250000,False,,,0,,B. Simmons shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1627732, 1641774]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Right,201638.0,1.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
131,PT01M59.00S,2025-02-06T01:03:04.4Z,1,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,20,29,2025-02-06T01:03:16Z,1270000,False,,,0,,MISS T. Vukcevic Free Throw 1 of 2,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
132,PT01M59.00S,2025-02-06T01:03:04.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,20,29,2025-02-06T01:03:16Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,
133,PT01M59.00S,2025-02-06T01:03:04.4Z,1,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,20,29,2025-02-06T01:03:16Z,1290000,False,,,0,,MISS T. Vukcevic Free Throw 2 of 2,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
134,PT01M56.00S,2025-02-06T01:03:07.4Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,20,29,2025-02-06T01:03:16Z,1300000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,133.0,,,,2.0,1.0,1.0,,
135,PT01M50.00S,2025-02-06T01:03:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,92.72339027595268,48.77450980392157,1610612751,22,29,2025-02-06T01:03:47Z,1310000,False,-6.0,16.0,1,right,T. Evbuomwan driving Layup (8 PTS),[1641787],1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,,,,1.7,Made,8.0,,,,,,,,,,,,
136,PT01M43.00S,2025-02-06T01:03:31.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,22,29,2025-02-06T01:03:31Z,1320000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M34.00S,2025-02-06T01:05:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,7.966491458607096,59.31372549019608,1610612764,22,29,2025-02-06T01:06:41Z,1330000,False,-47.0,22.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.17,Missed,,,,,,,,,,,,,
139,PT01M33.00S,2025-02-06T01:05:19.4Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612751,22,29,2025-02-06T01:06:41Z,1350000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,137.0,,,,2.0,2.0,0.0,,
141,PT01M09.00S,2025-02-06T01:05:58.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,83.919185282523,37.254901960784316,1610612751,24,29,2025-02-06T01:06:34Z,1370000,False,-64.0,99.0,1,right,B. Simmons 11' turnaround Hook (2 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,11.75,Made,2.0,,,,,,,,,,,,
142,PT00M55.30S,2025-02-06T01:06:12.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630551,12.697109067017081,55.63725490196079,1610612764,24,31,2025-02-06T01:06:24Z,1380000,False,-28.0,67.0,1,left,J. Champagnie 7' floating Jump Shot (5 PTS) (B. Carrington 1 AST),"[1630551, 1642267]",1610612764.0,WAS,floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.26,Made,5.0,B. Carrington,1642267.0,1.0,,,,,,,,,
145,PT00M48.70S,2025-02-06T01:06:21.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627732,89.17542706964521,49.01960784313725,1610612751,26,31,2025-02-06T01:06:28Z,1400000,False,-5.0,49.0,1,right,B. Simmons turnaround Hook (4 PTS),[1627732],1610612751.0,BKN,turnaround,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.95,Made,4.0,,,,,,,,,,,,
146,PT00M37.20S,2025-02-06T01:06:37.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641787,,,1610612764,26,31,2025-02-06T01:06:43Z,1410000,False,,,0,,T. Evbuomwan personal FOUL (1 PF) (Carrington 2 FT),"[1641787, 1642267]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Right Center,1162.0,1.0,0.0,Carrington,1642267.0,,,,,,,,,,,,,,,
148,PT00M37.20S,2025-02-06T01:07:03.6Z,1,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,26,32,2025-02-06T01:07:03Z,1430000,False,,,0,,B. Carrington Free Throw 1 of 2 (6 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
149,PT00M37.20S,2025-02-06T01:07:18.1Z,1,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,26,33,2025-02-06T01:07:18Z,1440000,False,,,0,,B. Carrington Free Throw 2 of 2 (7 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
150,PT00M20.60S,2025-02-06T01:07:37.9Z,1,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612751,26,33,2025-02-06T01:07:47Z,1450000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Evbuomwan 2 FT),"[1630551, 1641787]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,1162.0,1.0,0.0,Evbuomwan,1641787.0,,,,,,,,,,,,,,,
152,PT00M20.60S,2025-02-06T01:08:04.5Z,1,REGULAR,freethrow,1 of 2,[],1641787,,,1610612751,26,33,2025-02-06T01:08:04Z,1470000,False,,,0,,MISS T. Evbuomwan Free Throw 1 of 2,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
153,PT00M20.60S,2025-02-06T01:08:04.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,26,33,2025-02-06T01:08:04Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,,,,
154,PT00M20.60S,2025-02-06T01:08:05.1Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,26,33,2025-02-06T01:08:10Z,1490000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M20.60S,2025-02-06T01:08:05.1Z,1,REGULAR,substitution,in,[],1630553,,,1610612751,26,33,2025-02-06T01:08:10Z,1500000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M20.60S,2025-02-06T01:08:04.5Z,1,REGULAR,freethrow,2 of 2,[],1641787,,,1610612751,26,33,2025-02-06T01:08:32Z,1510000,False,,,0,,MISS T. Evbuomwan Free Throw 2 of 2,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
157,PT00M18.40S,2025-02-06T01:08:06.7Z,1,REGULAR,rebound,offensive,[],1631213,,,1610612751,26,33,2025-02-06T01:08:32Z,1520000,False,,,0,,T. Martin REBOUND (Off:1 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,156.0,,,,2.0,1.0,1.0,,
158,PT00M05.20S,2025-02-06T01:08:43.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641787,75.50919842312747,7.8431372549019605,1610612751,26,33,2025-02-06T01:08:49Z,1530000,False,-211.0,178.0,1,right,MISS T. Evbuomwan 27' 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,,,,27.57,Missed,,,,,,,,,,,,,
159,PT00M05.20S,2025-02-06T01:08:43.0Z,1,REGULAR,rebound,offensive,[],1627732,,,1610612751,26,33,2025-02-06T01:08:49Z,1540000,False,,,0,,B. Simmons REBOUND (Off:1 Def:2),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,158.0,,,,3.0,2.0,1.0,,
160,PT00M03.70S,2025-02-06T01:08:48.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627732,94.40999984741211,50.0,1610612751,26,33,2025-02-06T01:10:44Z,1550000,False,0.0,0.0,1,right,MISS B. Simmons tip Layup,[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
161,PT00M02.40S,2025-02-06T01:08:49.6Z,1,REGULAR,rebound,defensive,[],1641774,,,1610612764,26,33,2025-02-06T01:10:44Z,1560000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,160.0,,,,1.0,1.0,0.0,,
163,PT00M01.20S,2025-02-06T01:08:53.4Z,1,REGULAR,3pt,Jump Shot,[],1641774,62.63140604467805,53.431372549019606,1610612764,26,33,2025-02-06T01:10:51Z,1565000,False,-17.0,536.0,1,left,MISS T. Vukcevic 53' pullup 3PT,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,53.65,Missed,,,,,,,,,,,,,
164,PT00M00.10S,2025-02-06T01:08:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,33,2025-02-06T01:10:21Z,1567500,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,163.0,,,,,,,,
162,PT00M00.00S,2025-02-06T01:08:58.6Z,1,REGULAR,period,end,[],0,,,1610612764,26,33,2025-02-06T01:08:58Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,out,['startperiod'],1627732,,,1610612764,26,33,2025-02-06T01:11:27Z,1580000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,out,['startperiod'],1631213,,,1610612764,26,33,2025-02-06T01:11:27Z,1590000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,out,['startperiod'],1630553,,,1610612764,26,33,2025-02-06T01:11:27Z,1600000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,in,['startperiod'],1629661,,,1610612764,26,33,2025-02-06T01:11:27Z,1610000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,in,['startperiod'],1626156,,,1610612764,26,33,2025-02-06T01:11:27Z,1620000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-02-06T01:10:47.5Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612764,26,33,2025-02-06T01:11:27Z,1630000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-02-06T01:11:39.5Z,2,REGULAR,period,start,[],0,,,1610612751,26,33,2025-02-06T01:11:39Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M41.00S,2025-02-06T01:11:58.3Z,2,REGULAR,3pt,Jump Shot,[],1629661,64.73390275952694,50.245098039215684,1610612751,29,33,2025-02-06T01:12:03Z,1650000,False,1.0,279.0,1,right,C. Johnson 27' 3PT  (5 PTS) (J. Wilson 2 AST),"[1629661, 1630592]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,27.9,Made,5.0,J. Wilson,1630592.0,2.0,,,,,,,,,
174,PT11M22.00S,2025-02-06T01:12:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,9.017739816031538,56.61764705882353,1610612764,29,33,2025-02-06T01:12:22Z,1670000,False,-33.0,32.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.62,Missed,,,,,,,,,,,,,
175,PT11M21.00S,2025-02-06T01:12:18.0Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,29,33,2025-02-06T01:13:02Z,1680000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,174.0,,,,1.0,0.0,1.0,,
176,PT11M21.00S,2025-02-06T01:12:20.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630551,5.590000152587891,50.0,1610612764,29,35,2025-02-06T01:13:07Z,1690000,False,0.0,0.0,1,left,J. Champagnie tip Layup (7 PTS),[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,7.0,,,,,,,,,,,,
