actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M25.00S,2025-02-13T01:11:24.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,94.43166885676742,46.81372549019608,1610612751,31,28,2025-02-13T01:11:32Z,1700000,False,-16.0,0.0,1,right,D. Sharpe putback Layup (4 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,,,,,,,,,,,,,,,,,
173,PT11M10.00S,2025-02-13T01:11:42.4Z,2,REGULAR,foul,technical,['1freethrow'],1630570,,,1610612755,31,28,2025-02-13T01:11:52Z,1710000,False,,,0,,T. Watford defensive-3-second technical FOUL (1 Tech),[1630570],1610612751.0,BKN,defensive-3-second,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200833.0,1.0,1.0,,,,,
174,PT11M10.00S,2025-02-13T01:12:00.3Z,2,REGULAR,freethrow,1 of 1,[],1630215,,,1610612755,31,29,2025-02-13T01:12:00Z,1720000,False,,,0,,J. Butler technical Free Throw 1 of 1 (1 PTS),[1630215],1610612755.0,PHI,technical,,,Butler,J. Butler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
175,PT11M10.00S,2025-02-13T01:12:02.7Z,2,REGULAR,substitution,out,[],1630570,,,1610612755,31,29,2025-02-13T01:12:07Z,1730000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT11M10.00S,2025-02-13T01:12:02.7Z,2,REGULAR,substitution,in,[],1626156,,,1610612755,31,29,2025-02-13T01:12:07Z,1740000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M55.00S,2025-02-13T01:12:32.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,15.193823915900131,65.44117647058823,1610612755,31,29,2025-02-13T01:13:11Z,1750000,False,-77.0,90.0,1,left,MISS J. Butler 11' turnaround Shot,[1630215],1610612755.0,PHI,turnaround,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,11.88,Missed,,,,,,,,,,,,,,,,,,
178,PT10M54.00S,2025-02-13T01:12:33.6Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,31,29,2025-02-13T01:13:11Z,1760000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Left,,,,177.0,3.0,2.0,1.0,,,,,,,,,,,,,
179,PT10M49.00S,2025-02-13T01:12:39.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630533,92.9862023653088,45.588235294117645,1610612751,33,29,2025-02-13T01:13:49Z,1770000,False,-22.0,13.0,1,right,Z. Williams running Layup (2 PTS) (D. Russell 1 AST),"[1630533, 1626156]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,,,,,D. Russell,1626156.0,1.0,,,,,,,,,,
180,PT10M49.00S,2025-02-13T01:12:43.0Z,2,REGULAR,foul,personal,['1freethrow'],1630215,,,1610612751,33,29,2025-02-13T01:12:48Z,1780000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Williams 1 FT),"[1630215, 1630533]",1610612755.0,PHI,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627529.0,1.0,0.0,Williams,1630533.0,,,
183,PT10M49.00S,2025-02-13T01:13:16.2Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630533,,,1610612751,34,29,2025-02-13T01:13:16Z,1800000,False,,,0,,Z. Williams Free Throw 1 of 1 (3 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
184,PT10M42.00S,2025-02-13T01:13:24.1Z,2,REGULAR,foul,personal,[],1626156,,,1610612755,34,29,2025-02-13T01:13:31Z,1810000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1630215]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200833.0,1.0,0.0,Butler,1630215.0,,,
186,PT10M28.00S,2025-02-13T01:13:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,8.360709592641262,44.6078431372549,1610612755,34,29,2025-02-13T01:14:40Z,1830000,False,27.0,26.0,1,left,MISS G. Yabusele driving Layup,[1627824],1610612755.0,PHI,driving,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
187,PT10M26.00S,2025-02-13T01:13:52.1Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,34,29,2025-02-13T01:13:56Z,1840000,False,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,
188,PT10M20.00S,2025-02-13T01:13:58.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,78.0059132720105,91.42156862745098,1610612751,34,29,2025-02-13T01:14:03Z,1850000,False,207.0,154.0,1,right,MISS Z. Williams 25' 3PT - blocked,"[1630533, 1629656]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,Grimes,1629656.0,,,,,,,,
189,PT10M20.00S,2025-02-13T01:13:58.7Z,2,REGULAR,block,,[],1629656,,,1610612751,34,29,2025-02-13T01:14:02Z,1860000,False,,,0,,Q. Grimes BLOCK (1 BLK),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
190,PT10M18.00S,2025-02-13T01:14:00.7Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,34,29,2025-02-13T01:15:45Z,1870000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,188.0,4.0,2.0,2.0,,,,,,,,,,,,,
191,PT10M18.00S,2025-02-13T01:14:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,92.72339027595268,48.28431372549019,1610612751,36,29,2025-02-13T01:15:52Z,1880000,False,-9.0,16.0,1,right,D. Sharpe putback Layup (6 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.81,Made,6.0,,,,,,,,,,,,,,,,,
192,PT10M01.00S,2025-02-13T01:14:17.2Z,2,REGULAR,turnover,lost ball,[],1629656,,,1610612755,36,29,2025-02-13T01:14:21Z,1890000,False,,,0,,Q. Grimes lost ball TURNOVER (2 TO),"[1629656, 1641787]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Evbuomwan,1641787.0
193,PT10M01.00S,2025-02-13T01:14:17.2Z,2,REGULAR,steal,,[],1641787,,,1610612751,36,29,2025-02-13T01:14:21Z,1900000,False,,,0,,T. Evbuomwan STEAL (1 STL),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M44.00S,2025-02-13T01:14:33.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630533,86.28449408672799,76.9607843137255,1610612751,36,29,2025-02-13T01:14:39Z,1910000,False,135.0,76.0,1,right,MISS Z. Williams 15' pullup Shot,[1630533],1610612751.0,BKN,pullup,,,Williams,Z. Williams,,,,,Mid-Range,8-16 Right,15.49,Missed,,,,,,,,,,,,,,,,,,
195,PT09M39.00S,2025-02-13T01:14:38.7Z,2,REGULAR,rebound,offensive,[],1641787,,,1610612751,36,29,2025-02-13T01:14:39Z,1920000,False,,,0,,T. Evbuomwan REBOUND (Off:1 Def:0),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,8-16 Right,,,,194.0,1.0,0.0,1.0,,,,,,,,,,,,,
196,PT09M38.00S,2025-02-13T01:14:39.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641787,91.67214191852825,56.86274509803921,1610612751,36,29,2025-02-13T01:14:43Z,1930000,False,34.0,26.0,1,right,MISS T. Evbuomwan putback Layup - blocked,"[1641787, 1630215]",1610612751.0,BKN,putback,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,4.29,Missed,,,,,,,,,Butler,1630215.0,,,,,,,,
197,PT09M38.00S,2025-02-13T01:14:39.0Z,2,REGULAR,block,,[],1630215,,,1610612751,36,29,2025-02-13T01:14:41Z,1940000,False,,,0,,J. Butler BLOCK (1 BLK),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
198,PT09M35.00S,2025-02-13T01:14:42.0Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612755,36,29,2025-02-13T01:14:43Z,1950000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,196.0,1.0,1.0,0.0,,,,,,,,,,,,,
199,PT09M34.00S,2025-02-13T01:14:44.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630215,7.966491458607096,41.911764705882355,1610612755,36,31,2025-02-13T01:14:51Z,1960000,False,40.0,22.0,1,left,J. Butler running Layup (3 PTS),[1630215],1610612755.0,PHI,running,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,3.0,,,,,,,,,,,,,,,,,
200,PT09M18.00S,2025-02-13T01:15:02.7Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612751,36,31,2025-02-13T01:15:08Z,1970000,False,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Russell 2 FT),"[1629656, 1626156]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627529.0,1.0,0.0,Russell,1626156.0,,,
202,PT09M18.00S,2025-02-13T01:15:31.3Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612751,37,31,2025-02-13T01:16:06Z,1990000,False,,,0,,D. Russell Free Throw 1 of 2 (15 PTS),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
203,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,37,31,2025-02-13T01:15:37Z,2000000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,out,[],1627824,,,1610612751,37,31,2025-02-13T01:15:37Z,2020000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,37,31,2025-02-13T01:15:37Z,2030000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,in,[],203083,,,1610612751,37,31,2025-02-13T01:15:37Z,2040000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,in,[],202331,,,1610612751,37,31,2025-02-13T01:15:37Z,2050000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M18.00S,2025-02-13T01:15:31.7Z,2,REGULAR,substitution,out,[],1641741,,,1610612751,37,31,2025-02-13T01:15:47Z,2060000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M18.00S,2025-02-13T01:15:31.3Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612751,37,31,2025-02-13T01:16:06Z,2070000,False,,,0,,MISS D. Russell Free Throw 2 of 2,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
211,PT09M17.00S,2025-02-13T01:15:32.3Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,37,31,2025-02-13T01:18:56Z,2080000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,
212,PT09M05.00S,2025-02-13T01:16:15.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,5.863994743758213,51.225490196078425,1610612755,37,33,2025-02-13T01:16:18Z,2090000,False,-6.0,3.0,1,left,K. Oubre Jr. DUNK (10 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,0.66,Made,10.0,,,,,,,,,,,,,,,,,
213,PT08M45.00S,2025-02-13T01:16:35.9Z,2,REGULAR,3pt,Jump Shot,[],1631213,85.23324572930355,94.36274509803921,1610612751,37,33,2025-02-13T01:16:40Z,2100000,False,222.0,86.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
214,PT08M43.00S,2025-02-13T01:16:37.9Z,2,REGULAR,rebound,offensive,[],1641787,,,1610612751,37,33,2025-02-13T01:16:40Z,2110000,False,,,0,,T. Evbuomwan REBOUND (Off:2 Def:0),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Right Corner 3,24+ Right,,,,213.0,2.0,0.0,2.0,,,,,,,,,,,,,
215,PT08M36.00S,2025-02-13T01:16:44.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,92.59198423127464,1.4705882352941175,1610612751,40,33,2025-02-13T01:16:49Z,2120000,False,-243.0,17.0,1,right,Z. Williams 24' 3PT  (6 PTS) (D. Russell 2 AST),"[1630533, 1626156]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,24.32,Made,6.0,,,,,D. Russell,1626156.0,2.0,,,,,,,,,,
217,PT08M25.00S,2025-02-13T01:16:56.4Z,2,REGULAR,foul,personal,['2freethrow'],1631213,,,1610612755,40,33,2025-02-13T01:17:03Z,2140000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Butler 2 FT),"[1631213, 1630215]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101283.0,1.0,0.0,Butler,1630215.0,,,
219,PT08M25.00S,2025-02-13T01:17:25.2Z,2,REGULAR,freethrow,1 of 2,[],1630215,,,1610612755,40,34,2025-02-13T01:17:42Z,2160000,False,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
220,PT08M25.00S,2025-02-13T01:17:25.2Z,2,REGULAR,freethrow,2 of 2,[],1630215,,,1610612755,40,34,2025-02-13T01:17:42Z,2170000,False,,,0,,MISS J. Butler Free Throw 2 of 2,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT08M22.00S,2025-02-13T01:17:28.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,40,34,2025-02-13T01:17:42Z,2180000,False,,,0,,N. Claxton REBOUND (Off:4 Def:1),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,220.0,5.0,1.0,4.0,,,,,,,,,,,,,
222,PT08M18.00S,2025-02-13T01:17:49.2Z,2,REGULAR,foul,personal,[],203083,,,1610612751,40,34,2025-02-13T01:17:54Z,2190000,False,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 1629651]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Claxton,1629651.0,,,
224,PT08M18.00S,2025-02-13T01:17:52.5Z,2,REGULAR,substitution,out,[],1641787,,,1610612751,40,34,2025-02-13T01:18:22Z,2210000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M18.00S,2025-02-13T01:17:52.5Z,2,REGULAR,substitution,out,[],1631213,,,1610612751,40,34,2025-02-13T01:18:22Z,2220000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M18.00S,2025-02-13T01:17:52.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,40,34,2025-02-13T01:18:22Z,2230000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M18.00S,2025-02-13T01:17:52.5Z,2,REGULAR,substitution,in,[],1630553,,,1610612751,40,34,2025-02-13T01:18:22Z,2240000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M09.00S,2025-02-13T01:18:25.1Z,2,REGULAR,3pt,Jump Shot,[],1629661,74.19513797634691,8.333333333333332,1610612751,40,34,2025-02-13T01:18:28Z,2250000,False,-208.0,190.0,1,right,MISS C. Johnson 28' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,28.2,Missed,,,,,,,,,,,,,,,,,,
229,PT08M07.00S,2025-02-13T01:18:27.1Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,40,34,2025-02-13T01:18:28Z,2260000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,
230,PT07M55.00S,2025-02-13T01:18:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629656,32.276609724047304,60.5392156862745,1610612755,40,34,2025-02-13T01:18:43Z,2270000,False,-53.0,251.0,1,left,MISS Q. Grimes 25' 3PT,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
231,PT07M52.00S,2025-02-13T01:18:42.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,40,34,2025-02-13T01:18:43Z,2280000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,230.0,3.0,3.0,0.0,,,,,,,,,,,,,
232,PT07M44.00S,2025-02-13T01:18:50.2Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.49342969776609,63.725490196078425,1610612751,43,34,2025-02-13T01:18:54Z,2290000,False,69.0,253.0,1,right,C. Johnson 26' 3PT pullup (5 PTS),[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.22,Made,5.0,,,,,,,,,,,,,,,,,
233,PT07M27.00S,2025-02-13T01:19:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,7.440867279894875,44.11764705882353,1610612755,43,34,2025-02-13T01:22:13Z,2300000,False,29.0,17.0,1,left,MISS J. Butler driving Layup - blocked,"[1630215, 1629651]",1610612755.0,PHI,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,Claxton,1629651.0,,,,,,,,
234,PT07M27.00S,2025-02-13T01:19:08.8Z,2,REGULAR,block,,[],1629651,,,1610612755,43,34,2025-02-13T01:19:10Z,2310000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT07M26.00S,2025-02-13T01:19:09.8Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612751,43,34,2025-02-13T01:22:13Z,2320000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,
236,PT07M19.00S,2025-02-13T01:19:15.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630553,92.32917214191852,2.941176470588235,1610612751,43,34,2025-02-13T01:19:19Z,2330000,False,-235.0,20.0,1,right,MISS K. Johnson running 3PT,[1630553],1610612751.0,BKN,running,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.61,Missed,,,,,,,,,,,,,,,,,,
237,PT07M16.00S,2025-02-13T01:19:18.3Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,43,34,2025-02-13T01:19:19Z,2340000,False,,,0,,A. Drummond REBOUND (Off:2 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,,236.0,3.0,1.0,2.0,,,,,,,,,,,,,
238,PT07M08.00S,2025-02-13T01:19:26.8Z,2,REGULAR,2pt,Jump Shot,[],1629656,7.835085413929041,28.921568627450984,1610612755,43,34,2025-02-13T01:19:31Z,2350000,False,105.0,21.0,1,left,MISS Q. Grimes 10' driving floating bank Shot,[1629656],1610612755.0,PHI,driving floating bank,,,Grimes,Q. Grimes,,,,,Mid-Range,8-16 Right,10.75,Missed,,,,,,,,,,,,,,,,,,
239,PT07M05.00S,2025-02-13T01:19:29.8Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612751,43,34,2025-02-13T01:19:31Z,2360000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,238.0,3.0,3.0,0.0,,,,,,,,,,,,,
240,PT07M01.00S,2025-02-13T01:19:35.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,43,34,2025-02-13T01:19:35Z,2370000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M01.00S,2025-02-13T01:19:37.4Z,2,REGULAR,substitution,out,[],1630215,,,1610612751,43,34,2025-02-13T01:22:20Z,2380000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M01.00S,2025-02-13T01:19:37.4Z,2,REGULAR,substitution,in,[],1630288,,,1610612751,43,34,2025-02-13T01:22:20Z,2390000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M45.00S,2025-02-13T01:22:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,89.43823915900131,59.80392156862745,1610612751,43,34,2025-02-13T01:23:28Z,2400000,False,49.0,47.0,1,right,MISS N. Claxton 6' turnaround Shot,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,
244,PT06M44.00S,2025-02-13T01:23:00.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,43,34,2025-02-13T01:23:28Z,2410000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,243.0,4.0,2.0,2.0,,,,,,,,,,,,,
245,PT06M25.00S,2025-02-13T01:23:17.7Z,2,REGULAR,turnover,bad pass,[],202331,,,1610612755,43,34,2025-02-13T01:23:24Z,2420000,False,,,0,,P. George bad pass TURNOVER (1 TO),"[202331, 1629661]",1610612755.0,PHI,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Johnson,1629661.0
246,PT06M25.00S,2025-02-13T01:23:17.7Z,2,REGULAR,steal,,[],1629661,,,1610612751,43,34,2025-02-13T01:23:19Z,2430000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
247,PT06M25.00S,2025-02-13T01:23:19.7Z,2,REGULAR,foul,personal,[],1626162,,,1610612751,43,34,2025-02-13T01:23:22Z,2440000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1629661]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627529.0,2.0,0.0,Johnson,1629661.0,,,
249,PT06M25.00S,2025-02-13T01:23:38.7Z,2,REGULAR,substitution,out,[],1629656,,,1610612751,43,34,2025-02-13T01:23:40Z,2460000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M25.00S,2025-02-13T01:23:38.7Z,2,REGULAR,substitution,in,[],1642348,,,1610612751,43,34,2025-02-13T01:23:40Z,2470000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M13.00S,2025-02-13T01:23:59.2Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612751,43,34,2025-02-13T01:24:05Z,2480000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 203083]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0
