actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
84,PT05M03.00S,2023-12-03T03:23:06.1Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,14,14,2023-12-03T03:23:09Z,840000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,83.0,3.0,3.0,0.0,,,,,,,,,,,,,,
85,PT04M55.00S,2023-12-03T03:23:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,91.93495400788436,54.65686274509803,1610612743,14,16,2023-12-03T03:23:18Z,850000,False,23.0,23.0,1,right,M. Porter Jr. cutting Layup (2 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.3,Made,,,,,,,,,,2.0,,,A. Gordon,203932.0,2.0,,,
87,PT04M41.00S,2023-12-03T03:23:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.469776609724048,50.49019607843137,1610612758,16,16,2023-12-03T03:23:36Z,862173,False,-2.0,-1.0,1,left,H. Barnes reverse Layup (4 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,,,,4.0,,,D. Sabonis,1627734.0,2.0,,,
89,PT04M24.00S,2023-12-03T03:23:45.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,87.46714848883047,49.01960784313725,1610612743,16,16,2023-12-03T03:26:28Z,905633,False,-5.0,65.0,1,right,MISS N. Jokic 6' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
90,PT04M22.00S,2023-12-03T03:23:47.7Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,16,16,2023-12-03T03:23:52Z,907806,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,
91,PT04M21.00S,2023-12-03T03:23:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,85.89027595269383,53.431372549019606,1610612743,16,16,2023-12-03T03:27:11Z,910000,False,17.0,80.0,1,right,MISS N. Jokic 8' putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.19,Missed,,,,,,,,,,,,,,,,,,
93,PT04M17.00S,2023-12-03T03:23:53.2Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,16,16,2023-12-03T03:23:55Z,930000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,91.0,4.0,4.0,0.0,,,,,,,,,,,,,,
94,PT04M13.00S,2023-12-03T03:23:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,11.514454664914586,52.94117647058824,1610612758,16,16,2023-12-03T03:27:48Z,940000,False,-15.0,56.0,1,left,MISS H. Barnes cutting Layup - blocked,"[203084, 203932]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.76,Missed,,,,,,,,,,,Gordon,203932.0,,,,,,
95,PT04M13.00S,2023-12-03T03:23:57.8Z,1,REGULAR,block,,[],203932,,,1610612758,16,16,2023-12-03T03:24:00Z,950000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M13.00S,2023-12-03T03:23:57.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,16,2023-12-03T03:25:09Z,960000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,94.0,,,,,,,,,,,,,,,,,
98,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,16,16,2023-12-03T03:25:09Z,980000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],203084,,,1610612743,16,16,2023-12-03T03:25:09Z,990000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612743,16,16,2023-12-03T03:25:09Z,1000000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],202704,,,1610612743,16,16,2023-12-03T03:25:09Z,1010000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,16,16,2023-12-03T03:25:09Z,1020000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,out,[],203932,,,1610612743,16,16,2023-12-03T03:25:09Z,1030000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1628370,,,1610612743,16,16,2023-12-03T03:25:09Z,1040000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1631165,,,1610612743,16,16,2023-12-03T03:25:09Z,1050000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612743,16,16,2023-12-03T03:25:09Z,1060000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1631124,,,1610612743,16,16,2023-12-03T03:25:09Z,1070000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1631212,,,1610612743,16,16,2023-12-03T03:25:09Z,1080000,False,,,0,,SUB in: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M13.00S,2023-12-03T03:24:07.5Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,16,16,2023-12-03T03:25:09Z,1090000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M00.00S,2023-12-03T03:24:47.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,16,2023-12-03T03:25:09Z,1100000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M54.00S,2023-12-03T03:27:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.1819973718791,53.67647058823529,1610612743,16,18,2023-12-03T03:27:50Z,1110000,False,18.0,96.0,1,right,N. Jokic 9' floating Jump Shot (9 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,9.79,Made,,,,,,,,,,9.0,,,K. Caldwell-Pope,203484.0,1.0,,,
113,PT03M42.00S,2023-12-03T03:28:01.4Z,1,REGULAR,turnover,double dribble,[],1628989,,,1610612758,16,18,2023-12-03T03:28:10Z,1130000,False,,,0,,K. Huerter double dribble TURNOVER (1 TO),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200833.0,,,,,,,,,,,1.0,,
114,PT03M24.00S,2023-12-03T03:28:29.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631124,68.01905387647832,25.98039215686275,1610612743,16,18,2023-12-03T03:28:33Z,1140000,False,-120.0,248.0,1,right,MISS J. Strawther 27' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
115,PT03M21.00S,2023-12-03T03:28:32.6Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,16,18,2023-12-03T03:28:33Z,1150000,False,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,114.0,2.0,2.0,0.0,,,,,,,,,,,,,,
116,PT03M17.00S,2023-12-03T03:28:36.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,8.229303547963205,3.431372549019608,1610612758,16,18,2023-12-03T03:29:40Z,1160000,False,233.0,25.0,1,left,MISS M. Monk running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2023-12-03T03:28:36.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,16,18,2023-12-03T03:28:46Z,1170000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Right Corner 3,24+ Right,,,116.0,,,,,,,,,,,,,,,,,
119,PT03M04.00S,2023-12-03T03:29:05.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.15308804204993,65.68627450980392,1610612743,16,20,2023-12-03T03:30:02Z,1190000,False,78.0,78.0,1,right,N. Jokic 11' driving floating Jump Shot (11 PTS) (P. Watson 1 AST),"[203999, 1631212]",1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,11.04,Made,,,,,,,,,,11.0,,,P. Watson,1631212.0,1.0,,,
121,PT03M04.00S,2023-12-03T03:29:11.5Z,1,REGULAR,foul,personal,['1freethrow'],1631165,,,1610612743,16,20,2023-12-03T03:29:31Z,1210000,False,,,0,,K. Ellis shooting personal FOUL (1 PF) (Jokic 1 FT),"[1631165, 203999]",1610612758.0,SAC,shooting,,,Ellis,K. Ellis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628159.0,1.0,0.0,Jokic,203999.0,,,,,,,,,
123,PT03M04.00S,2023-12-03T03:29:19.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612743,16,20,2023-12-03T03:29:30Z,1230000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M04.00S,2023-12-03T03:29:19.3Z,1,REGULAR,substitution,in,[],1628426,,,1610612743,16,20,2023-12-03T03:29:30Z,1240000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M04.00S,2023-12-03T03:29:38.4Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,16,21,2023-12-03T03:29:38Z,1250000,False,,,0,,N. Jokic Free Throw 1 of 1 (12 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
126,PT02M56.00S,2023-12-03T03:29:49.4Z,1,REGULAR,3pt,Jump Shot,[],1627734,30.699737187910642,36.51960784313725,1610612758,19,21,2023-12-03T03:29:55Z,1260000,False,67.0,236.0,1,left,D. Sabonis 24' 3PT  (7 PTS) (K. Ellis 1 AST),"[1627734, 1631165]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,24.55,Made,,,,,,,,,,7.0,,,K. Ellis,1631165.0,1.0,,,
128,PT02M33.00S,2023-12-03T03:30:12.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,85.89027595269383,50.0,1610612743,19,23,2023-12-03T03:30:18Z,1280000,False,0.0,80.0,1,right,N. Jokic 8' turnaround Hook (14 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,,,,,,14.0,,,,,,,,
129,PT02M21.00S,2023-12-03T03:30:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.229303547963205,52.450980392156865,1610612758,19,23,2023-12-03T03:32:17Z,1290000,False,-12.0,25.0,1,left,MISS D. Sabonis cutting Layup - blocked,"[1627734, 1631212]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,Watson,1631212.0,,,,,,
162,PT02M21.00S,2023-12-03T03:30:24.5Z,1,REGULAR,block,,[],1631212,,,1610612758,19,23,2023-12-03T03:33:45Z,1295000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
130,PT02M21.00S,2023-12-03T03:30:24.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,19,23,2023-12-03T03:32:17Z,1300000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,129.0,3.0,2.0,1.0,,,,,,,,,,,,,,
131,PT02M08.00S,2023-12-03T03:30:37.8Z,1,REGULAR,2pt,Jump Shot,[],203999,92.46057818659659,33.82352941176471,1610612743,19,25,2023-12-03T03:34:09Z,1310000,False,-81.0,18.0,1,right,N. Jokic 8' floating Jump Shot (16 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,8.3,Made,,,,,,,,,,16.0,,,C. Braun,1631128.0,1.0,,,
133,PT01M53.00S,2023-12-03T03:30:52.0Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,19,25,2023-12-03T03:30:57Z,1330000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 203484]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0
134,PT01M53.00S,2023-12-03T03:30:52.0Z,1,REGULAR,steal,,[],203484,,,1610612743,19,25,2023-12-03T03:31:06Z,1340000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT01M50.00S,2023-12-03T03:30:57.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612743,19,25,2023-12-03T03:31:21Z,1350000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Watson 2 FT),"[1626168, 1631212]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,1.0,0.0,Watson,1631212.0,,,,,,,,,
137,PT01M50.00S,2023-12-03T03:31:26.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631212,,,1610612743,19,26,2023-12-03T03:35:59Z,1370000,False,,,0,,P. Watson Free Throw 1 of 2 (1 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
138,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,out,[],1627734,,,1610612743,19,26,2023-12-03T03:32:03Z,1380000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,out,[],1631165,,,1610612743,19,26,2023-12-03T03:32:03Z,1390000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,out,[],203484,,,1610612743,19,26,2023-12-03T03:32:03Z,1400000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,out,[],203999,,,1610612743,19,26,2023-12-03T03:32:03Z,1410000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,in,[],1628368,,,1610612743,19,26,2023-12-03T03:32:03Z,1420000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,in,[],201580,,,1610612743,19,26,2023-12-03T03:32:03Z,1430000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,in,[],203200,,,1610612743,19,26,2023-12-03T03:32:03Z,1440000,False,,,0,,SUB in: J. Holiday,[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M50.00S,2023-12-03T03:31:27.2Z,1,REGULAR,substitution,in,[],201599,,,1610612743,19,26,2023-12-03T03:32:03Z,1450000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M50.00S,2023-12-03T03:31:26.0Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631212,,,1610612743,19,27,2023-12-03T03:35:59Z,1460000,False,,,0,,P. Watson Free Throw 2 of 2 (2 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
147,PT01M35.00S,2023-12-03T03:32:08.9Z,1,REGULAR,2pt,Layup,[],1628368,14.4053876478318,69.85294117647058,1610612758,19,27,2023-12-03T03:40:32Z,1470000,False,-99.0,83.0,1,left,MISS D. Fox 12' driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,12.94,Missed,,,,,,,,,,,,,,,,,,
148,PT01M33.00S,2023-12-03T03:32:10.9Z,1,REGULAR,rebound,defensive,[],203200,,,1610612743,19,27,2023-12-03T03:49:40Z,1480000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Left,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT01M30.00S,2023-12-03T03:32:13.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,92.46057818659659,57.35294117647059,1610612743,19,27,2023-12-03T03:43:56Z,1490000,False,37.0,18.0,1,right,MISS C. Braun running reverse Layup,[1631128],1610612743.0,DEN,running reverse,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,,,,,,,,,
150,PT01M29.00S,2023-12-03T03:32:14.8Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,19,27,2023-12-03T03:49:58Z,1500000,False,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,149.0,1.0,0.0,1.0,,,,,,,,,,,,,,
236,PT01M29.00S,2023-12-03T03:32:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,91.67214191852825,52.69607843137255,1610612743,19,27,2023-12-03T03:50:16Z,1505000,False,13.0,26.0,1,right,MISS D. Jordan tip Layup,[201599],1610612743.0,DEN,tip,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,2.91,Missed,,,,,,,,,,,,,,,,,,
237,PT01M28.00S,2023-12-03T03:32:15.3Z,1,REGULAR,rebound,defensive,[],1628426,,,1610612758,19,27,2023-12-03T03:50:16Z,1507500,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:1),[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Restricted Area,0-8 Center,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT01M24.00S,2023-12-03T03:32:20.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,24.26084099868594,84.55882352941177,1610612758,22,27,2023-12-03T03:32:31Z,1510000,False,-173.0,176.0,1,left,M. Monk 24' 3PT running (3 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,,,,,,3.0,,,D. Fox,1628368.0,2.0,,,
153,PT01M09.00S,2023-12-03T03:32:35.1Z,1,REGULAR,2pt,Jump Shot,[],1631128,77.21747700394218,32.59803921568628,1610612743,22,27,2023-12-03T03:45:41Z,1530000,False,-87.0,162.0,1,right,MISS C. Braun 18' pullup Shot,[1631128],1610612743.0,DEN,pullup,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
154,PT01M08.00S,2023-12-03T03:32:36.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,22,27,2023-12-03T03:51:14Z,1540000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,153.0,,,,,,,,,,,,,,,,,
155,PT01M08.00S,2023-12-03T03:32:43.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201580,,,1610612743,22,27,2023-12-03T03:52:24Z,1550000,False,,,0,,J. McGee loose ball personal FOUL (1 PF) (Strawther 2 FT),"[201580, 1631124]",1610612758.0,SAC,loose ball,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,,202041.0,1.0,0.0,Strawther,1631124.0,,,,,,,,,
157,PT01M08.00S,2023-12-03T03:33:04.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631124,,,1610612743,22,27,2023-12-03T03:33:28Z,1570000,False,,,0,,MISS J. Strawther Free Throw 1 of 2,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT01M08.00S,2023-12-03T03:33:04.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,22,27,2023-12-03T03:33:28Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,
159,PT01M08.00S,2023-12-03T03:33:04.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631124,,,1610612743,22,28,2023-12-03T03:33:28Z,1590000,False,,,0,,J. Strawther Free Throw 2 of 2 (1 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
160,PT00M59.20S,2023-12-03T03:33:28.0Z,1,REGULAR,3pt,Jump Shot,[],1628370,23.078186596583443,87.5,1610612758,25,28,2023-12-03T03:33:32Z,1600000,False,-188.0,164.0,1,left,M. Monk 24' 3PT  (6 PTS) (D. Fox 3 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.94,Made,,,,,,,,,,6.0,,,D. Fox,1628368.0,3.0,,,
163,PT00M44.00S,2023-12-03T03:33:47.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631128,88.64980289093299,45.09803921568628,1610612743,25,30,2023-12-03T03:34:05Z,1620000,False,-25.0,54.0,1,right,C. Braun driving Layup (2 PTS),[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,,,,,,,,,,2.0,,,,,,,,
164,PT00M44.00S,2023-12-03T03:33:55.5Z,1,REGULAR,violation,defensive goaltending,[],201580,,,1610612743,25,30,2023-12-03T03:34:05Z,1630000,False,,,0,,J. McGee defensive goaltending VIOLATION,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,1628159.0,,,,,,,,,,,,,
199,PT00M37.00S,2023-12-03T03:34:22.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,32.53942181340342,62.99019607843137,1610612758,25,30,2023-12-03T03:47:33Z,1663750,False,-65.0,253.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
200,PT00M36.20S,2023-12-03T03:34:23.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,25,30,2023-12-03T03:47:45Z,1666875,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Center,,,199.0,,,,,,,,,,,,,,,,,
202,PT00M36.20S,2023-12-03T03:34:23.5Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612743,25,30,2023-12-03T03:42:30Z,1668437,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
