actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M29.00S,2024-03-17T02:24:16.9Z,1,REGULAR,foul,personal,['1freethrow'],203084,,,1610612752,13,13,2024-03-17T02:24:56Z,830000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (DiVincenzo 1 FT),"[203084, 1628978]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201639.0,,,1.0,0.0,DiVincenzo,1628978.0
85,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,out,[],1631099,,,1610612752,13,13,2024-03-17T02:24:47Z,850000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,out,[],1628989,,,1610612752,13,13,2024-03-17T02:24:47Z,860000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,out,[],1628368,,,1610612752,13,13,2024-03-17T02:24:47Z,870000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,13,13,2024-03-17T02:24:47Z,880000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,in,[],1628370,,,1610612752,13,13,2024-03-17T02:24:47Z,890000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612752,13,13,2024-03-17T02:24:47Z,900000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,in,[],1631165,,,1610612752,13,13,2024-03-17T02:24:47Z,910000,False,,,0,,SUB in: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M29.00S,2024-03-17T02:24:25.9Z,1,REGULAR,substitution,in,[],1630173,,,1610612752,13,13,2024-03-17T02:24:47Z,920000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M29.00S,2024-03-17T02:24:57.1Z,1,REGULAR,freethrow,1 of 1,[],1628978,,,1610612752,13,13,2024-03-17T02:24:59Z,930000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 1,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
94,PT04M26.00S,2024-03-17T02:25:00.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,13,13,2024-03-17T02:24:59Z,940000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,93.0,4.0,3.0,1.0,,,,,,,
95,PT04M13.00S,2024-03-17T02:25:10.4Z,1,REGULAR,3pt,Jump Shot,[],203084,32.53942181340342,53.431372549019606,1610612758,13,13,2024-03-17T02:25:14Z,950000,False,-17.0,253.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,25.4,Missed,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2024-03-17T02:25:12.4Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,13,13,2024-03-17T02:25:14Z,960000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,95.0,2.0,2.0,0.0,,,,,,,
97,PT03M57.00S,2024-03-17T02:25:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.01511169513797,65.44117647058823,1610612752,13,15,2024-03-17T02:25:36Z,970000,False,77.0,32.0,1,right,J. Brunson 8' driving bank Jump Shot (4 PTS),[1628973],1610612752.0,NYK,driving bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,8.36,Made,4.0,,,,,,,,,,,,,,,,,
98,PT03M49.00S,2024-03-17T02:25:34.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.915243101182654,58.08823529411765,1610612758,13,15,2024-03-17T02:25:39Z,980000,False,-40.0,13.0,1,left,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,,
99,PT03M49.00S,2024-03-17T02:25:34.4Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,13,15,2024-03-17T02:25:39Z,990000,False,,,0,,H. Barnes REBOUND (Off:1 Def:0),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,98.0,1.0,0.0,1.0,,,,,,,
100,PT03M49.00S,2024-03-17T02:25:38.3Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612758,13,15,2024-03-17T02:25:46Z,1000000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630173, 203084]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626302.0,,,1.0,0.0,Barnes,203084.0
102,PT03M49.00S,2024-03-17T02:26:07.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612758,14,15,2024-03-17T02:26:07Z,1020000,False,,,0,,H. Barnes Free Throw 1 of 2 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
103,PT03M49.00S,2024-03-17T02:26:24.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612758,15,15,2024-03-17T02:26:24Z,1030000,False,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2024-03-17T02:26:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.23061760840999,69.11764705882352,1610612752,15,15,2024-03-17T02:26:51Z,1040000,False,96.0,256.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
105,PT03M25.00S,2024-03-17T02:26:49.7Z,1,REGULAR,rebound,defensive,[],1631165,,,1610612758,15,15,2024-03-17T02:26:51Z,1050000,False,,,0,,K. Ellis REBOUND (Off:0 Def:1),[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,
106,PT03M13.00S,2024-03-17T02:27:00.9Z,1,REGULAR,3pt,Jump Shot,[],1627734,28.991458607095925,25.0,1610612758,18,15,2024-03-17T02:27:05Z,1060000,False,125.0,220.0,1,left,D. Sabonis 25' 3PT  (9 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.3,Made,9.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
108,PT02M58.00S,2024-03-17T02:27:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.8166885676741,43.13725490196079,1610612752,18,17,2024-03-17T02:27:21Z,1080000,False,-34.0,118.0,1,right,J. Brunson 12' fadeaway Jump Shot (6 PTS),[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.33,Made,6.0,,,,,,,,,,,,,,,,,
110,PT02M48.00S,2024-03-17T02:27:38.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,18,17,2024-03-17T02:27:38Z,1100000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M48.00S,2024-03-17T02:29:35.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612758,18,17,2024-03-17T02:30:28Z,1110000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M48.00S,2024-03-17T02:29:35.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612758,18,17,2024-03-17T02:30:28Z,1120000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M48.00S,2024-03-17T02:29:35.2Z,1,REGULAR,substitution,in,[],202711,,,1610612758,18,17,2024-03-17T02:30:28Z,1130000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M48.00S,2024-03-17T02:29:35.2Z,1,REGULAR,substitution,in,[],1630540,,,1610612758,18,17,2024-03-17T02:30:28Z,1140000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M38.00S,2024-03-17T02:30:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,9.280551905387648,55.63725490196079,1610612758,20,17,2024-03-17T02:30:49Z,1150000,False,-28.0,35.0,1,left,D. Sabonis Layup (11 PTS) (H. Barnes 1 AST),"[1627734, 203084]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,11.0,H. Barnes,203084.0,1.0,,,,,,,,,,,,,,
117,PT02M17.00S,2024-03-17T02:31:32.5Z,1,REGULAR,jumpball,recovered,[],1628404,,,1610612752,20,17,2024-03-17T02:32:02Z,1170000,False,,,0,,Jump Ball M. McBride vs. D. Mitchell: Tip to J. Hart,"[1628404, 1630540, 1630558]",1610612752.0,NYK,heldball,J. Hart,1628404.0,Hart,J. Hart,McBride,1630540.0,Mitchell,1630558.0,,,,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2024-03-17T02:31:34.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,67.7562417871222,35.53921568627451,1610612752,20,17,2024-03-17T02:31:41Z,1200000,False,-72.0,251.0,1,right,MISS J. Hart 26' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,26.08,Missed,,,,,,,,,,,,,,,,,,
121,PT02M09.00S,2024-03-17T02:31:38.3Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612752,20,17,2024-03-17T02:31:38Z,1210000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,,120.0,1.0,0.0,1.0,,,,,,,
122,PT01M55.00S,2024-03-17T02:31:51.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,79.71419185282524,5.88235294117647,1610612752,20,17,2024-03-17T02:31:57Z,1220000,False,-221.0,138.0,1,right,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
123,PT01M52.00S,2024-03-17T02:31:54.8Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,20,17,2024-03-17T02:31:54Z,1230000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,122.0,5.0,4.0,1.0,,,,,,,
124,PT01M45.00S,2024-03-17T02:32:01.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.229303547963205,55.88235294117647,1610612758,22,17,2024-03-17T02:33:29Z,1240000,False,-29.0,25.0,1,left,D. Sabonis driving Layup (13 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.85,Made,13.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
126,PT01M40.00S,2024-03-17T02:32:12.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,22,17,2024-03-17T02:32:12Z,1260000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M30.00S,2024-03-17T02:33:55.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.88764783180025,34.068627450980394,1610612752,22,17,2024-03-17T02:34:00Z,1270000,False,-80.0,249.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.18,Missed,,,,,,,,,,,,,,,,,,
128,PT01M26.00S,2024-03-17T02:33:59.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,22,17,2024-03-17T02:34:00Z,1280000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,
129,PT01M11.00S,2024-03-17T02:34:14.0Z,1,REGULAR,2pt,Jump Shot,[],1628370,22.815374507227332,60.049019607843135,1610612758,22,17,2024-03-17T02:34:20Z,1290000,False,-50.0,162.0,1,left,MISS M. Monk 16' fadeaway Shot,[1628370],1610612758.0,SAC,fadeaway,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,16.96,Missed,,,,,,,,,,,,,,,,,,
130,PT01M07.00S,2024-03-17T02:34:18.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,22,17,2024-03-17T02:34:20Z,1300000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,
131,PT01M01.00S,2024-03-17T02:34:24.3Z,1,REGULAR,3pt,Jump Shot,[],202711,70.12155059132719,74.01960784313727,1610612752,22,17,2024-03-17T02:34:29Z,1310000,False,120.0,228.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
132,PT00M57.70S,2024-03-17T02:34:27.6Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,22,17,2024-03-17T02:34:29Z,1320000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,
133,PT00M51.30S,2024-03-17T02:34:37.3Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612758,22,17,2024-03-17T02:34:48Z,1330000,False,,,0,,M. Monk bad pass out-of-bounds TURNOVER (1 TO),[1628370],1610612758.0,SAC,bad pass,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,,,,1.0,,,,,,,201639.0,,,,,,
134,PT00M51.30S,2024-03-17T02:34:40.7Z,1,REGULAR,substitution,out,[],1628978,,,1610612752,22,17,2024-03-17T02:34:48Z,1340000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M51.30S,2024-03-17T02:34:40.7Z,1,REGULAR,substitution,in,[],202692,,,1610612752,22,17,2024-03-17T02:34:48Z,1350000,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M30.10S,2024-03-17T02:35:15.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628404,75.50919842312747,40.19607843137255,1610612752,22,19,2024-03-17T02:35:20Z,1360000,False,-49.0,178.0,1,right,J. Hart 18' fadeaway Jump Shot (4 PTS) (P. Achiuwa 1 AST),"[1628404, 1630173]",1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,18.43,Made,4.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
137,PT00M05.30S,2024-03-17T02:35:46.1Z,1,REGULAR,3pt,Jump Shot,[],1631165,22.815374507227332,88.72549019607843,1610612758,22,19,2024-03-17T02:35:50Z,1370000,False,-194.0,162.0,1,left,MISS K. Ellis 25' fadeaway 3PT,[1631165],1610612758.0,SAC,fadeaway,,,Ellis,K. Ellis,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
138,PT00M02.10S,2024-03-17T02:35:49.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,22,19,2024-03-17T02:35:49Z,1380000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,137.0,3.0,3.0,0.0,,,,,,,
139,PT00M01.40S,2024-03-17T02:35:51.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",202711,89.70105124835742,48.28431372549019,1610612752,22,21,2024-03-17T02:35:55Z,1390000,False,-9.0,44.0,1,right,B. Bogdanovic running DUNK (2 PTS) (J. Hart 1 AST),"[202711, 1628404]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,2.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
141,PT00M00.00S,2024-03-17T02:35:57.6Z,1,REGULAR,3pt,Jump Shot,[],1630558,41.080814717477004,89.95098039215686,1610612758,22,21,2024-03-17T02:36:01Z,1410000,False,-200.0,334.0,1,left,MISS D. Mitchell 38' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,38.89,Missed,,,,,,,,,,,,,,,,,,
142,PT00M00.00S,2024-03-17T02:35:57.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,22,21,2024-03-17T02:36:01Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,141.0,,,,,,,,,,
143,PT00M00.00S,2024-03-17T02:36:03.4Z,1,REGULAR,period,end,[],0,,,1610612758,22,21,2024-03-17T02:36:03Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,out,['startperiod'],1627734,,,1610612758,22,21,2024-03-17T02:38:36Z,1440000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,22,21,2024-03-17T02:38:36Z,1450000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,out,['startperiod'],203084,,,1610612758,22,21,2024-03-17T02:38:36Z,1460000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612758,22,21,2024-03-17T02:38:36Z,1470000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,22,21,2024-03-17T02:38:36Z,1480000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-03-17T02:38:04.6Z,2,REGULAR,substitution,in,['startperiod'],203458,,,1610612758,22,21,2024-03-17T02:38:36Z,1490000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-17T02:38:41.2Z,2,REGULAR,period,start,[],0,,,1610612758,22,21,2024-03-17T02:38:41Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M45.00S,2024-03-17T02:38:55.3Z,2,REGULAR,3pt,Jump Shot,[],1628368,26.49474375821288,17.647058823529413,1610612758,25,21,2024-03-17T02:39:00Z,1510000,False,162.0,197.0,1,left,D. Fox 25' 3PT  (6 PTS) (M. Monk 2 AST),"[1628368, 1628370]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.46,Made,6.0,M. Monk,1628370.0,2.0,,,,,,,,,,,,,,
154,PT11M17.00S,2024-03-17T02:39:23.3Z,2,REGULAR,3pt,Jump Shot,[],202692,69.85873850197109,26.715686274509803,1610612752,25,21,2024-03-17T02:39:28Z,1530000,False,-116.0,231.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
155,PT11M12.00S,2024-03-17T02:39:27.8Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,25,21,2024-03-17T02:39:27Z,1540000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,
156,PT11M04.00S,2024-03-17T02:39:36.2Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,25,21,2024-03-17T03:18:34Z,1550000,False,,,0,,M. Monk lost ball TURNOVER (2 TO),"[1628370, 1628404]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Hart,1628404.0,,,,,,,,,,,
157,PT11M04.00S,2024-03-17T02:39:36.2Z,2,REGULAR,steal,,[],1628404,,,1610612752,25,21,2024-03-17T02:41:56Z,1560000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT11M02.00S,2024-03-17T02:39:42.0Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612752,25,21,2024-03-17T02:40:09Z,1570000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Hart 2 FT),"[1631099, 1628404]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,,,2.0,0.0,Hart,1628404.0
160,PT11M02.00S,2024-03-17T02:40:16.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628404,,,1610612752,25,22,2024-03-17T02:40:16Z,1590000,False,,,0,,J. Hart Free Throw 1 of 2 (5 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
161,PT11M02.00S,2024-03-17T02:40:33.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628404,,,1610612752,25,23,2024-03-17T02:40:33Z,1600000,False,,,0,,J. Hart Free Throw 2 of 2 (6 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
162,PT10M48.00S,2024-03-17T02:40:49.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,13.485545335085414,3.9215686274509802,1610612758,25,23,2024-03-17T02:40:54Z,1610000,False,230.0,74.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Right Corner 3,24+ Right,24.21,Missed,,,,,,,,,,,,,,,,,,
163,PT10M44.00S,2024-03-17T02:40:53.0Z,2,REGULAR,rebound,offensive,[],203458,,,1610612758,25,23,2024-03-17T02:43:45Z,1620000,False,,,0,,A. Len REBOUND (Off:1 Def:0),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Right Corner 3,24+ Right,,,,,,,,,,162.0,1.0,0.0,1.0,,,,,,,
164,PT10M38.00S,2024-03-17T02:40:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203458,10.33180026281209,52.20588235294118,1610612758,25,23,2024-03-17T02:43:28Z,1630000,False,-11.0,45.0,1,left,MISS A. Len Layup - blocked,"[203458, 1630173]",1610612758.0,SAC,,,,Len,A. Len,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,Achiuwa,1630173.0,,,,
165,PT10M38.00S,2024-03-17T02:40:58.5Z,2,REGULAR,block,,[],1630173,,,1610612758,25,23,2024-03-17T02:45:58Z,1640000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT10M34.00S,2024-03-17T02:41:02.5Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,25,23,2024-03-17T02:41:05Z,1650000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,164.0,1.0,1.0,0.0,,,,,,,
