actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
390,PT10M42.00S,2023-11-29T04:34:27.8Z,3,REGULAR,3pt,Jump Shot,[],202691,69.33311432325887,69.36274509803921,1610612744,57,73,2023-11-29T04:34:36Z,3620000,False,97.0,236.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
391,PT10M37.00S,2023-11-29T04:34:32.8Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,57,73,2023-11-29T04:34:36Z,3630000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Barnes,H. Barnes,,,,390.0,3.0,3.0,0.0,,,,,,,,,,,
392,PT10M33.00S,2023-11-29T04:34:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,6.521024967148489,49.50980392156863,1610612758,59,73,2023-11-29T04:35:56Z,3640000,False,2.0,9.0,1,left,C. Duarte driving reverse Layup (4 PTS) (D. Fox 3 AST),"[1630537, 1628368]",1610612758.0,SAC,driving reverse,,,,,,Restricted Area,0-8 Center,0.91,Made,4.0,Duarte,C. Duarte,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,,
393,PT10M25.00S,2023-11-29T04:34:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.85479632063075,50.245098039215684,1610612744,59,75,2023-11-29T04:36:11Z,3650000,False,1.0,15.0,1,right,D. Green cutting Layup (8 PTS) (K. Thompson 1 AST),"[203110, 202691]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,1.47,Made,8.0,Green,D. Green,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,,
395,PT10M18.00S,2023-11-29T04:34:52.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,6.521024967148489,50.49019607843137,1610612758,61,75,2023-11-29T04:36:51Z,3670000,False,-2.0,9.0,1,left,K. Huerter driving Layup (15 PTS) (D. Fox 4 AST),"[1628989, 1628368]",1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,0.91,Made,15.0,Huerter,K. Huerter,D. Fox,1628368.0,4.0,,,,,,,,,,,,,,,
397,PT10M00.00S,2023-11-29T04:35:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,61,75,2023-11-29T04:35:27Z,3690000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M51.00S,2023-11-29T04:39:05.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,61,75,2023-11-29T04:39:16Z,3700000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,202058.0,,,,,
401,PT09M40.00S,2023-11-29T04:39:34.6Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612758,61,75,2023-11-29T04:39:45Z,3710000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Fox 2 FT),"[1626172, 1628368]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Looney,K. Looney,,,,,,,,,,,,,202037.0,2.0,0.0,Fox,1628368.0,
403,PT09M40.00S,2023-11-29T04:39:57.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628368,,,1610612758,62,75,2023-11-29T04:39:57Z,3730000,False,,,0,,D. Fox Free Throw 1 of 2 (10 PTS),[1628368],1610612758.0,SAC,,,,,,,,,,Made,10.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
404,PT09M40.00S,2023-11-29T04:40:10.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628368,,,1610612758,63,75,2023-11-29T04:40:10Z,3740000,False,,,0,,D. Fox Free Throw 2 of 2 (11 PTS),[1628368],1610612758.0,SAC,,,,,,,,,,Made,11.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
405,PT09M27.00S,2023-11-29T04:40:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202691,84.83902759526939,51.470588235294116,1610612744,63,77,2023-11-29T04:40:36Z,3750000,False,7.0,90.0,1,right,K. Thompson 9' driving Layup (20 PTS) (D. Green 3 AST),"[202691, 203110]",1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),8-16 Center,9.03,Made,20.0,Thompson,K. Thompson,D. Green,203110.0,3.0,,,,,,,,,,,,,,,
407,PT09M14.00S,2023-11-29T04:40:41.3Z,3,REGULAR,3pt,Jump Shot,[],203084,10.85742444152431,3.1862745098039214,1610612758,63,77,2023-11-29T04:40:48Z,3770000,False,234.0,50.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,23.93,Missed,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
408,PT09M11.00S,2023-11-29T04:40:44.3Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,63,77,2023-11-29T04:40:48Z,3780000,False,,,0,,S. Curry REBOUND (Off:3 Def:6),[201939],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Curry,S. Curry,,,,407.0,9.0,6.0,3.0,,,,,,,,,,,
409,PT09M07.00S,2023-11-29T04:40:52.7Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612744,63,77,2023-11-29T04:41:06Z,3790000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Curry 2 FT),"[1628989, 201939]",1610612758.0,SAC,shooting,,,,,,Mid-Range,8-16 Right,,,,Huerter,K. Huerter,,,,,,,,,,,,,202037.0,1.0,0.0,Curry,201939.0,
411,PT09M07.00S,2023-11-29T04:41:24.4Z,3,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,63,78,2023-11-29T04:41:24Z,3810000,False,,,0,,S. Curry Free Throw 1 of 2 (17 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,17.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
412,PT09M07.00S,2023-11-29T04:41:42.1Z,3,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,63,79,2023-11-29T04:41:42Z,3820000,False,,,0,,S. Curry Free Throw 2 of 2 (18 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,18.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
413,PT08M52.00S,2023-11-29T04:42:03.6Z,3,REGULAR,foul,personal,['2freethrow'],201939,,,1610612758,63,79,2023-11-29T04:42:11Z,3830000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Huerter 2 FT),"[201939, 1628989]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Curry,S. Curry,,,,,,,,,,,,,202037.0,1.0,0.0,Huerter,1628989.0,
415,PT08M52.00S,2023-11-29T04:42:27.7Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,63,79,2023-11-29T04:42:27Z,3850000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612758.0,SAC,,,,,,,,,,Missed,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
416,PT08M52.00S,2023-11-29T04:42:27.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,63,79,2023-11-29T04:42:27Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,
417,PT08M52.00S,2023-11-29T04:42:40.2Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,64,79,2023-11-29T04:42:40Z,3870000,False,,,0,,K. Huerter Free Throw 2 of 2 (16 PTS),[1628989],1610612758.0,SAC,,,,,,,,,,Made,16.0,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
418,PT08M35.00S,2023-11-29T04:42:59.6Z,3,REGULAR,3pt,Jump Shot,[],201939,92.06636005256242,95.34313725490196,1610612744,64,79,2023-11-29T04:43:08Z,3880000,False,227.0,22.0,1,right,MISS S. Curry fadeaway 3PT,[201939],1610612744.0,GSW,fadeaway,,,,,,Right Corner 3,24+ Right,22.78,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
419,PT08M32.00S,2023-11-29T04:43:02.6Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,64,79,2023-11-29T04:43:08Z,3890000,False,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,Fox,D. Fox,,,,418.0,5.0,5.0,0.0,,,,,,,,,,,
420,PT08M27.00S,2023-11-29T04:43:06.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,29.122864651773984,22.54901960784314,1610612758,67,79,2023-11-29T04:43:28Z,3900000,False,137.0,221.0,1,left,K. Huerter 26' 3PT running (19 PTS) (D. Fox 5 AST),"[1628989, 1628368]",1610612758.0,SAC,running,,,,,,Above the Break 3,24+ Right Center,26.04,Made,19.0,Huerter,K. Huerter,D. Fox,1628368.0,5.0,,,,,,,,,,,,,,,
422,PT08M10.00S,2023-11-29T04:43:23.4Z,3,REGULAR,2pt,Jump Shot,[],203952,77.21747700394218,64.2156862745098,1610612744,67,81,2023-11-29T04:43:42Z,3920000,False,71.0,162.0,1,right,A. Wiggins 17' pullup Jump Shot (20 PTS),[203952],1610612744.0,GSW,pullup,,,,,,Mid-Range,16-24 Right Center,17.66,Made,20.0,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
423,PT07M59.00S,2023-11-29T04:43:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,55.88235294117647,1610612758,67,81,2023-11-29T04:43:47Z,3930000,False,-29.0,6.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,3.01,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
424,PT07M59.00S,2023-11-29T04:43:38.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,67,81,2023-11-29T04:43:38Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,,,,,,423.0,,,,,,,,,,,,,,
426,PT07M53.00S,2023-11-29T04:44:00.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,6.521024967148489,48.529411764705884,1610612758,69,81,2023-11-29T04:44:16Z,3960000,False,7.0,9.0,1,left,K. Huerter alley-oop Layup (21 PTS) (D. Sabonis 9 AST),"[1628989, 1627734]",1610612758.0,SAC,alley-oop,,,,,,Restricted Area,0-8 Center,1.15,Made,21.0,Huerter,K. Huerter,D. Sabonis,1627734.0,9.0,,,,,,,,,,,,,,,
428,PT07M45.00S,2023-11-29T04:44:12.9Z,3,REGULAR,foul,personal,[],1630537,,,1610612744,69,81,2023-11-29T04:44:21Z,3980000,False,,,0,,C. Duarte personal FOUL (2 PF),"[1630537, 201939]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Duarte,C. Duarte,,,,,,,,,,,,,203591.0,2.0,0.0,Curry,201939.0,
430,PT07M38.00S,2023-11-29T04:44:31.5Z,3,REGULAR,3pt,Jump Shot,[],201939,71.96123521681997,18.872549019607842,1610612744,69,84,2023-11-29T04:44:38Z,4000000,False,-156.0,211.0,1,right,S. Curry 26' 3PT pullup (21 PTS),[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Left Center,26.22,Made,21.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
431,PT07M20.00S,2023-11-29T04:44:53.3Z,3,REGULAR,foul,personal,['2freethrow'],203952,,,1610612758,69,84,2023-11-29T04:45:03Z,4010000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Fox 2 FT),"[203952, 1628368]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,202058.0,2.0,0.0,Fox,1628368.0,
433,PT07M20.00S,2023-11-29T04:45:17.9Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,69,84,2023-11-29T04:45:17Z,4030000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
434,PT07M20.00S,2023-11-29T04:45:17.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,69,84,2023-11-29T04:45:17Z,4040000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,
435,PT07M20.00S,2023-11-29T04:45:35.0Z,3,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,70,84,2023-11-29T04:45:35Z,4050000,False,,,0,,D. Fox Free Throw 2 of 2 (12 PTS),[1628368],1610612758.0,SAC,,,,,,,,,,Made,12.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
436,PT07M06.00S,2023-11-29T04:45:53.9Z,3,REGULAR,foul,offensive,[],203952,,,1610612744,70,84,2023-11-29T04:46:10Z,4060000,False,,,0,,A. Wiggins offensive FOUL (3 PF),"[203952, 1630537]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,202058.0,3.0,0.0,Duarte,1630537.0,
438,PT07M06.00S,2023-11-29T04:45:53.9Z,3,REGULAR,turnover,offensive foul,[],203952,,,1610612744,70,84,2023-11-29T04:45:53Z,4080000,False,,,0,,A. Wiggins offensive foul TURNOVER (3 TO),[203952],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Wiggins,A. Wiggins,,,,,,,,3.0,,,,,202058.0,,,,,
439,PT06M54.00S,2023-11-29T04:46:22.8Z,3,REGULAR,turnover,3-second-violation,[],1627734,,,1610612758,70,84,2023-11-29T04:47:12Z,4090000,False,,,0,,D. Sabonis 3-second-violation TURNOVER (1 TO),[1627734],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Sabonis,D. Sabonis,,,,,,,,1.0,,,,,,,,,,
440,PT06M41.00S,2023-11-29T04:47:06.1Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612744,70,84,2023-11-29T04:47:25Z,4100000,False,,,0,,D. Sabonis shooting personal FOUL (3 PF) (Looney 2 FT),"[1627734, 1626172]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,202058.0,3.0,0.0,Looney,1626172.0,
442,PT06M41.00S,2023-11-29T04:47:32.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626172,,,1610612744,70,85,2023-11-29T04:47:32Z,4120000,False,,,0,,K. Looney Free Throw 1 of 2 (1 PTS),[1626172],1610612744.0,GSW,,,,,,,,,,Made,1.0,Looney,K. Looney,,,,,,,,,,,,,,,,,,
443,PT06M41.00S,2023-11-29T04:47:33.8Z,3,REGULAR,substitution,out,[],202691,,,1610612744,70,85,2023-11-29T04:48:10Z,4130000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
444,PT06M41.00S,2023-11-29T04:47:33.8Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,70,85,2023-11-29T04:48:10Z,4140000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
446,PT06M41.00S,2023-11-29T04:49:41.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626172,,,1610612744,70,86,2023-11-29T04:49:41Z,4160000,False,,,0,,K. Looney Free Throw 2 of 2 (2 PTS),[1626172],1610612744.0,GSW,,,,,,,,,,Made,2.0,Looney,K. Looney,,,,,,,,,,,,,,,,,,
447,PT06M24.00S,2023-11-29T04:50:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.411957950065702,59.068627450980394,1610612758,72,86,2023-11-29T04:50:22Z,4170000,False,-45.0,36.0,1,left,D. Fox driving floating bank Jump Shot (14 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,14.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
448,PT06M24.00S,2023-11-29T04:50:09.5Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612758,72,86,2023-11-29T04:50:43Z,4180000,False,,,0,,K. Looney shooting personal FOUL (3 PF) (Fox 1 FT),"[1626172, 1628368]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Looney,K. Looney,,,,,,,,,,,,,202058.0,3.0,0.0,Fox,1628368.0,
450,PT06M24.00S,2023-11-29T04:50:19.6Z,3,REGULAR,substitution,out,[],1626172,,,1610612758,72,86,2023-11-29T04:50:27Z,4200000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
451,PT06M24.00S,2023-11-29T04:50:19.6Z,3,REGULAR,substitution,in,[],203967,,,1610612758,72,86,2023-11-29T04:50:27Z,4210000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
452,PT06M24.00S,2023-11-29T04:50:44.0Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,72,86,2023-11-29T04:50:49Z,4220000,False,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
453,PT06M18.00S,2023-11-29T04:50:50.0Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,72,86,2023-11-29T04:50:49Z,4230000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,
454,PT06M11.00S,2023-11-29T04:50:54.6Z,3,REGULAR,2pt,Jump Shot,[],203952,80.23981603153744,77.45098039215686,1610612744,72,88,2023-11-29T04:51:03Z,4240000,False,137.0,133.0,1,right,A. Wiggins 19' pullup Jump Shot (22 PTS) (D. Saric 3 AST),"[203952, 203967]",1610612744.0,GSW,pullup,,,,,,Mid-Range,16-24 Right Center,19.13,Made,22.0,Wiggins,A. Wiggins,D. Saric,203967.0,3.0,,,,,,,,,,,,,,,
456,PT05M53.00S,2023-11-29T04:51:14.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612758,72,88,2023-11-29T04:51:26Z,4260000,False,,,0,,G. Payton II shooting personal FOUL (3 PF) (Duarte 2 FT),"[1627780, 1630537]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Payton II,G. Payton II,,,,,,,,,,,,,202037.0,3.0,0.0,Duarte,1630537.0,
458,PT05M53.00S,2023-11-29T04:51:53.5Z,3,REGULAR,freethrow,1 of 2,[],1630537,,,1610612758,73,88,2023-11-29T04:51:53Z,4280000,False,,,0,,C. Duarte Free Throw 1 of 2 (5 PTS),[1630537],1610612758.0,SAC,,,,,,,,,,Made,5.0,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
459,PT05M53.00S,2023-11-29T04:51:54.4Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,73,88,2023-11-29T04:52:07Z,4290000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
460,PT05M53.00S,2023-11-29T04:51:54.4Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,73,88,2023-11-29T04:52:07Z,4300000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
461,PT05M53.00S,2023-11-29T04:51:53.5Z,3,REGULAR,freethrow,2 of 2,[],1630537,,,1610612758,73,88,2023-11-29T04:52:13Z,4310000,False,,,0,,MISS C. Duarte Free Throw 2 of 2,[1630537],1610612758.0,SAC,,,,,,,,,,Missed,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
462,PT05M50.00S,2023-11-29T04:51:56.5Z,3,REGULAR,rebound,defensive,[],203110,,,1610612744,73,88,2023-11-29T04:52:13Z,4320000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,461.0,5.0,5.0,0.0,,,,,,,,,,,
463,PT05M40.00S,2023-11-29T04:52:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.9862023653088,54.41176470588235,1610612744,73,90,2023-11-29T04:52:33Z,4330000,False,22.0,13.0,1,right,S. Curry driving Layup (23 PTS),[201939],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,2.58,Made,23.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
464,PT05M40.00S,2023-11-29T04:52:26.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630558,,,1610612744,73,90,2023-11-29T04:52:35Z,4340000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Curry 1 FT),"[1630558, 201939]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,202037.0,1.0,0.0,Curry,201939.0,
466,PT05M40.00S,2023-11-29T04:52:39.1Z,3,REGULAR,substitution,out,[],1630537,,,1610612744,73,90,2023-11-29T04:53:35Z,4360000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
467,PT05M40.00S,2023-11-29T04:52:39.1Z,3,REGULAR,substitution,in,[],1628370,,,1610612744,73,90,2023-11-29T04:53:35Z,4370000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
468,PT05M40.00S,2023-11-29T04:52:57.4Z,3,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,73,91,2023-11-29T04:52:57Z,4380000,False,,,0,,S. Curry Free Throw 1 of 1 (24 PTS),[201939],1610612744.0,GSW,,,,,,,,,,Made,24.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
469,PT05M23.00S,2023-11-29T04:53:15.6Z,3,REGULAR,3pt,Jump Shot,[],1628370,29.77989487516426,81.37254901960785,1610612758,76,91,2023-11-29T04:53:25Z,4390000,False,-157.0,227.0,1,left,M. Monk 27' 3PT  (10 PTS) (D. Sabonis 10 AST),"[1628370, 1627734]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,27.63,Made,10.0,Monk,M. Monk,D. Sabonis,1627734.0,10.0,,,,,,,,,,,,,,,
470,PT05M06.00S,2023-11-29T04:53:32.6Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,76,91,2023-11-29T04:53:39Z,4400000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 203084]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Curry,S. Curry,,,,,,,,3.0,Barnes,203084.0,,,,,,,,
471,PT05M06.00S,2023-11-29T04:53:32.6Z,3,REGULAR,steal,,[],203084,,,1610612758,76,91,2023-11-29T04:53:35Z,4410000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
472,PT04M59.00S,2023-11-29T04:53:40.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630558,7.178055190538765,96.07843137254902,1610612758,76,91,2023-11-29T04:53:51Z,4420000,False,-230.0,15.0,1,left,MISS D. Mitchell running 3PT,[1630558],1610612758.0,SAC,running,,,,,,Left Corner 3,24+ Left,23.09,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
473,PT04M57.00S,2023-11-29T04:53:42.1Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,76,91,2023-11-29T04:53:51Z,4430000,False,,,0,,G. Payton II REBOUND (Off:1 Def:3),[1627780],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Payton II,G. Payton II,,,,472.0,4.0,3.0,1.0,,,,,,,,,,,
474,PT04M55.00S,2023-11-29T04:53:47.4Z,3,REGULAR,turnover,traveling,[],1627780,,,1610612744,76,91,2023-11-29T04:53:58Z,4440000,False,,,0,,G. Payton II traveling TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Payton II,G. Payton II,,,,,,,,1.0,,,,,203591.0,,,,,
475,PT04M39.00S,2023-11-29T04:54:22.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612758,76,91,2023-11-29T04:55:07Z,4450000,False,,,0,,A. Wiggins personal FOUL (4 PF) (Mitchell 2 FT),"[203952, 1630558]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,203591.0,4.0,0.0,Mitchell,1630558.0,
478,PT04M39.00S,2023-11-29T04:54:46.5Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630558,,,1610612758,77,91,2023-11-29T04:54:46Z,4470000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612758.0,SAC,,,,,,,,,,Made,1.0,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
479,PT04M39.00S,2023-11-29T04:54:48.8Z,3,REGULAR,substitution,out,[],203952,,,1610612758,77,91,2023-11-29T04:54:58Z,4480000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
480,PT04M39.00S,2023-11-29T04:54:48.8Z,3,REGULAR,substitution,out,[],203110,,,1610612758,77,91,2023-11-29T04:54:58Z,4490000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
481,PT04M39.00S,2023-11-29T04:54:48.8Z,3,REGULAR,substitution,in,[],1630228,,,1610612758,77,91,2023-11-29T04:54:58Z,4500000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
482,PT04M39.00S,2023-11-29T04:54:48.8Z,3,REGULAR,substitution,in,[],202709,,,1610612758,77,91,2023-11-29T04:54:58Z,4510000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,
