actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
93,PT05M50.00S,2024-02-08T03:25:50.1Z,1,REGULAR,substitution,in,[],1631204,,,1610612758,18,11,2024-02-08T03:26:13Z,890000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
94,PT05M50.00S,2024-02-08T03:26:16.2Z,1,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,19,11,2024-02-08T03:26:16Z,900000,False,,,0,,M. Monk Free Throw 1 of 1 (3 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,3.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
95,PT05M39.00S,2024-02-08T03:26:25.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641709,10.726018396846255,50.49019607843137,1610612765,19,13,2024-02-08T03:26:38Z,910000,False,-2.0,48.0,1,left,A. Thompson Hook (4 PTS) (J. Duren 2 AST),"[1641709, 1631105]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,4.0,Thompson,A. Thompson,J. Duren,1631105.0,2.0,,,,,,,,,,,,,,,
97,PT05M15.00S,2024-02-08T03:26:50.9Z,1,REGULAR,3pt,Jump Shot,[],1628370,67.23061760840999,72.30392156862744,1610612758,19,13,2024-02-08T03:26:56Z,930000,False,112.0,256.0,1,right,MISS M. Monk 27' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,27.88,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
98,PT05M10.00S,2024-02-08T03:26:54.9Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,19,13,2024-02-08T03:26:54Z,940000,False,,,0,,J. Duren REBOUND (Off:1 Def:2),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Duren,J. Duren,,,,,,,,,,,,97.0,3.0,2.0,1.0,,,
99,PT05M05.00S,2024-02-08T03:27:00.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,9.017739816031538,43.627450980392155,1610612765,19,15,2024-02-08T03:27:20Z,950000,False,32.0,32.0,1,left,J. Duren driving Layup (6 PTS),[1631105],1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,6.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
100,PT04M57.00S,2024-02-08T03:27:08.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,92.59198423127464,48.28431372549019,1610612758,21,15,2024-02-08T03:34:39Z,960000,False,-9.0,17.0,1,right,D. Sabonis driving DUNK (4 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,Sabonis,D. Sabonis,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,,
102,PT04M43.00S,2024-02-08T03:27:22.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631105,8.360709592641262,41.911764705882355,1610612765,21,17,2024-02-08T03:27:31Z,980000,False,40.0,26.0,1,left,J. Duren turnaround Hook (8 PTS),[1631105],1610612765.0,DET,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,8.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2024-02-08T03:27:36.4Z,1,REGULAR,foul,personal,['2freethrow'],203925,,,1610612758,21,17,2024-02-08T03:27:47Z,990000,False,,,0,,J. Harris shooting personal FOUL (1 PF) (Sabonis 2 FT),"[203925, 1627734]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Harris,J. Harris,,,,,,,1628487.0,1.0,0.0,Sabonis,1627734.0,,,,,,,
105,PT04M31.00S,2024-02-08T03:28:08.9Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,22,17,2024-02-08T03:28:08Z,1010000,False,,,0,,D. Sabonis Free Throw 1 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,5.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
106,PT04M31.00S,2024-02-08T03:28:09.6Z,1,REGULAR,substitution,out,[],203084,,,1610612758,22,17,2024-02-08T03:28:18Z,1020000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
107,PT04M31.00S,2024-02-08T03:28:09.6Z,1,REGULAR,substitution,out,[],1631105,,,1610612758,22,17,2024-02-08T03:28:18Z,1030000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
108,PT04M31.00S,2024-02-08T03:28:09.6Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,22,17,2024-02-08T03:28:18Z,1040000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
109,PT04M31.00S,2024-02-08T03:28:09.6Z,1,REGULAR,substitution,in,[],201568,,,1610612758,22,17,2024-02-08T03:28:18Z,1050000,False,,,0,,SUB in: D. Gallinari,[201568],1610612765.0,DET,,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
110,PT04M31.00S,2024-02-08T03:28:34.2Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,23,17,2024-02-08T03:28:34Z,1060000,False,,,0,,D. Sabonis Free Throw 2 of 2 (6 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,6.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
111,PT04M15.00S,2024-02-08T03:28:50.5Z,1,REGULAR,2pt,Jump Shot,[],202692,24.917871222076215,63.970588235294116,1610612765,23,19,2024-02-08T03:35:42Z,1070000,False,-70.0,182.0,1,left,A. Burks 19' pullup Jump Shot (2 PTS),[202692],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,19.47,Made,2.0,Burks,A. Burks,,,,,,,,,,,,,,,,,,
112,PT04M02.00S,2024-02-08T03:29:04.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,92.46057818659659,95.58823529411765,1610612758,23,19,2024-02-08T03:29:19Z,1080000,False,228.0,18.0,1,right,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,22.86,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
113,PT04M02.00S,2024-02-08T03:29:04.1Z,1,REGULAR,rebound,defensive,[],201568,,,1610612765,23,19,2024-02-08T03:29:19Z,1090000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,,,,Gallinari,D. Gallinari,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,
114,PT03M38.00S,2024-02-08T03:29:27.7Z,1,REGULAR,3pt,Jump Shot,[],203925,27.677398160315374,79.65686274509804,1610612765,23,19,2024-02-08T03:29:37Z,1100000,False,-148.0,208.0,1,left,MISS J. Harris 25' 3PT,[203925],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,Harris,J. Harris,,,,,,,,,,,,,,,,,,
115,PT03M34.00S,2024-02-08T03:29:31.7Z,1,REGULAR,rebound,offensive,[],201568,,,1610612765,23,19,2024-02-08T03:29:37Z,1110000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:1),[201568],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Gallinari,D. Gallinari,,,,,,,,,,,,114.0,2.0,1.0,1.0,,,
116,PT03M31.00S,2024-02-08T03:29:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202692,19.66162943495401,92.64705882352942,1610612765,23,22,2024-02-08T03:29:48Z,1120000,False,-213.0,132.0,1,left,A. Burks 25' 3PT  (5 PTS) (M. Sasser 1 AST),"[202692, 1631204]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,25.09,Made,5.0,Burks,A. Burks,M. Sasser,1631204.0,1.0,,,,,,,,,,,,,,,
118,PT03M18.00S,2024-02-08T03:29:50.2Z,1,REGULAR,foul,personal,[],202692,,,1610612758,23,22,2024-02-08T04:27:40Z,1140000,False,,,0,,A. Burks personal FOUL (1 PF),"[202692, 1628370]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,,Burks,A. Burks,,,,,,,2882.0,1.0,0.0,Monk,1628370.0,,,,,,,
120,PT03M04.00S,2024-02-08T03:30:27.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,92.9862023653088,48.77450980392157,1610612758,25,22,2024-02-08T03:30:33Z,1160000,False,-6.0,13.0,1,right,M. Monk cutting DUNK (5 PTS) (D. Sabonis 4 AST),"[1628370, 1627734]",1610612758.0,SAC,cutting,,,,,,Restricted Area,0-8 Center,1.47,Made,5.0,Monk,M. Monk,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
122,PT02M43.00S,2024-02-08T03:30:48.8Z,1,REGULAR,3pt,Jump Shot,[],202692,12.302890932982917,2.450980392156863,1610612765,25,25,2024-02-08T03:30:58Z,1180000,False,238.0,63.0,1,left,A. Burks 24' 3PT fadeaway (8 PTS) (D. Gallinari 1 AST),"[202692, 201568]",1610612765.0,DET,fadeaway,,,,,,Right Corner 3,24+ Right,24.59,Made,8.0,Burks,A. Burks,D. Gallinari,201568.0,1.0,,,,,,,,,,,,,,,
124,PT02M37.00S,2024-02-08T03:30:56.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612758,25,25,2024-02-08T03:31:07Z,1200000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1631204, 1630558]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sasser,M. Sasser,,,,,,,1628487.0,1.0,0.0,Mitchell,1630558.0,,,,,,,
126,PT02M37.00S,2024-02-08T03:31:21.4Z,1,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,26,25,2024-02-08T03:31:21Z,1220000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612758.0,SAC,,,,,,,,,,Made,1.0,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
127,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,26,25,2024-02-08T03:31:42Z,1230000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
128,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,26,25,2024-02-08T03:31:42Z,1240000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
129,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,out,[],1641709,,,1610612758,26,25,2024-02-08T03:31:42Z,1250000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
130,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,in,[],1628426,,,1610612758,26,25,2024-02-08T03:31:42Z,1260000,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,,,,,,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
131,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,26,25,2024-02-08T03:31:42Z,1270000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
132,PT02M37.00S,2024-02-08T03:31:22.5Z,1,REGULAR,substitution,in,[],1631093,,,1610612758,26,25,2024-02-08T03:31:42Z,1280000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2024-02-08T03:31:50.6Z,1,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,27,25,2024-02-08T03:31:50Z,1290000,False,,,0,,D. Mitchell Free Throw 2 of 2 (2 PTS),[1630558],1610612758.0,SAC,,,,,,,,,,Made,2.0,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
134,PT02M29.00S,2024-02-08T03:32:07.0Z,1,REGULAR,foul,personal,[],1628426,,,1610612765,27,25,2024-02-08T03:32:29Z,1300000,False,,,0,,A. Vezenkov away-from-play personal FOUL (1 PF),"[1628426, 203925]",1610612758.0,SAC,away-from-play,,,,,,Mid-Range,16-24 Right,,,,Vezenkov,A. Vezenkov,,,,,,,203591.0,1.0,0.0,Harris,203925.0,,,,,,,
136,PT02M18.00S,2024-02-08T03:32:31.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,7.440867279894875,45.09803921568628,1610612765,27,25,2024-02-08T03:32:37Z,1320000,False,25.0,17.0,1,left,MISS A. Burks cutting Layup,[202692],1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,3.01,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
137,PT02M16.00S,2024-02-08T03:32:33.8Z,1,REGULAR,rebound,defensive,[],1628426,,,1610612758,27,25,2024-02-08T03:32:37Z,1330000,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:1),[1628426],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,
138,PT02M13.00S,2024-02-08T03:32:39.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202692,,,1610612758,27,25,2024-02-08T03:32:46Z,1340000,False,,,0,,A. Burks shooting personal FOUL (2 PF) (Vezenkov 3 FT),"[202692, 1628426]",1610612765.0,DET,shooting,,,,,,Above the Break 3,24+ Center,,,,Burks,A. Burks,,,,,,,2882.0,2.0,0.0,Vezenkov,1628426.0,,,,,,,
140,PT02M13.00S,2024-02-08T03:33:07.4Z,1,REGULAR,freethrow,1 of 3,[],1628426,,,1610612758,28,25,2024-02-08T03:33:07Z,1360000,False,,,0,,A. Vezenkov Free Throw 1 of 3 (1 PTS),[1628426],1610612758.0,SAC,,,,,,,,,,Made,1.0,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
141,PT02M13.00S,2024-02-08T03:33:21.8Z,1,REGULAR,freethrow,2 of 3,[],1628426,,,1610612758,29,25,2024-02-08T03:33:21Z,1370000,False,,,0,,A. Vezenkov Free Throw 2 of 3 (2 PTS),[1628426],1610612758.0,SAC,,,,,,,,,,Made,2.0,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
142,PT02M13.00S,2024-02-08T03:33:39.9Z,1,REGULAR,freethrow,3 of 3,[],1628426,,,1610612758,30,25,2024-02-08T03:33:39Z,1380000,False,,,0,,A. Vezenkov Free Throw 3 of 3 (3 PTS),[1628426],1610612758.0,SAC,,,,,,,,,,Made,3.0,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,
143,PT02M01.00S,2024-02-08T03:33:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,16.507884362680684,39.705882352941174,1610612765,30,27,2024-02-08T03:34:08Z,1390000,False,51.0,103.0,1,left,J. Ivey 11' turnaround fadeaway Jump Shot (4 PTS),[1631093],1610612765.0,DET,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,4.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
144,PT01M52.00S,2024-02-08T03:34:02.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,93.38042049934296,45.83333333333333,1610612758,32,27,2024-02-08T03:34:14Z,1400000,False,-21.0,10.0,1,right,T. Lyles cutting DUNK (2 PTS) (D. Fox 2 AST),"[1626168, 1628368]",1610612758.0,SAC,cutting,,,,,,Restricted Area,0-8 Center,2.3,Made,2.0,Lyles,T. Lyles,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,,
160,PT01M39.00S,2024-02-08T03:34:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203925,14.191852825229962,40.21905637254902,1610612765,32,27,2024-02-08T03:40:50Z,1415000,False,49.0,81.0,1,left,MISS J. Harris 9' driving Layup - blocked,"[203925, 1628370]",1610612765.0,DET,driving,,,,,,In The Paint (Non-RA),8-16 Center,9.45,Missed,,Harris,J. Harris,,,,,,,,,,,,,,,,Monk,1628370.0,
161,PT01M39.00S,2024-02-08T03:34:10.4Z,1,REGULAR,block,,[],1628370,,,1610612765,32,27,2024-02-08T03:38:13Z,1417500,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
162,PT01M39.00S,2024-02-08T03:34:10.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,32,27,2024-02-08T03:43:26Z,1418750,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,160.0,,,,,,
150,PT01M39.00S,2024-02-08T03:36:36.4Z,1,REGULAR,jumpball,recovered,[],1628426,,,1610612758,32,27,2024-02-08T03:36:36Z,1460000,False,,,0,,Jump Ball T. Lyles vs. D. Gallinari: Tip to A. Vezenkov,"[1628426, 1626168, 201568]",1610612758.0,SAC,challenge,A. Vezenkov,Lyles,1626168.0,Gallinari,201568.0,,,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,1628426.0
153,PT01M30.00S,2024-02-08T03:36:42.5Z,1,REGULAR,3pt,Jump Shot,[],1628370,71.43561103810775,19.852941176470587,1610612758,32,27,2024-02-08T03:36:50Z,1490000,False,-151.0,216.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.34,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
154,PT01M28.00S,2024-02-08T03:36:44.5Z,1,REGULAR,rebound,defensive,[],202692,,,1610612765,32,27,2024-02-08T03:36:50Z,1500000,False,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Burks,A. Burks,,,,,,,,,,,,153.0,1.0,1.0,0.0,,,
155,PT01M13.00S,2024-02-08T03:37:01.6Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612765,32,27,2024-02-08T03:38:20Z,1510000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Burks 2 FT),"[1630558, 202692]",1610612758.0,SAC,shooting,,,,,,Mid-Range,8-16 Left,,,,Mitchell,D. Mitchell,,,,,,,2882.0,1.0,0.0,Burks,202692.0,,,,,,,
157,PT01M13.00S,2024-02-08T03:37:33.5Z,1,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,32,28,2024-02-08T03:37:33Z,1530000,False,,,0,,A. Burks Free Throw 1 of 2 (9 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,9.0,Burks,A. Burks,,,,,,,,,,,,,,,,,,
158,PT01M13.00S,2024-02-08T03:37:53.3Z,1,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,32,29,2024-02-08T03:37:53Z,1540000,False,,,0,,A. Burks Free Throw 2 of 2 (10 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,10.0,Burks,A. Burks,,,,,,,,,,,,,,,,,,
159,PT01M01.00S,2024-02-08T03:38:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,92.19776609724047,48.529411764705884,1610612758,34,29,2024-02-08T03:43:53Z,1550000,False,-7.0,21.0,1,right,D. Fox pullup Jump Shot (5 PTS),[1628368],1610612758.0,SAC,pullup,,,,,,Restricted Area,0-8 Center,2.21,Made,5.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
163,PT00M44.60S,2024-02-08T03:38:25.8Z,1,REGULAR,3pt,Jump Shot,[],202692,28.203022339027594,21.07843137254902,1610612765,34,29,2024-02-08T03:45:53Z,1560000,False,145.0,213.0,1,left,MISS A. Burks 25' fadeaway 3PT,[202692],1610612765.0,DET,fadeaway,,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
164,PT00M42.70S,2024-02-08T03:38:27.7Z,1,REGULAR,rebound,offensive,[],1631093,,,1610612765,34,29,2024-02-08T03:45:53Z,1570000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Ivey,J. Ivey,,,,,,,,,,,,163.0,2.0,1.0,1.0,,,
165,PT00M41.40S,2024-02-08T03:38:30.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631093,8.09789750328515,49.50980392156863,1610612765,34,29,2024-02-08T03:45:27Z,1580000,False,2.0,24.0,1,left,MISS J. Ivey putback Layup - blocked,"[1631093, 1628370]",1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,2.37,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,Monk,1628370.0,
166,PT00M41.40S,2024-02-08T03:38:30.2Z,1,REGULAR,block,,[],1628370,,,1610612765,34,29,2024-02-08T03:38:34Z,1590000,False,,,0,,M. Monk BLOCK (2 BLK),[1628370],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
167,PT00M39.60S,2024-02-08T03:38:32.0Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,34,29,2024-02-08T03:45:06Z,1600000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Mitchell,D. Mitchell,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,
168,PT00M35.40S,2024-02-08T03:38:35.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630558,92.9862023653088,48.28431372549019,1610612758,36,29,2024-02-08T03:46:21Z,1610000,False,-9.0,13.0,1,right,D. Mitchell running Layup (4 PTS),[1630558],1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,1.59,Made,4.0,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
169,PT00M22.80S,2024-02-08T03:38:52.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612765,36,29,2024-02-08T03:39:01Z,1620000,False,,,0,,D. Fox personal FOUL (1 PF) (Sasser 2 FT),"[1628368, 1631204]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Fox,D. Fox,,,,,,,2882.0,1.0,0.0,Sasser,1631204.0,,,,,,,
171,PT00M22.80S,2024-02-08T03:39:22.5Z,1,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,36,30,2024-02-08T03:39:22Z,1640000,False,,,0,,M. Sasser Free Throw 1 of 2 (1 PTS),[1631204],1610612765.0,DET,,,,,,,,,,Made,1.0,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
172,PT00M22.80S,2024-02-08T03:39:27.5Z,1,REGULAR,substitution,out,[],203925,,,1610612765,36,30,2024-02-08T03:39:32Z,1650000,False,,,0,,SUB out: J. Harris,[203925],1610612765.0,DET,,,,,,,,,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,
173,PT00M22.80S,2024-02-08T03:39:27.5Z,1,REGULAR,substitution,in,[],1641709,,,1610612765,36,30,2024-02-08T03:39:32Z,1660000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
174,PT00M22.80S,2024-02-08T03:39:48.0Z,1,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,36,31,2024-02-08T03:39:48Z,1670000,False,,,0,,M. Sasser Free Throw 2 of 2 (2 PTS),[1631204],1610612765.0,DET,,,,,,,,,,Made,2.0,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
175,PT00M00.10S,2024-02-08T03:40:14.6Z,1,REGULAR,3pt,Jump Shot,[],1628368,71.17279894875165,76.9607843137255,1610612758,36,31,2024-02-08T03:40:23Z,1680000,False,135.0,218.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
176,PT00M00.10S,2024-02-08T03:40:14.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,36,31,2024-02-08T03:40:23Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,175.0,,,,,,
177,PT00M00.00S,2024-02-08T03:40:26.9Z,1,REGULAR,period,end,[],0,,,1610612758,36,31,2024-02-08T03:40:26Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-02-08T03:40:37.2Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,36,31,2024-02-08T03:43:06Z,1710000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-02-08T03:40:37.2Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,36,31,2024-02-08T03:43:06Z,1720000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-02-08T03:43:06.8Z,2,REGULAR,period,start,[],0,,,1610612765,36,31,2024-02-08T03:43:06Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M45.00S,2024-02-08T03:43:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,18.084756898817346,43.13725490196079,1610612765,36,33,2024-02-08T03:43:33Z,1740000,False,34.0,117.0,1,left,D. Gallinari 12' pullup Jump Shot (2 PTS) (J. Ivey 2 AST),"[201568, 1631093]",1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,2.0,Gallinari,D. Gallinari,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,,
