actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT04M40.00S,2024-02-23T03:26:09.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,13.354139290407357,47.549019607843135,1610612759,20,20,2024-02-23T03:26:15Z,840000,False,12.0,73.0,1,left,T. Jones 7' driving floating Jump Shot (2 PTS) (Z. Collins 1 AST),"[1630200, 1628380]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.4,Made,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,
88,PT04M33.00S,2024-02-23T03:26:16.1Z,1,REGULAR,3pt,Jump Shot,[],1628368,70.51576872536137,25.735294117647058,1610612758,20,20,2024-02-23T03:26:24Z,850000,False,-121.0,225.0,1,right,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
89,PT04M30.00S,2024-02-23T03:26:19.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,20,20,2024-02-23T03:26:24Z,860000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT04M23.00S,2024-02-23T03:26:27.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.521024967148489,50.98039215686274,1610612759,20,20,2024-02-23T03:27:22Z,870000,False,-5.0,9.0,1,left,MISS J. Sochan cutting Layup,[1631110],1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
92,PT04M20.00S,2024-02-23T03:26:30.1Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,20,20,2024-02-23T03:26:34Z,890000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M17.00S,2024-02-23T03:26:33.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,91.40932982917214,4.6568627450980395,1610612758,20,20,2024-02-23T03:28:51Z,900000,False,-227.0,28.0,1,right,MISS M. Monk running 3PT,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2024-02-23T03:26:38.3Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,20,20,2024-02-23T03:26:53Z,910000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT04M02.00S,2024-02-23T03:26:47.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,31.225361366622867,60.78431372549019,1610612759,20,23,2024-02-23T03:26:57Z,920000,False,-54.0,241.0,1,left,D. Vassell 24' 3PT pullup (7 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,24.7,Made,,,,,,,7.0,,,,,,,,,,,
96,PT03M46.00S,2024-02-23T03:27:03.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,81.02825229960578,6.372549019607843,1610612758,23,23,2024-02-23T03:27:10Z,930000,False,-218.0,126.0,1,right,K. Murray 25' 3PT  (5 PTS) (D. Fox 4 AST),"[1631099, 1628368]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.18,Made,,,,,,,5.0,D. Fox,1628368.0,4.0,,,,,,,,
98,PT03M29.00S,2024-02-23T03:27:20.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,25.57490144546649,15.441176470588236,1610612759,23,26,2024-02-23T03:27:31Z,950000,False,173.0,188.0,1,left,D. Vassell 25' 3PT  (10 PTS) (J. Sochan 2 AST),"[1630170, 1631110]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.53,Made,,,,,,,10.0,J. Sochan,1631110.0,2.0,,,,,,,,
100,PT03M10.00S,2024-02-23T03:27:39.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,87.20433639947439,49.01960784313725,1610612758,25,26,2024-02-23T03:27:46Z,970000,False,-5.0,68.0,1,right,M. Monk 6' driving floating Jump Shot (2 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,,,,,,,2.0,,,,,,,,,,,
102,PT02M51.00S,2024-02-23T03:27:58.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,19.66162943495401,44.85294117647059,1610612759,25,28,2024-02-23T03:28:07Z,990000,False,26.0,132.0,1,left,D. Vassell 13' fadeaway Jump Shot (12 PTS),[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,,,,,,,12.0,,,,,,,,,,,
103,PT02M38.00S,2024-02-23T03:28:11.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,86.41590013140605,96.32352941176471,1610612758,25,28,2024-02-23T03:28:16Z,1000000,False,232.0,75.0,1,right,MISS K. Murray 24' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.35,Missed,,,,,,,,,,,,,,,,,,
104,PT02M36.00S,2024-02-23T03:28:13.2Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,25,28,2024-02-23T03:28:16Z,1010000,False,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT02M18.00S,2024-02-23T03:28:30.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,5.863994743758213,56.86274509803921,1610612759,25,30,2024-02-23T03:32:26Z,1020000,False,-34.0,3.0,1,left,Z. Collins driving Hook (2 PTS) (D. Vassell 2 AST),"[1628380, 1630170]",1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,,,2.0,D. Vassell,1630170.0,2.0,,,,,,,,
107,PT02M04.00S,2024-02-23T03:28:45.0Z,1,REGULAR,3pt,Jump Shot,[],1626168,89.70105124835742,94.6078431372549,1610612758,25,30,2024-02-23T03:28:51Z,1040000,False,223.0,44.0,1,right,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
108,PT02M01.00S,2024-02-23T03:28:48.0Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,25,30,2024-02-23T03:28:51Z,1050000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,107.0,2.0,1.0,1.0,,,,,,,,,,,,,,
109,PT01M50.00S,2024-02-23T03:28:59.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,23.73521681997372,85.04901960784314,1610612759,25,30,2024-02-23T03:29:10Z,1060000,False,-175.0,171.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.45,Missed,,,,,,,,,,,,,,,,,,
110,PT01M47.00S,2024-02-23T03:29:02.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,25,30,2024-02-23T03:29:10Z,1070000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,
111,PT01M37.00S,2024-02-23T03:29:13.0Z,1,REGULAR,3pt,Jump Shot,[],1626168,71.82982917214193,20.098039215686274,1610612758,25,30,2024-02-23T03:29:18Z,1080000,False,-150.0,212.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
112,PT01M32.00S,2024-02-23T03:29:18.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,25,30,2024-02-23T03:29:18Z,1090000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,111.0,3.0,3.0,0.0,,,,,,,,,,,,,,
113,PT01M17.00S,2024-02-23T03:29:33.1Z,1,REGULAR,turnover,lost ball,[],1631110,,,1610612759,25,30,2024-02-23T03:29:39Z,1100000,False,,,0,,J. Sochan lost ball TURNOVER (1 TO),"[1631110, 1628368]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,
114,PT01M17.00S,2024-02-23T03:29:33.1Z,1,REGULAR,steal,,[],1628368,,,1610612758,25,30,2024-02-23T03:35:19Z,1110000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
115,PT01M06.00S,2024-02-23T03:29:43.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626168,92.59198423127464,44.85294117647059,1610612758,25,30,2024-02-23T03:29:52Z,1120000,False,-26.0,17.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
117,PT01M06.00S,2024-02-23T03:29:43.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,25,30,2024-02-23T03:29:52Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,115.0,,,,,,,,,,,,,,,,,
118,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,25,30,2024-02-23T03:30:10Z,1150000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,out,[],203458,,,1610612758,25,30,2024-02-23T03:30:10Z,1160000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,out,[],1631110,,,1610612758,25,30,2024-02-23T03:30:10Z,1170000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612758,25,30,2024-02-23T03:30:10Z,1180000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,out,[],1630200,,,1610612758,25,30,2024-02-23T03:30:10Z,1190000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,in,[],1630558,,,1610612758,25,30,2024-02-23T03:30:10Z,1200000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,in,[],1627734,,,1610612758,25,30,2024-02-23T03:30:10Z,1210000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,in,[],1626224,,,1610612758,25,30,2024-02-23T03:30:10Z,1220000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,in,[],1631103,,,1610612758,25,30,2024-02-23T03:30:10Z,1230000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M06.00S,2024-02-23T03:29:51.2Z,1,REGULAR,substitution,in,[],1631104,,,1610612758,25,30,2024-02-23T03:30:10Z,1240000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M04.00S,2024-02-23T03:30:13.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,92.46057818659659,48.529411764705884,1610612758,27,30,2024-02-23T03:30:18Z,1250000,False,-7.0,18.0,1,right,D. Sabonis cutting DUNK (8 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,8.0,D. Mitchell,1630558.0,1.0,,,,,,,,
130,PT00M49.70S,2024-02-23T03:30:27.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,8.09789750328515,60.29411764705882,1610612759,27,30,2024-02-23T03:36:17Z,1270000,False,-51.0,24.0,1,left,MISS M. Branham driving floating Shot,[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,,
131,PT00M47.50S,2024-02-23T03:30:30.0Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,27,30,2024-02-23T03:30:44Z,1280000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
132,PT00M40.40S,2024-02-23T03:30:37.1Z,1,REGULAR,3pt,Jump Shot,[],1628370,77.34888304862024,87.99019607843137,1610612758,27,30,2024-02-23T03:30:48Z,1290000,False,190.0,160.0,1,right,MISS M. Monk 24' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,24.87,Missed,,,,,,,,,,,,,,,,,,
133,PT00M36.90S,2024-02-23T03:30:40.6Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,27,30,2024-02-23T03:30:48Z,1300000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT00M30.00S,2024-02-23T03:30:48.4Z,1,REGULAR,2pt,Jump Shot,[],1629640,4.681340341655716,26.96078431372549,1610612759,27,32,2024-02-23T03:30:55Z,1310000,False,115.0,-8.0,1,left,K. Johnson 11' pullup Jump Shot (2 PTS),[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,11.55,Made,,,,,,,2.0,,,,,,,,,,,
135,PT00M09.00S,2024-02-23T03:31:10.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,79.05716162943496,9.313725490196079,1610612758,30,32,2024-02-23T03:31:16Z,1320000,False,-203.0,144.0,1,right,T. Lyles 24' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,24.94,Made,,,,,,,3.0,D. Sabonis,1627734.0,4.0,,,,,,,,
137,PT00M01.50S,2024-02-23T03:31:22.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,7.440867279894875,38.23529411764706,1610612759,30,32,2024-02-23T03:31:50Z,1340000,False,59.0,17.0,1,left,MISS K. Johnson 6' driving bank Shot,[1629640],1610612759.0,SAS,driving bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
138,PT00M01.00S,2024-02-23T03:31:23.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,30,32,2024-02-23T03:31:50Z,1350000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,
139,PT00M00.00S,2024-02-23T03:31:35.0Z,1,REGULAR,period,end,[],0,,,1610612758,30,32,2024-02-23T03:31:35Z,1360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-02-23T03:31:58.7Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612758,30,32,2024-02-23T03:34:22Z,1370000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-02-23T03:31:58.7Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612758,30,32,2024-02-23T03:34:22Z,1380000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-02-23T03:31:58.7Z,2,REGULAR,substitution,in,['startperiod'],1630537,,,1610612758,30,32,2024-02-23T03:34:22Z,1390000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-02-23T03:31:58.7Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612758,30,32,2024-02-23T03:34:22Z,1400000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-02-23T03:34:23.1Z,2,REGULAR,period,start,[],0,,,1610612759,30,32,2024-02-23T03:34:23Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M40.00S,2024-02-23T03:34:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.995400788436268,47.05882352941176,1610612759,30,32,2024-02-23T03:34:49Z,1420000,False,15.0,4.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
146,PT11M34.00S,2024-02-23T03:34:47.3Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,30,32,2024-02-23T03:34:47Z,1430000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,145.0,4.0,2.0,2.0,,,,,,,,,,,,,,
147,PT11M34.00S,2024-02-23T03:34:47.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,5.590000152587891,50.0,1610612759,30,32,2024-02-23T03:38:38Z,1440000,False,0.0,0.0,1,left,MISS V. Wembanyama tip Layup,[1641705],1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
148,PT11M34.00S,2024-02-23T03:34:47.3Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612758,30,32,2024-02-23T03:34:55Z,1450000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Restricted Area,0-8 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
149,PT11M33.00S,2024-02-23T03:34:54.4Z,2,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612758,30,32,2024-02-23T03:35:03Z,1460000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Lyles 2 FT),"[1631104, 1626168]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Lyles,1626168.0
151,PT11M33.00S,2024-02-23T03:35:18.3Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,31,32,2024-02-23T03:35:18Z,1480000,False,,,0,,T. Lyles Free Throw 1 of 2 (4 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
152,PT11M33.00S,2024-02-23T03:35:18.3Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,31,32,2024-02-23T03:35:45Z,1490000,False,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
153,PT11M31.00S,2024-02-23T03:35:20.3Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,31,32,2024-02-23T03:35:45Z,1500000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,152.0,5.0,3.0,2.0,,,,,,,,,,,,,,
154,PT11M26.00S,2024-02-23T03:35:49.9Z,2,REGULAR,foul,personal,[],1630537,,,1610612759,31,32,2024-02-23T03:35:59Z,1510000,False,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 1629640]",1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Johnson,1629640.0
156,PT11M17.00S,2024-02-23T03:36:15.0Z,2,REGULAR,2pt,Jump Shot,[],1641705,21.895532194480946,32.1078431372549,1610612759,31,32,2024-02-23T03:37:02Z,1530000,False,89.0,153.0,1,left,MISS V. Wembanyama 17' Jump Shot,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,17.75,Missed,,,,,,,,,,,,,,,,,,
157,PT11M14.00S,2024-02-23T03:36:18.4Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,31,32,2024-02-23T03:36:18Z,1540000,False,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Right Center,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,
158,PT11M05.00S,2024-02-23T03:36:27.1Z,2,REGULAR,3pt,Jump Shot,[],1626168,68.80749014454665,30.392156862745097,1610612758,31,32,2024-02-23T03:37:05Z,1550000,False,-98.0,241.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
159,PT11M01.00S,2024-02-23T03:36:31.1Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,31,32,2024-02-23T03:37:05Z,1560000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
160,PT10M53.00S,2024-02-23T03:36:38.8Z,2,REGULAR,turnover,bad pass,[],1631103,,,1610612759,31,32,2024-02-23T03:37:09Z,1570000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1628370]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,
161,PT10M53.00S,2024-02-23T03:36:38.8Z,2,REGULAR,steal,,[],1628370,,,1610612758,31,32,2024-02-23T03:36:40Z,1580000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
162,PT10M46.00S,2024-02-23T03:36:46.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,92.9862023653088,46.81372549019608,1610612758,31,32,2024-02-23T03:40:16Z,1590000,False,-16.0,13.0,1,right,MISS D. Sabonis reverse Layup - blocked,"[1627734, 1641705]",1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
163,PT10M46.00S,2024-02-23T03:36:46.6Z,2,REGULAR,block,,[],1641705,,,1610612758,31,32,2024-02-23T03:36:49Z,1600000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
164,PT10M46.00S,2024-02-23T03:36:46.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,31,32,2024-02-23T03:37:17Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,162.0,,,,,,,,,,,,,,,,,
166,PT10M40.00S,2024-02-23T03:37:08.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628370,81.2910643889619,41.42156862745098,1610612758,33,32,2024-02-23T03:40:46Z,1630000,False,-43.0,123.0,1,right,M. Monk 13' driving floating Jump Shot (4 PTS),[1628370],1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,13.06,Made,,,,,,,4.0,,,,,,,,,,,
167,PT10M25.00S,2024-02-23T03:37:23.3Z,2,REGULAR,3pt,Jump Shot,[],1626224,2.7102496714848883,94.36274509803921,1610612759,33,35,2024-02-23T03:37:29Z,1640000,False,-222.0,-27.0,1,left,C. Osman 3PT  (3 PTS) (K. Johnson 1 AST),"[1626224, 1629640]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,22.34,Made,,,,,,,3.0,K. Johnson,1629640.0,1.0,,,,,,,,
