actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT10M31.00S,2023-12-06T01:05:19.3Z,2,REGULAR,foul,personal,[],1628404,,,1610612749,41,37,2023-12-06T01:05:27Z,1690000,False,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 203114]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Middleton,203114.0,,
172,PT10M26.00S,2023-12-06T01:05:38.5Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,41,37,2023-12-06T01:05:46Z,1710000,False,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1628404]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,3.0,Hart,1628404.0,,,,,,,,,,
173,PT10M26.00S,2023-12-06T01:05:38.5Z,2,REGULAR,steal,,[],1628404,,,1610612752,41,37,2023-12-06T01:05:41Z,1720000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
174,PT10M24.00S,2023-12-06T01:05:43.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1628404,92.59198423127464,50.73529411764706,1610612752,41,39,2023-12-06T01:05:58Z,1730000,False,4.0,17.0,1,right,J. Hart running Layup (4 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,4.0,,,,,,,,,
175,PT10M24.00S,2023-12-06T01:05:48.8Z,2,REGULAR,violation,defensive goaltending,[],203507,,,1610612752,41,39,2023-12-06T01:05:58Z,1740000,False,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,2534.0,,,,,,,,,,,,,
176,PT10M07.00S,2023-12-06T01:06:10.8Z,2,REGULAR,2pt,Jump Shot,[],203114,25.312089356110377,45.34313725490196,1610612749,43,39,2023-12-06T01:06:20Z,1750000,False,23.0,185.0,1,left,K. Middleton 18' Jump Shot (2 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,18.69,Made,,,,,,,,,2.0,,,,,,,,,
177,PT09M58.00S,2023-12-06T01:06:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.85479632063075,49.26470588235294,1610612752,43,41,2023-12-06T01:06:25Z,1760000,False,-4.0,15.0,1,right,J. Hart cutting Layup (6 PTS) (I. Hartenstein 4 AST),"[1628404, 1628392]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,6.0,I. Hartenstein,1628392.0,4.0,,,,,,
179,PT09M41.00S,2023-12-06T01:06:36.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,9.543363994743759,59.068627450980394,1610612749,43,41,2023-12-06T01:06:41Z,1780000,False,-45.0,37.0,1,left,MISS K. Middleton driving floating bank Shot,[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,5.86,Missed,,,,,,,,,,,,,,,,,,
180,PT09M39.00S,2023-12-06T01:06:38.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,43,41,2023-12-06T01:06:41Z,1790000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,179.0,1.0,1.0,0.0,,,,,,,,,,,,,,
181,PT09M35.00S,2023-12-06T01:06:43.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.11760840998686,50.73529411764706,1610612752,43,43,2023-12-06T01:06:49Z,1800000,False,4.0,12.0,1,right,J. Hart running Layup (8 PTS) (D. DiVincenzo 2 AST),"[1628404, 1628978]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,8.0,D. DiVincenzo,1628978.0,2.0,,,,,,
183,PT09M20.00S,2023-12-06T01:06:57.3Z,2,REGULAR,3pt,Jump Shot,[],203114,7.046649145860711,95.58823529411765,1610612749,46,43,2023-12-06T01:07:02Z,1820000,False,-228.0,14.0,1,left,K. Middleton 3PT  (5 PTS) (C. Payne 1 AST),"[203114, 1626166]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,22.83,Made,,,,,,,,,5.0,C. Payne,1626166.0,1.0,,,,,,
185,PT09M09.00S,2023-12-06T01:07:11.3Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612752,46,43,2023-12-06T01:07:21Z,1840000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Quickley 2 FT),"[1626166, 1630193]",1610612749.0,MIL,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Quickley,1630193.0,,
187,PT09M09.00S,2023-12-06T01:07:44.3Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,46,44,2023-12-06T01:07:44Z,1860000,False,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
188,PT09M09.00S,2023-12-06T01:08:05.1Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,46,45,2023-12-06T01:08:05Z,1870000,False,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
189,PT08M58.00S,2023-12-06T01:08:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,5.601182654402102,49.754901960784316,1610612749,48,45,2023-12-06T01:08:22Z,1880000,False,1.0,0.0,1,left,B. Portis cutting Layup (4 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,4.0,G. Antetokounmpo,203507.0,3.0,,,,,,
191,PT08M45.00S,2023-12-06T01:08:32.8Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612752,48,45,2023-12-06T01:09:04Z,1900000,False,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Randle 2 FT),"[203507, 203944]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,,,,,,,,2.0,0.0,Randle,203944.0,,
193,PT08M45.00S,2023-12-06T01:09:05.7Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,48,46,2023-12-06T01:09:05Z,1920000,False,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
194,PT08M45.00S,2023-12-06T01:09:07.5Z,2,REGULAR,substitution,out,[],203507,,,1610612752,48,46,2023-12-06T01:09:13Z,1930000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M45.00S,2023-12-06T01:09:07.5Z,2,REGULAR,substitution,in,[],201572,,,1610612752,48,46,2023-12-06T01:09:13Z,1940000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M45.00S,2023-12-06T01:09:32.7Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,48,47,2023-12-06T01:09:32Z,1950000,False,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
197,PT08M30.00S,2023-12-06T01:09:49.2Z,2,REGULAR,3pt,Jump Shot,[],1626171,10.988830486202366,4.166666666666666,1610612749,51,47,2023-12-06T01:10:42Z,1960000,False,229.0,51.0,1,left,B. Portis 3PT  (7 PTS) (K. Middleton 4 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.48,Made,,,,,,,,,7.0,K. Middleton,203114.0,4.0,,,,,,
198,PT08M23.00S,2023-12-06T01:10:02.2Z,2,REGULAR,turnover,lost ball,[],1630193,,,1610612752,51,47,2023-12-06T01:10:32Z,1970000,False,,,0,,I. Quickley lost ball TURNOVER (1 TO),"[1630193, 1626166]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,1.0,Payne,1626166.0,,,,,,,,,,
199,PT08M23.00S,2023-12-06T01:10:02.2Z,2,REGULAR,steal,,[],1626166,,,1610612749,51,47,2023-12-06T01:10:09Z,1980000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
200,PT08M20.00S,2023-12-06T01:10:10.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626171,6.389618922470433,49.26470588235294,1610612749,53,47,2023-12-06T01:11:30Z,1990000,False,4.0,8.0,1,left,B. Portis running DUNK (9 PTS) (B. Lopez 2 AST),"[1626171, 201572]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,9.0,B. Lopez,201572.0,2.0,,,,,,
202,PT08M12.00S,2023-12-06T01:10:17.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,53,47,2023-12-06T01:10:17Z,2010000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M12.00S,2023-12-06T01:13:23.0Z,2,REGULAR,substitution,out,[],1631260,,,1610612752,53,47,2023-12-06T01:13:49Z,2020000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M12.00S,2023-12-06T01:13:23.0Z,2,REGULAR,substitution,out,[],203944,,,1610612752,53,47,2023-12-06T01:13:49Z,2030000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M12.00S,2023-12-06T01:13:23.0Z,2,REGULAR,substitution,in,[],1627736,,,1610612752,53,47,2023-12-06T01:13:49Z,2040000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M12.00S,2023-12-06T01:13:23.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,53,47,2023-12-06T01:13:49Z,2050000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M03.00S,2023-12-06T01:13:51.0Z,2,REGULAR,3pt,Jump Shot,[],1630193,71.61629434954008,21.346507352941178,1610612752,53,50,2023-12-06T01:14:23Z,2060000,False,-143.0,214.0,1,right,I. Quickley 25' 3PT  (5 PTS) (J. Brunson 2 AST),"[1630193, 1628973]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.78,Made,,,,,,,,,5.0,J. Brunson,1628973.0,2.0,,,,,,
210,PT07M50.00S,2023-12-06T01:14:04.0Z,2,REGULAR,foul,personal,[],1628978,,,1610612749,53,50,2023-12-06T01:14:25Z,2080000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 203114]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Middleton,203114.0,,
212,PT07M50.00S,2023-12-06T01:14:14.2Z,2,REGULAR,substitution,out,[],1628392,,,1610612749,53,50,2023-12-06T01:14:23Z,2100000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M50.00S,2023-12-06T01:14:14.2Z,2,REGULAR,substitution,in,[],1629011,,,1610612749,53,50,2023-12-06T01:14:23Z,2110000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M37.00S,2023-12-06T01:14:37.4Z,2,REGULAR,2pt,Jump Shot,[],203114,13.091327201051248,78.43137254901961,1610612749,53,50,2023-12-06T01:14:43Z,2120000,False,-142.0,71.0,1,left,MISS K. Middleton 15' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.88,Missed,,,,,,,,,,,,,,,,,,
215,PT07M34.00S,2023-12-06T01:14:40.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,53,50,2023-12-06T01:14:43Z,2130000,False,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,214.0,3.0,2.0,1.0,,,,,,,,,,,,,,
216,PT07M25.00S,2023-12-06T01:14:52.0Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612752,53,50,2023-12-06T01:15:02Z,2140000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Quickley 2 FT),"[1626166, 1630193]",1610612749.0,MIL,shooting,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,,,,,,,,2.0,0.0,Quickley,1630193.0,,
218,PT07M25.00S,2023-12-06T01:15:23.6Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,53,51,2023-12-06T01:15:23Z,2160000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
219,PT07M25.00S,2023-12-06T01:15:25.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612752,53,51,2023-12-06T01:15:31Z,2170000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M25.00S,2023-12-06T01:15:25.9Z,2,REGULAR,substitution,in,[],203507,,,1610612752,53,51,2023-12-06T01:15:31Z,2180000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M25.00S,2023-12-06T01:15:37.4Z,2,REGULAR,substitution,out,[],1626166,,,1610612752,53,51,2023-12-06T01:15:42Z,2190000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M25.00S,2023-12-06T01:15:37.4Z,2,REGULAR,substitution,in,[],203081,,,1610612752,53,51,2023-12-06T01:15:42Z,2200000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M25.00S,2023-12-06T01:16:00.6Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,53,52,2023-12-06T01:16:00Z,2210000,False,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
224,PT07M12.00S,2023-12-06T01:16:13.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.178055190538765,51.9607843137255,1610612749,55,52,2023-12-06T01:16:18Z,2220000,False,-10.0,15.0,1,left,B. Lopez cutting Layup (4 PTS) (D. Lillard 4 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,,,,,4.0,D. Lillard,203081.0,4.0,,,,,,
226,PT07M03.00S,2023-12-06T01:16:25.2Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,55,52,2023-12-06T01:16:33Z,2240000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,202026.0,1.0,,,,,,,,,,,,
227,PT07M03.00S,2023-12-06T01:16:40.6Z,2,REGULAR,substitution,out,[],1628404,,,1610612749,55,52,2023-12-06T01:16:45Z,2250000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M03.00S,2023-12-06T01:16:40.6Z,2,REGULAR,substitution,in,[],203944,,,1610612749,55,52,2023-12-06T01:16:45Z,2260000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M55.00S,2023-12-06T01:16:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,7.30946123521682,50.0,1610612749,57,52,2023-12-06T01:17:17Z,2270000,False,0.0,16.0,1,left,G. Antetokounmpo driving Layup (15 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,,,,,15.0,,,,,,,,,
230,PT06M42.00S,2023-12-06T01:17:00.0Z,2,REGULAR,foul,personal,[],1627736,,,1610612752,57,52,2023-12-06T01:17:05Z,2280000,False,,,0,,M. Beasley personal FOUL (1 PF),"[1627736, 1628973]",1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Center,,,,,,,2534.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,
232,PT06M42.00S,2023-12-06T01:17:07.6Z,2,REGULAR,substitution,out,[],203114,,,1610612752,57,52,2023-12-06T01:17:16Z,2300000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M42.00S,2023-12-06T01:17:07.6Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,57,52,2023-12-06T01:17:16Z,2310000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M42.00S,2023-12-06T01:17:07.6Z,2,REGULAR,substitution,in,[],1630699,,,1610612752,57,52,2023-12-06T01:17:16Z,2320000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M42.00S,2023-12-06T01:17:07.6Z,2,REGULAR,substitution,in,[],1629628,,,1610612752,57,52,2023-12-06T01:17:16Z,2330000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M32.00S,2023-12-06T01:17:32.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,66.5735873850197,43.38235294117647,1610612752,57,52,2023-12-06T01:17:46Z,2340000,False,-33.0,262.0,1,right,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.38,Missed,,,,,,,,,,,,,,,,,,
237,PT06M29.00S,2023-12-06T01:17:35.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,57,52,2023-12-06T01:17:35Z,2350000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT06M26.00S,2023-12-06T01:17:41.2Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,57,52,2023-12-06T01:17:52Z,2360000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202026.0,2.0,,,,,,,,,,,,
239,PT06M04.00S,2023-12-06T01:18:08.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,9.280551905387648,2.696078431372549,1610612749,60,52,2023-12-06T01:18:14Z,2370000,False,237.0,35.0,1,left,M. Beasley 3PT pullup (6 PTS),[1627736],1610612749.0,MIL,pullup,,,Beasley,M. Beasley,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,,,,,6.0,,,,,,,,,
240,PT05M41.00S,2023-12-06T01:18:31.4Z,2,REGULAR,2pt,Jump Shot,[],1628973,94.03745072273325,68.87254901960785,1610612752,60,54,2023-12-06T01:18:50Z,2380000,False,94.0,4.0,1,right,J. Brunson 9' driving floating Jump Shot (9 PTS) (J. Randle 3 AST),"[1628973, 203944]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,9.45,Made,,,,,,,,,9.0,J. Randle,203944.0,3.0,,,,,,
242,PT05M28.00S,2023-12-06T01:18:48.1Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,60,54,2023-12-06T01:18:57Z,2400000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Lillard 2 FT),"[1629011, 203081]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Lillard,203081.0,,
244,PT05M28.00S,2023-12-06T01:19:20.0Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,60,54,2023-12-06T01:19:20Z,2420000,False,,,0,,MISS D. Lillard Free Throw 1 of 2,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
245,PT05M28.00S,2023-12-06T01:19:20.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,60,54,2023-12-06T01:19:20Z,2430000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2023-12-06T01:19:26.7Z,2,REGULAR,substitution,out,[],1628978,,,1610612749,60,54,2023-12-06T01:19:31Z,2440000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M28.00S,2023-12-06T01:19:26.7Z,2,REGULAR,substitution,in,[],1629656,,,1610612749,60,54,2023-12-06T01:19:31Z,2450000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M28.00S,2023-12-06T01:19:36.0Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,61,54,2023-12-06T01:19:36Z,2460000,False,,,0,,D. Lillard Free Throw 2 of 2 (6 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
249,PT05M12.00S,2023-12-06T01:19:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,48.03921568627451,1610612752,61,54,2023-12-06T01:20:03Z,2470000,False,-10.0,109.0,1,right,MISS J. Brunson 10' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,,,,,,,,,,,,,,
250,PT05M11.00S,2023-12-06T01:19:53.9Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,61,54,2023-12-06T01:19:53Z,2480000,False,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,249.0,5.0,3.0,2.0,,,,,,,,,,,,,,
251,PT05M03.00S,2023-12-06T01:20:02.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,91.67214191852825,41.911764705882355,1610612752,61,54,2023-12-06T01:20:13Z,2490000,False,-40.0,26.0,1,right,MISS R. Barrett driving finger roll Layup - blocked,"[1629628, 201572]",1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
252,PT05M03.00S,2023-12-06T01:20:02.7Z,2,REGULAR,block,,[],201572,,,1610612752,61,54,2023-12-06T01:20:06Z,2500000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
253,PT05M03.00S,2023-12-06T01:20:02.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,61,54,2023-12-06T01:20:13Z,2510000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,251.0,,,,,,,,,,,,,,,,,
255,PT04M59.00S,2023-12-06T01:20:22.8Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,61,54,2023-12-06T01:20:31Z,2530000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 201572]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,Lopez,201572.0,,,,,,,,,,
256,PT04M59.00S,2023-12-06T01:20:22.8Z,2,REGULAR,steal,,[],201572,,,1610612749,61,54,2023-12-06T01:20:25Z,2540000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
257,PT04M55.00S,2023-12-06T01:20:29.7Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612749,61,54,2023-12-06T01:20:40Z,2550000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629656, 203507]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2534.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
