actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
85,PT04M01.00S,2024-03-22T00:24:51.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,16,12,2024-03-22T00:24:53Z,840000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT03M40.00S,2024-03-22T00:25:12.7Z,1,REGULAR,2pt,Jump Shot,[],203081,20.71287779237845,41.17647058823529,1610612749,18,12,2024-03-22T00:25:17Z,850000,False,44.0,142.0,1,left,D. Lillard 14' fadeaway Jump Shot (4 PTS),[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,14.89,Made,,,,,4.0,,,,,,,,,,,,,
87,PT03M38.00S,2024-03-22T00:25:24.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,18,12,2024-03-22T00:25:24Z,860000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT03M38.00S,2024-03-22T00:27:27.4Z,1,REGULAR,substitution,out,[],1627736,,,1610612751,18,12,2024-03-22T00:27:55Z,870000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M38.00S,2024-03-22T00:27:27.4Z,1,REGULAR,substitution,out,[],203471,,,1610612751,18,12,2024-03-22T00:27:55Z,880000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M38.00S,2024-03-22T00:27:27.4Z,1,REGULAR,substitution,in,[],201976,,,1610612751,18,12,2024-03-22T00:27:55Z,890000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M38.00S,2024-03-22T00:27:27.4Z,1,REGULAR,substitution,in,[],1629022,,,1610612751,18,12,2024-03-22T00:27:55Z,900000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M19.00S,2024-03-22T00:28:33.3Z,1,REGULAR,turnover,bad pass,[],1628372,,,1610612751,18,12,2024-03-22T00:28:39Z,910000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 1626171]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1.0,,,,,,,,,,Portis,1626171.0
93,PT03M19.00S,2024-03-22T00:28:33.3Z,1,REGULAR,steal,,[],1626171,,,1610612749,18,12,2024-03-22T00:28:36Z,920000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
94,PT03M04.00S,2024-03-22T00:28:48.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,5.338370565045992,76.9607843137255,1610612749,18,12,2024-03-22T00:28:54Z,930000,False,-135.0,-2.0,1,left,MISS B. Portis 13' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,13.48,Missed,,,,,,,,,,,,,,,,,,
95,PT03M01.00S,2024-03-22T00:28:51.3Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612751,18,12,2024-03-22T00:28:54Z,940000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Left,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT02M58.00S,2024-03-22T00:28:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,75.9526938239159,13.702512254901961,1610612751,18,12,2024-03-22T01:03:54Z,950000,False,-181.0,174.0,1,right,MISS M. Bridges 25' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
97,PT02M52.00S,2024-03-22T00:29:00.9Z,1,REGULAR,rebound,offensive,[],1629022,,,1610612751,18,12,2024-03-22T00:29:00Z,960000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT02M45.00S,2024-03-22T00:29:07.3Z,1,REGULAR,3pt,Jump Shot,"['2ndchance', 'fastbreak']",1629022,95.48291721419186,95.83333333333334,1610612751,18,12,2024-03-22T00:37:46Z,970000,False,229.0,-10.0,1,right,MISS L. Walker IV running 3PT,[1629022],1610612751.0,BKN,running,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,22.94,Missed,,,,,,,,,,,,,,,,,,
99,PT02M41.00S,2024-03-22T00:29:11.3Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,18,12,2024-03-22T00:29:41Z,980000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,,
100,PT02M26.00S,2024-03-22T00:29:26.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,16.113666228646515,43.872549019607845,1610612749,20,12,2024-03-22T00:29:45Z,990000,False,31.0,99.0,1,left,B. Lopez 10' Jump Shot (6 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,10.36,Made,,,,,6.0,,,D. Lillard,203081.0,3.0,,,,,,,,
102,PT02M09.00S,2024-03-22T00:29:43.2Z,1,REGULAR,2pt,Jump Shot,[],1629022,75.90341655716163,51.225490196078425,1610612751,20,12,2024-03-22T00:30:00Z,1010000,False,6.0,174.0,1,right,MISS L. Walker IV 17' pullup Shot - blocked,"[1629022, 201976]",1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,17.41,Missed,,,,,,,,,,,Beverley,201976.0,,,,,,
103,PT02M09.00S,2024-03-22T00:29:43.2Z,1,REGULAR,block,,[],201976,,,1610612751,20,12,2024-03-22T00:29:46Z,1020000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
104,PT02M09.00S,2024-03-22T00:29:43.2Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612751,20,12,2024-03-22T00:29:50Z,1030000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,102.0,2.0,1.0,1.0,,,,,,,,,,,,,,
105,PT02M04.00S,2024-03-22T00:29:48.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,79.97700394218134,66.17647058823529,1610612751,20,14,2024-03-22T00:29:55Z,1040000,False,81.0,136.0,1,right,M. Bridges 15' Jump Shot (2 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,15.8,Made,,,,,2.0,,,,,,,,,,,,,
106,PT01M48.00S,2024-03-22T00:30:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,17.559132720105126,46.07843137254902,1610612749,22,14,2024-03-22T00:30:09Z,1050000,False,20.0,113.0,1,left,B. Portis 11' turnaround fadeaway Jump Shot (2 PTS) (D. Lillard 4 AST),"[1626171, 203081]",1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.43,Made,,,,,2.0,,,D. Lillard,203081.0,4.0,,,,,,,,
107,PT01M36.00S,2024-03-22T00:30:17.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641730,93.64323258869908,51.9607843137255,1610612751,22,16,2024-03-22T00:30:24Z,1060000,False,10.0,7.0,1,right,N. Clowney alley-oop DUNK (2 PTS) (M. Bridges 1 AST),"[1641730, 1628969]",1610612751.0,BKN,alley-oop,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,2.0,,,M. Bridges,1628969.0,1.0,,,,,,,,
109,PT01M21.00S,2024-03-22T00:30:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,13.61695137976347,62.99019607843137,1610612749,22,16,2024-03-22T00:30:35Z,1080000,False,-65.0,75.0,1,left,MISS D. Lillard 9' driving floating bank Shot,[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,9.96,Missed,,,,,,,,,,,,,,,,,,
110,PT01M19.00S,2024-03-22T00:30:33.0Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612751,22,16,2024-03-22T00:30:35Z,1090000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,,,109.0,3.0,2.0,1.0,,,,,,,,,,,,,,
111,PT01M15.00S,2024-03-22T00:30:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,73.14388961892247,15.441176470588236,1610612751,22,19,2024-03-22T00:30:46Z,1100000,False,-173.0,200.0,1,right,M. Bridges 26' 3PT running (5 PTS) (D. Smith Jr. 1 AST),"[1628969, 1628372]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.42,Made,,,,,5.0,,,D. Smith Jr.,1628372.0,1.0,,,,,,,,
113,PT00M51.20S,2024-03-22T00:31:02.4Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,22,19,2024-03-22T00:31:10Z,1120000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1628372]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,,,Smith Jr.,1628372.0
114,PT00M51.20S,2024-03-22T00:31:02.4Z,1,REGULAR,steal,,[],1628372,,,1610612751,22,19,2024-03-22T00:31:05Z,1130000,False,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
133,PT00M46.40S,2024-03-22T00:31:09.9Z,1,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612751,22,19,2024-03-22T00:33:19Z,1155000,False,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628372],1610612751.0,BKN,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,101283.0,2.0,,,,,,,,,,,
118,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,out,[],203081,,,1610612749,22,19,2024-03-22T00:31:28Z,1170000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,out,[],201572,,,1610612749,22,19,2024-03-22T00:31:28Z,1180000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,out,[],1641730,,,1610612749,22,19,2024-03-22T00:31:28Z,1190000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,in,[],203507,,,1610612749,22,19,2024-03-22T00:31:28Z,1200000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,22,19,2024-03-22T00:31:28Z,1210000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M46.20S,2024-03-22T00:31:17.7Z,1,REGULAR,substitution,in,[],1629651,,,1610612749,22,19,2024-03-22T00:31:28Z,1220000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M28.40S,2024-03-22T00:31:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626192,10.068988173455978,45.09803921568628,1610612749,22,19,2024-03-22T00:33:19Z,1230000,False,25.0,42.0,1,left,MISS P. Connaughton driving finger roll Layup,[1626192],1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
125,PT00M28.40S,2024-03-22T00:31:49.5Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,22,19,2024-03-22T00:31:57Z,1240000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,124.0,3.0,2.0,1.0,,,,,,,,,,,,,,
126,PT00M28.40S,2024-03-22T00:31:53.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'fromturnover']",203507,5.590000152587891,50.0,1610612749,24,19,2024-03-22T00:33:19Z,1250000,False,0.0,0.0,1,left,G. Antetokounmpo tip Layup (7 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,7.0,,,,,,,,,,,,,
127,PT00M17.40S,2024-03-22T00:32:08.8Z,1,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,24,19,2024-03-22T00:32:15Z,1260000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (1 TO),[1628969],1610612751.0,BKN,lost ball,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,203592.0,1.0,,,,,,,,,,,
128,PT00M04.00S,2024-03-22T00:32:31.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,10.5946123521682,47.794117647058826,1610612749,26,19,2024-03-22T00:33:33Z,1270000,False,11.0,47.0,1,left,G. Antetokounmpo cutting Layup (9 PTS) (P. Connaughton 2 AST),"[203507, 1626192]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,9.0,,,P. Connaughton,1626192.0,2.0,,,,,,,,
130,PT00M00.00S,2024-03-22T00:32:38.6Z,1,REGULAR,3pt,Jump Shot,[],1628969,70.51576872536137,12.254901960784313,1610612751,26,19,2024-03-22T00:33:37Z,1290000,False,-189.0,225.0,1,right,MISS M. Bridges 29' pullup 3PT,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,29.34,Missed,,,,,,,,,,,,,,,,,,
131,PT00M00.00S,2024-03-22T00:32:41.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,26,19,2024-03-22T00:32:41Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,130.0,,,,,,,,,,,,,,,,,
132,PT00M00.00S,2024-03-22T00:32:46.1Z,1,REGULAR,period,end,[],0,,,1610612751,26,19,2024-03-22T00:32:46Z,1310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-03-22T00:35:06.0Z,2,REGULAR,substitution,out,['startperiod'],1628969,,,1610612751,26,19,2024-03-22T00:35:25Z,1320000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-03-22T00:35:06.0Z,2,REGULAR,substitution,out,['startperiod'],1629661,,,1610612751,26,19,2024-03-22T00:35:25Z,1330000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-03-22T00:35:06.0Z,2,REGULAR,substitution,in,['startperiod'],1630570,,,1610612751,26,19,2024-03-22T00:35:25Z,1340000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-03-22T00:35:06.0Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,26,19,2024-03-22T00:35:25Z,1350000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-03-22T00:35:24.4Z,2,REGULAR,period,start,[],0,,,1610612749,26,19,2024-03-22T00:35:26Z,1360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT11M39.00S,2024-03-22T00:35:43.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,5.338370565045992,79.90196078431373,1610612749,26,19,2024-03-22T00:35:51Z,1370000,False,-150.0,-2.0,1,left,MISS B. Portis 14' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,14.95,Missed,,,,,,,,,,,,,,,,,,
140,PT11M38.00S,2024-03-22T00:35:45.8Z,2,REGULAR,rebound,offensive,[],1631260,,,1610612749,26,19,2024-03-22T00:35:45Z,1380000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Left,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT11M36.00S,2024-03-22T00:35:47.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,27.414586070959263,11.519607843137255,1610612749,26,19,2024-03-22T00:35:54Z,1390000,False,192.0,205.0,1,left,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,28.13,Missed,,,,,,,,,,,,,,,,,,
142,PT11M33.00S,2024-03-22T00:35:50.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,26,19,2024-03-22T00:35:54Z,1400000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,141.0,4.0,3.0,1.0,,,,,,,,,,,,,,
143,PT11M12.00S,2024-03-22T00:36:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.59198423127464,45.588235294117645,1610612751,26,21,2024-03-22T00:36:17Z,1410000,False,-22.0,17.0,1,right,L. Walker IV driving Layup (2 PTS),[1629022],1610612751.0,BKN,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.79,Made,,,,,2.0,,,,,,,,,,,,,
144,PT11M02.00S,2024-03-22T00:36:24.6Z,2,REGULAR,foul,personal,[],1628372,,,1610612749,26,21,2024-03-22T00:36:33Z,1420000,False,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 201976]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,101283.0,,,,,,,1.0,0.0,Beverley,201976.0,,
146,PT10M48.00S,2024-03-22T00:36:52.1Z,2,REGULAR,3pt,Jump Shot,[],201976,31.882391590013142,73.0392156862745,1610612749,26,21,2024-03-22T00:36:58Z,1440000,False,-115.0,247.0,1,left,MISS P. Beverley 27' 3PT,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,27.27,Missed,,,,,,,,,,,,,,,,,,
147,PT10M46.00S,2024-03-22T00:36:54.4Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,26,21,2024-03-22T00:36:54Z,1450000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,146.0,4.0,2.0,2.0,,,,,,,,,,,,,,
148,PT10M43.00S,2024-03-22T00:36:57.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,8.623521681997373,48.03921568627451,1610612749,28,21,2024-03-22T00:37:02Z,1460000,False,10.0,29.0,1,left,G. Antetokounmpo DUNK (11 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,11.0,,,,,,,,,,,,,
149,PT10M31.00S,2024-03-22T00:37:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,93.64323258869908,50.98039215686274,1610612751,28,23,2024-03-22T00:37:14Z,1470000,False,5.0,7.0,1,right,C. Thomas cutting Layup (8 PTS) (D. Smith Jr. 2 AST),"[1630560, 1628372]",1610612751.0,BKN,cutting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,8.0,,,D. Smith Jr.,1628372.0,2.0,,,,,,,,
151,PT10M16.00S,2024-03-22T00:37:23.9Z,2,REGULAR,3pt,Jump Shot,[],203507,27.94021024967148,77.94117647058823,1610612749,28,23,2024-03-22T00:37:57Z,1490000,False,-140.0,210.0,1,left,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
152,PT10M13.00S,2024-03-22T00:37:27.2Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,28,23,2024-03-22T00:37:27Z,1500000,False,,,0,,N. Claxton REBOUND (Off:1 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,151.0,5.0,4.0,1.0,,,,,,,,,,,,,,
153,PT10M06.00S,2024-03-22T00:37:33.8Z,2,REGULAR,2pt,Jump Shot,[],1630560,85.49605781865965,33.088235294117645,1610612751,28,25,2024-03-22T00:38:23Z,1510000,False,-85.0,84.0,1,right,C. Thomas 11' fadeaway Jump Shot (10 PTS) (D. Smith Jr. 3 AST),"[1630560, 1628372]",1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,11.91,Made,,,,,10.0,,,D. Smith Jr.,1628372.0,3.0,,,,,,,,
155,PT09M51.00S,2024-03-22T00:37:49.4Z,2,REGULAR,3pt,Jump Shot,[],1631260,11.908672798948752,3.6764705882352944,1610612749,31,25,2024-03-22T00:38:05Z,1530000,False,232.0,59.0,1,left,A. Green 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.91,Made,,,,,3.0,,,G. Antetokounmpo,203507.0,2.0,,,,,,,,
158,PT09M39.00S,2024-03-22T00:38:06.4Z,2,REGULAR,foul,personal,[],1626171,,,1610612751,31,25,2024-03-22T00:38:12Z,1550000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1629651]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,101283.0,,,,,,,1.0,0.0,Claxton,1629651.0,,
160,PT09M26.00S,2024-03-22T00:38:35.9Z,2,REGULAR,turnover,bad pass,[],1630560,,,1610612751,31,25,2024-03-22T00:38:44Z,1570000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1626192]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,,,,,,,,,1.0,,,,,,,,,,Connaughton,1626192.0
161,PT09M26.00S,2024-03-22T00:38:35.9Z,2,REGULAR,steal,,[],1626192,,,1610612749,31,25,2024-03-22T00:38:38Z,1580000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
162,PT09M20.00S,2024-03-22T00:38:41.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631260,34.9848061760841,83.6014093137255,1610612749,34,25,2024-03-22T00:41:16Z,1590000,False,-168.0,276.0,1,left,A. Green 32' 3PT running (6 PTS) (P. Connaughton 3 AST),"[1631260, 1626192]",1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,32.35,Made,,,,,6.0,,,P. Connaughton,1626192.0,3.0,,,,,,,,
164,PT09M19.00S,2024-03-22T00:38:50.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,34,25,2024-03-22T00:38:50Z,1610000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M19.00S,2024-03-22T00:41:08.8Z,2,REGULAR,substitution,out,[],1628372,,,1610612751,34,25,2024-03-22T00:41:29Z,1620000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M19.00S,2024-03-22T00:41:08.8Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,34,25,2024-03-22T00:41:29Z,1630000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M19.00S,2024-03-22T00:41:08.8Z,2,REGULAR,substitution,in,[],203471,,,1610612751,34,25,2024-03-22T00:41:29Z,1640000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M19.00S,2024-03-22T00:41:08.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,34,25,2024-03-22T00:41:29Z,1650000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
