actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
169,PT12M00.00S,2024-03-24T23:38:09.0Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,25,22,2024-03-24T23:38:44Z,1690000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-03-24T23:38:09.0Z,2,REGULAR,substitution,in,['startperiod'],1630598,,,1610612760,25,22,2024-03-24T23:38:44Z,1700000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-03-24T23:38:09.0Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,25,22,2024-03-24T23:38:44Z,1710000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-03-24T23:38:46.4Z,2,REGULAR,period,start,[],0,,,1610612760,25,22,2024-03-24T23:38:46Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M35.00S,2024-03-24T23:39:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.440867279894875,46.07843137254902,1610612760,25,24,2024-03-24T23:39:17Z,1730000,False,20.0,17.0,1,left,J. Williams driving Layup (6 PTS) (J. Giddey 3 AST),"[1631114, 1630581]",1610612760.0,OKC,driving,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.62,Made,6.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,
175,PT11M09.00S,2024-03-24T23:39:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.11760840998686,51.9607843137255,1610612749,27,24,2024-03-24T23:39:54Z,1750000,False,10.0,12.0,1,right,G. Antetokounmpo Layup (6 PTS) (P. Beverley 1 AST),"[203507, 201976]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.56,Made,6.0,P. Beverley,201976.0,1.0,,,,,,,,,,,,,,
177,PT11M00.00S,2024-03-24T23:39:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.85742444152431,58.82352941176471,1610612760,27,26,2024-03-24T23:39:52Z,1770000,False,-44.0,50.0,1,left,J. Giddey 6' driving floating bank Jump Shot (10 PTS),[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,10.0,,,,,,,,,,,,,,,,,
178,PT10M41.00S,2024-03-24T23:40:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203109,93.64323258869908,50.73529411764706,1610612749,29,26,2024-03-24T23:40:09Z,1780000,False,4.0,7.0,1,right,J. Crowder cutting Layup (5 PTS) (B. Portis 1 AST),"[203109, 1626171]",1610612749.0,MIL,cutting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,0.82,Made,5.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
180,PT10M21.00S,2024-03-24T23:40:24.3Z,2,REGULAR,2pt,Jump Shot,[],1631096,6.915243101182654,27.205882352941174,1610612760,29,26,2024-03-24T23:40:29Z,1800000,False,114.0,13.0,1,left,MISS C. Holmgren 11' turnaround fadeaway Shot,[1631096],1610612760.0,OKC,turnaround fadeaway,,,Holmgren,C. Holmgren,,,,,Mid-Range,8-16 Right,11.47,Missed,,,,,,,,,,,,,,,,,,
181,PT10M18.00S,2024-03-24T23:40:27.3Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,29,26,2024-03-24T23:40:29Z,1810000,False,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,,,
182,PT10M09.00S,2024-03-24T23:40:36.1Z,2,REGULAR,3pt,Jump Shot,[],1626192,89.70105124835742,3.6764705882352944,1610612749,29,26,2024-03-24T23:40:45Z,1820000,False,-232.0,44.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
183,PT10M06.00S,2024-03-24T23:40:39.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,29,26,2024-03-24T23:40:45Z,1830000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Left Corner 3,24+ Left,,,,,,,,182.0,2.0,2.0,0.0,,,,,,,,,
184,PT10M01.00S,2024-03-24T23:40:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,7.5722733245729295,50.49019607843137,1610612760,29,26,2024-03-24T23:40:54Z,1840000,False,-2.0,19.0,1,left,MISS J. Williams cutting Layup,[1631114],1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
185,PT09M57.00S,2024-03-24T23:40:47.6Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,29,26,2024-03-24T23:40:47Z,1850000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,
186,PT09M57.00S,2024-03-24T23:40:50.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203507,91.5407358738502,52.450980392156865,1610612749,31,26,2024-03-24T23:41:00Z,1860000,False,12.0,27.0,1,right,G. Antetokounmpo running DUNK (8 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.97,Made,8.0,,,,,,,,,,,,,,,,,
187,PT09M57.00S,2024-03-24T23:40:55.0Z,2,REGULAR,foul,personal,['1freethrow'],1631096,,,1610612749,31,26,2024-03-24T23:41:03Z,1870000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1631096, 203507]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
189,PT09M57.00S,2024-03-24T23:41:37.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,31,26,2024-03-24T23:41:42Z,1890000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT09M53.00S,2024-03-24T23:41:41.9Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,31,26,2024-03-24T23:41:42Z,1900000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,189.0,7.0,4.0,3.0,,,,,,,,,
191,PT09M48.00S,2024-03-24T23:41:44.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,91.5407358738502,3.431372549019608,1610612749,31,26,2024-03-24T23:41:49Z,1910000,False,-233.0,27.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
192,PT09M45.00S,2024-03-24T23:41:47.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,26,2024-03-24T23:41:49Z,1920000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,191.0,3.0,3.0,0.0,,,,,,,,,
193,PT09M40.00S,2024-03-24T23:41:53.1Z,2,REGULAR,3pt,Jump Shot,[],1631114,30.962549277266753,72.05882352941177,1610612760,31,29,2024-03-24T23:42:01Z,1930000,False,-110.0,239.0,1,left,J. Williams 26' 3PT  (9 PTS) (J. Giddey 4 AST),"[1631114, 1630581]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.28,Made,9.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,,
195,PT09M24.00S,2024-03-24T23:42:08.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,93.24901445466492,50.98039215686274,1610612749,33,29,2024-03-24T23:42:14Z,1950000,False,5.0,11.0,1,right,P. Connaughton driving reverse Layup (5 PTS) (B. Portis 2 AST),"[1626192, 1626171]",1610612749.0,MIL,driving reverse,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.2,Made,5.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,,
197,PT09M08.00S,2024-03-24T23:42:24.6Z,2,REGULAR,2pt,Jump Shot,[],1631114,24.917871222076215,67.40196078431373,1610612760,33,29,2024-03-24T23:42:29Z,1970000,False,-87.0,182.0,1,left,MISS J. Williams 20' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,20.15,Missed,,,,,,,,,,,,,,,,,,
198,PT09M05.00S,2024-03-24T23:42:27.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,33,29,2024-03-24T23:42:27Z,1980000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,197.0,8.0,5.0,3.0,,,,,,,,,
199,PT09M00.00S,2024-03-24T23:42:36.9Z,2,REGULAR,foul,personal,[],1631114,,,1610612749,33,29,2024-03-24T23:47:01Z,1990000,False,,,0,,J. Williams personal FOUL (2 PF),"[1631114, 1626192]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,,,101284.0,,,,,,2.0,0.0,Connaughton,1626192.0,,,,
201,PT09M00.00S,2024-03-24T23:42:46.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,33,29,2024-03-24T23:42:51Z,2010000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M00.00S,2024-03-24T23:42:46.9Z,2,REGULAR,substitution,in,[],203114,,,1610612749,33,29,2024-03-24T23:42:51Z,2020000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M51.00S,2024-03-24T23:42:47.9Z,2,REGULAR,3pt,Jump Shot,[],201976,71.92838370565046,25.0,1610612749,33,29,2024-03-24T23:47:18Z,2025000,False,-125.0,211.0,1,right,MISS P. Beverley 24' 3PT,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,24.56,Missed,,,,,,,,,,,,,,,,,,
222,PT08M46.00S,2024-03-24T23:42:52.9Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,33,29,2024-03-24T23:47:18Z,2027500,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,,
240,PT08M36.00S,2024-03-24T23:43:21.1Z,2,REGULAR,foul,personal,[],203114,,,1610612760,33,29,2024-03-25T00:06:14Z,2028750,False,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 1630598]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,202007.0,,,,,,2.0,0.0,Wiggins,1630598.0,,,,
203,PT08M24.00S,2024-03-24T23:43:54.4Z,2,REGULAR,2pt,Jump Shot,[],1631114,14.668199737187912,75.73529411764706,1610612760,33,31,2024-03-24T23:48:41Z,2030000,False,-129.0,85.0,1,left,J. Williams 15' driving floating bank Jump Shot (11 PTS),[1631114],1610612760.0,OKC,driving floating bank,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,15.45,Made,11.0,,,,,,,,,,,,,,,,,
205,PT08M07.00S,2024-03-24T23:44:17.5Z,2,REGULAR,turnover,3-second-violation,[],203507,,,1610612749,33,31,2024-03-24T23:44:29Z,2050000,False,,,0,,G. Antetokounmpo 3-second-violation TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,1.0,,,,,,,,
206,PT08M07.00S,2024-03-24T23:44:25.1Z,2,REGULAR,substitution,out,[],203109,,,1610612760,33,31,2024-03-24T23:44:31Z,2060000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M07.00S,2024-03-24T23:44:25.1Z,2,REGULAR,substitution,in,[],203081,,,1610612760,33,31,2024-03-24T23:44:31Z,2070000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M52.00S,2024-03-24T23:44:47.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,19.004599211563733,45.83333333333333,1610612760,33,31,2024-03-24T23:44:53Z,2080000,False,21.0,126.0,1,left,MISS J. Giddey 12' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,,,,,
209,PT07M49.00S,2024-03-24T23:44:50.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,33,31,2024-03-24T23:44:53Z,2090000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,208.0,3.0,2.0,1.0,,,,,,,,,
210,PT07M40.00S,2024-03-24T23:44:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.51182654402102,50.0,1610612749,33,31,2024-03-24T23:49:17Z,2100000,False,0.0,8.0,1,right,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
211,PT07M40.00S,2024-03-24T23:44:59.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,33,31,2024-03-24T23:45:09Z,2110000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,210.0,,,,,,,,,,,,
213,PT07M40.00S,2024-03-24T23:45:06.8Z,2,REGULAR,substitution,out,[],203507,,,1610612749,33,31,2024-03-24T23:45:11Z,2130000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M40.00S,2024-03-24T23:45:06.8Z,2,REGULAR,substitution,in,[],201572,,,1610612749,33,31,2024-03-24T23:45:11Z,2140000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M35.00S,2024-03-24T23:45:24.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,84.97043363994744,44.36274509803921,1610612749,35,31,2024-03-24T23:45:30Z,2150000,False,-28.0,89.0,1,right,B. Portis 9' turnaround Jump Shot (7 PTS) (D. Lillard 2 AST),"[1626171, 203081]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.32,Made,7.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
217,PT07M19.00S,2024-03-24T23:45:41.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,16.770696452036795,38.72549019607843,1610612760,35,31,2024-03-24T23:45:51Z,2170000,False,56.0,105.0,1,left,MISS A. Wiggins 11' turnaround fadeaway Shot,[1630598],1610612760.0,OKC,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,11.93,Missed,,,,,,,,,,,,,,,,,,
218,PT07M16.00S,2024-03-24T23:45:44.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,35,31,2024-03-24T23:45:51Z,2180000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,217.0,2.0,2.0,0.0,,,,,,,,,
219,PT07M12.00S,2024-03-24T23:45:50.7Z,2,REGULAR,foul,personal,[],1630598,,,1610612749,35,31,2024-03-24T23:46:12Z,2190000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 1626171]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,,,,,,1.0,0.0,Portis,1626171.0,,,,
223,PT07M12.00S,2024-03-24T23:46:03.1Z,2,REGULAR,substitution,out,[],201976,,,1610612749,35,31,2024-03-24T23:46:07Z,2210000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M12.00S,2024-03-24T23:46:03.1Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,35,31,2024-03-24T23:46:07Z,2220000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M12.00S,2024-03-24T23:46:13.1Z,2,REGULAR,substitution,out,[],1631096,,,1610612749,35,31,2024-03-24T23:46:20Z,2230000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M12.00S,2024-03-24T23:46:13.1Z,2,REGULAR,substitution,in,[],1629026,,,1610612749,35,31,2024-03-24T23:46:20Z,2240000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2024-03-24T23:46:36.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,91.27792378449409,26.96078431372549,1610612749,35,31,2024-03-24T23:50:48Z,2250000,False,-115.0,29.0,1,right,MISS B. Portis 11' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,11.89,Missed,,,,,,,,,,,,,,,,,,
228,PT06M53.00S,2024-03-24T23:46:39.5Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,35,31,2024-03-24T23:46:43Z,2260000,False,,,0,,K. Williams REBOUND (Off:0 Def:2),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,227.0,2.0,2.0,0.0,,,,,,,,,
229,PT06M50.00S,2024-03-24T23:46:42.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,23.47240473061761,7.352941176470589,1610612760,35,31,2024-03-24T23:46:48Z,2270000,False,213.0,168.0,1,left,MISS C. Wallace 27' running 3PT,[1641717],1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
230,PT06M47.00S,2024-03-24T23:46:46.0Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,35,31,2024-03-24T23:46:46Z,2280000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,
231,PT06M40.00S,2024-03-24T23:46:52.4Z,2,REGULAR,2pt,Hook,[],1626171,93.38042049934296,67.8921568627451,1610612749,37,31,2024-03-24T23:46:57Z,2290000,False,89.0,10.0,1,right,B. Portis 9' turnaround Hook (9 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,9.0,Made,9.0,,,,,,,,,,,,,,,,,
232,PT06M25.00S,2024-03-24T23:47:08.8Z,2,REGULAR,2pt,Jump Shot,[],1631114,18.74178712220762,66.66666666666666,1610612760,37,33,2024-03-24T23:47:13Z,2300000,False,-83.0,124.0,1,left,J. Williams 14' pullup Jump Shot (13 PTS),[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,14.91,Made,13.0,,,,,,,,,,,,,,,,,
233,PT06M04.00S,2024-03-24T23:47:32.2Z,2,REGULAR,3pt,Jump Shot,[],203114,68.01905387647832,70.09803921568627,1610612749,37,33,2024-03-24T23:48:22Z,2310000,False,100.0,248.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
234,PT06M01.00S,2024-03-24T23:47:35.2Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,37,33,2024-03-24T23:48:22Z,2320000,False,,,0,,K. Middleton REBOUND (Off:2 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,233.0,3.0,1.0,2.0,,,,,,,,,
235,PT06M00.00S,2024-03-24T23:47:37.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,69.37828515111694,67.67003676470588,1610612749,37,33,2024-03-24T23:48:34Z,2330000,False,88.0,235.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,,
236,PT05M58.00S,2024-03-24T23:47:39.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,37,33,2024-03-24T23:48:34Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,235.0,,,,,,,,,,,,
237,PT05M58.00S,2024-03-24T23:47:42.2Z,2,REGULAR,foul,personal,[],1626171,,,1610612760,37,33,2024-03-24T23:47:48Z,2350000,False,,,0,,B. Portis loose ball personal FOUL (1 PF),"[1626171, 1630598]",1610612749.0,MIL,loose ball,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,101284.0,,,,,,1.0,0.0,Wiggins,1630598.0,,,,
239,PT05M58.00S,2024-03-24T23:47:52.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,37,33,2024-03-24T23:47:53Z,2370000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612760,37,33,2024-03-24T23:50:39Z,2380000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,37,33,2024-03-24T23:50:39Z,2390000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,out,[],1630598,,,1610612760,37,33,2024-03-24T23:50:39Z,2400000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,in,[],203507,,,1610612760,37,33,2024-03-24T23:50:39Z,2410000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,37,33,2024-03-24T23:50:39Z,2420000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M58.00S,2024-03-24T23:50:09.6Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,37,33,2024-03-24T23:50:39Z,2430000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M42.00S,2024-03-24T23:50:54.8Z,2,REGULAR,2pt,Jump Shot,[],1628983,23.209592641261498,53.18627450980392,1610612760,37,35,2024-03-25T02:10:39Z,2440000,False,-16.0,166.0,1,left,S. Gilgeous-Alexander 16' pullup Jump Shot (7 PTS) (J. Williams 3 AST),"[1628983, 1631114]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,16.65,Made,7.0,J. Williams,1631114.0,3.0,,,,,,,,,,,,,,
250,PT05M17.00S,2024-03-24T23:51:20.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,90.3580814717477,49.754901960784316,1610612749,39,35,2024-03-24T23:51:25Z,2460000,False,-1.0,38.0,1,right,B. Lopez driving Layup (7 PTS) (K. Middleton 4 AST),"[201572, 203114]",1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,3.81,Made,7.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
252,PT05M01.00S,2024-03-24T23:51:37.4Z,2,REGULAR,3pt,Jump Shot,[],1628983,34.641918528252305,54.41176470588235,1610612760,39,35,2024-03-24T23:54:14Z,2480000,False,-22.0,273.0,1,left,MISS S. Gilgeous-Alexander 27' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,27.4,Missed,,,,,,,,,,,,,,,,,,
253,PT04M57.00S,2024-03-24T23:51:41.4Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612749,39,35,2024-03-24T23:51:42Z,2490000,False,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,
