actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
88,PT03M40.00S,2024-03-05T01:26:37.5Z,1,REGULAR,3pt,Jump Shot,[],201935,29.25427069645204,79.65686274509804,1610612746,21,21,2024-03-05T01:26:42Z,880000,False,-148.0,222.0,1,left,J. Harden 26' 3PT pullup (5 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,26.74,Made,,,,,,,,5.0,,,,,
89,PT03M25.00S,2024-03-05T01:26:52.5Z,1,REGULAR,2pt,Jump Shot,[],201572,83.52496714848883,73.77450980392157,1610612749,21,21,2024-03-05T01:26:57Z,890000,False,119.0,102.0,1,right,MISS B. Lopez 15' turnaround Shot,[201572],1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,15.69,Missed,,,,,,,,,,,,,
90,PT03M22.00S,2024-03-05T01:26:55.5Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,21,21,2024-03-05T01:26:57Z,900000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Mid-Range,8-16 Right,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,
91,PT03M20.00S,2024-03-05T01:26:58.5Z,1,REGULAR,foul,personal,['3freethrow'],1627736,,,1610612746,21,21,2024-03-05T01:27:13Z,910000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Harden 3 FT),"[1627736, 201935]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,200832.0,2.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,
93,PT03M20.00S,2024-03-05T01:27:32.5Z,1,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,21,22,2024-03-05T01:27:32Z,930000,False,,,0,,J. Harden Free Throw 1 of 3 (6 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,,,,,,,,6.0,,,,,
94,PT03M20.00S,2024-03-05T01:27:41.0Z,1,REGULAR,substitution,out,[],1627736,,,1610612746,21,22,2024-03-05T01:27:49Z,940000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M20.00S,2024-03-05T01:27:41.0Z,1,REGULAR,substitution,out,[],202331,,,1610612746,21,22,2024-03-05T01:27:49Z,950000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M20.00S,2024-03-05T01:27:41.0Z,1,REGULAR,substitution,in,[],1631260,,,1610612746,21,22,2024-03-05T01:27:49Z,960000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M20.00S,2024-03-05T01:27:41.0Z,1,REGULAR,substitution,in,[],1629599,,,1610612746,21,22,2024-03-05T01:27:49Z,970000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M20.00S,2024-03-05T01:28:05.1Z,1,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,21,23,2024-03-05T01:28:05Z,980000,False,,,0,,J. Harden Free Throw 2 of 3 (7 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,,,,,,,,7.0,,,,,
99,PT03M20.00S,2024-03-05T01:28:06.5Z,1,REGULAR,substitution,out,[],201572,,,1610612746,21,23,2024-03-05T01:28:17Z,990000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M20.00S,2024-03-05T01:28:06.5Z,1,REGULAR,substitution,in,[],201568,,,1610612746,21,23,2024-03-05T01:28:17Z,1000000,False,,,0,,SUB in: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M20.00S,2024-03-05T01:28:27.6Z,1,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,21,24,2024-03-05T01:28:27Z,1010000,False,,,0,,J. Harden Free Throw 3 of 3 (8 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,Made,,,,,,,,8.0,,,,,
102,PT03M09.00S,2024-03-05T01:28:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,86.02168199737189,36.27450980392157,1610612749,21,24,2024-03-05T01:28:51Z,1020000,False,-69.0,79.0,1,right,MISS D. Lillard 10' driving floating bank Shot,[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.46,Missed,,,,,,,,,,,,,
103,PT03M07.00S,2024-03-05T01:28:40.0Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,21,24,2024-03-05T01:28:51Z,1030000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,
104,PT02M54.00S,2024-03-05T01:28:53.7Z,1,REGULAR,3pt,Jump Shot,[],201935,30.962549277266753,73.52941176470588,1610612746,21,27,2024-03-05T01:28:59Z,1040000,False,-118.0,239.0,1,left,J. Harden 26' 3PT  (11 PTS) (N. Powell 1 AST),"[201935, 1626181]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,26.59,Made,,,,,,,,11.0,N. Powell,1626181.0,1.0,,
106,PT02M34.00S,2024-03-05T01:29:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,86.5473061760841,36.029411764705884,1610612749,21,27,2024-03-05T01:29:21Z,1060000,False,-70.0,74.0,1,right,MISS B. Portis 10' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.18,Missed,,,,,,,,,,,,,
107,PT02M32.00S,2024-03-05T01:29:15.1Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612746,21,27,2024-03-05T01:29:21Z,1070000,False,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,106.0,3.0,3.0,0.0,,,,,,,,,
108,PT02M18.00S,2024-03-05T01:29:29.4Z,1,REGULAR,2pt,Jump Shot,[],1629599,19.136005256241788,71.81372549019608,1610612746,21,27,2024-03-05T01:29:41Z,1080000,False,-109.0,127.0,1,left,MISS A. Coffey 16' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,Mid-Range,16-24 Left Center,,,,,,16.77,Missed,,,,,,,,,,,,,
109,PT02M14.00S,2024-03-05T01:29:33.4Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,21,27,2024-03-05T01:29:41Z,1090000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,108.0,2.0,2.0,0.0,,,,,,,,,
111,PT02M08.00S,2024-03-05T01:29:47.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,27,2024-03-05T01:29:47Z,1110000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M08.00S,2024-03-05T01:32:05.6Z,1,REGULAR,substitution,out,[],201935,,,1610612749,21,27,2024-03-05T01:32:26Z,1120000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M08.00S,2024-03-05T01:32:05.6Z,1,REGULAR,substitution,in,[],1630538,,,1610612749,21,27,2024-03-05T01:32:26Z,1130000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M00.00S,2024-03-05T01:32:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.24901445466492,50.73529411764706,1610612749,23,27,2024-03-05T01:32:53Z,1140000,False,4.0,11.0,1,right,D. Lillard cutting finger roll Layup (15 PTS) (D. Gallinari 1 AST),"[203081, 201568]",1610612749.0,MIL,cutting finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,1.16,Made,,,,,,,,15.0,D. Gallinari,201568.0,1.0,,
116,PT01M38.00S,2024-03-05T01:33:09.5Z,1,REGULAR,3pt,Jump Shot,[],1628464,33.590670170827856,55.88235294117647,1610612746,23,30,2024-03-05T01:33:14Z,1160000,False,-29.0,263.0,1,left,D. Theis 26' 3PT  (3 PTS) (K. Leonard 3 AST),"[1628464, 202695]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,,26.49,Made,,,,,,,,3.0,K. Leonard,202695.0,3.0,,
118,PT01M25.00S,2024-03-05T01:33:22.9Z,1,REGULAR,3pt,Jump Shot,[],1631260,93.9060446780552,4.166666666666666,1610612749,23,30,2024-03-05T01:33:28Z,1180000,False,-229.0,5.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,,,22.93,Missed,,,,,,,,,,,,,
119,PT01M21.00S,2024-03-05T01:33:26.9Z,1,REGULAR,rebound,defensive,[],1629599,,,1610612746,23,30,2024-03-05T01:33:28Z,1190000,False,,,0,,A. Coffey REBOUND (Off:0 Def:1),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,,,,,,,,118.0,1.0,1.0,0.0,,,,,,,,,
120,PT01M09.00S,2024-03-05T01:33:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,30.042706964520367,76.7156862745098,1610612746,23,33,2024-03-05T01:33:42Z,1200000,False,-134.0,230.0,1,left,B. Hyland 26' 3PT step back (3 PTS) (N. Powell 2 AST),"[1630538, 1626181]",1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,26.59,Made,,,,,,,,3.0,N. Powell,1626181.0,2.0,,
122,PT00M48.90S,2024-03-05T01:34:04.0Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612749,23,33,2024-03-05T01:34:27Z,1220000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Connaughton 2 FT),"[1630538, 1626192]",1610612746.0,LAC,shooting,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2005.0,1.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,
124,PT00M48.90S,2024-03-05T01:34:28.5Z,1,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,24,33,2024-03-05T01:34:28Z,1240000,False,,,0,,P. Connaughton Free Throw 1 of 2 (1 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,Made,,,,,,,,1.0,,,,,
125,PT00M48.90S,2024-03-05T01:34:31.1Z,1,REGULAR,substitution,out,[],203081,,,1610612749,24,33,2024-03-05T01:34:36Z,1250000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT00M48.90S,2024-03-05T01:34:31.1Z,1,REGULAR,substitution,in,[],201976,,,1610612749,24,33,2024-03-05T01:34:36Z,1260000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT00M48.90S,2024-03-05T01:34:46.9Z,1,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,25,33,2024-03-05T01:34:46Z,1270000,False,,,0,,P. Connaughton Free Throw 2 of 2 (2 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,Made,,,,,,,,2.0,,,,,
128,PT00M28.30S,2024-03-05T01:35:13.2Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612746,25,33,2024-03-05T01:35:21Z,1280000,False,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,200832.0,,,,,,,,,,,1.0,,,,,,,,
130,PT00M05.60S,2024-03-05T01:36:02.1Z,1,REGULAR,substitution,out,[],1630538,,,1610612749,25,33,2024-03-05T01:36:07Z,1300000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT00M05.60S,2024-03-05T01:36:02.1Z,1,REGULAR,substitution,in,[],1629611,,,1610612749,25,33,2024-03-05T01:36:07Z,1310000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M04.30S,2024-03-05T01:36:19.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,25,33,2024-03-05T01:39:45Z,1320000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,,,,,,,,,
133,PT00M04.30S,2024-03-05T01:36:28.4Z,1,REGULAR,substitution,out,[],1628464,,,1610612746,25,33,2024-03-05T01:36:36Z,1330000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M04.30S,2024-03-05T01:36:28.4Z,1,REGULAR,substitution,in,[],1630538,,,1610612746,25,33,2024-03-05T01:36:36Z,1340000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M00.10S,2024-03-05T01:36:42.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630538,6.652431011826544,49.754901960784316,1610612746,25,35,2024-03-05T01:36:47Z,1350000,False,1.0,10.0,1,left,B. Hyland driving finger roll Layup (5 PTS),[1630538],1610612746.0,LAC,driving finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,,,,,,,,5.0,,,,,
136,PT00M00.00S,2024-03-05T01:36:54.7Z,1,REGULAR,period,end,[],0,,,1610612749,25,35,2024-03-05T01:36:54Z,1360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-03-05T01:38:54.1Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612749,25,35,2024-03-05T01:39:18Z,1370000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-03-05T01:38:54.1Z,2,REGULAR,substitution,out,['startperiod'],1629611,,,1610612749,25,35,2024-03-05T01:39:18Z,1380000,False,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-03-05T01:38:54.1Z,2,REGULAR,substitution,in,['startperiod'],1628464,,,1610612749,25,35,2024-03-05T01:39:18Z,1390000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-03-05T01:38:54.1Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612749,25,35,2024-03-05T01:39:18Z,1400000,False,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-05T01:39:24.5Z,2,REGULAR,period,start,[],0,,,1610612749,25,35,2024-03-05T01:39:24Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT11M39.00S,2024-03-05T01:39:44.8Z,2,REGULAR,3pt,Jump Shot,[],201976,66.5735873850197,45.34313725490196,1610612749,28,35,2024-03-05T01:39:50Z,1420000,False,-23.0,262.0,1,right,P. Beverley 26' 3PT step back (3 PTS),[201976],1610612749.0,MIL,step back,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,26.27,Made,,,,,,,,3.0,,,,,
143,PT11M17.00S,2024-03-05T01:40:10.9Z,2,REGULAR,foul,personal,[],201976,,,1610612746,28,35,2024-03-05T01:40:23Z,1430000,False,,,0,,P. Beverley personal FOUL (2 PF),"[201976, 202331]",1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,200832.0,2.0,0.0,George,202331.0,,,,,,,,,,,,,,,
145,PT11M04.00S,2024-03-05T01:40:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,19.267411300919843,36.76470588235294,1610612746,28,37,2024-03-05T01:40:40Z,1450000,False,66.0,129.0,1,left,P. George 14' pullup Jump Shot (10 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,14.46,Made,,,,,,,,10.0,,,,,
146,PT10M50.00S,2024-03-05T01:40:50.3Z,2,REGULAR,turnover,lost ball,[],1631260,,,1610612749,28,37,2024-03-05T01:40:57Z,1460000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 202331]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,George,202331.0,,,,,,
147,PT10M50.00S,2024-03-05T01:40:50.3Z,2,REGULAR,steal,,[],202331,,,1610612746,28,37,2024-03-05T01:40:53Z,1470000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
148,PT10M44.00S,2024-03-05T01:40:56.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",202331,27.414586070959263,10.784313725490197,1610612746,28,37,2024-03-05T01:41:22Z,1480000,False,196.0,205.0,1,left,MISS P. George 28' running pullup 3PT,[202331],1610612746.0,LAC,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,,,28.38,Missed,,,,,,,,,,,,,
149,PT10M41.00S,2024-03-05T01:40:59.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,37,2024-03-05T01:41:22Z,1490000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,148.0,3.0,3.0,0.0,,,,,,,,,
150,PT10M32.00S,2024-03-05T01:41:07.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,87.1222076215506,48.85876225490196,1610612749,30,37,2024-03-05T01:41:16Z,1500000,False,-6.0,69.0,1,right,B. Portis 6' turnaround Jump Shot (4 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.88,Made,,,,,,,,4.0,,,,,
151,PT10M10.00S,2024-03-05T01:41:30.1Z,2,REGULAR,2pt,Jump Shot,[],1628464,20.71287779237845,33.33333333333333,1610612746,30,37,2024-03-05T01:41:38Z,1510000,False,83.0,142.0,1,left,MISS D. Theis 16' turnaround Shot,[1628464],1610612746.0,LAC,turnaround,,,Theis,D. Theis,,,,,Mid-Range,16-24 Right Center,,,,,,16.48,Missed,,,,,,,,,,,,,
152,PT10M07.00S,2024-03-05T01:41:33.1Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,30,37,2024-03-05T01:41:38Z,1520000,False,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,
153,PT09M57.00S,2024-03-05T01:41:44.1Z,2,REGULAR,turnover,lost ball,[],201568,,,1610612749,30,37,2024-03-05T01:41:51Z,1530000,False,,,0,,D. Gallinari lost ball TURNOVER (1 TO),"[201568, 1626181]",1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Powell,1626181.0,,,,,,
154,PT09M57.00S,2024-03-05T01:41:44.1Z,2,REGULAR,steal,,[],1626181,,,1610612746,30,37,2024-03-05T01:41:47Z,1540000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
155,PT09M50.00S,2024-03-05T01:41:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,7.440867279894875,50.245098039215684,1610612746,30,39,2024-03-05T01:41:55Z,1550000,False,-1.0,17.0,1,left,A. Coffey running Layup (2 PTS) (N. Powell 3 AST),"[1629599, 1626181]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,,,,,,,,2.0,N. Powell,1626181.0,3.0,,
157,PT09M37.00S,2024-03-05T01:42:02.7Z,2,REGULAR,2pt,Jump Shot,[],1626171,75.1149802890933,36.51960784313725,1610612749,30,39,2024-03-05T01:42:07Z,1570000,False,-67.0,181.0,1,right,MISS B. Portis 19' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,19.35,Missed,,,,,,,,,,,,,
158,PT09M34.00S,2024-03-05T01:42:05.7Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612746,30,39,2024-03-05T01:42:07Z,1580000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,
159,PT09M15.00S,2024-03-05T01:42:24.9Z,2,REGULAR,2pt,Jump Shot,[],202331,4.944152431011826,78.43137254901961,1610612746,30,41,2024-03-05T01:45:23Z,1590000,False,-142.0,-6.0,1,left,P. George 14' pullup Jump Shot (12 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,14.23,Made,,,,,,,,12.0,,,,,
160,PT08M52.00S,2024-03-05T01:42:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,92.9862023653088,49.754901960784316,1610612749,32,41,2024-03-05T01:42:51Z,1600000,False,-1.0,13.0,1,right,P. Connaughton driving finger roll Layup (4 PTS),[1626192],1610612749.0,MIL,driving finger roll,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,,,1.35,Made,,,,,,,,4.0,,,,,
161,PT08M41.00S,2024-03-05T01:42:59.1Z,2,REGULAR,3pt,Jump Shot,[],1626181,12.565703022339028,96.32352941176471,1610612746,32,41,2024-03-05T01:43:06Z,1610000,False,-232.0,66.0,1,left,MISS N. Powell 24' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,24.07,Missed,,,,,,,,,,,,,
162,PT08M40.00S,2024-03-05T01:43:00.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,32,41,2024-03-05T01:43:06Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,161.0,,,,,,,,,,,,
164,PT08M36.00S,2024-03-05T01:43:22.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202331,9.937582128777924,25.49019607843137,1610612746,32,41,2024-03-05T01:43:31Z,1640000,False,123.0,41.0,1,left,MISS P. George 12' Jump Shot - blocked,"[202331, 201976]",1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,,,12.91,Missed,,,,,,,,,,,,Beverley,201976.0
165,PT08M36.00S,2024-03-05T01:43:22.8Z,2,REGULAR,block,,[],201976,,,1610612746,32,41,2024-03-05T01:43:26Z,1650000,False,,,0,,P. Beverley BLOCK (1 BLK),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
166,PT08M32.00S,2024-03-05T01:43:26.8Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,32,41,2024-03-05T01:43:31Z,1660000,False,,,0,,P. Beverley REBOUND (Off:0 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,164.0,3.0,3.0,0.0,,,,,,,,,
167,PT08M19.00S,2024-03-05T01:43:39.6Z,2,REGULAR,2pt,Jump Shot,[],1626171,93.77463863337714,20.588235294117645,1610612749,34,41,2024-03-05T01:43:44Z,1670000,False,-147.0,6.0,1,right,B. Portis 14' turnaround Jump Shot (6 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,14.72,Made,,,,,,,,6.0,,,,,
168,PT07M57.00S,2024-03-05T01:44:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629599,10.068988173455978,3.6764705882352944,1610612746,34,41,2024-03-05T01:44:07Z,1680000,False,232.0,42.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,,,,,,23.54,Missed,,,,,,,,,,,,,
169,PT07M54.00S,2024-03-05T01:44:05.2Z,2,REGULAR,rebound,defensive,[],201976,,,1610612749,34,41,2024-03-05T01:44:07Z,1690000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Right Corner 3,24+ Right,,,,,,,,168.0,4.0,4.0,0.0,,,,,,,,,
170,PT07M44.00S,2024-03-05T01:44:15.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,94.03745072273325,54.41176470588235,1610612749,36,41,2024-03-05T01:44:26Z,1700000,False,22.0,4.0,1,right,B. Portis driving floating Jump Shot (8 PTS) (P. Beverley 1 AST),"[1626171, 201976]",1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,,,,8.0,P. Beverley,201976.0,1.0,,
