actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
173,PT11M22.00S,2024-01-02T01:45:11.2Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,32,27,2024-01-02T01:47:50Z,1670000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,
174,PT11M05.00S,2024-01-02T01:45:21.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,16.557161629434955,38.26976102941176,1610612749,34,27,2024-01-02T01:45:28Z,1680000,False,59.0,103.0,1,left,B. Portis 11' turnaround fadeaway Jump Shot (2 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.86,Made,2.0,,,,,,,,,,,,,,,,,
175,PT10M44.00S,2024-01-02T01:45:43.1Z,2,REGULAR,2pt,Jump Shot,[],1630167,95.74572930354796,76.47058823529412,1610612754,34,27,2024-01-02T01:45:47Z,1690000,False,132.0,-13.0,1,right,MISS O. Toppin 13' turnaround Shot,[1630167],1610612754.0,IND,turnaround,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,13.3,Missed,,,,,,,,,,,,,,,,,,
176,PT10M41.00S,2024-01-02T01:45:46.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,27,2024-01-02T01:45:47Z,1700000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,175.0,2.0,2.0,0.0,,,,,,,,,,,,,
177,PT10M32.00S,2024-01-02T01:45:55.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,30.56833114323259,26.96078431372549,1610612749,34,27,2024-01-02T01:46:05Z,1710000,False,115.0,235.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
178,PT10M30.00S,2024-01-02T01:45:57.0Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,34,27,2024-01-02T01:47:14Z,1720000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,
179,PT10M28.00S,2024-01-02T01:46:02.0Z,2,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612754,34,27,2024-01-02T01:46:36Z,1730000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1626171, 1631097]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Mathurin,1631097.0,,,,,
181,PT10M28.00S,2024-01-02T01:46:40.6Z,2,REGULAR,foul,technical,['1freethrow'],204456,,,1610612754,34,27,2024-01-02T01:46:49Z,1750000,False,,,0,,T. McConnell technical FOUL (1 Tech),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,202007.0,0.0,1.0,,,,,,,
182,PT10M28.00S,2024-01-02T01:46:50.2Z,2,REGULAR,freethrow,1 of 1,[],1626166,,,1610612754,35,27,2024-01-02T01:46:50Z,1760000,False,,,0,,C. Payne technical Free Throw 1 of 1 (1 PTS),[1626166],1610612749.0,MIL,technical,,,Payne,C. Payne,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
183,PT10M28.00S,2024-01-02T01:47:18.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,35,28,2024-01-02T01:47:18Z,1770000,False,,,0,,B. Mathurin Free Throw 1 of 2 (8 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
184,PT10M28.00S,2024-01-02T01:47:20.1Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,35,28,2024-01-02T01:47:25Z,1780000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M28.00S,2024-01-02T01:47:20.1Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,35,28,2024-01-02T01:47:25Z,1790000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M28.00S,2024-01-02T01:47:18.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,35,29,2024-01-02T01:49:23Z,1800000,False,,,0,,B. Mathurin Free Throw 2 of 2 (9 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
187,PT10M12.00S,2024-01-02T01:47:57.5Z,2,REGULAR,3pt,Jump Shot,[],1626192,34.510512483574246,43.38235294117647,1610612749,35,29,2024-01-02T01:48:07Z,1810000,False,33.0,272.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,27.39,Missed,,,,,,,,,,,,,,,,,,
188,PT10M08.00S,2024-01-02T01:48:01.5Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612754,35,29,2024-01-02T01:48:07Z,1820000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,187.0,2.0,2.0,0.0,,,,,,,,,,,,,
189,PT10M07.00S,2024-01-02T01:48:05.1Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612754,35,29,2024-01-02T01:48:14Z,1830000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (McConnell 2 FT),"[1626166, 204456]",1610612749.0,MIL,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,McConnell,204456.0,,,,,
191,PT10M07.00S,2024-01-02T01:48:26.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],204456,,,1610612754,35,30,2024-01-02T01:48:26Z,1850000,False,,,0,,T. McConnell Free Throw 1 of 2 (3 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
192,PT10M07.00S,2024-01-02T01:48:42.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],204456,,,1610612754,35,31,2024-01-02T01:48:42Z,1860000,False,,,0,,T. McConnell Free Throw 2 of 2 (4 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
193,PT09M51.00S,2024-01-02T01:48:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.623521681997373,62.254901960784316,1610612749,35,31,2024-01-02T01:49:10Z,1870000,False,-61.0,29.0,1,left,MISS B. Portis 6' cutting Layup - blocked,"[1626171, 1630174]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.76,Missed,,,,,,,,,,,,,,,Nesmith,1630174.0,,
194,PT09M51.00S,2024-01-02T01:48:59.2Z,2,REGULAR,block,,[],1630174,,,1610612749,35,31,2024-01-02T01:49:03Z,1880000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT09M46.00S,2024-01-02T01:49:04.2Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,35,31,2024-01-02T01:49:10Z,1890000,False,,,0,,I. Jackson REBOUND (Off:1 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,193.0,4.0,3.0,1.0,,,,,,,,,,,,,
196,PT09M43.00S,2024-01-02T01:49:06.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,85.3646517739816,48.529411764705884,1610612754,35,31,2024-01-02T01:49:16Z,1900000,False,-7.0,85.0,1,right,MISS T. McConnell 8' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
197,PT09M40.00S,2024-01-02T01:49:09.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,35,31,2024-01-02T01:49:16Z,1910000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,196.0,5.0,5.0,0.0,,,,,,,,,,,,,
198,PT09M36.00S,2024-01-02T01:49:13.8Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,35,31,2024-01-02T01:49:21Z,1920000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1630174]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Nesmith,1630174.0
199,PT09M36.00S,2024-01-02T01:49:13.8Z,2,REGULAR,steal,,[],1630174,,,1610612754,35,31,2024-01-02T01:49:17Z,1930000,False,,,0,,A. Nesmith STEAL (1 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M35.00S,2024-01-02T01:49:19.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631097,93.64323258869908,49.754901960784316,1610612754,35,33,2024-01-02T01:49:35Z,1940000,False,-1.0,7.0,1,right,B. Mathurin running Layup (11 PTS),[1631097],1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.74,Made,11.0,,,,,,,,,,,,,,,,,
201,PT09M35.00S,2024-01-02T01:49:22.7Z,2,REGULAR,foul,personal,['1freethrow'],203507,,,1610612754,35,33,2024-01-02T01:49:34Z,1950000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Mathurin 1 FT),"[203507, 1631097]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Mathurin,1631097.0,,,,,
203,PT09M35.00S,2024-01-02T01:49:35.1Z,2,REGULAR,substitution,out,[],203507,,,1610612754,35,33,2024-01-02T01:49:56Z,1970000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M35.00S,2024-01-02T01:49:35.1Z,2,REGULAR,substitution,in,[],201572,,,1610612754,35,33,2024-01-02T01:49:56Z,1980000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M35.00S,2024-01-02T01:49:54.8Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1631097,,,1610612754,35,33,2024-01-02T01:49:57Z,1990000,False,,,0,,MISS B. Mathurin Free Throw 1 of 1,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT09M32.00S,2024-01-02T01:49:57.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,35,33,2024-01-02T01:49:57Z,2000000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,205.0,3.0,3.0,0.0,,,,,,,,,,,,,
207,PT09M29.00S,2024-01-02T01:50:03.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,33,2024-01-02T01:50:03Z,2010000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M29.00S,2024-01-02T01:52:32.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,35,33,2024-01-02T01:52:52Z,2020000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M29.00S,2024-01-02T01:52:32.6Z,2,REGULAR,substitution,out,[],1641748,,,1610612749,35,33,2024-01-02T01:52:52Z,2030000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M29.00S,2024-01-02T01:52:32.6Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,35,33,2024-01-02T01:52:52Z,2040000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M29.00S,2024-01-02T01:52:32.6Z,2,REGULAR,substitution,in,[],203114,,,1610612749,35,33,2024-01-02T01:52:52Z,2050000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M20.00S,2024-01-02T01:53:13.3Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,35,33,2024-01-02T01:53:20Z,2060000,False,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1630543]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Jackson,1630543.0
213,PT09M20.00S,2024-01-02T01:53:13.3Z,2,REGULAR,steal,,[],1630543,,,1610612754,35,33,2024-01-02T01:53:16Z,2070000,False,,,0,,I. Jackson STEAL (1 STL),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
214,PT09M18.00S,2024-01-02T01:53:18.4Z,2,REGULAR,foul,personal,['2freethrow'],1627736,,,1610612754,35,33,2024-01-02T01:53:27Z,2080000,False,,,0,,M. Beasley shooting personal FOUL (1 PF) (Toppin 2 FT),"[1627736, 1630167]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627962.0,1.0,0.0,Toppin,1630167.0,,,,,
216,PT09M18.00S,2024-01-02T01:53:44.1Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630167,,,1610612754,35,34,2024-01-02T01:53:44Z,2100000,False,,,0,,O. Toppin Free Throw 1 of 2 (6 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
217,PT09M18.00S,2024-01-02T01:54:02.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630167,,,1610612754,35,35,2024-01-02T01:54:02Z,2110000,False,,,0,,O. Toppin Free Throw 2 of 2 (7 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
218,PT09M03.00S,2024-01-02T01:54:19.8Z,2,REGULAR,2pt,Jump Shot,[],203114,19.530223390275953,19.852941176470587,1610612749,37,35,2024-01-02T01:54:24Z,2120000,False,151.0,131.0,1,left,K. Middleton 19' pullup Jump Shot (4 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,19.97,Made,4.0,,,,,,,,,,,,,,,,,
219,PT08M50.00S,2024-01-02T01:54:33.7Z,2,REGULAR,3pt,Jump Shot,[],1630174,91.5407358738502,95.34313725490196,1610612754,37,38,2024-01-02T01:54:39Z,2130000,False,227.0,27.0,1,right,A. Nesmith 3PT  (4 PTS) (T. McConnell 4 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,22.83,Made,4.0,,,,,T. McConnell,204456.0,4.0,,,,,,,,,,
221,PT08M39.00S,2024-01-02T01:54:44.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,9.280551905387648,60.78431372549019,1610612749,39,38,2024-01-02T01:55:08Z,2150000,False,-54.0,35.0,1,left,K. Middleton 6' driving floating bank Jump Shot (6 PTS),[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,6.0,,,,,,,,,,,,,,,,,
222,PT08M32.00S,2024-01-02T01:54:54.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627736,,,1610612754,39,38,2024-01-02T01:55:03Z,2160000,False,,,0,,M. Beasley shooting personal FOUL (2 PF) (Mathurin 2 FT),"[1627736, 1631097]",1610612749.0,MIL,shooting,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2005.0,2.0,0.0,Mathurin,1631097.0,,,,,
224,PT08M32.00S,2024-01-02T01:55:25.9Z,2,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,39,38,2024-01-02T01:55:25Z,2180000,False,,,0,,MISS B. Mathurin Free Throw 1 of 2,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT08M32.00S,2024-01-02T01:55:25.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,39,38,2024-01-02T01:55:25Z,2190000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,
226,PT08M32.00S,2024-01-02T01:55:39.9Z,2,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,39,39,2024-01-02T01:55:39Z,2200000,False,,,0,,B. Mathurin Free Throw 2 of 2 (12 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
227,PT08M10.00S,2024-01-02T01:56:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,18.659658344283837,48.79748774509804,1610612749,41,39,2024-01-02T01:56:19Z,2210000,False,6.0,123.0,1,left,K. Middleton 12' pullup Jump Shot (8 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,12.3,Made,8.0,,,,,,,,,,,,,,,,,
228,PT08M03.00S,2024-01-02T01:56:14.7Z,2,REGULAR,foul,offensive,[],1630543,,,1610612754,41,39,2024-01-02T01:56:26Z,2220000,False,,,0,,I. Jackson offensive FOUL (2 PF),"[1630543, 203114]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2005.0,2.0,0.0,Middleton,203114.0,,,,,
230,PT08M03.00S,2024-01-02T01:56:14.7Z,2,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,41,39,2024-01-02T01:56:14Z,2240000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,2005.0,,,,,1.0,,,,
231,PT08M03.00S,2024-01-02T01:56:30.4Z,2,REGULAR,substitution,out,[],1631097,,,1610612749,41,39,2024-01-02T01:56:42Z,2250000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M03.00S,2024-01-02T01:56:30.4Z,2,REGULAR,substitution,out,[],204456,,,1610612749,41,39,2024-01-02T01:56:42Z,2260000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M03.00S,2024-01-02T01:56:30.4Z,2,REGULAR,substitution,in,[],1630169,,,1610612749,41,39,2024-01-02T01:56:42Z,2270000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M03.00S,2024-01-02T01:56:30.4Z,2,REGULAR,substitution,in,[],1627741,,,1610612749,41,39,2024-01-02T01:56:42Z,2280000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M47.00S,2024-01-02T01:56:59.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201572,10.463206307490145,38.23529411764706,1610612749,41,39,2024-01-02T01:57:12Z,2290000,False,59.0,46.0,1,left,MISS B. Lopez 7' driving floating Shot,[201572],1610612749.0,MIL,driving floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.46,Missed,,,,,,,,,,,,,,,,,,
236,PT07M44.00S,2024-01-02T01:57:02.8Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,41,39,2024-01-02T01:57:12Z,2300000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,235.0,4.0,3.0,1.0,,,,,,,,,,,,,
237,PT07M40.00S,2024-01-02T01:57:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,87.46714848883047,41.911764705882355,1610612754,41,39,2024-01-02T01:57:30Z,2310000,False,-40.0,65.0,1,right,MISS A. Nesmith 7' driving Layup,[1630174],1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
238,PT07M40.00S,2024-01-02T01:57:09.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,41,39,2024-01-02T01:57:30Z,2320000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,237.0,,,,,,,,,,,,,,,,
239,PT07M40.00S,2024-01-02T01:57:13.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612754,41,39,2024-01-02T01:57:31Z,2330000,False,,,0,,K. Middleton loose ball personal FOUL (2 PF) (Jackson 2 FT),"[203114, 1630543]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,2.0,0.0,Jackson,1630543.0,,,,,
241,PT07M40.00S,2024-01-02T01:57:42.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630543,,,1610612754,41,39,2024-01-02T01:57:42Z,2350000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT07M40.00S,2024-01-02T01:57:42.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,41,39,2024-01-02T01:57:42Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,241.0,,,,,,,,,,,,,,,,
243,PT07M40.00S,2024-01-02T01:57:59.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630543,,,1610612754,41,40,2024-01-02T01:57:59Z,2370000,False,,,0,,I. Jackson Free Throw 2 of 2 (3 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
244,PT07M27.00S,2024-01-02T01:58:13.0Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,41,40,2024-01-02T01:58:19Z,2380000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1630174]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,,,Nesmith,1630174.0
245,PT07M27.00S,2024-01-02T01:58:13.0Z,2,REGULAR,steal,,[],1630174,,,1610612754,41,40,2024-01-02T01:58:16Z,2390000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
246,PT07M21.00S,2024-01-02T01:58:18.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,93.77463863337714,47.794117647058826,1610612754,41,42,2024-01-02T01:58:25Z,2400000,False,-11.0,6.0,1,right,O. Toppin running DUNK (9 PTS) (T. Haliburton 4 AST),"[1630167, 1630169]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.25,Made,9.0,,,,,T. Haliburton,1630169.0,4.0,,,,,,,,,,
248,PT07M15.00S,2024-01-02T01:58:24.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,25.36136662286465,16.68964460784314,1610612749,41,42,2024-01-02T02:14:53Z,2420000,False,167.0,186.0,1,left,MISS C. Payne 24' pullup 3PT - blocked,"[1626166, 1630169]",1610612749.0,MIL,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,24.96,Missed,,,,,,,,,,,,,,,Haliburton,1630169.0,,
249,PT07M15.00S,2024-01-02T01:58:24.5Z,2,REGULAR,block,,[],1630169,,,1610612749,41,42,2024-01-02T01:58:28Z,2430000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
250,PT07M11.00S,2024-01-02T01:58:28.5Z,2,REGULAR,rebound,offensive,[],1626166,,,1610612749,41,42,2024-01-02T01:58:31Z,2440000,False,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,,,,248.0,1.0,0.0,1.0,,,,,,,,,,,,,
251,PT07M10.00S,2024-01-02T01:58:30.0Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612749,41,42,2024-01-02T01:58:35Z,2450000,False,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 1630169]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,,,Haliburton,1630169.0
252,PT07M10.00S,2024-01-02T01:58:30.0Z,2,REGULAR,steal,,[],1630169,,,1610612754,41,42,2024-01-02T01:58:32Z,2460000,False,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
