actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
167,PT10M14.00S,2024-03-15T00:40:01.1Z,2,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,26,31,2024-03-15T00:40:01Z,1670000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
168,PT10M14.00S,2024-03-15T00:40:01.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,26,31,2024-03-15T00:40:01Z,1680000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,,,,
169,PT10M14.00S,2024-03-15T00:40:17.9Z,2,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,26,32,2024-03-15T00:40:17Z,1690000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
170,PT09M58.00S,2024-03-15T00:40:38.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,52.69607843137255,1610612749,28,32,2024-03-15T00:40:44Z,1700000,False,-13.0,8.0,1,left,G. Antetokounmpo driving DUNK (4 PTS) (D. Gallinari 1 AST),"[203507, 201568]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.55,Made,4.0,,,,D. Gallinari,201568.0,1.0,,,,,,,,,,,
172,PT09M52.00S,2024-03-15T00:40:47.5Z,2,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612755,28,32,2024-03-15T00:40:56Z,1720000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612755.0,PHI,bad pass,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,1.0,,,,,,202058.0,,,,,,,,,,
173,PT09M34.00S,2024-03-15T00:41:12.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631260,20.844283837056505,27.205882352941174,1610612749,30,32,2024-03-15T00:41:20Z,1730000,False,114.0,143.0,1,left,A. Green 18' pullup Jump Shot (2 PTS),[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,18.32,Made,2.0,,,,,,,,,,,,,,,,,
174,PT09M18.00S,2024-03-15T00:41:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,80.89684625492772,39.705882352941174,1610612755,30,32,2024-03-15T00:41:58Z,1740000,False,-51.0,127.0,1,right,MISS K. Oubre Jr. 13' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.71,Missed,,,,,,,,,,,,,,,,,,
175,PT09M15.00S,2024-03-15T00:41:31.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,30,32,2024-03-15T00:41:34Z,1750000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,174.0,2.0,2.0,0.0,,
176,PT09M14.00S,2024-03-15T00:41:32.5Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,30,32,2024-03-15T00:41:39Z,1760000,False,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1630194]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,2.0,Reed,1630194.0,,,,,,,,,,,,,,
177,PT09M14.00S,2024-03-15T00:41:32.5Z,2,REGULAR,steal,,[],1630194,,,1610612755,30,32,2024-03-15T00:41:36Z,1770000,False,,,0,,P. Reed STEAL (1 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
178,PT09M06.00S,2024-03-15T00:41:41.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630194,67.23061760840999,33.57843137254902,1610612755,30,35,2024-03-15T00:42:34Z,1780000,False,-82.0,256.0,1,right,P. Reed 26' 3PT pullup (3 PTS),[1630194],1610612755.0,PHI,pullup,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,26.84,Made,3.0,,,,,,,,,,,,,,,,,
179,PT08M56.00S,2024-03-15T00:41:52.9Z,2,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,30,35,2024-03-15T00:42:00Z,1790000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (3 TO),[203507],1610612749.0,MIL,lost ball,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,,,,,,202058.0,,,,,,,,,,
180,PT08M32.00S,2024-03-15T00:42:33.3Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612755,30,35,2024-03-15T00:42:59Z,1800000,False,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Martin 2 FT),"[203507, 1630231]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,2002.0,1.0,0.0,Martin,1630231.0,,,,,,
182,PT08M32.00S,2024-03-15T00:43:05.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630231,,,1610612755,30,36,2024-03-15T00:43:05Z,1820000,False,,,0,,K. Martin Free Throw 1 of 2 (1 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
183,PT08M32.00S,2024-03-15T00:43:22.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630231,,,1610612755,30,37,2024-03-15T00:43:22Z,1830000,False,,,0,,K. Martin Free Throw 2 of 2 (2 PTS),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
184,PT08M14.00S,2024-03-15T00:43:53.9Z,2,REGULAR,turnover,3-second-violation,[],203507,,,1610612749,30,37,2024-03-15T00:44:16Z,1840000,False,,,0,,G. Antetokounmpo 3-second-violation TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,4.0,,,,,,202058.0,,,,,,,,,,
185,PT07M52.00S,2024-03-15T00:44:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,93.9060446780552,95.58823529411765,1610612755,30,37,2024-03-15T00:44:34Z,1850000,False,228.0,5.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
186,PT07M47.00S,2024-03-15T00:44:24.4Z,2,REGULAR,rebound,defensive,[],201568,,,1610612749,30,37,2024-03-15T00:44:34Z,1860000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,185.0,1.0,1.0,0.0,,
187,PT07M40.00S,2024-03-15T00:44:31.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,6.915243101182654,53.92156862745098,1610612749,32,37,2024-03-15T00:44:51Z,1870000,False,-20.0,13.0,1,left,B. Portis Hook (2 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.32,Made,2.0,,,,P. Connaughton,1626192.0,1.0,,,,,,,,,,,
189,PT07M31.00S,2024-03-15T00:44:39.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,92.85479632063075,60.78431372549019,1610612755,32,39,2024-03-15T00:44:49Z,1890000,False,54.0,15.0,1,right,K. Oubre Jr. pullup Jump Shot (7 PTS) (C. Payne 2 AST),"[1626162, 1626166]",1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,7.0,,,,C. Payne,1626166.0,2.0,,,,,,,,,,,
191,PT07M13.00S,2024-03-15T00:45:01.5Z,2,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,32,39,2024-03-15T00:45:15Z,1910000,False,,,0,,B. Portis lost ball out-of-bounds TURNOVER (3 TO),[1626171],1610612749.0,MIL,lost ball,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,,,,,,202058.0,,,,,,,,,,
192,PT07M03.00S,2024-03-15T00:45:12.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,67.23061760840999,54.65686274509803,1610612755,32,42,2024-03-15T00:45:24Z,1920000,False,23.0,256.0,1,right,C. Payne 25' 3PT step back (3 PTS),[1626166],1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.66,Made,3.0,,,,,,,,,,,,,,,,,
193,PT07M03.00S,2024-03-15T00:45:21.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,32,42,2024-03-15T00:45:21Z,1930000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M03.00S,2024-03-15T00:47:24.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,32,42,2024-03-15T00:48:08Z,1940000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M03.00S,2024-03-15T00:47:24.7Z,2,REGULAR,substitution,out,[],201568,,,1610612749,32,42,2024-03-15T00:48:08Z,1950000,False,,,0,,SUB out: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M03.00S,2024-03-15T00:47:24.7Z,2,REGULAR,substitution,in,[],203081,,,1610612749,32,42,2024-03-15T00:48:08Z,1960000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M03.00S,2024-03-15T00:47:24.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,32,42,2024-03-15T00:48:08Z,1970000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M50.00S,2024-03-15T00:48:32.6Z,2,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612749,32,42,2024-03-15T00:49:12Z,1980000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630231, 203507]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
200,PT06M50.00S,2024-03-15T00:49:14.3Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,32,42,2024-03-15T00:49:14Z,2000000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
201,PT06M50.00S,2024-03-15T00:49:14.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,32,42,2024-03-15T00:49:14Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,
202,PT06M50.00S,2024-03-15T00:49:38.0Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,33,42,2024-03-15T00:49:38Z,2020000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
203,PT06M29.00S,2024-03-15T00:50:01.9Z,2,REGULAR,3pt,Jump Shot,[],1626166,72.48685939553219,82.35294117647058,1610612755,33,45,2024-03-15T00:50:11Z,2030000,False,162.0,206.0,1,right,C. Payne 26' 3PT  (6 PTS) (B. Hield 1 AST),"[1626166, 1627741]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,26.2,Made,6.0,,,,B. Hield,1627741.0,1.0,,,,,,,,,,,
205,PT06M12.00S,2024-03-15T00:50:18.0Z,2,REGULAR,3pt,Jump Shot,[],1631260,7.178055190538765,3.6764705882352944,1610612749,36,45,2024-03-15T00:50:22Z,2050000,False,232.0,15.0,1,left,A. Green 3PT  (5 PTS) (P. Connaughton 2 AST),"[1631260, 1626192]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.21,Made,5.0,,,,P. Connaughton,1626192.0,2.0,,,,,,,,,,,
207,PT05M56.00S,2024-03-15T00:50:33.8Z,2,REGULAR,3pt,Jump Shot,[],1626162,94.82588699080158,96.56862745098039,1610612755,36,45,2024-03-15T00:50:40Z,2070000,False,233.0,-4.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
208,PT05M53.00S,2024-03-15T00:50:36.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,36,45,2024-03-15T00:50:40Z,2080000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,207.0,3.0,3.0,0.0,,
209,PT05M43.00S,2024-03-15T00:50:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.966491458607096,45.588235294117645,1610612749,36,45,2024-03-15T00:51:00Z,2090000,False,22.0,22.0,1,left,MISS P. Connaughton driving reverse Layup,[1626192],1610612749.0,MIL,driving reverse,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,,,,,,,,
210,PT05M41.00S,2024-03-15T00:50:49.2Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,36,45,2024-03-15T00:50:53Z,2100000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,209.0,1.0,1.0,0.0,,
211,PT05M22.00S,2024-03-15T00:51:08.6Z,2,REGULAR,3pt,Jump Shot,[],1626166,67.88764783180025,64.95098039215686,1610612755,36,48,2024-03-15T00:51:14Z,2110000,False,75.0,249.0,1,right,C. Payne 26' 3PT  (9 PTS) (B. Hield 2 AST),"[1626166, 1627741]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.04,Made,9.0,,,,B. Hield,1627741.0,2.0,,,,,,,,,,,
213,PT05M08.00S,2024-03-15T00:51:22.1Z,2,REGULAR,3pt,Jump Shot,[],201572,30.436925098554536,73.0392156862745,1610612749,36,48,2024-03-15T00:51:28Z,2130000,False,-115.0,234.0,1,left,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
214,PT05M05.00S,2024-03-15T00:51:25.2Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,36,48,2024-03-15T00:51:25Z,2140000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,213.0,4.0,3.0,1.0,,
215,PT05M01.00S,2024-03-15T00:51:28.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631260,30.042706964520367,70.09803921568627,1610612749,39,48,2024-03-15T00:51:37Z,2150000,False,-100.0,230.0,1,left,A. Green 25' 3PT  (8 PTS) (G. Antetokounmpo 4 AST),"[1631260, 203507]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,25.09,Made,8.0,,,,G. Antetokounmpo,203507.0,4.0,,,,,,,,,,,
217,PT04M37.00S,2024-03-15T00:51:52.9Z,2,REGULAR,2pt,Jump Shot,[],1626166,90.88370565045992,75.49019607843137,1610612755,39,50,2024-03-15T00:52:00Z,2170000,False,127.0,33.0,1,right,C. Payne 13' fadeaway bank Jump Shot (11 PTS),[1626166],1610612755.0,PHI,fadeaway bank,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,13.18,Made,11.0,,,,,,,,,,,,,,,,,
218,PT04M24.00S,2024-03-15T00:52:11.1Z,2,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612749,39,50,2024-03-15T00:52:24Z,2180000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630194, 203507]",1610612755.0,PHI,shooting,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,,,,,,,,,,2002.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
220,PT04M24.00S,2024-03-15T00:52:52.7Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,50,2024-03-15T00:52:52Z,2200000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
221,PT04M24.00S,2024-03-15T00:52:52.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,39,50,2024-03-15T00:52:52Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,,,,,
222,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,39,50,2024-03-15T00:53:25Z,2220000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,out,[],1626162,,,1610612749,39,50,2024-03-15T00:53:25Z,2230000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,out,[],1627741,,,1610612749,39,50,2024-03-15T00:53:25Z,2240000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,out,[],1630194,,,1610612749,39,50,2024-03-15T00:53:25Z,2250000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,in,[],201976,,,1610612749,39,50,2024-03-15T00:53:25Z,2260000,False,,,0,,SUB in: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,in,[],201587,,,1610612749,39,50,2024-03-15T00:53:25Z,2270000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612749,39,50,2024-03-15T00:53:25Z,2280000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT04M24.00S,2024-03-15T00:52:53.9Z,2,REGULAR,substitution,in,[],1628964,,,1610612749,39,50,2024-03-15T00:53:25Z,2290000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT04M24.00S,2024-03-15T00:53:31.1Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,40,50,2024-03-15T00:53:31Z,2300000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
231,PT04M08.00S,2024-03-15T00:53:48.3Z,2,REGULAR,2pt,Jump Shot,[],1626166,77.61169513797634,39.950980392156865,1610612755,40,50,2024-03-15T00:53:57Z,2310000,False,-50.0,158.0,1,right,MISS C. Payne 16' driving floating Shot - blocked,"[1626166, 203081]",1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,16.58,Missed,,,,,,,,,,,,,,,,,Lillard,203081.0
232,PT04M08.00S,2024-03-15T00:53:48.3Z,2,REGULAR,block,,[],203081,,,1610612755,40,50,2024-03-15T00:53:52Z,2320000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
233,PT04M01.00S,2024-03-15T00:53:55.3Z,2,REGULAR,rebound,offensive,[],1626166,,,1610612755,40,50,2024-03-15T00:53:57Z,2330000,False,,,0,,C. Payne REBOUND (Off:1 Def:0),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,231.0,1.0,0.0,1.0,,
234,PT04M01.00S,2024-03-15T00:53:55.1Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612755,40,50,2024-03-15T00:54:00Z,2340000,False,,,0,,C. Payne bad pass TURNOVER (2 TO),"[1626166, 201572]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,,2.0,Lopez,201572.0,,,,,,,,,,,,,,
235,PT04M01.00S,2024-03-15T00:53:55.1Z,2,REGULAR,steal,,[],201572,,,1610612749,40,50,2024-03-15T00:53:58Z,2350000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
236,PT03M49.00S,2024-03-15T00:54:09.7Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612749,40,50,2024-03-15T00:54:22Z,2360000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628964, 203507]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
238,PT03M49.00S,2024-03-15T00:54:50.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,41,50,2024-03-15T00:54:50Z,2380000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
239,PT03M49.00S,2024-03-15T00:54:52.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612749,41,50,2024-03-15T00:54:58Z,2390000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT03M49.00S,2024-03-15T00:54:52.5Z,2,REGULAR,substitution,in,[],202699,,,1610612749,41,50,2024-03-15T00:54:58Z,2400000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT03M49.00S,2024-03-15T00:55:23.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,42,50,2024-03-15T00:55:23Z,2410000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
243,PT03M33.00S,2024-03-15T00:55:47.2Z,2,REGULAR,substitution,out,[],203507,,,1610612755,42,50,2024-03-15T00:55:51Z,2430000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M33.00S,2024-03-15T00:55:47.2Z,2,REGULAR,substitution,in,[],203109,,,1610612755,42,50,2024-03-15T00:55:51Z,2440000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M33.00S,2024-03-15T00:56:12.7Z,2,REGULAR,substitution,out,[],1626166,,,1610612755,42,50,2024-03-15T00:56:30Z,2450000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M33.00S,2024-03-15T00:56:12.7Z,2,REGULAR,substitution,in,[],200768,,,1610612755,42,50,2024-03-15T00:56:30Z,2460000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M27.00S,2024-03-15T00:56:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,85.62746386333771,48.28431372549019,1610612755,42,50,2024-03-15T03:15:13Z,2475000,False,-9.0,83.0,1,right,MISS K. Lowry 8' driving floating Shot,[200768],1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,8.3,Missed,,,,,,,,,,,,,,,,,,
571,PT03M25.00S,2024-03-15T00:56:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,42,50,2024-03-15T03:15:13Z,2482500,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,570.0,,,,,
249,PT03M25.00S,2024-03-15T00:56:58.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,42,50,2024-03-15T00:56:58Z,2490000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
