actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
171,PT12M00.00S,2023-11-25T01:40:04.5Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612749,34,35,2023-11-25T01:40:45Z,1680000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-11-25T01:41:00.0Z,2,REGULAR,period,start,[],0,,,1610612749,34,35,2023-11-25T01:41:00Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M49.00S,2023-11-25T01:41:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.80354796320631,51.225490196078425,1610612749,36,35,2023-11-25T01:41:16Z,1700000,False,6.0,25.0,1,right,G. Antetokounmpo driving finger roll Layup (9 PTS) (C. Payne 1 AST),"[203507, 1626166]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.52,Made,9.0,,,,,,,,,,C. Payne,1626166.0,1.0,,,,,
176,PT11M34.00S,2023-11-25T01:41:24.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,32.53942181340342,33.57843137254902,1610612764,36,38,2023-11-25T01:41:31Z,1720000,False,82.0,253.0,1,left,C. Kispert 26' 3PT  (9 PTS) (J. Poole 3 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,26.64,Made,9.0,,,,,,,,,,J. Poole,1629673.0,3.0,,,,,
178,PT11M20.00S,2023-11-25T01:41:39.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,91.93495400788436,49.01960784313725,1610612749,38,38,2023-11-25T01:41:45Z,1740000,False,-5.0,23.0,1,right,G. Antetokounmpo alley-oop DUNK (11 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.38,Made,11.0,,,,,,,,,,K. Middleton,203114.0,1.0,,,,,
180,PT11M11.00S,2023-11-25T01:41:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612764,38,38,2023-11-25T01:41:59Z,1760000,False,,,0,,C. Payne shooting personal FOUL (1 PF) (Poole 2 FT),"[1626166, 1629673]",1610612749.0,MIL,shooting,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,,200833.0,1.0,0.0,Poole,1629673.0,,,,,,,,
182,PT11M11.00S,2023-11-25T01:42:16.5Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,38,39,2023-11-25T01:42:16Z,1780000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
183,PT11M11.00S,2023-11-25T01:42:30.8Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,38,40,2023-11-25T01:42:30Z,1790000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
184,PT10M57.00S,2023-11-25T01:42:45.0Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,38,40,2023-11-25T01:42:57Z,1800000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1629013]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,,,Shamet,1629013.0
185,PT10M57.00S,2023-11-25T01:42:45.0Z,2,REGULAR,steal,,[],1629013,,,1610612764,38,40,2023-11-25T01:43:33Z,1810000,False,,,0,,L. Shamet STEAL (1 STL),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
186,PT10M50.00S,2023-11-25T01:42:52.2Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,38,40,2023-11-25T01:43:01Z,1820000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1626192]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,,,Connaughton,1626192.0
187,PT10M50.00S,2023-11-25T01:42:52.2Z,2,REGULAR,steal,,[],1626192,,,1610612749,38,40,2023-11-25T01:42:55Z,1830000,False,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
188,PT10M44.00S,2023-11-25T01:42:58.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626192,92.19776609724047,49.50980392156863,1610612749,40,40,2023-11-25T01:43:07Z,1840000,False,-2.0,21.0,1,right,P. Connaughton running reverse Layup (2 PTS) (K. Middleton 2 AST),"[1626192, 203114]",1610612749.0,MIL,running reverse,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,,,,,,,,,,K. Middleton,203114.0,2.0,,,,,
190,PT10M34.00S,2023-11-25T01:43:08.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,17.0335085413929,47.549019607843135,1610612764,40,40,2023-11-25T01:44:11Z,1860000,False,12.0,108.0,1,left,MISS D. Avdija 10' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
191,PT10M32.00S,2023-11-25T01:43:10.3Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,40,40,2023-11-25T01:44:30Z,1870000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,
192,PT10M32.00S,2023-11-25T01:43:17.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630166,5.590000152587891,50.0,1610612764,40,42,2023-11-25T01:44:35Z,1880000,False,0.0,0.0,1,left,D. Avdija tip Layup (2 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
193,PT10M08.00S,2023-11-25T01:43:34.5Z,2,REGULAR,2pt,Jump Shot,[],203114,74.58935611038108,70.09803921568627,1610612749,40,42,2023-11-25T01:43:39Z,1890000,False,100.0,186.0,1,right,MISS K. Middleton 21' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,21.18,Missed,,,,,,,,,,,,,,,,,,
194,PT10M05.00S,2023-11-25T01:43:37.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,40,42,2023-11-25T01:43:39Z,1900000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Right Center,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,
195,PT09M59.00S,2023-11-25T01:43:46.0Z,2,REGULAR,foul,personal,[],1626166,,,1610612764,40,42,2023-11-25T01:43:55Z,1910000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 201568]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,2.0,0.0,Gallinari,201568.0,,,,,,,,
197,PT09M44.00S,2023-11-25T01:44:21.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,28.33442838370565,84.55882352941177,1610612764,40,42,2023-11-25T01:44:26Z,1930000,False,-173.0,214.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
198,PT09M39.00S,2023-11-25T01:44:25.7Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,42,2023-11-25T01:44:25Z,1940000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,197.0,4.0,3.0,1.0,,,,,,,,,,,,,
199,PT09M34.00S,2023-11-25T01:44:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.80354796320631,50.49019607843137,1610612749,42,42,2023-11-25T01:44:57Z,1950000,False,2.0,25.0,1,right,G. Antetokounmpo driving reverse Layup (13 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.46,Made,13.0,,,,,,,,,,,,,,,,,
200,PT09M34.00S,2023-11-25T01:44:39.6Z,2,REGULAR,foul,personal,['1freethrow'],201568,,,1610612749,42,42,2023-11-25T01:45:31Z,1960000,False,,,0,,D. Gallinari shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[201568, 203507]",1610612764.0,WAS,shooting,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
202,PT09M34.00S,2023-11-25T01:45:16.0Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,42,42,2023-11-25T01:45:20Z,1980000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2023-11-25T01:45:20.0Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,42,42,2023-11-25T01:45:20Z,1990000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:2),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,
204,PT09M20.00S,2023-11-25T01:45:31.3Z,2,REGULAR,foul,personal,[],1626171,,,1610612764,42,42,2023-11-25T01:45:49Z,2000000,False,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 1629673]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627961.0,2.0,0.0,Poole,1629673.0,,,,,,,,
206,PT09M13.00S,2023-11-25T01:45:55.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,18.347568988173457,49.26470588235294,1610612764,42,44,2023-11-25T01:46:00Z,2020000,False,4.0,120.0,1,left,L. Shamet 12' pullup Jump Shot (2 PTS) (J. Poole 4 AST),"[1629013, 1629673]",1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,12.01,Made,2.0,,,,,,,,,,J. Poole,1629673.0,4.0,,,,,
208,PT08M50.00S,2023-11-25T01:46:17.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.67214191852825,49.26470588235294,1610612749,44,44,2023-11-25T01:46:22Z,2040000,False,-4.0,26.0,1,right,C. Payne driving reverse Layup (2 PTS) (G. Antetokounmpo 1 AST),"[1626166, 203507]",1610612749.0,MIL,driving reverse,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.61,Made,2.0,,,,,,,,,,G. Antetokounmpo,203507.0,1.0,,,,,
210,PT08M38.00S,2023-11-25T01:46:30.8Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,44,44,2023-11-25T01:46:37Z,2060000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 203507]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,,,Antetokounmpo,203507.0
211,PT08M38.00S,2023-11-25T01:46:30.8Z,2,REGULAR,steal,,[],203507,,,1610612749,44,44,2023-11-25T01:48:35Z,2070000,False,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
212,PT08M21.00S,2023-11-25T01:46:47.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,79.188567674113,47.30392156862745,1610612749,44,44,2023-11-25T01:47:01Z,2080000,False,-13.0,143.0,1,right,MISS B. Portis 14' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,14.37,Missed,,,,,,,,,,,,,,,,,,
213,PT08M18.00S,2023-11-25T01:46:50.3Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,44,44,2023-11-25T01:46:55Z,2090000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Mid-Range,8-16 Center,,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,,
214,PT08M12.00S,2023-11-25T01:46:55.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,5.650459921156373,95.12101715686273,1610612764,44,47,2023-11-25T01:47:04Z,2100000,False,-226.0,1.0,1,left,L. Shamet 3PT  (5 PTS) (D. Gallinari 1 AST),"[1629013, 201568]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,22.56,Made,5.0,,,,,,,,,,D. Gallinari,201568.0,1.0,,,,,
216,PT07M55.00S,2023-11-25T01:47:13.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,89.17542706964521,49.754901960784316,1610612749,44,47,2023-11-25T01:47:17Z,2120000,False,-1.0,49.0,1,right,MISS P. Connaughton cutting Layup,[1626192],1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
217,PT07M52.00S,2023-11-25T01:47:16.4Z,2,REGULAR,rebound,defensive,[],201568,,,1610612764,44,47,2023-11-25T01:50:21Z,2130000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:4),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),0-8 Center,,,,216.0,4.0,4.0,0.0,,,,,,,,,,,,,
218,PT07M42.00S,2023-11-25T01:47:25.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,32.14520367936925,21.07843137254902,1610612764,44,50,2023-11-25T01:47:41Z,2140000,False,145.0,250.0,1,left,C. Kispert 28' 3PT  (12 PTS) (D. Avdija 2 AST),"[1630557, 1630166]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,28.85,Made,12.0,,,,,,,,,,D. Avdija,1630166.0,2.0,,,,,
220,PT07M42.00S,2023-11-25T01:47:32.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,44,50,2023-11-25T01:47:32Z,2160000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,44,50,2023-11-25T01:50:16Z,2170000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,44,50,2023-11-25T01:50:16Z,2180000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,out,[],203507,,,1610612749,44,50,2023-11-25T01:50:16Z,2190000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,44,50,2023-11-25T01:50:16Z,2200000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,44,50,2023-11-25T01:50:16Z,2210000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M42.00S,2023-11-25T01:49:49.8Z,2,REGULAR,substitution,in,[],201572,,,1610612749,44,50,2023-11-25T01:50:16Z,2220000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M24.00S,2023-11-25T01:50:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,91.5407358738502,45.588235294117645,1610612749,46,50,2023-11-25T01:50:44Z,2230000,False,-22.0,27.0,1,right,C. Payne driving Layup (4 PTS) (M. Beasley 1 AST),"[1626166, 1627736]",1610612749.0,MIL,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.49,Made,4.0,,,,,,,,,,M. Beasley,1627736.0,1.0,,,,,
229,PT06M58.00S,2023-11-25T01:51:09.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,46,50,2023-11-25T01:51:18Z,2250000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,2882.0,,,,,,,,,,,,
230,PT06M46.00S,2023-11-25T01:51:30.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203114,78.05519053876479,45.92907475490196,1610612749,46,50,2023-11-25T01:51:41Z,2260000,False,-20.0,154.0,1,right,MISS K. Middleton 15' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Center,15.51,Missed,,,,,,,,,,,,,,,,,,
231,PT06M45.00S,2023-11-25T01:51:31.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,46,50,2023-11-25T01:51:41Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Center,,,,230.0,,,,,,,,,,,,,,,,
232,PT06M34.00S,2023-11-25T01:51:55.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.5722733245729295,50.73529411764706,1610612764,46,50,2023-11-25T01:52:00Z,2280000,False,-4.0,19.0,1,left,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
233,PT06M32.00S,2023-11-25T01:51:57.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,46,50,2023-11-25T01:52:00Z,2290000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,232.0,2.0,2.0,0.0,,,,,,,,,,,,,
234,PT06M24.00S,2023-11-25T01:52:05.9Z,2,REGULAR,3pt,Jump Shot,[],203114,88.25558475689881,2.941176470588235,1610612749,49,50,2023-11-25T01:52:10Z,2300000,False,-235.0,58.0,1,right,K. Middleton 24' 3PT  (7 PTS) (A. Jackson Jr. 1 AST),"[203114, 1641748]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Left Corner 3,24+ Left,24.23,Made,7.0,,,,,,,,,,A. Jackson Jr.,1641748.0,1.0,,,,,
236,PT06M12.00S,2023-11-25T01:52:16.7Z,2,REGULAR,2pt,Jump Shot,[],1629673,21.50131406044678,28.431372549019606,1610612764,49,50,2023-11-25T01:53:19Z,2320000,False,108.0,150.0,1,left,MISS J. Poole 18' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,18.44,Missed,,,,,,,,,,,,,,,,,,
237,PT06M09.00S,2023-11-25T01:52:19.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,49,50,2023-11-25T01:52:22Z,2330000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,
238,PT06M07.00S,2023-11-25T01:52:27.2Z,2,REGULAR,3pt,Jump Shot,[],203114,67.7562417871222,73.0392156862745,1610612749,49,50,2023-11-25T01:55:18Z,2340000,False,115.0,251.0,1,right,MISS K. Middleton 27' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,27.58,Missed,,,,,,,,,,,,,,,,,,
239,PT06M03.00S,2023-11-25T01:52:31.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,49,50,2023-11-25T01:54:59Z,2350000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,238.0,,,,,,,,,,,,,,,,
240,PT06M03.00S,2023-11-25T01:52:36.5Z,2,REGULAR,foul,personal,[],1641748,,,1610612764,49,50,2023-11-25T01:52:47Z,2360000,False,,,0,,A. Jackson Jr. loose ball personal FOUL (1 PF),"[1641748, 201568]",1610612749.0,MIL,loose ball,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627961.0,1.0,0.0,Gallinari,201568.0,,,,,,,,
242,PT06M03.00S,2023-11-25T01:52:47.5Z,2,REGULAR,substitution,out,[],201568,,,1610612764,49,50,2023-11-25T01:52:52Z,2380000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M03.00S,2023-11-25T01:52:47.5Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,49,50,2023-11-25T01:52:52Z,2390000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M55.00S,2023-11-25T01:52:57.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,29.911300919842315,72.30392156862744,1610612764,49,50,2023-11-25T01:53:03Z,2400000,False,-112.0,229.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
245,PT05M51.00S,2023-11-25T01:53:01.0Z,2,REGULAR,rebound,defensive,[],1627736,,,1610612749,49,50,2023-11-25T01:53:03Z,2410000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,
246,PT05M47.00S,2023-11-25T01:53:07.3Z,2,REGULAR,turnover,out-of-bounds,[],1627736,,,1610612749,49,50,2023-11-25T01:53:14Z,2420000,False,,,0,,M. Beasley lost ball out-of-bounds TURNOVER (1 TO),[1627736],1610612749.0,MIL,lost ball,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Center,,,,,,,,1627961.0,,,,,,,,1.0,,,,
247,PT05M39.00S,2023-11-25T01:53:21.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,31.882391590013142,37.5,1610612764,49,50,2023-11-25T01:53:26Z,2430000,False,62.0,247.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
248,PT05M35.00S,2023-11-25T01:53:24.6Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,49,50,2023-11-25T01:53:24Z,2440000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,
249,PT05M27.00S,2023-11-25T01:53:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,91.67214191852825,48.28431372549019,1610612749,51,50,2023-11-25T01:53:44Z,2450000,False,-9.0,26.0,1,right,B. Lopez cutting finger roll Layup (7 PTS) (K. Middleton 3 AST),"[201572, 203114]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.72,Made,7.0,,,,,,,,,,K. Middleton,203114.0,3.0,,,,,
251,PT05M27.00S,2023-11-25T01:53:43.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,51,50,2023-11-25T01:53:43Z,2470000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,out,[],1627736,,,1610612764,51,50,2023-11-25T01:56:08Z,2480000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,out,[],203114,,,1610612764,51,50,2023-11-25T01:56:08Z,2490000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,out,[],1641748,,,1610612764,51,50,2023-11-25T01:56:08Z,2500000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,51,50,2023-11-25T01:56:08Z,2510000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M27.00S,2023-11-25T01:55:44.2Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,51,50,2023-11-25T01:56:08Z,2520000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
