actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
165,PT09M57.00S,2024-04-04T00:40:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612749,29,30,2024-04-04T00:40:23Z,1650000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1630692, 201568]",1610612763.0,MEM,shooting,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,200833.0,1.0,0.0,Gallinari,201568.0,,,,,
167,PT09M57.00S,2024-04-04T00:40:35.8Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612749,30,30,2024-04-04T00:40:35Z,1670000,False,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
168,PT09M57.00S,2024-04-04T00:40:49.8Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612749,31,30,2024-04-04T00:40:49Z,1680000,False,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
169,PT09M46.00S,2024-04-04T00:41:05.4Z,2,REGULAR,3pt,Jump Shot,[],1628379,22.026938239159,93.87254901960785,1610612763,31,30,2024-04-04T00:49:39Z,1690000,False,-219.0,155.0,1,left,MISS L. Kennard 26' step back 3PT,[1628379],1610612763.0,MEM,step back,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,26.84,Missed,,,,,,,,,,,,,,,
170,PT09M42.00S,2024-04-04T00:41:09.4Z,2,REGULAR,rebound,defensive,[],1631102,,,1610612749,31,30,2024-04-04T00:49:39Z,1700000,False,,,0,,T. Washington Jr. REBOUND (Off:1 Def:1),[1631102],1610612749.0,MIL,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,169.0,,,,,,,,,,2.0,1.0,1.0,,
171,PT09M34.00S,2024-04-04T00:41:14.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,91.40932982917214,50.73529411764706,1610612749,31,30,2024-04-04T00:41:20Z,1710000,False,4.0,28.0,1,right,MISS G. Antetokounmpo running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,2.85,Missed,,,,,,,,,,,,,,,
172,PT09M31.00S,2024-04-04T00:41:17.0Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612763,31,30,2024-04-04T00:41:20Z,1720000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:3),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,171.0,,,,,,,,,,3.0,3.0,0.0,,
173,PT09M18.00S,2024-04-04T00:41:32.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,13.61695137976347,47.794117647058826,1610612763,31,30,2024-04-04T00:43:12Z,1730000,False,11.0,75.0,1,left,MISS B. Clarke 7' driving Layup - blocked,"[1629634, 1626171]",1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,7.63,Missed,,,,,,,,,,,,,,Portis,1626171.0
174,PT09M18.00S,2024-04-04T00:41:32.2Z,2,REGULAR,block,,[],1626171,,,1610612763,31,30,2024-04-04T00:41:35Z,1740000,False,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
175,PT09M16.00S,2024-04-04T00:41:34.2Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,31,30,2024-04-04T00:43:12Z,1750000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,173.0,,,,,,,,,,2.0,2.0,0.0,,
188,PT09M13.00S,2024-04-04T00:41:37.0Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,31,30,2024-04-04T00:43:49Z,1755000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (1 TO),"[203507, 1631222]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,1.0,LaRavia,1631222.0,,,,,,,,,,,,,,,,,
189,PT09M13.00S,2024-04-04T00:41:37.0Z,2,REGULAR,steal,,[],1631222,,,1610612763,31,30,2024-04-04T00:43:49Z,1757500,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT09M12.00S,2024-04-04T00:41:39.4Z,2,REGULAR,turnover,bad pass,[],1631222,,,1610612763,31,30,2024-04-04T00:44:17Z,1758750,False,,,0,,J. LaRavia bad pass TURNOVER (1 TO),"[1631222, 1626171]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,8-16 Right,1.0,Portis,1626171.0,,,,,,,,,,,,,,,,,
191,PT09M12.00S,2024-04-04T00:41:39.4Z,2,REGULAR,steal,,[],1626171,,,1610612749,31,30,2024-04-04T00:44:17Z,1759375,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
176,PT09M09.00S,2024-04-04T00:41:41.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,91.14651773981603,3.6764705882352944,1610612749,34,30,2024-04-04T00:44:47Z,1760000,False,-232.0,31.0,1,right,B. Portis 3PT  (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,23.36,Made,,9.0,,,,,,,,,,,,,
177,PT08M55.00S,2024-04-04T00:41:53.5Z,2,REGULAR,3pt,Jump Shot,[],1631222,33.327858081471746,28.921568627450984,1610612763,34,30,2024-04-04T00:46:21Z,1770000,False,105.0,261.0,1,left,MISS J. LaRavia 28' pullup 3PT,[1631222],1610612763.0,MEM,pullup,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,28.13,Missed,,,,,,,,,,,,,,,
178,PT08M52.00S,2024-04-04T00:41:56.5Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,34,30,2024-04-04T00:41:57Z,1780000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,177.0,,,,,,,,,,3.0,3.0,0.0,,
179,PT08M44.00S,2024-04-04T00:42:04.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,91.67214191852825,23.52941176470588,1610612749,34,30,2024-04-04T00:42:21Z,1790000,False,-132.0,26.0,1,right,MISS B. Portis 13' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,13.49,Missed,,,,,,,,,,,,,,,
180,PT08M42.00S,2024-04-04T00:42:06.3Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612763,34,30,2024-04-04T00:42:21Z,1800000,False,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,,,,179.0,,,,,,,,,,2.0,2.0,0.0,,
181,PT08M38.00S,2024-04-04T00:42:14.0Z,2,REGULAR,2pt,Jump Shot,[],1641998,6.1268068331143235,73.77450980392157,1610612763,34,30,2024-04-04T00:50:41Z,1810000,False,-119.0,5.0,1,left,MISS T. Jemison 11' floating Shot,[1641998],1610612763.0,MEM,floating,,,Jemison,T. Jemison,,,,,Mid-Range,8-16 Left,,,,11.9,Missed,,,,,,,,,,,,,,,
182,PT08M36.00S,2024-04-04T00:42:16.0Z,2,REGULAR,rebound,offensive,[],1630692,,,1610612763,34,30,2024-04-04T00:50:41Z,1820000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,181.0,,,,,,,,,,4.0,3.0,1.0,,
183,PT08M27.00S,2024-04-04T00:42:21.7Z,2,REGULAR,turnover,bad pass,[],1630692,,,1610612763,34,30,2024-04-04T00:42:31Z,1830000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1631260]",1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,1.0,Green,1631260.0,,,,,,,,,,,,,,,,,
184,PT08M27.00S,2024-04-04T00:42:21.7Z,2,REGULAR,steal,,[],1631260,,,1610612749,34,30,2024-04-04T00:51:00Z,1840000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
185,PT08M24.00S,2024-04-04T00:42:25.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,92.9862023653088,51.9607843137255,1610612749,36,30,2024-04-04T00:42:36Z,1850000,False,10.0,13.0,1,right,B. Portis running Layup (11 PTS) (D. Gallinari 2 AST),"[1626171, 201568]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,11.0,D. Gallinari,201568.0,2.0,,,,,,,,,,
187,PT08M24.00S,2024-04-04T00:42:33.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,36,30,2024-04-04T00:42:33Z,1870000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M24.00S,2024-04-04T00:44:36.8Z,2,REGULAR,substitution,out,[],201568,,,1610612763,36,30,2024-04-04T00:45:26Z,1880000,False,,,0,,SUB out: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M24.00S,2024-04-04T00:44:36.8Z,2,REGULAR,substitution,out,[],1630692,,,1610612763,36,30,2024-04-04T00:45:26Z,1890000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M24.00S,2024-04-04T00:44:36.8Z,2,REGULAR,substitution,in,[],1641748,,,1610612763,36,30,2024-04-04T00:45:26Z,1900000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M24.00S,2024-04-04T00:44:36.8Z,2,REGULAR,substitution,in,[],1630590,,,1610612763,36,30,2024-04-04T00:45:26Z,1910000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M09.00S,2024-04-04T00:45:43.4Z,2,REGULAR,3pt,Jump Shot,[],1631222,9.280551905387648,94.85294117647058,1610612763,36,33,2024-04-04T00:45:50Z,1920000,False,-224.0,35.0,1,left,J. LaRavia 3PT  (5 PTS) (L. Kennard 2 AST),"[1631222, 1628379]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,22.7,Made,,5.0,L. Kennard,1628379.0,2.0,,,,,,,,,,
198,PT07M46.00S,2024-04-04T00:46:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.46057818659659,50.49019607843137,1610612749,36,33,2024-04-04T00:46:12Z,1940000,False,2.0,18.0,1,right,MISS G. Antetokounmpo driving reverse Layup,[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.86,Missed,,,,,,,,,,,,,,,
199,PT07M43.00S,2024-04-04T00:46:09.7Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,36,33,2024-04-04T00:46:12Z,1950000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,198.0,,,,,,,,,,1.0,1.0,0.0,,
200,PT07M35.00S,2024-04-04T00:46:17.5Z,2,REGULAR,2pt,Jump Shot,[],1630590,20.71287779237845,34.55882352941176,1610612763,36,33,2024-04-04T00:46:23Z,1960000,False,77.0,142.0,1,left,MISS S. Pippen Jr. 16' turnaround Shot - blocked,"[1630590, 203507]",1610612763.0,MEM,turnaround,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,16-24 Right Center,,,,16.18,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0
201,PT07M35.00S,2024-04-04T00:46:17.5Z,2,REGULAR,block,,[],203507,,,1610612763,36,33,2024-04-04T00:46:20Z,1970000,False,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
202,PT07M32.00S,2024-04-04T00:46:20.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,36,33,2024-04-04T00:46:23Z,1980000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,200.0,,,,,,,,,,3.0,3.0,0.0,,
203,PT07M24.00S,2024-04-04T00:46:27.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,79.71419185282524,35.049019607843135,1610612749,36,33,2024-04-04T00:46:32Z,1990000,False,-75.0,138.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,15.71,Missed,,,,,,,,,,,,,,,
204,PT07M22.00S,2024-04-04T00:46:29.7Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,36,33,2024-04-04T00:46:32Z,2000000,False,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,,,203.0,,,,,,,,,,1.0,1.0,0.0,,
205,PT07M08.00S,2024-04-04T00:46:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,15.062417871222076,41.17647058823529,1610612763,36,35,2024-04-04T00:46:49Z,2010000,False,44.0,89.0,1,left,B. Clarke 9' floating Jump Shot (2 PTS),[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,9.94,Made,,2.0,,,,,,,,,,,,,
207,PT06M51.00S,2024-04-04T00:47:01.5Z,2,REGULAR,3pt,Jump Shot,[],1631260,67.88764783180025,27.941176470588236,1610612749,39,35,2024-04-04T00:47:06Z,2030000,False,-110.0,249.0,1,right,A. Green 27' 3PT pullup (3 PTS) (G. Antetokounmpo 3 AST),"[1631260, 203507]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,27.27,Made,,3.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,
209,PT06M32.00S,2024-04-04T00:47:19.5Z,2,REGULAR,3pt,Jump Shot,[],1629634,27.042953350854138,15.464154411764705,1610612763,39,35,2024-04-04T00:47:28Z,2050000,False,173.0,202.0,1,left,MISS B. Clarke 26' 3PT,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,26.55,Missed,,,,,,,,,,,,,,,
210,PT06M29.00S,2024-04-04T00:47:22.5Z,2,REGULAR,rebound,defensive,[],1641748,,,1610612749,39,35,2024-04-04T00:47:28Z,2060000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,209.0,,,,,,,,,,1.0,1.0,0.0,,
211,PT06M22.00S,2024-04-04T00:47:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.27792378449409,42.8921568627451,1610612749,39,35,2024-04-04T00:47:39Z,2070000,False,-36.0,29.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,4.62,Missed,,,,,,,,,,,,,,,
212,PT06M19.00S,2024-04-04T00:47:33.9Z,2,REGULAR,rebound,defensive,[],1629634,,,1610612763,39,35,2024-04-04T00:47:39Z,2080000,False,,,0,,B. Clarke REBOUND (Off:0 Def:2),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,211.0,,,,,,,,,,2.0,2.0,0.0,,
213,PT06M16.00S,2024-04-04T00:47:36.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630590,8.360709592641262,48.529411764705884,1610612763,39,35,2024-04-04T00:47:43Z,2090000,False,7.0,26.0,1,left,MISS S. Pippen Jr. running Layup,[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,,,,,,
214,PT06M14.00S,2024-04-04T00:47:38.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,39,35,2024-04-04T00:47:43Z,2100000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,213.0,,,,,,,,,,4.0,4.0,0.0,,
215,PT06M08.00S,2024-04-04T00:47:49.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,39,35,2024-04-04T00:47:49Z,2110000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,39,35,2024-04-04T00:50:46Z,2120000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],1631102,,,1610612749,39,35,2024-04-04T00:50:46Z,2130000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612749.0,MIL,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],203507,,,1610612749,39,35,2024-04-04T00:50:46Z,2140000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],1631222,,,1610612749,39,35,2024-04-04T00:50:46Z,2150000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],1629634,,,1610612749,39,35,2024-04-04T00:50:46Z,2160000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,out,[],1641998,,,1610612749,39,35,2024-04-04T00:50:46Z,2170000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],201572,,,1610612749,39,35,2024-04-04T00:50:46Z,2180000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,39,35,2024-04-04T00:50:46Z,2190000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],1627736,,,1610612749,39,35,2024-04-04T00:50:46Z,2200000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],1630205,,,1610612749,39,35,2024-04-04T00:50:46Z,2210000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],1628991,,,1610612749,39,35,2024-04-04T00:50:46Z,2220000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M08.00S,2024-04-04T00:50:24.7Z,2,REGULAR,substitution,in,[],1641713,,,1610612749,39,35,2024-04-04T00:50:46Z,2230000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M50.00S,2024-04-04T00:51:01.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,83.26215505913272,38.970588235294116,1610612749,41,35,2024-04-04T00:51:05Z,2240000,False,-55.0,105.0,1,right,B. Portis 11' turnaround fadeaway Jump Shot (13 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,11.84,Made,,13.0,,,,,,,,,,,,,
229,PT05M35.00S,2024-04-04T00:51:16.8Z,2,REGULAR,3pt,Jump Shot,[],1641713,36.96205650459921,47.82092524509804,1610612763,41,38,2024-04-04T00:51:28Z,2250000,False,11.0,295.0,1,left,G. Jackson 29' 3PT  (5 PTS) (S. Pippen Jr. 2 AST),"[1641713, 1630590]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,29.51,Made,,5.0,S. Pippen Jr.,1630590.0,2.0,,,,,,,,,,
231,PT05M15.00S,2024-04-04T00:51:36.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,89.30683311432325,32.1078431372549,1610612749,43,38,2024-04-04T00:51:40Z,2270000,False,-89.0,48.0,1,right,B. Portis 10' turnaround fadeaway Jump Shot (15 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,10.16,Made,,15.0,,,,,,,,,,,,,
232,PT04M59.00S,2024-04-04T00:51:53.0Z,2,REGULAR,turnover,lost ball,[],1641713,,,1610612763,43,38,2024-04-04T00:52:02Z,2280000,False,,,0,,G. Jackson lost ball TURNOVER (1 TO),"[1641713, 1626192]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Left,1.0,Connaughton,1626192.0,,,,,,,,,,,,,,,,,
233,PT04M59.00S,2024-04-04T00:51:53.0Z,2,REGULAR,steal,,[],1626192,,,1610612749,43,38,2024-04-04T00:51:55Z,2290000,False,,,0,,P. Connaughton STEAL (2 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
234,PT04M53.00S,2024-04-04T00:51:59.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641748,91.93495400788436,64.70588235294117,1610612749,43,38,2024-04-04T00:52:08Z,2300000,False,74.0,23.0,1,right,MISS A. Jackson Jr. 7' running Layup,[1641748],1610612749.0,MIL,running,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.71,Missed,,,,,,,,,,,,,,,
235,PT04M48.00S,2024-04-04T00:52:04.3Z,2,REGULAR,rebound,offensive,[],1641748,,,1610612749,43,38,2024-04-04T00:52:08Z,2310000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,234.0,,,,,,,,,,2.0,1.0,1.0,,
236,PT04M48.00S,2024-04-04T00:52:03.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641748,94.40999984741211,50.0,1610612749,43,38,2024-04-04T00:52:03Z,2320000,False,0.0,0.0,1,right,MISS A. Jackson Jr. tip Layup,[1641748],1610612749.0,MIL,tip,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
237,PT04M47.00S,2024-04-04T00:52:04.8Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,43,38,2024-04-04T00:52:04Z,2330000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Mid-Range,8-16 Left,,,,,,236.0,,,,,,,,,,2.0,2.0,0.0,,
238,PT04M44.00S,2024-04-04T00:52:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,7.966491458607096,50.49019607843137,1610612763,43,40,2024-04-04T00:53:05Z,2340000,False,-2.0,22.0,1,left,G. Jackson Layup (7 PTS) (L. Kennard 3 AST),"[1641713, 1628379]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,7.0,L. Kennard,1628379.0,3.0,,,,,,,,,,
240,PT04M22.00S,2024-04-04T00:52:34.7Z,2,REGULAR,foul,offensive,[],201572,,,1610612749,43,40,2024-04-04T00:52:50Z,2360000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1628991]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left,,,,,,,,,,,200833.0,2.0,0.0,Jackson Jr.,1628991.0,,,,,
