actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
165,PT00M01.00S,2023-12-16T23:36:25.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,43,20,2023-12-16T23:42:47Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,164.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2023-12-16T23:36:36.0Z,1,REGULAR,period,end,[],0,,,1610612765,43,20,2023-12-16T23:36:36Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612765,43,20,2023-12-16T23:38:42Z,1660000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612765,43,20,2023-12-16T23:38:42Z,1670000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,out,['startperiod'],202692,,,1610612765,43,20,2023-12-16T23:38:42Z,1680000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612765,43,20,2023-12-16T23:38:42Z,1690000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612765,43,20,2023-12-16T23:38:42Z,1700000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-12-16T23:38:18.0Z,2,REGULAR,substitution,in,['startperiod'],1631204,,,1610612765,43,20,2023-12-16T23:38:42Z,1710000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-12-16T23:38:49.8Z,2,REGULAR,period,start,[],0,,,1610612765,43,20,2023-12-16T23:38:49Z,1720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M48.00S,2023-12-16T23:39:02.2Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612765,43,20,2023-12-16T23:39:18Z,1730000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Sasser 2 FT),"[1631260, 1631204]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1162.0,2.0,0.0,Sasser,1631204.0,,,,,,,
176,PT11M48.00S,2023-12-16T23:39:32.2Z,2,REGULAR,freethrow,1 of 2,[],1631204,,,1610612765,43,21,2023-12-16T23:39:32Z,1750000,False,,,0,,M. Sasser Free Throw 1 of 2 (1 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
177,PT11M48.00S,2023-12-16T23:39:50.2Z,2,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,43,22,2023-12-16T23:39:50Z,1760000,False,,,0,,M. Sasser Free Throw 2 of 2 (2 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
178,PT11M30.00S,2023-12-16T23:40:10.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.51182654402102,49.754901960784316,1610612749,45,22,2023-12-16T23:40:17Z,1770000,False,-1.0,8.0,1,right,B. Portis cutting Layup (2 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,2.0,,,
180,PT11M19.00S,2023-12-16T23:40:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.046649145860711,47.549019607843135,1610612765,45,24,2023-12-16T23:40:26Z,1790000,False,12.0,14.0,1,left,J. Ivey driving finger roll Layup (4 PTS),[1631093],1610612765.0,DET,driving finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,4.0,,,,,,
181,PT11M05.00S,2023-12-16T23:40:37.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626192,92.32917214191852,48.28431372549019,1610612749,47,24,2023-12-16T23:40:42Z,1800000,False,-9.0,20.0,1,right,P. Connaughton driving floating Jump Shot (2 PTS) (G. Antetokounmpo 3 AST),"[1626192, 203507]",1610612749.0,MIL,driving floating,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.14,Made,,,,,,,,,,,,2.0,G. Antetokounmpo,203507.0,3.0,,,
183,PT11M05.00S,2023-12-16T23:40:41.9Z,2,REGULAR,foul,personal,['1freethrow'],1631204,,,1610612749,47,24,2023-12-16T23:40:52Z,1820000,False,,,0,,M. Sasser shooting personal FOUL (1 PF) (Connaughton 1 FT),"[1631204, 1626192]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,1.0,0.0,Connaughton,1626192.0,,,,,,,
185,PT11M05.00S,2023-12-16T23:41:04.7Z,2,REGULAR,freethrow,1 of 1,[],1626192,,,1610612749,48,24,2023-12-16T23:41:04Z,1840000,False,,,0,,P. Connaughton Free Throw 1 of 1 (3 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,Made,,,,,,,,,,,,3.0,,,,,,
186,PT10M56.00S,2023-12-16T23:41:17.6Z,2,REGULAR,turnover,traveling,[],1631204,,,1610612765,48,24,2023-12-16T23:41:23Z,1850000,False,,,0,,M. Sasser traveling TURNOVER (1 TO),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Mid-Range,16-24 Center,,,,,,,,,1626301.0,,,,,,,,,1.0,,
187,PT10M56.00S,2023-12-16T23:41:25.0Z,2,REGULAR,substitution,out,[],1630587,,,1610612749,48,24,2023-12-16T23:41:29Z,1860000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M56.00S,2023-12-16T23:41:25.0Z,2,REGULAR,substitution,in,[],202711,,,1610612749,48,24,2023-12-16T23:41:29Z,1870000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M45.00S,2023-12-16T23:41:48.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,95.48291721419186,95.34313725490196,1610612749,48,24,2023-12-16T23:41:56Z,1880000,False,227.0,-10.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
190,PT10M40.00S,2023-12-16T23:41:53.7Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,48,24,2023-12-16T23:41:56Z,1890000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,189.0,2.0,2.0,0.0,,,,,,,,,,,,,,
191,PT10M38.00S,2023-12-16T23:41:55.6Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612765,48,24,2023-12-16T23:42:02Z,1900000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1626166]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Payne,1626166.0
192,PT10M38.00S,2023-12-16T23:41:55.6Z,2,REGULAR,steal,,[],1626166,,,1610612749,48,24,2023-12-16T23:41:58Z,1910000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
193,PT10M30.00S,2023-12-16T23:42:03.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,69.99014454664915,70.83333333333334,1610612749,48,24,2023-12-16T23:42:23Z,1920000,False,104.0,230.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
194,PT10M29.00S,2023-12-16T23:42:04.0Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,48,24,2023-12-16T23:42:23Z,1930000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,193.0,6.0,5.0,1.0,,,,,,,,,,,,,,
195,PT10M29.00S,2023-12-16T23:42:09.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,92.9862023653088,50.245098039215684,1610612749,50,24,2023-12-16T23:42:29Z,1940000,False,1.0,13.0,1,right,B. Portis putback Layup (4 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,,,4.0,,,,,,
196,PT10M29.00S,2023-12-16T23:42:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1641709,,,1610612749,50,24,2023-12-16T23:42:39Z,1950000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Portis 1 FT),"[1641709, 1626171]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,1626301.0,2.0,0.0,Portis,1626171.0,,,,,,,
198,PT10M29.00S,2023-12-16T23:42:39.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626171,,,1610612749,51,24,2023-12-16T23:42:39Z,1970000,False,,,0,,B. Portis Free Throw 1 of 1 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
199,PT10M17.00S,2023-12-16T23:42:53.1Z,2,REGULAR,turnover,lost ball,[],1631093,,,1610612765,51,24,2023-12-16T23:43:01Z,1980000,False,,,0,,J. Ivey lost ball TURNOVER (1 TO),"[1631093, 1626171]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0
200,PT10M17.00S,2023-12-16T23:42:53.1Z,2,REGULAR,steal,,[],1626171,,,1610612749,51,24,2023-12-16T23:42:56Z,1990000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
201,PT10M12.00S,2023-12-16T23:42:58.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631260,71.30420499342969,73.77450980392157,1610612749,51,24,2023-12-16T23:47:23Z,2000000,False,119.0,217.0,1,right,MISS A. Green 24' running pullup 3PT,[1631260],1610612749.0,MIL,running pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,24.76,Missed,,,,,,,,,,,,,,,,,,
202,PT10M12.00S,2023-12-16T23:42:58.2Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,51,24,2023-12-16T23:43:14Z,2010000,False,,,0,,B. Portis REBOUND (Off:2 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,201.0,7.0,5.0,2.0,,,,,,,,,,,,,,
203,PT10M12.00S,2023-12-16T23:43:03.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,94.40999984741211,50.0,1610612749,53,24,2023-12-16T23:43:24Z,2020000,False,0.0,0.0,1,right,B. Portis tip Layup (7 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,7.0,,,,,,
204,PT10M12.00S,2023-12-16T23:43:04.6Z,2,REGULAR,foul,personal,['1freethrow'],1628963,,,1610612749,53,24,2023-12-16T23:43:41Z,2030000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Portis 1 FT),"[1628963, 1626171]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,1628487.0,2.0,0.0,Portis,1626171.0,,,,,,,
206,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,53,24,2023-12-16T23:43:36Z,2050000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,out,[],1631093,,,1610612749,53,24,2023-12-16T23:43:36Z,2060000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,out,[],1631204,,,1610612749,53,24,2023-12-16T23:43:36Z,2070000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,out,[],1628963,,,1610612749,53,24,2023-12-16T23:43:36Z,2080000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,in,[],1641748,,,1610612749,53,24,2023-12-16T23:43:36Z,2090000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,in,[],1630164,,,1610612749,53,24,2023-12-16T23:43:36Z,2100000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,in,[],1630595,,,1610612749,53,24,2023-12-16T23:43:36Z,2110000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M12.00S,2023-12-16T23:43:18.3Z,2,REGULAR,substitution,in,[],1630165,,,1610612749,53,24,2023-12-16T23:43:36Z,2120000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M12.00S,2023-12-16T23:43:51.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626171,,,1610612749,54,24,2023-12-16T23:43:51Z,2130000,False,,,0,,B. Portis Free Throw 1 of 1 (8 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
263,PT09M51.00S,2023-12-16T23:44:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,9.379106438896187,34.55882352941177,1610612765,54,24,2023-12-16T23:55:23Z,2145000,False,77.0,36.0,1,left,MISS C. Cunningham 8' fadeaway Shot,[1630595],1610612765.0,DET,fadeaway,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,,,,,
264,PT09M51.00S,2023-12-16T23:44:13.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,54,24,2023-12-16T23:55:23Z,2152500,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,263.0,,,,,,,,,,,,,,,,,
217,PT09M51.00S,2023-12-16T23:44:34.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,54,24,2023-12-16T23:55:23Z,2160000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M51.00S,2023-12-16T23:47:15.3Z,2,REGULAR,substitution,out,[],1631260,,,1610612749,54,24,2023-12-16T23:55:23Z,2180000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M51.00S,2023-12-16T23:47:15.3Z,2,REGULAR,substitution,in,[],1630699,,,1610612749,54,24,2023-12-16T23:55:23Z,2190000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M36.00S,2023-12-16T23:48:08.9Z,2,REGULAR,2pt,Jump Shot,[],203507,79.45137976346912,27.205882352941174,1610612749,54,24,2023-12-16T23:55:23Z,2200000,False,-114.0,141.0,1,right,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,18.11,Missed,,,,,,,,,,,,,,,,,,
222,PT09M32.00S,2023-12-16T23:48:12.9Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,54,24,2023-12-16T23:48:15Z,2210000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,
223,PT09M24.00S,2023-12-16T23:48:24.4Z,2,REGULAR,foul,personal,[],1626171,,,1610612765,54,24,2023-12-16T23:48:47Z,2220000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1641709]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,1.0,0.0,Thompson,1641709.0,,,,,,,
226,PT09M10.00S,2023-12-16T23:49:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,8.623521681997373,60.29411764705882,1610612765,54,26,2023-12-16T23:49:17Z,2250000,False,-51.0,29.0,1,left,A. Thompson driving floating bank Jump Shot (2 PTS) (B. Bogdanovic 2 AST),"[1641709, 202711]",1610612765.0,DET,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.89,Made,,,,,,,,,,,,2.0,B. Bogdanovic,202711.0,2.0,,,
228,PT08M53.00S,2023-12-16T23:49:31.0Z,2,REGULAR,2pt,Jump Shot,[],1626171,80.76544021024968,27.941176470588236,1610612749,54,26,2023-12-16T23:49:35Z,2270000,False,-110.0,128.0,1,right,MISS B. Portis 16' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,16.92,Missed,,,,,,,,,,,,,,,,,,
229,PT08M50.00S,2023-12-16T23:49:34.0Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,54,26,2023-12-16T23:49:35Z,2280000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,
230,PT08M47.00S,2023-12-16T23:49:37.1Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630165,22.026938239159,40.44117647058824,1610612765,54,28,2023-12-16T23:49:47Z,2290000,False,48.0,155.0,1,left,K. Hayes 16' running pullup Jump Shot (2 PTS),[1630165],1610612765.0,DET,running pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Center,16.18,Made,,,,,,,,,,,,2.0,,,,,,
232,PT08M25.00S,2023-12-16T23:50:14.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641748,93.9060446780552,50.0,1610612749,56,28,2023-12-16T23:50:24Z,2310000,False,0.0,5.0,1,right,A. Jackson Jr. cutting DUNK (7 PTS) (C. Payne 1 AST),"[1641748, 1626166]",1610612749.0,MIL,cutting,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.48,Made,,,,,,,,,,,,7.0,C. Payne,1626166.0,1.0,,,
234,PT08M12.00S,2023-12-16T23:50:31.6Z,2,REGULAR,turnover,traveling,[],1630165,,,1610612765,56,28,2023-12-16T23:50:38Z,2330000,False,,,0,,K. Hayes traveling TURNOVER (1 TO),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,1162.0,,,,,,,,,1.0,,
235,PT08M12.00S,2023-12-16T23:50:38.6Z,2,REGULAR,substitution,out,[],1641709,,,1610612749,56,28,2023-12-16T23:50:42Z,2340000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M12.00S,2023-12-16T23:50:38.6Z,2,REGULAR,substitution,in,[],1628995,,,1610612749,56,28,2023-12-16T23:50:42Z,2350000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M59.00S,2023-12-16T23:50:57.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,70.77858081471747,76.7156862745098,1610612749,56,28,2023-12-16T23:51:04Z,2360000,False,134.0,222.0,1,right,MISS C. Payne 25' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
238,PT07M59.00S,2023-12-16T23:50:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,56,28,2023-12-16T23:51:04Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,237.0,,,,,,,,,,,,,,,,,
239,PT07M59.00S,2023-12-16T23:51:04.2Z,2,REGULAR,foul,personal,[],1628995,,,1610612749,56,28,2023-12-16T23:51:16Z,2380000,False,,,0,,K. Knox II loose ball personal FOUL (1 PF),"[1628995, 1626171]",1610612765.0,DET,loose ball,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Center,,,,,,,,,1162.0,1.0,0.0,Portis,1626171.0,,,,,,,
241,PT07M51.00S,2023-12-16T23:51:23.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641748,84.31340341655716,3.1862745098039214,1610612749,56,28,2023-12-16T23:51:31Z,2400000,False,-234.0,95.0,1,right,MISS A. Jackson Jr. 25' 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
242,PT07M51.00S,2023-12-16T23:51:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,56,28,2023-12-16T23:51:31Z,2410000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,241.0,,,,,,,,,,,,,,,,,
243,PT07M51.00S,2023-12-16T23:51:36.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612749,56,28,2023-12-16T23:51:52Z,2420000,False,,,0,,B. Bogdanovic loose ball personal FOUL (2 PF) (Portis 2 FT),"[202711, 1626171]",1610612765.0,DET,loose ball,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1626301.0,2.0,0.0,Portis,1626171.0,,,,,,,
245,PT07M51.00S,2023-12-16T23:51:57.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626171,,,1610612749,57,28,2023-12-16T23:51:57Z,2440000,False,,,0,,B. Portis Free Throw 1 of 2 (9 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
246,PT07M51.00S,2023-12-16T23:52:12.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626171,,,1610612749,58,28,2023-12-16T23:52:12Z,2450000,False,,,0,,B. Portis Free Throw 2 of 2 (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
247,PT07M30.00S,2023-12-16T23:52:33.8Z,2,REGULAR,2pt,Jump Shot,[],1630595,11.514454664914586,31.862745098039213,1610612765,58,30,2023-12-16T23:52:47Z,2460000,False,91.0,56.0,1,left,C. Cunningham 10' pullup bank Jump Shot (11 PTS),[1630595],1610612765.0,DET,pullup bank,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Right,10.64,Made,,,,,,,,,,,,11.0,,,,,,
317,PT07M12.00S,2023-12-16T23:52:43.2Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612749,58,30,2023-12-17T00:04:23Z,2465000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1628995]",1610612749.0,MIL,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Knox II,1628995.0
318,PT07M12.00S,2023-12-16T23:52:43.2Z,2,REGULAR,steal,,[],1628995,,,1610612765,58,30,2023-12-17T02:02:29Z,2467500,False,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT07M08.00S,2023-12-16T23:53:00.9Z,2,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612765,58,30,2023-12-16T23:53:20Z,2500000,False,,,0,,A. Jackson Jr. shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1641748, 202711]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1626301.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,
