actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
341,PT10M37.00S,2023-12-18T01:22:22.2Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,71,60,2023-12-18T01:22:30Z,3220000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630578]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,,Sengun,1630578.0,,,,,
342,PT10M37.00S,2023-12-18T01:22:22.2Z,3,REGULAR,steal,,[],1630578,,,1610612745,71,60,2023-12-18T01:22:24Z,3230000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
343,PT10M30.00S,2023-12-18T01:22:30.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630578,7.966491458607096,50.245098039215684,1610612745,71,62,2023-12-18T01:22:35Z,3240000,False,-1.0,22.0,1,left,A. Sengun DUNK (11 PTS) (J. Green 6 AST),"[1630578, 1630224]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,,,,,,,11.0,,,J. Green,1630224.0,6.0,,
345,PT10M14.00S,2023-12-18T01:22:46.0Z,3,REGULAR,3pt,Jump Shot,[],201572,70.12155059132719,72.79411764705883,1610612749,71,62,2023-12-18T01:22:52Z,3260000,False,114.0,228.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
346,PT10M11.00S,2023-12-18T01:22:49.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,71,62,2023-12-18T01:22:52Z,3270000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,
347,PT09M59.00S,2023-12-18T01:23:01.2Z,3,REGULAR,3pt,Jump Shot,[],1630578,34.247700394218136,46.07843137254902,1610612745,71,62,2023-12-18T01:23:10Z,3280000,False,20.0,269.0,1,left,MISS A. Sengun 27' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,27.01,Missed,,,,,,,,,,,,,,,,,,
348,PT09M53.00S,2023-12-18T01:23:07.2Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612745,71,62,2023-12-18T01:23:10Z,3290000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,347.0,2.0,1.0,1.0,,,,,,,,,,,,,,
349,PT09M52.00S,2023-12-18T01:23:08.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631095,21.107095926412615,32.1078431372549,1610612745,71,64,2023-12-18T01:23:13Z,3300000,False,89.0,146.0,1,left,J. Smith Jr. 17' Jump Shot (9 PTS) (D. Brooks 1 AST),"[1631095, 1628415]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,17.12,Made,,,,,,,,,,,9.0,,,D. Brooks,1628415.0,1.0,,
351,PT09M34.00S,2023-12-18T01:23:25.5Z,3,REGULAR,3pt,Jump Shot,[],203507,67.7562417871222,58.57843137254902,1610612749,74,64,2023-12-18T01:24:27Z,3320000,False,43.0,251.0,1,right,G. Antetokounmpo 25' 3PT pullup (20 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,25.42,Made,,,,,,,,,,,20.0,,,,,,,
352,PT09M15.00S,2023-12-18T01:23:44.1Z,3,REGULAR,3pt,Jump Shot,[],1628415,33.04246057818659,50.42892156862745,1610612745,74,67,2023-12-18T01:23:52Z,3330000,False,-2.0,258.0,1,left,D. Brooks 25' 3PT  (11 PTS) (F. VanVleet 4 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.81,Made,,,,,,,,,,,11.0,,,F. VanVleet,1627832.0,4.0,,
354,PT08M59.00S,2023-12-18T01:24:00.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203507,91.40932982917214,49.754901960784316,1610612749,74,67,2023-12-18T01:25:19Z,3350000,False,-1.0,28.0,1,right,MISS G. Antetokounmpo driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
355,PT08M59.00S,2023-12-18T01:24:00.6Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,74,67,2023-12-18T01:24:20Z,3360000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,354.0,10.0,5.0,5.0,,,,,,,,,,,,,,
356,PT08M59.00S,2023-12-18T01:24:20.3Z,3,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612749,74,67,2023-12-18T01:24:32Z,3370000,False,,,0,,J. Smith Jr. shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1631095, 203507]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,
358,PT08M59.00S,2023-12-18T01:24:48.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,74,67,2023-12-18T01:24:48Z,3390000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
359,PT08M59.00S,2023-12-18T01:24:48.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,74,67,2023-12-18T01:24:48Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,
360,PT08M59.00S,2023-12-18T01:24:57.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612749,74,67,2023-12-18T01:25:02Z,3410000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M59.00S,2023-12-18T01:24:57.3Z,3,REGULAR,substitution,in,[],1631106,,,1610612749,74,67,2023-12-18T01:25:02Z,3420000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M59.00S,2023-12-18T01:25:24.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,75,67,2023-12-18T01:25:24Z,3430000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (21 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,21.0,,,,,,,
363,PT08M46.00S,2023-12-18T01:25:40.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,17.95335085413929,50.245098039215684,1610612745,75,69,2023-12-18T01:25:46Z,3440000,False,-1.0,116.0,1,left,A. Sengun 11' floating Jump Shot (13 PTS) (J. Green 7 AST),"[1630578, 1630224]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.63,Made,,,,,,,,,,,13.0,,,J. Green,1630224.0,7.0,,
365,PT08M38.00S,2023-12-18T01:25:53.1Z,3,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,75,69,2023-12-18T01:26:01Z,3460000,False,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,,,,,,,1627529.0,2.0,,,,,,,,,,,,
366,PT08M34.00S,2023-12-18T01:26:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,9.017739816031538,49.50980392156863,1610612745,75,69,2023-12-18T01:27:03Z,3470000,False,2.0,32.0,1,left,MISS J. Green driving Layup - blocked,"[1630224, 201572]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,Lopez,201572.0
367,PT08M34.00S,2023-12-18T01:26:05.4Z,3,REGULAR,block,,[],201572,,,1610612745,75,69,2023-12-18T01:26:08Z,3480000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT08M31.00S,2023-12-18T01:26:08.4Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,75,69,2023-12-18T01:27:03Z,3490000,False,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,366.0,2.0,2.0,0.0,,,,,,,,,,,,,,
369,PT08M26.00S,2023-12-18T01:26:13.7Z,3,REGULAR,foul,personal,[],1627832,,,1610612749,75,69,2023-12-18T01:26:24Z,3500000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 203507]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,
371,PT08M17.00S,2023-12-18T01:26:41.8Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612749,75,69,2023-12-18T01:26:51Z,3520000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Lillard 2 FT),"[1628415, 203081]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1662.0,,2.0,0.0,Lillard,203081.0,,,,,,,,
373,PT08M17.00S,2023-12-18T01:27:08.9Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,76,69,2023-12-18T01:27:08Z,3540000,False,,,0,,D. Lillard Free Throw 1 of 2 (21 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,21.0,,,,,,,
374,PT08M17.00S,2023-12-18T01:27:24.5Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,77,69,2023-12-18T01:27:24Z,3550000,False,,,0,,D. Lillard Free Throw 2 of 2 (22 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,22.0,,,,,,,
375,PT08M05.00S,2023-12-18T01:27:43.2Z,3,REGULAR,foul,personal,[],1641748,,,1610612745,77,69,2023-12-18T01:27:55Z,3560000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1630578]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,,,,,201245.0,,2.0,0.0,Sengun,1630578.0,,,,,,,,
377,PT07M53.00S,2023-12-18T01:28:08.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,29.437007227332458,72.08180147058823,1610612745,77,72,2023-12-18T01:28:17Z,3580000,False,-110.0,224.0,1,left,J. Green 24' 3PT  (14 PTS) (A. Sengun 4 AST),"[1630224, 1630578]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,,,,,,,14.0,,,A. Sengun,1630578.0,4.0,,
379,PT07M37.00S,2023-12-18T01:28:28.9Z,3,REGULAR,foul,offensive,[],203507,,,1610612749,77,72,2023-12-18T01:28:44Z,3600000,False,,,0,,G. Antetokounmpo offensive FOUL (2 PF),"[203507, 1630578]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,2.0,0.0,Sengun,1630578.0,,,,,,,,
381,PT07M37.00S,2023-12-18T01:28:28.9Z,3,REGULAR,turnover,offensive foul,[],203507,,,1610612749,77,72,2023-12-18T01:28:28Z,3620000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (5 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,5.0,,,,,,,,,,,,
382,PT07M24.00S,2023-12-18T01:28:56.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,34.11629434954008,46.81372549019608,1610612745,77,72,2023-12-18T01:29:03Z,3630000,False,16.0,268.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.87,Missed,,,,,,,,,,,,,,,,,,
383,PT07M20.00S,2023-12-18T01:29:00.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,77,72,2023-12-18T01:29:03Z,3640000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,382.0,11.0,6.0,5.0,,,,,,,,,,,,,,
384,PT07M15.00S,2023-12-18T01:29:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,91.14651773981603,47.794117647058826,1610612749,77,72,2023-12-18T01:29:18Z,3650000,False,-11.0,31.0,1,right,MISS D. Lillard driving Layup - blocked,"[203081, 1627832]",1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,VanVleet,1627832.0
385,PT07M15.00S,2023-12-18T01:29:07.4Z,3,REGULAR,block,,[],1627832,,,1610612749,77,72,2023-12-18T01:29:11Z,3660000,False,,,0,,F. VanVleet BLOCK (2 BLK),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT07M15.00S,2023-12-18T01:29:07.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,77,72,2023-12-18T01:29:18Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,384.0,,,,,,,,,,,,,,,,,
388,PT07M12.00S,2023-12-18T01:29:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201572,66.96780551905388,62.00980392156863,1610612749,80,72,2023-12-18T01:29:27Z,3690000,False,60.0,258.0,1,right,B. Lopez 26' 3PT  (15 PTS) (D. Lillard 8 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,26.49,Made,,,,,,,,,,,15.0,,,D. Lillard,203081.0,8.0,,
390,PT06M58.00S,2023-12-18T01:29:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,19.053876478318003,38.93612132352941,1610612745,80,72,2023-12-18T01:30:39Z,3710000,False,55.0,127.0,1,left,MISS J. Green 13' floating Shot,[1630224],1610612745.0,HOU,floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,13.82,Missed,,,,,,,,,,,,,,,,,,
391,PT06M54.00S,2023-12-18T01:29:40.1Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,80,72,2023-12-18T01:29:47Z,3720000,False,,,0,,B. Lopez REBOUND (Off:1 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,390.0,6.0,5.0,1.0,,,,,,,,,,,,,,
392,PT06M47.00S,2023-12-18T01:29:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.06636005256242,46.81372549019608,1610612749,80,72,2023-12-18T01:29:54Z,3730000,False,-16.0,22.0,1,right,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
393,PT06M44.00S,2023-12-18T01:29:50.5Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,80,72,2023-12-18T01:29:54Z,3740000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,392.0,3.0,2.0,1.0,,,,,,,,,,,,,,
394,PT06M42.00S,2023-12-18T01:29:52.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,32.40801576872536,61.51960784313726,1610612745,80,72,2023-12-18T01:30:01Z,3750000,False,-58.0,252.0,1,left,MISS D. Brooks 25' running pullup 3PT,[1628415],1610612745.0,HOU,running pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
395,PT06M38.00S,2023-12-18T01:29:56.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,80,72,2023-12-18T01:30:01Z,3760000,False,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,394.0,3.0,3.0,0.0,,,,,,,,,,,,,,
396,PT06M32.00S,2023-12-18T01:30:02.4Z,3,REGULAR,3pt,Jump Shot,[],201572,67.09921156373193,57.107843137254896,1610612749,80,72,2023-12-18T01:31:33Z,3770000,False,36.0,257.0,1,right,MISS B. Lopez 25' pullup 3PT,[201572],1610612749.0,MIL,pullup,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
397,PT06M26.00S,2023-12-18T01:30:08.6Z,3,REGULAR,rebound,offensive,[],1641748,,,1610612749,80,72,2023-12-18T01:30:08Z,3780000,False,,,0,,A. Jackson Jr. REBOUND (Off:4 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,396.0,5.0,1.0,4.0,,,,,,,,,,,,,,
398,PT06M25.00S,2023-12-18T01:30:10.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203081,76.42904073587385,90.93137254901961,1610612749,83,72,2023-12-18T01:31:08Z,3790000,False,205.0,169.0,1,right,D. Lillard 26' 3PT  (25 PTS) (A. Jackson Jr. 3 AST),"[203081, 1641748]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.55,Made,,,,,,,,,,,25.0,,,A. Jackson Jr.,1641748.0,3.0,,
400,PT06M24.00S,2023-12-18T01:30:16.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,83,72,2023-12-18T01:30:16Z,3810000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M24.00S,2023-12-18T01:32:31.4Z,3,REGULAR,substitution,out,[],203114,,,1610612745,83,72,2023-12-18T01:32:55Z,3820000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M24.00S,2023-12-18T01:32:31.4Z,3,REGULAR,substitution,in,[],1626192,,,1610612745,83,72,2023-12-18T01:32:55Z,3830000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M07.00S,2023-12-18T01:33:32.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,14.273981603153747,37.00980392156863,1610612745,83,74,2023-12-18T01:33:38Z,3840000,False,65.0,82.0,1,left,F. VanVleet 10' driving floating Jump Shot (11 PTS),[1627832],1610612745.0,HOU,driving floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Right,10.44,Made,,,,,,,,,,,11.0,,,,,,,
404,PT05M49.00S,2023-12-18T01:33:54.5Z,3,REGULAR,2pt,Jump Shot,[],203507,94.43166885676742,22.794117647058822,1610612749,83,74,2023-12-18T01:42:27Z,3850000,False,-136.0,0.0,1,right,MISS G. Antetokounmpo 13' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,13.6,Missed,,,,,,,,,,,,,,,,,,
405,PT05M46.00S,2023-12-18T01:33:57.5Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,83,74,2023-12-18T01:42:27Z,3860000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,404.0,1.0,1.0,0.0,,,,,,,,,,,,,,
411,PT05M42.00S,2023-12-18T01:34:38.1Z,3,REGULAR,foul,offensive,[],1628415,,,1610612745,83,74,2023-12-18T02:45:44Z,3875000,False,,,0,,D. Brooks offensive FOUL (3 PF),"[1628415, 1626192]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,,3.0,0.0,Connaughton,1626192.0,,,,,,,,
413,PT05M42.00S,2023-12-18T01:34:38.1Z,3,REGULAR,turnover,offensive foul,[],1628415,,,1610612745,83,74,2023-12-18T02:45:44Z,3886250,False,,,0,,D. Brooks offensive foul TURNOVER (1 TO),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1662.0,1.0,,,,,,,,,,,,
409,PT05M42.00S,2023-12-18T01:38:01.5Z,3,REGULAR,substitution,out,[],201572,,,1610612749,83,74,2023-12-18T01:42:50Z,3900000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M42.00S,2023-12-18T01:38:01.5Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,83,74,2023-12-18T01:42:50Z,3910000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M23.00S,2023-12-18T01:39:16.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203081,78.26872536136662,69.36274509803921,1610612749,83,74,2023-12-18T01:39:21Z,3950000,False,97.0,152.0,1,right,MISS D. Lillard 18' step back Shot,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,18.0,Missed,,,,,,,,,,,,,,,,,,
415,PT05M20.00S,2023-12-18T01:39:19.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,83,74,2023-12-18T01:39:21Z,3960000,False,,,0,,A. Sengun REBOUND (Off:0 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right Center,,,414.0,5.0,5.0,0.0,,,,,,,,,,,,,,
416,PT05M14.00S,2023-12-18T01:39:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.1268068331143235,49.26470588235294,1610612745,83,76,2023-12-18T01:39:35Z,3970000,False,4.0,5.0,1,left,J. Green driving Layup (16 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,,,,16.0,,,,,,,
417,PT05M04.00S,2023-12-18T01:39:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.72339027595268,49.50980392156863,1610612749,85,76,2023-12-18T01:41:16Z,3980000,False,-2.0,16.0,1,right,B. Portis reverse Layup (6 PTS) (P. Connaughton 3 AST),"[1626171, 1626192]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,,,6.0,,,P. Connaughton,1626192.0,3.0,,
419,PT04M47.00S,2023-12-18T01:39:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.5722733245729295,48.77450980392157,1610612745,85,78,2023-12-18T01:40:06Z,4000000,False,6.0,19.0,1,left,A. Sengun driving Layup (15 PTS),[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,,,,15.0,,,,,,,
422,PT04M47.00S,2023-12-18T01:40:28.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,85,78,2023-12-18T01:42:53Z,4030000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M35.00S,2023-12-18T01:43:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612749,85,78,2023-12-18T01:44:02Z,4050000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627832, 203507]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
426,PT04M35.00S,2023-12-18T01:44:03.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,86,78,2023-12-18T01:44:30Z,4070000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (22 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,22.0,,,,,,,
427,PT04M35.00S,2023-12-18T01:44:03.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,86,78,2023-12-18T01:44:30Z,4080000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT04M32.00S,2023-12-18T01:44:06.7Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,86,78,2023-12-18T01:44:30Z,4090000,False,,,0,,A. Sengun REBOUND (Off:0 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,427.0,6.0,6.0,0.0,,,,,,,,,,,,,,
429,PT04M18.00S,2023-12-18T01:44:41.7Z,3,REGULAR,3pt,Jump Shot,[],1630224,32.32794021024967,51.98376225490197,1610612745,86,78,2023-12-18T01:45:06Z,4100000,False,-10.0,251.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.16,Missed,,,,,,,,,,,,,,,,,,
430,PT04M18.00S,2023-12-18T01:44:41.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,86,78,2023-12-18T01:45:06Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,429.0,,,,,,,,,,,,,,,,,
