actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
88,PT04M47.00S,2024-01-21T00:23:13.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.5946123521682,56.61764705882353,1610612764,21,22,2024-01-21T00:23:22Z,880000,False,-33.0,47.0,1,left,K. Kuzma turnaround Hook (2 PTS),[1628398],1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.76,Made,2.0,,,,,,,,,,,
89,PT04M35.00S,2024-01-21T00:23:24.2Z,1,REGULAR,2pt,Jump Shot,[],1630170,79.05716162943496,59.31372549019608,1610612759,21,24,2024-01-21T00:23:30Z,890000,False,47.0,144.0,1,right,D. Vassell 15' pullup Jump Shot (8 PTS) (Z. Collins 1 AST),"[1630170, 1628380]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Center,,,,,,,15.17,Made,8.0,Z. Collins,1628380.0,1.0,,,,,,,,
91,PT04M25.00S,2024-01-21T00:23:38.5Z,1,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612764,21,24,2024-01-21T00:23:45Z,910000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1630577, 1628963]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
93,PT04M25.00S,2024-01-21T00:24:06.6Z,1,REGULAR,freethrow,1 of 2,[],1628963,,,1610612764,22,24,2024-01-21T00:24:06Z,930000,False,,,0,,M. Bagley III Free Throw 1 of 2 (10 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,
94,PT04M25.00S,2024-01-21T00:24:07.2Z,1,REGULAR,substitution,out,[],1630577,,,1610612764,22,24,2024-01-21T00:24:12Z,940000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2024-01-21T00:24:07.2Z,1,REGULAR,substitution,out,[],1630200,,,1610612764,22,24,2024-01-21T00:24:12Z,950000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2024-01-21T00:24:07.2Z,1,REGULAR,substitution,in,[],1631103,,,1610612764,22,24,2024-01-21T00:24:12Z,960000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2024-01-21T00:24:07.2Z,1,REGULAR,substitution,in,[],1626224,,,1610612764,22,24,2024-01-21T00:24:12Z,970000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2024-01-21T00:24:28.4Z,1,REGULAR,freethrow,2 of 2,[],1628963,,,1610612764,23,24,2024-01-21T00:24:28Z,980000,False,,,0,,M. Bagley III Free Throw 2 of 2 (11 PTS),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,
99,PT04M10.00S,2024-01-21T00:24:44.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,80.1084099868594,37.99019607843137,1610612759,23,26,2024-01-21T00:24:49Z,990000,False,-60.0,134.0,1,right,Z. Collins 14' floating Jump Shot (2 PTS) (M. Branham 1 AST),"[1628380, 1631103]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.73,Made,2.0,M. Branham,1631103.0,1.0,,,,,,,,
101,PT03M57.00S,2024-01-21T00:24:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.360709592641262,47.05882352941176,1610612764,25,26,2024-01-21T00:27:43Z,1010000,False,15.0,26.0,1,left,J. Poole driving finger roll Layup (2 PTS) (T. Jones 4 AST),"[1629673, 1626145]",1610612764.0,WAS,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,3.0,Made,2.0,T. Jones,1626145.0,4.0,,,,,,,,
103,PT03M49.00S,2024-01-21T00:25:05.4Z,1,REGULAR,turnover,lost ball,[],1629640,,,1610612759,25,26,2024-01-21T00:25:09Z,1030000,False,,,0,,K. Johnson lost ball TURNOVER (1 TO),"[1629640, 1629673]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,,,Poole,1629673.0
104,PT03M49.00S,2024-01-21T00:25:05.4Z,1,REGULAR,steal,,[],1629673,,,1610612764,25,26,2024-01-21T00:25:07Z,1040000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
106,PT03M46.00S,2024-01-21T00:25:15.3Z,1,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612764,25,26,2024-01-21T00:25:21Z,1060000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (Jones 2 FT),"[1631103, 1626145]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Jones,1626145.0,,,,,,,,,,,,,,,
108,PT03M46.00S,2024-01-21T00:25:35.7Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626145,,,1610612764,26,26,2024-01-21T00:25:35Z,1080000,False,,,0,,T. Jones Free Throw 1 of 2 (5 PTS),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
109,PT03M46.00S,2024-01-21T00:25:36.4Z,1,REGULAR,substitution,out,[],1628963,,,1610612764,26,26,2024-01-21T00:25:41Z,1090000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M46.00S,2024-01-21T00:25:36.4Z,1,REGULAR,substitution,out,[],1630170,,,1610612764,26,26,2024-01-21T00:25:41Z,1100000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M46.00S,2024-01-21T00:25:36.4Z,1,REGULAR,substitution,in,[],1631116,,,1610612764,26,26,2024-01-21T00:25:41Z,1110000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M46.00S,2024-01-21T00:25:36.4Z,1,REGULAR,substitution,in,[],1631104,,,1610612764,26,26,2024-01-21T00:25:41Z,1120000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M46.00S,2024-01-21T00:25:57.9Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626145,,,1610612764,27,26,2024-01-21T00:25:57Z,1130000,False,,,0,,T. Jones Free Throw 2 of 2 (6 PTS),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
114,PT03M32.00S,2024-01-21T00:26:15.2Z,1,REGULAR,foul,personal,[],1626145,,,1610612759,27,26,2024-01-21T00:26:53Z,1140000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1631103]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,1627529.0,1.0,0.0,Branham,1631103.0,,,,,,,,,,,,,,,
116,PT03M32.00S,2024-01-21T00:26:28.8Z,1,REGULAR,substitution,out,[],1626145,,,1610612759,27,26,2024-01-21T00:26:31Z,1160000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M32.00S,2024-01-21T00:26:28.8Z,1,REGULAR,substitution,in,[],1626153,,,1610612759,27,26,2024-01-21T00:26:31Z,1170000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M23.00S,2024-01-21T00:26:45.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,91.67214191852825,49.50980392156863,1610612759,27,28,2024-01-21T00:26:55Z,1180000,False,-2.0,26.0,1,right,Z. Collins turnaround Hook (4 PTS) (C. Osman 1 AST),"[1628380, 1626224]",1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,2.59,Made,4.0,C. Osman,1626224.0,1.0,,,,,,,,
120,PT03M06.00S,2024-01-21T00:27:04.8Z,1,REGULAR,turnover,traveling,[],1629673,,,1610612764,27,28,2024-01-21T00:27:10Z,1200000,False,,,0,,J. Poole traveling TURNOVER (1 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,2534.0,,,,,1.0,,,,,,,,,,,,,,
121,PT03M06.00S,2024-01-21T00:27:08.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612759,27,28,2024-01-21T00:27:15Z,1210000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M06.00S,2024-01-21T00:27:08.6Z,1,REGULAR,substitution,in,[],1630557,,,1610612759,27,28,2024-01-21T00:27:15Z,1220000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M48.00S,2024-01-21T00:27:44.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628380,91.67214191852825,15.441176470588236,1610612759,27,28,2024-01-21T00:29:09Z,1230000,False,-173.0,26.0,1,right,MISS Z. Collins 17' step back Shot,[1628380],1610612759.0,SAS,step back,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Left,,,,,,,17.47,Missed,,,,,,,,,,,,
124,PT02M44.00S,2024-01-21T00:27:48.0Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,27,28,2024-01-21T00:27:49Z,1240000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,
125,PT02M36.00S,2024-01-21T00:27:57.9Z,1,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612764,27,28,2024-01-21T00:28:05Z,1250000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Baldwin Jr. 2 FT),"[1626224, 1631116]",1610612759.0,SAS,shooting,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,1627529.0,1.0,0.0,Baldwin Jr.,1631116.0,,,,,,,,,,,,,,,
127,PT02M36.00S,2024-01-21T00:28:11.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,27,28,2024-01-21T00:28:11Z,1270000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M36.00S,2024-01-21T00:31:14.4Z,1,REGULAR,freethrow,1 of 2,[],1631116,,,1610612764,27,28,2024-01-21T00:31:14Z,1280000,False,,,0,,MISS P. Baldwin Jr. Free Throw 1 of 2,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
129,PT02M36.00S,2024-01-21T00:31:14.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,27,28,2024-01-21T00:31:14Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,128.0,,,,,,,
130,PT02M36.00S,2024-01-21T00:31:28.8Z,1,REGULAR,freethrow,2 of 2,[],1631116,,,1610612764,28,28,2024-01-21T00:31:28Z,1300000,False,,,0,,P. Baldwin Jr. Free Throw 2 of 2 (1 PTS),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
131,PT02M18.00S,2024-01-21T00:31:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.24901445466492,57.35294117647059,1610612759,28,28,2024-01-21T01:18:36Z,1310000,False,37.0,11.0,1,right,MISS K. Johnson cutting Layup,[1629640],1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,3.84,Missed,,,,,,,,,,,,
132,PT02M14.00S,2024-01-21T00:31:50.9Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,28,28,2024-01-21T01:18:36Z,1320000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,131.0,1.0,0.0,1.0,,,,
133,PT02M14.00S,2024-01-21T00:31:51.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,28,30,2024-01-21T00:31:51Z,1330000,False,0.0,0.0,1,right,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,0.0,Made,2.0,,,,,,,,,,,
134,PT02M06.00S,2024-01-21T00:32:01.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612764,28,30,2024-01-21T00:32:05Z,1340000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Wright 2 FT),"[1628380, 1626153]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,1151.0,1.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,
136,PT02M06.00S,2024-01-21T00:32:30.6Z,1,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,29,30,2024-01-21T00:32:30Z,1360000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,
137,PT02M06.00S,2024-01-21T00:32:44.6Z,1,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,30,30,2024-01-21T00:32:44Z,1370000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,
138,PT01M57.00S,2024-01-21T00:32:55.9Z,1,REGULAR,turnover,bad pass,[],1631104,,,1610612759,30,30,2024-01-21T00:32:59Z,1380000,False,,,0,,B. Wesley bad pass TURNOVER (1 TO),"[1631104, 1626153]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,,,Wright,1626153.0
139,PT01M57.00S,2024-01-21T00:32:55.9Z,1,REGULAR,steal,,[],1626153,,,1610612764,30,30,2024-01-21T00:32:57Z,1390000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
140,PT01M54.00S,2024-01-21T00:32:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626153,6.389618922470433,57.59803921568627,1610612764,32,30,2024-01-21T00:33:04Z,1400000,False,-38.0,8.0,1,left,D. Wright running reverse Layup (4 PTS),[1626153],1610612764.0,WAS,running reverse,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,3.88,Made,4.0,,,,,,,,,,,
141,PT01M40.00S,2024-01-21T00:33:12.9Z,1,REGULAR,3pt,Jump Shot,[],1626224,80.89684625492772,5.392156862745098,1610612759,32,33,2024-01-21T00:33:17Z,1410000,False,-223.0,127.0,1,right,C. Osman 25' 3PT  (3 PTS) (B. Wesley 1 AST),"[1626224, 1631104]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,25.67,Made,3.0,B. Wesley,1631104.0,1.0,,,,,,,,
143,PT01M21.00S,2024-01-21T00:33:31.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629673,7.440867279894875,57.84313725490197,1610612764,34,33,2024-01-21T00:33:37Z,1430000,False,-39.0,17.0,1,left,J. Poole driving bank Hook (4 PTS) (D. Wright 1 AST),"[1629673, 1626153]",1610612764.0,WAS,driving bank,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,4.29,Made,4.0,D. Wright,1626153.0,1.0,,,,,,,,
145,PT01M09.00S,2024-01-21T00:33:43.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,92.59198423127464,61.274509803921575,1610612759,34,33,2024-01-21T00:33:50Z,1450000,False,56.0,17.0,1,right,MISS K. Johnson driving bank Hook,[1629640],1610612759.0,SAS,driving bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.89,Missed,,,,,,,,,,,,
146,PT01M03.00S,2024-01-21T00:33:49.1Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,34,33,2024-01-21T00:33:49Z,1460000,False,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,145.0,1.0,0.0,1.0,,,,
147,PT01M03.00S,2024-01-21T00:33:49.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628380,94.40999984741211,50.0,1610612759,34,33,2024-01-21T00:36:29Z,1470000,False,0.0,0.0,1,right,MISS Z. Collins putback Layup - blocked,"[1628380, 1631116]",1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,Baldwin Jr.,1631116.0,,
148,PT01M03.00S,2024-01-21T00:33:49.1Z,1,REGULAR,block,,[],1631116,,,1610612759,34,33,2024-01-21T00:33:51Z,1480000,False,,,0,,P. Baldwin Jr. BLOCK (1 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M03.00S,2024-01-21T00:33:49.1Z,1,REGULAR,rebound,defensive,[],1631116,,,1610612764,34,33,2024-01-21T01:31:07Z,1490000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,147.0,1.0,1.0,0.0,,,,
150,PT01M00.00S,2024-01-21T00:33:52.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,5.206964520367937,97.54901960784314,1610612764,34,33,2024-01-21T00:33:58Z,1500000,False,-238.0,-4.0,1,left,MISS C. Kispert running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,,,,,,,23.77,Missed,,,,,,,,,,,,
151,PT00M58.00S,2024-01-21T00:33:54.9Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,34,33,2024-01-21T00:33:58Z,1510000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,150.0,1.0,1.0,0.0,,,,
152,PT00M54.10S,2024-01-21T00:34:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.80354796320631,61.029411764705884,1610612759,34,35,2024-01-21T00:35:40Z,1520000,False,55.0,25.0,1,right,K. Johnson 6' driving Layup (4 PTS) (C. Osman 2 AST),"[1629640, 1626224]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.03,Made,4.0,C. Osman,1626224.0,2.0,,,,,,,,
153,PT00M37.90S,2024-01-21T00:34:20.4Z,1,REGULAR,turnover,lost ball,[],1630557,,,1610612764,34,35,2024-01-21T00:34:24Z,1530000,False,,,0,,C. Kispert lost ball TURNOVER (1 TO),"[1630557, 1631104]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Wesley,1631104.0
154,PT00M37.90S,2024-01-21T00:34:20.4Z,1,REGULAR,steal,,[],1631104,,,1610612759,34,35,2024-01-21T00:34:22Z,1540000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
155,PT00M34.40S,2024-01-21T00:34:24.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631103,94.69448094612353,54.65686274509803,1610612759,34,37,2024-01-21T00:34:29Z,1550000,False,23.0,-3.0,1,right,M. Branham running Layup (2 PTS) (B. Wesley 2 AST),"[1631103, 1631104]",1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,,2.34,Made,2.0,B. Wesley,1631104.0,2.0,,,,,,,,
157,PT00M20.70S,2024-01-21T00:34:41.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,17.296320630749015,41.911764705882355,1610612764,34,37,2024-01-21T00:37:44Z,1570000,False,40.0,110.0,1,left,MISS J. Poole 11' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,11.73,Missed,,,,,,,,,,,,
158,PT00M18.80S,2024-01-21T00:34:43.2Z,1,REGULAR,rebound,defensive,[],1631103,,,1610612759,34,37,2024-01-21T00:37:44Z,1580000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,
159,PT00M04.10S,2024-01-21T00:34:58.1Z,1,REGULAR,turnover,lost ball,[],1631103,,,1610612759,34,37,2024-01-21T00:35:03Z,1590000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 1629673]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,1.0,,,,,,,,,,,,,Poole,1629673.0
160,PT00M04.10S,2024-01-21T00:34:58.1Z,1,REGULAR,steal,,[],1629673,,,1610612764,34,37,2024-01-21T00:34:59Z,1600000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
161,PT00M02.40S,2024-01-21T00:35:00.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,6.258212877792378,52.450980392156865,1610612764,36,37,2024-01-21T00:35:07Z,1610000,False,-12.0,6.0,1,left,J. Poole running Layup (6 PTS),[1629673],1610612764.0,WAS,running,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,1.38,Made,6.0,,,,,,,,,,,
162,PT00M00.00S,2024-01-21T00:35:08.8Z,1,REGULAR,period,end,[],0,,,1610612759,36,37,2024-01-21T00:35:08Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1641731,,,1610612759,36,37,2024-01-21T00:37:46Z,1630000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1631116,,,1610612759,36,37,2024-01-21T00:37:46Z,1640000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612759,36,37,2024-01-21T00:37:46Z,1650000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,36,37,2024-01-21T00:37:46Z,1670000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1631103,,,1610612759,36,37,2024-01-21T00:37:46Z,1680000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,36,37,2024-01-21T00:37:46Z,1690000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612759,36,37,2024-01-21T00:37:46Z,1700000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612759,36,37,2024-01-21T00:37:46Z,1710000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-01-21T00:35:17.5Z,2,REGULAR,substitution,in,['startperiod'],1628963,,,1610612759,36,37,2024-01-21T00:37:46Z,1720000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
