actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
169,PT10M49.00S,2024-02-28T00:37:59.8Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,30,23,2024-02-28T00:38:01Z,1690000,False,,,0,,R. Holmes REBOUND (Off:0 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,
170,PT10M38.00S,2024-02-28T00:38:10.6Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612764,30,23,2024-02-28T00:38:14Z,1700000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 101108]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Paul,101108.0,,,,
171,PT10M38.00S,2024-02-28T00:38:10.6Z,2,REGULAR,steal,,[],101108,,,1610612744,30,23,2024-02-28T00:41:02Z,1710000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT10M23.00S,2024-02-28T00:38:27.9Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612744,30,23,2024-02-28T00:38:34Z,1720000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Jackson-Davis 2 FT),"[1629673, 1631218]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,,,,2.0,0.0,Jackson-Davis,1631218.0
174,PT10M23.00S,2024-02-28T00:38:52.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631218,,,1610612744,30,23,2024-02-28T00:38:52Z,1740000,False,,,0,,MISS T. Jackson-Davis Free Throw 1 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT10M23.00S,2024-02-28T00:38:52.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,30,23,2024-02-28T00:38:52Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,174.0,,,,,,,,,,,,,
176,PT10M23.00S,2024-02-28T00:39:09.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631218,,,1610612744,30,24,2024-02-28T00:39:09Z,1760000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (1 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
177,PT10M08.00S,2024-02-28T00:39:25.9Z,2,REGULAR,3pt,Jump Shot,[],1629013,34.37910643889619,50.245098039215684,1610612764,30,24,2024-02-28T00:39:35Z,1770000,False,-1.0,271.0,1,left,MISS L. Shamet 27' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
178,PT10M05.00S,2024-02-28T00:39:28.9Z,2,REGULAR,rebound,offensive,[],1630215,,,1610612764,30,24,2024-02-28T00:39:35Z,1780000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,177.0,1.0,0.0,1.0,,,,,,,,,,
179,PT10M04.00S,2024-02-28T00:39:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,23.603810775295663,90.44117647058823,1610612764,33,24,2024-02-28T00:39:38Z,1790000,False,-202.0,169.0,1,left,J. Poole 26' 3PT  (8 PTS) (J. Butler 1 AST),"[1629673, 1630215]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,26.38,Made,8.0,J. Butler,1630215.0,1.0,,,,,,,,,,,,,,
181,PT09M48.00S,2024-02-28T00:39:45.5Z,2,REGULAR,3pt,Jump Shot,[],203967,73.80091984231275,16.666666666666664,1610612744,33,27,2024-02-28T00:39:49Z,1810000,False,-167.0,194.0,1,right,D. Saric 25' 3PT  (3 PTS) (K. Thompson 1 AST),"[203967, 202691]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,25.56,Made,3.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
183,PT09M34.00S,2024-02-28T00:40:00.7Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,33,27,2024-02-28T00:40:05Z,1830000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 101108]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,4.0,Paul,101108.0,,,,
184,PT09M34.00S,2024-02-28T00:40:00.7Z,2,REGULAR,steal,,[],101108,,,1610612744,33,27,2024-02-28T00:44:47Z,1840000,False,,,0,,C. Paul STEAL (3 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
185,PT09M27.00S,2024-02-28T00:40:07.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.88764783180025,60.5392156862745,1610612744,33,30,2024-02-28T00:40:11Z,1850000,False,53.0,249.0,1,right,K. Thompson 25' 3PT  (8 PTS) (M. Moody 1 AST),"[202691, 1630541]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.49,Made,8.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
187,PT09M14.00S,2024-02-28T00:40:19.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.835085413929041,61.029411764705884,1610612764,33,30,2024-02-28T00:40:23Z,1870000,False,-55.0,21.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1631218]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,
188,PT09M14.00S,2024-02-28T00:40:19.2Z,2,REGULAR,block,,[],1631218,,,1610612764,33,30,2024-02-28T00:40:21Z,1880000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
189,PT09M12.00S,2024-02-28T00:40:21.2Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,33,30,2024-02-28T00:40:23Z,1890000,False,,,0,,C. Paul REBOUND (Off:1 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,187.0,3.0,2.0,1.0,,,,,,,,,,
190,PT09M06.00S,2024-02-28T00:40:28.1Z,2,REGULAR,3pt,Jump Shot,[],1630541,67.09921156373193,50.98039215686274,1610612744,33,33,2024-02-28T00:40:37Z,1900000,False,5.0,257.0,1,right,M. Moody 25' 3PT  (3 PTS) (C. Paul 1 AST),"[1630541, 101108]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,25.68,Made,3.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
192,PT09M05.00S,2024-02-28T00:40:33.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,33,33,2024-02-28T00:40:33Z,1920000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M05.00S,2024-02-28T00:40:34.7Z,2,REGULAR,substitution,out,[],1626158,,,1610612764,33,33,2024-02-28T00:43:21Z,1930000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M05.00S,2024-02-28T00:40:34.7Z,2,REGULAR,substitution,out,[],1630647,,,1610612764,33,33,2024-02-28T00:43:21Z,1940000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M05.00S,2024-02-28T00:40:34.7Z,2,REGULAR,substitution,in,[],1628963,,,1610612764,33,33,2024-02-28T00:43:21Z,1950000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2024-02-28T00:40:34.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,33,33,2024-02-28T00:43:21Z,1960000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M54.00S,2024-02-28T00:43:42.2Z,2,REGULAR,foul,offensive,[],1628963,,,1610612764,33,33,2024-02-28T00:43:50Z,1970000,False,,,0,,M. Bagley III offensive FOUL (1 PF),"[1628963, 203967]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1630886.0,,,,1.0,0.0,Saric,203967.0
199,PT08M54.00S,2024-02-28T00:43:42.2Z,2,REGULAR,turnover,offensive foul,[],1628963,,,1610612764,33,33,2024-02-28T00:43:42Z,1990000,False,,,0,,M. Bagley III offensive foul TURNOVER (1 TO),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1630886.0,1.0,,,,,,
200,PT08M35.00S,2024-02-28T00:44:11.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,65.52233902759527,50.245098039215684,1610612744,33,36,2024-02-28T00:44:57Z,2000000,False,1.0,272.0,1,right,C. Paul 27' 3PT pullup (3 PTS) (K. Thompson 2 AST),"[101108, 202691]",1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,27.16,Made,3.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
202,PT08M26.00S,2024-02-28T00:44:19.3Z,2,REGULAR,2pt,Jump Shot,[],1629013,8.541392904073588,89.23866421568627,1610612764,35,36,2024-02-28T00:44:27Z,2020000,False,-196.0,28.0,1,left,L. Shamet 19' Jump Shot (8 PTS) (J. Poole 4 AST),"[1629013, 1629673]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left,19.82,Made,8.0,J. Poole,1629673.0,4.0,,,,,,,,,,,,,,
204,PT08M17.00S,2024-02-28T00:44:31.4Z,2,REGULAR,turnover,out-of-bounds,[],203967,,,1610612744,35,36,2024-02-28T00:44:38Z,2040000,False,,,0,,D. Saric step out-of-bounds TURNOVER (1 TO),[203967],1610612744.0,GSW,step,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,201246.0,1.0,,,,,,
205,PT08M17.00S,2024-02-28T00:44:34.6Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,35,36,2024-02-28T00:44:42Z,2050000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M17.00S,2024-02-28T00:44:34.6Z,2,REGULAR,substitution,out,[],202691,,,1610612764,35,36,2024-02-28T00:44:42Z,2060000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M17.00S,2024-02-28T00:44:34.6Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,35,36,2024-02-28T00:44:42Z,2070000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M17.00S,2024-02-28T00:44:34.6Z,2,REGULAR,substitution,in,[],1627780,,,1610612764,35,36,2024-02-28T00:44:42Z,2080000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M56.00S,2024-02-28T00:45:12.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628398,22.815374507227332,37.254901960784316,1610612764,35,36,2024-02-28T00:46:06Z,2090000,False,64.0,162.0,1,left,MISS K. Kuzma 17' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,17.41,Missed,,,,,,,,,,,,,,,,,,
210,PT07M53.00S,2024-02-28T00:45:15.3Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,35,36,2024-02-28T00:45:16Z,2100000,False,,,0,,C. Paul REBOUND (Off:1 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,,,,,,,209.0,4.0,3.0,1.0,,,,,,,,,,
211,PT07M43.00S,2024-02-28T00:45:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203967,89.17542706964521,50.245098039215684,1610612744,35,36,2024-02-28T00:45:30Z,2110000,False,1.0,49.0,1,right,MISS D. Saric driving floating Shot,[203967],1610612744.0,GSW,driving floating,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
212,PT07M38.00S,2024-02-28T00:45:30.8Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,35,36,2024-02-28T00:45:30Z,2120000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,211.0,1.0,0.0,1.0,,,,,,,,,,
213,PT07M38.00S,2024-02-28T00:45:29.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,35,38,2024-02-28T00:46:39Z,2130000,False,0.0,0.0,1,right,T. Jackson-Davis tip Layup (3 PTS),[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.0,Made,3.0,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2024-02-28T00:45:45.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628963,7.046649145860711,50.98039215686274,1610612764,37,38,2024-02-28T00:47:51Z,2140000,False,-5.0,14.0,1,left,M. Bagley III driving DUNK (5 PTS) (J. Butler 2 AST),"[1628963, 1630215]",1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.45,Made,5.0,J. Butler,1630215.0,2.0,,,,,,,,,,,,,,
216,PT07M16.00S,2024-02-28T00:45:52.3Z,2,REGULAR,3pt,Jump Shot,[],1630541,85.10183968462549,95.58823529411765,1610612744,37,41,2024-02-28T00:48:24Z,2160000,False,228.0,88.0,1,right,M. Moody 24' 3PT pullup (6 PTS) (C. Paul 2 AST),"[1630541, 101108]",1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Right Corner 3,24+ Right,24.41,Made,6.0,C. Paul,101108.0,2.0,,,,,,,,,,,,,,
217,PT07M02.00S,2024-02-28T00:46:05.6Z,2,REGULAR,3pt,Jump Shot,[],1629013,5.338370565045992,95.58823529411765,1610612764,37,41,2024-02-28T00:46:10Z,2170000,False,-228.0,-2.0,1,left,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
218,PT06M59.00S,2024-02-28T00:46:08.6Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,37,41,2024-02-28T00:46:10Z,2180000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Left Corner 3,24+ Left,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,
219,PT06M43.00S,2024-02-28T00:46:24.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,92.85479632063075,47.794117647058826,1610612744,37,43,2024-02-28T00:46:28Z,2190000,False,-11.0,15.0,1,right,T. Jackson-Davis alley-oop DUNK (5 PTS) (C. Paul 3 AST),"[1631218, 101108]",1610612744.0,GSW,alley-oop,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,1.84,Made,5.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
221,PT06M28.00S,2024-02-28T00:46:39.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,10.5946123521682,41.911764705882355,1610612764,39,43,2024-02-28T00:46:50Z,2210000,False,40.0,47.0,1,left,K. Kuzma 6' turnaround Hook (10 PTS) (T. Jones 6 AST),"[1628398, 1626145]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,10.0,T. Jones,1626145.0,6.0,,,,,,,,,,,,,,
223,PT06M17.00S,2024-02-28T00:46:55.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,39,43,2024-02-28T00:46:55Z,2230000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,out,[],1629013,,,1610612744,39,43,2024-02-28T00:49:38Z,2240000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,out,[],101108,,,1610612744,39,43,2024-02-28T00:49:38Z,2250000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,39,43,2024-02-28T00:49:38Z,2260000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,39,43,2024-02-28T00:49:38Z,2270000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612744,39,43,2024-02-28T00:49:38Z,2280000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,39,43,2024-02-28T00:49:38Z,2290000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,39,43,2024-02-28T00:49:38Z,2300000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M17.00S,2024-02-28T00:47:01.3Z,2,REGULAR,substitution,in,[],203110,,,1610612744,39,43,2024-02-28T00:49:38Z,2310000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M11.00S,2024-02-28T00:49:56.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627780,88.91261498028909,42.15686274509804,1610612744,39,43,2024-02-28T00:50:00Z,2320000,False,-39.0,52.0,1,right,MISS G. Payton II 6' turnaround Hook,[1627780],1610612744.0,GSW,turnaround,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,6.49,Missed,,,,,,,,,,,,,,,,,,
234,PT06M08.00S,2024-02-28T00:49:59.2Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,39,43,2024-02-28T00:50:00Z,2330000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,233.0,2.0,2.0,0.0,,,,,,,,,,
235,PT05M53.00S,2024-02-28T00:50:14.2Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612764,39,43,2024-02-28T00:50:20Z,2340000,False,,,0,,J. Butler bad pass TURNOVER (2 TO),"[1630215, 1627780]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,,
236,PT05M53.00S,2024-02-28T00:50:14.2Z,2,REGULAR,steal,,[],1627780,,,1610612744,39,43,2024-02-28T00:50:16Z,2350000,False,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M49.00S,2024-02-28T00:50:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,93.24901445466492,54.41176470588235,1610612744,39,45,2024-02-28T00:50:29Z,2360000,False,22.0,11.0,1,right,B. Podziemski running finger roll Layup (5 PTS) (G. Payton II 1 AST),"[1641764, 1627780]",1610612744.0,GSW,running finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.47,Made,5.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,
239,PT05M28.00S,2024-02-28T00:50:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,10.988830486202366,59.31372549019608,1610612764,41,45,2024-02-28T00:50:43Z,2380000,False,-47.0,51.0,1,left,C. Kispert 6' driving floating Jump Shot (7 PTS) (K. Kuzma 1 AST),"[1630557, 1628398]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,7.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
241,PT05M19.00S,2024-02-28T00:50:48.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,94.1688567674113,43.872549019607845,1610612744,41,47,2024-02-28T00:51:37Z,2400000,False,-31.0,2.0,1,right,G. Payton II cutting Layup (4 PTS) (S. Curry 2 AST),"[1627780, 201939]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.07,Made,4.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
243,PT05M08.00S,2024-02-28T00:50:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,8.09789750328515,49.50980392156863,1610612764,43,47,2024-02-28T00:51:03Z,2420000,False,2.0,24.0,1,left,M. Bagley III driving Layup (7 PTS) (C. Kispert 2 AST),"[1628963, 1630557]",1610612764.0,WAS,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.37,Made,7.0,C. Kispert,1630557.0,2.0,,,,,,,,,,,,,,
245,PT04M54.00S,2024-02-28T00:51:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,94.82588699080158,46.07843137254902,1610612744,43,49,2024-02-28T00:51:16Z,2440000,False,-20.0,-4.0,1,right,B. Podziemski cutting Layup (7 PTS) (D. Green 4 AST),"[1641764, 203110]",1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,2.0,Made,7.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
268,PT04M36.00S,2024-02-28T00:51:21.4Z,2,REGULAR,turnover,lost ball,[],1628398,,,1610612764,43,49,2024-02-28T00:55:43Z,2455000,False,,,0,,K. Kuzma lost ball TURNOVER (2 TO),"[1628398, 1627780]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,Payton II,1627780.0,,,,
269,PT04M36.00S,2024-02-28T00:51:21.4Z,2,REGULAR,steal,,[],1627780,,,1610612744,43,49,2024-02-28T00:55:43Z,2457500,False,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
250,PT04M21.00S,2024-02-28T00:51:47.1Z,2,REGULAR,foul,personal,['2freethrow'],1630215,,,1610612744,43,49,2024-02-28T00:51:52Z,2490000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (Green 2 FT),"[1630215, 203110]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,,,,1.0,0.0,Green,203110.0
252,PT04M21.00S,2024-02-28T00:52:15.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203110,,,1610612744,43,49,2024-02-28T00:55:46Z,2510000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT04M21.00S,2024-02-28T00:52:15.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,43,49,2024-02-28T00:52:15Z,2520000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,
254,PT04M21.00S,2024-02-28T00:52:16.1Z,2,REGULAR,substitution,out,[],1630215,,,1610612744,43,49,2024-02-28T00:52:22Z,2530000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M21.00S,2024-02-28T00:52:16.1Z,2,REGULAR,substitution,out,[],203967,,,1610612744,43,49,2024-02-28T00:52:22Z,2540000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M21.00S,2024-02-28T00:52:16.1Z,2,REGULAR,substitution,in,[],1629673,,,1610612744,43,49,2024-02-28T00:52:22Z,2550000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M21.00S,2024-02-28T00:52:16.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,43,49,2024-02-28T00:52:22Z,2560000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
