actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
221,PT11M40.00S,2024-02-25T23:39:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.66162943495401,44.85294117647059,1610612764,31,27,2024-02-25T23:44:29Z,1718125,False,-26.0,-2.0,1,right,MISS M. Bagley III putback Layup - blocked,"[1628963, 1630596]",1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.58,Mobley,1630596.0,,,,,,
222,PT11M40.00S,2024-02-25T23:39:46.8Z,2,REGULAR,block,,[],1630596,,,1610612764,31,27,2024-02-25T23:44:29Z,1718437,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
223,PT11M40.00S,2024-02-25T23:39:46.8Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,31,27,2024-02-25T23:44:29Z,1718593,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,
239,PT11M25.00S,2024-02-25T23:39:48.5Z,2,REGULAR,3pt,Jump Shot,[],1630171,11.218791064388967,5.392156862745097,1610612739,31,27,2024-02-25T23:52:32Z,1719296,False,223.0,53.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.92,,,,,,,,
240,PT11M25.00S,2024-02-25T23:39:48.5Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,31,27,2024-02-25T23:48:03Z,1719648,False,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,,
178,PT11M15.00S,2024-02-25T23:40:09.0Z,2,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612764,31,27,2024-02-25T23:40:15Z,1770000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Poole 2 FT),"[1629636, 1629673]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,1193.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
181,PT11M15.00S,2024-02-25T23:40:28.0Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,32,27,2024-02-25T23:54:06Z,1790000,False,,,0,,J. Poole Free Throw 1 of 2 (8 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
182,PT11M15.00S,2024-02-25T23:40:28.0Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,33,27,2024-02-25T23:54:06Z,1800000,False,,,0,,J. Poole Free Throw 2 of 2 (9 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
183,PT10M59.00S,2024-02-25T23:41:03.4Z,2,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,33,27,2024-02-25T23:41:11Z,1810000,False,,,0,,D. Garland bad pass out-of-bounds TURNOVER (2 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,1193.0,,,,,,,,,,,,,,,,,2.0,,
184,PT10M53.00S,2024-02-25T23:41:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,94.03745072273325,64.95098039215686,1610612764,33,27,2024-02-25T23:41:15Z,1820000,False,75.0,4.0,1,right,MISS J. Poole 7' driving Layup - blocked,"[1629673, 1630596]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.49,Mobley,1630596.0,,,,,,
185,PT10M53.00S,2024-02-25T23:41:11.5Z,2,REGULAR,block,,[],1630596,,,1610612764,33,27,2024-02-25T23:41:14Z,1830000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M50.00S,2024-02-25T23:41:14.5Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,33,27,2024-02-25T23:41:15Z,1840000,False,,,0,,C. LeVert REBOUND (Off:1 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,184.0,2.0,1.0,1.0,,,,,,,,,
188,PT10M45.00S,2024-02-25T23:41:24.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,9.280551905387648,50.245098039215684,1610612739,33,29,2024-02-26T00:09:59Z,1860000,False,-1.0,35.0,1,left,E. Mobley running DUNK (10 PTS) (D. Garland 3 AST),"[1630596, 1629636]",1610612739.0,CLE,running,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,3.47,,,D. Garland,1629636.0,3.0,,,
190,PT10M30.00S,2024-02-25T23:41:34.1Z,2,REGULAR,turnover,bad pass,[],1628963,,,1610612764,33,29,2024-02-26T00:08:33Z,1880000,False,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 1627777]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Niang,1627777.0
191,PT10M30.00S,2024-02-25T23:41:34.1Z,2,REGULAR,steal,,[],1627777,,,1610612739,33,29,2024-02-25T23:41:36Z,1890000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
339,PT10M30.00S,2024-02-25T23:41:39.3Z,2,REGULAR,turnover,lost ball,[],1630596,,,1610612739,33,29,2024-02-26T00:08:26Z,1905000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1629673]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Poole,1629673.0
340,PT10M30.00S,2024-02-25T23:41:39.3Z,2,REGULAR,steal,,[],1629673,,,1610612764,33,29,2024-02-26T00:08:26Z,1912500,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M20.00S,2024-02-25T23:41:44.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629013,87.33574244415243,94.85294117647058,1610612764,36,29,2024-02-26T00:11:07Z,1920000,False,224.0,67.0,1,right,L. Shamet 3PT running (3 PTS) (J. Poole 2 AST),"[1629013, 1629673]",1610612764.0,WAS,running,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,23.4,,,J. Poole,1629673.0,2.0,,,
196,PT10M06.00S,2024-02-25T23:42:03.7Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612739,36,29,2024-02-25T23:42:09Z,1940000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (LeVert 2 FT),"[1629673, 1627747]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,200833.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
200,PT10M06.00S,2024-02-25T23:42:34.3Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,36,29,2024-02-25T23:42:34Z,1960000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
201,PT10M06.00S,2024-02-25T23:42:34.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,36,29,2024-02-25T23:42:34Z,1970000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,
202,PT10M06.00S,2024-02-25T23:42:40.3Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,36,30,2024-02-25T23:42:40Z,1980000,False,,,0,,C. LeVert Free Throw 2 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
203,PT09M51.00S,2024-02-25T23:42:59.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631116,92.32917214191852,52.69607843137255,1610612764,38,30,2024-02-25T23:43:03Z,1990000,False,13.0,20.0,1,right,P. Baldwin Jr. turnaround Hook (2 PTS) (J. Poole 3 AST),"[1631116, 1629673]",1610612764.0,WAS,turnaround,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.38,,,J. Poole,1629673.0,3.0,,,
205,PT09M37.00S,2024-02-25T23:43:12.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,4.681340341655716,97.79411764705883,1610612739,38,30,2024-02-25T23:43:17Z,2010000,False,-239.0,-8.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.92,,,,,,,,
206,PT09M34.00S,2024-02-25T23:43:15.8Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,38,30,2024-02-25T23:43:17Z,2020000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,,205.0,2.0,2.0,0.0,,,,,,,,,
207,PT09M25.00S,2024-02-25T23:43:25.0Z,2,REGULAR,2pt,Jump Shot,[],1631098,83.26215505913272,67.40196078431373,1610612764,40,30,2024-02-25T23:43:31Z,2030000,False,87.0,105.0,1,right,J. Davis 13' fadeaway Jump Shot (2 PTS) (L. Shamet 1 AST),"[1631098, 1629013]",1610612764.0,WAS,fadeaway,,,Davis,J. Davis,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,,,,,13.62,,,L. Shamet,1629013.0,1.0,,,
209,PT09M00.00S,2024-02-25T23:43:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,19.267411300919843,63.23529411764706,1610612739,40,30,2024-02-25T23:43:54Z,2050000,False,-66.0,129.0,1,left,MISS E. Mobley 14' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,14.46,,,,,,,,
210,PT08M58.00S,2024-02-25T23:43:51.7Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,40,30,2024-02-25T23:43:54Z,2060000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,209.0,3.0,3.0,0.0,,,,,,,,,
211,PT08M54.00S,2024-02-25T23:43:55.8Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,40,30,2024-02-25T23:44:00Z,2070000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1630171]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Okoro,1630171.0
212,PT08M54.00S,2024-02-25T23:43:55.8Z,2,REGULAR,steal,,[],1630171,,,1610612739,40,30,2024-02-25T23:43:57Z,2080000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
213,PT08M52.00S,2024-02-25T23:43:58.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,8.229303547963205,50.98039215686274,1610612739,40,32,2024-02-25T23:44:05Z,2090000,False,-5.0,25.0,1,left,C. LeVert running DUNK (7 PTS) (I. Okoro 1 AST),"[1627747, 1630171]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.54,,,I. Okoro,1630171.0,1.0,,,
215,PT08M37.00S,2024-02-25T23:44:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629673,75.73915900131406,13.235294117647058,1610612764,40,32,2024-02-26T00:12:29Z,2110000,False,-184.0,176.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.42,,,,,,,,
216,PT08M35.00S,2024-02-25T23:44:15.1Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,40,32,2024-02-25T23:44:16Z,2120000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,215.0,4.0,4.0,0.0,,,,,,,,,
217,PT08M25.00S,2024-02-25T23:44:27.7Z,2,REGULAR,foul,personal,[],1631116,,,1610612739,40,32,2024-02-25T23:45:00Z,2130000,False,,,0,,P. Baldwin Jr. personal FOUL (1 PF),"[1631116, 1630596]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
225,PT08M25.00S,2024-02-25T23:44:46.3Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,40,32,2024-02-25T23:44:58Z,2150000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M25.00S,2024-02-25T23:44:46.3Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,40,32,2024-02-25T23:44:58Z,2160000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M25.00S,2024-02-25T23:44:46.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,40,32,2024-02-25T23:44:58Z,2170000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M25.00S,2024-02-25T23:44:46.3Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,40,32,2024-02-25T23:44:58Z,2180000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M18.00S,2024-02-25T23:45:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,46.07843137254902,1610612739,40,34,2024-02-25T23:45:08Z,2190000,False,20.0,16.0,1,left,J. Allen driving Layup (8 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,,2.54,,,D. Mitchell,1628378.0,1.0,,,
231,PT08M01.00S,2024-02-25T23:45:20.2Z,2,REGULAR,3pt,Jump Shot,[],1629013,72.48685939553219,17.892156862745097,1610612764,40,34,2024-02-25T23:45:27Z,2210000,False,-161.0,206.0,1,right,MISS L. Shamet 26' pullup 3PT,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.12,,,,,,,,
232,PT08M00.00S,2024-02-25T23:45:24.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,40,34,2024-02-25T23:45:24Z,2220000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,231.0,,,,,,,,,,,,
234,PT08M00.00S,2024-02-25T23:45:26.6Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,40,34,2024-02-25T23:45:30Z,2240000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M00.00S,2024-02-25T23:45:26.6Z,2,REGULAR,substitution,in,[],1630241,,,1610612739,40,34,2024-02-25T23:45:30Z,2250000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M39.00S,2024-02-25T23:45:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630171,10.33180026281209,3.1862745098039214,1610612739,40,37,2024-02-25T23:46:02Z,2260000,False,234.0,45.0,1,left,I. Okoro 3PT  (3 PTS) (J. Allen 3 AST),"[1630171, 1628386]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,23.83,,,J. Allen,1628386.0,3.0,,,
238,PT07M38.00S,2024-02-25T23:46:01.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,40,37,2024-02-25T23:46:01Z,2280000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,out,[],1631116,,,1610612764,40,37,2024-02-25T23:48:32Z,2290000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,out,[],1629673,,,1610612764,40,37,2024-02-25T23:48:32Z,2300000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,out,[],1628963,,,1610612764,40,37,2024-02-25T23:48:32Z,2310000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,40,37,2024-02-25T23:48:32Z,2320000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,40,37,2024-02-25T23:48:32Z,2330000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M38.00S,2024-02-25T23:47:37.3Z,2,REGULAR,substitution,in,[],1626158,,,1610612764,40,37,2024-02-25T23:48:32Z,2340000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M24.00S,2024-02-25T23:49:14.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626158,88.38699080157687,50.49019607843137,1610612764,40,37,2024-02-26T00:13:36Z,2350000,False,2.0,57.0,1,right,MISS R. Holmes turnaround Hook,[1626158],1610612764.0,WAS,turnaround,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.68,,,,,,,,
248,PT07M22.00S,2024-02-25T23:49:16.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,40,37,2024-02-26T00:13:36Z,2360000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,
249,PT07M17.00S,2024-02-25T23:49:19.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,24.52365308804205,91.17647058823529,1610612739,40,37,2024-02-26T00:13:49Z,2370000,False,-206.0,178.0,1,left,MISS S. Merrill 27' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.22,,,,,,,,
250,PT07M14.00S,2024-02-25T23:49:24.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,40,37,2024-02-25T23:49:24Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,249.0,,,,,,,,,,,,
252,PT07M11.00S,2024-02-25T23:49:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,6.783837056504599,59.068627450980394,1610612739,40,37,2024-02-25T23:49:48Z,2400000,False,-45.0,11.0,1,left,MISS G. Niang Layup,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.67,,,,,,,,
253,PT07M09.00S,2024-02-25T23:49:44.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,40,37,2024-02-25T23:49:48Z,2410000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,
254,PT07M04.00S,2024-02-25T23:49:49.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626158,92.06636005256242,47.05882352941176,1610612764,42,37,2024-02-26T00:14:06Z,2420000,False,-15.0,22.0,1,right,R. Holmes running Layup (7 PTS) (K. Kuzma 2 AST),"[1626158, 1628398]",1610612764.0,WAS,running,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.65,,,K. Kuzma,1628398.0,2.0,,,
256,PT06M45.00S,2024-02-25T23:50:08.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,15.456636005256241,47.30392156862745,1610612739,42,39,2024-02-25T23:50:13Z,2440000,False,13.0,93.0,1,left,J. Allen 9' Hook (10 PTS) (D. Mitchell 2 AST),"[1628386, 1628378]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,10.0,,,,,9.38,,,D. Mitchell,1628378.0,2.0,,,
258,PT06M27.00S,2024-02-25T23:50:26.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,65.91655716162943,60.5392156862745,1610612764,42,39,2024-02-25T23:50:32Z,2460000,False,53.0,268.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.3,,,,,,,,
259,PT06M24.00S,2024-02-25T23:50:29.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,39,2024-02-25T23:50:32Z,2470000,False,,,0,,J. Allen REBOUND (Off:0 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,
260,PT06M16.00S,2024-02-25T23:50:37.1Z,2,REGULAR,3pt,Jump Shot,[],1627777,4.02431011826544,97.54901960784314,1610612739,42,39,2024-02-25T23:50:41Z,2480000,False,-238.0,-15.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.82,,,,,,,,
261,PT06M13.00S,2024-02-25T23:50:40.1Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,42,39,2024-02-25T23:50:41Z,2490000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,
262,PT06M07.00S,2024-02-25T23:50:46.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629013,93.51182654402102,46.568627450980394,1610612764,42,39,2024-02-26T00:14:32Z,2500000,False,-17.0,8.0,1,right,MISS L. Shamet running finger roll Layup,[1629013],1610612764.0,WAS,running finger roll,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.92,,,,,,,,
263,PT06M06.00S,2024-02-25T23:50:47.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,39,2024-02-25T23:50:50Z,2510000,False,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,262.0,5.0,5.0,0.0,,,,,,,,,
264,PT05M59.00S,2024-02-25T23:50:54.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,23.078186596583443,92.8921568627451,1610612739,42,42,2024-02-25T23:51:00Z,2520000,False,-214.0,164.0,1,left,G. Niang 27' 3PT  (6 PTS) (J. Allen 4 AST),"[1627777, 1628386]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,,27.03,,,J. Allen,1628386.0,4.0,,,
266,PT05M34.00S,2024-02-25T23:51:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,87.33574244415243,51.225490196078425,1610612764,42,42,2024-02-25T23:51:24Z,2540000,False,6.0,67.0,1,right,MISS K. Kuzma 6' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.68,,,,,,,,
267,PT05M30.00S,2024-02-25T23:51:24.3Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,42,42,2024-02-25T23:51:24Z,2550000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,
268,PT05M25.00S,2024-02-25T23:51:28.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628386,7.046649145860711,55.88235294117647,1610612739,42,44,2024-02-26T00:15:00Z,2560000,False,-29.0,14.0,1,left,J. Allen running finger roll Layup (12 PTS) (S. Merrill 1 AST),"[1628386, 1630241]",1610612739.0,CLE,running finger roll,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,3.24,,,S. Merrill,1630241.0,1.0,,,
