actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
372,PT00M00.00S,2023-12-16T01:06:59.5Z,2,REGULAR,period,end,[],0,,,1610612754,69,55,2023-12-16T01:06:59Z,3620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612754,69,55,2023-12-16T01:21:51Z,3630000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,out,['startperiod'],1641731,,,1610612754,69,55,2023-12-16T01:21:51Z,3640000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,69,55,2023-12-16T01:21:51Z,3650000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,69,55,2023-12-16T01:21:51Z,3660000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612754,69,55,2023-12-16T01:21:51Z,3670000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,in,['startperiod'],1626145,,,1610612754,69,55,2023-12-16T01:21:51Z,3680000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,in,['startperiod'],1628971,,,1610612754,69,55,2023-12-16T01:21:51Z,3690000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2023-12-16T01:07:08.0Z,3,REGULAR,substitution,in,['startperiod'],1627741,,,1610612754,69,55,2023-12-16T01:21:51Z,3700000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2023-12-16T01:22:07.3Z,3,REGULAR,period,start,[],0,,,1610612764,69,55,2023-12-16T01:22:07Z,3710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT11M39.00S,2023-12-16T01:22:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,6.750985545335084,42.15686274509803,1610612764,69,55,2023-12-16T01:22:35Z,3720000,False,39.0,11.0,1,left,MISS D. Gafford Layup - blocked,"[1629655, 1627741]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,4.07,Missed,,,,,,,,,Hield,1627741.0,,,,,,
385,PT11M39.00S,2023-12-16T01:22:29.2Z,3,REGULAR,block,,[],1627741,,,1610612764,69,55,2023-12-16T01:22:32Z,3730000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
386,PT11M39.00S,2023-12-16T01:22:29.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,69,55,2023-12-16T01:22:35Z,3740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,384.0,,,,,,,,,,,,,,,
388,PT11M36.00S,2023-12-16T01:22:44.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,8.590670170827863,3.9215686274509807,1610612764,72,55,2023-12-16T01:22:49Z,3760000,False,230.0,28.0,1,left,J. Poole 3PT  (21 PTS) (T. Jones 6 AST),"[1629673, 1626145]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,23.21,Made,,,,,21.0,T. Jones,1626145.0,6.0,,,,,,,,
390,PT11M21.00S,2023-12-16T01:22:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.90210249671485,34.803921568627445,1610612754,72,57,2023-12-16T01:33:41Z,3780000,False,-76.0,24.0,1,right,T. Haliburton 7' driving floating bank Jump Shot (10 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,7.96,Made,,,,,10.0,,,,,,,,,,,
391,PT11M14.00S,2023-12-16T01:23:05.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,12.66425755584757,37.99019607843137,1610612764,72,57,2023-12-16T01:34:10Z,3790000,False,60.0,67.0,1,left,MISS D. Avdija 8' driving Layup - blocked,"[1630166, 1627741]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,8.96,Missed,,,,,,,,,Hield,1627741.0,,,,,,
392,PT11M14.00S,2023-12-16T01:23:05.1Z,3,REGULAR,block,,[],1627741,,,1610612764,72,57,2023-12-16T01:23:07Z,3800000,False,,,0,,B. Hield BLOCK (2 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
393,PT11M14.00S,2023-12-16T01:23:05.1Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,72,57,2023-12-16T01:23:13Z,3810000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,,391.0,5.0,4.0,1.0,,,,,,,,,,,,
394,PT11M14.00S,2023-12-16T01:23:11.2Z,3,REGULAR,foul,personal,[],1628971,,,1610612764,72,57,2023-12-16T01:23:30Z,3820000,False,,,0,,B. Brown personal FOUL (2 PF),"[1628971, 1630166]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,2004.0,,,,,,,,,,,,,,,,2.0,0.0,Avdija,1630166.0
396,PT11M11.00S,2023-12-16T01:23:29.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,6.093955321944804,55.63725490196079,1610612764,74,57,2023-12-16T01:23:44Z,3840000,False,-28.0,5.0,1,left,J. Poole Layup (23 PTS) (K. Kuzma 2 AST),"[1629673, 1628398]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,2.86,Made,,,,,23.0,K. Kuzma,1628398.0,2.0,,,,,,,,
398,PT10M53.00S,2023-12-16T01:23:47.0Z,3,REGULAR,3pt,Jump Shot,[],1627741,91.77069645203679,93.87254901960785,1610612754,74,60,2023-12-16T01:28:03Z,3860000,False,219.0,25.0,1,right,B. Hield 3PT  (3 PTS) (B. Brown 1 AST),"[1627741, 1628971]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,22.08,Made,,,,,3.0,B. Brown,1628971.0,1.0,,,,,,,,
400,PT10M45.00S,2023-12-16T01:23:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,9.379106438896187,45.34313725490197,1610612764,76,60,2023-12-16T01:36:04Z,3880000,False,23.0,36.0,1,left,K. Kuzma driving floating Jump Shot (14 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,4.26,Made,,,,,14.0,,,,,,,,,,,
401,PT10M36.00S,2023-12-16T01:24:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,90.32522996057818,63.72549019607843,1610612754,76,62,2023-12-16T01:24:10Z,3890000,False,69.0,38.0,1,right,T. Haliburton 7' driving finger roll Layup (12 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,7.86,Made,,,,,12.0,,,,,,,,,,,
402,PT10M26.00S,2023-12-16T01:24:16.3Z,3,REGULAR,foul,personal,[],1628971,,,1610612764,76,62,2023-12-16T01:24:26Z,3900000,False,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 1629673]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Poole,1629673.0
404,PT10M17.00S,2023-12-16T01:24:48.7Z,3,REGULAR,2pt,Jump Shot,[],1629673,9.247700394218143,27.941176470588232,1610612764,76,62,2023-12-16T01:24:56Z,3920000,False,110.0,34.0,1,left,MISS J. Poole 11' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,11.55,Missed,,,,,,,,,,,,,,,,
405,PT10M12.00S,2023-12-16T01:24:53.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,76,62,2023-12-16T01:24:56Z,3930000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Right,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,
406,PT10M07.00S,2023-12-16T01:24:58.3Z,3,REGULAR,3pt,Jump Shot,[],1628971,93.08475689881735,2.205882352941174,1610612754,76,62,2023-12-16T01:25:05Z,3940000,False,-239.0,13.0,1,right,MISS B. Brown 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,23.93,Missed,,,,,,,,,,,,,,,,
407,PT10M04.00S,2023-12-16T01:25:01.3Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,76,62,2023-12-16T01:25:05Z,3950000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,406.0,3.0,3.0,0.0,,,,,,,,,,,,
408,PT09M58.00S,2023-12-16T01:25:10.6Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612764,76,62,2023-12-16T01:25:37Z,3960000,False,,,0,,O. Toppin shooting personal FOUL (2 PF) (Gafford 2 FT),"[1630167, 1629655]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,Gafford,1629655.0
410,PT09M58.00S,2023-12-16T01:25:49.2Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,77,62,2023-12-16T01:25:49Z,3980000,False,,,0,,D. Gafford Free Throw 1 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
411,PT09M58.00S,2023-12-16T01:26:12.1Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,78,62,2023-12-16T01:26:12Z,3990000,False,,,0,,D. Gafford Free Throw 2 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
412,PT09M47.00S,2023-12-16T01:26:25.2Z,3,REGULAR,3pt,Jump Shot,[],1627741,74.4250985545335,12.009803921568633,1610612754,78,62,2023-12-16T01:26:32Z,4000000,False,-190.0,188.0,1,right,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,26.72,Missed,,,,,,,,,,,,,,,,
413,PT09M43.00S,2023-12-16T01:26:29.2Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,78,62,2023-12-16T01:26:32Z,4010000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,
414,PT09M41.00S,2023-12-16T01:26:32.9Z,3,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612764,78,62,2023-12-16T01:26:45Z,4020000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Poole 2 FT),"[1626167, 1629673]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0
416,PT09M41.00S,2023-12-16T01:27:00.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629673,,,1610612764,78,62,2023-12-16T01:40:54Z,4040000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
417,PT09M41.00S,2023-12-16T01:27:00.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,78,62,2023-12-16T01:40:54Z,4050000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,416.0,,,,,,,,,,,,,,,
418,PT09M41.00S,2023-12-16T01:27:00.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629673,,,1610612764,79,62,2023-12-16T01:40:54Z,4060000,False,,,0,,J. Poole Free Throw 2 of 2 (24 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,
419,PT09M26.00S,2023-12-16T01:27:29.6Z,3,REGULAR,turnover,bad pass,[],1628971,,,1610612754,79,62,2023-12-16T01:50:25Z,4070000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1626145]",1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,Jones,1626145.0,,,,
420,PT09M26.00S,2023-12-16T01:27:29.6Z,3,REGULAR,steal,,[],1626145,,,1610612764,79,62,2023-12-16T01:49:41Z,4080000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
421,PT09M21.00S,2023-12-16T01:27:34.6Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629655,6.750985545335084,49.26470588235294,1610612764,81,62,2023-12-16T01:42:31Z,4090000,False,4.0,11.0,1,left,D. Gafford running alley-oop DUNK (5 PTS) (J. Poole 5 AST),"[1629655, 1629673]",1610612764.0,WAS,running alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,1.16,Made,,,,,5.0,J. Poole,1629673.0,5.0,,,,,,,,
423,PT09M21.00S,2023-12-16T01:27:40.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,81,62,2023-12-16T01:27:40Z,4110000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT09M10.00S,2023-12-16T01:30:45.4Z,3,REGULAR,foul,personal,[],1626145,,,1610612754,81,62,2023-12-16T01:30:53Z,4120000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1630167]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Toppin,1630167.0
427,PT09M01.00S,2023-12-16T01:31:41.4Z,3,REGULAR,3pt,Jump Shot,[],1630167,91.77069645203679,2.205882352941174,1610612754,81,65,2023-12-16T01:31:46Z,4150000,False,-239.0,25.0,1,right,O. Toppin 24' 3PT  (10 PTS) (T. Haliburton 8 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,,,24.03,Made,,,,,10.0,T. Haliburton,1630169.0,8.0,,,,,,,,
429,PT08M50.00S,2023-12-16T01:31:57.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612764,81,65,2023-12-16T01:32:07Z,4170000,False,,,0,,B. Brown personal FOUL (4 PF) (Poole 2 FT),"[1628971, 1629673]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,1627964.0,,,,,,,,,,,,,,,,4.0,0.0,Poole,1629673.0
431,PT08M50.00S,2023-12-16T01:32:21.8Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,82,65,2023-12-16T01:32:21Z,4190000,False,,,0,,J. Poole Free Throw 1 of 2 (25 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,
433,PT08M50.00S,2023-12-16T01:32:37.1Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,83,65,2023-12-16T01:32:37Z,4200000,False,,,0,,J. Poole Free Throw 2 of 2 (26 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,
434,PT08M40.00S,2023-12-16T01:32:48.5Z,3,REGULAR,2pt,Jump Shot,[],1630169,89.27398160315374,31.862745098039213,1610612754,83,67,2023-12-16T01:32:55Z,4210000,False,-91.0,48.0,1,right,T. Haliburton 10' driving floating Jump Shot (14 PTS) (O. Toppin 2 AST),"[1630169, 1630167]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,10.28,Made,,,,,14.0,O. Toppin,1630167.0,2.0,,,,,,,,
435,PT08M29.00S,2023-12-16T01:32:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,9.116294349540084,37.00980392156863,1610612764,83,67,2023-12-16T01:33:03Z,4220000,False,65.0,33.0,1,left,MISS D. Avdija 7' driving Layup - blocked,"[1630166, 1626167]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,7.3,Missed,,,,,,,,,Turner,1626167.0,,,,,,
436,PT08M29.00S,2023-12-16T01:32:59.1Z,3,REGULAR,block,,[],1626167,,,1610612764,83,67,2023-12-16T01:33:01Z,4230000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
437,PT08M26.00S,2023-12-16T01:33:02.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612754,83,67,2023-12-16T01:33:03Z,4240000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,435.0,2.0,2.0,0.0,,,,,,,,,,,,
438,PT08M25.00S,2023-12-16T01:33:03.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,78.23587385019711,7.35294117647058,1610612754,83,67,2023-12-16T01:44:31Z,4250000,False,-213.0,152.0,1,right,MISS B. Hield 26' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,26.19,Missed,,,,,,,,,,,,,,,,
439,PT08M20.00S,2023-12-16T01:33:08.0Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612754,83,67,2023-12-16T01:33:08Z,4260000,False,,,0,,O. Toppin REBOUND (Off:1 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,438.0,5.0,4.0,1.0,,,,,,,,,,,,
440,PT08M19.00S,2023-12-16T01:33:12.0Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612754,83,67,2023-12-16T01:33:19Z,4270000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Turner 2 FT),"[1629655, 1626167]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,Turner,1626167.0
442,PT08M19.00S,2023-12-16T01:33:45.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612754,83,67,2023-12-16T01:33:45Z,4290000,False,,,0,,MISS M. Turner Free Throw 1 of 2,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
443,PT08M19.00S,2023-12-16T01:33:45.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,83,67,2023-12-16T01:33:45Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,442.0,,,,,,,,,,,,,,,
444,PT08M19.00S,2023-12-16T01:34:01.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612754,83,68,2023-12-16T01:34:01Z,4310000,False,,,0,,M. Turner Free Throw 2 of 2 (6 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
445,PT08M02.00S,2023-12-16T01:34:21.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,12.927069645203687,76.22549019607843,1610612764,85,68,2023-12-16T01:34:28Z,4320000,False,-131.0,69.0,1,left,J. Poole 14' driving floating Jump Shot (28 PTS) (K. Kuzma 3 AST),"[1629673, 1628398]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,,14.81,Made,,,,,28.0,K. Kuzma,1628398.0,3.0,,,,,,,,
447,PT07M43.00S,2023-12-16T01:34:39.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,67.19776609724047,63.23529411764706,1610612754,85,68,2023-12-16T01:34:45Z,4340000,False,66.0,256.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,26.42,Missed,,,,,,,,,,,,,,,,
448,PT07M38.00S,2023-12-16T01:34:44.8Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,85,68,2023-12-16T01:53:53Z,4350000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,447.0,5.0,5.0,0.0,,,,,,,,,,,,
449,PT07M36.00S,2023-12-16T01:34:48.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,7.013797634691201,43.13725490196079,1610612764,87,68,2023-12-16T01:34:56Z,4360000,False,34.0,13.0,1,left,K. Kuzma running Layup (16 PTS) (T. Jones 7 AST),"[1628398, 1626145]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,3.68,Made,,,,,16.0,T. Jones,1626145.0,7.0,,,,,,,,
451,PT07M22.00S,2023-12-16T01:35:01.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,90.45663600525624,56.372549019607845,1610612754,87,68,2023-12-16T01:49:50Z,4380000,False,32.0,37.0,1,right,MISS M. Turner cutting Layup,[1626167],1610612754.0,IND,cutting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Missed,,,,,,,,,,,,,,,,
452,PT07M20.00S,2023-12-16T01:35:04.2Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612754,87,68,2023-12-16T01:35:04Z,4390000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,451.0,2.0,1.0,1.0,,,,,,,,,,,,
453,PT07M18.00S,2023-12-16T01:35:05.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,69.30026281208936,77.20588235294117,1610612754,87,71,2023-12-16T01:35:09Z,4400000,False,136.0,236.0,1,right,B. Hield 27' 3PT  (6 PTS) (T. Haliburton 9 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,27.25,Made,,,,,6.0,T. Haliburton,1630169.0,9.0,,,,,,,,
455,PT07M01.00S,2023-12-16T01:35:22.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.029566360052556,38.725490196078425,1610612764,89,71,2023-12-16T01:51:05Z,4420000,False,56.0,89.0,1,left,T. Jones 10' driving floating Jump Shot (8 PTS) (D. Gafford 2 AST),"[1626145, 1629655]",1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,10.52,Made,,,,,8.0,D. Gafford,1629655.0,2.0,,,,,,,,
456,PT06M58.00S,2023-12-16T01:35:27.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,93.08475689881735,48.529411764705884,1610612754,89,73,2023-12-16T01:35:38Z,4430000,False,-7.0,13.0,1,right,O. Toppin Layup (12 PTS) (T. Haliburton 10 AST),"[1630167, 1630169]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,1.45,Made,,,,,12.0,T. Haliburton,1630169.0,10.0,,,,,,,,
458,PT06M58.00S,2023-12-16T01:35:31.4Z,3,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612754,89,73,2023-12-16T01:35:42Z,4450000,False,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Toppin 1 FT),"[1628398, 1630167]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Toppin,1630167.0
461,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,out,[],1629673,,,1610612754,89,73,2023-12-16T01:35:58Z,4470000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,89,73,2023-12-16T01:35:58Z,4480000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,out,[],1628971,,,1610612754,89,73,2023-12-16T01:35:58Z,4490000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M58.00S,2023-12-16T01:35:43.6Z,3,REGULAR,substitution,in,[],1630557,,,1610612754,89,73,2023-12-16T01:35:58Z,4500000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
