actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT11M06.00S,2024-02-03T00:44:06.5Z,2,REGULAR,3pt,Jump Shot,[],1630557,68.28186596583443,75.98039215686273,1610612764,38,34,2024-02-03T00:44:11Z,1740000,False,130.0,246.0,1,right,C. Kispert 27' 3PT  (12 PTS) (D. Wright 1 AST),"[1630557, 1626153]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,12.0,27.79,,,,,D. Wright,1626153.0,1.0,,,,
180,PT10M51.00S,2024-02-03T00:44:21.1Z,2,REGULAR,3pt,Jump Shot,[],1631170,7.440867279894875,96.32352941176471,1610612748,38,34,2024-02-03T00:44:27Z,1760000,False,-232.0,17.0,1,left,MISS J. Jaquez Jr. 3PT,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.23,,,,,,,,,,,
181,PT10M48.00S,2024-02-03T00:44:24.1Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,38,34,2024-02-03T00:44:27Z,1770000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,
182,PT10M32.00S,2024-02-03T00:44:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,80.3712220762155,92.40196078431373,1610612764,38,34,2024-02-03T00:44:44Z,1780000,False,212.0,132.0,1,right,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,24.97,,,,,,,,,,,
183,PT10M29.00S,2024-02-03T00:44:43.4Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,38,34,2024-02-03T00:44:44Z,1790000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,
184,PT10M23.00S,2024-02-03T00:44:49.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628997,12.697109067017081,50.73529411764706,1610612748,38,34,2024-02-03T00:46:25Z,1800000,False,-4.0,67.0,1,left,MISS C. Martin 6' running Layup - blocked,"[1628997, 1629655]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.7,,,,,,,,,,Gafford,1629655.0
185,PT10M23.00S,2024-02-03T00:44:49.2Z,2,REGULAR,block,,[],1629655,,,1610612748,38,34,2024-02-03T00:44:51Z,1810000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT10M20.00S,2024-02-03T00:44:52.2Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,38,34,2024-02-03T00:44:55Z,1820000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,184.0,2.0,2.0,0.0,,,,,,,
187,PT10M08.00S,2024-02-03T00:45:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.03745072273325,56.372549019607845,1610612764,40,34,2024-02-03T00:45:10Z,1830000,False,32.0,4.0,1,right,D. Gafford Layup (2 PTS) (C. Kispert 1 AST),"[1629655, 1630557]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,Made,2.0,3.21,,,,,C. Kispert,1630557.0,1.0,,,,
189,PT09M51.00S,2024-02-03T00:45:20.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.507884362680684,47.30392156862745,1610612748,40,34,2024-02-03T00:47:41Z,1850000,False,13.0,103.0,1,left,MISS B. Adebayo 10' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,10.36,,,,,,,,,,,
190,PT09M49.00S,2024-02-03T00:45:22.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,40,34,2024-02-03T00:45:26Z,1860000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,
191,PT09M34.00S,2024-02-03T00:45:38.9Z,2,REGULAR,3pt,Jump Shot,[],1641731,75.64060446780552,9.313725490196079,1610612764,40,34,2024-02-03T00:45:51Z,1870000,False,-203.0,176.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.93,,,,,,,,,,,
192,PT09M31.00S,2024-02-03T00:45:41.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,40,34,2024-02-03T01:04:12Z,1880000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,191.0,,,,,,,,,,
194,PT09M28.00S,2024-02-03T00:46:05.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,91.77069645203679,4.411764705882348,1610612764,40,34,2024-02-03T01:05:30Z,1900000,False,-228.0,25.0,1,right,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,22.93,,,,,,,,,,,
195,PT09M25.00S,2024-02-03T00:46:08.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,40,34,2024-02-03T00:46:13Z,1910000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,,,,,,,194.0,2.0,2.0,0.0,,,,,,,
196,PT09M18.00S,2024-02-03T00:46:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,33.590670170827856,48.529411764705884,1610612748,40,34,2024-02-03T00:50:04Z,1920000,False,7.0,263.0,1,left,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.34,,,,,,,,,,,
197,PT09M14.00S,2024-02-03T00:46:19.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,40,34,2024-02-03T00:46:25Z,1930000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,,,
198,PT09M05.00S,2024-02-03T00:46:29.8Z,2,REGULAR,foul,personal,['2freethrow'],1628997,,,1610612764,40,34,2024-02-03T00:46:46Z,1940000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Gafford 2 FT),"[1628997, 1629655]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,2.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,
200,PT09M05.00S,2024-02-03T00:47:02.8Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,41,34,2024-02-03T00:47:02Z,1960000,False,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
201,PT09M05.00S,2024-02-03T00:47:23.0Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,42,34,2024-02-03T00:47:23Z,1970000,False,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
202,PT08M54.00S,2024-02-03T00:47:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.347568988173457,38.970588235294116,1610612748,42,34,2024-02-03T00:51:09Z,1980000,False,55.0,120.0,1,left,MISS T. Herro 13' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,13.2,,,,,,,,,,,
203,PT08M50.00S,2024-02-03T00:47:37.4Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,42,34,2024-02-03T00:47:39Z,1990000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,
207,PT08M43.00S,2024-02-03T00:47:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,80.1084099868594,50.0,1610612764,42,34,2024-02-03T00:49:17Z,1995000,False,0.0,134.0,1,right,MISS D. Wright 13' floating Shot,[1626153],1610612764.0,WAS,floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,13.45,,,,,,,,,,,
208,PT08M39.00S,2024-02-03T00:47:44.7Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612764,42,34,2024-02-03T00:52:05Z,1997500,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,207.0,2.0,1.0,1.0,,,,,,,
204,PT08M34.00S,2024-02-03T00:47:48.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,88.25558475689881,95.83333333333334,1610612764,45,34,2024-02-03T00:52:37Z,2000000,False,229.0,58.0,1,right,D. Wright 3PT  (3 PTS) (B. Coulibaly 1 AST),"[1626153, 1641731]",1610612764.0,WAS,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,,Made,3.0,23.64,,,,,B. Coulibaly,1641731.0,1.0,,,,
206,PT08M33.00S,2024-02-03T00:48:42.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,45,34,2024-02-03T00:48:42Z,2020000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M19.00S,2024-02-03T00:51:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,12.697109067017081,50.0,1610612748,45,34,2024-02-03T00:53:19Z,2030000,False,0.0,67.0,1,left,MISS J. Jaquez Jr. 6' turnaround Shot - blocked,"[1631170, 1626153]",1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.69,,,,,,,,,,Wright,1626153.0
210,PT08M19.00S,2024-02-03T00:51:04.6Z,2,REGULAR,block,,[],1626153,,,1610612748,45,34,2024-02-03T00:51:07Z,2040000,False,,,0,,D. Wright BLOCK (1 BLK),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M15.00S,2024-02-03T00:51:08.6Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,45,34,2024-02-03T00:51:10Z,2050000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,209.0,3.0,2.0,1.0,,,,,,,
212,PT08M09.00S,2024-02-03T00:51:14.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,20.45006570302234,41.66666666666667,1610612748,45,34,2024-02-03T00:51:19Z,2060000,False,42.0,140.0,1,left,MISS B. Adebayo 14' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,,Missed,,14.58,,,,,,,,,,,
213,PT08M05.00S,2024-02-03T00:51:18.2Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,45,34,2024-02-03T00:51:19Z,2070000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Center,,,,,,,,,,212.0,2.0,2.0,0.0,,,,,,,
214,PT07M53.00S,2024-02-03T00:51:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,66.17936925098554,59.80392156862745,1610612764,45,34,2024-02-03T00:51:36Z,2080000,False,49.0,265.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.99,,,,,,,,,,,
215,PT07M49.00S,2024-02-03T00:51:34.4Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,34,2024-02-03T00:51:36Z,2090000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,214.0,4.0,3.0,1.0,,,,,,,
216,PT07M40.00S,2024-02-03T00:51:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,18.2161629434954,47.794117647058826,1610612748,45,36,2024-02-03T00:51:49Z,2100000,False,11.0,119.0,1,left,B. Adebayo 11' bank Jump Shot (7 PTS),[1628389],1610612748.0,MIA,bank,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,7.0,11.92,,,,,,,,,,,
217,PT07M21.00S,2024-02-03T00:52:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630557,70.12155059132719,73.0392156862745,1610612764,45,36,2024-02-03T00:52:07Z,2110000,False,115.0,228.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,25.58,,,,,,,,,,,
218,PT07M16.00S,2024-02-03T00:52:07.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,45,36,2024-02-03T00:52:07Z,2120000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,217.0,5.0,4.0,1.0,,,,,,,
219,PT07M13.00S,2024-02-03T00:52:10.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,25.837713534822605,13.725490196078432,1610612748,45,39,2024-02-03T00:54:59Z,2130000,False,181.0,190.0,1,left,T. Herro 26' 3PT running (8 PTS) (B. Adebayo 1 AST),"[1629639, 1628389]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,8.0,26.3,,,,,B. Adebayo,1628389.0,1.0,,,,
221,PT07M11.00S,2024-02-03T00:52:16.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,45,39,2024-02-03T00:52:16Z,2150000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,out,[],1641731,,,1610612764,45,39,2024-02-03T00:55:01Z,2160000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,45,39,2024-02-03T00:55:01Z,2170000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,out,[],1631170,,,1610612764,45,39,2024-02-03T00:55:01Z,2180000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,45,39,2024-02-03T00:55:01Z,2190000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,45,39,2024-02-03T00:55:01Z,2200000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M11.00S,2024-02-03T00:52:17.8Z,2,REGULAR,substitution,in,[],202710,,,1610612764,45,39,2024-02-03T00:55:01Z,2210000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M53.00S,2024-02-03T00:55:30.4Z,2,REGULAR,2pt,Jump Shot,[],1629013,78.40013140604468,63.48039215686274,1610612764,45,39,2024-02-03T00:55:35Z,2220000,False,67.0,151.0,1,right,MISS L. Shamet 16' pullup Shot,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,16.49,,,,,,,,,,,
229,PT06M48.00S,2024-02-03T00:55:35.4Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,45,39,2024-02-03T00:55:35Z,2230000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,228.0,2.0,2.0,0.0,,,,,,,
230,PT06M37.00S,2024-02-03T00:55:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,8.229303547963205,41.17647058823529,1610612748,45,39,2024-02-03T00:55:56Z,2240000,False,44.0,25.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.06,,,,,,,,,,,
231,PT06M35.00S,2024-02-03T00:55:48.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,39,2024-02-03T00:55:56Z,2250000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,230.0,2.0,2.0,0.0,,,,,,,
232,PT06M27.00S,2024-02-03T00:55:55.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,87.33574244415243,51.9607843137255,1610612764,47,39,2024-02-03T00:56:01Z,2260000,False,10.0,67.0,1,right,K. Kuzma 6' turnaround Hook (9 PTS) (L. Shamet 1 AST),"[1628398, 1629013]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,9.0,6.72,,,,,L. Shamet,1629013.0,1.0,,,,
234,PT06M01.00S,2024-02-03T00:56:21.7Z,2,REGULAR,2pt,Jump Shot,[],1628997,22.552562417871222,33.088235294117645,1610612748,47,39,2024-02-03T00:56:26Z,2280000,False,85.0,159.0,1,left,MISS C. Martin 18' floating Shot,[1628997],1610612748.0,MIA,floating,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,18.05,,,,,,,,,,,
235,PT05M58.00S,2024-02-03T00:56:25.6Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,47,39,2024-02-03T00:56:25Z,2290000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,234.0,2.0,1.0,1.0,,,,,,,
236,PT05M55.00S,2024-02-03T00:56:28.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626196,20.318659658344284,93.62745098039215,1610612748,47,39,2024-02-03T00:57:09Z,2300000,False,-218.0,138.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,25.84,,,,,,,,,,,
237,PT05M52.00S,2024-02-03T00:56:31.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,47,39,2024-02-03T00:56:37Z,2310000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,
238,PT05M46.00S,2024-02-03T00:56:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.48948751642575,60.78431372549019,1610612764,47,39,2024-02-03T00:58:46Z,2320000,False,54.0,37.0,1,right,MISS D. Avdija 6' driving finger roll Layup - blocked,"[1630166, 1628389]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.53,,,,,,,,,,Adebayo,1628389.0
239,PT05M46.00S,2024-02-03T00:56:37.4Z,2,REGULAR,block,,[],1628389,,,1610612764,47,39,2024-02-03T00:56:41Z,2330000,False,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT05M46.00S,2024-02-03T00:56:37.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,47,39,2024-02-03T00:56:44Z,2340000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,238.0,,,,,,,,,,
242,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1629013,,,1610612764,47,39,2024-02-03T00:57:00Z,2360000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,47,39,2024-02-03T00:57:00Z,2370000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,47,39,2024-02-03T00:57:00Z,2380000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1628389,,,1610612764,47,39,2024-02-03T00:57:00Z,2390000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1629639,,,1610612764,47,39,2024-02-03T00:57:00Z,2400000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,out,[],1628997,,,1610612764,47,39,2024-02-03T00:57:00Z,2410000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612764,47,39,2024-02-03T00:57:00Z,2420000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,47,39,2024-02-03T00:57:00Z,2430000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,47,39,2024-02-03T00:57:00Z,2440000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],1626179,,,1610612764,47,39,2024-02-03T00:57:00Z,2450000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],1631170,,,1610612764,47,39,2024-02-03T00:57:00Z,2460000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M46.00S,2024-02-03T00:56:44.2Z,2,REGULAR,substitution,in,[],201567,,,1610612764,47,39,2024-02-03T00:57:00Z,2470000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M39.00S,2024-02-03T00:57:15.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,92.06636005256242,1.9607843137254901,1610612764,47,39,2024-02-03T00:57:21Z,2480000,False,-240.0,22.0,1,right,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,24.12,,,,,,,,,,,
255,PT05M36.00S,2024-02-03T00:57:18.5Z,2,REGULAR,rebound,defensive,[],201567,,,1610612748,47,39,2024-02-03T00:57:21Z,2490000,False,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,,,,,,,254.0,5.0,4.0,1.0,,,,,,,
256,PT05M32.00S,2024-02-03T00:57:23.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,12.697109067017081,47.549019607843135,1610612748,47,39,2024-02-03T01:00:19Z,2500000,False,12.0,67.0,1,left,MISS T. Rozier 6' running Layup,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,6.8,,,,,,,,,,,
