actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
174,PT11M36.00S,2024-03-17T22:41:16.9Z,2,REGULAR,jumpball,recovered,[],1628436,,,1610612764,27,45,2024-03-17T22:45:03Z,1720000,False,,,0,,Jump Ball X. Tillman vs. J. Butler: Tip to L. Kornet,"[1628436, 1630214, 1630215]",1610612738.0,BOS,heldball,L. Kornet,1628436.0,Kornet,L. Kornet,Tillman,1630214.0,Butler,1630215.0,,,,,,,,,,,,,,,,,,,,,,
177,PT11M33.00S,2024-03-17T22:41:16.9Z,2,REGULAR,turnover,lost ball,[],1630215,,,1610612764,27,45,2024-03-17T22:41:16Z,1750000,False,,,0,,J. Butler lost ball TURNOVER (2 TO),"[1630215, 1630214]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,2.0,Tillman,1630214.0,,
178,PT11M33.00S,2024-03-17T22:41:16.9Z,2,REGULAR,steal,,[],1630214,,,1610612738,27,45,2024-03-17T22:41:16Z,1760000,False,,,0,,X. Tillman STEAL (2 STL),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M19.00S,2024-03-17T22:41:31.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,32.670827858081466,69.11764705882352,1610612738,27,48,2024-03-17T22:41:37Z,1770000,False,-96.0,255.0,1,left,S. Hauser 27' 3PT  (6 PTS) (J. Holiday 2 AST),"[1630573, 201950]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,Made,6.0,,,,,27.2,J. Holiday,201950.0,2.0,,,,,
181,PT10M58.00S,2024-03-17T22:41:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630557,71.04139290407359,79.41176470588235,1610612764,30,48,2024-03-17T22:41:55Z,1790000,False,147.0,220.0,1,right,C. Kispert 26' 3PT  (3 PTS) (J. Bernard 1 AST),"[1630557, 1631262]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,,26.44,J. Bernard,1631262.0,1.0,,,,,
183,PT10M46.00S,2024-03-17T22:42:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630214,5.601182654402102,97.79411764705883,1610612738,30,48,2024-03-17T22:42:09Z,1810000,False,-239.0,0.0,1,left,MISS X. Tillman 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.9,,,,,,,,
184,PT10M42.00S,2024-03-17T22:42:07.3Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,30,48,2024-03-17T22:42:09Z,1820000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,,,,,,183.0,2.0,1.0,1.0,,,,,,,,,
185,PT10M42.00S,2024-03-17T22:42:08.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628436,5.590000152587891,50.0,1610612738,30,48,2024-03-17T22:42:11Z,1830000,False,0.0,0.0,1,left,MISS L. Kornet tip Layup,[1628436],1610612738.0,BOS,tip,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,0.0,,,,,,,,
186,PT10M42.00S,2024-03-17T22:42:08.5Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,30,48,2024-03-17T22:42:11Z,1840000,False,,,0,,R. Holmes REBOUND (Off:0 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,
187,PT10M37.00S,2024-03-17T22:42:14.5Z,2,REGULAR,turnover,traveling,[],1631262,,,1610612764,30,48,2024-03-17T22:42:21Z,1850000,False,,,0,,J. Bernard traveling TURNOVER (1 TO),[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,Mid-Range,16-24 Left Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
188,PT10M23.00S,2024-03-17T22:42:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628436,10.33180026281209,53.18627450980392,1610612738,30,48,2024-03-17T22:47:49Z,1860000,False,-16.0,45.0,1,left,MISS L. Kornet alley-oop Layup,[1628436],1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.73,,,,,,,,
189,PT10M19.00S,2024-03-17T22:42:40.9Z,2,REGULAR,rebound,defensive,[],1630215,,,1610612764,30,48,2024-03-17T22:42:44Z,1870000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,
190,PT10M19.00S,2024-03-17T22:42:42.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631262,92.85479632063075,51.470588235294116,1610612764,32,48,2024-03-17T22:43:09Z,1880000,False,7.0,15.0,1,right,J. Bernard running Layup (2 PTS) (J. Butler 1 AST),"[1631262, 1630215]",1610612764.0,WAS,running,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,1.65,J. Butler,1630215.0,1.0,,,,,
192,PT10M19.00S,2024-03-17T22:42:47.3Z,2,REGULAR,foul,personal,['1freethrow'],201950,,,1610612764,32,48,2024-03-17T22:43:00Z,1900000,False,,,0,,J. Holiday shooting personal FOUL (1 PF) (Bernard 1 FT),"[201950, 1631262]",1610612738.0,BOS,shooting,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,1628480.0,1.0,0.0,Bernard,1631262.0,,,,,,,,,,,,,,,
194,PT10M19.00S,2024-03-17T22:43:06.4Z,2,REGULAR,freethrow,1 of 1,[],1631262,,,1610612764,33,48,2024-03-17T22:43:06Z,1920000,False,,,0,,J. Bernard Free Throw 1 of 1 (3 PTS),[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
195,PT09M56.00S,2024-03-17T22:43:30.7Z,2,REGULAR,2pt,Jump Shot,[],201950,23.866622864651774,69.85294117647058,1610612738,33,48,2024-03-17T22:43:55Z,1930000,False,-99.0,172.0,1,left,MISS J. Holiday 19' step back Shot,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,,19.84,,,,,,,,
196,PT09M56.00S,2024-03-17T22:43:30.7Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,33,48,2024-03-17T22:43:55Z,1940000,False,,,0,,L. Kornet REBOUND (Off:2 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Left Center,,,,,,,,195.0,3.0,1.0,2.0,,,,,,,,,
197,PT09M56.00S,2024-03-17T22:43:40.2Z,2,REGULAR,foul,personal,['2freethrow'],1630647,,,1610612738,33,48,2024-03-17T22:43:53Z,1950000,False,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Kornet 2 FT),"[1630647, 1628436]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1628480.0,2.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
199,PT09M56.00S,2024-03-17T22:43:57.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628436,,,1610612738,33,49,2024-03-17T22:43:57Z,1970000,False,,,0,,L. Kornet Free Throw 1 of 2 (3 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
200,PT09M56.00S,2024-03-17T22:44:14.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628436,,,1610612738,33,50,2024-03-17T22:44:14Z,1980000,False,,,0,,L. Kornet Free Throw 2 of 2 (4 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
201,PT09M37.00S,2024-03-17T22:44:37.1Z,2,REGULAR,turnover,traveling,[],1630647,,,1610612764,33,50,2024-03-17T22:44:42Z,1990000,False,,,0,,E. Omoruyi traveling TURNOVER (1 TO),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
202,PT09M23.00S,2024-03-17T22:45:00.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630573,24.129434954007884,88.97058823529412,1610612738,33,53,2024-03-17T22:45:05Z,2000000,False,-195.0,174.0,1,left,S. Hauser 26' 3PT  (9 PTS) (P. Pritchard 4 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,,26.15,P. Pritchard,1630202.0,4.0,,,,,
208,PT09M01.00S,2024-03-17T22:45:24.2Z,2,REGULAR,turnover,3-second-violation,[],1630557,,,1610612764,33,53,2024-03-17T22:47:08Z,2025000,False,,,0,,C. Kispert 3-second-violation TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
206,PT08M50.00S,2024-03-17T22:45:47.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630202,17.559132720105126,39.21568627450981,1610612738,33,55,2024-03-17T22:49:33Z,2040000,False,54.0,113.0,1,left,P. Pritchard 12' pullup Jump Shot (5 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,5.0,,,,,12.48,,,,,,,,
207,PT08M49.00S,2024-03-17T22:45:58.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,33,55,2024-03-17T22:45:58Z,2050000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,out,[],1630215,,,1610612764,33,55,2024-03-17T22:48:38Z,2060000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,out,[],1630647,,,1610612764,33,55,2024-03-17T22:48:38Z,2070000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,33,55,2024-03-17T22:48:38Z,2090000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,in,[],1631116,,,1610612764,33,55,2024-03-17T22:48:38Z,2100000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,in,[],1629052,,,1610612764,33,55,2024-03-17T22:48:38Z,2110000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M49.00S,2024-03-17T22:47:54.1Z,2,REGULAR,substitution,out,[],1628436,,,1610612764,33,55,2024-03-17T22:49:32Z,2115000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M38.00S,2024-03-17T22:49:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.02168199737189,50.245098039215684,1610612764,33,55,2024-03-17T22:50:08Z,2120000,False,1.0,79.0,1,right,MISS J. Poole 7' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,7.89,,,,,,,,
216,PT08M33.00S,2024-03-17T22:49:15.2Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612738,33,55,2024-03-17T22:49:17Z,2130000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,215.0,1.0,1.0,0.0,,,,,,,,,
217,PT08M22.00S,2024-03-17T22:49:25.5Z,2,REGULAR,3pt,Jump Shot,[],1629052,7.5722733245729295,99.50980392156863,1610612738,33,55,2024-03-17T22:49:36Z,2140000,False,-248.0,19.0,1,left,MISS O. Brissett 24' 3PT,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.82,,,,,,,,
218,PT08M18.00S,2024-03-17T22:49:30.1Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,33,55,2024-03-17T22:49:30Z,2150000,False,,,0,,R. Holmes REBOUND (Off:0 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Left Corner 3,24+ Left,,,,,,,,217.0,4.0,4.0,0.0,,,,,,,,,
220,PT08M14.00S,2024-03-17T22:49:34.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631262,93.9060446780552,53.67647058823529,1610612764,33,55,2024-03-17T22:54:20Z,2160000,False,18.0,5.0,1,right,MISS J. Bernard running Layup,[1631262],1610612764.0,WAS,running,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.9,,,,,,,,
222,PT08M14.00S,2024-03-17T22:49:34.0Z,2,REGULAR,rebound,defensive,[],1630573,,,1610612738,33,55,2024-03-17T22:49:41Z,2180000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,220.0,3.0,3.0,0.0,,,,,,,,,
223,PT08M07.00S,2024-03-17T22:49:41.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630202,11.251642575558476,50.0,1610612738,33,55,2024-03-17T22:54:46Z,2190000,False,0.0,53.0,1,left,MISS P. Pritchard running Layup - blocked,"[1630202, 1631116]",1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.33,,,,,,,Baldwin Jr.,1631116.0
224,PT08M07.00S,2024-03-17T22:49:41.0Z,2,REGULAR,block,,[],1631116,,,1610612738,33,55,2024-03-17T22:49:44Z,2200000,False,,,0,,P. Baldwin Jr. BLOCK (2 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT08M03.00S,2024-03-17T22:49:45.0Z,2,REGULAR,rebound,defensive,[],1631116,,,1610612764,33,55,2024-03-17T22:49:47Z,2210000,False,,,0,,P. Baldwin Jr. REBOUND (Off:0 Def:1),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,
226,PT08M02.00S,2024-03-17T22:49:45.7Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631262,93.11760840998686,51.9607843137255,1610612764,35,55,2024-03-17T22:55:01Z,2220000,False,10.0,12.0,1,right,J. Bernard running DUNK (5 PTS) (P. Baldwin Jr. 1 AST),"[1631262, 1631116]",1610612764.0,WAS,running,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,1.56,P. Baldwin Jr.,1631116.0,1.0,,,,,
228,PT07M45.00S,2024-03-17T22:50:01.9Z,2,REGULAR,3pt,Jump Shot,[],1630573,27.808804204993432,13.725490196078432,1610612738,35,58,2024-03-17T22:50:06Z,2240000,False,181.0,209.0,1,left,S. Hauser 27' 3PT  (12 PTS) (P. Pritchard 5 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Made,12.0,,,,,27.67,P. Pritchard,1630202.0,5.0,,,,,
230,PT07M29.00S,2024-03-17T22:50:20.8Z,2,REGULAR,foul,personal,[],1630573,,,1610612764,35,58,2024-03-17T22:50:32Z,2260000,False,,,0,,S. Hauser personal FOUL (1 PF),"[1630573, 1630557]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
232,PT07M15.00S,2024-03-17T22:51:02.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,65.39093298291722,35.049019607843135,1610612764,35,58,2024-03-17T22:51:08Z,2280000,False,-75.0,273.0,1,right,MISS J. Poole 28' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,28.29,,,,,,,,
233,PT07M12.00S,2024-03-17T22:51:05.0Z,2,REGULAR,rebound,offensive,[],1631262,,,1610612764,35,58,2024-03-17T22:51:08Z,2290000,False,,,0,,J. Bernard REBOUND (Off:1 Def:0),[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,Above the Break 3,24+ Center,,,,,,,,232.0,1.0,0.0,1.0,,,,,,,,,
234,PT07M11.00S,2024-03-17T22:51:06.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631262,94.56307490144546,49.50980392156863,1610612764,37,58,2024-03-17T22:56:42Z,2300000,False,-2.0,-1.0,1,right,J. Bernard putback Layup (7 PTS),[1631262],1610612764.0,WAS,putback,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,0.29,,,,,,,,
235,PT06M55.00S,2024-03-17T22:51:21.6Z,2,REGULAR,2pt,Jump Shot,[],201950,18.2161629434954,31.372549019607842,1610612738,37,58,2024-03-17T22:56:56Z,2310000,False,93.0,119.0,1,left,MISS J. Holiday 15' pullup Shot,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,,15.09,,,,,,,,
236,PT06M55.00S,2024-03-17T22:51:21.6Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612738,37,58,2024-03-17T22:56:56Z,2320000,False,,,0,,O. Brissett REBOUND (Off:2 Def:0),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Right,,,,,,,,235.0,2.0,0.0,2.0,,,,,,,,,
237,PT06M50.00S,2024-03-17T22:51:27.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,9.017739816031538,97.05882352941177,1610612738,37,61,2024-03-17T22:51:40Z,2330000,False,-235.0,32.0,1,left,S. Hauser 3PT  (15 PTS) (O. Brissett 1 AST),"[1630573, 1629052]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,Made,15.0,,,,,23.75,O. Brissett,1629052.0,1.0,,,,,
239,PT06M38.00S,2024-03-17T22:51:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,53.67647058823529,1610612764,37,61,2024-03-17T22:58:32Z,2341250,False,18.0,7.0,1,right,MISS J. Poole driving Layup - blocked,"[1629673, 201950]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.98,,,,,,,Holiday,201950.0
240,PT06M38.00S,2024-03-17T22:51:52.7Z,2,REGULAR,block,,[],201950,,,1610612764,37,61,2024-03-17T22:58:56Z,2341875,False,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
241,PT06M36.00S,2024-03-17T22:51:54.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,37,61,2024-03-17T22:58:32Z,2342187,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,239.0,,,,,,,,,,,,
243,PT06M36.00S,2024-03-17T22:51:54.5Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,37,61,2024-03-17T22:52:01Z,2345000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M36.00S,2024-03-17T22:51:54.5Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,37,61,2024-03-17T22:52:01Z,2348750,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT06M36.00S,2024-03-17T22:51:54.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612764,37,61,2024-03-17T23:00:43Z,2389375,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT06M36.00S,2024-03-17T22:51:54.5Z,2,REGULAR,substitution,in,[],1628369,,,1610612764,37,61,2024-03-17T23:00:43Z,2409687,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M33.00S,2024-03-17T22:52:15.0Z,2,REGULAR,turnover,bad pass,[],1630551,,,1610612764,37,61,2024-03-17T22:52:21Z,2430000,False,,,0,,J. Champagnie bad pass TURNOVER (1 TO),"[1630551, 1628369]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0,,
248,PT06M33.00S,2024-03-17T22:52:15.0Z,2,REGULAR,steal,,[],1628369,,,1610612738,37,61,2024-03-17T22:52:17Z,2440000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
249,PT06M29.00S,2024-03-17T22:52:19.7Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630573,19.267411300919843,4.901960784313726,1610612738,37,64,2024-03-17T23:01:18Z,2450000,False,225.0,129.0,1,left,S. Hauser 25' 3PT running (18 PTS) (J. Tatum 3 AST),"[1630573, 1628369]",1610612738.0,BOS,running,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,Made,18.0,,,,,25.96,J. Tatum,1628369.0,3.0,,,,,
251,PT06M29.00S,2024-03-17T22:52:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,37,64,2024-03-17T22:52:28Z,2470000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M29.00S,2024-03-17T22:54:28.0Z,2,REGULAR,substitution,out,[],1626158,,,1610612764,37,64,2024-03-17T22:55:10Z,2480000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M29.00S,2024-03-17T22:54:28.0Z,2,REGULAR,substitution,out,[],1630214,,,1610612764,37,64,2024-03-17T22:55:10Z,2500000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M29.00S,2024-03-17T22:54:28.0Z,2,REGULAR,substitution,in,[],1630264,,,1610612764,37,64,2024-03-17T22:55:10Z,2510000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M29.00S,2024-03-17T22:54:28.0Z,2,REGULAR,substitution,in,[],201143,,,1610612764,37,64,2024-03-17T22:55:10Z,2530000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M14.00S,2024-03-17T22:55:40.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,83.78777923784494,96.07843137254902,1610612764,37,64,2024-03-17T22:55:45Z,2540000,False,230.0,100.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,25.11,,,,,,,,
259,PT06M11.00S,2024-03-17T22:55:43.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,37,64,2024-03-17T22:55:45Z,2550000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,,258.0,2.0,1.0,1.0,,,,,,,,,
260,PT06M00.00S,2024-03-17T22:55:54.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201143,13.61695137976347,57.59803921568627,1610612738,37,66,2024-03-17T22:55:59Z,2560000,False,-38.0,75.0,1,left,A. Horford 8' turnaround Hook (11 PTS) (S. Hauser 1 AST),"[201143, 1630573]",1610612738.0,BOS,turnaround,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,11.0,,,,,8.45,S. Hauser,1630573.0,1.0,,,,,
262,PT05M42.00S,2024-03-17T22:56:12.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,82.47371879106439,40.931372549019606,1610612764,37,66,2024-03-17T22:56:21Z,2580000,False,-45.0,112.0,1,right,MISS A. Gill 12' floating Shot,[1630264],1610612764.0,WAS,floating,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,12.1,,,,,,,,
263,PT05M42.00S,2024-03-17T22:56:12.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,37,66,2024-03-17T22:56:21Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,262.0,,,,,,,,,,,,
