actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
175,PT12M00.00S,2023-11-16T00:39:53.8Z,2,REGULAR,substitution,in,['startperiod'],203552,,,1610612764,26,41,2023-11-16T00:42:01Z,1730000,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-11-16T00:39:53.8Z,2,REGULAR,substitution,in,['startperiod'],1629684,,,1610612764,26,41,2023-11-16T00:42:01Z,1740000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-11-16T00:39:53.8Z,2,REGULAR,substitution,in,['startperiod'],1630182,,,1610612764,26,41,2023-11-16T00:42:01Z,1750000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-11-16T00:39:53.8Z,2,REGULAR,substitution,in,['startperiod'],1641765,,,1610612764,26,41,2023-11-16T00:42:01Z,1760000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-11-16T00:42:13.4Z,2,REGULAR,period,start,[],0,,,1610612742,26,41,2023-11-16T00:42:13Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M42.00S,2023-11-16T00:42:30.5Z,2,REGULAR,2pt,Jump Shot,[],1629029,12.959921156373195,24.509803921568626,1610612742,26,41,2023-11-16T00:42:36Z,1780000,False,127.0,69.0,1,left,MISS L. Doncic 14' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,,,,Mid-Range,8-16 Right,14.51,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
181,PT11M39.00S,2023-11-16T00:42:33.5Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612764,26,41,2023-11-16T00:42:36Z,1790000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,Shamet,L. Shamet,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
182,PT11M29.00S,2023-11-16T00:42:44.3Z,2,REGULAR,2pt,Jump Shot,[],201568,73.66951379763469,48.529411764705884,1610612764,26,41,2023-11-16T00:42:48Z,1800000,False,-7.0,195.0,1,right,MISS D. Gallinari 19' Jump Shot,[201568],1610612764.0,WAS,,,,,,,Mid-Range,16-24 Center,19.51,Missed,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
183,PT11M25.00S,2023-11-16T00:42:48.3Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,26,41,2023-11-16T00:42:48Z,1810000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,,,,Mid-Range,16-24 Center,,,Doncic,L. Doncic,182.0,2.0,2.0,0.0,,,,,,,,,,,,,,
184,PT11M21.00S,2023-11-16T00:42:51.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629684,26.757555847568987,15.931372549019606,1610612742,26,41,2023-11-16T00:43:39Z,1820000,False,170.0,199.0,1,left,MISS G. Williams 26' running pullup 3PT,[1629684],1610612742.0,DAL,running pullup,,,,,,Above the Break 3,24+ Right Center,26.19,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
185,PT11M17.00S,2023-11-16T00:42:55.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,26,41,2023-11-16T00:42:58Z,1830000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,,,Coulibaly,B. Coulibaly,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT10M54.00S,2023-11-16T00:43:18.4Z,2,REGULAR,turnover,bad pass,[],201568,,,1610612764,26,41,2023-11-16T00:43:22Z,1840000,False,,,0,,D. Gallinari bad pass TURNOVER (1 TO),"[201568, 1629684]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,1.0,Williams,1629684.0,,
187,PT10M54.00S,2023-11-16T00:43:18.4Z,2,REGULAR,steal,,[],1629684,,,1610612742,26,41,2023-11-16T00:43:20Z,1850000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
188,PT10M51.00S,2023-11-16T00:43:21.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641765,8.360709592641262,53.18627450980392,1610612742,26,43,2023-11-16T00:43:27Z,1860000,False,-16.0,26.0,1,left,O. Prosper running Layup (2 PTS) (G. Williams 3 AST),"[1641765, 1629684]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,3.06,Made,Prosper,O. Prosper,,,,,,,,,,2.0,G. Williams,1629684.0,3.0,,,,,
190,PT10M24.00S,2023-11-16T00:43:48.6Z,2,REGULAR,2pt,Jump Shot,[],1629013,92.85479632063075,69.6078431372549,1610612764,26,43,2023-11-16T00:43:53Z,1880000,False,98.0,15.0,1,right,MISS L. Shamet 9' floating Shot,[1629013],1610612764.0,WAS,floating,,,,,,Mid-Range,8-16 Right,9.91,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
191,PT10M22.00S,2023-11-16T00:43:50.6Z,2,REGULAR,rebound,offensive,[],201568,,,1610612764,26,43,2023-11-16T00:43:53Z,1890000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,Gallinari,D. Gallinari,190.0,3.0,2.0,1.0,,,,,,,,,,,,,,
192,PT10M21.00S,2023-11-16T00:43:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,93.24901445466492,48.03921568627451,1610612764,28,43,2023-11-16T00:43:56Z,1900000,False,-10.0,11.0,1,right,D. Gallinari Layup (8 PTS),[201568],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,1.47,Made,Gallinari,D. Gallinari,,,,,,,,,,8.0,,,,,,,,
193,PT10M08.00S,2023-11-16T00:44:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612742,28,43,2023-11-16T00:44:11Z,1910000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630166, 1629029]",1610612764.0,WAS,shooting,,,,,,Mid-Range,8-16 Center,,,Avdija,D. Avdija,,,,,1630886.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
195,PT10M08.00S,2023-11-16T00:44:33.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,28,44,2023-11-16T00:44:33Z,1930000,False,,,0,,L. Doncic Free Throw 1 of 2 (14 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,Doncic,L. Doncic,,,,,,,,,,14.0,,,,,,,,
196,PT10M08.00S,2023-11-16T00:44:50.0Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,28,44,2023-11-16T00:44:50Z,1940000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,,,,,,,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
197,PT10M06.00S,2023-11-16T00:44:51.2Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,28,44,2023-11-16T00:44:51Z,1950000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:3),[1641731],1610612764.0,WAS,,,,,,,,,,,Coulibaly,B. Coulibaly,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,
198,PT09M56.00S,2023-11-16T00:45:01.1Z,2,REGULAR,3pt,Jump Shot,[],1641731,95.3515111695138,3.9215686274509802,1610612764,31,44,2023-11-16T00:45:05Z,1960000,False,-230.0,-9.0,1,right,B. Coulibaly 3PT  (3 PTS) (D. Avdija 2 AST),"[1641731, 1630166]",1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,23.06,Made,Coulibaly,B. Coulibaly,,,,,,,,,,3.0,D. Avdija,1630166.0,2.0,,,,,
200,PT09M39.00S,2023-11-16T00:45:22.4Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612742,31,44,2023-11-16T00:45:39Z,1980000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Prosper 2 FT),"[1630166, 1641765]",1610612764.0,WAS,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Avdija,D. Avdija,,,,,1662.0,3.0,0.0,Prosper,1641765.0,,,,,,,,,
202,PT09M39.00S,2023-11-16T00:45:51.4Z,2,REGULAR,freethrow,1 of 2,[],1641765,,,1610612742,31,44,2023-11-16T00:46:20Z,2000000,False,,,0,,MISS O. Prosper Free Throw 1 of 2,[1641765],1610612742.0,DAL,,,,,,,,,,Missed,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
203,PT09M39.00S,2023-11-16T00:45:51.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,31,44,2023-11-16T00:46:20Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT09M39.00S,2023-11-16T00:45:54.4Z,2,REGULAR,substitution,out,[],1630166,,,1610612742,31,44,2023-11-16T00:46:01Z,2020000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
205,PT09M39.00S,2023-11-16T00:45:54.4Z,2,REGULAR,substitution,in,[],1628398,,,1610612742,31,44,2023-11-16T00:46:01Z,2030000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
206,PT09M39.00S,2023-11-16T00:45:51.4Z,2,REGULAR,freethrow,2 of 2,[],1641765,,,1610612742,31,44,2023-11-16T00:46:20Z,2040000,False,,,0,,MISS O. Prosper Free Throw 2 of 2,[1641765],1610612742.0,DAL,,,,,,,,,,Missed,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
207,PT09M37.00S,2023-11-16T00:45:53.4Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,31,44,2023-11-16T00:46:20Z,2050000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:4),[1641731],1610612764.0,WAS,,,,,,,,,,,Coulibaly,B. Coulibaly,206.0,4.0,4.0,0.0,,,,,,,,,,,,,,
208,PT09M29.00S,2023-11-16T00:46:28.9Z,2,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612764,31,44,2023-11-16T00:46:35Z,2060000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Kispert 2 FT),"[1629684, 1630557]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Williams,G. Williams,,,,,1662.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,
210,PT09M29.00S,2023-11-16T00:46:56.0Z,2,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,31,44,2023-11-16T00:46:56Z,2080000,False,,,0,,MISS C. Kispert Free Throw 1 of 2,[1630557],1610612764.0,WAS,,,,,,,,,,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
211,PT09M29.00S,2023-11-16T00:46:56.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,31,44,2023-11-16T00:46:56Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,
212,PT09M29.00S,2023-11-16T00:47:12.6Z,2,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,32,44,2023-11-16T00:47:12Z,2100000,False,,,0,,C. Kispert Free Throw 2 of 2 (4 PTS),[1630557],1610612764.0,WAS,,,,,,,,,,Made,Kispert,C. Kispert,,,,,,,,,,4.0,,,,,,,,
213,PT09M10.00S,2023-11-16T00:47:33.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,33.065045992115635,21.813725490196077,1610612742,32,47,2023-11-16T00:47:38Z,2110000,False,141.0,258.0,1,left,L. Doncic 29' 3PT step back (17 PTS),[1629029],1610612742.0,DAL,step back,,,,,,Above the Break 3,24+ Right Center,29.42,Made,Doncic,L. Doncic,,,,,,,,,,17.0,,,,,,,,
214,PT08M55.00S,2023-11-16T00:47:48.7Z,2,REGULAR,3pt,Jump Shot,[],1629013,95.6143232588699,97.05882352941177,1610612764,32,47,2023-11-16T00:47:53Z,2120000,False,235.0,-11.0,1,right,MISS L. Shamet 3PT,[1629013],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,23.56,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
215,PT08M52.00S,2023-11-16T00:47:51.7Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,32,47,2023-11-16T00:47:53Z,2130000,False,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,Doncic,L. Doncic,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,
216,PT08M47.00S,2023-11-16T00:47:58.7Z,2,REGULAR,foul,personal,[],1630557,,,1610612742,32,47,2023-11-16T00:48:10Z,2140000,False,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 1630182]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Right,,,Kispert,C. Kispert,,,,,1662.0,2.0,0.0,Green,1630182.0,,,,,,,,,
218,PT08M37.00S,2023-11-16T00:48:33.0Z,2,REGULAR,3pt,Jump Shot,[],1641765,32.14520367936925,65.68627450980392,1610612742,32,47,2023-11-16T00:48:36Z,2160000,False,-78.0,250.0,1,left,MISS O. Prosper 26' 3PT,[1641765],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,26.17,Missed,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
219,PT08M35.00S,2023-11-16T00:48:35.0Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,32,47,2023-11-16T00:48:36Z,2170000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:5),[1641731],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Coulibaly,B. Coulibaly,218.0,5.0,5.0,0.0,,,,,,,,,,,,,,
220,PT08M34.00S,2023-11-16T00:48:38.8Z,2,REGULAR,turnover,out-of-bounds,[],201568,,,1610612764,32,47,2023-11-16T00:48:48Z,2180000,False,,,0,,D. Gallinari lost ball out-of-bounds TURNOVER (2 TO),[201568],1610612764.0,WAS,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Gallinari,D. Gallinari,,,,,1199.0,,,,,,,,,2.0,,,,
221,PT08M17.00S,2023-11-16T00:49:01.5Z,2,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612742,32,47,2023-11-16T00:49:08Z,2190000,False,,,0,,G. Williams lost ball out-of-bounds TURNOVER (1 TO),[1629684],1610612742.0,DAL,lost ball,,,,,,Above the Break 3,24+ Center,,,Williams,G. Williams,,,,,1630886.0,,,,,,,,,1.0,,,,
222,PT08M00.00S,2023-11-16T00:49:27.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630557,95.48291721419186,32.1078431372549,1610612764,32,47,2023-11-16T00:49:32Z,2200000,False,-89.0,-10.0,1,right,MISS C. Kispert 9' floating Shot,[1630557],1610612764.0,WAS,floating,,,,,,Mid-Range,8-16 Left,9.01,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
223,PT07M58.00S,2023-11-16T00:49:29.4Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612742,32,47,2023-11-16T00:49:32Z,2210000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,Prosper,O. Prosper,222.0,1.0,1.0,0.0,,,,,,,,,,,,,,
224,PT07M45.00S,2023-11-16T00:49:42.1Z,2,REGULAR,3pt,Jump Shot,[],1629684,20.318659658344284,93.13725490196079,1610612742,32,50,2023-11-16T00:49:46Z,2220000,False,-216.0,138.0,1,left,G. Williams 25' 3PT  (5 PTS) (L. Doncic 4 AST),"[1629684, 1629029]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.63,Made,Williams,G. Williams,,,,,,,,,,5.0,L. Doncic,1629029.0,4.0,,,,,
226,PT07M34.00S,2023-11-16T00:49:53.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,81.68528252299606,94.36274509803921,1610612764,35,50,2023-11-16T00:49:58Z,2240000,False,222.0,120.0,1,right,C. Kispert 25' 3PT  (7 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,25.2,Made,Kispert,C. Kispert,,,,,,,,,,7.0,K. Kuzma,1628398.0,2.0,,,,,
228,PT07M22.00S,2023-11-16T00:50:06.1Z,2,REGULAR,3pt,Jump Shot,[],1629029,32.933639947437584,68.62745098039215,1610612742,35,50,2023-11-16T00:52:14Z,2260000,False,-93.0,257.0,1,left,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,27.34,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
229,PT07M18.00S,2023-11-16T00:50:09.1Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612742,35,50,2023-11-16T00:50:09Z,2270000,False,,,0,,G. Williams REBOUND (Off:2 Def:0),[1629684],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Williams,G. Williams,228.0,2.0,0.0,2.0,,,,,,,,,,,,,,
230,PT07M07.00S,2023-11-16T00:50:19.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203552,15.193823915900131,11.519607843137255,1610612742,35,52,2023-11-16T00:50:51Z,2280000,False,192.0,90.0,1,left,S. Curry 21' step back Jump Shot (2 PTS) (O. Prosper 1 AST),"[203552, 1641765]",1610612742.0,DAL,step back,,,,,,Mid-Range,16-24 Right,21.25,Made,Curry,S. Curry,,,,,,,,,,2.0,O. Prosper,1641765.0,1.0,,,,,
232,PT07M07.00S,2023-11-16T00:50:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,52,2023-11-16T00:50:28Z,2300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2023-11-16T00:50:33.5Z,2,REGULAR,substitution,out,[],1630182,,,1610612764,35,52,2023-11-16T00:52:46Z,2310000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
234,PT07M07.00S,2023-11-16T00:50:33.5Z,2,REGULAR,substitution,in,[],203501,,,1610612764,35,52,2023-11-16T00:52:46Z,2320000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
235,PT06M54.00S,2023-11-16T00:53:27.6Z,2,REGULAR,3pt,Jump Shot,[],1629013,80.3712220762155,4.6568627450980395,1610612764,35,52,2023-11-16T00:53:37Z,2330000,False,-227.0,132.0,1,right,MISS L. Shamet 26' turnaround 3PT,[1629013],1610612764.0,WAS,turnaround,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
236,PT06M51.00S,2023-11-16T00:53:30.6Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612742,35,52,2023-11-16T00:53:37Z,2340000,False,,,0,,O. Prosper REBOUND (Off:0 Def:2),[1641765],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Prosper,O. Prosper,235.0,2.0,2.0,0.0,,,,,,,,,,,,,,
237,PT06M44.00S,2023-11-16T00:53:36.8Z,2,REGULAR,2pt,Jump Shot,[],203552,24.52365308804205,53.431372549019606,1610612742,35,54,2023-11-16T00:54:30Z,2350000,False,-17.0,178.0,1,left,S. Curry 17' pullup Jump Shot (4 PTS),[203552],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Center,17.88,Made,Curry,S. Curry,,,,,,,,,,4.0,,,,,,,,
238,PT06M30.00S,2023-11-16T00:53:51.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629013,92.46057818659659,49.50980392156863,1610612764,37,54,2023-11-16T00:53:56Z,2360000,False,-2.0,18.0,1,right,L. Shamet cutting DUNK (2 PTS) (C. Kispert 2 AST),"[1629013, 1630557]",1610612764.0,WAS,cutting,,,,,,Restricted Area,0-8 Center,1.86,Made,Shamet,L. Shamet,,,,,,,,,,2.0,C. Kispert,1630557.0,2.0,,,,,
240,PT06M21.00S,2023-11-16T00:54:02.0Z,2,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612742,37,54,2023-11-16T00:58:57Z,2380000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Doncic 2 FT),"[1641731, 1629029]",1610612764.0,WAS,shooting,,,,,,Mid-Range,8-16 Right,,,Coulibaly,B. Coulibaly,,,,,1630886.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
242,PT06M21.00S,2023-11-16T00:54:29.6Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,37,55,2023-11-16T01:03:38Z,2400000,False,,,0,,L. Doncic Free Throw 1 of 2 (18 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,Doncic,L. Doncic,,,,,,,,,,18.0,,,,,,,,
311,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,out,[],201568,,,1610612742,37,55,2023-11-16T01:04:45Z,2402500,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
312,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,37,55,2023-11-16T01:04:45Z,2403750,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
335,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,out,[],1641765,,,1610612742,37,55,2023-11-16T01:06:23Z,2404375,False,,,0,,SUB out: O. Prosper,[1641765],1610612742.0,DAL,,,,,,,,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,
336,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,37,55,2023-11-16T01:06:23Z,2404687,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
345,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,out,[],203552,,,1610612742,37,55,2023-11-16T01:07:47Z,2404843,False,,,0,,SUB out: S. Curry,[203552],1610612742.0,DAL,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
346,PT06M21.00S,2023-11-16T00:54:49.8Z,2,REGULAR,substitution,in,[],1641726,,,1610612742,37,55,2023-11-16T01:07:47Z,2404921,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,,,,,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2023-11-16T00:54:29.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,37,55,2023-11-16T01:03:38Z,2405000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,,,,,,,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
250,PT06M18.00S,2023-11-16T00:54:32.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,37,55,2023-11-16T01:03:38Z,2407500,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,,,,,,,,Gafford,D. Gafford,249.0,1.0,1.0,0.0,,,,,,,,,,,,,,
251,PT06M13.00S,2023-11-16T00:55:10.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.80354796320631,56.86274509803921,1610612764,37,55,2023-11-16T01:01:33Z,2465000,False,34.0,25.0,1,right,MISS K. Kuzma Layup - blocked,"[1628398, 1627884]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,4.22,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0
252,PT06M13.00S,2023-11-16T00:55:10.0Z,2,REGULAR,block,,[],1627884,,,1610612764,37,55,2023-11-16T00:59:19Z,2467500,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
253,PT06M10.00S,2023-11-16T00:55:13.0Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,37,55,2023-11-16T01:01:33Z,2468750,False,,,0,,K. Kuzma REBOUND (Off:1 Def:0),[1628398],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Kuzma,K. Kuzma,251.0,1.0,0.0,1.0,,,,,,,,,,,,,,
296,PT06M07.00S,2023-11-16T00:55:15.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629013,92.06636005256242,50.0,1610612764,37,55,2023-11-16T01:02:14Z,2469375,False,0.0,22.0,1,right,MISS L. Shamet Layup - blocked,"[1629013, 1641726]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,2.21,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,Lively II,1641726.0
297,PT06M07.00S,2023-11-16T00:55:15.0Z,2,REGULAR,block,,[],1641726,,,1610612764,37,55,2023-11-16T01:00:56Z,2469687,False,,,0,,D. Lively II BLOCK (1 BLK),[1641726],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,
298,PT06M05.00S,2023-11-16T00:55:17.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,37,55,2023-11-16T01:02:14Z,2469843,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,,,296.0,,,,,,,,,,,,,,,,,
255,PT06M05.00S,2023-11-16T00:55:21.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,37,55,2023-11-16T00:55:28Z,2530000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
