actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
167,PT00M08.70S,2023-10-28T23:41:43.5Z,1,REGULAR,substitution,out,[],201568,,,1610612763,25,22,2023-10-28T23:42:04Z,1660000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M08.70S,2023-10-28T23:41:43.5Z,1,REGULAR,substitution,out,[],1631223,,,1610612763,25,22,2023-10-28T23:42:04Z,1670000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M08.70S,2023-10-28T23:41:43.5Z,1,REGULAR,substitution,in,[],1630166,,,1610612763,25,22,2023-10-28T23:42:04Z,1680000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M08.70S,2023-10-28T23:41:43.5Z,1,REGULAR,substitution,in,[],1630217,,,1610612763,25,22,2023-10-28T23:42:04Z,1690000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M03.60S,2023-10-28T23:42:14.5Z,1,REGULAR,foul,personal,[],1630166,,,1610612763,25,22,2023-10-28T23:42:22Z,1700000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 1630217]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Bane,1630217.0,,
173,PT00M00.00S,2023-10-28T23:42:39.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,76.03482260183968,9.313725490196079,1610612763,25,22,2023-10-28T23:42:44Z,1720000,False,-203.0,173.0,1,right,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,26.69,Missed,,,,,,,,,,,,,,,
174,PT00M00.00S,2023-10-28T23:42:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,25,22,2023-10-28T23:42:44Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,173.0,,,,,,,,,,,,,,
175,PT00M00.00S,2023-10-28T23:42:45.1Z,1,REGULAR,period,end,[],0,,,1610612763,25,22,2023-10-28T23:42:45Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-10-28T23:44:56.1Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612763,25,22,2023-10-28T23:45:19Z,1750000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-10-28T23:44:56.1Z,2,REGULAR,substitution,out,['startperiod'],1630217,,,1610612763,25,22,2023-10-28T23:45:19Z,1760000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-10-28T23:44:56.1Z,2,REGULAR,substitution,in,['startperiod'],201568,,,1610612763,25,22,2023-10-28T23:45:19Z,1770000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2023-10-28T23:44:56.1Z,2,REGULAR,substitution,in,['startperiod'],1631223,,,1610612763,25,22,2023-10-28T23:45:19Z,1780000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-10-28T23:45:23.7Z,2,REGULAR,period,start,[],0,,,1610612764,25,22,2023-10-28T23:45:23Z,1790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M35.00S,2023-10-28T23:45:48.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201568,16.113666228646515,37.745098039215684,1610612764,27,22,2023-10-28T23:45:55Z,1800000,False,61.0,99.0,1,left,D. Gallinari 11' fadeaway Jump Shot (2 PTS),[201568],1610612764.0,WAS,fadeaway,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),8-16 Right,,,,11.64,Made,,,,,,2.0,,,,,,,,,
182,PT11M24.00S,2023-10-28T23:45:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,90.88370565045992,60.78431372549019,1610612763,27,22,2023-10-28T23:46:05Z,1810000,False,54.0,33.0,1,right,MISS D. Rose 6' driving floating Shot - blocked,"[201565, 1641731]",1610612763.0,MEM,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,6.33,Missed,,,,,,,,,,,,,,Coulibaly,1641731.0
183,PT11M24.00S,2023-10-28T23:45:59.7Z,2,REGULAR,block,,[],1641731,,,1610612763,27,22,2023-10-28T23:46:03Z,1820000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
184,PT11M24.00S,2023-10-28T23:45:59.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,22,2023-10-28T23:46:05Z,1830000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,182.0,,,,,,,,,,,,,,
186,PT11M15.00S,2023-10-28T23:46:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631223,88.12417871222075,45.588235294117645,1610612763,27,22,2023-10-28T23:46:29Z,1850000,False,-22.0,59.0,1,right,MISS D. Roddy 6' driving Layup,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,6.31,Missed,,,,,,,,,,,,,,,
188,PT11M14.00S,2023-10-28T23:46:24.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612763,27,22,2023-10-28T23:46:29Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,186.0,,,,,,,,,,,,,,
190,PT11M12.00S,2023-10-28T23:46:44.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631223,94.30026281208936,96.32352941176471,1610612763,27,25,2023-10-28T23:46:51Z,1890000,False,232.0,1.0,1,right,D. Roddy 3PT  (3 PTS) (D. Rose 2 AST),"[1631223, 201565]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,23.16,Made,,,,,,3.0,D. Rose,201565.0,2.0,,,,,,
192,PT10M52.00S,2023-10-28T23:47:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,9.543363994743759,45.83333333333333,1610612764,27,25,2023-10-28T23:47:14Z,1910000,False,21.0,37.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,4.26,Missed,,,,,,,,,,,,,,,
193,PT10M48.00S,2023-10-28T23:47:07.4Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,27,25,2023-10-28T23:47:07Z,1920000,False,,,0,,Z. Williams REBOUND (Off:0 Def:7),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,192.0,7.0,7.0,0.0,,,,,,,,,,,
194,PT10M43.00S,2023-10-28T23:47:13.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630533,88.91261498028909,51.9607843137255,1610612763,27,27,2023-10-28T23:47:18Z,1930000,False,10.0,52.0,1,right,Z. Williams Layup (5 PTS) (J. LaRavia 1 AST),"[1630533, 1631222]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,5.26,Made,,,,,,5.0,J. LaRavia,1631222.0,1.0,,,,,,
196,PT10M18.00S,2023-10-28T23:47:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,9.149145860709593,49.01960784313725,1610612764,29,27,2023-10-28T23:47:53Z,1950000,False,5.0,34.0,1,left,D. Gallinari finger roll Layup (4 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612764.0,WAS,finger roll,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,,3.39,Made,,,,,,4.0,D. Wright,1626153.0,2.0,,,,,,
198,PT10M07.00S,2023-10-28T23:47:48.4Z,2,REGULAR,3pt,Jump Shot,[],201565,67.49342969776609,70.58823529411765,1610612763,29,27,2023-10-28T23:47:55Z,1970000,False,103.0,253.0,1,right,MISS D. Rose 27' 3PT,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Right Center,,,,27.32,Missed,,,,,,,,,,,,,,,
199,PT10M07.00S,2023-10-28T23:47:48.4Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,29,27,2023-10-28T23:47:55Z,1980000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,198.0,5.0,5.0,0.0,,,,,,,,,,,
200,PT09M54.00S,2023-10-28T23:48:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.966491458607096,49.754901960784316,1610612764,31,27,2023-10-28T23:48:19Z,1990000,False,1.0,22.0,1,left,C. Kispert driving Layup (8 PTS) (K. Kuzma 2 AST),"[1630557, 1628398]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.24,Made,,,,,,8.0,K. Kuzma,1628398.0,2.0,,,,,,
201,PT09M47.00S,2023-10-28T23:48:09.5Z,2,REGULAR,turnover,lost ball,[],201565,,,1610612763,31,27,2023-10-28T23:48:47Z,2000000,False,,,0,,D. Rose lost ball TURNOVER (1 TO),"[201565, 201568]",1610612763.0,MEM,,,,Rose,D. Rose,,,,,Mid-Range,16-24 Center,1.0,Gallinari,201568.0,,,,,,,,,,,,,,,,,
202,PT09M47.00S,2023-10-28T23:48:09.5Z,2,REGULAR,steal,,[],201568,,,1610612764,31,27,2023-10-28T23:55:59Z,2010000,False,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M47.00S,2023-10-28T23:48:15.1Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612764,31,27,2023-10-28T23:50:09Z,2020000,False,,,0,,J. Jackson Jr. transition take personal FOUL (1 PF) (Gallinari 1 FT),"[1628991, 201568]",1610612763.0,MEM,transition take,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,204058.0,,,,,1.0,0.0,Gallinari,201568.0,,
211,PT09M47.00S,2023-10-28T23:48:22.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201568,,,1610612764,32,27,2023-10-28T23:50:34Z,2035000,False,,,0,,D. Gallinari transition take Free Throw 1 of 1 (5 PTS),[201568],1610612764.0,WAS,transition take,,,Gallinari,D. Gallinari,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,,
206,PT09M47.00S,2023-10-28T23:48:30.2Z,2,REGULAR,substitution,out,[],1631222,,,1610612763,32,27,2023-10-28T23:49:42Z,2040000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M47.00S,2023-10-28T23:48:30.2Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,32,27,2023-10-28T23:49:42Z,2050000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M34.00S,2023-10-28T23:49:15.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201568,32.276609724047304,25.735294117647058,1610612764,32,27,2023-10-28T23:54:29Z,2060000,False,121.0,251.0,1,left,MISS D. Gallinari 27' step back 3PT,[201568],1610612764.0,WAS,step back,,,Gallinari,D. Gallinari,,,,,Above the Break 3,24+ Right Center,,,,27.87,Missed,,,,,,,,,,,,,,,
209,PT09M30.00S,2023-10-28T23:49:19.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,32,27,2023-10-28T23:49:21Z,2070000,False,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,208.0,4.0,3.0,1.0,,,,,,,,,,,
212,PT09M19.00S,2023-10-28T23:49:46.2Z,2,REGULAR,3pt,Jump Shot,[],1631223,90.62089356110381,3.6764705882352944,1610612763,32,30,2023-10-28T23:49:57Z,2090000,False,-232.0,36.0,1,right,D. Roddy 3PT  (6 PTS) (D. Rose 3 AST),"[1631223, 201565]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Left Corner 3,24+ Left,,,,23.43,Made,,,,,,6.0,D. Rose,201565.0,3.0,,,,,,
214,PT08M57.00S,2023-10-28T23:50:06.9Z,2,REGULAR,3pt,Jump Shot,[],1630557,35.167542706964525,22.30392156862745,1610612764,35,30,2023-10-28T23:50:11Z,2110000,False,138.0,278.0,1,left,C. Kispert 31' 3PT  (11 PTS) (D. Gallinari 1 AST),"[1630557, 201568]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,31.07,Made,,,,,,11.0,D. Gallinari,201568.0,1.0,,,,,,
216,PT08M35.00S,2023-10-28T23:50:29.0Z,2,REGULAR,3pt,Jump Shot,[],1630533,63.6826544021025,69.85294117647058,1610612763,35,30,2023-10-28T23:50:33Z,2130000,False,99.0,289.0,1,right,MISS Z. Williams 30' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,30.55,Missed,,,,,,,,,,,,,,,
217,PT08M31.00S,2023-10-28T23:50:33.0Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,35,30,2023-10-28T23:50:33Z,2140000,False,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,216.0,5.0,3.0,2.0,,,,,,,,,,,
218,PT08M30.00S,2023-10-28T23:50:34.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,63.9454664914586,25.49019607843137,1610612763,35,33,2023-10-28T23:50:44Z,2150000,False,-123.0,286.0,1,right,J. Jackson Jr. 31' 3PT  (7 PTS) (J. Konchar 1 AST),"[1628991, 1629723]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,31.15,Made,,,,,,7.0,J. Konchar,1629723.0,1.0,,,,,,
220,PT08M29.00S,2023-10-28T23:50:42.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,33,2023-10-28T23:50:42Z,2170000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,out,[],1641731,,,1610612764,35,33,2023-10-28T23:53:29Z,2180000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,out,[],1628398,,,1610612764,35,33,2023-10-28T23:53:29Z,2190000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612764,35,33,2023-10-28T23:53:29Z,2200000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,35,33,2023-10-28T23:53:29Z,2210000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,35,33,2023-10-28T23:53:29Z,2220000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M29.00S,2023-10-28T23:51:57.8Z,2,REGULAR,substitution,in,[],1630214,,,1610612764,35,33,2023-10-28T23:53:29Z,2230000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M17.00S,2023-10-28T23:53:52.7Z,2,REGULAR,2pt,Jump Shot,[],1629673,7.440867279894875,33.33333333333333,1610612764,35,33,2023-10-28T23:54:03Z,2240000,False,83.0,17.0,1,left,MISS J. Poole 8' fadeaway Shot,[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,,,,8.51,Missed,,,,,,,,,,,,,,,
228,PT08M13.00S,2023-10-28T23:53:56.7Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,35,33,2023-10-28T23:54:03Z,2250000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,,,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,
229,PT08M09.00S,2023-10-28T23:54:00.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,5.469776609724048,41.66666666666667,1610612764,35,33,2023-10-28T23:54:27Z,2260000,False,42.0,-1.0,1,left,MISS J. Poole Layup - blocked,"[1629673, 201565]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,4.17,Missed,,,,,,,,,,,,,,Rose,201565.0
230,PT08M09.00S,2023-10-28T23:54:00.9Z,2,REGULAR,block,,[],201565,,,1610612764,35,33,2023-10-28T23:54:27Z,2270000,False,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M09.00S,2023-10-28T23:54:00.9Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,35,33,2023-10-28T23:54:27Z,2280000,False,,,0,,X. Tillman REBOUND (Off:0 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,229.0,3.0,3.0,0.0,,,,,,,,,,,
232,PT07M59.00S,2023-10-28T23:54:10.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,92.46057818659659,55.14705882352941,1610612763,35,35,2023-10-28T23:58:16Z,2290000,False,26.0,18.0,1,right,J. Konchar running Layup (2 PTS) (D. Rose 4 AST),"[1629723, 201565]",1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,3.16,Made,,,,,,2.0,D. Rose,201565.0,4.0,,,,,,
234,PT07M40.00S,2023-10-28T23:54:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,11.908672798948752,39.46078431372549,1610612764,37,35,2023-10-28T23:54:42Z,2310000,False,53.0,59.0,1,left,C. Kispert 7' driving floating bank Jump Shot (13 PTS) (D. Wright 3 AST),"[1630557, 1626153]",1610612764.0,WAS,driving floating bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,7.94,Made,,,,,,13.0,D. Wright,1626153.0,3.0,,,,,,
236,PT07M21.00S,2023-10-28T23:54:47.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,90.09526938239159,59.068627450980394,1610612763,37,35,2023-10-28T23:54:51Z,2330000,False,45.0,41.0,1,right,MISS X. Tillman 6' Layup,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,6.08,Missed,,,,,,,,,,,,,,,
237,PT07M19.00S,2023-10-28T23:54:49.8Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,37,35,2023-10-28T23:54:51Z,2340000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,,
238,PT07M15.00S,2023-10-28T23:54:54.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,27.94021024967148,14.705882352941178,1610612764,40,35,2023-10-28T23:55:00Z,2350000,False,176.0,210.0,1,left,D. Avdija 27' 3PT  (3 PTS) (D. Wright 4 AST),"[1630166, 1626153]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,27.44,Made,,,,,,3.0,D. Wright,1626153.0,4.0,,,,,,
240,PT06M57.00S,2023-10-28T23:55:12.7Z,2,REGULAR,turnover,lost ball,[],1629723,,,1610612763,40,35,2023-10-28T23:55:18Z,2370000,False,,,0,,J. Konchar lost ball TURNOVER (1 TO),"[1629723, 1630166]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),8-16 Center,1.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,
241,PT06M57.00S,2023-10-28T23:55:12.7Z,2,REGULAR,steal,,[],1630166,,,1610612764,40,35,2023-10-29T02:03:22Z,2380000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
242,PT06M52.00S,2023-10-28T23:55:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,5.995400788436268,46.81372549019608,1610612764,42,35,2023-10-28T23:55:29Z,2390000,False,16.0,4.0,1,left,D. Avdija driving Layup (5 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,1.64,Made,,,,,,5.0,,,,,,,,,
243,PT06M51.00S,2023-10-28T23:55:26.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,42,35,2023-10-28T23:55:26Z,2400000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,out,[],201568,,,1610612763,42,35,2023-10-28T23:57:57Z,2410000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,42,35,2023-10-28T23:57:57Z,2420000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,out,[],201565,,,1610612763,42,35,2023-10-28T23:57:57Z,2430000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612763,42,35,2023-10-28T23:57:57Z,2440000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,in,[],203935,,,1610612763,42,35,2023-10-28T23:57:57Z,2450000,False,,,0,,SUB in: M. Smart,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M51.00S,2023-10-28T23:57:39.0Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,42,35,2023-10-28T23:57:57Z,2460000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M42.00S,2023-10-28T23:58:29.9Z,2,REGULAR,turnover,8-second-violation,['team'],0,,,1610612763,42,35,2023-10-28T23:58:41Z,2470000,False,,,0,,MEM 8-second-violation Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1626302.0,,,,,,,,,,
251,PT06M30.00S,2023-10-28T23:59:01.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,27.283180026281208,83.82352941176471,1610612764,42,35,2023-10-29T00:00:44Z,2480000,False,-169.0,204.0,1,left,MISS C. Kispert 26' fadeaway 3PT,[1630557],1610612764.0,WAS,fadeaway,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,26.5,Missed,,,,,,,,,,,,,,,
252,PT06M27.00S,2023-10-28T23:59:04.9Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,42,35,2023-10-28T23:59:05Z,2490000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,,
253,PT06M19.00S,2023-10-28T23:59:13.1Z,2,REGULAR,3pt,Jump Shot,[],1629723,82.34231274638634,94.85294117647058,1610612763,42,35,2023-10-28T23:59:17Z,2500000,False,224.0,113.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,25.14,Missed,,,,,,,,,,,,,,,
254,PT06M15.00S,2023-10-28T23:59:17.1Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612764,42,35,2023-10-28T23:59:17Z,2510000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,,,253.0,2.0,2.0,0.0,,,,,,,,,,,
