actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M09.00S,2024-02-08T00:21:28.4Z,1,REGULAR,block,,[],1630171,,,1610612764,20,15,2024-02-08T00:21:33Z,840000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M04.00S,2024-02-08T00:21:33.4Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,20,15,2024-02-08T00:21:34Z,850000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
86,PT04M49.00S,2024-02-08T00:21:55.8Z,1,REGULAR,foul,personal,[],1630557,,,1610612739,20,15,2024-02-08T00:22:37Z,860000,False,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 1629622]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2714.0,,,,,,,1.0,0.0,Strus,1629622.0
88,PT04M49.00S,2024-02-08T00:22:01.8Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,20,15,2024-02-08T00:22:17Z,880000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M49.00S,2024-02-08T00:22:01.8Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,20,15,2024-02-08T00:22:17Z,890000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M37.00S,2024-02-08T00:22:37.2Z,1,REGULAR,3pt,Jump Shot,[],1629731,91.24507227332458,95.34313725490196,1610612739,20,18,2024-02-08T00:22:45Z,900000,False,227.0,30.0,1,right,D. Wade 3PT  (3 PTS) (I. Okoro 1 AST),"[1629731, 1630171]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.87,Made,,,,,,,,,3.0,I. Okoro,1630171.0,1.0,,,,,,
92,PT04M10.00S,2024-02-08T00:23:03.0Z,1,REGULAR,3pt,Jump Shot,[],1630557,30.404073587385014,83.82352941176471,1610612764,20,18,2024-02-08T00:23:13Z,920000,False,-169.0,233.0,1,left,MISS C. Kispert 28' step back 3PT,[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,28.81,Missed,,,,,,,,,,,,,,,,,,
93,PT04M07.00S,2024-02-08T00:23:06.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,20,18,2024-02-08T00:23:13Z,930000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,
94,PT04M05.00S,2024-02-08T00:23:12.7Z,1,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,20,18,2024-02-08T00:23:21Z,940000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (2 TO),[1628378],1610612739.0,CLE,bad pass,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,2714.0,,,,,,,,,,
95,PT04M05.00S,2024-02-08T00:23:18.0Z,1,REGULAR,substitution,out,[],1626145,,,1610612764,20,18,2024-02-08T00:23:25Z,950000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M05.00S,2024-02-08T00:23:18.0Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,20,18,2024-02-08T00:23:25Z,960000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M56.00S,2024-02-08T00:23:47.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,32.37516425755584,83.08823529411765,1610612764,20,18,2024-02-08T00:23:53Z,970000,False,-165.0,252.0,1,left,MISS J. Poole 30' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,30.13,Missed,,,,,,,,,,,,,,,,,,
98,PT03M51.00S,2024-02-08T00:23:52.8Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,20,18,2024-02-08T00:23:53Z,980000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,97.0,2.0,2.0,0.0,,,,,,,,,,,,,,
99,PT03M47.00S,2024-02-08T00:23:57.5Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612739,20,18,2024-02-08T00:24:11Z,990000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Allen 2 FT),"[1629655, 1628386]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,201245.0,,,,,,,1.0,0.0,Allen,1628386.0
101,PT03M47.00S,2024-02-08T00:24:18.5Z,1,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,20,19,2024-02-08T00:24:54Z,1010000,False,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
102,PT03M47.00S,2024-02-08T00:24:19.2Z,1,REGULAR,substitution,out,[],1628398,,,1610612739,20,19,2024-02-08T00:24:23Z,1020000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M47.00S,2024-02-08T00:24:19.2Z,1,REGULAR,substitution,in,[],1630166,,,1610612739,20,19,2024-02-08T00:24:23Z,1030000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M47.00S,2024-02-08T00:24:18.5Z,1,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,20,19,2024-02-08T00:24:54Z,1040000,False,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
105,PT03M45.00S,2024-02-08T00:24:20.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,20,19,2024-02-08T00:24:54Z,1050000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,104.0,3.0,2.0,1.0,,,,,,,,,,,,,,
106,PT03M31.00S,2024-02-08T00:24:51.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,7.802233902759525,43.627450980392155,1610612764,20,19,2024-02-08T00:24:59Z,1060000,False,32.0,21.0,1,left,MISS D. Gafford DUNK - blocked,"[1629655, 1628386]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,Allen,1628386.0,,,,
107,PT03M31.00S,2024-02-08T00:24:51.7Z,1,REGULAR,block,,[],1628386,,,1610612764,20,19,2024-02-08T00:24:54Z,1070000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M24.00S,2024-02-08T00:24:58.7Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,20,19,2024-02-08T00:24:59Z,1080000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
109,PT03M18.00S,2024-02-08T00:25:04.5Z,1,REGULAR,3pt,Jump Shot,[],1629731,79.54993429697765,93.62745098039215,1610612739,20,19,2024-02-08T00:25:08Z,1090000,False,218.0,140.0,1,right,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2024-02-08T00:25:08.5Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,20,19,2024-02-08T00:25:08Z,1100000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT03M04.00S,2024-02-08T00:25:18.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,13.715505913272011,40.44117647058824,1610612764,22,19,2024-02-08T00:25:22Z,1110000,False,48.0,76.0,1,left,C. Kispert 9' driving floating Jump Shot (5 PTS) (B. Coulibaly 1 AST),"[1630557, 1641731]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,9.01,Made,,,,,,,,,5.0,B. Coulibaly,1641731.0,1.0,,,,,,
113,PT02M44.00S,2024-02-08T00:25:37.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,71.66557161629436,20.09803921568627,1610612739,22,19,2024-02-08T00:25:48Z,1130000,False,-150.0,214.0,1,right,MISS C. LeVert 26' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,,
114,PT02M43.00S,2024-02-08T00:25:48.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,19,2024-02-08T00:25:48Z,1140000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,113.0,,,,,,,,,,,,,,,,,
116,PT02M43.00S,2024-02-08T00:25:52.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,22,19,2024-02-08T00:25:52Z,1160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,out,[],1629655,,,1610612739,22,19,2024-02-08T00:28:22Z,1170000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,22,19,2024-02-08T00:28:22Z,1180000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,22,19,2024-02-08T00:28:22Z,1190000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612739,22,19,2024-02-08T00:28:22Z,1200000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,in,[],1630647,,,1610612739,22,19,2024-02-08T00:28:22Z,1210000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,22,19,2024-02-08T00:28:22Z,1220000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,22,19,2024-02-08T00:28:22Z,1230000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M43.00S,2024-02-08T00:27:21.9Z,1,REGULAR,substitution,in,[],1629636,,,1610612739,22,19,2024-02-08T00:28:22Z,1240000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M40.00S,2024-02-08T00:28:46.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,89.01116951379764,95.34313725490196,1610612739,22,19,2024-02-08T00:28:54Z,1250000,False,227.0,51.0,1,right,MISS D. Garland 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
126,PT02M39.00S,2024-02-08T00:28:47.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,22,19,2024-02-08T00:28:54Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Right Corner 3,24+ Right,,,125.0,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2024-02-08T00:29:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,93.2161629434954,44.36274509803921,1610612739,22,21,2024-02-08T00:29:16Z,1280000,False,-28.0,11.0,1,right,E. Mobley cutting Layup (2 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,,,2.0,C. LeVert,1627747.0,1.0,,,,,,
130,PT02M14.00S,2024-02-08T00:29:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,17.000657030223394,48.0392156862745,1610612764,22,21,2024-02-08T00:31:34Z,1300000,False,10.0,107.0,1,left,MISS D. Avdija 10' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
131,PT02M11.00S,2024-02-08T00:29:32.8Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,22,21,2024-02-08T00:29:33Z,1310000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,130.0,2.0,2.0,0.0,,,,,,,,,,,,,,
132,PT02M02.00S,2024-02-08T00:29:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.17148488830486,49.754901960784316,1610612739,22,23,2024-02-08T00:30:14Z,1320000,False,-1.0,68.0,1,right,E. Mobley 6' driving floating Jump Shot (4 PTS) (C. LeVert 2 AST),"[1630596, 1627747]",1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,,,,,4.0,C. LeVert,1627747.0,2.0,,,,,,
133,PT01M48.00S,2024-02-08T00:29:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.093955321944804,56.372549019607845,1610612764,24,23,2024-02-08T00:30:01Z,1330000,False,-32.0,5.0,1,left,C. Kispert driving finger roll Layup (7 PTS),[1630557],1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,,7.0,,,,,,,,,
135,PT01M38.00S,2024-02-08T00:30:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.55913272010513,42.15686274509803,1610612739,24,25,2024-02-08T00:32:33Z,1340000,False,-39.0,17.0,1,right,C. LeVert driving Layup (2 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.29,Made,,,,,,,,,2.0,,,,,,,,,
136,PT01M24.00S,2024-02-08T00:30:19.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.962549277266746,54.90196078431372,1610612764,26,25,2024-02-08T00:30:24Z,1350000,False,-25.0,4.0,1,left,D. Avdija Layup (5 PTS) (E. Omoruyi 1 AST),"[1630166, 1630647]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,,5.0,E. Omoruyi,1630647.0,1.0,,,,,,
138,PT01M12.00S,2024-02-08T00:30:33.1Z,1,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612739,26,25,2024-02-08T00:30:37Z,1370000,False,,,0,,G. Niang lost ball out-of-bounds TURNOVER (1 TO),[1627777],1610612739.0,CLE,lost ball,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,2714.0,,,,,,,,,,
139,PT01M08.00S,2024-02-08T00:30:44.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,21.73127463863338,42.40196078431373,1610612764,26,25,2024-02-08T00:30:52Z,1380000,False,38.0,152.0,1,left,MISS J. Poole 15' pullup Shot,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,15.65,Missed,,,,,,,,,,,,,,,,,,
140,PT01M02.00S,2024-02-08T00:30:50.1Z,1,REGULAR,rebound,offensive,[],1630647,,,1610612764,26,25,2024-02-08T00:30:52Z,1390000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:0),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,8-16 Center,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT01M01.00S,2024-02-08T00:30:50.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630647,8.984888304862025,50.49019607843137,1610612764,26,25,2024-02-08T00:31:01Z,1400000,False,-2.0,32.0,1,left,MISS E. Omoruyi tip Layup,[1630647],1610612764.0,WAS,tip,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
142,PT00M59.90S,2024-02-08T00:30:52.0Z,1,REGULAR,rebound,defensive,[],1630171,,,1610612739,26,25,2024-02-08T00:31:54Z,1410000,False,,,0,,I. Okoro REBOUND (Off:0 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT00M59.80S,2024-02-08T00:30:54.9Z,1,REGULAR,foul,personal,[],1629673,,,1610612739,26,25,2024-02-08T00:31:27Z,1420000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1630596]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2714.0,,,,,,,1.0,0.0,Mobley,1630596.0
145,PT00M54.60S,2024-02-08T00:31:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.17148488830486,41.17647058823529,1610612739,26,25,2024-02-08T00:34:10Z,1440000,False,-44.0,68.0,1,right,MISS C. LeVert 8' turnaround fadeaway Shot,[1627747],1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,8.11,Missed,,,,,,,,,,,,,,,,,,
146,PT00M52.20S,2024-02-08T00:31:26.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,26,25,2024-02-08T00:31:26Z,1450000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,145.0,4.0,3.0,1.0,,,,,,,,,,,,,,
147,PT00M42.60S,2024-02-08T00:31:36.2Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,26,25,2024-02-08T00:31:42Z,1460000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630171]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Okoro,1630171.0,,,,,,,,,,,
148,PT00M42.60S,2024-02-08T00:31:36.2Z,1,REGULAR,steal,,[],1630171,,,1610612739,26,25,2024-02-08T00:31:39Z,1470000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
149,PT00M37.30S,2024-02-08T00:31:42.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627747,92.16491458607096,55.88235294117647,1610612739,26,27,2024-02-08T03:22:51Z,1480000,False,29.0,21.0,1,right,C. LeVert running Layup (4 PTS) (I. Okoro 2 AST),"[1627747, 1630171]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,,,4.0,I. Okoro,1630171.0,2.0,,,,,,
151,PT00M32.50S,2024-02-08T00:31:49.6Z,1,REGULAR,foul,personal,[],1627777,,,1610612764,26,27,2024-02-08T00:31:56Z,1500000,False,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1629673]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,,,,,,,1.0,0.0,Poole,1629673.0
153,PT00M24.50S,2024-02-08T00:32:22.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630596,,,1610612764,26,27,2024-02-08T00:32:30Z,1520000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Omoruyi 2 FT),"[1630596, 1630647]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627964.0,,,,,,,1.0,0.0,Omoruyi,1630647.0
155,PT00M24.50S,2024-02-08T00:32:44.9Z,1,REGULAR,freethrow,1 of 2,[],1630647,,,1610612764,27,27,2024-02-08T00:32:44Z,1540000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (1 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
156,PT00M24.50S,2024-02-08T00:32:45.6Z,1,REGULAR,substitution,out,[],1630171,,,1610612764,27,27,2024-02-08T00:32:57Z,1550000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M24.50S,2024-02-08T00:32:45.6Z,1,REGULAR,substitution,in,[],1628378,,,1610612764,27,27,2024-02-08T00:32:57Z,1560000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M24.50S,2024-02-08T00:32:44.9Z,1,REGULAR,freethrow,2 of 2,[],1630647,,,1610612764,27,27,2024-02-08T00:33:11Z,1570000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M22.00S,2024-02-08T00:32:47.4Z,1,REGULAR,rebound,defensive,[],1627747,,,1610612739,27,27,2024-02-08T00:33:11Z,1580000,False,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,158.0,3.0,3.0,0.0,,,,,,,,,,,,,,
161,PT00M03.90S,2024-02-08T00:34:11.4Z,1,REGULAR,3pt,Jump Shot,[],1627747,87.82851511169514,3.4313725490196134,1610612739,27,27,2024-02-08T00:34:16Z,1600000,False,-233.0,62.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,24.09,Missed,,,,,,,,,,,,,,,,,,
162,PT00M03.90S,2024-02-08T00:34:11.4Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,27,27,2024-02-08T00:34:16Z,1610000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT00M00.00S,2024-02-08T00:34:19.6Z,1,REGULAR,period,end,[],0,,,1610612764,27,27,2024-02-08T00:34:19Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,27,27,2024-02-08T00:37:00Z,1630000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,27,27,2024-02-08T00:37:00Z,1640000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612764,27,27,2024-02-08T00:37:00Z,1650000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,in,['startperiod'],1629013,,,1610612764,27,27,2024-02-08T00:37:00Z,1660000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612764,27,27,2024-02-08T00:37:00Z,1670000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-02-08T00:34:46.5Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612764,27,27,2024-02-08T00:37:00Z,1680000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-02-08T00:37:08.8Z,2,REGULAR,period,start,[],0,,,1610612764,27,27,2024-02-08T00:37:08Z,1690000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
