actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT10M22.00S,2024-02-04T21:13:02.7Z,2,REGULAR,steal,,[],1626153,,,1610612764,37,45,2024-02-04T21:13:16Z,1715000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
177,PT10M21.00S,2024-02-04T21:13:11.3Z,2,REGULAR,foul,personal,['2freethrow'],201569,,,1610612764,37,45,2024-02-04T21:13:22Z,1750000,False,,,0,,E. Gordon shooting personal FOUL (1 PF) (Kispert 2 FT),"[201569, 1630557]",1610612756.0,PHX,shooting,,,Gordon,E. Gordon,,,,,In The Paint (Non-RA),0-8 Center,1626301.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
180,PT10M21.00S,2024-02-04T21:13:32.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630557,,,1610612764,38,45,2024-02-04T21:13:32Z,1770000,False,,,0,,C. Kispert Free Throw 1 of 2 (3 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
181,PT10M21.00S,2024-02-04T21:13:50.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630557,,,1610612764,39,45,2024-02-04T21:13:50Z,1780000,False,,,0,,C. Kispert Free Throw 2 of 2 (4 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
182,PT10M12.00S,2024-02-04T21:14:04.0Z,2,REGULAR,foul,personal,[],1629013,,,1610612756,39,45,2024-02-04T21:14:13Z,1790000,False,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1629234]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,2002.0,1.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
185,PT10M02.00S,2024-02-04T21:14:30.5Z,2,REGULAR,2pt,Jump Shot,[],203078,24.655059132720105,50.49019607843137,1610612756,39,47,2024-02-04T21:14:35Z,1810000,False,-2.0,179.0,1,left,B. Beal 17' step back Jump Shot (16 PTS),[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,Made,16.0,17.93,,,,,,,,,,,,
187,PT09M51.00S,2024-02-04T21:14:44.2Z,2,REGULAR,foul,personal,[],1629234,,,1610612764,39,47,2024-02-04T21:14:51Z,1830000,False,,,0,,D. Eubanks personal FOUL (1 PF),"[1629234, 1630647]",1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Left,2002.0,1.0,0.0,Omoruyi,1630647.0,,,,,,,,,,,,,,,
190,PT09M37.00S,2024-02-04T21:15:16.3Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612764,39,47,2024-02-04T21:15:19Z,1850000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 203078]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Beal,203078.0,,
191,PT09M37.00S,2024-02-04T21:15:16.3Z,2,REGULAR,steal,,[],203078,,,1610612756,39,47,2024-02-04T21:15:18Z,1860000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
192,PT09M33.00S,2024-02-04T21:15:22.5Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612756,39,47,2024-02-04T21:15:28Z,1870000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Beal 2 FT),"[1630557, 203078]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,2002.0,1.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
194,PT09M33.00S,2024-02-04T21:15:45.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203078,,,1610612756,39,48,2024-02-04T21:15:45Z,1890000,False,,,0,,B. Beal Free Throw 1 of 2 (17 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
195,PT09M33.00S,2024-02-04T21:15:46.4Z,2,REGULAR,substitution,out,[],1630647,,,1610612756,39,48,2024-02-04T21:15:51Z,1900000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M33.00S,2024-02-04T21:15:46.4Z,2,REGULAR,substitution,in,[],1629655,,,1610612756,39,48,2024-02-04T21:15:51Z,1910000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M33.00S,2024-02-04T21:16:07.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203078,,,1610612756,39,49,2024-02-04T21:16:07Z,1920000,False,,,0,,B. Beal Free Throw 2 of 2 (18 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
198,PT09M23.00S,2024-02-04T21:16:17.7Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,39,49,2024-02-04T21:16:22Z,1930000,False,,,0,,C. Kispert bad pass TURNOVER (2 TO),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,Beal,203078.0,,
199,PT09M23.00S,2024-02-04T21:16:17.7Z,2,REGULAR,steal,,[],203078,,,1610612756,39,49,2024-02-04T21:16:19Z,1940000,False,,,0,,B. Beal STEAL (2 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
200,PT09M21.00S,2024-02-04T21:16:20.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,6.389618922470433,51.71568627450981,1610612756,39,51,2024-02-04T21:16:26Z,1950000,False,-9.0,8.0,1,left,B. Beal running DUNK (20 PTS),[203078],1610612756.0,PHX,running,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,1.15,,,,,,,,,,,,
201,PT09M21.00S,2024-02-04T21:16:24.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,39,51,2024-02-04T21:16:24Z,1960000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M07.00S,2024-02-04T21:19:37.8Z,2,REGULAR,foul,personal,['2freethrow'],203078,,,1610612764,39,51,2024-02-04T21:19:43Z,1970000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Avdija 2 FT),"[203078, 1630166]",1610612756.0,PHX,shooting,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,2002.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
204,PT09M07.00S,2024-02-04T21:20:02.0Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,39,51,2024-02-04T21:20:19Z,1990000,False,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
205,PT09M07.00S,2024-02-04T21:20:02.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,39,51,2024-02-04T21:20:19Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,204.0,,,,,,,,
206,PT09M07.00S,2024-02-04T21:20:02.0Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,39,51,2024-02-04T21:20:19Z,2010000,False,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
207,PT09M05.00S,2024-02-04T21:20:04.0Z,2,REGULAR,rebound,defensive,[],201142,,,1610612756,39,51,2024-02-04T21:20:19Z,2020000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,206.0,3.0,3.0,0.0,,,,,
208,PT08M52.00S,2024-02-04T21:20:32.4Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612756,39,51,2024-02-04T21:20:41Z,2030000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Eubanks 2 FT),"[1629655, 1629234]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,202049.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,
210,PT08M52.00S,2024-02-04T21:20:55.8Z,2,REGULAR,freethrow,1 of 2,[],1629234,,,1610612756,39,52,2024-02-04T21:20:55Z,2050000,False,,,0,,D. Eubanks Free Throw 1 of 2 (1 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
211,PT08M52.00S,2024-02-04T21:21:09.8Z,2,REGULAR,freethrow,2 of 2,[],1629234,,,1610612756,39,53,2024-02-04T21:21:09Z,2060000,False,,,0,,D. Eubanks Free Throw 2 of 2 (2 PTS),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
212,PT08M38.00S,2024-02-04T21:21:27.6Z,2,REGULAR,3pt,Jump Shot,[],1630166,68.41327201051249,75.49019607843137,1610612764,39,53,2024-02-04T21:22:37Z,2070000,False,127.0,244.0,1,right,MISS D. Avdija 27' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.57,,,,,,,,,,,,
213,PT08M37.00S,2024-02-04T21:21:28.6Z,2,REGULAR,rebound,offensive,[],1629013,,,1610612764,39,53,2024-02-04T21:22:37Z,2080000,False,,,0,,L. Shamet REBOUND (Off:2 Def:0),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,212.0,2.0,0.0,2.0,,,,,
214,PT08M29.00S,2024-02-04T21:21:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,65.39093298291722,56.86274509803921,1610612764,39,53,2024-02-04T21:23:40Z,2090000,False,34.0,273.0,1,right,MISS L. Shamet 27' fadeaway 3PT,[1629013],1610612764.0,WAS,fadeaway,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.49,,,,,,,,,,,,
215,PT08M27.00S,2024-02-04T21:21:38.5Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,39,53,2024-02-04T21:23:40Z,2100000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,214.0,2.0,1.0,1.0,,,,,
216,PT08M26.00S,2024-02-04T21:21:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,94.56307490144546,51.9607843137255,1610612764,41,53,2024-02-04T21:24:01Z,2110000,False,10.0,-1.0,1,right,D. Avdija putback Layup (14 PTS),[1630166],1610612764.0,WAS,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.99,,,,,,,,,,,,
217,PT08M10.00S,2024-02-04T21:21:55.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612756,41,53,2024-02-04T21:22:15Z,2120000,False,,,0,,D. Avdija personal FOUL (1 PF) (Beal 2 FT),"[1630166, 203078]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,202049.0,1.0,0.0,Beal,203078.0,,,,,,,,,,,,,,,
219,PT08M10.00S,2024-02-04T21:22:24.7Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612756,41,54,2024-02-04T21:22:24Z,2140000,False,,,0,,B. Beal Free Throw 1 of 2 (21 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
220,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,out,[],1630557,,,1610612756,41,54,2024-02-04T21:22:33Z,2150000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,out,[],1626153,,,1610612756,41,54,2024-02-04T21:22:33Z,2160000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,out,[],1629234,,,1610612756,41,54,2024-02-04T21:22:33Z,2170000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,in,[],1629673,,,1610612756,41,54,2024-02-04T21:22:33Z,2180000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,in,[],1626145,,,1610612756,41,54,2024-02-04T21:22:33Z,2190000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M10.00S,2024-02-04T21:22:25.8Z,2,REGULAR,substitution,in,[],203994,,,1610612756,41,54,2024-02-04T21:22:33Z,2200000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M10.00S,2024-02-04T21:22:51.2Z,2,REGULAR,freethrow,2 of 2,[],203078,,,1610612756,41,55,2024-02-04T21:22:51Z,2210000,False,,,0,,B. Beal Free Throw 2 of 2 (22 PTS),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
227,PT08M02.00S,2024-02-04T21:23:00.6Z,2,REGULAR,3pt,Jump Shot,[],1629013,67.7562417871222,48.03921568627451,1610612764,44,55,2024-02-04T21:23:06Z,2220000,False,-10.0,251.0,1,right,L. Shamet 25' 3PT  (5 PTS) (T. Jones 5 AST),"[1629013, 1626145]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,25.08,T. Jones,1626145.0,5.0,,,,,,,,,
229,PT07M38.00S,2024-02-04T21:23:25.0Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612756,44,55,2024-02-04T21:27:00Z,2240000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 1626145]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Jones,1626145.0,,
230,PT07M38.00S,2024-02-04T21:23:25.0Z,2,REGULAR,steal,,[],1626145,,,1610612764,44,55,2024-02-04T21:23:26Z,2250000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
231,PT07M31.00S,2024-02-04T21:23:31.2Z,2,REGULAR,turnover,lost ball,[],1629013,,,1610612764,44,55,2024-02-04T21:23:35Z,2260000,False,,,0,,L. Shamet lost ball TURNOVER (1 TO),"[1629013, 1629006]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1.0,Okogie,1629006.0,,
232,PT07M31.00S,2024-02-04T21:23:31.2Z,2,REGULAR,steal,,[],1629006,,,1610612756,44,55,2024-02-04T21:23:33Z,2270000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
233,PT07M25.00S,2024-02-04T21:23:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203994,7.30946123521682,54.65686274509803,1610612756,44,57,2024-02-04T21:28:04Z,2280000,False,-23.0,16.0,1,left,J. Nurkic running Layup (10 PTS) (K. Durant 1 AST),"[203994, 201142]",1610612756.0,PHX,running,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,2.84,K. Durant,201142.0,1.0,,,,,,,,,
235,PT07M13.00S,2024-02-04T21:23:49.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,94.95729303547962,46.81372549019608,1610612764,46,57,2024-02-04T21:23:55Z,2300000,False,-16.0,-5.0,1,right,L. Shamet driving reverse Layup (7 PTS) (T. Jones 6 AST),"[1629013, 1626145]",1610612764.0,WAS,driving reverse,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.67,T. Jones,1626145.0,6.0,,,,,,,,,
236,PT07M06.00S,2024-02-04T21:23:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,9.806176084099869,51.470588235294116,1610612756,46,57,2024-02-04T21:31:08Z,2310000,False,-7.0,40.0,1,left,MISS E. Gordon driving Layup - blocked,"[201569, 1629655]",1610612756.0,PHX,driving,,,Gordon,E. Gordon,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.04,,,,,,,,,,,Gafford,1629655.0
237,PT07M06.00S,2024-02-04T21:23:58.6Z,2,REGULAR,block,,[],1629655,,,1610612756,46,57,2024-02-04T21:30:08Z,2320000,False,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2024-02-04T21:23:59.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,46,57,2024-02-04T21:31:08Z,2330000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,236.0,,,,,,,,
240,PT06M48.00S,2024-02-04T21:24:25.0Z,2,REGULAR,foul,personal,['2freethrow'],203994,,,1610612764,46,57,2024-02-04T21:24:34Z,2350000,False,,,0,,J. Nurkic shooting personal FOUL (1 PF) (Poole 2 FT),"[203994, 1629673]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,202049.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
242,PT06M48.00S,2024-02-04T21:24:49.3Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,47,57,2024-02-04T21:24:49Z,2370000,False,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
243,PT06M48.00S,2024-02-04T21:24:52.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,47,57,2024-02-04T21:25:00Z,2380000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M48.00S,2024-02-04T21:24:52.0Z,2,REGULAR,substitution,out,[],201569,,,1610612764,47,57,2024-02-04T21:25:00Z,2390000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M48.00S,2024-02-04T21:24:52.0Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,47,57,2024-02-04T21:25:00Z,2400000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M48.00S,2024-02-04T21:24:52.0Z,2,REGULAR,substitution,in,[],1628960,,,1610612764,47,57,2024-02-04T21:25:00Z,2410000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M48.00S,2024-02-04T21:25:15.4Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,48,57,2024-02-04T21:25:15Z,2420000,False,,,0,,J. Poole Free Throw 2 of 2 (4 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
248,PT06M33.00S,2024-02-04T21:25:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.703679369250986,46.568627450980394,1610612756,48,59,2024-02-04T21:32:06Z,2430000,False,17.0,20.0,1,left,B. Beal cutting Layup (24 PTS) (J. Nurkic 4 AST),"[203078, 203994]",1610612756.0,PHX,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,Made,24.0,2.63,J. Nurkic,203994.0,4.0,,,,,,,,,
250,PT06M18.00S,2024-02-04T21:25:46.8Z,2,REGULAR,3pt,Jump Shot,[],1626145,96.00854139290408,3.1862745098039214,1610612764,48,59,2024-02-04T21:25:50Z,2450000,False,-234.0,-15.0,1,right,MISS T. Jones 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.46,,,,,,,,,,,,
251,PT06M17.00S,2024-02-04T21:25:47.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612756,48,59,2024-02-04T21:25:50Z,2460000,False,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,250.0,6.0,4.0,2.0,,,,,
252,PT06M10.00S,2024-02-04T21:25:56.0Z,2,REGULAR,2pt,Jump Shot,[],201142,18.873193166885677,75.24509803921569,1610612756,48,61,2024-02-04T21:26:00Z,2470000,False,-126.0,125.0,1,left,K. Durant 17' pullup Jump Shot (10 PTS) (J. Nurkic 5 AST),"[201142, 203994]",1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,Mid-Range,16-24 Left Center,,,,,,Made,10.0,17.76,J. Nurkic,203994.0,5.0,,,,,,,,,
254,PT06M04.00S,2024-02-04T21:26:03.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,94.82588699080158,43.627450980392155,1610612764,48,61,2024-02-04T21:33:28Z,2490000,False,-32.0,-4.0,1,right,MISS B. Coulibaly running reverse Layup,[1641731],1610612764.0,WAS,running reverse,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.21,,,,,,,,,,,,
255,PT06M02.00S,2024-02-04T21:26:05.8Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,48,61,2024-02-04T21:33:28Z,2500000,False,,,0,,D. Gafford REBOUND (Off:2 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,254.0,2.0,0.0,2.0,,,,,
256,PT05M58.00S,2024-02-04T21:26:07.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,94.95729303547962,48.529411764705884,1610612764,50,61,2024-02-04T21:33:44Z,2510000,False,-7.0,-5.0,1,right,D. Gafford putback DUNK (10 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,0.9,,,,,,,,,,,,
257,PT05M45.00S,2024-02-04T21:26:19.9Z,2,REGULAR,2pt,Jump Shot,[],1629006,9.149145860709593,30.14705882352941,1610612756,50,63,2024-02-04T21:34:02Z,2520000,False,99.0,34.0,1,left,J. Okogie 10' pullup Jump Shot (2 PTS) (G. Allen 1 AST),"[1629006, 1628960]",1610612756.0,PHX,pullup,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Right,,,,,,Made,2.0,10.48,G. Allen,1628960.0,1.0,,,,,,,,,
259,PT05M22.00S,2024-02-04T21:26:43.6Z,2,REGULAR,2pt,Jump Shot,[],1626145,93.29829172141918,32.56357230392157,1610612764,52,63,2024-02-04T21:26:50Z,2540000,False,-87.0,10.0,1,right,T. Jones 8' driving floating Jump Shot (6 PTS) (J. Poole 3 AST),"[1626145, 1629673]",1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,8.78,J. Poole,1629673.0,3.0,,,,,,,,,
261,PT05M03.00S,2024-02-04T21:27:10.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,52,63,2024-02-04T21:27:10Z,2560000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M03.00S,2024-02-04T21:27:12.9Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,52,63,2024-02-04T21:29:44Z,2570000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M03.00S,2024-02-04T21:27:12.9Z,2,REGULAR,substitution,in,[],1630166,,,1610612756,52,63,2024-02-04T21:29:44Z,2580000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M56.00S,2024-02-04T21:30:11.3Z,2,REGULAR,3pt,Jump Shot,[],203078,36.74441524310118,49.01960784313725,1610612756,52,63,2024-02-04T21:30:18Z,2590000,False,5.0,293.0,1,left,MISS B. Beal 29' step back 3PT,[203078],1610612756.0,PHX,step back,,,Beal,B. Beal,,,,,Above the Break 3,24+ Center,,,,,,Missed,,29.29,,,,,,,,,,,,
266,PT04M53.00S,2024-02-04T21:30:14.3Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,52,63,2024-02-04T21:30:18Z,2600000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,265.0,3.0,3.0,0.0,,,,,
