actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
188,PT09M43.00S,2022-03-06T21:19:44.0Z,2,REGULAR,3pt,Jump Shot,[],1628470,31.882391590013142,18.38235294117647,1610612756,32,39,2022-03-06T21:19:55Z,1830000,158.0,247.0,1,left,MISS T. Craig 29' 3PT,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,29.34,Missed,,,,,,,,,,,,,,,,,,,
189,PT09M39.00S,2022-03-06T21:19:48.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,32,39,2022-03-06T21:19:55Z,1840000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,188.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
190,PT09M37.00S,2022-03-06T21:19:54.1Z,2,REGULAR,foul,personal,[],1628470,,,1610612749,32,39,2022-03-06T21:20:05Z,1850000,,,0,,T. Craig personal FOUL (2 PF),"[1628470, 1627761]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Bembry,1627761.0,,,
192,PT09M28.00S,2022-03-06T21:20:20.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,95.0886990801577,4.901960784313726,1610612749,32,39,2022-03-06T21:20:25Z,1870000,-225.0,-6.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2022-03-06T21:20:22.8Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,32,39,2022-03-06T21:20:25Z,1880000,,,0,,B. Biyombo REBOUND (Off:0 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,192.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
194,PT09M16.00S,2022-03-06T21:20:34.2Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612756,32,39,2022-03-06T21:20:40Z,1890000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 201950]",1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,1.0,,,,,Holiday,201950.0,,,,,,,
195,PT09M16.00S,2022-03-06T21:20:34.2Z,2,REGULAR,steal,,[],201950,,,1610612749,32,39,2022-03-06T21:34:08Z,1900000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M11.00S,2022-03-06T21:20:38.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,92.06636005256242,51.71568627450981,1610612749,34,39,2022-03-06T21:20:46Z,1910000,9.0,22.0,1,right,G. Antetokounmpo running DUNK (13 PTS) (G. Allen 3 AST),"[203507, 1628960]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,2.37,Made,,,,,,,13.0,G. Allen,1628960.0,3.0,,,,,,,,,
198,PT08M49.00S,2022-03-06T21:21:00.1Z,2,REGULAR,2pt,Jump Shot,[],1629013,23.603810775295663,62.99019607843137,1610612756,34,39,2022-03-06T21:34:48Z,1930000,-65.0,169.0,1,left,MISS L. Shamet 18' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,18.14,Missed,,,,,,,,,,,,,,,,,,,
199,PT08M46.00S,2022-03-06T21:21:03.4Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,34,39,2022-03-06T21:21:03Z,1940000,,,0,,B. Biyombo REBOUND (Off:1 Def:2),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
200,PT08M38.00S,2022-03-06T21:21:11.2Z,2,REGULAR,turnover,bad pass,[],1628470,,,1610612756,34,39,2022-03-06T21:21:16Z,1950000,,,0,,T. Craig bad pass TURNOVER (1 TO),"[1628470, 201950]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,1.0,,,,,Holiday,201950.0,,,,,,,
201,PT08M38.00S,2022-03-06T21:21:11.2Z,2,REGULAR,steal,,[],201950,,,1610612749,34,39,2022-03-06T21:39:06Z,1960000,,,0,,J. Holiday STEAL (3 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M33.00S,2022-03-06T21:21:16.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628960,66.70499342969777,59.31372549019608,1610612749,37,39,2022-03-06T21:38:39Z,1970000,47.0,260.0,1,right,G. Allen 26' 3PT running pullup (5 PTS) (J. Holiday 3 AST),"[1628960, 201950]",1610612749.0,MIL,running pullup,,,Allen,G. Allen,,,,,26.46,Made,,,,,,,5.0,J. Holiday,201950.0,3.0,,,,,,,,,
204,PT08M33.00S,2022-03-06T21:21:23.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,37,39,2022-03-06T21:21:23Z,1990000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,out,[],1626171,,,1610612756,37,39,2022-03-06T21:24:28Z,2000000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,out,[],201580,,,1610612756,37,39,2022-03-06T21:24:28Z,2010000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612756,37,39,2022-03-06T21:24:28Z,2020000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612756,37,39,2022-03-06T21:24:28Z,2030000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,out,[],202687,,,1610612756,37,39,2022-03-06T21:24:28Z,2040000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,in,[],201586,,,1610612756,37,39,2022-03-06T21:24:28Z,2050000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,in,[],203109,,,1610612756,37,39,2022-03-06T21:24:28Z,2060000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,in,[],1629028,,,1610612756,37,39,2022-03-06T21:24:28Z,2070000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,37,39,2022-03-06T21:24:28Z,2080000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M33.00S,2022-03-06T21:24:01.9Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,37,39,2022-03-06T21:24:28Z,2090000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M21.00S,2022-03-06T21:25:03.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,18.084756898817346,37.745098039215684,1610612756,37,41,2022-03-06T21:25:09Z,2100000,61.0,117.0,1,left,D. Ayton 13' floating Jump Shot (9 PTS) (C. Payne 1 AST),"[1629028, 1626166]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,13.25,Made,,,,,,,9.0,C. Payne,1626166.0,1.0,,,,,,,,,
217,PT08M12.00S,2022-03-06T21:25:12.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,70.90998685939553,17.15686274509804,1610612749,37,41,2022-03-06T21:25:17Z,2120000,-164.0,221.0,1,right,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M09.00S,2022-03-06T21:25:15.6Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612756,37,41,2022-03-06T21:25:17Z,2130000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,217.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
220,PT08M00.00S,2022-03-06T21:25:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,19.66162943495401,46.568627450980394,1610612756,37,43,2022-03-06T21:25:30Z,2150000,17.0,132.0,1,left,C. Payne 13' driving floating Jump Shot (7 PTS),[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,13.34,Made,,,,,,,7.0,,,,,,,,,,,,
221,PT07M48.00S,2022-03-06T21:25:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,50.49019607843137,1610612749,39,43,2022-03-06T21:25:40Z,2160000,2.0,20.0,1,right,G. Antetokounmpo alley-oop Layup (15 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,1.98,Made,,,,,,,15.0,J. Holiday,201950.0,4.0,,,,,,,,,
223,PT07M31.00S,2022-03-06T21:25:52.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,29.122864651773984,77.69607843137256,1610612756,39,46,2022-03-06T21:25:59Z,2180000,-138.0,221.0,1,left,L. Shamet 26' 3PT  (11 PTS) (C. Payne 2 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.11,Made,,,,,,,11.0,C. Payne,1626166.0,2.0,,,,,,,,,
225,PT07M09.00S,2022-03-06T21:26:31.6Z,2,REGULAR,substitution,out,[],201950,,,1610612749,39,46,2022-03-06T21:26:36Z,2200000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M09.00S,2022-03-06T21:26:31.6Z,2,REGULAR,substitution,in,[],203114,,,1610612749,39,46,2022-03-06T21:26:36Z,2210000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M09.00S,2022-03-06T21:26:49.0Z,2,REGULAR,jumpball,recovered,[],201586,,,1610612749,39,46,2022-03-06T21:29:41Z,2212500,,,0,,Jump Ball D. Bembry vs. L. Shamet: Tip to S. Ibaka,"[201586, 1627761, 1629013]",1610612749.0,MIL,heldball,S. Ibaka,201586.0,Ibaka,S. Ibaka,Bembry,1627761.0,Shamet,1629013.0,,,,,,,,,,,,,,,,,,,,,
230,PT07M05.00S,2022-03-06T21:26:52.4Z,2,REGULAR,2pt,Jump Shot,[],203114,78.580814717477,47.81709558823529,1610612749,39,46,2022-03-06T21:41:14Z,2214687,-11.0,149.0,1,right,MISS K. Middleton 14' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,14.92,Missed,,,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2022-03-06T21:26:53.4Z,2,REGULAR,rebound,offensive,[],201586,,,1610612749,39,46,2022-03-06T21:31:08Z,2214843,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
232,PT07M04.00S,2022-03-06T21:27:10.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,39,46,2022-03-06T21:27:41Z,2215000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,,,
233,PT06M52.00S,2022-03-06T21:27:39.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,13.87976346911958,70.83333333333334,1610612756,39,46,2022-03-06T21:42:08Z,2280000,-104.0,78.0,1,left,MISS C. Payne 13' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,13.02,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M51.00S,2022-03-06T21:27:49.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,39,46,2022-03-06T21:27:49Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,233.0,,,,,,,,,,,,,,,,,,
235,PT06M51.00S,2022-03-06T21:27:52.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,39,46,2022-03-06T21:27:52Z,2300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M51.00S,2022-03-06T21:27:55.1Z,2,REGULAR,substitution,out,[],203507,,,1610612756,39,46,2022-03-06T21:28:02Z,2310000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M51.00S,2022-03-06T21:27:55.1Z,2,REGULAR,substitution,in,[],1628975,,,1610612756,39,46,2022-03-06T21:28:02Z,2320000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M45.00S,2022-03-06T21:28:10.7Z,2,REGULAR,3pt,Jump Shot,"['2ndchance', 'fromturnover']",1629013,33.327858081471746,62.99019607843137,1610612756,39,49,2022-03-06T21:30:57Z,2330000,-65.0,261.0,1,left,L. Shamet 26' 3PT  (14 PTS) (M. Bridges 1 AST),"[1629013, 1628969]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.88,Made,,,,,,,14.0,M. Bridges,1628969.0,1.0,,,,,,,,,
240,PT06M22.00S,2022-03-06T21:28:33.2Z,2,REGULAR,2pt,Jump Shot,[],203114,75.64060446780552,40.931372549019606,1610612749,39,49,2022-03-06T21:28:42Z,2350000,-45.0,176.0,1,right,MISS K. Middleton 18' turnaround Shot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,18.22,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M20.00S,2022-03-06T21:28:36.0Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612756,39,49,2022-03-06T21:28:36Z,2360000,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
242,PT06M16.00S,2022-03-06T21:28:39.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,32.013797634691194,32.35294117647059,1610612756,39,49,2022-03-06T21:28:50Z,2370000,88.0,248.0,1,left,MISS J. Crowder 26' running pullup 3PT,[203109],1610612756.0,PHX,running pullup,,,Crowder,J. Crowder,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2022-03-06T21:28:39.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,39,49,2022-03-06T21:28:50Z,2380000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,242.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
244,PT06M02.00S,2022-03-06T21:28:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,84.70762155059133,51.71568627450981,1610612749,41,49,2022-03-06T21:28:58Z,2390000,9.0,91.0,1,right,K. Middleton 9' floating Jump Shot (10 PTS),[203114],1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,9.16,Made,,,,,,,10.0,,,,,,,,,,,,
245,PT05M45.00S,2022-03-06T21:29:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,7.440867279894875,49.754901960784316,1610612756,41,51,2022-03-06T21:29:17Z,2400000,1.0,17.0,1,left,C. Payne driving Layup (9 PTS),[1626166],1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.74,Made,,,,,,,9.0,,,,,,,,,,,,
246,PT05M40.00S,2022-03-06T21:29:20.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,41,51,2022-03-06T21:29:20Z,2410000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M40.00S,2022-03-06T21:31:54.0Z,2,REGULAR,substitution,out,[],1627761,,,1610612749,41,51,2022-03-06T21:32:24Z,2420000,,,0,,SUB out: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M40.00S,2022-03-06T21:31:54.0Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,41,51,2022-03-06T21:32:24Z,2430000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M32.00S,2022-03-06T21:32:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,92.85479632063075,50.49019607843137,1610612749,43,51,2022-03-06T21:32:57Z,2440000,2.0,15.0,1,right,K. Middleton driving Layup (12 PTS) (J. Carter 3 AST),"[203114, 1628975]",1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.49,Made,,,,,,,12.0,J. Carter,1628975.0,3.0,,,,,,,,,
254,PT05M16.00S,2022-03-06T21:33:07.6Z,2,REGULAR,3pt,Jump Shot,[],203109,8.09789750328515,2.450980392156863,1610612756,43,51,2022-03-06T21:33:12Z,2460000,238.0,24.0,1,left,MISS J. Crowder 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,23.89,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M13.00S,2022-03-06T21:33:10.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,43,51,2022-03-06T21:33:12Z,2470000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,254.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
256,PT05M09.00S,2022-03-06T21:33:15.0Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,43,51,2022-03-06T21:33:22Z,2480000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1628969]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,3.0,,,,,Bridges,1628969.0,,,,,,,
257,PT05M09.00S,2022-03-06T21:33:15.0Z,2,REGULAR,steal,,[],1628969,,,1610612756,43,51,2022-03-06T21:33:17Z,2490000,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M04.00S,2022-03-06T21:33:20.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203109,5.469776609724048,44.11764705882353,1610612756,43,53,2022-03-06T21:33:27Z,2500000,29.0,-1.0,1,left,J. Crowder running Layup (8 PTS) (C. Payne 3 AST),"[203109, 1626166]",1610612756.0,PHX,running,,,Crowder,J. Crowder,,,,,2.94,Made,,,,,,,8.0,C. Payne,1626166.0,3.0,,,,,,,,,
260,PT04M50.00S,2022-03-06T21:33:33.9Z,2,REGULAR,2pt,Jump Shot,[],203114,94.43166885676742,79.41176470588235,1610612749,45,53,2022-03-06T21:45:17Z,2520000,147.0,0.0,1,right,K. Middleton 14' pullup Jump Shot (14 PTS) (J. Carter 4 AST),"[203114, 1628975]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,14.71,Made,,,,,,,14.0,J. Carter,1628975.0,4.0,,,,,,,,,
262,PT04M27.00S,2022-03-06T21:33:56.8Z,2,REGULAR,2pt,Jump Shot,[],1629028,24.392247043363994,56.372549019607845,1610612756,45,55,2022-03-06T21:46:03Z,2540000,-32.0,177.0,1,left,D. Ayton 17' pullup Jump Shot (11 PTS) (J. Crowder 5 AST),"[1629028, 203109]",1610612756.0,PHX,pullup,,,Ayton,D. Ayton,,,,,17.97,Made,,,,,,,11.0,J. Crowder,203109.0,5.0,,,,,,,,,
264,PT04M12.00S,2022-03-06T21:34:13.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201586,88.64980289093299,46.81372549019608,1610612749,47,55,2022-03-06T21:34:18Z,2560000,-16.0,54.0,1,right,S. Ibaka Hook (7 PTS) (K. Middleton 3 AST),"[201586, 203114]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,5.65,Made,,,,,,,7.0,K. Middleton,203114.0,3.0,,,,,,,,,
266,PT03M47.00S,2022-03-06T21:34:36.7Z,2,REGULAR,2pt,Jump Shot,[],1628969,21.23850197109067,35.53921568627451,1610612756,47,55,2022-03-06T21:34:41Z,2580000,72.0,147.0,1,left,MISS M. Bridges 16' turnaround Shot,[1628969],1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
267,PT03M44.00S,2022-03-06T21:34:39.7Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,47,55,2022-03-06T21:34:41Z,2590000,,,0,,S. Ibaka REBOUND (Off:1 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
268,PT03M35.00S,2022-03-06T21:34:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201586,87.46714848883047,53.431372549019606,1610612749,47,55,2022-03-06T21:34:55Z,2600000,17.0,65.0,1,right,MISS S. Ibaka 6' cutting Layup - blocked,"[201586, 1626166]",1610612749.0,MIL,cutting,,,Ibaka,S. Ibaka,,,,,6.75,Missed,,,,,,,,,,,,,,,,,Payne,1626166.0,
322,PT03M35.00S,2022-03-06T21:34:48.2Z,2,REGULAR,block,,[],1626166,,,1610612749,47,55,2022-03-06T21:48:18Z,2605000,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M31.00S,2022-03-06T21:34:52.2Z,2,REGULAR,rebound,offensive,[],201586,,,1610612749,47,55,2022-03-06T21:48:50Z,2610000,,,0,,S. Ibaka REBOUND (Off:2 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,268.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
270,PT03M30.00S,2022-03-06T21:34:53.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201586,92.85479632063075,49.50980392156863,1610612749,49,55,2022-03-06T21:34:58Z,2620000,-2.0,15.0,1,right,S. Ibaka putback Layup (9 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,1.49,Made,,,,,,,9.0,,,,,,,,,,,,
271,PT03M18.00S,2022-03-06T21:35:05.2Z,2,REGULAR,2pt,Jump Shot,[],1628969,24.52365308804205,33.57843137254902,1610612756,49,55,2022-03-06T21:35:09Z,2630000,82.0,178.0,1,left,MISS M. Bridges 19' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,19.6,Missed,,,,,,,,,,,,,,,,,,,
272,PT03M16.00S,2022-03-06T21:35:07.2Z,2,REGULAR,rebound,defensive,[],201586,,,1610612749,49,55,2022-03-06T21:35:09Z,2640000,,,0,,S. Ibaka REBOUND (Off:2 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,271.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
273,PT03M08.00S,2022-03-06T21:35:16.4Z,2,REGULAR,3pt,Jump Shot,[],201586,65.39093298291722,50.98039215686274,1610612749,49,55,2022-03-06T21:35:21Z,2650000,5.0,273.0,1,right,MISS S. Ibaka 27' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
274,PT03M07.00S,2022-03-06T21:35:18.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,49,55,2022-03-06T21:35:18Z,2660000,,,0,,B. Portis REBOUND (Off:3 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,273.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
275,PT03M07.00S,2022-03-06T21:35:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,91.40932982917214,55.88235294117647,1610612749,49,55,2022-03-06T21:35:25Z,2670000,29.0,28.0,1,right,MISS B. Portis putback Layup - blocked,"[1626171, 1629013]",1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,4.08,Missed,,,,,,,,,,,,,,,,,Shamet,1629013.0,
276,PT03M07.00S,2022-03-06T21:35:19.4Z,2,REGULAR,block,,[],1629013,,,1610612749,49,55,2022-03-06T21:38:17Z,2680000,,,0,,L. Shamet BLOCK (1 BLK),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M07.00S,2022-03-06T21:35:19.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,49,55,2022-03-06T21:35:25Z,2690000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,
278,PT03M07.00S,2022-03-06T21:35:25.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,49,55,2022-03-06T21:35:25Z,2700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M07.00S,2022-03-06T21:35:26.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,49,55,2022-03-06T21:35:35Z,2710000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
