actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
183,PT11M18.00S,2022-02-16T01:43:22.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202684,92.59198423127464,61.029411764705884,1610612754,36,29,2022-02-16T01:44:00Z,1830000,55.0,17.0,1,right,T. Thompson bank Jump Shot (4 PTS) (K. Sykes 1 AST),"[202684, 1626208]",1610612754.0,IND,bank,,,Thompson,T. Thompson,,,,,5.77,Made,4.0,K. Sykes,1626208.0,1.0,,,,,,,,,,,,,,,
185,PT11M06.00S,2022-02-16T01:43:34.0Z,2,REGULAR,2pt,Jump Shot,[],1626171,14.273981603153747,21.813725490196077,1610612749,36,29,2022-02-16T01:43:38Z,1850000,141.0,82.0,1,left,MISS B. Portis 16' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,16.29,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M03.00S,2022-02-16T01:43:37.0Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,36,29,2022-02-16T01:43:38Z,1860000,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,185.0,2.0,2.0,0.0,,,,,,
187,PT10M59.00S,2022-02-16T01:43:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626208,92.46057818659659,49.754901960784316,1610612754,36,31,2022-02-16T01:43:47Z,1870000,-1.0,18.0,1,right,K. Sykes driving finger roll Layup (8 PTS) (T. Haliburton 2 AST),"[1626208, 1630169]",1610612754.0,IND,driving finger roll,,,Sykes,K. Sykes,,,,,1.84,Made,8.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,,,,
189,PT10M37.00S,2022-02-16T01:44:03.6Z,2,REGULAR,3pt,Jump Shot,[],201950,28.728646517739815,20.34313725490196,1610612749,36,31,2022-02-16T01:44:30Z,1890000,148.0,218.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M34.00S,2022-02-16T01:44:05.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,36,31,2022-02-16T01:44:05Z,1900000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,189.0,6.0,5.0,1.0,,,,,,
191,PT10M32.00S,2022-02-16T01:44:07.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,17.427726675427067,92.15686274509804,1610612749,39,31,2022-02-16T01:44:25Z,1910000,-211.0,111.0,1,left,G. Allen 3PT  (3 PTS) (B. Portis 1 AST),"[1628960, 1626171]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.84,Made,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,,
193,PT10M11.00S,2022-02-16T01:44:29.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,90.22667542706965,46.81372549019608,1610612754,39,33,2022-02-16T01:44:36Z,1930000,-16.0,39.0,1,right,T. Thompson Hook (6 PTS) (B. Hield 1 AST),"[202684, 1627741]",1610612754.0,IND,,,,Thompson,T. Thompson,,,,,4.25,Made,6.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,,
195,PT10M00.00S,2022-02-16T01:44:40.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,20.97568988173456,46.32352941176471,1610612749,39,33,2022-02-16T01:44:45Z,1950000,18.0,145.0,1,left,MISS B. Portis 14' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,14.59,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M57.00S,2022-02-16T01:44:43.3Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,39,33,2022-02-16T01:44:45Z,1960000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,195.0,3.0,3.0,0.0,,,,,,
197,PT09M46.00S,2022-02-16T01:44:54.1Z,2,REGULAR,turnover,lost ball,[],202684,,,1610612754,39,33,2022-02-16T01:45:01Z,1970000,,,0,,T. Thompson lost ball TURNOVER (1 TO),"[202684, 1626171]",1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,,,
198,PT09M46.00S,2022-02-16T01:44:54.1Z,2,REGULAR,steal,,[],1626171,,,1610612749,39,33,2022-02-16T01:44:56Z,1980000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M44.00S,2022-02-16T01:45:01.6Z,2,REGULAR,foul,personal,[],1626208,,,1610612749,39,33,2022-02-16T01:45:47Z,1990000,,,0,,K. Sykes take personal FOUL (1 PF),"[1626208, 1628960]",1610612754.0,IND,take,,,Sykes,K. Sykes,,,,,,,,,,,202026.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,
201,PT09M44.00S,2022-02-16T01:45:10.9Z,2,REGULAR,substitution,out,[],1630572,,,1610612749,39,33,2022-02-16T01:45:19Z,2010000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M44.00S,2022-02-16T01:45:10.9Z,2,REGULAR,substitution,out,[],1626208,,,1610612749,39,33,2022-02-16T01:45:19Z,2020000,,,0,,SUB out: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2022-02-16T01:45:10.9Z,2,REGULAR,substitution,in,[],203507,,,1610612749,39,33,2022-02-16T01:45:19Z,2030000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M44.00S,2022-02-16T01:45:10.9Z,2,REGULAR,substitution,in,[],202362,,,1610612749,39,33,2022-02-16T01:45:19Z,2040000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M44.00S,2022-02-16T01:45:23.6Z,2,REGULAR,substitution,out,[],202684,,,1610612749,39,33,2022-02-16T01:45:28Z,2050000,,,0,,SUB out: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M44.00S,2022-02-16T01:45:23.6Z,2,REGULAR,substitution,in,[],1629048,,,1610612749,39,33,2022-02-16T01:45:28Z,2060000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M38.00S,2022-02-16T01:45:40.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,7.046649145860711,49.26470588235294,1610612749,41,33,2022-02-16T01:45:51Z,2070000,4.0,14.0,1,left,K. Middleton cutting Layup (8 PTS) (J. Holiday 2 AST),"[203114, 201950]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,1.42,Made,8.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,,
209,PT09M28.00S,2022-02-16T01:45:49.9Z,2,REGULAR,3pt,Jump Shot,[],1627741,66.17936925098554,35.78431372549019,1610612754,41,36,2022-02-16T01:45:55Z,2090000,-71.0,265.0,1,right,B. Hield 27' 3PT pullup (9 PTS),[1627741],1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,27.48,Made,9.0,,,,,,,,,,,,,,,,,,
210,PT09M15.00S,2022-02-16T01:46:09.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,41,36,2022-02-16T01:46:09Z,2100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M05.00S,2022-02-16T01:46:29.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201950,13.354139290407357,47.05882352941176,1610612749,41,36,2022-02-16T01:46:34Z,2110000,15.0,73.0,1,left,MISS J. Holiday 7' driving Hook,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,7.45,Missed,,,,,,,,,,,,,,,,,,,
212,PT09M02.00S,2022-02-16T01:46:32.7Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612754,41,36,2022-02-16T01:46:34Z,2120000,,,0,,T. Taylor REBOUND (Off:0 Def:2),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,211.0,2.0,2.0,0.0,,,,,,
213,PT08M56.00S,2022-02-16T01:46:39.0Z,2,REGULAR,3pt,Jump Shot,[],202362,86.81011826544021,96.07843137254902,1610612754,41,36,2022-02-16T01:46:46Z,2130000,230.0,71.0,1,right,MISS L. Stephenson 24' 3PT,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,,
214,PT08M53.00S,2022-02-16T01:46:42.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,41,36,2022-02-16T01:46:46Z,2140000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,213.0,4.0,3.0,1.0,,,,,,
215,PT08M41.00S,2022-02-16T01:46:53.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,9.411957950065702,96.81372549019608,1610612749,41,36,2022-02-16T01:46:59Z,2150000,-234.0,36.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,,
216,PT08M36.00S,2022-02-16T01:46:57.5Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,41,36,2022-02-16T01:46:57Z,2160000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,215.0,2.0,1.0,1.0,,,,,,
217,PT08M36.00S,2022-02-16T01:46:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,5.590000152587891,50.0,1610612749,43,36,2022-02-16T01:46:57Z,2170000,0.0,0.0,1,left,J. Holiday tip Layup (3 PTS),[201950],1610612749.0,MIL,tip,,,Holiday,J. Holiday,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,,
218,PT08M31.00S,2022-02-16T01:47:04.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629048,89.70105124835742,50.98039215686274,1610612754,43,38,2022-02-16T01:47:12Z,2180000,5.0,44.0,1,right,G. Bitadze floating Jump Shot (5 PTS) (B. Hield 2 AST),"[1629048, 1627741]",1610612754.0,IND,floating,,,Bitadze,G. Bitadze,,,,,4.46,Made,5.0,B. Hield,1627741.0,2.0,,,,,,,,,,,,,,,
220,PT08M19.00S,2022-02-16T01:47:14.7Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,43,38,2022-02-16T01:47:21Z,2200000,,,0,,B. Portis bad pass TURNOVER (2 TO),"[1626171, 1627741]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,2.0,Hield,1627741.0,,,
221,PT08M19.00S,2022-02-16T01:47:14.7Z,2,REGULAR,steal,,[],1627741,,,1610612754,43,38,2022-02-16T01:50:12Z,2210000,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M17.00S,2022-02-16T01:47:23.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630169,69.33311432325887,67.8921568627451,1610612754,43,41,2022-02-16T01:49:29Z,2220000,89.0,236.0,1,right,T. Haliburton 25' 3PT running pullup (4 PTS) (B. Hield 3 AST),"[1630169, 1627741]",1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,25.22,Made,4.0,B. Hield,1627741.0,3.0,,,,,,,,,,,,,,,
224,PT08M07.00S,2022-02-16T01:47:32.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,43,41,2022-02-16T01:47:32Z,2240000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M07.00S,2022-02-16T01:49:39.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,43,41,2022-02-16T01:50:24Z,2250000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M07.00S,2022-02-16T01:49:39.6Z,2,REGULAR,substitution,out,[],203114,,,1610612749,43,41,2022-02-16T01:50:24Z,2260000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M07.00S,2022-02-16T01:49:39.6Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,43,41,2022-02-16T01:50:24Z,2270000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M07.00S,2022-02-16T01:49:39.6Z,2,REGULAR,substitution,in,[],1629623,,,1610612749,43,41,2022-02-16T01:50:24Z,2280000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M02.00S,2022-02-16T01:50:39.8Z,2,REGULAR,foul,personal,[],1629048,,,1610612749,43,41,2022-02-16T01:50:46Z,2290000,,,0,,G. Bitadze personal FOUL (1 PF),"[1629048, 203507]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,202053.0,1.0,1.0,Antetokounmpo,203507.0,,,,,,,,,,
231,PT08M02.00S,2022-02-16T01:50:55.3Z,2,REGULAR,substitution,out,[],1629048,,,1610612749,43,41,2022-02-16T01:51:05Z,2310000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M02.00S,2022-02-16T01:50:55.3Z,2,REGULAR,substitution,in,[],1629052,,,1610612749,43,41,2022-02-16T01:51:05Z,2320000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M51.00S,2022-02-16T01:51:22.0Z,2,REGULAR,3pt,Jump Shot,[],201950,17.0335085413929,3.1862745098039214,1610612749,46,41,2022-02-16T01:51:27Z,2330000,234.0,108.0,1,left,J. Holiday 25' 3PT  (6 PTS) (G. Antetokounmpo 1 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.76,Made,6.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
235,PT07M36.00S,2022-02-16T01:51:37.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630678,84.31340341655716,40.931372549019606,1610612754,46,43,2022-02-16T01:51:42Z,2350000,-45.0,95.0,1,right,T. Taylor 10' floating Jump Shot (2 PTS) (T. Haliburton 3 AST),"[1630678, 1630169]",1610612754.0,IND,floating,,,Taylor,T. Taylor,,,,,10.52,Made,2.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,,
237,PT07M25.00S,2022-02-16T01:51:48.5Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,46,43,2022-02-16T01:51:53Z,2370000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1630169]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0,,,
238,PT07M25.00S,2022-02-16T01:51:48.5Z,2,REGULAR,steal,,[],1630169,,,1610612754,46,43,2022-02-16T01:51:51Z,2380000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M14.00S,2022-02-16T01:52:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630678,91.93495400788436,45.588235294117645,1610612754,46,45,2022-02-16T01:52:08Z,2390000,-22.0,23.0,1,right,T. Taylor cutting Layup (4 PTS) (T. Haliburton 4 AST),"[1630678, 1630169]",1610612754.0,IND,cutting,,,Taylor,T. Taylor,,,,,3.21,Made,4.0,T. Haliburton,1630169.0,4.0,,,,,,,,,,,,,,,
241,PT07M08.00S,2022-02-16T01:52:08.5Z,2,REGULAR,foul,personal,[],1627741,,,1610612749,46,45,2022-02-16T01:52:38Z,2410000,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629623]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,200832.0,1.0,0.0,Wigginton,1629623.0,,,,,,,,,,
243,PT07M08.00S,2022-02-16T01:52:18.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,46,45,2022-02-16T01:52:32Z,2430000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M08.00S,2022-02-16T01:52:18.3Z,2,REGULAR,substitution,out,[],1630169,,,1610612749,46,45,2022-02-16T01:52:32Z,2440000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M08.00S,2022-02-16T01:52:18.3Z,2,REGULAR,substitution,in,[],201586,,,1610612749,46,45,2022-02-16T01:52:32Z,2450000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M08.00S,2022-02-16T01:52:18.3Z,2,REGULAR,substitution,in,[],1626208,,,1610612749,46,45,2022-02-16T01:52:32Z,2460000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M55.00S,2022-02-16T01:52:48.7Z,2,REGULAR,3pt,Jump Shot,[],1629670,27.020367936925098,14.950980392156863,1610612749,46,45,2022-02-16T01:52:56Z,2470000,175.0,201.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,,
248,PT06M52.00S,2022-02-16T01:52:52.0Z,2,REGULAR,rebound,defensive,[],202362,,,1610612754,46,45,2022-02-16T01:52:52Z,2480000,,,0,,L. Stephenson REBOUND (Off:0 Def:1),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,
249,PT06M49.00S,2022-02-16T01:52:54.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,72.22404730617609,79.41176470588235,1610612754,46,48,2022-02-16T01:53:01Z,2490000,147.0,209.0,1,right,B. Hield 25' 3PT running (12 PTS) (L. Stephenson 2 AST),"[1627741, 202362]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,25.52,Made,12.0,L. Stephenson,202362.0,2.0,,,,,,,,,,,,,,,
251,PT06M36.00S,2022-02-16T01:53:11.7Z,2,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612749,46,48,2022-02-16T01:53:21Z,2510000,,,0,,J. Nwora lost ball out-of-bounds TURNOVER (1 TO),[1629670],1610612749.0,MIL,lost ball,,,Nwora,J. Nwora,,,,,,,,,,,202053.0,,,,,,,,,1.0,,,,,
252,PT06M27.00S,2022-02-16T01:53:24.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630678,90.22667542706965,44.85294117647059,1610612754,46,48,2022-02-16T01:53:33Z,2520000,-26.0,39.0,1,right,MISS T. Taylor driving bank Hook,[1630678],1610612754.0,IND,driving bank,,,Taylor,T. Taylor,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M24.00S,2022-02-16T01:53:27.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,46,48,2022-02-16T01:53:33Z,2530000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,252.0,5.0,4.0,1.0,,,,,,
254,PT06M17.00S,2022-02-16T01:53:33.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629670,12.565703022339028,41.17647058823529,1610612749,48,48,2022-02-16T01:53:38Z,2540000,44.0,66.0,1,left,J. Nwora 7' driving Hook (5 PTS) (G. Antetokounmpo 2 AST),"[1629670, 203507]",1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,7.9,Made,5.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,,
256,PT05M55.00S,2022-02-16T01:53:56.1Z,2,REGULAR,3pt,Jump Shot,[],1626208,94.03745072273325,3.9215686274509802,1610612754,48,48,2022-02-16T01:54:02Z,2560000,-230.0,4.0,1,right,MISS K. Sykes 3PT,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,23.04,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M52.00S,2022-02-16T01:53:59.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,48,48,2022-02-16T01:54:02Z,2570000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,256.0,6.0,5.0,1.0,,,,,,
258,PT05M49.00S,2022-02-16T01:54:01.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629670,7.835085413929041,50.0,1610612749,50,48,2022-02-16T01:54:38Z,2580000,0.0,21.0,1,left,J. Nwora running DUNK (7 PTS) (G. Antetokounmpo 3 AST),"[1629670, 203507]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,2.11,Made,7.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,,
260,PT05M49.00S,2022-02-16T01:54:09.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,50,48,2022-02-16T01:54:09Z,2600000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M49.00S,2022-02-16T01:56:37.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,50,48,2022-02-16T01:57:19Z,2610000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M49.00S,2022-02-16T01:56:37.3Z,2,REGULAR,substitution,out,[],1630678,,,1610612754,50,48,2022-02-16T01:57:19Z,2620000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M49.00S,2022-02-16T01:56:37.3Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,50,48,2022-02-16T01:57:19Z,2630000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M49.00S,2022-02-16T01:56:37.3Z,2,REGULAR,substitution,in,[],1630188,,,1610612754,50,48,2022-02-16T01:57:19Z,2640000,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M35.00S,2022-02-16T01:57:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202362,87.72996057818659,52.94117647058824,1610612754,50,48,2022-02-16T01:57:29Z,2650000,15.0,63.0,1,right,MISS L. Stephenson 6' driving floating bank Shot,[202362],1610612754.0,IND,driving floating bank,,,Stephenson,L. Stephenson,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
266,PT05M31.00S,2022-02-16T01:57:24.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,50,48,2022-02-16T01:57:29Z,2660000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,
267,PT05M18.00S,2022-02-16T01:57:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629623,30.699737187910642,74.75490196078431,1610612749,53,48,2022-02-16T01:57:42Z,2670000,-124.0,236.0,1,left,L. Wigginton 26' 3PT  (4 PTS) (J. Holiday 3 AST),"[1629623, 201950]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,26.66,Made,4.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,,
269,PT05M01.00S,2022-02-16T01:57:54.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,90.22667542706965,54.166666666666664,1610612754,53,48,2022-02-16T01:58:19Z,2690000,21.0,39.0,1,right,MISS T. Haliburton driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,4.46,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M57.00S,2022-02-16T01:57:58.4Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,53,48,2022-02-16T01:58:19Z,2700000,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,269.0,5.0,4.0,1.0,,,,,,
271,PT04M46.00S,2022-02-16T01:58:10.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202362,84.44480946123521,39.46078431372549,1610612754,53,50,2022-02-16T01:58:15Z,2710000,-53.0,94.0,1,right,L. Stephenson 10' driving floating Jump Shot (4 PTS),[202362],1610612754.0,IND,driving floating,,,Stephenson,L. Stephenson,,,,,10.75,Made,4.0,,,,,,,,,,,,,,,,,,
272,PT04M28.00S,2022-02-16T01:58:26.8Z,2,REGULAR,3pt,Jump Shot,[],1629623,9.149145860709593,96.81372549019608,1610612749,56,50,2022-02-16T01:58:32Z,2720000,-234.0,34.0,1,left,L. Wigginton 3PT step back (7 PTS) (J. Nwora 2 AST),"[1629623, 1629670]",1610612749.0,MIL,step back,,,Wigginton,L. Wigginton,,,,,23.65,Made,7.0,J. Nwora,1629670.0,2.0,,,,,,,,,,,,,,,
274,PT04M17.00S,2022-02-16T01:58:38.4Z,2,REGULAR,3pt,Jump Shot,[],1629052,68.67608409986859,25.0,1610612754,56,50,2022-02-16T01:59:05Z,2740000,-125.0,242.0,1,right,MISS O. Brissett 27' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
