actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
185,PT11M01.00S,2022-03-10T01:41:58.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,40,26,2022-03-10T01:42:01Z,1850000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,184.0,5.0,3.0,2.0,,,,,,,,,,
186,PT10M47.00S,2022-03-10T01:42:12.5Z,2,REGULAR,turnover,bad pass,[],1629670,,,1610612749,40,26,2022-03-10T01:42:22Z,1860000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 201568]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,1.0,Gallinari,201568.0,,,,,,,
187,PT10M47.00S,2022-03-10T01:42:12.5Z,2,REGULAR,steal,,[],201568,,,1610612737,40,26,2022-03-10T01:42:15Z,1870000,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M39.00S,2022-03-10T01:42:20.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626153,93.9060446780552,95.83333333333334,1610612737,40,26,2022-03-10T01:42:30Z,1880000,229.0,5.0,1,right,MISS D. Wright running 3PT,[1626153],1610612737.0,ATL,running,,,Wright,D. Wright,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
189,PT10M36.00S,2022-03-10T01:42:23.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,40,26,2022-03-10T01:42:30Z,1890000,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,188.0,4.0,3.0,1.0,,,,,,,,,,
190,PT10M22.00S,2022-03-10T01:42:37.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,27.151773981603156,48.28431372549019,1610612749,40,26,2022-03-10T01:43:04Z,1900000,9.0,203.0,1,left,MISS B. Portis 20' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,20.29,Missed,,,,,,,,,,,,,,,,,,
191,PT10M21.00S,2022-03-10T01:42:39.3Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,40,26,2022-03-10T01:42:39Z,1910000,,,0,,J. Nwora REBOUND (Off:1 Def:0),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,190.0,1.0,0.0,1.0,,,,,,,,,,
192,PT10M18.00S,2022-03-10T01:42:41.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,6.783837056504599,50.49019607843137,1610612749,42,26,2022-03-10T01:42:47Z,1920000,-2.0,11.0,1,left,J. Nwora driving Layup (2 PTS),[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,1.16,Made,2.0,,,,,,,,,,,,,,,,,
193,PT09M59.00S,2022-03-10T01:43:00.7Z,2,REGULAR,turnover,bad pass,[],203992,,,1610612737,42,26,2022-03-10T01:43:09Z,1930000,,,0,,B. Bogdanovic bad pass TURNOVER (2 TO),"[203992, 201950]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,,,,,,
194,PT09M59.00S,2022-03-10T01:43:00.7Z,2,REGULAR,steal,,[],201950,,,1610612749,42,26,2022-03-10T01:43:03Z,1940000,,,0,,J. Holiday STEAL (2 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M54.00S,2022-03-10T01:43:06.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,7.178055190538765,51.71568627450981,1610612749,44,26,2022-03-10T01:43:14Z,1950000,-9.0,15.0,1,left,B. Portis running Layup (10 PTS) (J. Holiday 1 AST),"[1626171, 201950]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,1.73,Made,10.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
197,PT09M54.00S,2022-03-10T01:43:13.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,44,26,2022-03-10T01:43:13Z,1970000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M54.00S,2022-03-10T01:45:25.0Z,2,REGULAR,substitution,out,[],202083,,,1610612737,44,26,2022-03-10T01:45:49Z,1980000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M54.00S,2022-03-10T01:45:25.0Z,2,REGULAR,substitution,in,[],1627761,,,1610612737,44,26,2022-03-10T01:45:49Z,1990000,,,0,,SUB in: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M41.00S,2022-03-10T01:46:17.5Z,2,REGULAR,2pt,Jump Shot,[],101150,93.9060446780552,22.30392156862745,1610612737,44,28,2022-03-10T01:46:22Z,2000000,-138.0,5.0,1,right,L. Williams 13' pullup Jump Shot (2 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,13.86,Made,2.0,,,,,,,,,,,,,,,,,
201,PT09M34.00S,2022-03-10T01:46:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,20.318659658344284,52.20588235294118,1610612749,44,28,2022-03-10T01:46:50Z,2010000,-11.0,138.0,1,left,MISS J. Holiday 13' driving floating Shot,[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,13.89,Missed,,,,,,,,,,,,,,,,,,
202,PT09M32.00S,2022-03-10T01:46:27.6Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,44,28,2022-03-10T01:46:50Z,2020000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,201.0,2.0,1.0,1.0,,,,,,,,,,
203,PT09M25.00S,2022-03-10T01:46:33.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,33.196452036793694,30.392156862745097,1610612749,44,28,2022-03-10T01:46:38Z,2030000,98.0,260.0,1,left,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,
204,PT09M22.00S,2022-03-10T01:46:36.9Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,44,28,2022-03-10T01:46:38Z,2040000,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,
205,PT09M00.00S,2022-03-10T01:46:58.4Z,2,REGULAR,3pt,Jump Shot,[],201568,62.89421813403416,40.931372549019606,1610612737,44,31,2022-03-10T01:47:04Z,2050000,-45.0,296.0,1,right,D. Gallinari 29' 3PT  (8 PTS) (B. Bogdanovic 1 AST),"[201568, 203992]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,29.97,Made,8.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
207,PT08M41.00S,2022-03-10T01:47:17.7Z,2,REGULAR,2pt,Jump Shot,[],201950,21.50131406044678,29.411764705882355,1610612749,44,31,2022-03-10T01:47:22Z,2070000,103.0,150.0,1,left,MISS J. Holiday 18' step back Shot,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,18.16,Missed,,,,,,,,,,,,,,,,,,
208,PT08M38.00S,2022-03-10T01:47:20.7Z,2,REGULAR,rebound,defensive,[],1626153,,,1610612737,44,31,2022-03-10T01:47:22Z,2080000,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,
209,PT08M29.00S,2022-03-10T01:47:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,91.40932982917214,60.5392156862745,1610612737,44,31,2022-03-10T01:47:34Z,2090000,53.0,28.0,1,right,MISS B. Bogdanovic driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanovic,B. Bogdanovic,,,,,5.98,Missed,,,,,,,,,,,,,,,,,,
210,PT08M25.00S,2022-03-10T01:47:33.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,31,2022-03-10T01:47:33Z,2100000,,,0,,O. Okongwu REBOUND (Off:1 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,209.0,2.0,1.0,1.0,,,,,,,,,,
211,PT08M25.00S,2022-03-10T01:47:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,44,31,2022-03-10T01:47:33Z,2110000,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
212,PT08M25.00S,2022-03-10T01:47:34.6Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,44,31,2022-03-10T01:47:34Z,2120000,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,211.0,3.0,1.0,2.0,,,,,,,,,,
213,PT08M21.00S,2022-03-10T01:47:37.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,92.9862023653088,50.98039215686274,1610612737,44,33,2022-03-10T01:47:42Z,2130000,5.0,13.0,1,right,D. Gallinari driving finger roll Layup (10 PTS) (D. Wright 2 AST),"[201568, 1626153]",1610612737.0,ATL,driving finger roll,,,Gallinari,D. Gallinari,,,,,1.43,Made,10.0,D. Wright,1626153.0,2.0,,,,,,,,,,,,,,
215,PT08M06.00S,2022-03-10T01:47:52.8Z,2,REGULAR,2pt,Jump Shot,[],203507,21.50131406044678,48.529411764705884,1610612749,46,33,2022-03-10T01:47:57Z,2150000,7.0,150.0,1,left,G. Antetokounmpo 14' pullup Jump Shot (19 PTS) (J. Holiday 2 AST),"[203507, 201950]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,14.98,Made,19.0,J. Holiday,201950.0,2.0,,,,,,,,,,,,,,
217,PT07M42.00S,2022-03-10T01:48:16.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,85.23324572930355,46.81372549019608,1610612737,46,33,2022-03-10T01:48:28Z,2170000,-16.0,86.0,1,right,MISS O. Okongwu 8' cutting Layup - blocked,"[1630168, 1626171]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,8.78,Missed,,,,,,,,,,,,,,,,,Portis,1626171.0
218,PT07M42.00S,2022-03-10T01:48:16.9Z,2,REGULAR,block,,[],1626171,,,1610612737,46,33,2022-03-10T01:48:20Z,2180000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M38.00S,2022-03-10T01:48:20.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,46,33,2022-03-10T01:48:28Z,2190000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,217.0,5.0,4.0,1.0,,,,,,,,,,
220,PT07M32.00S,2022-03-10T01:48:27.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,8.360709592641262,95.83333333333334,1610612749,49,33,2022-03-10T01:48:32Z,2200000,-229.0,26.0,1,left,B. Portis 3PT  (13 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.07,Made,13.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
222,PT07M32.00S,2022-03-10T01:48:33.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,49,33,2022-03-10T01:48:33Z,2220000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],1626171,,,1610612737,49,33,2022-03-10T01:51:11Z,2230000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],1629670,,,1610612737,49,33,2022-03-10T01:51:11Z,2240000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],201950,,,1610612737,49,33,2022-03-10T01:51:11Z,2250000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],1627761,,,1610612737,49,33,2022-03-10T01:51:11Z,2260000,,,0,,SUB out: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,49,33,2022-03-10T01:51:11Z,2270000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,49,33,2022-03-10T01:51:11Z,2280000,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],201586,,,1610612737,49,33,2022-03-10T01:51:11Z,2290000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],1628960,,,1610612737,49,33,2022-03-10T01:51:11Z,2300000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612737,49,33,2022-03-10T01:51:11Z,2310000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],203114,,,1610612737,49,33,2022-03-10T01:51:11Z,2320000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,49,33,2022-03-10T01:51:11Z,2330000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M32.00S,2022-03-10T01:50:48.0Z,2,REGULAR,substitution,in,[],203991,,,1610612737,49,33,2022-03-10T01:51:11Z,2340000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M20.00S,2022-03-10T01:51:38.6Z,2,REGULAR,2pt,Jump Shot,[],101150,76.82325886990802,29.411764705882355,1610612737,49,35,2022-03-10T01:51:45Z,2350000,-103.0,165.0,1,right,L. Williams 19' pullup Jump Shot (4 PTS),[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,19.48,Made,4.0,,,,,,,,,,,,,,,,,
236,PT07M03.00S,2022-03-10T01:51:54.9Z,2,REGULAR,3pt,Jump Shot,[],1628960,29.6484888304862,77.20588235294117,1610612749,49,35,2022-03-10T01:52:00Z,2360000,-136.0,226.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,
237,PT07M00.00S,2022-03-10T01:51:57.9Z,2,REGULAR,rebound,defensive,[],101150,,,1610612737,49,35,2022-03-10T01:52:00Z,2370000,,,0,,L. Williams REBOUND (Off:0 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,236.0,1.0,1.0,0.0,,,,,,,,,,
238,PT06M54.00S,2022-03-10T01:52:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.11760840998686,53.431372549019606,1610612737,49,37,2022-03-10T01:52:13Z,2380000,17.0,12.0,1,right,C. Capela cutting Layup (2 PTS) (L. Williams 1 AST),"[203991, 101150]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,2.11,Made,2.0,L. Williams,101150.0,1.0,,,,,,,,,,,,,,
240,PT06M54.00S,2022-03-10T01:52:09.8Z,2,REGULAR,foul,personal,['1freethrow'],203114,,,1610612737,49,37,2022-03-10T01:52:23Z,2400000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Capela 1 FT),"[203114, 203991]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Capela,203991.0,,
242,PT06M54.00S,2022-03-10T01:52:25.1Z,2,REGULAR,freethrow,1 of 1,[],203991,,,1610612737,49,37,2022-03-10T01:52:27Z,2420000,,,0,,MISS C. Capela Free Throw 1 of 1,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Missed,,,,,,,,,,,,,,,,,,
243,PT06M51.00S,2022-03-10T01:52:28.1Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,49,37,2022-03-10T01:52:27Z,2430000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,
244,PT06M35.00S,2022-03-10T01:52:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,15.719448094612352,59.55882352941176,1610612749,51,37,2022-03-10T01:52:50Z,2440000,-48.0,95.0,1,left,K. Middleton 10' turnaround fadeaway bank Jump Shot (2 PTS) (G. Allen 3 AST),"[203114, 1628960]",1610612749.0,MIL,turnaround fadeaway bank,,,Middleton,K. Middleton,,,,,10.66,Made,2.0,G. Allen,1628960.0,3.0,,,,,,,,,,,,,,
246,PT06M13.00S,2022-03-10T01:53:04.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,82.34231274638634,45.588235294117645,1610612737,51,37,2022-03-10T01:53:08Z,2460000,-22.0,113.0,1,right,MISS K. Huerter 11' pullup Shot,[1628989],1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,11.56,Missed,,,,,,,,,,,,,,,,,,
247,PT06M11.00S,2022-03-10T01:53:06.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,51,37,2022-03-10T01:53:08Z,2470000,,,0,,C. Capela REBOUND (Off:1 Def:0),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,246.0,1.0,0.0,1.0,,,,,,,,,,
248,PT06M11.00S,2022-03-10T01:53:09.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,71.96123521681997,84.80392156862744,1610612737,51,37,2022-03-10T01:53:51Z,2480000,174.0,211.0,1,right,MISS B. Bogdanovic 27' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
249,PT06M10.00S,2022-03-10T01:53:10.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,51,37,2022-03-10T01:53:51Z,2490000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,248.0,6.0,4.0,2.0,,,,,,,,,,
250,PT05M53.00S,2022-03-10T01:53:25.0Z,2,REGULAR,3pt,Jump Shot,[],1628975,8.229303547963205,3.6764705882352944,1610612749,51,37,2022-03-10T01:53:30Z,2500000,232.0,25.0,1,left,MISS J. Carter 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,
251,PT05M49.00S,2022-03-10T01:53:29.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,51,37,2022-03-10T01:53:30Z,2510000,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,250.0,2.0,1.0,1.0,,,,,,,,,,
252,PT05M45.00S,2022-03-10T01:53:33.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,92.46057818659659,49.26470588235294,1610612737,51,39,2022-03-10T01:53:43Z,2520000,-4.0,18.0,1,right,D. Gallinari cutting Layup (12 PTS) (B. Bogdanovic 2 AST),"[201568, 203992]",1610612737.0,ATL,cutting,,,Gallinari,D. Gallinari,,,,,1.88,Made,12.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
254,PT05M34.00S,2022-03-10T01:53:44.4Z,2,REGULAR,2pt,Jump Shot,[],203507,23.866622864651774,63.970588235294116,1610612749,51,39,2022-03-10T01:53:49Z,2540000,-70.0,172.0,1,left,MISS G. Antetokounmpo 18' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,18.55,Missed,,,,,,,,,,,,,,,,,,
255,PT05M30.00S,2022-03-10T01:53:48.4Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,51,39,2022-03-10T01:53:49Z,2550000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,,,
256,PT05M17.00S,2022-03-10T01:54:00.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,92.50985545335085,95.36611519607843,1610612737,51,42,2022-03-10T01:54:11Z,2560000,227.0,18.0,1,right,K. Huerter 3PT  (8 PTS) (L. Williams 2 AST),"[1628989, 101150]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,22.75,Made,8.0,L. Williams,101150.0,2.0,,,,,,,,,,,,,,
258,PT05M01.00S,2022-03-10T01:54:16.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,12.697109067017081,35.294117647058826,1610612749,53,42,2022-03-10T01:54:20Z,2580000,74.0,67.0,1,left,K. Middleton 9' driving floating Jump Shot (4 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,9.94,Made,4.0,,,,,,,,,,,,,,,,,
259,PT04M38.00S,2022-03-10T01:54:39.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,68.41327201051249,18.872549019607842,1610612737,53,45,2022-03-10T01:54:44Z,2590000,-156.0,244.0,1,right,K. Huerter 28' 3PT  (11 PTS) (B. Bogdanovic 3 AST),"[1628989, 203992]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,28.97,Made,11.0,B. Bogdanovic,203992.0,3.0,,,,,,,,,,,,,,
261,PT04M18.00S,2022-03-10T01:54:59.3Z,2,REGULAR,3pt,Jump Shot,[],203114,30.042706964520367,23.774509803921568,1610612749,56,45,2022-03-10T01:55:04Z,2610000,131.0,230.0,1,left,K. Middleton 26' 3PT pullup (7 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.47,Made,7.0,,,,,,,,,,,,,,,,,
262,PT04M07.00S,2022-03-10T01:55:10.3Z,2,REGULAR,turnover,lost ball,[],203991,,,1610612737,56,45,2022-03-10T01:55:17Z,2620000,,,0,,C. Capela lost ball TURNOVER (1 TO),"[203991, 201586]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,1.0,Ibaka,201586.0,,,,,,,
263,PT04M07.00S,2022-03-10T01:55:10.3Z,2,REGULAR,steal,,[],201586,,,1610612749,56,45,2022-03-10T01:55:13Z,2630000,,,0,,S. Ibaka STEAL (1 STL),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M05.00S,2022-03-10T01:55:18.6Z,2,REGULAR,foul,personal,[],203992,,,1610612749,56,45,2022-03-10T01:56:18Z,2640000,,,0,,B. Bogdanovic take personal FOUL (1 PF),"[203992, 203507]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Antetokounmpo,203507.0,,
266,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,out,[],203507,,,1610612749,56,45,2022-03-10T01:55:41Z,2660000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,out,[],101150,,,1610612749,56,45,2022-03-10T01:55:41Z,2670000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,out,[],203992,,,1610612749,56,45,2022-03-10T01:55:41Z,2680000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,56,45,2022-03-10T01:55:41Z,2690000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,in,[],1629027,,,1610612749,56,45,2022-03-10T01:55:41Z,2700000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M05.00S,2022-03-10T01:55:28.3Z,2,REGULAR,substitution,in,[],1629631,,,1610612749,56,45,2022-03-10T01:55:41Z,2710000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,
