actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
181,PT08M27.00S,2021-12-16T01:39:45.1Z,2,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612754,40,42,2021-12-16T01:47:42Z,1810000,,,0,,M. Turner lost ball out-of-bounds TURNOVER (2 TO),[1626167],1610612754.0,IND,lost ball,,,Turner,M. Turner,,,,,,,,,,,,,,,2.0,,,1148.0,,,,,,,
182,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,out,[],201588,,,1610612749,40,42,2021-12-16T01:40:06Z,1820000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,40,42,2021-12-16T01:40:06Z,1830000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,out,[],203200,,,1610612749,40,42,2021-12-16T01:40:06Z,1840000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,40,42,2021-12-16T01:40:06Z,1850000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,in,[],1630572,,,1610612749,40,42,2021-12-16T01:40:06Z,1860000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M27.00S,2021-12-16T01:39:51.5Z,2,REGULAR,substitution,in,[],1627747,,,1610612749,40,42,2021-12-16T01:40:06Z,1870000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M09.00S,2021-12-16T01:40:24.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628960,9.280551905387648,42.15686274509804,1610612749,40,42,2021-12-16T01:49:22Z,1880000,39.0,35.0,1,left,MISS G. Allen driving bank Hook,[1628960],1610612749.0,MIL,driving bank,,,Allen,G. Allen,,,,,5.24,Missed,,,,,,,,,,,,,,,,,,,
189,PT08M04.00S,2021-12-16T01:40:29.7Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,40,42,2021-12-16T01:49:22Z,1890000,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,,,
190,PT07M59.00S,2021-12-16T01:40:34.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,89.83245729303549,63.23529411764706,1610612754,40,42,2021-12-16T01:40:45Z,1900000,66.0,43.0,1,right,MISS M. Turner 7' driving floating bank Shot,[1626167],1610612754.0,IND,driving floating bank,,,Turner,M. Turner,,,,,7.9,Missed,,,,,,,,,,,,,,,,,,,
191,PT07M56.00S,2021-12-16T01:40:37.0Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,40,42,2021-12-16T01:40:45Z,1910000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT07M54.00S,2021-12-16T01:40:39.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1626192,5.863994743758213,48.529411764705884,1610612749,42,42,2021-12-16T01:40:51Z,1920000,7.0,3.0,1,left,P. Connaughton running DUNK (5 PTS) (G. Allen 1 AST),"[1626192, 1628960]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,0.78,Made,5.0,,,,,G. Allen,1628960.0,1.0,,,,,,,,,,,
194,PT07M33.00S,2021-12-16T01:41:01.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630537,89.70105124835742,48.529411764705884,1610612754,42,44,2021-12-16T01:41:06Z,1940000,-7.0,44.0,1,right,C. Duarte driving Layup (2 PTS),[1630537],1610612754.0,IND,driving,,,Duarte,C. Duarte,,,,,4.49,Made,2.0,,,,,,,,,,,,,,,,,,
195,PT07M20.00S,2021-12-16T01:41:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,32.276609724047304,42.64705882352941,1610612749,42,44,2021-12-16T01:41:19Z,1950000,37.0,251.0,1,left,MISS G. Allen 25' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
196,PT07M17.00S,2021-12-16T01:41:15.7Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,42,44,2021-12-16T01:41:19Z,1960000,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT07M04.00S,2021-12-16T01:41:29.6Z,2,REGULAR,3pt,Jump Shot,[],1626167,88.78120893561103,96.56862745098039,1610612754,42,44,2021-12-16T01:41:35Z,1970000,233.0,53.0,1,right,MISS M. Turner 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
198,PT06M59.00S,2021-12-16T01:41:34.6Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,42,44,2021-12-16T01:41:35Z,1980000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,,
199,PT06M51.00S,2021-12-16T01:41:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.1268068331143235,45.34313725490196,1610612749,42,44,2021-12-16T01:41:47Z,1990000,23.0,5.0,1,left,MISS S. Mamukelashvili driving Layup - blocked,"[1630572, 1626167]",1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,2.39,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0,
200,PT06M51.00S,2021-12-16T01:41:41.8Z,2,REGULAR,block,,[],1626167,,,1610612749,42,44,2021-12-16T01:41:45Z,2000000,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT06M47.00S,2021-12-16T01:41:45.8Z,2,REGULAR,rebound,defensive,[],202954,,,1610612754,42,44,2021-12-16T01:41:47Z,2010000,,,0,,B. Wanamaker REBOUND (Off:1 Def:1),[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,,
202,PT06M47.00S,2021-12-16T01:41:49.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.82391590013141,43.81893382352941,1610612754,42,44,2021-12-16T01:42:08Z,2020000,-31.0,6.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1629670]",1610612754.0,IND,driving,,,LeVert,C. LeVert,,,,,3.14,Missed,,,,,,,,,,,,,,,,,Nwora,1629670.0,
203,PT06M47.00S,2021-12-16T01:41:49.7Z,2,REGULAR,block,,[],1629670,,,1610612754,42,44,2021-12-16T01:41:54Z,2030000,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M47.00S,2021-12-16T01:41:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,42,44,2021-12-16T01:42:08Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
205,PT06M47.00S,2021-12-16T01:42:00.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,42,44,2021-12-16T01:42:00Z,2050000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,out,[],1630606,,,1610612754,42,44,2021-12-16T01:44:44Z,2060000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,out,[],202954,,,1610612754,42,44,2021-12-16T01:44:44Z,2070000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,out,[],1626167,,,1610612754,42,44,2021-12-16T01:44:44Z,2080000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,in,[],201950,,,1610612754,42,44,2021-12-16T01:44:44Z,2090000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612754,42,44,2021-12-16T01:44:44Z,2100000,,,0,,SUB in: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M47.00S,2021-12-16T01:44:17.1Z,2,REGULAR,substitution,in,[],1627763,,,1610612754,42,44,2021-12-16T01:44:44Z,2110000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M47.00S,2021-12-16T01:45:05.6Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612754,42,44,2021-12-16T01:45:15Z,2120000,,,0,,IND 5-second-violation Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,1628171.0,,,,,,,
213,PT06M33.00S,2021-12-16T01:45:25.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,18.478975032851512,49.26470588235294,1610612749,42,44,2021-12-16T01:45:32Z,2130000,4.0,121.0,1,left,MISS G. Allen 12' driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,12.13,Missed,,,,,,,,,,,,,,,,,,,
214,PT06M26.00S,2021-12-16T01:45:32.7Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612749,42,44,2021-12-16T01:45:32Z,2140000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,213.0,1.0,0.0,1.0,,,,,,,,,,,,,,
215,PT06M26.00S,2021-12-16T01:45:31.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630572,5.590000152587891,50.0,1610612749,42,44,2021-12-16T01:45:34Z,2150000,0.0,0.0,1,left,MISS S. Mamukelashvili tip Layup,[1630572],1610612749.0,MIL,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
216,PT06M26.00S,2021-12-16T01:45:31.7Z,2,REGULAR,rebound,defensive,[],1630537,,,1610612754,42,44,2021-12-16T01:45:34Z,2160000,,,0,,C. Duarte REBOUND (Off:0 Def:2),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,215.0,2.0,2.0,0.0,,,,,,,,,,,,,,
217,PT06M13.00S,2021-12-16T01:45:47.5Z,2,REGULAR,foul,offensive,[],1627747,,,1610612754,42,44,2021-12-16T01:46:03Z,2170000,,,0,,C. LeVert offensive FOUL (1 PF),"[1627747, 1626192]",1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Connaughton,1626192.0,,,
219,PT06M13.00S,2021-12-16T01:45:47.5Z,2,REGULAR,turnover,offensive foul,[],1627747,,,1610612754,42,44,2021-12-16T01:45:47Z,2190000,,,0,,C. LeVert offensive foul TURNOVER (1 TO),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,1.0,,,2002.0,,,,,,,
220,PT05M54.00S,2021-12-16T01:46:20.4Z,2,REGULAR,foul,personal,['2freethrow'],1627763,,,1610612749,42,44,2021-12-16T01:46:36Z,2200000,,,0,,M. Brogdon shooting personal FOUL (2 PF) (Holiday 2 FT),"[1627763, 201950]",1610612754.0,IND,shooting,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Holiday,201950.0,,,
222,PT05M54.00S,2021-12-16T01:46:42.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201950,,,1610612749,42,44,2021-12-16T01:46:59Z,2220000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
223,PT05M54.00S,2021-12-16T01:46:42.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,42,44,2021-12-16T01:46:59Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,
224,PT05M54.00S,2021-12-16T01:46:42.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201950,,,1610612749,42,44,2021-12-16T01:46:59Z,2240000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
225,PT05M51.00S,2021-12-16T01:46:45.5Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612754,42,44,2021-12-16T01:46:59Z,2250000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,224.0,8.0,6.0,2.0,,,,,,,,,,,,,,
226,PT05M43.00S,2021-12-16T01:47:10.8Z,2,REGULAR,foul,personal,[],1630572,,,1610612754,42,44,2021-12-16T01:47:20Z,2260000,,,0,,S. Mamukelashvili personal FOUL (1 PF),"[1630572, 1627734]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Sabonis,1627734.0,,,
228,PT05M38.00S,2021-12-16T01:47:27.6Z,2,REGULAR,turnover,out-of-bounds,[],1627763,,,1610612754,42,44,2021-12-16T01:47:36Z,2280000,,,0,,M. Brogdon bad pass out-of-bounds TURNOVER (1 TO),[1627763],1610612754.0,IND,bad pass,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,1.0,,,1148.0,,,,,,,
229,PT05M20.00S,2021-12-16T01:47:52.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201950,14.273981603153747,50.245098039215684,1610612749,44,44,2021-12-16T01:47:59Z,2290000,-1.0,82.0,1,left,J. Holiday 8' turnaround Hook (11 PTS),[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,8.17,Made,11.0,,,,,,,,,,,,,,,,,,
230,PT05M07.00S,2021-12-16T01:48:04.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,81.8166885676741,49.50980392156863,1610612754,44,44,2021-12-16T01:48:12Z,2300000,-2.0,118.0,1,right,MISS C. LeVert 11' step back Shot,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,11.84,Missed,,,,,,,,,,,,,,,,,,,
232,PT05M03.00S,2021-12-16T01:48:08.6Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612749,44,44,2021-12-16T01:48:12Z,2320000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,
233,PT04M59.00S,2021-12-16T01:48:13.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,4.02431011826544,95.09803921568627,1610612749,47,44,2021-12-16T01:48:20Z,2330000,-225.0,-15.0,1,left,P. Connaughton 3PT running (8 PTS) (J. Holiday 6 AST),"[1626192, 201950]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,22.6,Made,8.0,,,,,J. Holiday,201950.0,6.0,,,,,,,,,,,
235,PT04M40.00S,2021-12-16T01:48:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630537,95.0886990801577,95.58823529411765,1610612754,47,44,2021-12-16T01:48:37Z,2350000,228.0,-6.0,1,right,MISS C. Duarte 3PT,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
236,PT04M37.00S,2021-12-16T01:48:34.7Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612749,47,44,2021-12-16T01:48:37Z,2360000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,235.0,3.0,2.0,1.0,,,,,,,,,,,,,,
237,PT04M33.00S,2021-12-16T01:48:43.0Z,2,REGULAR,foul,personal,[],1629103,,,1610612749,47,44,2021-12-16T01:48:53Z,2370000,,,0,,K. Martin personal FOUL (1 PF),"[1629103, 1630572]",1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Mamukelashvili,1630572.0,,,
239,PT04M33.00S,2021-12-16T01:48:52.6Z,2,REGULAR,substitution,out,[],1629670,,,1610612749,47,44,2021-12-16T01:49:01Z,2390000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT04M33.00S,2021-12-16T01:48:52.6Z,2,REGULAR,substitution,out,[],1629103,,,1610612749,47,44,2021-12-16T01:49:01Z,2400000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT04M33.00S,2021-12-16T01:48:52.6Z,2,REGULAR,substitution,in,[],203648,,,1610612749,47,44,2021-12-16T01:49:01Z,2410000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M33.00S,2021-12-16T01:48:52.6Z,2,REGULAR,substitution,in,[],1629052,,,1610612749,47,44,2021-12-16T01:49:01Z,2420000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M23.00S,2021-12-16T01:49:22.0Z,2,REGULAR,foul,personal,[],1630537,,,1610612749,47,44,2021-12-16T01:49:31Z,2430000,,,0,,C. Duarte personal FOUL (1 PF),"[1630537, 201950]",1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Holiday,201950.0,,,
245,PT04M13.00S,2021-12-16T01:49:51.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,11.645860709592641,36.27450980392157,1610612749,49,44,2021-12-16T01:50:01Z,2450000,69.0,57.0,1,left,J. Holiday 8' driving floating bank Jump Shot (13 PTS),[201950],1610612749.0,MIL,driving floating bank,,,Holiday,J. Holiday,,,,,8.92,Made,13.0,,,,,,,,,,,,,,,,,,
246,PT03M58.00S,2021-12-16T01:50:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,48.03921568627451,1610612754,49,44,2021-12-16T01:50:14Z,2460000,-10.0,8.0,1,right,MISS D. Sabonis driving Layup,[1627734],1610612754.0,IND,driving,,,Sabonis,D. Sabonis,,,,,1.3,Missed,,,,,,,,,,,,,,,,,,,
247,PT03M51.00S,2021-12-16T01:50:13.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612754,49,44,2021-12-16T01:50:14Z,2470000,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,246.0,9.0,6.0,3.0,,,,,,,,,,,,,,
248,PT03M51.00S,2021-12-16T01:50:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612754,49,46,2021-12-16T01:50:12Z,2480000,0.0,0.0,1,right,D. Sabonis tip Layup (4 PTS),[1627734],1610612754.0,IND,tip,,,Sabonis,D. Sabonis,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
249,PT03M43.00S,2021-12-16T01:50:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.35873850197109,63.90931372549019,1610612749,51,46,2021-12-16T01:50:44Z,2490000,-70.0,17.0,1,left,J. Holiday 7' driving finger roll Layup (15 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,7.15,Made,15.0,,,,,,,,,,,,,,,,,,
250,PT03M43.00S,2021-12-16T01:50:29.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,51,46,2021-12-16T01:50:29Z,2500000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,out,[],1628960,,,1610612754,51,46,2021-12-16T01:53:08Z,2510000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612754,51,46,2021-12-16T01:53:08Z,2520000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,out,[],1630572,,,1610612754,51,46,2021-12-16T01:53:08Z,2530000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,out,[],1630537,,,1610612754,51,46,2021-12-16T01:53:08Z,2540000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,in,[],203918,,,1610612754,51,46,2021-12-16T01:53:08Z,2550000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612754,51,46,2021-12-16T01:53:08Z,2560000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,in,[],201588,,,1610612754,51,46,2021-12-16T01:53:08Z,2570000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M43.00S,2021-12-16T01:52:25.7Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,51,46,2021-12-16T01:53:08Z,2580000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT03M22.00S,2021-12-16T01:53:42.0Z,2,REGULAR,3pt,Jump Shot,[],1627763,69.20170827858082,66.42156862745098,1610612754,51,49,2021-12-16T01:53:49Z,2590000,82.0,237.0,1,right,M. Brogdon 25' 3PT pullup (8 PTS) (C. LeVert 3 AST),"[1627763, 1627747]",1610612754.0,IND,pullup,,,Brogdon,M. Brogdon,,,,,25.08,Made,8.0,,,,,C. LeVert,1627747.0,3.0,,,,,,,,,,,
261,PT03M06.00S,2021-12-16T01:53:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,12.959921156373195,48.28431372549019,1610612749,53,49,2021-12-16T01:54:03Z,2610000,9.0,69.0,1,left,B. Portis 6' driving finger roll Layup (12 PTS) (J. Holiday 7 AST),"[1626171, 201950]",1610612749.0,MIL,driving finger roll,,,Portis,B. Portis,,,,,6.98,Made,12.0,,,,,J. Holiday,201950.0,7.0,,,,,,,,,,,
263,PT02M53.00S,2021-12-16T01:54:10.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,78.79434954007884,89.4607843137255,1610612754,53,49,2021-12-16T01:54:16Z,2630000,197.0,147.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,,
264,PT02M49.00S,2021-12-16T01:54:14.2Z,2,REGULAR,rebound,defensive,[],203648,,,1610612749,53,49,2021-12-16T01:54:16Z,2640000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT02M36.00S,2021-12-16T01:54:28.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612749,53,49,2021-12-16T01:54:41Z,2650000,,,0,,M. Turner shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1626167, 203648]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Antetokounmpo,203648.0,,,
267,PT02M36.00S,2021-12-16T01:54:56.2Z,2,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,54,49,2021-12-16T01:54:56Z,2670000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
268,PT02M36.00S,2021-12-16T01:54:57.8Z,2,REGULAR,substitution,out,[],201950,,,1610612749,54,49,2021-12-16T01:55:06Z,2680000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
