actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
92,PT05M01.00S,2021-12-25T19:54:17.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.72339027595268,48.77450980392157,1610612749,13,24,2021-12-25T19:54:22Z,920000,-6.0,16.0,1,right,MISS D. DiVincenzo cutting Layup,[1628978],1610612749.0,MIL,cutting,,,DiVincenzo,D. DiVincenzo,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M59.00S,2021-12-25T19:54:19.0Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,13,24,2021-12-25T19:54:22Z,930000,,,0,,R. Williams III REBOUND (Off:2 Def:2),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,92.0,4.0,2.0,2.0,,,,,,
94,PT04M53.00S,2021-12-25T19:54:24.9Z,1,REGULAR,3pt,Jump Shot,[],1627759,22.026938239159,91.17647058823529,1610612738,13,24,2021-12-25T19:54:32Z,940000,-206.0,155.0,1,left,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M51.00S,2021-12-25T19:54:26.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,13,24,2021-12-25T19:54:32Z,950000,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,,
96,PT04M38.00S,2021-12-25T19:54:40.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,71.82982917214193,12.254901960784313,1610612749,13,24,2021-12-25T19:54:45Z,960000,-189.0,212.0,1,right,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.4,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M34.00S,2021-12-25T19:54:43.9Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612738,13,24,2021-12-25T19:54:43Z,970000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,
98,PT04M25.00S,2021-12-25T19:54:53.1Z,1,REGULAR,3pt,Jump Shot,[],1630202,37.53285151116951,52.94117647058824,1610612738,13,24,2021-12-25T19:55:03Z,980000,-15.0,300.0,1,left,MISS P. Pritchard 30' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,30.07,Missed,,,,,,,,,,,,,,,,,,,
99,PT04M22.00S,2021-12-25T19:54:56.1Z,1,REGULAR,rebound,offensive,[],1627823,,,1610612738,13,24,2021-12-25T19:55:03Z,990000,,,0,,J. Hernangomez REBOUND (Off:1 Def:1),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,98.0,2.0,1.0,1.0,,,,,,
100,PT04M20.00S,2021-12-25T19:55:02.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,13,24,2021-12-25T19:55:02Z,1000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M20.00S,2021-12-25T19:55:08.0Z,1,REGULAR,substitution,out,[],203114,,,1610612738,13,24,2021-12-25T19:55:11Z,1010000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M20.00S,2021-12-25T19:55:08.0Z,1,REGULAR,substitution,in,[],201588,,,1610612738,13,24,2021-12-25T19:55:11Z,1020000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M14.00S,2021-12-25T19:55:24.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627823,28.33442838370565,18.137254901960784,1610612738,13,27,2021-12-25T19:55:30Z,1030000,159.0,214.0,1,left,J. Hernangomez 26' 3PT  (3 PTS) (J. Brown 3 AST),"[1627823, 1627759]",1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,26.66,Made,3.0,J. Brown,1627759.0,3.0,,,,,,,,,,,,,,,
105,PT04M03.00S,2021-12-25T19:55:45.4Z,1,REGULAR,foul,personal,[],1630202,,,1610612749,13,27,2021-12-25T19:55:53Z,1050000,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 201588]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,101284.0,1.0,0.0,Hill,201588.0,,,,,,,,,,
107,PT04M03.00S,2021-12-25T19:55:53.7Z,1,REGULAR,substitution,out,[],1629057,,,1610612749,13,27,2021-12-25T19:55:57Z,1070000,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2021-12-25T19:55:53.7Z,1,REGULAR,substitution,in,[],203953,,,1610612749,13,27,2021-12-25T19:55:57Z,1080000,,,0,,SUB in: J. Parker,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M52.00S,2021-12-25T19:56:10.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,88.51839684625493,54.65686274509803,1610612749,13,27,2021-12-25T19:56:15Z,1090000,23.0,55.0,1,right,MISS D. DiVincenzo 6' reverse Layup,[1628978],1610612749.0,MIL,reverse,,,DiVincenzo,D. DiVincenzo,,,,,6.01,Missed,,,,,,,,,,,,,,,,,,,
110,PT03M47.00S,2021-12-25T19:56:15.0Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,13,27,2021-12-25T19:56:15Z,1100000,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,109.0,2.0,1.0,1.0,,,,,,
111,PT03M47.00S,2021-12-25T19:56:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,15,27,2021-12-25T19:56:15Z,1110000,0.0,0.0,1,right,B. Portis tip Layup (2 PTS),[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2021-12-25T19:56:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,14.011169513797633,43.13725490196079,1610612738,15,27,2021-12-25T20:03:27Z,1120000,34.0,79.0,1,left,MISS M. Smart 8' driving Layup,[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,8.63,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2021-12-25T19:56:26.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,15,27,2021-12-25T20:03:27Z,1130000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,
114,PT03M39.00S,2021-12-25T19:56:31.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,15,27,2021-12-25T19:56:31Z,1140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M39.00S,2021-12-25T19:56:32.5Z,1,REGULAR,substitution,out,[],1628978,,,1610612738,15,27,2021-12-25T19:56:38Z,1150000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M39.00S,2021-12-25T19:56:32.5Z,1,REGULAR,substitution,in,[],203507,,,1610612738,15,27,2021-12-25T19:56:38Z,1160000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M34.00S,2021-12-25T19:56:40.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627759,4.5499342969776615,19.852941176470587,1610612738,15,29,2021-12-25T19:59:10Z,1165000,151.0,-10.0,1,left,J. Brown 15' turnaround Jump Shot (14 PTS) (P. Pritchard 1 AST),"[1627759, 1630202]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,15.1,Made,14.0,P. Pritchard,1630202.0,1.0,,,,,,,,,,,,,,,
118,PT03M19.00S,2021-12-25T19:57:03.9Z,1,REGULAR,3pt,Jump Shot,[],201950,71.96123521681997,13.725490196078432,1610612749,15,29,2021-12-25T19:59:16Z,1180000,-181.0,211.0,1,right,MISS J. Holiday 27' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,27.83,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M15.00S,2021-12-25T19:57:07.9Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,15,29,2021-12-25T19:57:11Z,1190000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,118.0,1.0,1.0,0.0,,,,,,
120,PT03M10.00S,2021-12-25T19:57:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,10.200394218134035,47.30392156862745,1610612738,15,31,2021-12-25T19:57:30Z,1200000,13.0,43.0,1,left,M. Smart driving Layup (2 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,4.55,Made,2.0,,,,,,,,,,,,,,,,,,
121,PT03M00.00S,2021-12-25T19:57:25.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.93495400788436,45.09803921568628,1610612749,15,31,2021-12-25T19:57:46Z,1210000,-25.0,23.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1627823]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.38,Missed,,,,,,,,,,,,,,,Hernangomez,1627823.0,,,
158,PT03M00.00S,2021-12-25T19:57:25.2Z,1,REGULAR,block,,[],1627823,,,1610612749,15,31,2021-12-25T20:05:30Z,1220000,,,0,,J. Hernangomez BLOCK (1 BLK),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M00.00S,2021-12-25T19:57:25.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,15,31,2021-12-25T19:57:46Z,1230000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,
124,PT03M00.00S,2021-12-25T19:58:01.2Z,1,REGULAR,jumpball,recovered,[],0,,,1610612749,15,31,2021-12-25T19:58:01Z,1240000,,,0,,Jump Ball G. Antetokounmpo vs. J. Hernangomez: Tip to Team (MIL),"[203507, 1627823]",1610612749.0,MIL,heldball,Team (MIL),,,,Antetokounmpo,203507.0,Hernangomez,1627823.0,,,,,,,,,,,,,,,,,,,,,
127,PT03M00.00S,2021-12-25T19:58:02.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627823,,,1610612749,15,31,2021-12-25T19:58:26Z,1270000,,,0,,J. Hernangomez loose ball personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1627823, 203507]",1610612738.0,BOS,loose ball,,,Hernangomez,J. Hernangomez,,,,,,,,,,,202007.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
129,PT03M00.00S,2021-12-25T19:58:28.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,15,31,2021-12-25T19:59:45Z,1290000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
135,PT03M00.00S,2021-12-25T19:58:28.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,15,31,2021-12-25T19:59:45Z,1295000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,
130,PT03M00.00S,2021-12-25T19:58:28.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,16,31,2021-12-25T19:59:45Z,1300000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2021-12-25T19:59:09.4Z,1,REGULAR,turnover,out-of-bounds,[],203935,,,1610612738,16,31,2021-12-25T19:59:50Z,1310000,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612738.0,BOS,bad pass,,,Smart,M. Smart,,,,,,,,,,,202007.0,,,,,,,,,2.0,,,,,
134,PT02M46.00S,2021-12-25T19:59:20.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,16,31,2021-12-25T19:59:20Z,1320000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M46.00S,2021-12-25T20:02:07.5Z,1,REGULAR,substitution,out,[],201950,,,1610612749,16,31,2021-12-25T20:02:38Z,1330000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M46.00S,2021-12-25T20:02:07.5Z,1,REGULAR,substitution,out,[],203935,,,1610612749,16,31,2021-12-25T20:02:38Z,1340000,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2021-12-25T20:02:07.5Z,1,REGULAR,substitution,in,[],202083,,,1610612749,16,31,2021-12-25T20:02:38Z,1350000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2021-12-25T20:02:07.5Z,1,REGULAR,substitution,in,[],1628369,,,1610612749,16,31,2021-12-25T20:02:38Z,1360000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M34.00S,2021-12-25T20:03:09.7Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612749,16,31,2021-12-25T20:03:09Z,1370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M22.00S,2021-12-25T20:03:31.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201588,74.45795006570303,47.05882352941176,1610612749,18,31,2021-12-25T20:03:37Z,1380000,-15.0,188.0,1,right,G. Hill 18' pullup Jump Shot (2 PTS) (G. Antetokounmpo 1 AST),"[201588, 203507]",1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,18.82,Made,2.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
143,PT02M03.00S,2021-12-25T20:03:51.0Z,1,REGULAR,2pt,Jump Shot,[],1630202,25.04927726675427,72.54901960784314,1610612738,18,33,2021-12-25T20:03:56Z,1400000,-113.0,183.0,1,left,P. Pritchard 21' step back Jump Shot (5 PTS),[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,21.49,Made,5.0,,,,,,,,,,,,,,,,,,
144,PT01M48.00S,2021-12-25T20:04:06.4Z,1,REGULAR,2pt,Jump Shot,[],1626171,75.90341655716163,40.44117647058824,1610612749,18,33,2021-12-25T20:04:11Z,1410000,-48.0,174.0,1,right,MISS B. Portis 18' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,18.04,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M45.00S,2021-12-25T20:04:09.1Z,1,REGULAR,rebound,defensive,[],1627823,,,1610612738,18,33,2021-12-25T20:04:09Z,1420000,,,0,,J. Hernangomez REBOUND (Off:1 Def:2),[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,144.0,3.0,2.0,1.0,,,,,,
146,PT01M38.00S,2021-12-25T20:04:15.9Z,1,REGULAR,3pt,Jump Shot,[],203953,21.369908015768726,92.64705882352942,1610612738,18,33,2021-12-25T20:04:20Z,1430000,-213.0,148.0,1,left,MISS J. Parker 25' 3PT,[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
147,PT01M36.00S,2021-12-25T20:04:17.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,18,33,2021-12-25T20:04:20Z,1440000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,
148,PT01M33.00S,2021-12-25T20:04:25.5Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,18,33,2021-12-25T20:04:36Z,1450000,,,0,,B. Portis offensive FOUL (1 PF),"[1626171, 1627759]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,101284.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,
150,PT01M33.00S,2021-12-25T20:04:25.5Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,18,33,2021-12-25T20:04:25Z,1470000,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,101284.0,,,,,,,,,1.0,,,,,
151,PT01M33.00S,2021-12-25T20:04:36.5Z,1,REGULAR,substitution,out,[],1626171,,,1610612738,18,33,2021-12-25T20:04:45Z,1480000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M33.00S,2021-12-25T20:04:36.5Z,1,REGULAR,substitution,out,[],1627759,,,1610612738,18,33,2021-12-25T20:04:45Z,1490000,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M33.00S,2021-12-25T20:04:36.5Z,1,REGULAR,substitution,in,[],1628960,,,1610612738,18,33,2021-12-25T20:04:45Z,1500000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M33.00S,2021-12-25T20:04:36.5Z,1,REGULAR,substitution,in,[],203935,,,1610612738,18,33,2021-12-25T20:04:45Z,1510000,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M24.00S,2021-12-25T20:04:58.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,24.655059132720105,50.49019607843137,1610612738,18,35,2021-12-25T20:05:05Z,1520000,-2.0,179.0,1,left,J. Tatum 17' Jump Shot (2 PTS) (P. Pritchard 2 AST),"[1628369, 1630202]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,17.93,Made,2.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,,,,
157,PT01M17.00S,2021-12-25T20:05:09.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,18,35,2021-12-25T20:05:09Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M06.00S,2021-12-25T20:05:29.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,96.27135348226018,95.09803921568627,1610612749,18,35,2021-12-25T20:05:33Z,1550000,225.0,-17.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,22.62,Missed,,,,,,,,,,,,,,,,,,,
160,PT01M03.00S,2021-12-25T20:05:32.0Z,1,REGULAR,rebound,defensive,[],203953,,,1610612738,18,35,2021-12-25T20:05:33Z,1560000,,,0,,J. Parker REBOUND (Off:0 Def:1),[203953],1610612738.0,BOS,,,,Parker,J. Parker,,,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,
161,PT01M03.00S,2021-12-25T20:05:35.0Z,1,REGULAR,foul,personal,[],203507,,,1610612738,18,35,2021-12-25T20:05:55Z,1570000,,,0,,G. Antetokounmpo personal FOUL (2 PF),"[203507, 203935]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,202007.0,2.0,0.0,Smart,203935.0,,,,,,,,,,
163,PT00M52.90S,2021-12-25T20:06:05.8Z,1,REGULAR,2pt,Jump Shot,[],1628369,23.47240473061761,62.99019607843137,1610612738,18,35,2021-12-25T20:09:55Z,1590000,-65.0,168.0,1,left,MISS J. Tatum 18' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,18.02,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M50.30S,2021-12-25T20:06:08.4Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,18,35,2021-12-25T20:09:55Z,1600000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,
165,PT00M44.20S,2021-12-25T20:06:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,83.52496714848883,48.77450980392157,1610612749,20,35,2021-12-25T20:06:19Z,1610000,-6.0,102.0,1,right,G. Antetokounmpo 10' cutting Layup (5 PTS) (G. Allen 1 AST),"[203507, 1628960]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,10.26,Made,5.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
167,PT00M33.80S,2021-12-25T20:06:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,8.229303547963205,36.51960784313725,1610612738,20,35,2021-12-25T20:06:37Z,1630000,67.0,25.0,1,left,MISS P. Pritchard 7' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,7.19,Missed,,,,,,,,,,,,,,,,,,,
168,PT00M28.80S,2021-12-25T20:06:31.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,20,35,2021-12-25T20:06:37Z,1640000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,
169,PT00M27.10S,2021-12-25T20:06:35.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.11760840998686,44.6078431372549,1610612749,22,35,2021-12-25T20:11:17Z,1650000,-27.0,12.0,1,right,G. Antetokounmpo driving Layup (7 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.96,Made,7.0,,,,,,,,,,,,,,,,,,
170,PT00M04.00S,2021-12-25T20:07:02.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203953,9.674770039421814,52.69607843137255,1610612738,22,35,2021-12-25T20:12:02Z,1660000,-13.0,38.0,1,left,MISS J. Parker driving Layup,[203953],1610612738.0,BOS,driving,,,Parker,J. Parker,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
171,PT00M01.50S,2021-12-25T20:07:05.0Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,22,35,2021-12-25T20:07:33Z,1670000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,
172,PT00M00.00S,2021-12-25T20:07:09.0Z,1,REGULAR,3pt,Jump Shot,[],203507,56.19250985545335,40.19607843137255,1610612749,22,35,2021-12-25T20:12:20Z,1680000,-49.0,359.0,1,right,MISS G. Antetokounmpo 36' running pullup 3PT,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,36.26,Missed,,,,,,,,,,,,,,,,,,,
173,PT00M00.00S,2021-12-25T20:07:09.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,22,35,2021-12-25T20:07:47Z,1690000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,172.0,,,,,,,,,
174,PT00M00.00S,2021-12-25T20:07:15.9Z,1,REGULAR,period,end,[],0,,,1610612749,22,35,2021-12-25T20:07:15Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-12-25T20:10:31.7Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,22,35,2021-12-25T20:10:54Z,1710000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-12-25T20:10:31.7Z,2,REGULAR,substitution,out,['startperiod'],1627823,,,1610612749,22,35,2021-12-25T20:10:54Z,1720000,,,0,,SUB out: J. Hernangomez,[1627823],1610612738.0,BOS,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-12-25T20:10:31.7Z,2,REGULAR,substitution,in,['startperiod'],202326,,,1610612749,22,35,2021-12-25T20:10:54Z,1730000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-12-25T20:10:31.7Z,2,REGULAR,substitution,in,['startperiod'],1629641,,,1610612749,22,35,2021-12-25T20:10:54Z,1740000,,,0,,SUB in: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-25T20:11:01.4Z,2,REGULAR,period,start,[],0,,,1610612749,22,35,2021-12-25T20:11:01Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M39.00S,2021-12-25T20:11:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,93.9060446780552,49.01960784313725,1610612749,22,35,2021-12-25T20:11:27Z,1760000,-5.0,5.0,1,right,MISS D. Cousins cutting Layup,[202326],1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,0.69,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M36.00S,2021-12-25T20:11:24.0Z,2,REGULAR,rebound,defensive,[],1629641,,,1610612738,22,35,2021-12-25T20:11:24Z,1770000,,,0,,R. Langford REBOUND (Off:0 Def:1),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,
