actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
88,PT04M07.00S,2022-02-18T01:47:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,19,18,2022-02-18T01:47:05Z,880000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,out,[],1626171,,,1610612755,19,18,2022-02-18T01:50:32Z,890000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,out,[],203114,,,1610612755,19,18,2022-02-18T01:50:32Z,900000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,out,[],1627777,,,1610612755,19,18,2022-02-18T01:50:32Z,910000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,19,18,2022-02-18T01:50:32Z,920000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,in,[],1629623,,,1610612755,19,18,2022-02-18T01:50:32Z,930000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,in,[],1630572,,,1610612755,19,18,2022-02-18T01:50:32Z,940000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,in,[],201980,,,1610612755,19,18,2022-02-18T01:50:32Z,950000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M07.00S,2022-02-18T01:50:08.7Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,19,18,2022-02-18T01:50:32Z,960000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M46.00S,2022-02-18T01:50:55.4Z,1,REGULAR,3pt,Jump Shot,[],201980,71.69842312746385,82.35294117647058,1610612755,19,18,2022-02-18T01:51:03Z,970000,162.0,214.0,1,right,MISS D. Green 26' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,Missed,,,26.79,,,,,,,,,
98,PT03M43.00S,2022-02-18T01:50:58.4Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,19,18,2022-02-18T01:51:03Z,980000,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,97.0,,,1.0,1.0,0.0,,,,,,
99,PT03M39.00S,2022-02-18T01:51:02.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629623,6.1268068331143235,42.8921568627451,1610612749,19,18,2022-02-18T01:51:08Z,990000,36.0,5.0,1,left,MISS L. Wigginton running Layup,[1629623],1610612749.0,MIL,running,,,Wigginton,L. Wigginton,,,,,,,,,,,,,Missed,,,3.59,,,,,,,,,
100,PT03M36.00S,2022-02-18T01:51:05.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,19,18,2022-02-18T01:51:08Z,1000000,,,0,,J. Embiid REBOUND (Off:1 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,99.0,,,4.0,3.0,1.0,,,,,,
101,PT03M26.00S,2022-02-18T01:51:15.5Z,1,REGULAR,3pt,Jump Shot,[],202699,72.61826544021025,82.35294117647058,1610612755,19,18,2022-02-18T01:51:20Z,1010000,162.0,205.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,Missed,,,26.11,,,,,,,,,
102,PT03M23.00S,2022-02-18T01:51:18.5Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,19,18,2022-02-18T01:51:20Z,1020000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,101.0,,,1.0,1.0,0.0,,,,,,
103,PT03M12.00S,2022-02-18T01:51:30.0Z,1,REGULAR,turnover,lost ball,[],201586,,,1610612749,19,18,2022-02-18T01:51:36Z,1030000,,,0,,S. Ibaka lost ball TURNOVER (1 TO),"[201586, 203954]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,1.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,
104,PT03M12.00S,2022-02-18T01:51:30.0Z,1,REGULAR,steal,,[],203954,,,1610612755,19,18,2022-02-18T01:51:32Z,1040000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M07.00S,2022-02-18T01:51:34.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203954,92.85479632063075,52.450980392156865,1610612755,19,20,2022-02-18T01:51:42Z,1050000,12.0,15.0,1,right,J. Embiid running DUNK (12 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,running,,,Embiid,J. Embiid,,,,,,,,,,,,,Made,,12.0,1.92,,,,T. Harris,202699.0,2.0,,,
107,PT02M54.00S,2022-02-18T01:51:47.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,19.398817345597898,63.48039215686274,1610612749,19,20,2022-02-18T01:51:53Z,1070000,-67.0,130.0,1,left,MISS J. Holiday 14' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,,,,,,,,,Missed,,,14.63,,,,,,,,,
108,PT02M51.00S,2022-02-18T01:51:50.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,19,20,2022-02-18T01:51:53Z,1080000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,107.0,,,5.0,4.0,1.0,,,,,,
109,PT02M46.00S,2022-02-18T01:51:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,92.9862023653088,44.6078431372549,1610612755,19,22,2022-02-18T01:52:04Z,1090000,-27.0,13.0,1,right,T. Harris driving floating bank Jump Shot (8 PTS),[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,,,,,,,,,Made,,8.0,3.01,,,,,,,,,
110,PT02M24.00S,2022-02-18T01:52:17.7Z,1,REGULAR,3pt,Jump Shot,[],201586,32.40801576872536,21.568627450980394,1610612749,19,22,2022-02-18T01:52:25Z,1100000,142.0,252.0,1,left,MISS S. Ibaka 28' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,Missed,,,28.94,,,,,,,,,
111,PT02M20.00S,2022-02-18T01:52:21.7Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,19,22,2022-02-18T01:52:25Z,1110000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,110.0,,,6.0,5.0,1.0,,,,,,
112,PT02M13.00S,2022-02-18T01:52:34.0Z,1,REGULAR,foul,personal,[],201950,,,1610612755,19,22,2022-02-18T01:52:45Z,1120000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 203954]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,202049.0,1.0,0.0,Embiid,203954.0,,,,,,,,,,,,,
114,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,out,[],201950,,,1610612755,19,22,2022-02-18T01:53:05Z,1140000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,out,[],1630572,,,1610612755,19,22,2022-02-18T01:53:05Z,1150000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,19,22,2022-02-18T01:53:05Z,1160000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,out,[],203954,,,1610612755,19,22,2022-02-18T01:53:05Z,1170000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,in,[],1629670,,,1610612755,19,22,2022-02-18T01:53:05Z,1180000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,in,[],203507,,,1610612755,19,22,2022-02-18T01:53:05Z,1190000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,in,[],200794,,,1610612755,19,22,2022-02-18T01:53:05Z,1200000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M13.00S,2022-02-18T01:52:43.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,19,22,2022-02-18T01:53:05Z,1210000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M03.00S,2022-02-18T01:53:12.1Z,1,REGULAR,2pt,Jump Shot,[],202699,79.58278580814718,31.862745098039213,1610612755,19,24,2022-02-18T01:53:16Z,1220000,-91.0,139.0,1,right,T. Harris 16' pullup Jump Shot (10 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,,,,,,Made,,10.0,16.63,,,,,,,,,
123,PT01M48.00S,2022-02-18T01:53:27.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,7.835085413929041,49.50980392156863,1610612749,21,24,2022-02-18T01:53:31Z,1230000,2.0,21.0,1,left,G. Antetokounmpo driving DUNK (4 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,4.0,2.12,,,,,,,,,
124,PT01M33.00S,2022-02-18T01:53:41.4Z,1,REGULAR,3pt,Jump Shot,[],200794,67.7562417871222,70.09803921568627,1610612755,21,24,2022-02-18T01:53:47Z,1240000,100.0,251.0,1,right,MISS P. Millsap 27' 3PT,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,Missed,,,27.0,,,,,,,,,
125,PT01M31.00S,2022-02-18T01:53:43.4Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,21,24,2022-02-18T01:53:47Z,1250000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,124.0,,,2.0,2.0,0.0,,,,,,
126,PT01M18.00S,2022-02-18T01:53:57.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,15.456636005256241,35.53921568627451,1610612749,23,24,2022-02-18T01:54:02Z,1260000,72.0,93.0,1,left,J. Nwora 11' driving floating Jump Shot (5 PTS) (W. Matthews 1 AST),"[1629670, 202083]",1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,,,,,,,,,Made,,5.0,11.76,,,,W. Matthews,202083.0,1.0,,,
128,PT01M05.00S,2022-02-18T01:54:09.5Z,1,REGULAR,3pt,Jump Shot,[],202699,71.96123521681997,14.950980392156863,1610612755,23,24,2022-02-18T01:54:15Z,1280000,-175.0,211.0,1,right,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,Missed,,,27.43,,,,,,,,,
129,PT01M02.00S,2022-02-18T01:54:12.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,23,24,2022-02-18T01:54:15Z,1290000,,,0,,S. Ibaka REBOUND (Off:0 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,128.0,,,3.0,3.0,0.0,,,,,,
130,PT00M53.40S,2022-02-18T01:54:22.7Z,1,REGULAR,3pt,Jump Shot,[],201586,28.728646517739815,17.892156862745097,1610612749,23,24,2022-02-18T01:54:26Z,1300000,161.0,218.0,1,left,MISS S. Ibaka 27' 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,Missed,,,27.03,,,,,,,,,
131,PT00M50.90S,2022-02-18T01:54:25.2Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,23,24,2022-02-18T01:54:26Z,1310000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,130.0,,,1.0,1.0,0.0,,,,,,
132,PT00M45.90S,2022-02-18T01:54:30.2Z,1,REGULAR,2pt,Jump Shot,[],1627788,94.69448094612353,25.0,1610612755,23,24,2022-02-18T01:55:23Z,1320000,-125.0,-3.0,1,right,MISS F. Korkmaz 12' pullup Shot,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,Missed,,,12.5,,,,,,,,,
133,PT00M42.90S,2022-02-18T01:54:33.2Z,1,REGULAR,rebound,defensive,[],1629623,,,1610612749,23,24,2022-02-18T01:54:33Z,1330000,,,0,,L. Wigginton REBOUND (Off:0 Def:1),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,132.0,,,1.0,1.0,0.0,,,,,,
134,PT00M27.10S,2022-02-18T01:54:54.0Z,1,REGULAR,foul,personal,['2freethrow'],1627788,,,1610612749,23,24,2022-02-18T01:55:14Z,1340000,,,0,,F. Korkmaz shooting personal FOUL (1 PF) (Wigginton 2 FT),"[1627788, 1629623]",1610612755.0,PHI,shooting,,,Korkmaz,F. Korkmaz,,,,,,,,1198.0,1.0,0.0,Wigginton,1629623.0,,,,,,,,,,,,,
136,PT00M27.10S,2022-02-18T01:55:19.1Z,1,REGULAR,freethrow,1 of 2,[],1629623,,,1610612749,24,24,2022-02-18T01:55:19Z,1360000,,,0,,L. Wigginton Free Throw 1 of 2 (1 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,Made,,1.0,,,,,,,,,,
137,PT00M27.10S,2022-02-18T01:55:20.9Z,1,REGULAR,substitution,out,[],202083,,,1610612749,24,24,2022-02-18T01:55:29Z,1370000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M27.10S,2022-02-18T01:55:20.9Z,1,REGULAR,substitution,in,[],203648,,,1610612749,24,24,2022-02-18T01:55:29Z,1380000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M27.10S,2022-02-18T01:55:37.8Z,1,REGULAR,substitution,out,[],201586,,,1610612749,24,24,2022-02-18T01:55:46Z,1390000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M27.10S,2022-02-18T01:55:37.8Z,1,REGULAR,substitution,in,[],202083,,,1610612749,24,24,2022-02-18T01:55:46Z,1400000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M27.10S,2022-02-18T01:55:50.6Z,1,REGULAR,freethrow,2 of 2,[],1629623,,,1610612749,25,24,2022-02-18T01:55:50Z,1410000,,,0,,L. Wigginton Free Throw 2 of 2 (2 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,Made,,2.0,,,,,,,,,,
142,PT00M05.00S,2022-02-18T01:56:13.3Z,1,REGULAR,3pt,Jump Shot,[],1629003,70.64717477003943,16.911764705882355,1610612755,25,24,2022-02-18T01:56:21Z,1420000,-165.0,223.0,1,right,MISS S. Milton 27' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,Missed,,,27.8,,,,,,,,,
143,PT00M04.00S,2022-02-18T01:56:14.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,25,24,2022-02-18T01:56:33Z,1430000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,
144,PT00M04.00S,2022-02-18T01:56:35.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612749,25,24,2022-02-18T01:58:35Z,1440000,,,0,,D. Green loose ball personal FOUL (1 PF) (Nwora 2 FT),"[201980, 1629670]",1610612755.0,PHI,loose ball,,,Green,D. Green,,,,,,,,1146.0,1.0,0.0,Nwora,1629670.0,,,,,,,,,,,,,
146,PT00M04.00S,2022-02-18T01:56:50.2Z,1,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,26,24,2022-02-18T01:56:50Z,1460000,,,0,,J. Nwora Free Throw 1 of 2 (6 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,Made,,6.0,,,,,,,,,,
147,PT00M04.00S,2022-02-18T01:56:52.3Z,1,REGULAR,substitution,out,[],202699,,,1610612749,26,24,2022-02-18T01:57:13Z,1470000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M04.00S,2022-02-18T01:56:52.3Z,1,REGULAR,substitution,in,[],1630178,,,1610612749,26,24,2022-02-18T01:57:13Z,1480000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M04.00S,2022-02-18T01:57:18.5Z,1,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,27,24,2022-02-18T01:57:18Z,1490000,,,0,,J. Nwora Free Throw 2 of 2 (7 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,Made,,7.0,,,,,,,,,,
150,PT00M00.00S,2022-02-18T01:57:21.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,63.15703022339028,20.098039215686274,1610612755,27,24,2022-02-18T01:58:17Z,1500000,-150.0,294.0,1,right,MISS T. Maxey 32' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,,,,,Missed,,,32.96,,,,,,,,,
151,PT00M00.00S,2022-02-18T01:57:25.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,27,24,2022-02-18T01:57:25Z,1510000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,
152,PT00M00.00S,2022-02-18T01:59:28.7Z,1,REGULAR,period,end,[],0,,,1610612755,27,24,2022-02-18T01:59:28Z,1520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-18T02:00:37.0Z,2,REGULAR,substitution,out,['startperiod'],203648,,,1610612755,27,24,2022-02-18T02:00:57Z,1530000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-18T02:00:37.0Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,27,24,2022-02-18T02:00:57Z,1540000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-02-18T02:00:37.0Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612755,27,24,2022-02-18T02:00:57Z,1550000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-02-18T02:00:37.0Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612755,27,24,2022-02-18T02:00:57Z,1560000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-02-18T02:00:55.9Z,2,REGULAR,period,start,[],0,,,1610612749,27,24,2022-02-18T02:00:58Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M45.00S,2022-02-18T02:01:16.9Z,2,REGULAR,foul,offensive,[],203114,,,1610612749,27,24,2022-02-18T02:01:28Z,1580000,,,0,,K. Middleton charge offensive FOUL (2 PF),"[203114, 200794]",1610612749.0,MIL,charge,,,Middleton,K. Middleton,,,,,,,,202049.0,2.0,0.0,Millsap,200794.0,,,,,,,,,,,,,
160,PT11M45.00S,2022-02-18T02:01:16.9Z,2,REGULAR,turnover,offensive foul,[],203114,,,1610612749,27,24,2022-02-18T02:01:16Z,1600000,,,0,,K. Middleton offensive foul TURNOVER (1 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,1.0,,,202049.0,,,,,,,,,,,,,,,,,
161,PT11M34.00S,2022-02-18T02:01:38.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629003,77.21747700394218,65.19607843137256,1610612755,27,26,2022-02-18T02:01:44Z,1610000,76.0,162.0,1,right,S. Milton 17' pullup Jump Shot (2 PTS),[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,,,,,,,,,Made,,2.0,17.87,,,,,,,,,
162,PT11M27.00S,2022-02-18T02:01:48.3Z,2,REGULAR,foul,personal,['2freethrow'],200794,,,1610612749,27,26,2022-02-18T02:02:27Z,1620000,,,0,,P. Millsap shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[200794, 203507]",1610612755.0,PHI,shooting,,,Millsap,P. Millsap,,,,,,,,202049.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,
164,PT11M27.00S,2022-02-18T02:02:28.1Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,27,26,2022-02-18T02:02:28Z,1640000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Missed,,,,,,,,,,,,
165,PT11M27.00S,2022-02-18T02:02:28.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,27,26,2022-02-18T02:02:28Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,
166,PT11M27.00S,2022-02-18T02:02:51.5Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,28,26,2022-02-18T02:02:51Z,1660000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,Made,,5.0,,,,,,,,,,
167,PT11M05.00S,2022-02-18T02:03:12.6Z,2,REGULAR,3pt,Jump Shot,[],201980,94.82588699080158,95.83333333333334,1610612755,28,26,2022-02-18T02:03:22Z,1670000,229.0,-4.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,Missed,,,22.92,,,,,,,,,
168,PT11M00.00S,2022-02-18T02:03:17.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,28,26,2022-02-18T02:03:22Z,1680000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,167.0,,,2.0,1.0,1.0,,,,,,
169,PT10M55.00S,2022-02-18T02:03:21.8Z,2,REGULAR,3pt,Jump Shot,[],202083,16.90210249671485,2.2058823529411766,1610612749,28,26,2022-02-18T02:03:28Z,1690000,239.0,106.0,1,left,MISS W. Matthews 26' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,Missed,,,26.16,,,,,,,,,
170,PT10M52.00S,2022-02-18T02:03:24.8Z,2,REGULAR,rebound,defensive,[],200794,,,1610612755,28,26,2022-02-18T02:03:28Z,1700000,,,0,,P. Millsap REBOUND (Off:0 Def:1),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,169.0,,,1.0,1.0,0.0,,,,,,
171,PT10M44.00S,2022-02-18T02:03:33.2Z,2,REGULAR,3pt,Jump Shot,[],1627788,68.67608409986859,25.49019607843137,1610612755,28,29,2022-02-18T02:03:40Z,1710000,-123.0,242.0,1,right,F. Korkmaz 27' 3PT step back (3 PTS) (S. Milton 1 AST),"[1627788, 1629003]",1610612755.0,PHI,step back,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,Made,,3.0,27.11,,,,S. Milton,1629003.0,1.0,,,
173,PT10M21.00S,2022-02-18T02:03:55.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,9.280551905387648,96.32352941176471,1610612749,31,29,2022-02-18T02:04:02Z,1730000,-232.0,35.0,1,left,J. Nwora 3PT  (10 PTS) (G. Antetokounmpo 2 AST),"[1629670, 203507]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,Made,,10.0,23.42,,,,G. Antetokounmpo,203507.0,2.0,,,
