actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
92,PT03M52.00S,2021-10-31T23:26:33.7Z,1,REGULAR,steal,,[],1629620,,,1610612749,21,25,2021-10-31T23:26:37Z,900000,,,0,,J. Robinson STEAL (1 STL),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M52.00S,2021-10-31T23:26:42.5Z,1,REGULAR,substitution,out,[],202711,,,1610612749,21,25,2021-10-31T23:26:50Z,910000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M52.00S,2021-10-31T23:26:42.5Z,1,REGULAR,substitution,in,[],203903,,,1610612749,21,25,2021-10-31T23:26:50Z,920000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M48.00S,2021-10-31T23:27:04.1Z,1,REGULAR,jumpball,recovered,[],1629670,,,1610612749,21,25,2021-10-31T23:27:04Z,930000,,,0,,Jump Ball R. Hood vs. J. Ingles: Tip to J. Nwora,"[1629670, 203918, 204060]",1610612749.0,MIL,heldball,J. Nwora,1629670.0,Nwora,J. Nwora,Hood,203918.0,Ingles,204060.0,,,,,,,,,,,,,,,,,,,,,
98,PT03M40.00S,2021-10-31T23:27:20.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,21,25,2021-10-31T23:27:20Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M37.00S,2021-10-31T23:27:35.1Z,1,REGULAR,turnover,bad pass,[],1629670,,,1610612749,21,25,2021-10-31T23:27:40Z,970000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 1628378]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,
100,PT03M37.00S,2021-10-31T23:27:35.1Z,1,REGULAR,steal,,[],1628378,,,1610612762,21,25,2021-10-31T23:27:37Z,980000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M29.00S,2021-10-31T23:27:45.1Z,1,REGULAR,foul,personal,[],1629620,,,1610612762,21,25,2021-10-31T23:28:10Z,990000,,,0,,J. Robinson personal FOUL (1 PF),"[1629620, 1628378]",1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Mitchell,1628378.0,
103,PT03M21.00S,2021-10-31T23:28:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1629620,,,1610612762,21,25,2021-10-31T23:28:22Z,1010000,,,0,,J. Robinson shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1629620, 1628378]",1610612749.0,MIL,shooting,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Mitchell,1628378.0,
105,PT03M21.00S,2021-10-31T23:28:44.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612762,21,26,2021-10-31T23:29:11Z,1030000,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
106,PT03M21.00S,2021-10-31T23:28:46.1Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,21,26,2021-10-31T23:28:56Z,1040000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2021-10-31T23:28:46.1Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,21,26,2021-10-31T23:28:56Z,1050000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2021-10-31T23:28:44.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612762,21,26,2021-10-31T23:29:11Z,1060000,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
109,PT03M18.00S,2021-10-31T23:28:47.1Z,1,REGULAR,rebound,defensive,[],203648,,,1610612749,21,26,2021-10-31T23:29:11Z,1070000,,,0,,T. Antetokounmpo REBOUND (Off:2 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,108.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
110,PT03M03.00S,2021-10-31T23:29:24.3Z,1,REGULAR,2pt,Jump Shot,[],203918,81.02825229960578,18.872549019607842,1610612749,21,26,2021-10-31T23:29:29Z,1080000,-156.0,126.0,1,right,MISS R. Hood 20' pullup Shot,[203918],1610612749.0,MIL,pullup,,,Hood,R. Hood,,,,,20.01,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M00.00S,2021-10-31T23:29:27.3Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,21,26,2021-10-31T23:29:29Z,1090000,,,0,,H. Whiteside REBOUND (Off:1 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,110.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
112,PT02M57.00S,2021-10-31T23:29:30.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,31.882391590013142,19.852941176470587,1610612762,21,26,2021-10-31T23:29:51Z,1100000,151.0,247.0,1,left,MISS J. Clarkson 28' running pullup 3PT,[203903],1610612762.0,UTA,running pullup,,,Clarkson,J. Clarkson,,,,,28.95,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M56.00S,2021-10-31T23:29:31.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,21,26,2021-10-31T23:29:51Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,
114,PT02M56.00S,2021-10-31T23:29:38.5Z,1,REGULAR,foul,personal,[],202355,,,1610612749,21,26,2021-10-31T23:29:45Z,1120000,,,0,,H. Whiteside loose ball personal FOUL (1 PF),"[202355, 1626171]",1610612762.0,UTA,loose ball,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Portis,1626171.0,
116,PT02M56.00S,2021-10-31T23:29:50.2Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,21,26,2021-10-31T23:29:59Z,1140000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M56.00S,2021-10-31T23:29:50.2Z,1,REGULAR,substitution,in,[],1630572,,,1610612749,21,26,2021-10-31T23:29:59Z,1150000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2021-10-31T23:30:11.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,21,26,2021-10-31T23:30:11Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2021-10-31T23:30:27.2Z,1,REGULAR,2pt,Jump Shot,[],1629670,79.45137976346912,31.862745098039213,1610612749,21,26,2021-10-31T23:30:34Z,1170000,-91.0,141.0,1,right,MISS J. Nwora 16' step back Shot,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,16.74,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M35.00S,2021-10-31T23:30:30.2Z,1,REGULAR,rebound,defensive,[],1629672,,,1610612762,21,26,2021-10-31T23:30:34Z,1180000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
121,PT02M29.00S,2021-10-31T23:30:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203903,6.521024967148489,51.71568627450981,1610612762,21,28,2021-10-31T23:30:43Z,1190000,-9.0,9.0,1,left,J. Clarkson running Layup (2 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,1.23,Made,,,,,2.0,,,,,,,,,,,,,,
122,PT02M18.00S,2021-10-31T23:30:46.2Z,1,REGULAR,3pt,Jump Shot,[],203918,70.77858081471747,17.15686274509804,1610612749,21,28,2021-10-31T23:30:51Z,1200000,-164.0,222.0,1,right,MISS R. Hood 27' 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,27.63,Missed,,,,,,,,,,,,,,,,,,,
123,PT02M15.00S,2021-10-31T23:30:49.3Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,21,28,2021-10-31T23:30:49Z,1210000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
124,PT02M04.00S,2021-10-31T23:31:06.0Z,1,REGULAR,turnover,3-second-violation,[],202355,,,1610612762,21,28,2021-10-31T23:31:16Z,1220000,,,0,,H. Whiteside 3-second-violation TURNOVER (1 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,1.0,,,1201.0,,,,,
125,PT02M04.00S,2021-10-31T23:31:15.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612749,21,28,2021-10-31T23:31:20Z,1230000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M04.00S,2021-10-31T23:31:15.0Z,1,REGULAR,substitution,in,[],201144,,,1610612749,21,28,2021-10-31T23:31:20Z,1240000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M49.00S,2021-10-31T23:31:35.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629670,80.50262812089356,38.23529411764706,1610612749,21,28,2021-10-31T23:31:40Z,1250000,-59.0,131.0,1,right,MISS J. Nwora 14' pullup Shot - blocked,"[1629670, 204060]",1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,14.34,Missed,,,,,,Ingles,204060.0,,,,,,,,,,,,
142,PT01M49.00S,2021-10-31T23:31:35.0Z,1,REGULAR,block,,[],204060,,,1610612749,21,28,2021-10-31T23:34:23Z,1255000,,,0,,J. Ingles BLOCK (1 BLK),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M46.00S,2021-10-31T23:31:38.0Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,21,28,2021-10-31T23:31:40Z,1260000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
129,PT01M36.00S,2021-10-31T23:31:47.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,11.777266754270697,44.85294117647059,1610612762,21,28,2021-10-31T23:31:52Z,1270000,26.0,58.0,1,left,MISS J. Clarkson 6' driving Layup,[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,6.36,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M33.00S,2021-10-31T23:31:50.0Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,21,28,2021-10-31T23:31:52Z,1280000,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M25.00S,2021-10-31T23:32:01.0Z,1,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612749,21,28,2021-10-31T23:32:09Z,1290000,,,0,,J. Nwora step out-of-bounds TURNOVER (2 TO),[1629670],1610612749.0,MIL,step,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,2.0,,,202035.0,,,,,
132,PT01M00.00S,2021-10-31T23:32:34.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203903,33.98488830486202,78.43137254901961,1610612762,21,28,2021-10-31T23:32:41Z,1300000,-142.0,267.0,1,left,MISS J. Clarkson 30' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,30.25,Missed,,,,,,,,,,,,,,,,,,,
133,PT00M58.60S,2021-10-31T23:32:35.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,21,28,2021-10-31T23:32:41Z,1310000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,
134,PT00M58.60S,2021-10-31T23:32:41.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,21,28,2021-10-31T23:32:41Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M58.60S,2021-10-31T23:32:42.5Z,1,REGULAR,substitution,out,[],1630572,,,1610612762,21,28,2021-10-31T23:32:47Z,1330000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M58.60S,2021-10-31T23:32:42.5Z,1,REGULAR,substitution,in,[],203507,,,1610612762,21,28,2021-10-31T23:32:47Z,1340000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M53.20S,2021-10-31T23:33:07.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,21,28,2021-10-31T23:33:07Z,1350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M48.40S,2021-10-31T23:33:27.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",202355,15.719448094612352,50.0,1610612762,21,30,2021-10-31T23:33:34Z,1360000,0.0,95.0,1,left,H. Whiteside 9' driving Hook (4 PTS) (M. Conley 2 AST),"[202355, 201144]",1610612762.0,UTA,driving,,,Whiteside,H. Whiteside,,,,,9.53,Made,,,,,4.0,,,M. Conley,201144.0,2.0,,,,,,,,,
139,PT00M30.70S,2021-10-31T23:33:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,49.50980392156863,1610612749,23,30,2021-10-31T23:33:53Z,1370000,-2.0,10.0,1,right,G. Antetokounmpo driving finger roll Layup (8 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.0,Made,,,,,8.0,,,,,,,,,,,,,,
140,PT00M09.70S,2021-10-31T23:34:11.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,20.05584756898817,45.588235294117645,1610612762,23,30,2021-10-31T23:37:47Z,1380000,22.0,136.0,1,left,MISS J. Clarkson 13' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,13.78,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M06.60S,2021-10-31T23:34:14.6Z,1,REGULAR,rebound,offensive,[],1629672,,,1610612762,23,30,2021-10-31T23:34:17Z,1390000,,,0,,E. Paschall REBOUND (Off:1 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
143,PT00M00.00S,2021-10-31T23:34:23.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,26.888961892247043,81.61764705882352,1610612762,23,30,2021-10-31T23:34:34Z,1400000,-158.0,200.0,1,left,MISS M. Conley 25' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M00.00S,2021-10-31T23:34:23.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,23,30,2021-10-31T23:34:34Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2021-10-31T23:34:35.2Z,1,REGULAR,period,end,[],0,,,1610612762,23,30,2021-10-31T23:34:35Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-10-31T23:36:29.7Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612762,23,30,2021-10-31T23:37:09Z,1430000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-10-31T23:36:29.7Z,2,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,23,30,2021-10-31T23:37:09Z,1440000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-10-31T23:36:29.7Z,2,REGULAR,substitution,in,['startperiod'],1626192,,,1610612762,23,30,2021-10-31T23:37:09Z,1450000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-10-31T23:36:29.7Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,23,30,2021-10-31T23:37:09Z,1460000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-10-31T23:37:04.0Z,2,REGULAR,period,start,[],0,,,1610612762,23,30,2021-10-31T23:37:10Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M44.00S,2021-10-31T23:37:19.2Z,2,REGULAR,3pt,Jump Shot,[],201144,10.988830486202366,2.450980392156863,1610612762,23,33,2021-10-31T23:37:25Z,1480000,238.0,51.0,1,left,M. Conley 24' 3PT  (9 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.31,Made,,,,,9.0,,,R. Gobert,203497.0,1.0,,,,,,,,,
154,PT11M21.00S,2021-10-31T23:37:41.9Z,2,REGULAR,3pt,Jump Shot,[],1629620,96.13994743758212,95.58823529411765,1610612749,23,33,2021-10-31T23:37:46Z,1500000,228.0,-16.0,1,right,MISS J. Robinson 3PT,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
155,PT11M18.00S,2021-10-31T23:37:44.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,23,33,2021-10-31T23:37:46Z,1510000,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,154.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
156,PT11M07.00S,2021-10-31T23:37:55.3Z,2,REGULAR,3pt,Jump Shot,[],201144,35.8245729303548,61.51960784313726,1610612762,23,33,2021-10-31T23:38:02Z,1520000,-58.0,284.0,1,left,MISS M. Conley 29' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,29.01,Missed,,,,,,,,,,,,,,,,,,,
157,PT11M03.00S,2021-10-31T23:37:59.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,23,33,2021-10-31T23:38:02Z,1530000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
158,PT10M59.00S,2021-10-31T23:38:04.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203507,67.88764783180025,67.40196078431373,1610612749,26,33,2021-10-31T23:38:14Z,1540000,87.0,249.0,1,right,G. Antetokounmpo 26' 3PT running pullup (11 PTS),[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,26.41,Made,,,,,11.0,,,,,,,,,,,,,,
159,PT10M32.00S,2021-10-31T23:38:30.8Z,2,REGULAR,3pt,Jump Shot,[],1629672,31.09395532194481,75.73529411764706,1610612762,26,33,2021-10-31T23:38:39Z,1550000,-129.0,240.0,1,left,MISS E. Paschall 27' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
160,PT10M28.00S,2021-10-31T23:38:34.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,26,33,2021-10-31T23:38:39Z,1560000,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
161,PT10M26.00S,2021-10-31T23:38:37.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,7.966491458607096,50.49019607843137,1610612762,26,35,2021-10-31T23:38:48Z,1570000,-2.0,22.0,1,left,R. Gobert putback DUNK (4 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,2.25,Made,,,,,4.0,,,,,,,,,,,,,,
162,PT10M08.00S,2021-10-31T23:38:55.2Z,2,REGULAR,3pt,Jump Shot,[],203507,71.69842312746385,16.911764705882355,1610612749,26,35,2021-10-31T23:39:48Z,1580000,-165.0,214.0,1,right,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
163,PT10M06.00S,2021-10-31T23:38:57.2Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,26,35,2021-10-31T23:39:00Z,1590000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
164,PT09M56.00S,2021-10-31T23:39:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,8.754927726675426,49.754901960784316,1610612762,26,37,2021-10-31T23:40:35Z,1600000,1.0,30.0,1,left,M. Conley driving Layup (11 PTS) (J. Clarkson 1 AST),"[201144, 203903]",1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,2.98,Made,,,,,11.0,,,J. Clarkson,203903.0,1.0,,,,,,,,,
166,PT09M38.00S,2021-10-31T23:39:24.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203648,90.22667542706965,48.529411764705884,1610612749,26,37,2021-10-31T23:39:31Z,1620000,-7.0,39.0,1,right,MISS T. Antetokounmpo bank Hook,[203648],1610612749.0,MIL,bank,,,Antetokounmpo,T. Antetokounmpo,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,,
167,PT09M36.00S,2021-10-31T23:39:26.4Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,26,37,2021-10-31T23:39:31Z,1630000,,,0,,T. Antetokounmpo REBOUND (Off:3 Def:1),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,166.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
168,PT09M35.00S,2021-10-31T23:39:28.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,73.14388961892247,11.76470588235294,1610612749,29,37,2021-10-31T23:39:34Z,1640000,-191.0,200.0,1,right,P. Connaughton 27' 3PT  (3 PTS) (T. Antetokounmpo 1 AST),"[1626192, 203648]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.66,Made,,,,,3.0,,,T. Antetokounmpo,203648.0,1.0,,,,,,,,,
170,PT09M16.00S,2021-10-31T23:39:51.1Z,2,REGULAR,turnover,out-of-bounds,[],203497,,,1610612762,29,37,2021-10-31T23:40:14Z,1660000,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612762.0,UTA,bad pass,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,1.0,,,1201.0,,,,,
171,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,out,[],203918,,,1610612749,29,37,2021-10-31T23:40:14Z,1670000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,out,[],203648,,,1610612749,29,37,2021-10-31T23:40:14Z,1680000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,out,[],1629620,,,1610612749,29,37,2021-10-31T23:40:14Z,1690000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,29,37,2021-10-31T23:40:14Z,1700000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,in,[],201588,,,1610612749,29,37,2021-10-31T23:40:14Z,1710000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M16.00S,2021-10-31T23:39:56.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,29,37,2021-10-31T23:40:14Z,1720000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M16.00S,2021-10-31T23:40:15.7Z,2,REGULAR,substitution,out,[],201144,,,1610612749,29,37,2021-10-31T23:40:19Z,1730000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M16.00S,2021-10-31T23:40:15.7Z,2,REGULAR,substitution,in,[],1630215,,,1610612749,29,37,2021-10-31T23:40:19Z,1740000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
