actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
188,PT00M04.70S,2022-02-27T02:09:53.5Z,1,REGULAR,2pt,Jump Shot,[],1630560,74.85216819973719,66.66666666666666,1610612751,32,25,2022-02-27T02:10:03Z,1790000,83.0,184.0,1,right,MISS C. Thomas 20' pullup Shot,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,20.19,Missed,,,,,,,,,,,,,,,,,,,
189,PT00M01.80S,2022-02-27T02:09:56.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,32,25,2022-02-27T02:09:56Z,1800000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,188.0,5.0,5.0,0.0,,,,
190,PT00M00.00S,2022-02-27T02:10:00.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203507,33.590670170827856,29.65686274509804,1610612749,32,25,2022-02-27T02:10:16Z,1810000,102.0,263.0,1,left,MISS G. Antetokounmpo 28' running pullup 3PT,[203507],1610612749.0,MIL,running pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
191,PT00M00.00S,2022-02-27T02:10:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,32,25,2022-02-27T02:10:03Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,190.0,,,,,,,
192,PT00M00.00S,2022-02-27T02:10:29.0Z,1,REGULAR,period,end,[],0,,,1610612749,32,25,2022-02-27T02:10:29Z,1830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612749,32,25,2022-02-27T02:13:36Z,1840000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,out,['startperiod'],1629623,,,1610612749,32,25,2022-02-27T02:13:36Z,1850000,,,0,,SUB out: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,out,['startperiod'],201988,,,1610612749,32,25,2022-02-27T02:13:36Z,1860000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,out,['startperiod'],200746,,,1610612749,32,25,2022-02-27T02:13:36Z,1870000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612749,32,25,2022-02-27T02:13:36Z,1880000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,32,25,2022-02-27T02:13:36Z,1890000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,32,25,2022-02-27T02:13:36Z,1900000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,in,['startperiod'],203083,,,1610612749,32,25,2022-02-27T02:13:36Z,1910000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,in,['startperiod'],1628971,,,1610612749,32,25,2022-02-27T02:13:36Z,1920000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2022-02-27T02:13:00.7Z,2,REGULAR,substitution,in,['startperiod'],1630556,,,1610612749,32,25,2022-02-27T02:13:36Z,1930000,,,0,,SUB in: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2022-02-27T02:13:38.9Z,2,REGULAR,period,start,[],0,,,1610612751,32,25,2022-02-27T02:13:38Z,1940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M51.00S,2022-02-27T02:13:55.5Z,2,REGULAR,turnover,8-second-violation,['team'],0,,,1610612751,32,25,2022-02-27T02:14:13Z,1950000,,,0,,BKN 8-second-violation Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,,,,
205,PT11M43.00S,2022-02-27T02:14:22.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,21.107095926412615,23.52941176470588,1610612749,32,25,2022-02-27T02:15:02Z,1960000,132.0,146.0,1,left,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,19.7,Missed,,,,,,,,,,,,,,,,,,,
206,PT11M39.00S,2022-02-27T02:14:26.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,32,25,2022-02-27T02:14:26Z,1970000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,205.0,2.0,2.0,0.0,,,,
207,PT11M22.00S,2022-02-27T02:14:43.1Z,2,REGULAR,3pt,Jump Shot,[],1630556,78.79434954007884,5.637254901960785,1610612751,32,28,2022-02-27T02:14:48Z,1980000,-222.0,147.0,1,right,K. Edwards 26' 3PT  (3 PTS) (A. Drummond 2 AST),"[1630556, 203083]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,26.6,Made,3.0,A. Drummond,203083.0,2.0,,,,,,,,,,,,,,,
209,PT11M11.00S,2022-02-27T02:14:56.8Z,2,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,32,28,2022-02-27T02:15:04Z,2000000,,,0,,G. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628960],1610612749.0,MIL,bad pass,,,Allen,G. Allen,,,,,,,,,,,203177.0,,,,,,,,,,,1.0,,,
210,PT10M57.00S,2022-02-27T02:15:25.3Z,2,REGULAR,foul,personal,[],1627761,,,1610612751,32,28,2022-02-27T02:15:48Z,2010000,,,0,,D. Bembry personal FOUL (1 PF),"[1627761, 203552]",1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,204059.0,1.0,0.0,Curry,203552.0,,,,,,,,,,
212,PT10M57.00S,2022-02-27T02:15:36.9Z,2,REGULAR,substitution,out,[],1628975,,,1610612751,32,28,2022-02-27T02:15:44Z,2030000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT10M57.00S,2022-02-27T02:15:36.9Z,2,REGULAR,substitution,in,[],201950,,,1610612751,32,28,2022-02-27T02:15:44Z,2040000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT10M51.00S,2022-02-27T02:15:53.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201609,73.80091984231275,85.5392156862745,1610612751,32,28,2022-02-27T02:16:33Z,2050000,178.0,194.0,1,right,MISS G. Dragic 26' pullup bank 3PT,[201609],1610612751.0,BKN,pullup bank,,,Dragic,G. Dragic,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
215,PT10M49.00S,2022-02-27T02:15:55.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,32,28,2022-02-27T02:16:05Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,214.0,,,,,,,
216,PT10M49.00S,2022-02-27T02:16:01.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,32,28,2022-02-27T02:16:01Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT10M46.00S,2022-02-27T02:16:10.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203552,71.56701708278581,78.92156862745098,1610612751,32,31,2022-02-27T02:16:14Z,2080000,145.0,215.0,1,right,S. Curry 25' 3PT  (3 PTS) (G. Dragic 1 AST),"[203552, 201609]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.89,Made,3.0,G. Dragic,201609.0,1.0,,,,,,,,,,,,,,,
219,PT10M24.00S,2022-02-27T02:16:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.411957950065702,48.03921568627451,1610612749,32,31,2022-02-27T02:16:41Z,2100000,10.0,36.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
220,PT10M21.00S,2022-02-27T02:16:35.0Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612751,32,31,2022-02-27T02:16:41Z,2110000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,219.0,3.0,2.0,1.0,,,,
221,PT10M18.00S,2022-02-27T02:16:37.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,92.85479632063075,50.73529411764706,1610612751,32,33,2022-02-27T02:16:47Z,2120000,4.0,15.0,1,right,G. Dragic running Layup (6 PTS) (B. Brown 1 AST),"[201609, 1628971]",1610612751.0,BKN,running,,,Dragic,G. Dragic,,,,,1.52,Made,6.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,,
222,PT10M10.00S,2022-02-27T02:16:54.8Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612749,32,33,2022-02-27T02:17:17Z,2130000,,,0,,K. Edwards shooting personal FOUL (1 PF) (Middleton 2 FT),"[1630556, 203114]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,204059.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,
224,PT10M10.00S,2022-02-27T02:17:18.4Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,33,33,2022-02-27T02:17:35Z,2150000,,,0,,K. Middleton Free Throw 1 of 2 (6 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
225,PT10M10.00S,2022-02-27T02:17:18.4Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,33,33,2022-02-27T02:17:35Z,2160000,,,0,,MISS K. Middleton Free Throw 2 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
226,PT10M07.00S,2022-02-27T02:17:21.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612751,33,33,2022-02-27T02:17:35Z,2170000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,225.0,3.0,3.0,0.0,,,,
227,PT09M56.00S,2022-02-27T02:17:44.0Z,2,REGULAR,3pt,Jump Shot,[],1630556,95.0886990801577,3.431372549019608,1610612751,33,33,2022-02-27T02:17:49Z,2180000,-233.0,-6.0,1,right,MISS K. Edwards 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
228,PT09M52.00S,2022-02-27T02:17:48.0Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,33,33,2022-02-27T02:17:49Z,2190000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,227.0,1.0,1.0,0.0,,,,
229,PT09M48.00S,2022-02-27T02:17:51.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.258212877792378,49.26470588235294,1610612749,35,33,2022-02-27T02:18:00Z,2200000,4.0,6.0,1,left,G. Antetokounmpo running finger roll Layup (9 PTS) (J. Holiday 4 AST),"[203507, 201950]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,0.73,Made,9.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,,
230,PT09M35.00S,2022-02-27T02:18:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630556,94.56307490144546,58.333333333333336,1610612751,35,33,2022-02-27T02:18:11Z,2210000,42.0,-1.0,1,right,MISS K. Edwards driving Layup,[1630556],1610612751.0,BKN,driving,,,Edwards,K. Edwards,,,,,4.17,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M34.00S,2022-02-27T02:18:05.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612751,35,33,2022-02-27T02:21:34Z,2220000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,230.0,4.0,3.0,1.0,,,,
232,PT09M34.00S,2022-02-27T02:18:11.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612751,35,35,2022-02-27T02:21:38Z,2230000,0.0,0.0,1,right,A. Drummond tip Layup (6 PTS),[203083],1610612751.0,BKN,tip,,,Drummond,A. Drummond,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
233,PT09M27.00S,2022-02-27T02:18:12.0Z,2,REGULAR,3pt,Jump Shot,[],201950,34.37910643889619,62.5,1610612749,38,35,2022-02-27T02:19:44Z,2240000,-62.0,271.0,1,left,J. Holiday 27' 3PT pullup (9 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,27.78,Made,9.0,,,,,,,,,,,,,,,,,,
234,PT09M00.00S,2022-02-27T02:18:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203083,85.75886990801577,49.50980392156863,1610612751,38,37,2022-02-27T02:18:44Z,2250000,-2.0,81.0,1,right,A. Drummond 8' floating Jump Shot (8 PTS) (S. Curry 1 AST),"[203083, 203552]",1610612751.0,BKN,floating,,,Drummond,A. Drummond,,,,,8.14,Made,8.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
236,PT08M53.00S,2022-02-27T02:18:47.1Z,2,REGULAR,3pt,Jump Shot,[],203507,30.305519053876477,70.83333333333334,1610612749,41,37,2022-02-27T02:18:51Z,2270000,-104.0,232.0,1,left,G. Antetokounmpo 25' 3PT pullup (12 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.47,Made,12.0,,,,,,,,,,,,,,,,,,
238,PT08M31.00S,2022-02-27T02:19:09.9Z,2,REGULAR,2pt,Jump Shot,[],203552,80.1084099868594,26.47058823529412,1610612751,41,39,2022-02-27T02:22:56Z,2280000,-118.0,134.0,1,right,S. Curry 17' pullup Jump Shot (5 PTS) (A. Drummond 3 AST),"[203552, 203083]",1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,17.87,Made,5.0,A. Drummond,203083.0,3.0,,,,,,,,,,,,,,,
240,PT08M31.00S,2022-02-27T02:19:15.0Z,2,REGULAR,foul,personal,['1freethrow'],1627761,,,1610612751,41,39,2022-02-27T02:19:27Z,2300000,,,0,,D. Bembry shooting personal FOUL (2 PF) (Curry 1 FT),"[1627761, 203552]",1610612749.0,MIL,shooting,,,Bembry,D. Bembry,,,,,,,,,,,204059.0,2.0,0.0,Curry,203552.0,,,,,,,,,,
242,PT08M31.00S,2022-02-27T02:19:28.8Z,2,REGULAR,substitution,out,[],203507,,,1610612751,41,39,2022-02-27T02:19:44Z,2320000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M31.00S,2022-02-27T02:19:28.8Z,2,REGULAR,substitution,out,[],201609,,,1610612751,41,39,2022-02-27T02:19:44Z,2330000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M31.00S,2022-02-27T02:19:28.8Z,2,REGULAR,substitution,in,[],1626171,,,1610612751,41,39,2022-02-27T02:19:44Z,2340000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M31.00S,2022-02-27T02:19:28.8Z,2,REGULAR,substitution,in,[],202681,,,1610612751,41,39,2022-02-27T02:19:44Z,2350000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M31.00S,2022-02-27T02:19:45.1Z,2,REGULAR,freethrow,1 of 1,[],203552,,,1610612751,41,39,2022-02-27T02:19:48Z,2360000,,,0,,MISS S. Curry Free Throw 1 of 1,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
247,PT08M27.00S,2022-02-27T02:19:49.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,39,2022-02-27T02:19:48Z,2370000,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,246.0,5.0,4.0,1.0,,,,
248,PT08M12.00S,2022-02-27T02:20:03.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.95335085413929,49.01960784313725,1610612749,41,39,2022-02-27T02:20:11Z,2380000,5.0,116.0,1,left,MISS K. Middleton 11' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,11.64,Missed,,,,,,,,,,,,,,,,,,,
249,PT08M12.00S,2022-02-27T02:20:03.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,41,39,2022-02-27T02:20:11Z,2390000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,248.0,,,,,,,
250,PT08M12.00S,2022-02-27T02:20:07.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,41,39,2022-02-27T02:20:07Z,2400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT08M01.00S,2022-02-27T02:20:18.9Z,2,REGULAR,3pt,Jump Shot,[],203552,81.2910643889619,93.87254901960785,1610612751,41,39,2022-02-27T02:20:29Z,2410000,219.0,123.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,,
252,PT07M58.00S,2022-02-27T02:20:21.9Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,41,39,2022-02-27T02:20:29Z,2420000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,251.0,2.0,1.0,1.0,,,,
253,PT07M51.00S,2022-02-27T02:20:29.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,11.251642575558476,2.696078431372549,1610612749,44,39,2022-02-27T02:20:34Z,2430000,237.0,53.0,1,left,B. Portis 24' 3PT  (11 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,24.24,Made,11.0,G. Allen,1628960.0,1.0,,,,,,,,,,,,,,,
255,PT07M45.00S,2022-02-27T02:20:40.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,44,39,2022-02-27T02:20:40Z,2450000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M45.00S,2022-02-27T02:23:28.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612751,44,39,2022-02-27T02:23:50Z,2460000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M45.00S,2022-02-27T02:23:28.9Z,2,REGULAR,substitution,in,[],202083,,,1610612751,44,39,2022-02-27T02:23:50Z,2470000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M26.00S,2022-02-27T02:24:23.7Z,2,REGULAR,2pt,Jump Shot,[],203083,92.72339027595268,23.774509803921568,1610612751,44,39,2022-02-27T02:24:32Z,2480000,-131.0,16.0,1,right,MISS A. Drummond 13' turnaround Shot,[203083],1610612751.0,BKN,turnaround,,,Drummond,A. Drummond,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
260,PT07M22.00S,2022-02-27T02:24:27.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,44,39,2022-02-27T02:24:27Z,2490000,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,259.0,6.0,5.0,1.0,,,,
261,PT07M12.00S,2022-02-27T02:24:41.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203114,13.87976346911958,47.30392156862745,1610612749,44,39,2022-02-27T02:24:48Z,2500000,13.0,78.0,1,left,MISS K. Middleton 7' Hook - blocked,"[203114, 203552]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,7.92,Missed,,,,,,,,,,Curry,203552.0,,,,,,,,
320,PT07M12.00S,2022-02-27T02:24:41.9Z,2,REGULAR,block,,[],203552,,,1610612749,44,39,2022-02-27T02:32:17Z,2505000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT07M12.00S,2022-02-27T02:24:41.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,44,39,2022-02-27T02:24:48Z,2510000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,261.0,,,,,,,
263,PT07M12.00S,2022-02-27T02:24:48.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,44,39,2022-02-27T02:27:15Z,2520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M59.00S,2022-02-27T02:24:58.8Z,2,REGULAR,2pt,Jump Shot,[],1630556,86.94152431011827,19.852941176470587,1610612751,44,39,2022-02-27T02:27:36Z,2530000,-151.0,70.0,1,right,MISS K. Edwards 16' pullup Shot,[1630556],1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,16.62,Missed,,,,,,,,,,,,,,,,,,,
265,PT06M55.00S,2022-02-27T02:25:02.8Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612751,44,39,2022-02-27T02:28:36Z,2540000,,,0,,B. Brown REBOUND (Off:2 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,264.0,4.0,2.0,2.0,,,,
266,PT06M54.00S,2022-02-27T02:25:04.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,93.51182654402102,50.98039215686274,1610612751,44,41,2022-02-27T02:25:14Z,2550000,5.0,8.0,1,right,B. Brown Layup (4 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,0.98,Made,4.0,,,,,,,,,,,,,,,,,,
268,PT06M40.00S,2022-02-27T02:25:18.8Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,44,41,2022-02-27T02:25:23Z,2570000,,,0,,J. Holiday bad pass TURNOVER (2 TO),"[201950, 203083]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,Drummond,203083.0,
269,PT06M40.00S,2022-02-27T02:25:18.8Z,2,REGULAR,steal,,[],203083,,,1610612751,44,41,2022-02-27T02:33:39Z,2580000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M21.00S,2022-02-27T02:25:36.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203552,67.09921156373193,61.51960784313726,1610612751,44,41,2022-02-27T02:30:38Z,2590000,58.0,257.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
271,PT06M17.00S,2022-02-27T02:25:40.5Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,44,41,2022-02-27T02:25:44Z,2600000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,
272,PT06M08.00S,2022-02-27T02:25:50.0Z,2,REGULAR,3pt,Jump Shot,[],203114,31.488173455978973,24.019607843137255,1610612749,47,41,2022-02-27T02:25:54Z,2610000,130.0,243.0,1,left,K. Middleton 27' 3PT  (9 PTS) (D. Bembry 1 AST),"[203114, 1627761]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.6,Made,9.0,D. Bembry,1627761.0,1.0,,,,,,,,,,,,,,,
274,PT05M48.00S,2022-02-27T02:26:10.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.94152431011827,54.41176470588235,1610612751,47,43,2022-02-27T02:26:15Z,2630000,22.0,70.0,1,right,K. Irving 7' turnaround Jump Shot (9 PTS),[202681],1610612751.0,BKN,turnaround,,,Irving,K. Irving,,,,,7.36,Made,9.0,,,,,,,,,,,,,,,,,,
275,PT05M40.00S,2022-02-27T02:26:21.1Z,2,REGULAR,foul,personal,[],202681,,,1610612749,47,43,2022-02-27T02:26:32Z,2640000,,,0,,K. Irving personal FOUL (1 PF),"[202681, 201950]",1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,204059.0,1.0,0.0,Holiday,201950.0,,,,,,,,,,
