actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
179,PT00M42.00S,2021-12-23T01:37:30.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203114,,,1610612749,21,24,2021-12-23T01:37:30Z,1780000,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
180,PT00M42.00S,2021-12-23T01:37:30.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,21,24,2021-12-23T01:37:30Z,1790000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,,
181,PT00M42.00S,2021-12-23T01:37:40.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203114,,,1610612749,22,24,2021-12-23T01:37:40Z,1800000,,,0,,K. Middleton Free Throw 2 of 2 (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
182,PT00M16.50S,2021-12-23T01:38:09.6Z,1,REGULAR,3pt,Jump Shot,[],1630231,92.9862023653088,2.941176470588235,1610612745,22,24,2021-12-23T01:38:16Z,1810000,-235.0,13.0,1,right,MISS K. Martin Jr. 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
183,PT00M11.20S,2021-12-23T01:38:15.0Z,1,REGULAR,rebound,offensive,[],1630528,,,1610612745,22,24,2021-12-23T01:38:15Z,1820000,,,0,,J. Christopher REBOUND (Off:1 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,182.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
184,PT00M11.20S,2021-12-23T01:38:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630528,94.40999984741211,50.0,1610612745,22,24,2021-12-23T01:38:15Z,1830000,0.0,0.0,1,right,MISS J. Christopher tip Layup,[1630528],1610612745.0,HOU,tip,,,Christopher,J. Christopher,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
185,PT00M10.20S,2021-12-23T01:38:16.0Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,22,24,2021-12-23T01:38:16Z,1840000,,,0,,G. Hill REBOUND (Off:0 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,184.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
186,PT00M01.20S,2021-12-23T01:38:26.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,36.21879106438896,47.30392156862745,1610612749,25,24,2021-12-23T01:38:31Z,1850000,13.0,288.0,1,left,P. Connaughton 28' 3PT  (3 PTS) (K. Middleton 2 AST),"[1626192, 203114]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,28.83,Made,,3.0,,,,,,,,,,K. Middleton,203114.0,2.0,,,,,
188,PT00M00.00S,2021-12-23T01:38:40.7Z,1,REGULAR,period,end,[],0,,,1610612745,25,24,2021-12-23T01:38:40Z,1870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2021-12-23T01:40:42.4Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612745,25,24,2021-12-23T01:41:19Z,1880000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2021-12-23T01:40:42.4Z,2,REGULAR,substitution,out,['startperiod'],1630528,,,1610612745,25,24,2021-12-23T01:41:19Z,1890000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2021-12-23T01:40:42.4Z,2,REGULAR,substitution,in,['startperiod'],202326,,,1610612745,25,24,2021-12-23T01:41:19Z,1900000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2021-12-23T01:40:42.4Z,2,REGULAR,substitution,in,['startperiod'],1629717,,,1610612745,25,24,2021-12-23T01:41:19Z,1910000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2021-12-23T01:41:18.8Z,2,REGULAR,period,start,[],0,,,1610612749,25,24,2021-12-23T01:41:19Z,1920000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M45.00S,2021-12-23T01:41:32.8Z,2,REGULAR,2pt,Jump Shot,[],203114,9.674770039421814,75.98039215686273,1610612749,27,24,2021-12-23T01:41:38Z,1930000,-130.0,38.0,1,left,K. Middleton 13' turnaround fadeaway Jump Shot (7 PTS) (W. Matthews 1 AST),"[203114, 202083]",1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,13.55,Made,,7.0,,,,,,,,,,W. Matthews,202083.0,1.0,,,,,
196,PT11M31.00S,2021-12-23T01:41:46.9Z,2,REGULAR,3pt,Jump Shot,[],201571,75.90341655716163,7.598039215686274,1610612745,27,24,2021-12-23T01:41:52Z,1950000,-212.0,174.0,1,right,MISS D. Augustin 27' 3PT,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
197,PT11M28.00S,2021-12-23T01:41:49.9Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,27,24,2021-12-23T01:41:52Z,1960000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,196.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
198,PT11M22.00S,2021-12-23T01:41:56.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,36.08738501971091,42.15686274509804,1610612749,27,24,2021-12-23T01:42:48Z,1970000,39.0,287.0,1,left,MISS P. Connaughton 28' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,28.94,Missed,,,,,,,,,,,,,,,,,,,
199,PT11M21.00S,2021-12-23T01:41:57.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,27,24,2021-12-23T01:42:08Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,198.0,,,,,,,,,,,,,,,,,,
200,PT11M07.00S,2021-12-23T01:42:22.8Z,2,REGULAR,3pt,Jump Shot,[],1629717,65.78515111695138,72.05882352941177,1610612745,27,27,2021-12-23T01:42:27Z,1990000,110.0,269.0,1,right,A. Brooks 29' 3PT  (6 PTS) (D. Augustin 1 AST),"[1629717, 201571]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,29.08,Made,,6.0,,,,,,,,,,D. Augustin,201571.0,1.0,,,,,
202,PT10M58.00S,2021-12-23T01:42:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203114,7.046649145860711,49.26470588235294,1610612749,29,27,2021-12-23T01:42:35Z,2010000,4.0,14.0,1,left,K. Middleton driving Layup (9 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,1.42,Made,,9.0,,,,,,,,,,,,,,,,,
203,PT10M43.00S,2021-12-23T01:42:46.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630256,92.59198423127464,50.98039215686274,1610612745,29,29,2021-12-23T01:42:51Z,2020000,5.0,17.0,1,right,J. Tate cutting DUNK (4 PTS) (K. Martin Jr. 1 AST),"[1630256, 1630231]",1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,1.78,Made,,4.0,,,,,,,,,,K. Martin Jr.,1630231.0,1.0,,,,,
205,PT10M31.00S,2021-12-23T01:42:57.6Z,2,REGULAR,2pt,Jump Shot,[],201950,15.325229960578188,30.392156862745097,1610612749,31,29,2021-12-23T01:43:02Z,2040000,98.0,92.0,1,left,J. Holiday 13' turnaround fadeaway Jump Shot (4 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,13.41,Made,,4.0,,,,,,,,,,,,,,,,,
206,PT10M17.00S,2021-12-23T01:43:12.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,92.46057818659659,48.03921568627451,1610612745,31,29,2021-12-23T01:43:26Z,2050000,-10.0,18.0,1,right,MISS J. Tate driving Layup,[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
207,PT10M04.00S,2021-12-23T01:43:24.8Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,31,29,2021-12-23T01:43:24Z,2060000,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,206.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
208,PT10M04.00S,2021-12-23T01:43:24.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,31,31,2021-12-23T01:43:24Z,2070000,0.0,0.0,1,right,A. Sengun tip DUNK (3 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,0.0,Made,,3.0,,,,,,,,,,,,,,,,,
209,PT09M57.00S,2021-12-23T01:43:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,9.017739816031538,43.627450980392155,1610612749,31,31,2021-12-23T01:43:38Z,2080000,32.0,32.0,1,left,MISS D. Cousins driving Layup,[202326],1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,4.54,Missed,,,,,,,,,,,,,,,,,,,
210,PT09M54.00S,2021-12-23T01:43:35.5Z,2,REGULAR,rebound,defensive,[],201571,,,1610612745,31,31,2021-12-23T01:43:38Z,2090000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,209.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
211,PT09M53.00S,2021-12-23T01:43:39.7Z,2,REGULAR,foul,personal,[],203114,,,1610612745,31,31,2021-12-23T01:43:49Z,2100000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 1630256]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,2530.0,,,,,1.0,0.0,Tate,1630256.0,,,,,,,,
213,PT09M53.00S,2021-12-23T01:43:48.8Z,2,REGULAR,substitution,out,[],202083,,,1610612745,31,31,2021-12-23T01:43:53Z,2120000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M53.00S,2021-12-23T01:43:48.8Z,2,REGULAR,substitution,in,[],203918,,,1610612745,31,31,2021-12-23T01:43:53Z,2130000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M49.00S,2021-12-23T01:44:02.8Z,2,REGULAR,turnover,bad pass,[],1629717,,,1610612745,31,31,2021-12-23T01:44:12Z,2140000,,,0,,A. Brooks bad pass TURNOVER (2 TO),"[1629717, 203114]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,2.0,,,,,,,,,,,Middleton,203114.0,,,
216,PT09M49.00S,2021-12-23T01:44:02.8Z,2,REGULAR,steal,,[],203114,,,1610612749,31,31,2021-12-23T01:44:05Z,2150000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M43.00S,2021-12-23T01:44:10.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,29.38567674113009,72.05882352941177,1610612749,31,31,2021-12-23T01:44:16Z,2160000,-110.0,224.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.94,Missed,,,,,,,,,,,,,,,,,,,
218,PT09M39.00S,2021-12-23T01:44:13.1Z,2,REGULAR,rebound,defensive,[],201571,,,1610612745,31,31,2021-12-23T01:44:13Z,2170000,,,0,,D. Augustin REBOUND (Off:0 Def:2),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,217.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
219,PT09M29.00S,2021-12-23T01:44:22.8Z,2,REGULAR,2pt,Jump Shot,[],1630578,71.43561103810775,52.69607843137255,1610612745,31,31,2021-12-23T01:44:29Z,2180000,13.0,216.0,1,right,MISS A. Sengun 21' Jump Shot,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,21.64,Missed,,,,,,,,,,,,,,,,,,,
220,PT09M27.00S,2021-12-23T01:44:24.8Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,31,31,2021-12-23T01:44:29Z,2190000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,219.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
221,PT09M24.00S,2021-12-23T01:44:31.8Z,2,REGULAR,foul,personal,[],1630578,,,1610612749,31,31,2021-12-23T01:44:59Z,2200000,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 202326]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,203591.0,,,,,1.0,0.0,Cousins,202326.0,,,,,,,,
223,PT09M19.00S,2021-12-23T01:44:57.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,18.74178712220762,39.950980392156865,1610612749,33,31,2021-12-23T01:45:02Z,2220000,50.0,124.0,1,left,J. Holiday 13' pullup Jump Shot (6 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,13.35,Made,,6.0,,,,,,,,,,,,,,,,,
224,PT09M19.00S,2021-12-23T01:45:00.6Z,2,REGULAR,foul,personal,['1freethrow'],1629717,,,1610612749,33,31,2021-12-23T01:47:46Z,2230000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Holiday 1 FT),"[1629717, 201950]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,1628172.0,,,,,1.0,0.0,Holiday,201950.0,,,,,,,,
226,PT09M19.00S,2021-12-23T01:45:24.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,33,31,2021-12-23T01:45:45Z,2250000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT09M19.00S,2021-12-23T01:47:17.8Z,2,REGULAR,substitution,out,[],203114,,,1610612749,33,31,2021-12-23T01:47:43Z,2260000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT09M19.00S,2021-12-23T01:47:17.8Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,33,31,2021-12-23T01:47:43Z,2270000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M19.00S,2021-12-23T01:48:04.9Z,2,REGULAR,freethrow,1 of 1,[],201950,,,1610612749,34,31,2021-12-23T01:48:04Z,2280000,,,0,,J. Holiday Free Throw 1 of 1 (7 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
230,PT09M06.00S,2021-12-23T01:48:19.3Z,2,REGULAR,3pt,Jump Shot,[],1630256,74.85216819973719,87.5,1610612745,34,31,2021-12-23T01:48:27Z,2290000,188.0,184.0,1,right,MISS J. Tate 26' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
231,PT09M02.00S,2021-12-23T01:48:23.3Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,34,31,2021-12-23T01:48:27Z,2300000,,,0,,J. Nwora REBOUND (Off:1 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,230.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
232,PT08M50.00S,2021-12-23T01:48:34.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.966491458607096,51.470588235294116,1610612749,36,31,2021-12-23T01:48:38Z,2310000,-7.0,22.0,1,left,J. Holiday driving Layup (9 PTS) (J. Nwora 1 AST),"[201950, 1629670]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.36,Made,,9.0,,,,,,,,,,J. Nwora,1629670.0,1.0,,,,,
234,PT08M37.00S,2021-12-23T01:48:50.4Z,2,REGULAR,turnover,traveling,[],1630578,,,1610612745,36,31,2021-12-23T01:48:59Z,2330000,,,0,,A. Sengun traveling TURNOVER (2 TO),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,2530.0,2.0,,,,,,,,,,,,,,,
235,PT08M37.00S,2021-12-23T01:48:57.2Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,36,31,2021-12-23T01:49:14Z,2340000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M37.00S,2021-12-23T01:48:57.2Z,2,REGULAR,substitution,in,[],201588,,,1610612749,36,31,2021-12-23T01:49:14Z,2350000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M25.00S,2021-12-23T01:49:26.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201950,27.151773981603156,14.950980392156863,1610612749,36,31,2021-12-23T01:50:12Z,2360000,175.0,203.0,1,left,MISS J. Holiday 26' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.79,Missed,,,,,,,,,,,,,,,,,,,
238,PT08M22.00S,2021-12-23T01:49:29.2Z,2,REGULAR,rebound,offensive,[],1629670,,,1610612749,36,31,2021-12-23T01:49:29Z,2370000,,,0,,J. Nwora REBOUND (Off:2 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,237.0,,,,3.0,1.0,2.0,,,,,,,,,,,,
239,PT08M21.00S,2021-12-23T01:49:31.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629670,11.383048620236531,39.950980392156865,1610612749,36,31,2021-12-23T01:49:38Z,2380000,50.0,55.0,1,left,MISS J. Nwora 7' driving bank Hook,[1629670],1610612749.0,MIL,driving bank,,,Nwora,J. Nwora,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,,
240,PT08M18.00S,2021-12-23T01:49:34.0Z,2,REGULAR,rebound,defensive,[],1629717,,,1610612745,36,31,2021-12-23T01:49:38Z,2390000,,,0,,A. Brooks REBOUND (Off:0 Def:3),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,239.0,,,,3.0,3.0,0.0,,,,,,,,,,,,
241,PT08M09.00S,2021-12-23T01:49:42.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.32917214191852,47.794117647058826,1610612745,36,31,2021-12-23T01:49:47Z,2400000,-11.0,20.0,1,right,MISS A. Sengun driving Layup,[1630578],1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
242,PT08M06.00S,2021-12-23T01:49:45.6Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,36,31,2021-12-23T01:49:47Z,2410000,,,0,,R. Hood REBOUND (Off:1 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,241.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
243,PT08M04.00S,2021-12-23T01:49:51.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202326,6.915243101182654,51.71568627450981,1610612749,38,31,2021-12-23T01:50:07Z,2420000,-9.0,13.0,1,left,D. Cousins cutting Layup (6 PTS) (J. Holiday 4 AST),"[202326, 201950]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,1.52,Made,,6.0,,,,,,,,,,J. Holiday,201950.0,4.0,,,,,
245,PT08M04.00S,2021-12-23T01:49:58.5Z,2,REGULAR,foul,personal,['1freethrow'],1630256,,,1610612749,38,31,2021-12-23T01:50:25Z,2440000,,,0,,J. Tate shooting personal FOUL (3 PF) (Cousins 1 FT),"[1630256, 202326]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,,,,,2530.0,,,,,3.0,0.0,Cousins,202326.0,,,,,,,,
247,PT08M04.00S,2021-12-23T01:50:13.4Z,2,REGULAR,substitution,out,[],1630256,,,1610612749,38,31,2021-12-23T01:50:19Z,2460000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M04.00S,2021-12-23T01:50:13.4Z,2,REGULAR,substitution,in,[],1626174,,,1610612749,38,31,2021-12-23T01:50:19Z,2470000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M04.00S,2021-12-23T01:50:28.5Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],202326,,,1610612749,39,31,2021-12-23T01:50:28Z,2480000,,,0,,D. Cousins Free Throw 1 of 1 (7 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,,7.0,,,,,,,,,,,,,,,,,
250,PT07M52.00S,2021-12-23T01:50:43.7Z,2,REGULAR,3pt,Jump Shot,[],1629717,69.85873850197109,15.931372549019606,1610612745,39,31,2021-12-23T01:50:49Z,2490000,-170.0,231.0,1,right,MISS A. Brooks 28' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,,
251,PT07M49.00S,2021-12-23T01:50:46.7Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,39,31,2021-12-23T01:50:49Z,2500000,,,0,,R. Hood REBOUND (Off:1 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,250.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
252,PT07M38.00S,2021-12-23T01:50:57.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202326,6.389618922470433,52.20588235294118,1610612749,41,31,2021-12-23T01:51:04Z,2510000,-11.0,8.0,1,left,D. Cousins driving DUNK (9 PTS) (J. Holiday 5 AST),"[202326, 201950]",1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,1.34,Made,,9.0,,,,,,,,,,J. Holiday,201950.0,5.0,,,,,
254,PT07M22.00S,2021-12-23T01:51:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.93495400788436,47.794117647058826,1610612745,41,31,2021-12-23T01:51:40Z,2530000,-11.0,23.0,1,right,MISS K. Martin Jr. cutting Layup,[1630231],1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,2.58,Missed,,,,,,,,,,,,,,,,,,,
255,PT07M20.00S,2021-12-23T01:51:16.0Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,41,31,2021-12-23T01:51:18Z,2540000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,254.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
256,PT07M00.00S,2021-12-23T01:51:35.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,10.068988173455978,51.470588235294116,1610612749,41,31,2021-12-23T01:51:43Z,2550000,-7.0,42.0,1,left,MISS J. Holiday driving Layup,[201950],1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M54.00S,2021-12-23T01:51:41.6Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,41,31,2021-12-23T01:51:41Z,2560000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,256.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
258,PT06M54.00S,2021-12-23T01:51:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,5.590000152587891,50.0,1610612749,43,31,2021-12-23T01:51:41Z,2570000,0.0,0.0,1,left,J. Holiday tip Layup (11 PTS),[201950],1610612749.0,MIL,tip,,,Holiday,J. Holiday,,,,,0.0,Made,,11.0,,,,,,,,,,,,,,,,,
259,PT06M44.00S,2021-12-23T01:51:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630231,76.5604467805519,6.862745098039216,1610612745,43,31,2021-12-23T01:51:58Z,2580000,-216.0,168.0,1,right,MISS K. Martin Jr. 27' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
260,PT06M41.00S,2021-12-23T01:51:54.9Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,43,31,2021-12-23T01:51:58Z,2590000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,259.0,,,,4.0,3.0,1.0,,,,,,,,,,,,
261,PT06M28.00S,2021-12-23T01:52:08.2Z,2,REGULAR,3pt,Jump Shot,[],1629670,23.603810775295663,6.372549019607843,1610612749,46,31,2021-12-23T01:52:12Z,2600000,218.0,169.0,1,left,J. Nwora 27' 3PT step back (8 PTS),[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,27.62,Made,,8.0,,,,,,,,,,,,,,,,,
262,PT06M22.00S,2021-12-23T01:52:18.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,46,31,2021-12-23T01:52:18Z,2610000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,out,[],201950,,,1610612745,46,31,2021-12-23T01:55:04Z,2620000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,out,[],201571,,,1610612745,46,31,2021-12-23T01:55:04Z,2630000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,46,31,2021-12-23T01:55:04Z,2640000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
