actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
184,PT09M58.00S,2022-04-03T17:43:57.7Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,35,30,2022-04-03T17:44:00Z,1840000,,,0,,D. Bertans REBOUND (Off:0 Def:2),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,,
185,PT09M44.00S,2022-04-03T17:44:20.0Z,2,REGULAR,foul,personal,['2freethrow'],201588,,,1610612742,35,30,2022-04-03T17:44:30Z,1850000,,,0,,G. Hill shooting personal FOUL (1 PF) (Powell 2 FT),"[201588, 203939]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,2534.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,
187,PT09M44.00S,2022-04-03T17:44:49.7Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,35,31,2022-04-03T17:44:49Z,1870000,,,0,,D. Powell Free Throw 1 of 2 (9 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
188,PT09M44.00S,2022-04-03T17:45:14.0Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,35,32,2022-04-03T17:45:14Z,1880000,,,0,,D. Powell Free Throw 2 of 2 (10 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
189,PT09M31.00S,2022-04-03T17:45:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,9.411957950065702,51.225490196078425,1610612749,35,32,2022-04-03T17:49:51Z,1890000,-6.0,36.0,1,left,MISS B. Lopez driving Layup,[201572],1610612749.0,MIL,driving,,,Lopez,B. Lopez,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,,
190,PT09M30.00S,2022-04-03T17:45:34.5Z,2,REGULAR,rebound,offensive,[],201572,,,1610612749,35,32,2022-04-03T17:49:51Z,1900000,,,0,,B. Lopez REBOUND (Off:1 Def:0),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,189.0,1.0,0.0,1.0,,,,,,,,,
191,PT09M30.00S,2022-04-03T17:45:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.469776609724048,50.0,1610612749,37,32,2022-04-03T17:50:03Z,1910000,0.0,-1.0,1,left,B. Lopez putback Layup (5 PTS),[201572],1610612749.0,MIL,putback,,,Lopez,B. Lopez,,,,,0.11,Made,5.0,,,,,,,,,,,,,,,,,,
192,PT09M10.00S,2022-04-03T17:46:01.8Z,2,REGULAR,3pt,Jump Shot,[],203915,66.04796320630749,60.29411764705882,1610612742,37,35,2022-04-03T17:51:11Z,1920000,51.0,267.0,1,right,S. Dinwiddie 27' 3PT step back (5 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,27.15,Made,5.0,,,,,,,,,,,,,,,,,,
193,PT08M54.00S,2022-04-03T17:46:07.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,50.49019607843137,1610612749,39,35,2022-04-03T17:46:12Z,1930000,-2.0,6.0,1,left,G. Antetokounmpo cutting Layup (8 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.68,Made,8.0,,,,,,,,,,,,,K. Middleton,203114.0,4.0,,,
195,PT08M42.00S,2022-04-03T17:46:20.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.06636005256242,46.32352941176471,1610612742,39,35,2022-04-03T17:47:49Z,1950000,-18.0,22.0,1,right,MISS D. Powell reverse Layup,[203939],1610612742.0,DAL,reverse,,,Powell,D. Powell,,,,,2.88,Missed,,,,,,,,,,,,,,,,,,,
196,PT08M40.00S,2022-04-03T17:46:22.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,39,35,2022-04-03T17:46:31Z,1960000,,,0,,D. Powell REBOUND (Off:1 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,195.0,5.0,4.0,1.0,,,,,,,,,
197,PT08M40.00S,2022-04-03T17:46:25.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203939,94.40999984741211,50.0,1610612742,39,35,2022-04-03T17:52:37Z,1970000,0.0,0.0,1,right,MISS D. Powell tip Layup,[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
198,PT08M40.00S,2022-04-03T17:46:25.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,39,35,2022-04-03T17:53:19Z,1980000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,
199,PT08M40.00S,2022-04-03T17:46:28.8Z,2,REGULAR,foul,personal,[],203939,,,1610612749,39,35,2022-04-03T17:55:32Z,1990000,,,0,,D. Powell personal FOUL (1 PF),"[203939, 1628960]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,2534.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,,
202,PT08M31.00S,2022-04-03T17:46:45.2Z,2,REGULAR,3pt,Jump Shot,[],203507,34.11629434954008,46.568627450980394,1610612749,39,35,2022-04-03T17:55:32Z,2020000,17.0,268.0,1,left,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.88,Missed,,,,,,,,,,,,,,,,,,,
203,PT08M28.00S,2022-04-03T17:46:48.4Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,39,35,2022-04-03T17:46:48Z,2030000,,,0,,D. Powell REBOUND (Off:1 Def:5),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,202.0,6.0,5.0,1.0,,,,,,,,,
204,PT08M18.00S,2022-04-03T17:46:57.4Z,2,REGULAR,2pt,Jump Shot,[],1628973,73.14388961892247,43.627450980392155,1610612742,39,35,2022-04-03T17:47:09Z,2040000,-32.0,200.0,1,right,MISS J. Brunson 20' turnaround Shot,[1628973],1610612742.0,DAL,turnaround,,,Brunson,J. Brunson,,,,,20.24,Missed,,,,,,,,,,,,,,,,,,,
205,PT08M06.00S,2022-04-03T17:47:09.4Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,39,35,2022-04-03T18:06:02Z,2050000,,,0,,G. Hill REBOUND (Off:1 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,204.0,3.0,2.0,1.0,,,,,,,,,
206,PT08M05.00S,2022-04-03T17:47:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,7.30946123521682,51.9607843137255,1610612749,39,35,2022-04-03T17:47:20Z,2060000,-10.0,16.0,1,left,MISS G. Hill driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,1.89,Missed,,,,,,,,,,,,,,,,,,,
207,PT08M01.00S,2022-04-03T17:47:14.3Z,2,REGULAR,rebound,defensive,[],203939,,,1610612742,39,35,2022-04-03T17:47:20Z,2070000,,,0,,D. Powell REBOUND (Off:1 Def:6),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,206.0,7.0,6.0,1.0,,,,,,,,,
208,PT07M55.00S,2022-04-03T17:47:20.2Z,2,REGULAR,3pt,Jump Shot,[],1628973,70.64717477003943,15.441176470588236,1610612742,39,35,2022-04-03T17:47:24Z,2080000,-173.0,223.0,1,right,MISS J. Brunson 28' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M53.00S,2022-04-03T17:47:22.2Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,39,35,2022-04-03T18:05:31Z,2090000,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,
210,PT07M46.00S,2022-04-03T17:47:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201572,6.783837056504599,49.01960784313725,1610612749,41,35,2022-04-03T17:47:34Z,2100000,5.0,11.0,1,left,B. Lopez Layup (7 PTS) (G. Allen 3 AST),"[201572, 1628960]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,1.23,Made,7.0,,,,,,,,,,,,,G. Allen,1628960.0,3.0,,,
212,PT07M29.00S,2022-04-03T17:47:47.2Z,2,REGULAR,2pt,Jump Shot,[],203915,78.53153745072274,68.38235294117648,1610612742,41,35,2022-04-03T17:47:53Z,2120000,92.0,149.0,1,right,MISS S. Dinwiddie 17' pullup Shot,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,17.53,Missed,,,,,,,,,,,,,,,,,,,
213,PT07M26.00S,2022-04-03T17:47:49.7Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,41,35,2022-04-03T17:47:49Z,2130000,,,0,,G. Hill REBOUND (Off:1 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,212.0,4.0,3.0,1.0,,,,,,,,,
214,PT07M21.00S,2022-04-03T17:47:55.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201588,7.966491458607096,48.529411764705884,1610612749,41,35,2022-04-03T17:48:06Z,2140000,7.0,22.0,1,left,MISS G. Hill running Layup,[201588],1610612749.0,MIL,running,,,Hill,G. Hill,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M21.00S,2022-04-03T17:47:58.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,41,35,2022-04-03T17:47:58Z,2150000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,214.0,,,,,,,,,,,,
216,PT07M21.00S,2022-04-03T17:48:01.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,41,35,2022-04-03T17:48:01Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M21.00S,2022-04-03T17:48:06.9Z,2,REGULAR,substitution,out,[],1628960,,,1610612742,41,35,2022-04-03T17:48:18Z,2170000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M21.00S,2022-04-03T17:48:06.9Z,2,REGULAR,substitution,out,[],203915,,,1610612742,41,35,2022-04-03T17:48:18Z,2180000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M21.00S,2022-04-03T17:48:06.9Z,2,REGULAR,substitution,in,[],201950,,,1610612742,41,35,2022-04-03T17:48:18Z,2190000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2022-04-03T17:48:06.9Z,2,REGULAR,substitution,in,[],1630182,,,1610612742,41,35,2022-04-03T17:48:18Z,2200000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M59.00S,2022-04-03T17:48:44.9Z,2,REGULAR,foul,personal,[],201950,,,1610612742,41,35,2022-04-03T17:48:51Z,2240000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 203939]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,1626302.0,2.0,0.0,Powell,203939.0,,,,,,,,,,,,,
226,PT06M59.00S,2022-04-03T17:48:54.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,41,35,2022-04-03T17:48:54Z,2260000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,out,[],201588,,,1610612742,41,35,2022-04-03T17:52:19Z,2270000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,out,[],203507,,,1610612742,41,35,2022-04-03T17:52:19Z,2280000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,out,[],202722,,,1610612742,41,35,2022-04-03T17:52:19Z,2290000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,in,[],1626192,,,1610612742,41,35,2022-04-03T17:52:19Z,2300000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,in,[],1626171,,,1610612742,41,35,2022-04-03T17:52:19Z,2310000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M59.00S,2022-04-03T17:51:59.9Z,2,REGULAR,substitution,in,[],203493,,,1610612742,41,35,2022-04-03T17:52:19Z,2320000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M43.00S,2022-04-03T17:52:36.9Z,2,REGULAR,2pt,Jump Shot,[],1628973,75.1149802890933,61.51960784313726,1610612742,41,37,2022-04-03T18:08:11Z,2330000,58.0,181.0,1,right,J. Brunson 19' Jump Shot (5 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,19.03,Made,5.0,,,,,,,,,,,,,,,,,,
234,PT06M24.00S,2022-04-03T17:52:55.7Z,2,REGULAR,2pt,Jump Shot,[],201572,4.944152431011826,72.54901960784314,1610612749,41,37,2022-04-03T17:53:02Z,2340000,-113.0,-6.0,1,left,MISS B. Lopez 11' fadeaway Shot,[201572],1610612749.0,MIL,fadeaway,,,Lopez,B. Lopez,,,,,11.29,Missed,,,,,,,,,,,,,,,,,,,
235,PT06M21.00S,2022-04-03T17:52:58.7Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,41,37,2022-04-03T17:53:02Z,2350000,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,
236,PT06M03.00S,2022-04-03T17:53:16.8Z,2,REGULAR,3pt,Jump Shot,[],203493,67.7562417871222,70.09803921568627,1610612742,41,37,2022-04-03T17:53:23Z,2360000,100.0,251.0,1,right,MISS R. Bullock 27' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
237,PT06M00.00S,2022-04-03T17:53:20.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,37,2022-04-03T17:53:20Z,2370000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,,,,
238,PT05M53.00S,2022-04-03T17:53:26.8Z,2,REGULAR,2pt,Jump Shot,[],203114,22.996057818659658,79.9249387254902,1610612749,43,37,2022-04-03T18:03:40Z,2380000,-150.0,164.0,1,left,K. Middleton 22' Jump Shot (2 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,22.18,Made,2.0,,,,,,,,,,,,,,,,,,
332,PT05M53.00S,2022-04-03T17:53:38.4Z,2,REGULAR,instantreplay,request,[],0,,,1610612742,43,37,2022-04-03T18:12:48Z,2385000,,,0,,,[],,,overturned,,,,,,,,,,,,2534.0,,,,,,,,,,,,,,,,,Changed to 2-pt FG
239,PT05M30.00S,2022-04-03T17:53:50.1Z,2,REGULAR,2pt,Jump Shot,[],1628973,78.9257555847569,52.20588235294118,1610612742,43,37,2022-04-03T17:54:02Z,2390000,11.0,146.0,1,right,MISS J. Brunson 14' Jump Shot,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,14.6,Missed,,,,,,,,,,,,,,,,,,,
240,PT05M28.00S,2022-04-03T17:53:52.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,43,37,2022-04-03T18:08:44Z,2400000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,
241,PT05M28.00S,2022-04-03T17:54:04.9Z,2,REGULAR,foul,personal,[],201572,,,1610612742,43,37,2022-04-03T18:09:30Z,2410000,,,0,,B. Lopez loose ball personal FOUL (1 PF),"[201572, 1627827]",1610612749.0,MIL,loose ball,,,Lopez,B. Lopez,,,,,,,,1627962.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,
243,PT05M28.00S,2022-04-03T17:54:13.5Z,2,REGULAR,substitution,out,[],201572,,,1610612742,43,37,2022-04-03T17:54:27Z,2430000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M28.00S,2022-04-03T17:54:13.5Z,2,REGULAR,substitution,out,[],1627827,,,1610612742,43,37,2022-04-03T17:54:27Z,2440000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M28.00S,2022-04-03T17:54:13.5Z,2,REGULAR,substitution,in,[],202083,,,1610612742,43,37,2022-04-03T17:54:27Z,2450000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M28.00S,2022-04-03T17:54:13.5Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,43,37,2022-04-03T17:54:27Z,2460000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M17.00S,2022-04-03T17:54:37.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,70.25295663600527,78.43137254901961,1610612742,43,40,2022-04-03T17:54:47Z,2470000,142.0,227.0,1,right,J. Green 26' 3PT  (3 PTS) (J. Brunson 1 AST),"[1630182, 1628973]",1610612742.0,DAL,,,,Green,J. Green,,,,,26.79,Made,3.0,,,,,,,,,,,,,J. Brunson,1628973.0,1.0,,,
249,PT05M06.00S,2022-04-03T17:54:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.360709592641262,48.28431372549019,1610612749,45,40,2022-04-03T17:54:52Z,2490000,9.0,26.0,1,left,B. Portis cutting finger roll Layup (8 PTS) (J. Holiday 2 AST),"[1626171, 201950]",1610612749.0,MIL,cutting finger roll,,,Portis,B. Portis,,,,,2.75,Made,8.0,,,,,,,,,,,,,J. Holiday,201950.0,2.0,,,
251,PT04M46.00S,2022-04-03T17:55:10.6Z,2,REGULAR,3pt,Jump Shot,[],1630182,95.48291721419186,95.58823529411765,1610612742,45,40,2022-04-03T18:11:00Z,2510000,228.0,-10.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
252,PT04M43.00S,2022-04-03T17:55:13.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,45,40,2022-04-03T18:11:00Z,2520000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,,
253,PT04M43.00S,2022-04-03T17:55:18.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,45,40,2022-04-03T17:55:18Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M43.00S,2022-04-03T17:55:19.3Z,2,REGULAR,substitution,out,[],203114,,,1610612742,45,40,2022-04-03T17:55:36Z,2540000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M43.00S,2022-04-03T17:55:19.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,45,40,2022-04-03T17:55:36Z,2550000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M43.00S,2022-04-03T17:55:19.3Z,2,REGULAR,substitution,in,[],203507,,,1610612742,45,40,2022-04-03T17:55:36Z,2560000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M43.00S,2022-04-03T17:55:19.3Z,2,REGULAR,substitution,in,[],202722,,,1610612742,45,40,2022-04-03T17:55:36Z,2570000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M43.00S,2022-04-03T17:55:38.8Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,45,40,2022-04-03T17:55:42Z,2580000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M43.00S,2022-04-03T17:55:38.8Z,2,REGULAR,substitution,in,[],203915,,,1610612742,45,40,2022-04-03T17:55:42Z,2590000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT04M43.00S,2022-04-03T17:55:38.8Z,2,REGULAR,substitution,out,[],1630182,,,1610612742,45,40,2022-04-03T18:01:07Z,2595000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M43.00S,2022-04-03T17:55:38.8Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,45,40,2022-04-03T18:01:07Z,2597500,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M33.00S,2022-04-03T17:55:54.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629029,91.67214191852825,38.970588235294116,1610612742,45,40,2022-04-03T17:56:11Z,2600000,-55.0,26.0,1,right,MISS L. Doncic 6' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,6.08,Missed,,,,,,,,,,,,,,,,,,,
261,PT04M33.00S,2022-04-03T17:55:54.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,45,40,2022-04-03T17:56:11Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,
262,PT04M33.00S,2022-04-03T17:56:00.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,45,40,2022-04-03T18:09:53Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M33.00S,2022-04-03T17:56:15.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203493,91.93495400788436,50.98039215686274,1610612742,45,42,2022-04-03T17:56:44Z,2630000,5.0,23.0,1,right,R. Bullock Layup (7 PTS) (L. Doncic 4 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,2.38,Made,7.0,,,,,,,,,,,,,L. Doncic,1629029.0,4.0,,,
265,PT04M33.00S,2022-04-03T17:56:21.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626192,,,1610612742,45,42,2022-04-03T17:57:01Z,2650000,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Bullock 1 FT),"[1626192, 203493]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,2534.0,1.0,0.0,Bullock,203493.0,,,,,,,,,,,,,
267,PT04M33.00S,2022-04-03T17:56:40.4Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203493,,,1610612742,45,43,2022-04-03T17:56:40Z,2670000,,,0,,R. Bullock Free Throw 1 of 1 (8 PTS),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
268,PT04M19.00S,2022-04-03T17:56:47.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,16.507884362680684,44.6078431372549,1610612749,47,43,2022-04-03T17:56:53Z,2680000,27.0,103.0,1,left,G. Antetokounmpo 10' turnaround Hook (10 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,10.62,Made,10.0,,,,,,,,,,,,,,,,,,
269,PT04M05.00S,2022-04-03T17:57:00.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.72339027595268,49.754901960784316,1610612742,47,45,2022-04-03T17:57:08Z,2690000,-1.0,16.0,1,right,D. Finney-Smith driving Layup (4 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,1.59,Made,4.0,,,,,,,,,,,,,L. Doncic,1629029.0,5.0,,,
271,PT03M52.00S,2022-04-03T17:57:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,8.09789750328515,51.9607843137255,1610612749,47,45,2022-04-03T17:57:19Z,2710000,-10.0,24.0,1,left,MISS J. Holiday Layup - blocked,"[201950, 203493]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.56,Missed,,,,,,,,,,,,,,,,,Bullock,203493.0,
272,PT03M52.00S,2022-04-03T17:57:14.2Z,2,REGULAR,block,,[],203493,,,1610612749,47,45,2022-04-03T17:57:17Z,2720000,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M47.00S,2022-04-03T17:57:19.2Z,2,REGULAR,rebound,offensive,[],201950,,,1610612749,47,45,2022-04-03T17:57:19Z,2730000,,,0,,J. Holiday REBOUND (Off:1 Def:0),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,271.0,1.0,0.0,1.0,,,,,,,,,
