actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
89,PT04M58.00S,2022-01-22T01:30:50.8Z,1,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612741,10,10,2022-01-22T01:31:05Z,890000,,,0,,T. Brown Jr. step out-of-bounds TURNOVER (1 TO),[1628972],1610612741.0,CHI,step,,,Brown Jr.,T. Brown Jr.,,,,,,,,1.0,,,,,,,,,,,,,,,,,
90,PT04M44.00S,2022-01-22T01:31:11.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,81.553876478318,37.99019607843137,1610612749,12,10,2022-01-22T01:31:15Z,900000,-60.0,121.0,1,right,B. Portis 13' floating Jump Shot (7 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,13.5,Made,,,,,,,,7.0,P. Connaughton,1626192.0,1.0,,,,,,,,
92,PT04M28.00S,2022-01-22T01:31:27.1Z,1,REGULAR,3pt,Jump Shot,[],202696,34.773324572930356,53.67647058823529,1610612741,12,10,2022-01-22T01:31:32Z,920000,-18.0,274.0,1,left,MISS N. Vucevic 27' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,27.5,Missed,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2022-01-22T01:31:30.1Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,12,10,2022-01-22T01:31:32Z,930000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,92.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
94,PT04M16.00S,2022-01-22T01:31:39.1Z,1,REGULAR,2pt,Jump Shot,[],203114,75.90341655716163,39.950980392156865,1610612749,12,10,2022-01-22T01:31:44Z,940000,-50.0,174.0,1,right,MISS K. Middleton 18' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,18.11,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2022-01-22T01:31:42.1Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,12,10,2022-01-22T01:31:44Z,950000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,94.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
96,PT04M00.00S,2022-01-22T01:31:54.9Z,1,REGULAR,2pt,Jump Shot,[],1627936,20.18725361366623,27.941176470588236,1610612741,12,12,2022-01-22T01:31:59Z,960000,110.0,137.0,1,left,A. Caruso 17' pullup Jump Shot (2 PTS) (N. Vucevic 1 AST),"[1627936, 202696]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,17.61,Made,,,,,,,,2.0,N. Vucevic,202696.0,1.0,,,,,,,,
98,PT03M48.00S,2022-01-22T01:32:07.7Z,1,REGULAR,3pt,Jump Shot,[],1626171,65.52233902759527,41.66666666666667,1610612749,12,12,2022-01-22T01:32:17Z,980000,-42.0,272.0,1,right,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M43.00S,2022-01-22T01:32:12.7Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,12,12,2022-01-22T01:32:17Z,990000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,98.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
100,PT03M37.00S,2022-01-22T01:32:17.9Z,1,REGULAR,3pt,Jump Shot,[],1630245,26.231931668856767,12.745098039215685,1610612741,12,12,2022-01-22T01:32:23Z,1000000,186.0,194.0,1,left,MISS A. Dosunmu 26' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M32.00S,2022-01-22T01:32:22.9Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,12,12,2022-01-22T01:32:23Z,1010000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,100.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
102,PT03M15.00S,2022-01-22T01:32:39.7Z,1,REGULAR,3pt,Jump Shot,[],1626192,71.43561103810775,78.67647058823529,1610612749,12,12,2022-01-22T01:32:48Z,1020000,143.0,216.0,1,right,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
103,PT03M13.00S,2022-01-22T01:32:42.3Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,12,12,2022-01-22T01:32:42Z,1030000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,102.0,,,,5.0,3.0,2.0,,,,,,,,,,,,
104,PT03M09.00S,2022-01-22T01:32:45.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,94.1688567674113,29.65686274509804,1610612749,12,12,2022-01-22T01:32:50Z,1040000,-102.0,2.0,1,right,MISS B. Portis 10' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
105,PT03M09.00S,2022-01-22T01:32:45.9Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,12,12,2022-01-22T01:32:50Z,1050000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,104.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
106,PT03M08.00S,2022-01-22T01:32:54.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,12,12,2022-01-22T01:32:54Z,1060000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,out,[],1626171,,,1610612741,12,12,2022-01-22T01:36:11Z,1070000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,out,[],203114,,,1610612741,12,12,2022-01-22T01:36:11Z,1080000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,out,[],202696,,,1610612741,12,12,2022-01-22T01:36:11Z,1090000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,out,[],1630245,,,1610612741,12,12,2022-01-22T01:36:11Z,1100000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,in,[],202083,,,1610612741,12,12,2022-01-22T01:36:11Z,1110000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,in,[],203507,,,1610612741,12,12,2022-01-22T01:36:11Z,1120000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,in,[],1629744,,,1610612741,12,12,2022-01-22T01:36:11Z,1130000,,,0,,SUB in: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M08.00S,2022-01-22T01:35:48.0Z,1,REGULAR,substitution,in,[],1629076,,,1610612741,12,12,2022-01-22T01:36:11Z,1140000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M49.00S,2022-01-22T01:36:38.0Z,1,REGULAR,2pt,Jump Shot,[],1629744,24.52365308804205,34.31372549019608,1610612741,12,14,2022-01-22T01:41:04Z,1150000,78.0,178.0,1,left,M. Thomas 19' pullup Jump Shot (2 PTS) (A. Caruso 1 AST),"[1629744, 1627936]",1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,19.45,Made,,,,,,,,2.0,A. Caruso,1627936.0,1.0,,,,,,,,
117,PT02M36.00S,2022-01-22T01:36:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.77463863337714,51.225490196078425,1610612749,14,14,2022-01-22T01:36:56Z,1170000,6.0,6.0,1,right,G. Antetokounmpo cutting Layup (7 PTS) (D. DiVincenzo 1 AST),"[203507, 1628978]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,0.86,Made,,,,,,,,7.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,
119,PT02M24.00S,2022-01-22T01:37:03.2Z,1,REGULAR,2pt,Jump Shot,[],1629632,17.16491458607096,29.901960784313726,1610612741,14,16,2022-01-22T01:37:09Z,1190000,100.0,109.0,1,left,C. White 14' pullup Jump Shot (4 PTS),[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,14.82,Made,,,,,,,,4.0,,,,,,,,,,,
120,PT02M12.00S,2022-01-22T01:37:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.46057818659659,49.50980392156863,1610612749,14,16,2022-01-22T01:37:20Z,1200000,-2.0,18.0,1,right,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,1.86,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M10.00S,2022-01-22T01:37:17.6Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,14,16,2022-01-22T01:37:20Z,1210000,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,120.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
122,PT02M03.00S,2022-01-22T01:37:25.2Z,1,REGULAR,3pt,Jump Shot,[],1627936,29.911300919842315,15.931372549019606,1610612741,14,16,2022-01-22T01:37:30Z,1220000,170.0,229.0,1,left,MISS A. Caruso 28' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,28.51,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M58.00S,2022-01-22T01:37:30.2Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,14,16,2022-01-22T01:37:30Z,1230000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,122.0,,,,4.0,3.0,1.0,,,,,,,,,,,,
124,PT01M50.00S,2022-01-22T01:37:36.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,68.28186596583443,28.431372549019606,1610612749,17,16,2022-01-22T01:37:42Z,1240000,-108.0,246.0,1,right,D. DiVincenzo 26' 3PT pullup (3 PTS),[1628978],1610612749.0,MIL,pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.83,Made,,,,,,,,3.0,,,,,,,,,,,
125,PT01M32.00S,2022-01-22T01:37:55.9Z,1,REGULAR,3pt,Jump Shot,[],1629632,28.728646517739815,79.90196078431373,1610612741,17,16,2022-01-22T01:38:00Z,1250000,-150.0,218.0,1,left,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,26.39,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M29.00S,2022-01-22T01:37:58.9Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,17,16,2022-01-22T01:38:00Z,1260000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,125.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
127,PT01M19.00S,2022-01-22T01:38:08.5Z,1,REGULAR,3pt,Jump Shot,[],1628978,66.70499342969777,27.205882352941174,1610612749,17,16,2022-01-22T01:38:12Z,1270000,-114.0,260.0,1,right,MISS D. DiVincenzo 28' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M17.00S,2022-01-22T01:38:10.5Z,1,REGULAR,rebound,defensive,[],1629076,,,1610612741,17,16,2022-01-22T01:38:12Z,1280000,,,0,,T. Cook REBOUND (Off:0 Def:2),[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,127.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
129,PT01M08.00S,2022-01-22T01:38:19.9Z,1,REGULAR,3pt,Jump Shot,[],1628972,25.969119579500656,9.068627450980392,1610612741,17,16,2022-01-22T01:38:24Z,1290000,205.0,192.0,1,left,MISS T. Brown Jr. 28' 3PT,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,28.04,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M05.00S,2022-01-22T01:38:22.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,17,16,2022-01-22T01:38:24Z,1300000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,129.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
131,PT00M59.90S,2022-01-22T01:38:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.06636005256242,51.9607843137255,1610612749,19,16,2022-01-22T01:38:34Z,1310000,10.0,22.0,1,right,J. Holiday driving finger roll Layup (2 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.42,Made,,,,,,,,2.0,,,,,,,,,,,
132,PT00M48.10S,2022-01-22T01:38:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,9.674770039421814,55.392156862745104,1610612741,19,16,2022-01-22T01:38:51Z,1320000,-27.0,38.0,1,left,MISS T. Brown Jr. driving finger roll Layup - blocked,"[1628972, 203507]",1610612741.0,CHI,driving finger roll,,,Brown Jr.,T. Brown Jr.,,,,,4.69,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
133,PT00M48.10S,2022-01-22T01:38:43.5Z,1,REGULAR,block,,[],203507,,,1610612741,19,16,2022-01-22T01:38:46Z,1330000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M44.30S,2022-01-22T01:38:47.3Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,19,16,2022-01-22T01:38:51Z,1340000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,132.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
135,PT00M43.90S,2022-01-22T01:38:50.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,92.9862023653088,51.9607843137255,1610612749,21,16,2022-01-22T01:39:58Z,1350000,10.0,13.0,1,right,G. Antetokounmpo running finger roll Layup (9 PTS) (D. DiVincenzo 2 AST),"[203507, 1628978]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.66,Made,,,,,,,,9.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,
137,PT00M43.90S,2022-01-22T01:38:56.1Z,1,REGULAR,foul,personal,['1freethrow'],1629076,,,1610612749,21,16,2022-01-22T01:39:18Z,1370000,,,0,,T. Cook shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1629076, 203507]",1610612741.0,CHI,shooting,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,201639.0,3.0,0.0,Antetokounmpo,203507.0,,,
139,PT00M43.90S,2022-01-22T01:39:09.5Z,1,REGULAR,substitution,out,[],1629632,,,1610612749,21,16,2022-01-22T01:39:16Z,1390000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M43.90S,2022-01-22T01:39:09.5Z,1,REGULAR,substitution,in,[],201942,,,1610612749,21,16,2022-01-22T01:39:16Z,1400000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M43.90S,2022-01-22T01:39:34.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,22,16,2022-01-22T01:39:34Z,1410000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,,10.0,,,,,,,,,,,
142,PT00M31.10S,2022-01-22T01:39:48.2Z,1,REGULAR,3pt,Jump Shot,[],1627936,5.863994743758213,97.30392156862744,1610612741,22,16,2022-01-22T01:39:54Z,1420000,-237.0,3.0,1,left,MISS A. Caruso 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M29.90S,2022-01-22T01:39:50.9Z,1,REGULAR,rebound,offensive,[],1628972,,,1610612741,22,16,2022-01-22T01:39:50Z,1430000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:0),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,142.0,,,,1.0,0.0,1.0,,,,,,,,,,,,
144,PT00M29.90S,2022-01-22T01:39:51.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628972,5.995400788436268,49.26470588235294,1610612741,22,18,2022-01-22T01:39:57Z,1440000,4.0,4.0,1,left,T. Brown Jr. putback Layup (2 PTS),[1628972],1610612741.0,CHI,putback,,,Brown Jr.,T. Brown Jr.,,,,,0.54,Made,,,,,,,,2.0,,,,,,,,,,,
145,PT00M20.90S,2022-01-22T01:40:13.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629744,,,1610612749,22,18,2022-01-22T01:40:35Z,1450000,,,0,,M. Thomas personal FOUL (1 PF) (Connaughton 2 FT),"[1629744, 1626192]",1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Connaughton,1626192.0,,,
147,PT00M20.90S,2022-01-22T01:40:36.7Z,1,REGULAR,freethrow,1 of 2,[],1626192,,,1610612749,23,18,2022-01-22T01:40:36Z,1470000,,,0,,P. Connaughton Free Throw 1 of 2 (1 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
148,PT00M20.90S,2022-01-22T01:40:38.0Z,1,REGULAR,substitution,out,[],1628972,,,1610612749,23,18,2022-01-22T01:40:42Z,1480000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M20.90S,2022-01-22T01:40:38.0Z,1,REGULAR,substitution,in,[],1629632,,,1610612749,23,18,2022-01-22T01:40:42Z,1490000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M20.90S,2022-01-22T01:40:45.1Z,1,REGULAR,substitution,out,[],1629076,,,1610612749,23,18,2022-01-22T01:40:55Z,1500000,,,0,,SUB out: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M20.90S,2022-01-22T01:40:45.1Z,1,REGULAR,substitution,in,[],202696,,,1610612749,23,18,2022-01-22T01:40:55Z,1510000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M20.90S,2022-01-22T01:41:09.3Z,1,REGULAR,freethrow,2 of 2,[],1626192,,,1610612749,24,18,2022-01-22T01:41:09Z,1520000,,,0,,P. Connaughton Free Throw 2 of 2 (2 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,Made,,,,,,,,2.0,,,,,,,,,,,
153,PT00M03.20S,2022-01-22T01:41:33.0Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612741,24,18,2022-01-22T01:41:43Z,1530000,,,0,,W. Matthews shooting personal FOUL (1 PF) (DeRozan 2 FT),"[202083, 201942]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,DeRozan,201942.0,,,
155,PT00M03.20S,2022-01-22T01:42:10.8Z,1,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,24,19,2022-01-22T01:42:10Z,1550000,,,0,,D. DeRozan Free Throw 1 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,3.0,,,,,,,,,,,
156,PT00M03.20S,2022-01-22T01:42:31.1Z,1,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,24,20,2022-01-22T01:42:31Z,1560000,,,0,,D. DeRozan Free Throw 2 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,,,,4.0,,,,,,,,,,,
157,PT00M00.00S,2022-01-22T01:42:41.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.46057818659659,46.32352941176471,1610612749,24,20,2022-01-22T01:42:45Z,1570000,-18.0,18.0,1,right,MISS J. Holiday driving finger roll Layup,[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-01-22T01:42:41.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,20,2022-01-22T01:42:45Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,157.0,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-01-22T01:42:48.1Z,1,REGULAR,period,end,[],0,,,1610612749,24,20,2022-01-22T01:42:48Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,24,20,2022-01-22T01:46:20Z,1600000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612749,24,20,2022-01-22T01:46:20Z,1610000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612749,24,20,2022-01-22T01:46:20Z,1620000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,out,['startperiod'],202696,,,1610612749,24,20,2022-01-22T01:46:20Z,1630000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,24,20,2022-01-22T01:46:20Z,1640000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,in,['startperiod'],1629076,,,1610612749,24,20,2022-01-22T01:46:20Z,1650000,,,0,,SUB in: T. Cook,[1629076],1610612741.0,CHI,,,,Cook,T. Cook,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,in,['startperiod'],1630245,,,1610612749,24,20,2022-01-22T01:46:20Z,1660000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-22T01:45:48.5Z,2,REGULAR,substitution,in,['startperiod'],1628972,,,1610612749,24,20,2022-01-22T01:46:20Z,1670000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-22T01:46:26.3Z,2,REGULAR,period,start,[],0,,,1610612741,24,20,2022-01-22T01:46:26Z,1680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT11M43.00S,2022-01-22T01:46:41.6Z,2,REGULAR,2pt,Jump Shot,[],201942,27.020367936925098,33.088235294117645,1610612741,24,22,2022-01-22T01:51:00Z,1690000,85.0,201.0,1,left,D. DeRozan 21' pullup Jump Shot (6 PTS) (T. Brown Jr. 1 AST),"[201942, 1628972]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,21.85,Made,,,,,,,,6.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,
170,PT11M34.00S,2022-01-22T01:46:51.2Z,2,REGULAR,2pt,Jump Shot,[],203507,78.66294349540078,32.35294117647059,1610612749,24,22,2022-01-22T01:46:58Z,1700000,-88.0,148.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,17.24,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M34.00S,2022-01-22T01:46:51.2Z,2,REGULAR,rebound,defensive,[],1628972,,,1610612741,24,22,2022-01-22T01:46:58Z,1710000,,,0,,T. Brown Jr. REBOUND (Off:1 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,170.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
