actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT04M52.00S,2022-01-06T01:24:39.4Z,1,REGULAR,rebound,defensive,[],203920,,,1610612761,20,24,2022-01-06T01:30:26Z,870000,,,0,,K. Birch REBOUND (Off:0 Def:1),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,
88,PT04M48.00S,2022-01-06T01:24:43.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,68.9388961892247,9.803921568627452,1610612761,20,27,2022-01-06T01:24:51Z,880000,-201.0,239.0,1,right,F. VanVleet 31' 3PT running (6 PTS) (P. Siakam 2 AST),"[1627832, 1627783]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,31.27,Made,6.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
90,PT04M34.00S,2022-01-06T01:24:57.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,8.229303547963205,50.245098039215684,1610612749,22,27,2022-01-06T01:25:04Z,900000,-1.0,25.0,1,left,S. Mamukelashvili cutting DUNK (5 PTS) (K. Middleton 2 AST),"[1630572, 203114]",1610612749.0,MIL,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,2.49,Made,5.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,
92,PT04M24.00S,2022-01-06T01:25:10.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,22,27,2022-01-06T01:25:10Z,920000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,out,[],1626171,,,1610612761,22,27,2022-01-06T01:27:56Z,930000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,out,[],203114,,,1610612761,22,27,2022-01-06T01:27:56Z,940000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,22,27,2022-01-06T01:27:56Z,950000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,out,[],1629018,,,1610612761,22,27,2022-01-06T01:27:56Z,960000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,in,[],203918,,,1610612761,22,27,2022-01-06T01:27:56Z,970000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,in,[],202326,,,1610612761,22,27,2022-01-06T01:27:56Z,980000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,22,27,2022-01-06T01:27:56Z,990000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M24.00S,2022-01-06T01:27:27.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,22,27,2022-01-06T01:27:56Z,1000000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M12.00S,2022-01-06T01:28:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,83.39356110381078,44.85294117647059,1610612761,22,27,2022-01-06T01:32:13Z,1010000,-26.0,104.0,1,right,MISS K. Birch 10' floating Shot,[203920],1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,10.67,Missed,,,,,,,,,,,,,,,,,,
102,PT04M09.00S,2022-01-06T01:28:24.6Z,1,REGULAR,rebound,defensive,[],202326,,,1610612749,22,27,2022-01-06T01:28:26Z,1020000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,
103,PT03M56.00S,2022-01-06T01:28:38.8Z,1,REGULAR,3pt,Jump Shot,[],202326,30.17411300919842,72.54901960784314,1610612749,25,27,2022-01-06T01:28:43Z,1030000,-113.0,231.0,1,left,D. Cousins 25' 3PT  (3 PTS) (R. Hood 1 AST),"[202326, 203918]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.71,Made,3.0,R. Hood,203918.0,1.0,,,,,,,,,,,,,,
105,PT03M40.00S,2022-01-06T01:28:53.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.78777923784494,52.20588235294118,1610612761,25,27,2022-01-06T01:34:06Z,1050000,11.0,100.0,1,right,MISS S. Barnes 10' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,10.05,Missed,,,,,,,,,,,,,,,,,,
106,PT03M38.00S,2022-01-06T01:28:55.1Z,1,REGULAR,rebound,defensive,[],202326,,,1610612749,25,27,2022-01-06T01:28:57Z,1060000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,105.0,2.0,2.0,0.0,,,,,,,,,,
107,PT03M24.00S,2022-01-06T01:29:09.6Z,1,REGULAR,3pt,Jump Shot,[],202326,23.866622864651774,11.029411764705882,1610612749,25,27,2022-01-06T01:29:15Z,1070000,195.0,172.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
108,PT03M23.00S,2022-01-06T01:29:14.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,25,27,2022-01-06T01:29:14Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,
109,PT03M23.00S,2022-01-06T01:29:15.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,25,27,2022-01-06T01:29:15Z,1090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M17.00S,2022-01-06T01:29:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612749,25,27,2022-01-06T01:29:50Z,1100000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1627783, 1630572]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,204058.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,
112,PT03M17.00S,2022-01-06T01:30:00.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630572,,,1610612749,26,27,2022-01-06T01:30:00Z,1120000,,,0,,S. Mamukelashvili Free Throw 1 of 2 (6 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
113,PT03M17.00S,2022-01-06T01:30:02.5Z,1,REGULAR,substitution,out,[],1629670,,,1610612749,26,27,2022-01-06T01:30:13Z,1130000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M17.00S,2022-01-06T01:30:02.5Z,1,REGULAR,substitution,out,[],1627783,,,1610612749,26,27,2022-01-06T01:30:13Z,1140000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2022-01-06T01:30:02.5Z,1,REGULAR,substitution,in,[],1630606,,,1610612749,26,27,2022-01-06T01:30:13Z,1150000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M17.00S,2022-01-06T01:30:02.5Z,1,REGULAR,substitution,in,[],1628384,,,1610612749,26,27,2022-01-06T01:30:13Z,1160000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M17.00S,2022-01-06T01:30:22.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630572,,,1610612749,27,27,2022-01-06T01:30:22Z,1170000,,,0,,S. Mamukelashvili Free Throw 2 of 2 (7 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2022-01-06T01:30:39.9Z,1,REGULAR,2pt,Jump Shot,[],1627832,77.61169513797634,72.30392156862744,1610612761,27,27,2022-01-06T01:30:46Z,1180000,112.0,158.0,1,right,MISS F. VanVleet 19' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,19.34,Missed,,,,,,,,,,,,,,,,,,
119,PT02M56.00S,2022-01-06T01:30:43.9Z,1,REGULAR,rebound,defensive,[],202326,,,1610612749,27,27,2022-01-06T01:30:46Z,1190000,,,0,,D. Cousins REBOUND (Off:0 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,118.0,3.0,3.0,0.0,,,,,,,,,,
120,PT02M46.00S,2022-01-06T01:30:53.5Z,1,REGULAR,3pt,Jump Shot,[],203918,9.937582128777924,2.2058823529411766,1610612749,30,27,2022-01-06T01:30:58Z,1200000,239.0,41.0,1,left,R. Hood 24' 3PT  (3 PTS) (J. Holiday 3 AST),"[203918, 201950]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,24.25,Made,3.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,
122,PT02M31.00S,2022-01-06T01:31:08.5Z,1,REGULAR,turnover,lost ball,[],203920,,,1610612761,30,27,2022-01-06T01:33:00Z,1220000,,,0,,K. Birch lost ball TURNOVER (1 TO),"[203920, 202326]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,1.0,,,Cousins,202326.0
123,PT02M31.00S,2022-01-06T01:31:08.5Z,1,REGULAR,steal,,[],202326,,,1610612749,30,27,2022-01-06T01:31:11Z,1230000,,,0,,D. Cousins STEAL (1 STL),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M24.00S,2022-01-06T01:31:16.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201950,8.229303547963205,40.44117647058824,1610612749,32,27,2022-01-06T01:31:28Z,1240000,48.0,25.0,1,left,J. Holiday driving bank Hook (3 PTS),[201950],1610612749.0,MIL,driving bank,,,Holiday,J. Holiday,,,,,5.39,Made,3.0,,,,,,,,,,,,,,,,,
125,PT01M59.00S,2022-01-06T01:31:40.7Z,1,REGULAR,turnover,bad pass,[],1627832,,,1610612761,32,27,2022-01-06T01:31:46Z,1250000,,,0,,F. VanVleet bad pass TURNOVER (1 TO),"[1627832, 202326]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,1.0,,,Cousins,202326.0
126,PT01M59.00S,2022-01-06T01:31:40.7Z,1,REGULAR,steal,,[],202326,,,1610612749,32,27,2022-01-06T01:31:43Z,1260000,,,0,,D. Cousins STEAL (2 STL),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M43.00S,2022-01-06T01:31:57.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203918,30.962549277266753,24.264705882352942,1610612749,35,27,2022-01-06T01:32:03Z,1270000,129.0,239.0,1,left,R. Hood 27' 3PT  (6 PTS) (J. Holiday 4 AST),"[203918, 201950]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,27.1,Made,6.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,
129,PT01M26.00S,2022-01-06T01:32:13.9Z,1,REGULAR,3pt,Jump Shot,[],1628449,69.07030223390277,72.54901960784314,1610612761,35,30,2022-01-06T01:32:21Z,1290000,113.0,238.0,1,right,C. Boucher 26' 3PT  (3 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.35,Made,3.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
131,PT01M09.00S,2022-01-06T01:32:33.2Z,1,REGULAR,foul,personal,[],1627832,,,1610612749,35,30,2022-01-06T01:32:45Z,1310000,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 202326]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,2003.0,1.0,0.0,Cousins,202326.0,,,,,
133,PT01M09.00S,2022-01-06T01:32:49.9Z,1,REGULAR,substitution,out,[],203920,,,1610612749,35,30,2022-01-06T01:33:22Z,1330000,,,0,,SUB out: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M09.00S,2022-01-06T01:32:49.9Z,1,REGULAR,substitution,in,[],1630173,,,1610612749,35,30,2022-01-06T01:33:22Z,1340000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M59.50S,2022-01-06T01:33:23.7Z,1,REGULAR,3pt,Jump Shot,[],201950,31.03646517739816,33.505667892156865,1610612749,38,30,2022-01-06T01:37:44Z,1350000,82.0,239.0,1,left,J. Holiday 25' 3PT step back (6 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.3,Made,6.0,,,,,,,,,,,,,,,,,
136,PT00M42.00S,2022-01-06T01:33:43.3Z,1,REGULAR,3pt,Jump Shot,[],1628384,91.61054533508542,95.12101715686273,1610612761,38,33,2022-01-06T01:33:55Z,1360000,226.0,26.0,1,right,O. Anunoby 3PT  (8 PTS) (P. Achiuwa 1 AST),"[1628384, 1630173]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,22.71,Made,8.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
138,PT00M29.60S,2022-01-06T01:33:56.6Z,1,REGULAR,3pt,Jump Shot,[],201950,22.026938239159,7.352941176470589,1610612749,41,33,2022-01-06T01:34:02Z,1380000,213.0,155.0,1,left,J. Holiday 26' 3PT step back (9 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,26.34,Made,9.0,,,,,,,,,,,,,,,,,
139,PT00M14.40S,2022-01-06T01:34:14.9Z,1,REGULAR,2pt,Jump Shot,[],1627832,74.85216819973719,38.970588235294116,1610612761,41,35,2022-01-06T01:34:21Z,1390000,-55.0,184.0,1,right,F. VanVleet 19' pullup Jump Shot (8 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,19.2,Made,8.0,,,,,,,,,,,,,,,,,
140,PT00M02.20S,2022-01-06T01:34:32.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612749,41,35,2022-01-06T01:34:44Z,1400000,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1630173, 1630572]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,
142,PT00M02.20S,2022-01-06T01:35:03.6Z,1,REGULAR,freethrow,1 of 2,[],1630572,,,1610612749,41,35,2022-01-06T01:35:03Z,1420000,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT00M02.20S,2022-01-06T01:35:03.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,41,35,2022-01-06T01:35:03Z,1430000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,,,
144,PT00M02.20S,2022-01-06T01:35:20.4Z,1,REGULAR,freethrow,2 of 2,[],1630572,,,1610612749,42,35,2022-01-06T01:35:20Z,1440000,,,0,,S. Mamukelashvili Free Throw 2 of 2 (8 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
147,PT00M00.00S,2022-01-06T01:37:37.0Z,1,REGULAR,period,end,[],0,,,1610612761,42,35,2022-01-06T01:37:37Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612761,42,35,2022-01-06T01:38:20Z,1480000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612761,42,35,2022-01-06T01:38:20Z,1490000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,out,['startperiod'],1627832,,,1610612761,42,35,2022-01-06T01:38:20Z,1500000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,in,['startperiod'],1626171,,,1610612761,42,35,2022-01-06T01:38:20Z,1510000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612761,42,35,2022-01-06T01:38:20Z,1520000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-01-06T01:37:49.2Z,2,REGULAR,substitution,in,['startperiod'],1627783,,,1610612761,42,35,2022-01-06T01:38:20Z,1530000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-01-06T01:38:15.9Z,2,REGULAR,period,start,[],0,,,1610612761,42,35,2022-01-06T01:38:21Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M42.00S,2022-01-06T01:38:33.3Z,2,REGULAR,turnover,lost ball,[],1628384,,,1610612761,42,35,2022-01-06T01:38:41Z,1550000,,,0,,O. Anunoby lost ball TURNOVER (1 TO),"[1628384, 1626171]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,1.0,,,Portis,1626171.0
156,PT11M42.00S,2022-01-06T01:38:33.3Z,2,REGULAR,steal,,[],1626171,,,1610612749,42,35,2022-01-06T01:40:49Z,1560000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M36.00S,2022-01-06T01:38:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630606,7.835085413929041,51.225490196078425,1610612749,42,35,2022-01-06T01:38:45Z,1570000,-6.0,21.0,1,left,MISS J. Smart running Layup,[1630606],1610612749.0,MIL,running,,,Smart,J. Smart,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,
158,PT11M33.00S,2022-01-06T01:38:41.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,42,35,2022-01-06T01:38:41Z,1580000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,157.0,3.0,3.0,0.0,,,,,,,,,,
159,PT11M22.00S,2022-01-06T01:38:52.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,77.21747700394218,29.166666666666668,1610612761,42,37,2022-01-06T01:38:59Z,1590000,-104.0,162.0,1,right,P. Siakam 19' step back Jump Shot (10 PTS),[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,19.24,Made,10.0,,,,,,,,,,,,,,,,,
160,PT11M09.00S,2022-01-06T01:39:06.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,6.521024967148489,49.26470588235294,1610612749,44,37,2022-01-06T01:39:12Z,1600000,4.0,9.0,1,left,D. Cousins cutting Layup (5 PTS) (K. Middleton 3 AST),"[202326, 203114]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,0.95,Made,5.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,
162,PT10M54.00S,2022-01-06T01:39:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,92.46057818659659,51.71568627450981,1610612761,44,37,2022-01-06T01:39:34Z,1620000,9.0,18.0,1,right,MISS P. Achiuwa driving Layup - blocked,"[1630173, 202326]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,2.03,Missed,,,,,,,,,,,,,,,Cousins,202326.0,,
163,PT10M54.00S,2022-01-06T01:39:21.4Z,2,REGULAR,block,,[],202326,,,1610612761,44,37,2022-01-06T01:39:24Z,1630000,,,0,,D. Cousins BLOCK (1 BLK),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M49.00S,2022-01-06T01:39:26.4Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612761,44,37,2022-01-06T01:39:34Z,1640000,,,0,,P. Achiuwa REBOUND (Off:1 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,162.0,1.0,0.0,1.0,,,,,,,,,,
165,PT10M45.00S,2022-01-06T01:39:29.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,79.97700394218134,38.970588235294116,1610612761,44,37,2022-01-06T01:39:41Z,1650000,-55.0,136.0,1,right,MISS S. Barnes 14' turnaround Shot,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,14.65,Missed,,,,,,,,,,,,,,,,,,
166,PT10M42.00S,2022-01-06T01:39:32.7Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,44,37,2022-01-06T01:39:41Z,1660000,,,0,,D. Cousins REBOUND (Off:0 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,165.0,4.0,4.0,0.0,,,,,,,,,,
167,PT10M32.00S,2022-01-06T01:39:42.6Z,2,REGULAR,2pt,Jump Shot,[],203114,23.209592641261498,28.676470588235293,1610612749,46,37,2022-01-06T01:39:48Z,1670000,107.0,166.0,1,left,K. Middleton 19' step back Jump Shot (6 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,19.7,Made,6.0,,,,,,,,,,,,,,,,,
168,PT10M12.00S,2022-01-06T01:40:02.0Z,2,REGULAR,3pt,Jump Shot,[],1628384,71.30420499342969,17.892156862745097,1610612761,46,40,2022-01-06T01:43:33Z,1680000,-161.0,217.0,1,right,O. Anunoby 27' 3PT pullup (11 PTS),[1628384],1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,27.01,Made,11.0,,,,,,,,,,,,,,,,,
169,PT10M01.00S,2022-01-06T01:40:16.5Z,2,REGULAR,3pt,Jump Shot,[],202326,28.86005256241787,15.196078431372548,1610612749,49,40,2022-01-06T01:40:26Z,1690000,174.0,219.0,1,left,D. Cousins 27' 3PT  (8 PTS) (J. Smart 1 AST),"[202326, 1630606]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,27.96,Made,8.0,J. Smart,1630606.0,1.0,,,,,,,,,,,,,,
171,PT10M01.00S,2022-01-06T01:40:20.8Z,2,REGULAR,foul,personal,['1freethrow'],1628384,,,1610612749,49,40,2022-01-06T01:40:37Z,1710000,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Cousins 1 FT),"[1628384, 202326]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,2003.0,2.0,0.0,Cousins,202326.0,,,,,
173,PT10M01.00S,2022-01-06T01:40:38.6Z,2,REGULAR,substitution,out,[],203918,,,1610612749,49,40,2022-01-06T01:40:42Z,1730000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
174,PT10M01.00S,2022-01-06T01:40:38.6Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,49,40,2022-01-06T01:40:42Z,1740000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M01.00S,2022-01-06T01:40:56.0Z,2,REGULAR,violation,lane,[],1630173,,,1610612749,49,40,2022-01-06T01:44:27Z,1745000,,,0,,P. Achiuwa lane VIOLATION,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1627534.0,,,,,,,,,
175,PT10M01.00S,2022-01-06T01:41:13.4Z,2,REGULAR,freethrow,1 of 1,[],202326,,,1610612749,50,40,2022-01-06T01:41:13Z,1750000,,,0,,D. Cousins Free Throw 1 of 1 (9 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
176,PT09M42.00S,2022-01-06T01:41:32.9Z,2,REGULAR,2pt,Jump Shot,[],1628384,92.85479632063075,32.84313725490196,1610612761,50,42,2022-01-06T01:41:39Z,1760000,-86.0,15.0,1,right,O. Anunoby 8' pullup Jump Shot (13 PTS) (P. Siakam 3 AST),"[1628384, 1627783]",1610612761.0,TOR,pullup,,,Anunoby,O. Anunoby,,,,,8.71,Made,13.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,
