actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
263,PT05M53.00S,2021-11-06T00:29:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,91.93495400788436,52.94117647058824,1610612752,48,38,2021-11-06T00:29:43Z,2610000,15.0,23.0,1,right,MISS M. Robinson putback Layup - blocked,"[1629011, 1626171]",1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,2.75,Missed,,,,,,,,,,,,,,Portis,1626171.0
264,PT05M53.00S,2021-11-06T00:29:34.5Z,2,REGULAR,block,,[],1626171,,,1610612752,48,38,2021-11-06T00:32:36Z,2620000,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M53.00S,2021-11-06T00:29:34.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,48,38,2021-11-06T00:29:43Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,263.0,,,,,,,,,,,,,,
266,PT05M53.00S,2021-11-06T00:29:40.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,48,38,2021-11-06T00:29:40Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M48.00S,2021-11-06T00:29:50.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,91.93495400788436,61.274509803921575,1610612752,48,38,2021-11-06T00:29:57Z,2650000,56.0,23.0,1,right,MISS R. Barrett 6' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,,,,6.1,Missed,,,,,,,,,,,,,,,
268,PT05M45.00S,2021-11-06T00:29:53.8Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,48,38,2021-11-06T00:29:57Z,2660000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,267.0,4.0,2.0,2.0,,,,,,,,,,,
269,PT05M41.00S,2021-11-06T00:29:57.7Z,2,REGULAR,3pt,Jump Shot,[],1629670,30.436925098554536,24.019607843137255,1610612749,48,38,2021-11-06T00:30:03Z,2670000,130.0,234.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,26.73,Missed,,,,,,,,,,,,,,,
270,PT05M41.00S,2021-11-06T00:29:57.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,48,38,2021-11-06T00:30:03Z,2680000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,
271,PT05M41.00S,2021-11-06T00:30:03.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628960,,,1610612752,48,38,2021-11-06T00:30:26Z,2690000,,,0,,G. Allen loose ball personal FOUL (2 PF) (Barrett 2 FT),"[1628960, 1629628]",1610612749.0,MIL,loose ball,,,Allen,G. Allen,,,,,,,,,,,,,,1199.0,,,,,2.0,0.0,Barrett,1629628.0,,
273,PT05M41.00S,2021-11-06T00:30:30.7Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,48,39,2021-11-06T00:30:30Z,2710000,,,0,,R. Barrett Free Throw 1 of 2 (6 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
274,PT05M41.00S,2021-11-06T00:30:31.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,48,39,2021-11-06T00:30:36Z,2720000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M41.00S,2021-11-06T00:30:31.8Z,2,REGULAR,substitution,in,[],203095,,,1610612752,48,39,2021-11-06T00:30:36Z,2730000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M41.00S,2021-11-06T00:30:47.7Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,48,40,2021-11-06T00:30:47Z,2740000,,,0,,R. Barrett Free Throw 2 of 2 (7 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
277,PT05M25.00S,2021-11-06T00:31:04.2Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612749,48,40,2021-11-06T00:31:20Z,2750000,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 201565]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,1.0,Rose,201565.0,,,,,,,,,,,,,,,,,
278,PT05M25.00S,2021-11-06T00:31:04.2Z,2,REGULAR,steal,,[],201565,,,1610612752,48,40,2021-11-06T00:31:07Z,2760000,,,0,,D. Rose STEAL (2 STL),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M14.00S,2021-11-06T00:31:15.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203944,72.61826544021025,81.86274509803921,1610612752,48,43,2021-11-06T00:31:26Z,2770000,159.0,205.0,1,right,J. Randle 25' 3PT  (13 PTS) (R. Barrett 1 AST),"[203944, 1629628]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,25.95,Made,,,,,,13.0,R. Barrett,1629628.0,1.0,,,,,,
282,PT05M00.00S,2021-11-06T00:31:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,16.113666228646515,55.88235294117647,1610612749,50,43,2021-11-06T00:31:36Z,2790000,-29.0,99.0,1,left,J. Holiday 10' fadeaway Jump Shot (6 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,,,,10.33,Made,,,,,,6.0,,,,,,,,,
283,PT04M35.00S,2021-11-06T00:31:53.7Z,2,REGULAR,2pt,Jump Shot,[],203944,82.07950065703022,19.607843137254903,1610612752,50,43,2021-11-06T00:31:59Z,2800000,-152.0,116.0,1,right,MISS J. Randle 19' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,,,19.12,Missed,,,,,,,,,,,,,,,
284,PT04M33.00S,2021-11-06T00:31:55.7Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,50,43,2021-11-06T00:31:59Z,2810000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT04M22.00S,2021-11-06T00:32:07.2Z,2,REGULAR,3pt,Jump Shot,[],1628960,29.122864651773984,75.0,1610612749,53,43,2021-11-06T00:32:11Z,2820000,-125.0,221.0,1,left,G. Allen 25' 3PT  (17 PTS) (B. Portis 1 AST),"[1628960, 1626171]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,25.42,Made,,,,,,17.0,B. Portis,1626171.0,1.0,,,,,,
287,PT04M13.00S,2021-11-06T00:32:26.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,53,43,2021-11-06T00:32:26Z,2840000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M05.00S,2021-11-06T00:36:03.6Z,2,REGULAR,3pt,Jump Shot,[],203944,89.30683311432325,95.83333333333334,1610612752,53,43,2021-11-06T00:36:09Z,2850000,229.0,48.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,23.42,Missed,,,,,,,,,,,,,,,
289,PT04M02.00S,2021-11-06T00:36:06.6Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,53,43,2021-11-06T00:36:09Z,2860000,,,0,,G. Allen REBOUND (Off:1 Def:4),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,288.0,5.0,4.0,1.0,,,,,,,,,,,
290,PT03M57.00S,2021-11-06T00:36:14.3Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,53,43,2021-11-06T00:36:24Z,2870000,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (2 TO),[201950],1610612749.0,MIL,lost ball,,,Holiday,J. Holiday,,,,,2.0,,,,,,,,,1199.0,,,,,,,,,,
291,PT03M43.00S,2021-11-06T00:36:35.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201565,84.83902759526939,57.84313725490197,1610612752,53,43,2021-11-06T00:37:22Z,2880000,39.0,90.0,1,right,MISS D. Rose 9' floating Shot,[201565],1610612752.0,NYK,floating,,,Rose,D. Rose,,,,,,,,9.82,Missed,,,,,,,,,,,,,,,
292,PT03M40.00S,2021-11-06T00:36:38.3Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,53,43,2021-11-06T00:37:22Z,2890000,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,291.0,6.0,3.0,3.0,,,,,,,,,,,
293,PT03M40.00S,2021-11-06T00:36:38.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,94.40999984741211,50.0,1610612752,53,43,2021-11-06T00:36:38Z,2900000,0.0,0.0,1,right,MISS J. Randle tip Layup,[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
294,PT03M39.00S,2021-11-06T00:36:40.0Z,2,REGULAR,rebound,offensive,[],201565,,,1610612752,53,43,2021-11-06T00:36:40Z,2910000,,,0,,D. Rose REBOUND (Off:1 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,293.0,3.0,2.0,1.0,,,,,,,,,,,
295,PT03M37.00S,2021-11-06T00:36:41.1Z,2,REGULAR,2pt,Layup,"['fromturnover', '2ndchance']",201565,89.83245729303549,69.11764705882352,1610612752,53,43,2021-11-06T00:36:50Z,2920000,96.0,43.0,1,right,MISS D. Rose 10' tip Layup,[201565],1610612752.0,NYK,tip,,,Rose,D. Rose,,,,,,,,10.49,Missed,,,,,,,,,,,,,,,
296,PT03M34.00S,2021-11-06T00:36:44.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,53,43,2021-11-06T00:36:44Z,2930000,,,0,,J. Randle REBOUND (Off:4 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,295.0,7.0,3.0,4.0,,,,,,,,,,,
297,PT03M34.00S,2021-11-06T00:36:44.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203944,94.40999984741211,50.0,1610612752,53,45,2021-11-06T00:36:44Z,2940000,0.0,0.0,1,right,J. Randle tip Layup (15 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,,,,0.0,Made,,,,,,15.0,,,,,,,,,
298,PT03M26.00S,2021-11-06T00:36:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.258212877792378,48.529411764705884,1610612749,53,45,2021-11-06T00:36:57Z,2950000,7.0,6.0,1,left,MISS B. Portis cutting Layup,[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,,,,0.97,Missed,,,,,,,,,,,,,,,
299,PT03M24.00S,2021-11-06T00:36:54.6Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,53,45,2021-11-06T00:36:57Z,2960000,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,298.0,5.0,3.0,2.0,,,,,,,,,,,
300,PT03M16.00S,2021-11-06T00:37:03.6Z,2,REGULAR,3pt,Jump Shot,[],201565,69.20170827858082,24.754901960784316,1610612752,53,45,2021-11-06T00:37:10Z,2970000,-126.0,237.0,1,right,MISS D. Rose 26' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,26.85,Missed,,,,,,,,,,,,,,,
301,PT03M12.00S,2021-11-06T00:37:06.2Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,53,45,2021-11-06T00:37:06Z,2980000,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,300.0,3.0,3.0,0.0,,,,,,,,,,,
302,PT03M09.00S,2021-11-06T00:37:10.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,31.750985545335087,61.51960784313726,1610612749,56,45,2021-11-06T00:37:15Z,2990000,-58.0,246.0,1,left,J. Holiday 25' 3PT running (9 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,,,,25.27,Made,,,,,,9.0,,,,,,,,,
303,PT02M51.00S,2021-11-06T00:37:28.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,91.5407358738502,95.83333333333334,1610612752,56,48,2021-11-06T00:37:35Z,3000000,229.0,27.0,1,right,R. Barrett 3PT  (10 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,23.08,Made,,,,,,10.0,J. Randle,203944.0,2.0,,,,,,
305,PT02M36.00S,2021-11-06T00:37:43.2Z,2,REGULAR,2pt,Jump Shot,[],1629670,22.815374507227332,26.47058823529412,1610612749,58,48,2021-11-06T00:37:47Z,3020000,118.0,162.0,1,left,J. Nwora 20' step back Jump Shot (5 PTS),[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,20.02,Made,,,,,,5.0,,,,,,,,,
306,PT02M22.00S,2021-11-06T00:37:56.9Z,2,REGULAR,3pt,Jump Shot,[],203095,76.82325886990802,6.862745098039216,1610612752,58,51,2021-11-06T00:38:01Z,3030000,-216.0,165.0,1,right,E. Fournier 27' 3PT  (3 PTS) (J. Randle 3 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,27.18,Made,,,,,,3.0,J. Randle,203944.0,3.0,,,,,,
308,PT02M08.00S,2021-11-06T00:38:10.7Z,2,REGULAR,2pt,Jump Shot,[],1629670,28.597240473061763,47.794117647058826,1610612749,60,51,2021-11-06T00:38:15Z,3050000,11.0,216.0,1,left,J. Nwora 21' pullup Jump Shot (7 PTS),[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,,,,21.66,Made,,,,,,7.0,,,,,,,,,
309,PT01M54.00S,2021-11-06T00:38:28.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628400,,,1610612752,60,51,2021-11-06T00:38:44Z,3060000,,,0,,S. Ojeleye personal FOUL (1 PF) (Randle 2 FT),"[1628400, 203944]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,2530.0,,,,,1.0,0.0,Randle,203944.0,,
311,PT01M54.00S,2021-11-06T00:38:56.1Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,60,51,2021-11-06T00:38:56Z,3080000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Missed,,,,,,,,,,,,,,,
312,PT01M54.00S,2021-11-06T00:38:56.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,60,51,2021-11-06T00:38:56Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,
313,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612752,60,51,2021-11-06T00:39:07Z,3100000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,out,[],201950,,,1610612752,60,51,2021-11-06T00:39:07Z,3110000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,out,[],1628400,,,1610612752,60,51,2021-11-06T00:39:07Z,3120000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,in,[],203507,,,1610612752,60,51,2021-11-06T00:39:07Z,3130000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,in,[],1626192,,,1610612752,60,51,2021-11-06T00:39:07Z,3140000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M54.00S,2021-11-06T00:38:57.4Z,2,REGULAR,substitution,in,[],201588,,,1610612752,60,51,2021-11-06T00:39:07Z,3150000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
319,PT01M54.00S,2021-11-06T00:39:28.5Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,60,51,2021-11-06T00:39:32Z,3160000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M54.00S,2021-11-06T00:39:28.5Z,2,REGULAR,substitution,in,[],203457,,,1610612752,60,51,2021-11-06T00:39:32Z,3170000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M54.00S,2021-11-06T00:39:47.8Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,60,52,2021-11-06T00:39:47Z,3180000,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
322,PT01M42.00S,2021-11-06T00:40:01.7Z,2,REGULAR,2pt,Jump Shot,[],1629670,14.799605781865965,76.9607843137255,1610612749,60,52,2021-11-06T00:40:06Z,3190000,-135.0,87.0,1,left,MISS J. Nwora 16' step back Shot,[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,,,,16.02,Missed,,,,,,,,,,,,,,,
324,PT01M38.00S,2021-11-06T00:40:05.7Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612752,60,52,2021-11-06T00:40:06Z,3210000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,322.0,3.0,3.0,0.0,,,,,,,,,,,
325,PT01M35.00S,2021-11-06T00:40:09.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201565,91.93495400788436,50.49019607843137,1610612752,60,54,2021-11-06T00:40:17Z,3220000,2.0,23.0,1,right,D. Rose running reverse Layup (10 PTS) (R. Barrett 2 AST),"[201565, 1629628]",1610612752.0,NYK,running reverse,,,Rose,D. Rose,,,,,,,,2.34,Made,,,,,,10.0,R. Barrett,1629628.0,2.0,,,,,,
327,PT01M09.00S,2021-11-06T00:40:34.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,23.73521681997372,7.598039215686274,1610612749,63,54,2021-11-06T00:40:39Z,3240000,212.0,171.0,1,left,J. Nwora 27' 3PT  (10 PTS) (G. Hill 1 AST),"[1629670, 201588]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,27.21,Made,,,,,,10.0,G. Hill,201588.0,1.0,,,,,,
329,PT00M54.70S,2021-11-06T00:40:49.2Z,2,REGULAR,3pt,Jump Shot,[],203095,69.85873850197109,16.911764705882355,1610612752,63,54,2021-11-06T00:40:54Z,3260000,-165.0,231.0,1,right,MISS E. Fournier 28' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,28.39,Missed,,,,,,,,,,,,,,,
330,PT00M52.60S,2021-11-06T00:40:51.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,63,54,2021-11-06T00:40:54Z,3270000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,329.0,4.0,4.0,0.0,,,,,,,,,,,
331,PT00M36.60S,2021-11-06T00:41:08.2Z,2,REGULAR,3pt,Jump Shot,[],1626192,10.200394218134035,2.941176470588235,1610612749,63,54,2021-11-06T00:41:12Z,3280000,235.0,43.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,23.93,Missed,,,,,,,,,,,,,,,
332,PT00M33.50S,2021-11-06T00:41:11.3Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,63,54,2021-11-06T00:41:12Z,3290000,,,0,,J. Randle REBOUND (Off:4 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,331.0,8.0,4.0,4.0,,,,,,,,,,,
333,PT00M30.20S,2021-11-06T00:41:14.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203944,64.60249671484888,29.166666666666668,1610612752,63,54,2021-11-06T00:41:22Z,3300000,-104.0,280.0,1,right,MISS J. Randle 29' running 3PT,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,29.89,Missed,,,,,,,,,,,,,,,
334,PT00M27.10S,2021-11-06T00:41:17.8Z,2,REGULAR,rebound,offensive,[],1629628,,,1610612752,63,54,2021-11-06T00:41:17Z,3310000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,333.0,4.0,3.0,1.0,,,,,,,,,,,
335,PT00M15.10S,2021-11-06T00:41:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,93.51182654402102,96.32352941176471,1610612752,63,54,2021-11-06T00:41:36Z,3320000,232.0,8.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,23.18,Missed,,,,,,,,,,,,,,,
336,PT00M12.80S,2021-11-06T00:41:32.0Z,2,REGULAR,rebound,offensive,[],203095,,,1610612752,63,54,2021-11-06T00:41:36Z,3330000,,,0,,E. Fournier REBOUND (Off:1 Def:0),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,335.0,1.0,0.0,1.0,,,,,,,,,,,
337,PT00M12.80S,2021-11-06T00:41:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203095,92.06636005256242,51.225490196078425,1610612752,63,56,2021-11-06T00:41:43Z,3340000,6.0,22.0,1,right,E. Fournier putback Layup (5 PTS),[203095],1610612752.0,NYK,putback,,,Fournier,E. Fournier,,,,,,,,2.29,Made,,,,,,5.0,,,,,,,,,
338,PT00M12.80S,2021-11-06T00:41:43.9Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,63,56,2021-11-06T00:41:49Z,3350000,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,
339,PT00M00.00S,2021-11-06T00:42:02.2Z,2,REGULAR,3pt,Jump Shot,[],1629670,5.469776609724048,97.05882352941177,1610612749,63,56,2021-11-06T00:42:07Z,3360000,-235.0,-1.0,1,left,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,23.53,Missed,,,,,,,,,,,,,,,
340,PT00M00.00S,2021-11-06T00:42:02.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,63,56,2021-11-06T00:42:07Z,3370000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,339.0,,,,,,,,,,,,,,
341,PT00M00.00S,2021-11-06T00:42:08.8Z,2,REGULAR,period,end,[],0,,,1610612749,63,56,2021-11-06T00:42:08Z,3380000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,63,56,2021-11-06T00:57:17Z,3390000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,out,['startperiod'],201565,,,1610612749,63,56,2021-11-06T00:57:17Z,3400000,,,0,,SUB out: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,out,['startperiod'],203457,,,1610612749,63,56,2021-11-06T00:57:17Z,3410000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,in,['startperiod'],203648,,,1610612749,63,56,2021-11-06T00:57:17Z,3420000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,in,['startperiod'],202689,,,1610612749,63,56,2021-11-06T00:57:17Z,3430000,,,0,,SUB in: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-11-06T00:56:46.1Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612749,63,56,2021-11-06T00:57:17Z,3440000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-11-06T00:57:25.4Z,3,REGULAR,period,start,[],0,,,1610612749,63,56,2021-11-06T00:57:25Z,3450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M48.00S,2021-11-06T00:57:38.8Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,63,56,2021-11-06T00:57:49Z,3460000,,,0,,J. Randle shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203944, 203507]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,1199.0,,,,,1.0,0.0,Antetokounmpo,203507.0,,
