actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
177,PT10M48.00S,2022-01-04T01:40:54.5Z,2,REGULAR,rebound,defensive,[],1630568,,,1610612765,32,30,2022-01-04T01:41:05Z,1770000,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
178,PT10M44.00S,2022-01-04T01:40:57.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628367,92.85479632063075,51.9607843137255,1610612765,32,30,2022-01-04T01:43:13Z,1780000,10.0,15.0,1,right,MISS J. Jackson running Layup,[1628367],1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,1.77,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M42.00S,2022-01-04T01:40:59.9Z,2,REGULAR,rebound,offensive,[],1628367,,,1610612765,32,30,2022-01-04T01:41:11Z,1790000,,,0,,J. Jackson REBOUND (Off:1 Def:0),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
180,PT10M42.00S,2022-01-04T01:41:01.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628367,94.40999984741211,50.0,1610612765,32,32,2022-01-04T01:41:01Z,1800000,0.0,0.0,1,right,J. Jackson tip Layup (5 PTS),[1628367],1610612765.0,DET,tip,,,Jackson,J. Jackson,,,,,0.0,Made,,,,,5.0,,,,,,,,,,,,,,
181,PT10M30.00S,2022-01-04T01:41:12.8Z,2,REGULAR,3pt,Jump Shot,[],202326,31.882391590013142,62.00980392156863,1610612749,35,32,2022-01-04T01:41:17Z,1810000,-60.0,247.0,1,left,D. Cousins 25' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[202326, 203507]",1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.44,Made,,,,,3.0,,,,,,G. Antetokounmpo,203507.0,1.0,,,,,,
183,PT10M18.00S,2022-01-04T01:41:25.4Z,2,REGULAR,3pt,Jump Shot,[],1629620,84.83902759526939,1.9607843137254901,1610612765,35,32,2022-01-04T01:41:32Z,1830000,-240.0,90.0,1,right,MISS J. Robinson 25' 3PT,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M14.00S,2022-01-04T01:41:28.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,35,32,2022-01-04T01:41:28Z,1840000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,183.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
185,PT10M09.00S,2022-01-04T01:41:34.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,29.25427069645204,21.813725490196077,1610612749,35,32,2022-01-04T01:41:44Z,1850000,141.0,222.0,1,left,MISS K. Middleton 26' running 3PT,[203114],1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M06.00S,2022-01-04T01:41:37.2Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,35,32,2022-01-04T01:41:44Z,1860000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
187,PT10M06.00S,2022-01-04T01:41:40.0Z,2,REGULAR,foul,personal,['2freethrow'],203114,,,1610612765,35,32,2022-01-04T01:41:47Z,1870000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Hayes 2 FT),"[203114, 1630165]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,2003.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,
189,PT10M06.00S,2022-01-04T01:42:08.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630165,,,1610612765,35,32,2022-01-04T01:42:08Z,1890000,,,0,,MISS K. Hayes Free Throw 1 of 2,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M06.00S,2022-01-04T01:42:08.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,35,32,2022-01-04T01:42:08Z,1900000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,,
191,PT10M06.00S,2022-01-04T01:42:09.9Z,2,REGULAR,substitution,out,[],1629620,,,1610612765,35,32,2022-01-04T01:42:14Z,1910000,,,0,,SUB out: J. Robinson,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M06.00S,2022-01-04T01:42:09.9Z,2,REGULAR,substitution,in,[],1630595,,,1610612765,35,32,2022-01-04T01:42:14Z,1920000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M06.00S,2022-01-04T01:42:29.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630165,,,1610612765,35,33,2022-01-04T01:42:29Z,1930000,,,0,,K. Hayes Free Throw 2 of 2 (5 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
194,PT09M52.00S,2022-01-04T01:42:52.2Z,2,REGULAR,foul,personal,[],1628367,,,1610612749,35,33,2022-01-04T01:42:59Z,1940000,,,0,,J. Jackson personal FOUL (1 PF),"[1628367, 203507]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,1629183.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
196,PT09M41.00S,2022-01-04T01:43:14.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,20.97568988173456,3.6764705882352944,1610612749,35,33,2022-01-04T01:45:06Z,1960000,232.0,145.0,1,left,MISS G. Allen 27' step back 3PT,[1628960],1610612749.0,MIL,step back,,,Allen,G. Allen,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
197,PT09M38.00S,2022-01-04T01:43:17.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612765,35,33,2022-01-04T01:43:19Z,1970000,,,0,,T. Lyles REBOUND (Off:0 Def:3),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
198,PT09M36.00S,2022-01-04T01:43:20.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628367,92.59198423127464,53.67647058823529,1610612765,35,35,2022-01-04T01:43:27Z,1980000,18.0,17.0,1,right,J. Jackson running DUNK (7 PTS) (K. Hayes 2 AST),"[1628367, 1630165]",1610612765.0,DET,running,,,Jackson,J. Jackson,,,,,2.51,Made,,,,,7.0,,,,,,K. Hayes,1630165.0,2.0,,,,,,
200,PT09M25.00S,2022-01-04T01:43:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,7.966491458607096,49.50980392156863,1610612749,37,35,2022-01-04T01:43:39Z,2000000,2.0,22.0,1,left,D. Cousins driving Layup (5 PTS) (K. Middleton 2 AST),"[202326, 203114]",1610612749.0,MIL,driving,,,Cousins,D. Cousins,,,,,2.25,Made,,,,,5.0,,,,,,K. Middleton,203114.0,2.0,,,,,,
202,PT09M25.00S,2022-01-04T01:43:36.4Z,2,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612749,37,35,2022-01-04T01:44:04Z,2020000,,,0,,L. Garza shooting personal FOUL (2 PF) (Cousins 1 FT),"[1630568, 202326]",1610612765.0,DET,shooting,,,Garza,L. Garza,,,,,,,,,,,,1363.0,2.0,1.0,Cousins,202326.0,,,,,,,,,
204,PT09M25.00S,2022-01-04T01:43:49.8Z,2,REGULAR,substitution,out,[],1630568,,,1610612749,37,35,2022-01-04T01:45:43Z,2040000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M25.00S,2022-01-04T01:43:49.8Z,2,REGULAR,substitution,in,[],1630180,,,1610612749,37,35,2022-01-04T01:45:43Z,2050000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M25.00S,2022-01-04T01:44:09.3Z,2,REGULAR,freethrow,1 of 1,[],202326,,,1610612749,38,35,2022-01-04T01:44:09Z,2060000,,,0,,D. Cousins Free Throw 1 of 1 (6 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
207,PT09M10.00S,2022-01-04T01:44:26.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,93.11760840998686,48.03921568627451,1610612765,38,37,2022-01-04T01:44:30Z,2070000,-10.0,12.0,1,right,T. Lyles driving Layup (6 PTS) (C. Cunningham 3 AST),"[1626168, 1630595]",1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,1.56,Made,,,,,6.0,,,,,,C. Cunningham,1630595.0,3.0,,,,,,
209,PT08M51.00S,2022-01-04T01:44:47.8Z,2,REGULAR,foul,personal,['2freethrow'],1628367,,,1610612749,38,37,2022-01-04T01:45:00Z,2090000,,,0,,J. Jackson shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1628367, 203507]",1610612765.0,DET,shooting,,,Jackson,J. Jackson,,,,,,,,,,,,2003.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
211,PT08M51.00S,2022-01-04T01:45:43.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,38,37,2022-01-04T01:46:29Z,2110000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M51.00S,2022-01-04T01:45:43.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,38,37,2022-01-04T01:46:29Z,2120000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,211.0,,,,,,,,,,,,,,,,,,
213,PT08M51.00S,2022-01-04T01:45:44.7Z,2,REGULAR,substitution,out,[],201588,,,1610612749,38,37,2022-01-04T01:45:56Z,2130000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M51.00S,2022-01-04T01:45:44.7Z,2,REGULAR,substitution,out,[],202326,,,1610612749,38,37,2022-01-04T01:45:56Z,2140000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M51.00S,2022-01-04T01:45:44.7Z,2,REGULAR,substitution,in,[],203918,,,1610612749,38,37,2022-01-04T01:45:56Z,2150000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M51.00S,2022-01-04T01:45:44.7Z,2,REGULAR,substitution,in,[],1626171,,,1610612749,38,37,2022-01-04T01:45:56Z,2160000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M51.00S,2022-01-04T01:45:43.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,38,37,2022-01-04T01:46:29Z,2170000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M51.00S,2022-01-04T01:45:43.6Z,2,REGULAR,rebound,defensive,[],1628367,,,1610612765,38,37,2022-01-04T01:46:29Z,2180000,,,0,,J. Jackson REBOUND (Off:1 Def:1),[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
219,PT08M29.00S,2022-01-04T01:46:32.4Z,2,REGULAR,3pt,Jump Shot,[],1628367,95.22010512483574,3.431372549019608,1610612765,38,40,2022-01-04T01:46:37Z,2190000,-233.0,-8.0,1,right,J. Jackson 3PT  (10 PTS) (S. Bey 2 AST),"[1628367, 1630180]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,23.29,Made,,,,,10.0,,,,,,S. Bey,1630180.0,2.0,,,,,,
221,PT08M16.00S,2022-01-04T01:46:45.9Z,2,REGULAR,3pt,Jump Shot,[],203507,34.641918528252305,63.48039215686274,1610612749,38,40,2022-01-04T01:46:51Z,2210000,-67.0,273.0,1,left,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,28.13,Missed,,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2022-01-04T01:46:48.9Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,38,40,2022-01-04T01:46:51Z,2220000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,221.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
223,PT07M56.00S,2022-01-04T01:47:05.6Z,2,REGULAR,3pt,Jump Shot,[],1626168,67.09921156373193,67.15686274509804,1610612765,38,43,2022-01-04T01:47:14Z,2230000,86.0,257.0,1,right,T. Lyles 27' 3PT  (9 PTS) (S. Bey 3 AST),"[1626168, 1630180]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,27.08,Made,,,,,9.0,,,,,,S. Bey,1630180.0,3.0,,,,,,
225,PT07M56.00S,2022-01-04T01:47:17.5Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,38,43,2022-01-04T01:47:39Z,2250000,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,2003.0,,,,,,,,,,,,,
226,PT07M36.00S,2022-01-04T01:47:37.7Z,2,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612749,38,43,2022-01-04T01:47:50Z,2260000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630165, 203507]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,,,,,,,,1363.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
228,PT07M36.00S,2022-01-04T01:48:24.6Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,39,43,2022-01-04T01:48:24Z,2280000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (14 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
229,PT07M36.00S,2022-01-04T01:48:26.3Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,39,43,2022-01-04T01:48:31Z,2290000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M36.00S,2022-01-04T01:48:26.3Z,2,REGULAR,substitution,in,[],201950,,,1610612749,39,43,2022-01-04T01:48:31Z,2300000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M36.00S,2022-01-04T01:48:52.9Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,40,43,2022-01-04T01:48:52Z,2310000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
232,PT07M21.00S,2022-01-04T01:49:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626168,91.67214191852825,61.51960784313726,1610612765,40,45,2022-01-04T01:49:25Z,2320000,58.0,26.0,1,right,T. Lyles 6' Layup (11 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,6.31,Made,,,,,11.0,,,,,,,,,,,,,,
233,PT07M21.00S,2022-01-04T01:49:20.5Z,2,REGULAR,violation,defensive goaltending,[],203507,,,1610612765,40,45,2022-01-04T01:49:25Z,2330000,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,1363.0,,,,,,,,,,,,,
234,PT07M02.00S,2022-01-04T01:49:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,8.492115637319317,48.03921568627451,1610612749,42,45,2022-01-04T01:49:48Z,2340000,10.0,27.0,1,left,G. Antetokounmpo finger roll Layup (17 PTS) (R. Hood 1 AST),"[203507, 203918]",1610612749.0,MIL,finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.9,Made,,,,,17.0,,,,,,R. Hood,203918.0,1.0,,,,,,
236,PT06M41.00S,2022-01-04T01:50:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628367,68.54467805519053,28.431372549019606,1610612765,42,48,2022-01-04T01:50:08Z,2360000,-108.0,243.0,1,right,J. Jackson 26' 3PT  (13 PTS) (C. Cunningham 4 AST),"[1628367, 1630595]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,26.6,Made,,,,,13.0,,,,,,C. Cunningham,1630595.0,4.0,,,,,,
238,PT06M31.00S,2022-01-04T01:50:16.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612749,42,48,2022-01-04T01:53:24Z,2380000,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Middleton 2 FT),"[1630595, 203114]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,,,,,,,,2003.0,1.0,0.0,Middleton,203114.0,,,,,,,,,
240,PT06M31.00S,2022-01-04T01:50:30.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,42,48,2022-01-04T01:50:30Z,2400000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M31.00S,2022-01-04T01:52:42.5Z,2,REGULAR,substitution,out,[],203507,,,1610612749,42,48,2022-01-04T01:53:20Z,2410000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M31.00S,2022-01-04T01:52:42.5Z,2,REGULAR,substitution,out,[],1628367,,,1610612749,42,48,2022-01-04T01:53:20Z,2420000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M31.00S,2022-01-04T01:52:42.5Z,2,REGULAR,substitution,in,[],1628960,,,1610612749,42,48,2022-01-04T01:53:20Z,2430000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M31.00S,2022-01-04T01:52:42.5Z,2,REGULAR,substitution,in,[],1628977,,,1610612749,42,48,2022-01-04T01:53:20Z,2440000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M31.00S,2022-01-04T01:53:27.2Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,43,48,2022-01-04T01:53:27Z,2450000,,,0,,K. Middleton Free Throw 1 of 2 (4 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
246,PT06M31.00S,2022-01-04T01:53:41.1Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,44,48,2022-01-04T01:53:41Z,2460000,,,0,,K. Middleton Free Throw 2 of 2 (5 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
247,PT06M16.00S,2022-01-04T01:53:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.72339027595268,53.18627450980392,1610612765,44,50,2022-01-04T01:54:01Z,2470000,16.0,16.0,1,right,C. Cunningham driving Layup (4 PTS) (K. Hayes 3 AST),"[1630595, 1630165]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.25,Made,,,,,4.0,,,,,,K. Hayes,1630165.0,3.0,,,,,,
249,PT06M08.00S,2022-01-04T01:54:08.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,44,50,2022-01-04T01:54:08Z,2490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M06.00S,2022-01-04T01:54:18.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.046649145860711,51.470588235294116,1610612749,46,50,2022-01-04T01:54:21Z,2500000,-7.0,14.0,1,left,G. Allen cutting Layup (2 PTS) (J. Holiday 3 AST),"[1628960, 201950]",1610612749.0,MIL,cutting,,,Allen,G. Allen,,,,,1.56,Made,,,,,2.0,,,,,,J. Holiday,201950.0,3.0,,,,,,
252,PT05M51.00S,2022-01-04T01:54:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630180,93.64323258869908,3.431372549019608,1610612765,46,53,2022-01-04T01:54:37Z,2520000,-233.0,7.0,1,right,S. Bey 3PT  (14 PTS) (H. Diallo 2 AST),"[1630180, 1628977]",1610612765.0,DET,,,,Bey,S. Bey,,,,,23.29,Made,,,,,14.0,,,,,,H. Diallo,1628977.0,2.0,,,,,,
254,PT05M37.00S,2022-01-04T01:54:46.1Z,2,REGULAR,3pt,Jump Shot,[],1628960,6.438896189224705,1.9837622549019607,1610612749,46,53,2022-01-04T01:55:27Z,2540000,240.0,8.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M35.00S,2022-01-04T01:54:48.1Z,2,REGULAR,rebound,offensive,[],1628960,,,1610612749,46,53,2022-01-04T01:55:27Z,2550000,,,0,,G. Allen REBOUND (Off:2 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,254.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
256,PT05M24.00S,2022-01-04T01:54:59.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203114,4.418528252299605,27.450980392156865,1610612749,46,53,2022-01-04T01:56:58Z,2560000,113.0,-11.0,1,left,MISS K. Middleton 11' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,11.32,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M21.00S,2022-01-04T01:55:02.2Z,2,REGULAR,rebound,defensive,[],1630180,,,1610612765,46,53,2022-01-04T01:55:03Z,2570000,,,0,,S. Bey REBOUND (Off:0 Def:4),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,256.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
258,PT05M11.00S,2022-01-04T01:55:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.46057818659659,52.69607843137255,1610612765,46,53,2022-01-04T01:55:16Z,2580000,13.0,18.0,1,right,MISS T. Lyles driving Layup,[1626168],1610612765.0,DET,driving,,,Lyles,T. Lyles,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M09.00S,2022-01-04T01:55:14.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,46,53,2022-01-04T01:55:16Z,2590000,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,258.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
260,PT05M04.00S,2022-01-04T01:55:23.8Z,2,REGULAR,turnover,out-of-bounds,[],1628960,,,1610612749,46,53,2022-01-04T01:55:33Z,2600000,,,0,,G. Allen bad pass out-of-bounds TURNOVER (1 TO),[1628960],1610612749.0,MIL,bad pass,,,Allen,G. Allen,,,,,,,,,,,,1629183.0,,,,,,,,,,1.0,,,
261,PT05M04.00S,2022-01-04T01:55:28.0Z,2,REGULAR,substitution,out,[],203114,,,1610612765,46,53,2022-01-04T01:55:35Z,2610000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M04.00S,2022-01-04T01:55:28.0Z,2,REGULAR,substitution,in,[],201588,,,1610612765,46,53,2022-01-04T01:55:35Z,2620000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M46.00S,2022-01-04T01:55:55.0Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,46,53,2022-01-04T01:56:02Z,2630000,,,0,,C. Cunningham bad pass TURNOVER (1 TO),"[1630595, 201588]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,1.0,Hill,201588.0,
264,PT04M46.00S,2022-01-04T01:55:55.0Z,2,REGULAR,steal,,[],201588,,,1610612749,46,53,2022-01-04T01:55:57Z,2640000,,,0,,G. Hill STEAL (3 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M41.00S,2022-01-04T01:56:00.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,9.937582128777924,58.08823529411765,1610612749,48,53,2022-01-04T01:57:03Z,2650000,-40.0,41.0,1,left,J. Holiday turnaround fadeaway Jump Shot (9 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,5.75,Made,,,,,9.0,,,,,,,,,,,,,,
266,PT04M34.00S,2022-01-04T01:56:12.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,48,53,2022-01-04T01:56:12Z,2660000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M34.00S,2022-01-04T01:58:12.2Z,2,REGULAR,substitution,out,[],203918,,,1610612765,48,53,2022-01-04T01:58:43Z,2670000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M34.00S,2022-01-04T01:58:12.2Z,2,REGULAR,substitution,out,[],1628960,,,1610612765,48,53,2022-01-04T01:58:43Z,2680000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
