actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
97,PT05M28.00S,2021-11-23T01:25:54.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,17,6,2021-11-23T01:25:54Z,970000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
98,PT05M09.00S,2021-11-23T01:26:13.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203082,8.09789750328515,43.872549019607845,1610612753,17,6,2021-11-23T01:26:19Z,980000,31.0,24.0,1,left,MISS T. Ross driving Hook,[203082],1610612753.0,ORL,driving,,,Ross,T. Ross,,,,,,,,,3.86,Missed,,,,,,,,,,,,,,,
99,PT05M04.00S,2021-11-23T01:26:18.9Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,6,2021-11-23T01:26:18Z,990000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,98.0,2.0,2.0,0.0,,,,,,,
100,PT05M03.00S,2021-11-23T01:26:21.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,72.61826544021025,82.1078431372549,1610612749,20,6,2021-11-23T01:27:21Z,1000000,161.0,205.0,1,right,P. Connaughton 26' 3PT running (3 PTS) (J. Holiday 2 AST),"[1626192, 201950]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,,,,,26.03,Made,3.0,J. Holiday,201950.0,2.0,,,,,,,,,,,
102,PT05M02.00S,2021-11-23T01:26:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,20,6,2021-11-23T01:26:28Z,1020000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M02.00S,2021-11-23T01:28:37.6Z,1,REGULAR,substitution,out,[],1628964,,,1610612753,20,6,2021-11-23T01:29:21Z,1030000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M02.00S,2021-11-23T01:28:37.6Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,20,6,2021-11-23T01:29:21Z,1040000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M49.00S,2021-11-23T01:29:35.9Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,20,6,2021-11-23T01:29:47Z,1060000,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1626192]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,1.0,Connaughton,1626192.0,,,,,,,,,,,,,,,,,,
107,PT04M49.00S,2021-11-23T01:29:35.9Z,1,REGULAR,steal,,[],1626192,,,1610612749,20,6,2021-11-23T01:42:47Z,1070000,,,0,,P. Connaughton STEAL (2 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M46.00S,2021-11-23T01:29:49.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201588,92.9862023653088,49.26470588235294,1610612749,22,6,2021-11-23T01:30:48Z,1080000,-4.0,13.0,1,right,G. Hill running Layup (2 PTS) (G. Antetokounmpo 2 AST),"[201588, 203507]",1610612749.0,MIL,running,,,Hill,G. Hill,,,,,,,,,1.39,Made,2.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,
110,PT04M28.00S,2021-11-23T01:29:56.3Z,1,REGULAR,2pt,Jump Shot,[],203082,14.4053876478318,71.81372549019608,1610612753,22,6,2021-11-23T01:32:53Z,1100000,-109.0,83.0,1,left,MISS T. Ross 13' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,,13.7,Missed,,,,,,,,,,,,,,,
111,PT04M28.00S,2021-11-23T01:29:56.3Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,22,6,2021-11-23T01:42:57Z,1110000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,
112,PT04M23.00S,2021-11-23T01:30:04.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629643,,,1610612749,22,6,2021-11-23T01:30:26Z,1120000,,,0,,C. Okeke shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629643, 201950]",1610612753.0,ORL,shooting,,,Okeke,C. Okeke,,,,,,,,1627962.0,,,,,,,,,,,1.0,0.0,Holiday,201950.0,,,
114,PT04M23.00S,2021-11-23T01:30:27.2Z,1,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,22,6,2021-11-23T01:30:54Z,1140000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,,,,,,,,,,,,,
115,PT04M23.00S,2021-11-23T01:30:27.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,22,6,2021-11-23T01:30:54Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,
116,PT04M23.00S,2021-11-23T01:30:40.4Z,1,REGULAR,substitution,out,[],201588,,,1610612749,22,6,2021-11-23T01:30:49Z,1160000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M23.00S,2021-11-23T01:30:40.4Z,1,REGULAR,substitution,out,[],203507,,,1610612749,22,6,2021-11-23T01:30:49Z,1170000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M23.00S,2021-11-23T01:30:40.4Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,22,6,2021-11-23T01:30:49Z,1180000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M23.00S,2021-11-23T01:30:40.4Z,1,REGULAR,substitution,in,[],203114,,,1610612749,22,6,2021-11-23T01:30:49Z,1190000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M23.00S,2021-11-23T01:30:27.2Z,1,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,22,6,2021-11-23T01:30:54Z,1200000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,Missed,,,,,,,,,,,,,,,
121,PT04M18.00S,2021-11-23T01:30:32.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,22,6,2021-11-23T01:30:54Z,1210000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,120.0,5.0,5.0,0.0,,,,,,,
122,PT04M01.00S,2021-11-23T01:31:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630181,33.327858081471746,45.09803921568628,1610612753,22,9,2021-11-23T01:31:24Z,1220000,25.0,261.0,1,left,R. Hampton 26' 3PT  (3 PTS) (W. Carter Jr. 1 AST),"[1630181, 1628976]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,26.19,Made,3.0,W. Carter Jr.,1628976.0,1.0,,,,,,,,,,,
124,PT03M46.00S,2021-11-23T01:31:25.2Z,1,REGULAR,3pt,Jump Shot,[],201950,70.77858081471747,76.22549019607843,1610612749,22,9,2021-11-23T01:31:31Z,1240000,131.0,222.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,25.8,Missed,,,,,,,,,,,,,,,
125,PT03M46.00S,2021-11-23T01:31:29.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,22,9,2021-11-23T01:31:29Z,1250000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,
126,PT03M46.00S,2021-11-23T01:31:33.5Z,1,REGULAR,substitution,out,[],201950,,,1610612749,22,9,2021-11-23T01:31:37Z,1260000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M46.00S,2021-11-23T01:31:33.5Z,1,REGULAR,substitution,in,[],201588,,,1610612749,22,9,2021-11-23T01:31:37Z,1270000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M38.00S,2021-11-23T01:31:55.5Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,22,9,2021-11-23T01:32:00Z,1280000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629643]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,1.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,,
129,PT03M38.00S,2021-11-23T01:31:55.5Z,1,REGULAR,steal,,[],1629643,,,1610612753,22,9,2021-11-23T01:34:55Z,1290000,,,0,,C. Okeke STEAL (1 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M27.00S,2021-11-23T01:32:06.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629021,31.61957950065703,30.637254901960787,1610612753,22,9,2021-11-23T01:32:12Z,1300000,97.0,245.0,1,left,MISS M. Wagner 26' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,26.32,Missed,,,,,,,,,,,,,,,
131,PT03M23.00S,2021-11-23T01:32:10.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,22,9,2021-11-23T01:32:12Z,1310000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,130.0,2.0,2.0,0.0,,,,,,,
132,PT03M09.00S,2021-11-23T01:32:24.3Z,1,REGULAR,3pt,Jump Shot,[],201588,95.6143232588699,96.32352941176471,1610612749,25,9,2021-11-23T01:32:29Z,1320000,232.0,-11.0,1,right,G. Hill 3PT  (5 PTS) (B. Portis 1 AST),"[201588, 1626171]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,23.19,Made,5.0,B. Portis,1626171.0,1.0,,,,,,,,,,,
134,PT02M53.00S,2021-11-23T01:32:41.7Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,25,9,2021-11-23T01:32:46Z,1340000,,,0,,T. Ross bad pass TURNOVER (2 TO),"[203082, 201588]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,2.0,Hill,201588.0,,,,,,,,,,,,,,,,,,
135,PT02M53.00S,2021-11-23T01:32:41.7Z,1,REGULAR,steal,,[],201588,,,1610612749,25,9,2021-11-23T01:32:44Z,1350000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M44.00S,2021-11-23T01:32:51.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203918,95.74572930354796,95.83333333333334,1610612749,28,9,2021-11-23T01:32:58Z,1360000,229.0,-13.0,1,right,R. Hood 3PT  (3 PTS) (P. Connaughton 2 AST),"[203918, 1626192]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,22.95,Made,3.0,P. Connaughton,1626192.0,2.0,,,,,,,,,,,
138,PT02M27.00S,2021-11-23T01:33:12.9Z,1,REGULAR,foul,personal,[],203918,,,1610612753,28,9,2021-11-23T01:36:17Z,1380000,,,0,,R. Hood personal FOUL (1 PF),"[203918, 1629643]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,1627962.0,,,,,,,,,,,1.0,0.0,Okeke,1629643.0,,,
140,PT02M27.00S,2021-11-23T01:33:23.8Z,1,REGULAR,substitution,out,[],1626192,,,1610612753,28,9,2021-11-23T01:33:33Z,1400000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M27.00S,2021-11-23T01:33:23.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,28,9,2021-11-23T01:33:33Z,1410000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M27.00S,2021-11-23T01:33:23.8Z,1,REGULAR,substitution,in,[],1629670,,,1610612753,28,9,2021-11-23T01:33:33Z,1420000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M27.00S,2021-11-23T01:33:23.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,28,9,2021-11-23T01:33:33Z,1430000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT02M21.00S,2021-11-23T01:33:40.4Z,1,REGULAR,turnover,bad pass,[],203082,,,1610612753,28,9,2021-11-23T01:33:45Z,1440000,,,0,,T. Ross bad pass TURNOVER (3 TO),"[203082, 203918]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,3.0,Hood,203918.0,,,,,,,,,,,,,,,,,,
145,PT02M21.00S,2021-11-23T01:33:40.4Z,1,REGULAR,steal,,[],203918,,,1610612749,28,9,2021-11-23T01:33:43Z,1450000,,,0,,R. Hood STEAL (1 STL),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT02M15.00S,2021-11-23T01:33:51.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203082,,,1610612749,28,9,2021-11-23T01:34:20Z,1460000,,,0,,T. Ross personal FOUL (2 PF) (Portis 2 FT),"[203082, 1626171]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,1627962.0,,,,,,,,,,,2.0,0.0,Portis,1626171.0,,,
148,PT02M15.00S,2021-11-23T01:34:21.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626171,,,1610612749,28,9,2021-11-23T01:34:21Z,1480000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
149,PT02M15.00S,2021-11-23T01:34:21.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,28,9,2021-11-23T01:34:21Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,
150,PT02M15.00S,2021-11-23T01:34:41.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626171,,,1610612749,29,9,2021-11-23T01:34:41Z,1500000,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
151,PT02M01.00S,2021-11-23T01:34:55.6Z,1,REGULAR,3pt,Jump Shot,[],1629021,28.86005256241787,22.54901960784314,1610612753,29,9,2021-11-23T01:35:03Z,1510000,137.0,219.0,1,left,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,25.83,Missed,,,,,,,,,,,,,,,
152,PT01M58.00S,2021-11-23T01:34:58.9Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,29,9,2021-11-23T01:34:58Z,1520000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,
153,PT01M54.00S,2021-11-23T01:35:06.1Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,29,9,2021-11-23T01:35:21Z,1530000,,,0,,B. Portis offensive FOUL (1 PF),"[1626171, 1629021]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,1627529.0,,,,,,,,,,,1.0,0.0,Wagner,1629021.0,,,
155,PT01M54.00S,2021-11-23T01:35:06.1Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,29,9,2021-11-23T01:35:06Z,1550000,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,1.0,,,1627529.0,,,,,,,,,,,,,,,,,
156,PT01M43.00S,2021-11-23T01:35:26.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630532,6.783837056504599,49.754901960784316,1610612753,29,9,2021-11-23T01:35:31Z,1560000,1.0,11.0,1,left,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,1.14,Missed,,,,,,,,,,,,,,,
157,PT01M40.00S,2021-11-23T01:35:29.5Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,29,9,2021-11-23T01:35:31Z,1570000,,,0,,J. Nwora REBOUND (Off:0 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,156.0,2.0,2.0,0.0,,,,,,,
158,PT01M32.00S,2021-11-23T01:35:38.0Z,1,REGULAR,2pt,Jump Shot,[],203114,93.77463863337714,74.01960784313727,1610612749,31,9,2021-11-23T01:35:42Z,1580000,120.0,6.0,1,right,K. Middleton 12' turnaround fadeaway Jump Shot (4 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,,,,,12.02,Made,4.0,,,,,,,,,,,,,,
159,PT01M18.00S,2021-11-23T01:35:51.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630532,10.068988173455978,41.42156862745098,1610612753,31,9,2021-11-23T01:36:00Z,1590000,43.0,42.0,1,left,MISS F. Wagner 6' driving Hook,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,6.01,Missed,,,,,,,,,,,,,,,
160,PT01M15.00S,2021-11-23T01:35:54.9Z,1,REGULAR,rebound,defensive,[],203918,,,1610612749,31,9,2021-11-23T01:36:00Z,1600000,,,0,,R. Hood REBOUND (Off:0 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,
161,PT01M07.00S,2021-11-23T01:36:02.2Z,1,REGULAR,3pt,Jump Shot,[],203114,89.83245729303549,96.07843137254902,1610612749,34,9,2021-11-23T01:36:07Z,1610000,230.0,43.0,1,right,K. Middleton 3PT  (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,23.44,Made,7.0,,,,,,,,,,,,,,
162,PT00M55.90S,2021-11-23T01:36:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,8.360709592641262,49.01960784313725,1610612753,34,11,2021-11-23T01:36:20Z,1620000,5.0,26.0,1,left,R. Hampton driving Layup (5 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,,2.66,Made,5.0,,,,,,,,,,,,,,
163,PT00M49.10S,2021-11-23T01:36:26.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612749,34,11,2021-11-23T01:36:49Z,1630000,,,0,,R. Hampton personal FOUL (2 PF) (Middleton 2 FT),"[1630181, 203114]",1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,1627529.0,,,,,,,,,,,2.0,0.0,Middleton,203114.0,,,
165,PT00M49.10S,2021-11-23T01:36:51.1Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,35,11,2021-11-23T01:36:51Z,1650000,,,0,,K. Middleton Free Throw 1 of 2 (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
166,PT00M49.10S,2021-11-23T01:37:01.0Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,36,11,2021-11-23T01:37:01Z,1660000,,,0,,K. Middleton Free Throw 2 of 2 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
167,PT00M40.70S,2021-11-23T01:37:10.7Z,1,REGULAR,3pt,Jump Shot,[],1629021,34.37910643889619,63.725490196078425,1610612753,36,14,2021-11-23T01:37:17Z,1670000,-69.0,271.0,1,left,M. Wagner 27' 3PT  (3 PTS) (C. Okeke 1 AST),"[1629021, 1629643]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,27.93,Made,3.0,C. Okeke,1629643.0,1.0,,,,,,,,,,,
169,PT00M25.90S,2021-11-23T01:37:30.2Z,1,REGULAR,3pt,Jump Shot,[],1629670,94.43166885676742,3.9215686274509802,1610612749,36,14,2021-11-23T01:37:34Z,1690000,-230.0,0.0,1,right,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
170,PT00M22.70S,2021-11-23T01:37:33.4Z,1,REGULAR,rebound,defensive,[],1630181,,,1610612753,36,14,2021-11-23T01:37:33Z,1700000,,,0,,R. Hampton REBOUND (Off:0 Def:1),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,169.0,1.0,1.0,0.0,,,,,,,
171,PT00M06.10S,2021-11-23T01:37:52.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630181,7.178055190538765,50.0,1610612753,36,16,2021-11-23T01:38:08Z,1710000,0.0,15.0,1,left,R. Hampton driving Layup (7 PTS),[1630181],1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,,,,,1.5,Made,7.0,,,,,,,,,,,,,,
172,PT00M06.10S,2021-11-23T01:37:55.6Z,1,REGULAR,violation,defensive goaltending,[],1626171,,,1610612753,36,16,2021-11-23T01:38:08Z,1720000,,,0,,B. Portis defensive goaltending VIOLATION,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,1627962.0,,,,,,,,,,,,,,,,,
173,PT00M00.00S,2021-11-23T01:38:28.9Z,1,REGULAR,period,end,[],0,,,1610612749,36,16,2021-11-23T01:38:28Z,1730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2021-11-23T01:40:27.2Z,2,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,36,16,2021-11-23T01:40:52Z,1740000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2021-11-23T01:40:27.2Z,2,REGULAR,substitution,out,['startperiod'],1630181,,,1610612749,36,16,2021-11-23T01:40:52Z,1750000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2021-11-23T01:40:27.2Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,36,16,2021-11-23T01:40:52Z,1760000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2021-11-23T01:40:27.2Z,2,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,36,16,2021-11-23T01:40:52Z,1770000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-11-23T01:40:53.4Z,2,REGULAR,period,start,[],0,,,1610612749,36,16,2021-11-23T01:40:53Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M36.00S,2021-11-23T01:41:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,92.59198423127464,60.29411764705882,1610612749,36,16,2021-11-23T01:43:33Z,1790000,51.0,17.0,1,right,MISS G. Hill driving Layup,[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,,,,,5.43,Missed,,,,,,,,,,,,,,,
180,PT11M33.00S,2021-11-23T01:41:19.3Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,36,16,2021-11-23T01:41:23Z,1800000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,179.0,3.0,2.0,1.0,,,,,,,
181,PT11M32.00S,2021-11-23T01:41:19.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,92.85479632063075,50.49019607843137,1610612749,38,16,2021-11-23T01:41:25Z,1810000,2.0,15.0,1,right,G. Antetokounmpo putback Layup (7 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,1.49,Made,7.0,,,,,,,,,,,,,,
182,PT11M18.00S,2021-11-23T01:41:35.3Z,2,REGULAR,turnover,bad pass,[],1629021,,,1610612753,38,16,2021-11-23T01:41:40Z,1820000,,,0,,M. Wagner bad pass TURNOVER (1 TO),"[1629021, 203114]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,1.0,Middleton,203114.0,,,,,,,,,,,,,,,,,,
183,PT11M18.00S,2021-11-23T01:41:35.3Z,2,REGULAR,steal,,[],203114,,,1610612749,38,16,2021-11-23T01:41:38Z,1830000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M11.00S,2021-11-23T01:41:42.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,93.11760840998686,52.20588235294118,1610612749,40,16,2021-11-23T01:41:58Z,1840000,11.0,12.0,1,right,B. Portis running reverse Layup (6 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,running reverse,,,Portis,B. Portis,,,,,,,,,1.64,Made,6.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,
186,PT11M09.00S,2021-11-23T01:42:01.4Z,2,REGULAR,foul,technical,['1freethrow'],1629021,,,1610612753,40,16,2021-11-23T01:42:16Z,1860000,,,0,,M. Wagner technical FOUL (1 Tech),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,1179.0,,,,,,,,,,,0.0,1.0,,,,,
