actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,value,stealPlayerName,stealPersonId
169,PT11M08.00S,2021-11-20T01:39:21.1Z,2,REGULAR,substitution,out,[],1629660,,,1610612749,34,24,2021-11-20T01:39:25Z,1680000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M08.00S,2021-11-20T01:39:21.1Z,2,REGULAR,substitution,in,[],1630598,,,1610612749,34,24,2021-11-20T01:39:25Z,1690000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M54.00S,2021-11-20T01:39:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,15.850854139290407,3.1862745098039214,1610612749,37,24,2021-11-20T01:39:46Z,1700000,234.0,96.0,1,left,G. Allen 25' 3PT  (6 PTS) (J. Robinson 1 AST),"[1628960, 1629620]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.32,Made,6.0,J. Robinson,1629620.0,1.0,,,,,,,,,,,,,,,
173,PT10M47.00S,2021-11-20T01:39:58.6Z,2,REGULAR,foul,personal,[],1629620,,,1610612760,37,24,2021-11-20T01:40:12Z,1720000,,,0,,J. Robinson personal FOUL (1 PF),"[1629620, 1630598]",1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,204058.0,1.0,0.0,Wiggins,1630598.0,,,,,,
175,PT10M43.00S,2021-11-20T01:40:07.3Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,37,24,2021-11-20T01:40:15Z,1740000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1626171]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,1.0,,Portis,1626171.0
176,PT10M43.00S,2021-11-20T01:40:07.3Z,2,REGULAR,steal,,[],1626171,,,1610612749,37,24,2021-11-20T01:40:09Z,1750000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M43.00S,2021-11-20T01:40:13.5Z,2,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612749,37,24,2021-11-20T01:40:34Z,1760000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Portis 2 FT),"[1630197, 1626171]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,204058.0,1.0,0.0,Portis,1626171.0,,,,,,
179,PT10M43.00S,2021-11-20T01:40:40.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626171,,,1610612749,38,24,2021-11-20T01:40:40Z,1780000,,,0,,B. Portis Free Throw 1 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
180,PT10M43.00S,2021-11-20T01:40:58.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626171,,,1610612749,39,24,2021-11-20T01:40:58Z,1790000,,,0,,B. Portis Free Throw 2 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
181,PT10M25.00S,2021-11-20T01:41:18.7Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612760,39,24,2021-11-20T01:41:30Z,1800000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Muscala 2 FT),"[203507, 203488]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,204058.0,1.0,0.0,Muscala,203488.0,,,,,,
183,PT10M25.00S,2021-11-20T01:41:44.6Z,2,REGULAR,freethrow,1 of 2,[],203488,,,1610612760,39,25,2021-11-20T01:41:44Z,1820000,,,0,,M. Muscala Free Throw 1 of 2 (4 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
184,PT10M25.00S,2021-11-20T01:41:57.7Z,2,REGULAR,freethrow,2 of 2,[],203488,,,1610612760,39,26,2021-11-20T01:41:57Z,1830000,,,0,,M. Muscala Free Throw 2 of 2 (5 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
185,PT10M06.00S,2021-11-20T01:42:17.5Z,2,REGULAR,3pt,Jump Shot,[],1629620,30.042706964520367,72.05882352941177,1610612749,39,26,2021-11-20T01:48:30Z,1840000,-110.0,230.0,1,left,MISS J. Robinson 25' pullup 3PT,[1629620],1610612749.0,MIL,pullup,,,Robinson,J. Robinson,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
186,PT10M03.00S,2021-11-20T01:42:20.5Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,39,26,2021-11-20T01:42:22Z,1850000,,,0,,M. Muscala REBOUND (Off:0 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,185.0,4.0,4.0,0.0,,,,,,,,,,,
187,PT09M57.00S,2021-11-20T01:42:26.2Z,2,REGULAR,2pt,Jump Shot,[],203488,94.56307490144546,76.9607843137255,1610612760,39,26,2021-11-20T01:42:32Z,1860000,135.0,-1.0,1,right,MISS M. Muscala 13' Jump Shot,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,13.48,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M54.00S,2021-11-20T01:42:29.2Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,39,26,2021-11-20T01:42:32Z,1870000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,187.0,3.0,3.0,0.0,,,,,,,,,,,
189,PT09M42.00S,2021-11-20T01:42:41.7Z,2,REGULAR,3pt,Jump Shot,[],1626171,34.37910643889619,41.17647058823529,1610612749,42,26,2021-11-20T01:42:49Z,1880000,44.0,271.0,1,left,B. Portis 27' 3PT  (8 PTS) (J. Robinson 2 AST),"[1626171, 1629620]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.43,Made,8.0,J. Robinson,1629620.0,2.0,,,,,,,,,,,,,,,
191,PT09M29.00S,2021-11-20T01:42:55.8Z,2,REGULAR,foul,personal,[],1626171,,,1610612760,42,26,2021-11-20T01:43:38Z,1900000,,,0,,B. Portis personal FOUL (2 PF),"[1626171, 1630197]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,202901.0,2.0,0.0,Pokusevski,1630197.0,,,,,,
193,PT09M29.00S,2021-11-20T01:43:03.7Z,2,REGULAR,substitution,out,[],1626171,,,1610612760,42,26,2021-11-20T01:43:15Z,1920000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M29.00S,2021-11-20T01:43:03.7Z,2,REGULAR,substitution,out,[],1629620,,,1610612760,42,26,2021-11-20T01:43:15Z,1930000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M29.00S,2021-11-20T01:43:03.7Z,2,REGULAR,substitution,in,[],201950,,,1610612760,42,26,2021-11-20T01:43:15Z,1940000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M29.00S,2021-11-20T01:43:03.7Z,2,REGULAR,substitution,in,[],1628400,,,1610612760,42,26,2021-11-20T01:43:15Z,1950000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M20.00S,2021-11-20T01:43:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,91.40932982917214,50.245098039215684,1610612760,42,26,2021-11-20T01:43:41Z,1960000,1.0,28.0,1,right,MISS M. Muscala Layup - blocked,"[203488, 203507]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,2.83,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
198,PT09M20.00S,2021-11-20T01:43:27.1Z,2,REGULAR,block,,[],203507,,,1610612760,42,26,2021-11-20T01:43:30Z,1970000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M20.00S,2021-11-20T01:43:27.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,42,26,2021-11-20T01:43:41Z,1980000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,,,
200,PT09M20.00S,2021-11-20T01:43:34.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,42,26,2021-11-20T01:43:34Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M18.00S,2021-11-20T01:43:50.7Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612760,42,26,2021-11-20T01:44:05Z,2000000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 203507]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,1.0,,Antetokounmpo,203507.0
202,PT09M18.00S,2021-11-20T01:43:50.7Z,2,REGULAR,steal,,[],203507,,,1610612749,42,26,2021-11-20T01:43:53Z,2010000,,,0,,G. Antetokounmpo STEAL (2 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M15.00S,2021-11-20T01:43:57.0Z,2,REGULAR,foul,offensive,[],203507,,,1610612749,42,26,2021-11-20T01:44:03Z,2020000,,,0,,G. Antetokounmpo charge offensive FOUL (2 PF),"[203507, 1629026]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202901.0,2.0,0.0,Williams,1629026.0,,,,,,
205,PT09M15.00S,2021-11-20T01:43:57.0Z,2,REGULAR,turnover,offensive foul,[],203507,,,1610612749,42,26,2021-11-20T01:43:57Z,2040000,,,0,,G. Antetokounmpo offensive foul TURNOVER (1 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202901.0,,,,,,,1.0,,,
206,PT09M01.00S,2021-11-20T01:44:25.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203488,65.65374507227332,47.05882352941176,1610612760,42,29,2021-11-20T01:44:31Z,2050000,-15.0,270.0,1,right,M. Muscala 27' 3PT  (8 PTS) (K. Williams 1 AST),"[203488, 1629026]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.08,Made,8.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,,
208,PT08M53.00S,2021-11-20T01:44:36.5Z,2,REGULAR,foul,personal,[],1630197,,,1610612749,42,29,2021-11-20T01:44:54Z,2070000,,,0,,A. Pokusevski personal FOUL (2 PF),"[1630197, 203114]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,204058.0,2.0,0.0,Middleton,203114.0,,,,,,
210,PT08M53.00S,2021-11-20T01:44:50.1Z,2,REGULAR,substitution,out,[],1630197,,,1610612749,42,29,2021-11-20T01:44:54Z,2090000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M53.00S,2021-11-20T01:44:50.1Z,2,REGULAR,substitution,in,[],1630526,,,1610612749,42,29,2021-11-20T01:44:54Z,2100000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M46.00S,2021-11-20T01:45:02.5Z,2,REGULAR,3pt,Jump Shot,[],1628960,28.465834428383708,17.401960784313726,1610612749,42,29,2021-11-20T01:45:07Z,2110000,163.0,215.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M44.00S,2021-11-20T01:45:04.5Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,42,29,2021-11-20T01:45:07Z,2120000,,,0,,M. Muscala REBOUND (Off:0 Def:5),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,212.0,5.0,5.0,0.0,,,,,,,,,,,
214,PT08M35.00S,2021-11-20T01:45:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,87.20433639947439,40.931372549019606,1610612760,42,29,2021-11-20T01:45:17Z,2130000,-45.0,68.0,1,right,MISS K. Williams 8' Jump Shot,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,8.15,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M33.00S,2021-11-20T01:45:15.8Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,42,29,2021-11-20T01:45:15Z,2140000,,,0,,J. Giddey REBOUND (Off:3 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,214.0,4.0,1.0,3.0,,,,,,,,,,,
216,PT08M30.00S,2021-11-20T01:45:19.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629026,70.64717477003943,79.90196078431373,1610612760,42,32,2021-11-20T01:45:24Z,2150000,150.0,223.0,1,right,K. Williams 26' 3PT  (3 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.88,Made,3.0,,,,,,,,,,,,,,,,,,
217,PT08M10.00S,2021-11-20T01:45:37.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,10.200394218134035,2.450980392156863,1610612749,45,32,2021-11-20T01:45:42Z,2160000,238.0,43.0,1,left,G. Allen 24' 3PT  (9 PTS) (S. Ojeleye 1 AST),"[1628960, 1628400]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,24.16,Made,9.0,S. Ojeleye,1628400.0,1.0,,,,,,,,,,,,,,,
219,PT07M52.00S,2021-11-20T01:45:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,91.40932982917214,51.225490196078425,1610612760,45,32,2021-11-20T01:46:10Z,2180000,6.0,28.0,1,right,MISS K. Williams reverse Layup,[1629026],1610612760.0,OKC,reverse,,,Williams,K. Williams,,,,,2.89,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M49.00S,2021-11-20T01:46:00.1Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,45,32,2021-11-20T01:46:10Z,2190000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,219.0,4.0,4.0,0.0,,,,,,,,,,,
221,PT07M26.00S,2021-11-20T01:46:22.3Z,2,REGULAR,3pt,Jump Shot,[],1628960,29.911300919842315,20.34313725490196,1610612749,45,32,2021-11-20T01:46:29Z,2200000,148.0,229.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
222,PT07M23.00S,2021-11-20T01:46:25.0Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,45,32,2021-11-20T01:46:25Z,2210000,,,0,,J. Giddey REBOUND (Off:3 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,221.0,5.0,2.0,3.0,,,,,,,,,,,
223,PT07M16.00S,2021-11-20T01:46:32.3Z,2,REGULAR,3pt,Jump Shot,[],1630598,66.44218134034165,65.68627450980392,1610612760,45,32,2021-11-20T01:46:41Z,2220000,78.0,263.0,1,right,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M14.00S,2021-11-20T01:46:35.4Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,45,32,2021-11-20T01:46:35Z,2230000,,,0,,J. Giddey REBOUND (Off:4 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,223.0,6.0,2.0,4.0,,,,,,,,,,,
225,PT07M14.00S,2021-11-20T01:46:37.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1630581,89.43823915900131,55.88235294117647,1610612760,45,34,2021-11-20T01:46:51Z,2240000,29.0,47.0,1,right,J. Giddey putback Layup (4 PTS),[1630581],1610612760.0,OKC,putback,,,Giddey,J. Giddey,,,,,5.53,Made,4.0,,,,,,,,,,,,,,,,,,
226,PT07M14.00S,2021-11-20T01:46:43.0Z,2,REGULAR,violation,defensive goaltending,[],203507,,,1610612760,45,34,2021-11-20T01:46:51Z,2250000,,,0,,G. Antetokounmpo defensive goaltending VIOLATION,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202901.0,,,,,,,,,,
227,PT06M54.00S,2021-11-20T01:47:10.3Z,2,REGULAR,2pt,Jump Shot,[],1628960,6.652431011826544,67.8921568627451,1610612749,47,34,2021-11-20T01:47:19Z,2260000,-89.0,10.0,1,left,G. Allen 9' driving floating Jump Shot (11 PTS),[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,9.01,Made,11.0,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2021-11-20T01:47:33.4Z,2,REGULAR,3pt,Jump Shot,[],1629026,87.86136662286465,96.81372549019608,1610612760,47,34,2021-11-20T01:47:38Z,2270000,234.0,62.0,1,right,MISS K. Williams 24' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M28.00S,2021-11-20T01:47:36.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,47,34,2021-11-20T01:47:38Z,2280000,,,0,,K. Middleton REBOUND (Off:0 Def:4),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,228.0,4.0,4.0,0.0,,,,,,,,,,,
230,PT06M22.00S,2021-11-20T01:47:42.1Z,2,REGULAR,3pt,Jump Shot,[],1628400,10.5946123521682,96.81372549019608,1610612749,47,34,2021-11-20T01:47:47Z,2290000,-234.0,47.0,1,left,MISS S. Ojeleye 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,23.88,Missed,,,,,,,,,,,,,,,,,,,
231,PT06M19.00S,2021-11-20T01:47:45.1Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,47,34,2021-11-20T01:47:47Z,2300000,,,0,,M. Muscala REBOUND (Off:0 Def:6),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,230.0,6.0,6.0,0.0,,,,,,,,,,,
232,PT06M14.00S,2021-11-20T01:47:50.5Z,2,REGULAR,3pt,Jump Shot,[],1629026,71.69842312746385,79.90196078431373,1610612760,47,34,2021-11-20T01:48:30Z,2310000,150.0,214.0,1,right,MISS K. Williams 26' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
233,PT06M13.00S,2021-11-20T01:47:54.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,47,34,2021-11-20T01:47:54Z,2320000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,
234,PT06M13.00S,2021-11-20T01:47:56.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,47,34,2021-11-20T01:47:56Z,2330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2021-11-20T01:48:00.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,47,34,2021-11-20T01:48:00Z,2340000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612760,47,34,2021-11-20T01:50:55Z,2350000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,out,[],203114,,,1610612760,47,34,2021-11-20T01:50:55Z,2360000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,out,[],203507,,,1610612760,47,34,2021-11-20T01:50:55Z,2370000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,47,34,2021-11-20T01:50:55Z,2380000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,out,[],203488,,,1610612760,47,34,2021-11-20T01:50:55Z,2390000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,in,[],1626192,,,1610612760,47,34,2021-11-20T01:50:55Z,2400000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612760,47,34,2021-11-20T01:50:55Z,2410000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,in,[],201588,,,1610612760,47,34,2021-11-20T01:50:55Z,2420000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,47,34,2021-11-20T01:50:55Z,2430000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M13.00S,2021-11-20T01:50:24.5Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,47,34,2021-11-20T01:50:55Z,2440000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M58.00S,2021-11-20T01:51:10.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,78.40013140604468,91.91176470588235,1610612760,47,34,2021-11-20T01:51:18Z,2450000,210.0,151.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M55.00S,2021-11-20T01:51:14.2Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,47,34,2021-11-20T01:51:14Z,2460000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,246.0,5.0,5.0,0.0,,,,,,,,,,,
248,PT05M48.00S,2021-11-20T01:51:24.1Z,2,REGULAR,foul,personal,[],1630598,,,1610612749,47,34,2021-11-20T01:51:32Z,2470000,,,0,,A. Wiggins personal FOUL (1 PF),"[1630598, 201950]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,2715.0,1.0,0.0,Holiday,201950.0,,,,,,
250,PT05M48.00S,2021-11-20T01:51:33.3Z,2,REGULAR,substitution,out,[],1630598,,,1610612749,47,34,2021-11-20T01:51:39Z,2490000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M48.00S,2021-11-20T01:51:33.3Z,2,REGULAR,substitution,in,[],1629647,,,1610612749,47,34,2021-11-20T01:51:39Z,2500000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M42.00S,2021-11-20T01:51:53.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,33.85348226018397,42.15686274509804,1610612749,47,34,2021-11-20T02:01:34Z,2510000,39.0,266.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,,
253,PT05M38.00S,2021-11-20T01:51:57.0Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,47,34,2021-11-20T02:43:24Z,2520000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,
474,PT05M38.00S,2021-11-20T01:51:58.3Z,2,REGULAR,turnover,lost ball,[],1629026,,,1610612760,47,34,2021-11-20T02:43:56Z,2525000,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1626192]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,1.0,,Connaughton,1626192.0
475,PT05M38.00S,2021-11-20T01:51:58.3Z,2,REGULAR,steal,,[],1626192,,,1610612749,47,34,2021-11-20T02:43:56Z,2527500,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M34.00S,2021-11-20T01:52:03.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201588,28.07161629434954,18.872549019607842,1610612749,50,34,2021-11-20T02:43:56Z,2530000,156.0,211.0,1,left,G. Hill 26' 3PT  (8 PTS) (P. Connaughton 1 AST),"[201588, 1626192]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,26.25,Made,8.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,,
