actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
181,PT10M51.00S,2021-12-05T01:47:07.3Z,2,REGULAR,foul,personal,['2freethrow'],1630209,,,1610612749,36,29,2021-12-05T01:47:22Z,1800000,,,0,,O. Yurtseven shooting personal FOUL (2 PF) (Portis 2 FT),"[1630209, 1626171]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,,,,,,,202041.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,
183,PT10M51.00S,2021-12-05T01:47:39.7Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,37,29,2021-12-05T01:47:39Z,1820000,,,0,,B. Portis Free Throw 1 of 2 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
184,PT10M51.00S,2021-12-05T01:47:40.7Z,2,REGULAR,substitution,out,[],203648,,,1610612749,37,29,2021-12-05T01:47:54Z,1830000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M51.00S,2021-12-05T01:47:40.7Z,2,REGULAR,substitution,out,[],1630209,,,1610612749,37,29,2021-12-05T01:47:54Z,1840000,,,0,,SUB out: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M51.00S,2021-12-05T01:47:40.7Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,37,29,2021-12-05T01:47:54Z,1850000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M51.00S,2021-12-05T01:47:40.7Z,2,REGULAR,substitution,in,[],203473,,,1610612749,37,29,2021-12-05T01:47:54Z,1860000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT10M51.00S,2021-12-05T01:48:05.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,38,29,2021-12-05T01:48:05Z,1870000,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
189,PT10M43.00S,2021-12-05T01:48:18.6Z,2,REGULAR,foul,offensive,[],200768,,,1610612748,38,29,2021-12-05T01:48:41Z,1880000,,,0,,K. Lowry offensive FOUL (1 PF),"[200768, 202083]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,1204.0,1.0,0.0,Matthews,202083.0,,,,,,,,,,
191,PT10M43.00S,2021-12-05T01:48:18.6Z,2,REGULAR,turnover,offensive foul,[],200768,,,1610612748,38,29,2021-12-05T01:48:18Z,1900000,,,0,,K. Lowry offensive foul TURNOVER (2 TO),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,1204.0,,,,,2.0,,,,,,,,,
192,PT10M31.00S,2021-12-05T01:48:48.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203114,28.991458607095925,16.42156862745098,1610612749,41,29,2021-12-05T01:48:52Z,1910000,168.0,220.0,1,left,K. Middleton 27' 3PT  (8 PTS) (J. Smart 1 AST),"[203114, 1630606]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.67,Made,,,,,,,,,,,8.0,J. Smart,1630606.0,1.0,,,,,
194,PT10M17.00S,2021-12-05T01:49:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,93.11760840998686,46.568627450980394,1610612748,41,29,2021-12-05T01:49:07Z,1930000,-17.0,12.0,1,right,MISS K. Lowry driving Layup - blocked,"[200768, 1626171]",1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,2.11,Missed,,,,,,,,,,,,,,,Portis,1626171.0,,,
195,PT10M17.00S,2021-12-05T01:49:02.0Z,2,REGULAR,block,,[],1626171,,,1610612748,41,29,2021-12-05T01:49:05Z,1940000,,,0,,B. Portis BLOCK (1 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M13.00S,2021-12-05T01:49:06.0Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,29,2021-12-05T01:49:07Z,1950000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,194.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
197,PT10M10.00S,2021-12-05T01:49:09.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,8.360709592641262,2.450980392156863,1610612749,41,29,2021-12-05T01:49:17Z,1960000,238.0,26.0,1,left,MISS W. Matthews running 3PT,[202083],1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,23.91,Missed,,,,,,,,,,,,,,,,,,,
198,PT10M08.00S,2021-12-05T01:49:11.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,41,29,2021-12-05T01:49:11Z,1970000,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,197.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
199,PT10M05.00S,2021-12-05T01:49:15.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630606,26.231931668856767,15.196078431372548,1610612749,41,29,2021-12-05T01:49:20Z,1980000,174.0,194.0,1,left,MISS J. Smart 26' 3PT,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,26.07,Missed,,,,,,,,,,,,,,,,,,,
200,PT10M05.00S,2021-12-05T01:49:15.2Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,41,29,2021-12-05T01:51:46Z,1990000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
201,PT09M43.00S,2021-12-05T01:49:36.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203473,90.62089356110381,44.85294117647059,1610612748,41,29,2021-12-05T01:49:41Z,2000000,-26.0,36.0,1,right,MISS D. Dedmon turnaround Hook,[203473],1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,,
202,PT09M40.00S,2021-12-05T01:49:39.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,29,2021-12-05T01:49:41Z,2010000,,,0,,B. Portis REBOUND (Off:3 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,201.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
203,PT09M35.00S,2021-12-05T01:49:45.2Z,2,REGULAR,3pt,Jump Shot,[],203114,32.802233902759525,29.166666666666668,1610612749,41,29,2021-12-05T01:52:27Z,2020000,104.0,256.0,1,left,MISS K. Middleton 27' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M32.00S,2021-12-05T01:49:48.2Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,41,29,2021-12-05T01:49:52Z,2030000,,,0,,D. Dedmon REBOUND (Off:1 Def:4),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,203.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
205,PT09M18.00S,2021-12-05T01:50:03.3Z,2,REGULAR,foul,personal,['2freethrow'],1630606,,,1610612748,41,29,2021-12-05T01:50:30Z,2040000,,,0,,J. Smart shooting personal FOUL (1 PF) (Martin 2 FT),"[1630606, 1628997]",1610612749.0,MIL,shooting,,,Smart,J. Smart,,,,,,,,,,,202027.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,
207,PT09M18.00S,2021-12-05T01:50:35.9Z,2,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,41,30,2021-12-05T01:50:35Z,2060000,,,0,,C. Martin Free Throw 1 of 2 (3 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
208,PT09M18.00S,2021-12-05T01:50:37.3Z,2,REGULAR,substitution,out,[],202083,,,1610612748,41,30,2021-12-05T01:50:42Z,2070000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M18.00S,2021-12-05T01:50:37.3Z,2,REGULAR,substitution,in,[],203918,,,1610612748,41,30,2021-12-05T01:50:42Z,2080000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M18.00S,2021-12-05T01:50:57.9Z,2,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,41,31,2021-12-05T01:50:57Z,2090000,,,0,,C. Martin Free Throw 2 of 2 (4 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
211,PT09M00.00S,2021-12-05T01:51:16.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,18.74178712220762,65.44117647058823,1610612749,41,31,2021-12-05T01:51:26Z,2100000,-77.0,124.0,1,left,MISS B. Portis 14' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,14.58,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M56.00S,2021-12-05T01:51:20.1Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,41,31,2021-12-05T01:51:26Z,2110000,,,0,,D. Dedmon REBOUND (Off:1 Def:5),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,211.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
213,PT08M53.00S,2021-12-05T01:51:23.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,71.69842312746385,79.41176470588235,1610612748,41,34,2021-12-05T01:51:35Z,2120000,147.0,214.0,1,right,C. Martin 25' 3PT running pullup (7 PTS) (K. Lowry 5 AST),"[1628997, 200768]",1610612748.0,MIA,running pullup,,,Martin,C. Martin,,,,,25.93,Made,,,,,,,,,,,7.0,K. Lowry,200768.0,5.0,,,,,
214,PT08M46.00S,2021-12-05T01:51:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630606,7.703679369250986,49.26470588235294,1610612749,43,34,2021-12-05T01:56:01Z,2130000,4.0,20.0,1,left,J. Smart running Layup (2 PTS) (K. Middleton 4 AST),"[1630606, 203114]",1610612749.0,MIL,running,,,Smart,J. Smart,,,,,2.02,Made,,,,,,,,,,,2.0,K. Middleton,203114.0,4.0,,,,,
215,PT08M33.00S,2021-12-05T01:51:42.8Z,2,REGULAR,3pt,Jump Shot,[],200768,71.69842312746385,18.38235294117647,1610612748,43,37,2021-12-05T01:51:48Z,2140000,-158.0,214.0,1,right,K. Lowry 26' 3PT  (3 PTS) (G. Vincent 1 AST),"[200768, 1629216]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,26.57,Made,,,,,,,,,,,3.0,G. Vincent,1629216.0,1.0,,,,,
217,PT08M17.00S,2021-12-05T01:51:59.8Z,2,REGULAR,3pt,Jump Shot,[],1626171,33.327858081471746,58.82352941176471,1610612749,43,37,2021-12-05T01:52:04Z,2160000,-44.0,261.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M14.00S,2021-12-05T01:52:02.8Z,2,REGULAR,rebound,defensive,[],200768,,,1610612748,43,37,2021-12-05T01:52:04Z,2170000,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
219,PT08M11.00S,2021-12-05T01:52:08.3Z,2,REGULAR,turnover,out-of-bounds,[],200768,,,1610612748,43,37,2021-12-05T01:52:16Z,2180000,,,0,,K. Lowry bad pass out-of-bounds TURNOVER (3 TO),[200768],1610612748.0,MIA,bad pass,,,Lowry,K. Lowry,,,,,,,,,,,1204.0,,,,,3.0,,,,,,,,,
220,PT08M11.00S,2021-12-05T01:52:12.8Z,2,REGULAR,substitution,out,[],1630606,,,1610612749,43,37,2021-12-05T01:52:20Z,2190000,,,0,,SUB out: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M11.00S,2021-12-05T01:52:12.8Z,2,REGULAR,substitution,in,[],201950,,,1610612749,43,37,2021-12-05T01:52:20Z,2200000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M06.00S,2021-12-05T01:52:31.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,31.35676741130092,27.941176470588236,1610612749,46,37,2021-12-05T01:52:39Z,2210000,110.0,242.0,1,left,P. Connaughton 26' 3PT  (6 PTS) (R. Hood 1 AST),"[1626192, 203918]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,26.62,Made,,,,,,,,,,,6.0,R. Hood,203918.0,1.0,,,,,
224,PT08M06.00S,2021-12-05T01:52:42.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,46,37,2021-12-05T01:52:42Z,2230000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,out,[],203114,,,1610612748,46,37,2021-12-05T01:55:32Z,2240000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,out,[],1629216,,,1610612748,46,37,2021-12-05T01:55:32Z,2250000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,46,37,2021-12-05T01:55:32Z,2260000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,in,[],1630606,,,1610612748,46,37,2021-12-05T01:55:32Z,2270000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,46,37,2021-12-05T01:55:32Z,2280000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M06.00S,2021-12-05T01:55:08.3Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,46,37,2021-12-05T01:55:32Z,2290000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M56.00S,2021-12-05T01:55:57.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,46,37,2021-12-05T01:55:57Z,2300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M49.00S,2021-12-05T01:56:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.43166885676742,49.26470588235294,1610612748,46,37,2021-12-05T01:56:30Z,2310000,-4.0,0.0,1,right,MISS C. Martin Layup,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,0.37,Missed,,,,,,,,,,,,,,,,,,,
235,PT07M45.00S,2021-12-05T01:56:21.7Z,2,REGULAR,rebound,defensive,[],203918,,,1610612749,46,37,2021-12-05T01:56:30Z,2320000,,,0,,R. Hood REBOUND (Off:0 Def:2),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,234.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
236,PT07M39.00S,2021-12-05T01:56:27.4Z,2,REGULAR,3pt,Jump Shot,[],203918,30.042706964520367,75.98039215686273,1610612749,46,37,2021-12-05T01:56:46Z,2330000,-130.0,230.0,1,left,MISS R. Hood 26' 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
237,PT07M39.00S,2021-12-05T01:56:27.4Z,2,REGULAR,rebound,defensive,[],203473,,,1610612748,46,37,2021-12-05T01:56:46Z,2340000,,,0,,D. Dedmon REBOUND (Off:1 Def:6),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,236.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
238,PT07M31.00S,2021-12-05T01:56:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628997,90.3580814717477,95.34313725490196,1610612748,46,37,2021-12-05T01:56:53Z,2350000,227.0,38.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
239,PT07M28.00S,2021-12-05T01:56:38.2Z,2,REGULAR,rebound,defensive,[],1626192,,,1610612749,46,37,2021-12-05T01:56:53Z,2360000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,238.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
240,PT07M24.00S,2021-12-05T01:56:45.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,46,37,2021-12-05T01:56:45Z,2370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M21.00S,2021-12-05T01:56:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.30946123521682,49.01960784313725,1610612749,48,37,2021-12-05T01:57:06Z,2380000,5.0,16.0,1,left,P. Connaughton cutting Layup (8 PTS) (J. Smart 2 AST),"[1626192, 1630606]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,1.69,Made,,,,,,,,,,,8.0,J. Smart,1630606.0,2.0,,,,,
243,PT07M00.00S,2021-12-05T01:57:22.2Z,2,REGULAR,3pt,Jump Shot,[],1628997,94.56307490144546,4.411764705882353,1610612748,48,37,2021-12-05T01:59:28Z,2400000,-228.0,-1.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M58.00S,2021-12-05T01:57:24.2Z,2,REGULAR,rebound,defensive,[],1630606,,,1610612749,48,37,2021-12-05T01:59:28Z,2410000,,,0,,J. Smart REBOUND (Off:0 Def:2),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,243.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
245,PT06M54.00S,2021-12-05T01:57:28.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,8.754927726675426,3.1862745098039214,1610612749,51,37,2021-12-05T01:58:25Z,2420000,234.0,30.0,1,left,P. Connaughton 3PT running (11 PTS) (B. Portis 3 AST),"[1626192, 1626171]",1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,23.6,Made,,,,,,,,,,,11.0,B. Portis,1626171.0,3.0,,,,,
247,PT06M53.00S,2021-12-05T01:57:36.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,51,37,2021-12-05T01:57:36Z,2440000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M53.00S,2021-12-05T01:59:43.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,51,37,2021-12-05T02:00:16Z,2450000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M53.00S,2021-12-05T01:59:43.0Z,2,REGULAR,substitution,in,[],200782,,,1610612748,51,37,2021-12-05T02:00:16Z,2460000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M32.00S,2021-12-05T02:00:47.9Z,2,REGULAR,3pt,Jump Shot,[],1629639,95.48291721419186,3.9215686274509802,1610612748,51,40,2021-12-05T02:00:53Z,2470000,-230.0,-10.0,1,right,T. Herro 3PT  (7 PTS) (K. Lowry 6 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,23.06,Made,,,,,,,,,,,7.0,K. Lowry,200768.0,6.0,,,,,
252,PT06M17.00S,2021-12-05T02:01:03.4Z,2,REGULAR,3pt,Jump Shot,[],1626171,31.35676741130092,26.715686274509803,1610612749,54,40,2021-12-05T02:01:07Z,2490000,116.0,242.0,1,left,B. Portis 26' 3PT  (7 PTS) (J. Holiday 3 AST),"[1626171, 201950]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.88,Made,,,,,,,,,,,7.0,J. Holiday,201950.0,3.0,,,,,
254,PT05M59.00S,2021-12-05T02:01:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200782,87.59855453350855,55.14705882352941,1610612748,54,40,2021-12-05T02:01:43Z,2510000,26.0,64.0,1,right,MISS P. Tucker 6' driving bank Shot,[200782],1610612748.0,MIA,driving bank,,,Tucker,P. Tucker,,,,,6.91,Missed,,,,,,,,,,,,,,,,,,,
255,PT05M56.00S,2021-12-05T02:01:23.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,54,40,2021-12-05T02:01:29Z,2520000,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,254.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
256,PT05M36.00S,2021-12-05T02:01:43.9Z,2,REGULAR,3pt,Jump Shot,[],203918,32.14520367936925,33.33333333333333,1610612749,54,40,2021-12-05T02:01:48Z,2530000,83.0,250.0,1,left,MISS R. Hood 26' 3PT,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
257,PT05M33.00S,2021-12-05T02:01:46.8Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,54,40,2021-12-05T02:01:46Z,2540000,,,0,,T. Herro REBOUND (Off:2 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,256.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
258,PT05M30.00S,2021-12-05T02:01:53.0Z,2,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612748,54,40,2021-12-05T02:02:03Z,2550000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Lowry 2 FT),"[1626192, 200768]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,,,,202027.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,
260,PT05M30.00S,2021-12-05T02:02:20.1Z,2,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,54,41,2021-12-05T02:02:50Z,2570000,,,0,,K. Lowry Free Throw 1 of 2 (4 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
261,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,out,[],203918,,,1610612748,54,41,2021-12-05T02:02:45Z,2580000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,out,[],1626171,,,1610612748,54,41,2021-12-05T02:02:45Z,2590000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,out,[],203473,,,1610612748,54,41,2021-12-05T02:02:45Z,2600000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,in,[],1630572,,,1610612748,54,41,2021-12-05T02:02:45Z,2610000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,in,[],202326,,,1610612748,54,41,2021-12-05T02:02:45Z,2620000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M30.00S,2021-12-05T02:02:21.2Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,54,41,2021-12-05T02:02:45Z,2630000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M30.00S,2021-12-05T02:02:20.1Z,2,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,54,41,2021-12-05T02:02:50Z,2640000,,,0,,MISS K. Lowry Free Throw 2 of 2,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Missed,,,,,,,,,,,,,,,,,,,
268,PT05M25.00S,2021-12-05T02:02:25.1Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,54,41,2021-12-05T02:02:50Z,2650000,,,0,,D. Cousins REBOUND (Off:1 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,267.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
269,PT05M21.00S,2021-12-05T02:02:53.7Z,2,REGULAR,3pt,Jump Shot,[],1626192,30.56833114323259,71.32352941176471,1610612749,54,41,2021-12-05T02:03:38Z,2660000,-107.0,235.0,1,left,MISS P. Connaughton 25' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
270,PT05M18.00S,2021-12-05T02:02:59.0Z,2,REGULAR,rebound,offensive,[],202326,,,1610612749,54,41,2021-12-05T02:02:59Z,2670000,,,0,,D. Cousins REBOUND (Off:2 Def:1),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,269.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
