actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
89,PT05M25.00S,2022-01-14T00:47:49.2Z,1,REGULAR,rebound,offensive,[],1626192,,,1610612749,19,10,2022-01-14T00:47:49Z,890000,,,0,,P. Connaughton REBOUND (Off:1 Def:0),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,88.0,,,1.0,0.0,1.0,,,,,,,,,
90,PT05M22.00S,2022-01-14T00:47:52.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202083,24.78646517739816,93.87254901960785,1610612749,22,10,2022-01-14T00:47:57Z,900000,-219.0,180.0,1,left,W. Matthews 28' 3PT  (3 PTS) (P. Connaughton 1 AST),"[202083, 1626192]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,Made,,3.0,28.41,,,,,,,P. Connaughton,1626192.0,1.0,,,
92,PT04M58.00S,2022-01-14T00:48:21.3Z,1,REGULAR,2pt,Jump Shot,[],203490,78.18659658344284,36.95618872549019,1610612744,22,10,2022-01-14T00:50:18Z,920000,-65.0,153.0,1,right,MISS O. Porter Jr. 16' Jump Shot,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,Missed,,,16.59,,,,,,,,,,,,
93,PT04M57.00S,2022-01-14T00:48:22.3Z,1,REGULAR,rebound,offensive,[],2738,,,1610612744,22,10,2022-01-14T00:50:18Z,930000,,,0,,A. Iguodala REBOUND (Off:1 Def:0),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,92.0,,,1.0,0.0,1.0,,,,,,,,,
94,PT04M56.00S,2022-01-14T00:48:27.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",2738,94.40999984741211,50.0,1610612744,22,12,2022-01-14T00:50:33Z,940000,0.0,0.0,1,right,A. Iguodala tip DUNK (2 PTS),[2738],1610612744.0,GSW,tip,,,Iguodala,A. Iguodala,,,,,,,,,,Made,,2.0,0.0,,,,,,,,,,,,
95,PT04M38.00S,2022-01-14T00:48:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628960,31.882391590013142,65.44117647058823,1610612749,22,12,2022-01-14T00:48:40Z,950000,-77.0,247.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,25.9,,,,,,,,,,,,
96,PT04M35.00S,2022-01-14T00:48:39.0Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,22,12,2022-01-14T00:48:40Z,960000,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,95.0,,,2.0,2.0,0.0,,,,,,,,,
97,PT04M28.00S,2022-01-14T00:48:45.8Z,1,REGULAR,3pt,Jump Shot,[],203952,73.9323258869908,10.784313725490197,1610612744,22,12,2022-01-14T00:48:52Z,970000,-196.0,193.0,1,right,MISS A. Wiggins 27' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,Missed,,,27.48,,,,,,,,,,,,
98,PT04M23.00S,2022-01-14T00:48:50.8Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,22,12,2022-01-14T00:48:52Z,980000,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,97.0,,,1.0,1.0,0.0,,,,,,,,,
99,PT04M21.00S,2022-01-14T00:49:05.6Z,1,REGULAR,violation,kicked ball,[],203490,,,1610612749,22,12,2022-01-14T00:49:16Z,990000,,,0,,O. Porter Jr. kicked ball VIOLATION,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,101284.0,,,,,,,,,,,,,,,,,,,,
100,PT04M21.00S,2022-01-14T00:49:12.6Z,1,REGULAR,substitution,out,[],1628960,,,1610612749,22,12,2022-01-14T00:49:20Z,1000000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2022-01-14T00:49:12.6Z,1,REGULAR,substitution,out,[],202083,,,1610612749,22,12,2022-01-14T00:49:20Z,1010000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M21.00S,2022-01-14T00:49:12.6Z,1,REGULAR,substitution,in,[],1628978,,,1610612749,22,12,2022-01-14T00:49:20Z,1020000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M21.00S,2022-01-14T00:49:12.6Z,1,REGULAR,substitution,in,[],201588,,,1610612749,22,12,2022-01-14T00:49:20Z,1030000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M10.00S,2022-01-14T00:49:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,10.200394218134035,50.73529411764706,1610612749,22,12,2022-01-14T00:49:38Z,1040000,-4.0,43.0,1,left,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 203952]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,4.36,,,,,,,,,,Wiggins,203952.0,
105,PT04M10.00S,2022-01-14T00:49:30.8Z,1,REGULAR,block,,[],203952,,,1610612749,22,12,2022-01-14T00:49:34Z,1050000,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M10.00S,2022-01-14T00:49:30.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,22,12,2022-01-14T00:49:38Z,1060000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,
107,PT04M09.00S,2022-01-14T00:49:37.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,22,12,2022-01-14T00:49:37Z,1070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M00.00S,2022-01-14T00:49:45.3Z,1,REGULAR,3pt,Jump Shot,[],201939,66.5735873850197,46.32352941176471,1610612744,22,12,2022-01-14T00:49:51Z,1080000,-18.0,262.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,,,,Missed,,,26.23,,,,,,,,,,,,
109,PT03M57.00S,2022-01-14T00:49:48.3Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,22,12,2022-01-14T00:49:51Z,1090000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,108.0,,,2.0,1.0,1.0,,,,,,,,,
110,PT03M47.00S,2022-01-14T00:49:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.863994743758213,50.0,1610612749,24,12,2022-01-14T00:50:07Z,1100000,0.0,3.0,1,left,G. Antetokounmpo driving Layup (11 PTS) (P. Connaughton 2 AST),"[203507, 1626192]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,11.0,0.26,,,,,,,P. Connaughton,1626192.0,2.0,,,
112,PT03M41.00S,2022-01-14T00:50:03.9Z,1,REGULAR,turnover,bad pass,[],2738,,,1610612744,24,12,2022-01-14T00:50:10Z,1120000,,,0,,A. Iguodala bad pass TURNOVER (1 TO),"[2738, 1629670]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,1.0,Nwora,1629670.0,,,,,,
113,PT03M41.00S,2022-01-14T00:50:03.9Z,1,REGULAR,steal,,[],1629670,,,1610612749,24,12,2022-01-14T00:50:06Z,1130000,,,0,,J. Nwora STEAL (1 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M31.00S,2022-01-14T00:50:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,24.129434954007884,87.99019607843137,1610612749,24,12,2022-01-14T00:50:21Z,1140000,-190.0,174.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,Missed,,,25.78,,,,,,,,,,,,
115,PT03M28.00S,2022-01-14T00:50:17.0Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,24,12,2022-01-14T00:50:21Z,1150000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:2),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,114.0,,,2.0,2.0,0.0,,,,,,,,,
116,PT03M25.00S,2022-01-14T00:50:19.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201939,64.47109067017082,28.186274509803923,1610612744,24,15,2022-01-14T00:50:32Z,1160000,-109.0,281.0,1,right,S. Curry 30' 3PT running pullup (5 PTS),[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,,,,,Made,,5.0,30.19,,,,,,,,,,,,
117,PT03M16.00S,2022-01-14T00:50:32.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,24,15,2022-01-14T00:50:32Z,1170000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,24,15,2022-01-14T00:54:09Z,1180000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,out,[],203952,,,1610612749,24,15,2022-01-14T00:54:09Z,1190000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,out,[],201939,,,1610612749,24,15,2022-01-14T00:54:09Z,1200000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,in,[],203114,,,1610612749,24,15,2022-01-14T00:54:09Z,1210000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,in,[],1630228,,,1610612749,24,15,2022-01-14T00:54:09Z,1220000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M16.00S,2022-01-14T00:53:22.0Z,1,REGULAR,substitution,in,[],1627814,,,1610612749,24,15,2022-01-14T00:54:09Z,1230000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M08.00S,2022-01-14T00:54:13.0Z,1,REGULAR,3pt,Jump Shot,[],203114,32.40801576872536,33.57843137254902,1610612749,27,15,2022-01-14T00:54:17Z,1240000,82.0,252.0,1,left,K. Middleton 26' 3PT  (6 PTS) (G. Hill 1 AST),"[203114, 201588]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,6.0,26.51,,,,,,,G. Hill,201588.0,1.0,,,
126,PT02M54.00S,2022-01-14T00:54:25.8Z,1,REGULAR,3pt,Jump Shot,[],203490,71.82982917214193,16.176470588235293,1610612744,27,15,2022-01-14T00:54:30Z,1260000,-169.0,212.0,1,right,MISS O. Porter Jr. 27' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,Missed,,,27.14,,,,,,,,,,,,
127,PT02M52.00S,2022-01-14T00:54:27.8Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,27,15,2022-01-14T00:54:30Z,1270000,,,0,,P. Connaughton REBOUND (Off:1 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,126.0,,,3.0,2.0,1.0,,,,,,,,,
128,PT02M38.00S,2022-01-14T00:54:42.3Z,1,REGULAR,2pt,Jump Shot,[],203114,10.726018396846255,82.59803921568627,1610612749,29,15,2022-01-14T00:54:47Z,1280000,-163.0,48.0,1,left,K. Middleton 17' Jump Shot (8 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,8.0,17.0,,,,,,,,,,,,
129,PT02M26.00S,2022-01-14T00:54:54.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,69.07030223390277,21.568627450980394,1610612744,29,18,2022-01-14T00:54:59Z,1290000,-142.0,238.0,1,right,J. Poole 27' 3PT  (3 PTS) (O. Porter Jr. 1 AST),"[1629673, 203490]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Made,,3.0,27.74,,,,,,,O. Porter Jr.,203490.0,1.0,,,
131,PT02M12.00S,2022-01-14T00:55:09.5Z,1,REGULAR,2pt,Jump Shot,[],203114,22.815374507227332,64.95098039215686,1610612749,29,18,2022-01-14T00:55:26Z,1310000,-75.0,162.0,1,left,MISS K. Middleton 17' turnaround Shot,[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,17.84,,,,,,,,,,,,
132,PT02M12.00S,2022-01-14T00:55:09.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,29,18,2022-01-14T00:55:26Z,1320000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,
133,PT02M12.00S,2022-01-14T00:55:19.0Z,1,REGULAR,foul,personal,[],1626192,,,1610612744,29,18,2022-01-14T00:55:29Z,1330000,,,0,,P. Connaughton loose ball personal FOUL (1 PF),"[1626192, 1627814]",1610612749.0,MIL,loose ball,,,Connaughton,P. Connaughton,,,,,1626302.0,1.0,0.0,Lee,1627814.0,,,,,,,,,,,,,,,,
135,PT02M03.00S,2022-01-14T00:55:37.2Z,1,REGULAR,foul,personal,['3freethrow'],201588,,,1610612744,29,18,2022-01-14T00:55:55Z,1350000,,,0,,G. Hill shooting personal FOUL (1 PF) (Poole 3 FT),"[201588, 1629673]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,101283.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,,
137,PT02M03.00S,2022-01-14T00:56:09.9Z,1,REGULAR,freethrow,1 of 3,[],1629673,,,1610612744,29,19,2022-01-14T00:56:09Z,1370000,,,0,,J. Poole Free Throw 1 of 3 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
138,PT02M03.00S,2022-01-14T00:56:25.2Z,1,REGULAR,freethrow,2 of 3,[],1629673,,,1610612744,29,20,2022-01-14T00:56:25Z,1380000,,,0,,J. Poole Free Throw 2 of 3 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
139,PT02M03.00S,2022-01-14T00:56:40.8Z,1,REGULAR,freethrow,3 of 3,[],1629673,,,1610612744,29,21,2022-01-14T00:56:40Z,1390000,,,0,,J. Poole Free Throw 3 of 3 (6 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Made,,6.0,,,,,,,,,,,,,
140,PT01M41.00S,2022-01-14T00:57:03.6Z,1,REGULAR,3pt,Jump Shot,[],1626192,5.601182654402102,3.1862745098039214,1610612749,29,21,2022-01-14T00:57:08Z,1400000,234.0,0.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,Missed,,,23.41,,,,,,,,,,,,
141,PT01M38.00S,2022-01-14T00:57:06.6Z,1,REGULAR,rebound,defensive,[],203490,,,1610612744,29,21,2022-01-14T00:57:08Z,1410000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:3),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,140.0,,,3.0,3.0,0.0,,,,,,,,,
142,PT01M35.00S,2022-01-14T00:57:10.6Z,1,REGULAR,turnover,bad pass,[],1629673,,,1610612744,29,21,2022-01-14T00:57:15Z,1420000,,,0,,J. Poole bad pass TURNOVER (1 TO),"[1629673, 1628978]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,,
143,PT01M35.00S,2022-01-14T00:57:10.6Z,1,REGULAR,steal,,[],1628978,,,1610612749,29,21,2022-01-14T00:57:13Z,1430000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M34.00S,2022-01-14T00:57:18.9Z,1,REGULAR,foul,personal,[],1629673,,,1610612749,29,21,2022-01-14T01:07:22Z,1440000,,,0,,J. Poole take personal FOUL (1 PF),"[1629673, 201588]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,101284.0,1.0,0.0,Hill,201588.0,,,,,,,,,,,,,,,,
146,PT01M34.00S,2022-01-14T00:57:32.2Z,1,REGULAR,substitution,out,[],1626192,,,1610612749,29,21,2022-01-14T00:57:37Z,1460000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M34.00S,2022-01-14T00:57:32.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,29,21,2022-01-14T00:57:37Z,1470000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M24.00S,2022-01-14T00:57:42.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203114,28.991458607095925,79.65686274509804,1610612749,32,21,2022-01-14T00:57:46Z,1480000,-148.0,220.0,1,left,K. Middleton 26' 3PT  (11 PTS) (G. Hill 2 AST),"[203114, 201588]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Made,,11.0,26.53,,,,,,,G. Hill,201588.0,2.0,,,
150,PT01M04.00S,2022-01-14T00:58:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,82.7365308804205,42.15686274509804,1610612744,32,21,2022-01-14T00:58:12Z,1500000,-39.0,110.0,1,right,MISS J. Kuminga 11' turnaround Shot,[1630228],1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,,,,,,Missed,,,11.66,,,,,,,,,,,,
151,PT01M02.00S,2022-01-14T00:58:04.2Z,1,REGULAR,rebound,offensive,[],1630228,,,1610612744,32,21,2022-01-14T00:58:04Z,1510000,,,0,,J. Kuminga REBOUND (Off:1 Def:0),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,150.0,,,1.0,0.0,1.0,,,,,,,,,
152,PT00M59.40S,2022-01-14T00:58:09.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627814,90.09526938239159,39.950980392156865,1610612744,32,21,2022-01-14T01:00:37Z,1520000,-50.0,41.0,1,right,MISS D. Lee 6' driving floating bank Shot,[1627814],1610612744.0,GSW,driving floating bank,,,Lee,D. Lee,,,,,,,,,,Missed,,,6.46,,,,,,,,,,,,
153,PT00M56.90S,2022-01-14T00:58:11.6Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,32,21,2022-01-14T00:58:18Z,1530000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,152.0,,,1.0,1.0,0.0,,,,,,,,,
154,PT00M48.80S,2022-01-14T00:58:19.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,27.54599211563732,18.137254901960784,1610612749,32,21,2022-01-14T00:58:40Z,1540000,159.0,206.0,1,left,MISS J. Nwora 26' running pullup 3PT,[1629670],1610612749.0,MIL,running pullup,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,26.07,,,,,,,,,,,,
155,PT00M45.80S,2022-01-14T00:58:22.7Z,1,REGULAR,rebound,defensive,[],2738,,,1610612744,32,21,2022-01-14T00:58:22Z,1550000,,,0,,A. Iguodala REBOUND (Off:1 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,154.0,,,2.0,1.0,1.0,,,,,,,,,
156,PT00M42.40S,2022-01-14T00:58:26.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,68.01905387647832,13.970588235294118,1610612744,32,21,2022-01-14T00:58:47Z,1560000,-180.0,248.0,1,right,MISS J. Poole 30' running pullup 3PT,[1629673],1610612744.0,GSW,running pullup,,,Poole,J. Poole,,,,,,,,,,Missed,,,30.66,,,,,,,,,,,,
157,PT00M32.20S,2022-01-14T00:58:36.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612749,32,21,2022-01-14T00:58:36Z,1570000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,156.0,,,1.0,1.0,0.0,,,,,,,,,
158,PT00M29.80S,2022-01-14T00:58:39.3Z,1,REGULAR,3pt,Jump Shot,[],1626171,35.167542706964525,37.745098039215684,1610612749,35,21,2022-01-14T00:58:51Z,1580000,61.0,278.0,1,left,B. Portis 28' 3PT  (7 PTS) (G. Hill 3 AST),"[1626171, 201588]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,Made,,7.0,28.48,,,,,,,G. Hill,201588.0,3.0,,,
160,PT00M05.10S,2022-01-14T00:59:07.3Z,1,REGULAR,turnover,lost ball,[],1627814,,,1610612744,35,21,2022-01-14T00:59:14Z,1600000,,,0,,D. Lee lost ball TURNOVER (1 TO),"[1627814, 1629670]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,1.0,Nwora,1629670.0,,,,,,
161,PT00M05.10S,2022-01-14T00:59:07.3Z,1,REGULAR,steal,,[],1629670,,,1610612749,35,21,2022-01-14T00:59:09Z,1610000,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M02.10S,2022-01-14T00:59:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.915243101182654,48.77450980392157,1610612749,37,21,2022-01-14T00:59:21Z,1620000,6.0,13.0,1,left,J. Nwora running Layup (2 PTS) (K. Middleton 2 AST),"[1629670, 203114]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,,,,,,Made,,2.0,1.39,,,,,,,K. Middleton,203114.0,2.0,,,
164,PT00M00.00S,2022-01-14T00:59:21.1Z,1,REGULAR,3pt,Jump Shot,[],1629673,46.46846254927727,6.862745098039216,1610612744,37,21,2022-01-14T01:02:14Z,1640000,-216.0,451.0,1,right,MISS J. Poole 49' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,Missed,,,49.97,,,,,,,,,,,,
165,PT00M00.00S,2022-01-14T00:59:21.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,37,21,2022-01-14T01:02:14Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,,,,
166,PT00M00.00S,2022-01-14T00:59:28.5Z,1,REGULAR,period,end,[],0,,,1610612744,37,21,2022-01-14T00:59:28Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,out,['startperiod'],1629670,,,1610612744,37,21,2022-01-14T01:02:50Z,1670000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,out,['startperiod'],1630228,,,1610612744,37,21,2022-01-14T01:02:50Z,1680000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,out,['startperiod'],2738,,,1610612744,37,21,2022-01-14T01:02:50Z,1690000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,out,['startperiod'],203490,,,1610612744,37,21,2022-01-14T01:02:50Z,1700000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,in,['startperiod'],203918,,,1610612744,37,21,2022-01-14T01:02:50Z,1710000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,in,['startperiod'],202357,,,1610612744,37,21,2022-01-14T01:02:50Z,1720000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612744,37,21,2022-01-14T01:02:50Z,1730000,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-14T01:02:09.1Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,37,21,2022-01-14T01:02:50Z,1740000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-01-14T01:02:59.0Z,2,REGULAR,period,start,[],0,,,1610612744,37,21,2022-01-14T01:02:59Z,1750000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
