actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
449,PT03M12.00S,2021-11-18T02:15:37.8Z,3,REGULAR,2pt,Jump Shot,[],203076,23.866622864651774,62.254901960784316,1610612747,78,79,2021-11-18T02:15:46Z,4320000,-61.0,172.0,1,left,A. Davis 18' fadeaway Jump Shot (16 PTS) (T. Horton-Tucker 3 AST),"[203076, 1629659]",1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,,,,18.24,Made,,,,,16.0,,,,,,T. Horton-Tucker,1629659.0,3.0,,,
451,PT02M57.00S,2021-11-18T02:15:52.1Z,3,REGULAR,3pt,Jump Shot,[],201950,71.69842312746385,79.41176470588235,1610612749,78,79,2021-11-18T02:15:57Z,4340000,147.0,214.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,25.93,Missed,,,,,,,,,,,,,,,,
452,PT02M54.00S,2021-11-18T02:15:55.1Z,3,REGULAR,rebound,defensive,[],1629659,,,1610612747,78,79,2021-11-18T02:15:57Z,4350000,,,0,,T. Horton-Tucker REBOUND (Off:3 Def:6),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,451.0,9.0,6.0,3.0,,,,,,,,,,,,
453,PT02M36.00S,2021-11-18T02:16:14.2Z,3,REGULAR,3pt,Jump Shot,[],201566,34.247700394218136,56.127450980392155,1610612747,78,79,2021-11-18T02:16:19Z,4360000,-31.0,269.0,1,left,MISS R. Westbrook 27' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,27.11,Missed,,,,,,,,,,,,,,,,
454,PT02M31.00S,2021-11-18T02:16:19.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,78,79,2021-11-18T02:16:19Z,4370000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,453.0,7.0,6.0,1.0,,,,,,,,,,,,
455,PT02M09.00S,2021-11-18T02:16:40.4Z,3,REGULAR,3pt,Jump Shot,[],1626192,69.07030223390277,23.284313725490197,1610612749,81,79,2021-11-18T02:21:45Z,4380000,-134.0,238.0,1,right,P. Connaughton 27' 3PT  (13 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,27.31,Made,,,,,13.0,,,,,,,,,,,
456,PT01M55.00S,2021-11-18T02:16:54.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,7.440867279894875,50.49019607843137,1610612747,81,81,2021-11-18T02:17:03Z,4390000,-2.0,17.0,1,left,T. Horton-Tucker driving reverse Layup (19 PTS),[1629659],1610612747.0,LAL,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,1.76,Made,,,,,19.0,,,,,,,,,,,
457,PT01M43.00S,2021-11-18T02:17:11.2Z,3,REGULAR,turnover,out-of-bounds,[],201588,,,1610612749,81,81,2021-11-18T02:17:21Z,4400000,,,0,,G. Hill step out-of-bounds TURNOVER (2 TO),[201588],1610612749.0,MIL,step,,,Hill,G. Hill,,,,,2.0,,,,,,,,,,2714.0,,,,,,,,,,
458,PT01M43.00S,2021-11-18T02:17:20.7Z,3,REGULAR,substitution,out,[],1628400,,,1610612747,81,81,2021-11-18T02:17:25Z,4410000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M43.00S,2021-11-18T02:17:20.7Z,3,REGULAR,substitution,in,[],1626171,,,1610612747,81,81,2021-11-18T02:17:25Z,4420000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,out,[],203507,,,1610612747,81,81,2021-11-18T02:17:43Z,4430000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,out,[],201566,,,1610612747,81,81,2021-11-18T02:17:43Z,4440000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,out,[],203076,,,1610612747,81,81,2021-11-18T02:17:43Z,4450000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,out,[],2546,,,1610612747,81,81,2021-11-18T02:17:43Z,4460000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,in,[],203114,,,1610612747,81,81,2021-11-18T02:17:43Z,4470000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,in,[],201599,,,1610612747,81,81,2021-11-18T02:17:43Z,4480000,,,0,,SUB in: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,in,[],203145,,,1610612747,81,81,2021-11-18T02:17:43Z,4490000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M43.00S,2021-11-18T02:17:27.4Z,3,REGULAR,substitution,in,[],200765,,,1610612747,81,81,2021-11-18T02:17:43Z,4500000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M43.00S,2021-11-18T02:17:45.7Z,3,REGULAR,substitution,out,[],201950,,,1610612747,81,81,2021-11-18T02:17:50Z,4510000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M43.00S,2021-11-18T02:17:45.7Z,3,REGULAR,substitution,in,[],1629670,,,1610612747,81,81,2021-11-18T02:17:50Z,4520000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M26.00S,2021-11-18T02:18:04.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203145,22.421156373193167,26.715686274509803,1610612747,81,81,2021-11-18T02:18:10Z,4530000,116.0,158.0,1,left,MISS K. Bazemore 19' pullup Shot,[203145],1610612747.0,LAL,pullup,,,Bazemore,K. Bazemore,,,,,,,,19.65,Missed,,,,,,,,,,,,,,,,
471,PT01M22.00S,2021-11-18T02:18:07.8Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,81,81,2021-11-18T02:18:07Z,4540000,,,0,,P. Connaughton REBOUND (Off:1 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,470.0,2.0,1.0,1.0,,,,,,,,,,,,
472,PT01M12.00S,2021-11-18T02:18:18.5Z,3,REGULAR,3pt,Jump Shot,[],1626192,71.43561103810775,17.647058823529413,1610612749,81,81,2021-11-18T02:18:23Z,4550000,-162.0,216.0,1,right,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,26.99,Missed,,,,,,,,,,,,,,,,
473,PT01M10.00S,2021-11-18T02:18:20.5Z,3,REGULAR,rebound,defensive,[],201599,,,1610612747,81,81,2021-11-18T02:18:23Z,4560000,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,472.0,1.0,1.0,0.0,,,,,,,,,,,,
474,PT01M05.00S,2021-11-18T02:18:27.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,8.886333771353483,51.225490196078425,1610612747,81,83,2021-11-18T02:19:17Z,4570000,-6.0,31.0,1,left,T. Horton-Tucker driving Layup (21 PTS),[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,3.16,Made,,,,,21.0,,,,,,,,,,,
475,PT00M52.00S,2021-11-18T02:18:41.4Z,3,REGULAR,2pt,Jump Shot,[],203114,77.7431011826544,27.450980392156865,1610612749,83,83,2021-11-18T02:18:46Z,4580000,-113.0,157.0,1,right,K. Middleton 19' fadeaway Jump Shot (6 PTS),[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,,,,19.3,Made,,,,,6.0,,,,,,,,,,,
476,PT00M40.70S,2021-11-18T02:18:54.9Z,3,REGULAR,3pt,Jump Shot,[],203145,4.944152431011826,96.56862745098039,1610612747,83,83,2021-11-18T02:18:59Z,4590000,-233.0,-6.0,1,left,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,23.29,Missed,,,,,,,,,,,,,,,,
477,PT00M37.20S,2021-11-18T02:18:58.4Z,3,REGULAR,rebound,defensive,[],201588,,,1610612749,83,83,2021-11-18T02:18:59Z,4600000,,,0,,G. Hill REBOUND (Off:0 Def:4),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,476.0,4.0,4.0,0.0,,,,,,,,,,,,
478,PT00M30.40S,2021-11-18T02:19:06.7Z,3,REGULAR,2pt,Jump Shot,[],203114,79.31997371879106,32.84313725490196,1610612749,85,83,2021-11-18T02:19:11Z,4610000,-86.0,142.0,1,right,K. Middleton 16' pullup Jump Shot (8 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,16.58,Made,,,,,8.0,,,,,,,,,,,
480,PT00M11.20S,2021-11-18T02:19:29.0Z,3,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612747,85,83,2021-11-18T02:19:36Z,4630000,,,0,,T. Horton-Tucker lost ball out-of-bounds TURNOVER (2 TO),[1629659],1610612747.0,LAL,lost ball,,,Horton-Tucker,T. Horton-Tucker,,,,,2.0,,,,,,,,,,1627961.0,,,,,,,,,,
481,PT00M00.00S,2021-11-18T02:20:00.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203114,71.04139290407359,18.627450980392158,1610612749,85,83,2021-11-18T02:20:16Z,4640000,-157.0,220.0,1,right,MISS K. Middleton 27' step back 3PT,[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,,,,27.0,Missed,,,,,,,,,,,,,,,,
482,PT00M00.00S,2021-11-18T02:20:00.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,85,83,2021-11-18T02:20:07Z,4650000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,481.0,,,,,,,,,,,,,,,
483,PT00M00.00S,2021-11-18T02:20:07.9Z,3,REGULAR,period,end,[],0,,,1610612749,85,83,2021-11-18T02:20:07Z,4660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2021-11-18T02:22:14.9Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,85,83,2021-11-18T02:23:21Z,4670000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2021-11-18T02:22:14.9Z,4,REGULAR,substitution,out,['startperiod'],1629659,,,1610612749,85,83,2021-11-18T02:23:21Z,4680000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2021-11-18T02:22:14.9Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,85,83,2021-11-18T02:23:21Z,4690000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-11-18T02:22:14.9Z,4,REGULAR,substitution,in,['startperiod'],1628370,,,1610612749,85,83,2021-11-18T02:23:21Z,4700000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-18T02:23:49.6Z,4,REGULAR,period,start,[],0,,,1610612747,85,83,2021-11-18T02:23:49Z,4710000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M48.00S,2021-11-18T02:24:00.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201599,9.280551905387648,48.77450980392157,1610612747,85,83,2021-11-18T02:24:05Z,4720000,6.0,35.0,1,left,MISS D. Jordan alley-oop Layup,[201599],1610612747.0,LAL,alley-oop,,,Jordan,D. Jordan,,,,,,,,3.52,Missed,,,,,,,,,,,,,,,,
490,PT11M45.00S,2021-11-18T02:24:03.7Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,85,83,2021-11-18T02:24:05Z,4730000,,,0,,G. Allen REBOUND (Off:1 Def:5),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,489.0,6.0,5.0,1.0,,,,,,,,,,,,
491,PT11M43.00S,2021-11-18T02:24:10.5Z,4,REGULAR,turnover,traveling,[],1626171,,,1610612749,85,83,2021-11-18T02:24:17Z,4740000,,,0,,B. Portis traveling TURNOVER (3 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,3.0,,,,,,,,,,2714.0,,,,,,,,,,
492,PT11M32.00S,2021-11-18T02:24:28.9Z,4,REGULAR,turnover,bad pass,[],203145,,,1610612747,85,83,2021-11-18T02:24:34Z,4750000,,,0,,K. Bazemore bad pass TURNOVER (1 TO),"[203145, 1629670]",1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,1.0,Nwora,1629670.0,,,,,,,,,,,,,,,,,,
493,PT11M32.00S,2021-11-18T02:24:28.9Z,4,REGULAR,steal,,[],1629670,,,1610612749,85,83,2021-11-18T02:24:31Z,4760000,,,0,,J. Nwora STEAL (2 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M27.00S,2021-11-18T02:24:33.7Z,4,REGULAR,turnover,bad pass,[],1629670,,,1610612749,85,83,2021-11-18T02:24:47Z,4770000,,,0,,J. Nwora bad pass TURNOVER (1 TO),"[1629670, 203145]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,1.0,Bazemore,203145.0,,,,,,,,,,,,,,,,,,
495,PT11M27.00S,2021-11-18T02:24:33.7Z,4,REGULAR,steal,,[],203145,,,1610612747,85,83,2021-11-18T02:30:38Z,4780000,,,0,,K. Bazemore STEAL (1 STL),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M19.00S,2021-11-18T02:24:41.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201961,23.340998685939553,6.127450980392156,1610612747,85,83,2021-11-18T02:24:54Z,4790000,219.0,167.0,1,left,MISS W. Ellington 27' running pullup 3PT,[201961],1610612747.0,LAL,running pullup,,,Ellington,W. Ellington,,,,,,,,27.57,Missed,,,,,,,,,,,,,,,,
497,PT11M19.00S,2021-11-18T02:24:45.0Z,4,REGULAR,rebound,offensive,[],201599,,,1610612747,85,83,2021-11-18T02:24:45Z,4800000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,496.0,2.0,1.0,1.0,,,,,,,,,,,,
498,PT11M19.00S,2021-11-18T02:24:48.9Z,4,REGULAR,foul,personal,[],203114,,,1610612747,85,83,2021-11-18T02:24:57Z,4810000,,,0,,K. Middleton personal FOUL (2 PF),"[203114, 201599]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,201638.0,2.0,0.0,Jordan,201599.0,,,,,,
500,PT11M19.00S,2021-11-18T02:25:00.7Z,4,REGULAR,substitution,out,[],1629670,,,1610612747,85,83,2021-11-18T02:25:04Z,4830000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M19.00S,2021-11-18T02:25:00.7Z,4,REGULAR,substitution,in,[],201950,,,1610612747,85,83,2021-11-18T02:25:04Z,4840000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M15.00S,2021-11-18T02:25:12.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628370,31.61957950065703,25.735294117647058,1610612747,85,83,2021-11-18T02:25:17Z,4850000,121.0,245.0,1,left,MISS M. Monk 27' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,27.31,Missed,,,,,,,,,,,,,,,,
503,PT11M12.00S,2021-11-18T02:25:15.3Z,4,REGULAR,rebound,offensive,[],200765,,,1610612747,85,83,2021-11-18T02:25:15Z,4860000,,,0,,R. Rondo REBOUND (Off:2 Def:0),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,502.0,2.0,0.0,2.0,,,,,,,,,,,,
504,PT11M07.00S,2021-11-18T02:25:20.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",200765,7.30946123521682,51.71568627450981,1610612747,85,85,2021-11-18T02:25:26Z,4870000,-9.0,16.0,1,left,R. Rondo driving Layup (8 PTS),[200765],1610612747.0,LAL,driving,,,Rondo,R. Rondo,,,,,,,,1.83,Made,,,,,8.0,,,,,,,,,,,
505,PT10M55.00S,2021-11-18T02:25:34.9Z,4,REGULAR,foul,personal,['2freethrow'],1628370,,,1610612749,85,85,2021-11-18T02:26:03Z,4880000,,,0,,M. Monk shooting personal FOUL (1 PF) (Holiday 2 FT),"[1628370, 201950]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,,,,,,,,,,,2714.0,1.0,0.0,Holiday,201950.0,,,,,,
507,PT10M55.00S,2021-11-18T02:26:04.7Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,86,85,2021-11-18T02:26:20Z,4900000,,,0,,J. Holiday Free Throw 1 of 2 (8 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
508,PT10M55.00S,2021-11-18T02:26:04.7Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,86,85,2021-11-18T02:26:20Z,4910000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,Missed,,,,,,,,,,,,,,,,
509,PT10M52.00S,2021-11-18T02:26:07.7Z,4,REGULAR,rebound,defensive,[],201599,,,1610612747,86,85,2021-11-18T02:26:20Z,4920000,,,0,,D. Jordan REBOUND (Off:1 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,508.0,3.0,2.0,1.0,,,,,,,,,,,,
510,PT10M39.00S,2021-11-18T02:26:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203145,10.200394218134035,46.81372549019608,1610612747,86,85,2021-11-18T02:26:40Z,4930000,16.0,43.0,1,left,MISS K. Bazemore driving Layup,[203145],1610612747.0,LAL,driving,,,Bazemore,K. Bazemore,,,,,,,,4.62,Missed,,,,,,,,,,,,,,,,
511,PT10M35.00S,2021-11-18T02:26:37.0Z,4,REGULAR,rebound,offensive,[],201599,,,1610612747,86,85,2021-11-18T02:26:37Z,4940000,,,0,,D. Jordan REBOUND (Off:2 Def:2),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,510.0,4.0,2.0,2.0,,,,,,,,,,,,
512,PT10M35.00S,2021-11-18T02:26:37.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,5.590000152587891,50.0,1610612747,86,85,2021-11-18T02:26:37Z,4950000,0.0,0.0,1,left,MISS D. Jordan tip Layup,[201599],1610612747.0,LAL,tip,,,Jordan,D. Jordan,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
513,PT10M34.00S,2021-11-18T02:26:38.0Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,86,85,2021-11-18T02:26:38Z,4960000,,,0,,G. Hill REBOUND (Off:0 Def:5),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,512.0,5.0,5.0,0.0,,,,,,,,,,,,
514,PT10M30.00S,2021-11-18T02:26:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201950,92.32917214191852,45.588235294117645,1610612749,86,85,2021-11-18T02:26:48Z,4970000,-22.0,20.0,1,right,MISS J. Holiday running Layup,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,,,,2.95,Missed,,,,,,,,,,,,,,,,
515,PT10M28.00S,2021-11-18T02:26:43.7Z,4,REGULAR,rebound,defensive,[],200765,,,1610612747,86,85,2021-11-18T02:26:48Z,4980000,,,0,,R. Rondo REBOUND (Off:2 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,514.0,3.0,1.0,2.0,,,,,,,,,,,,
516,PT10M21.00S,2021-11-18T02:26:51.1Z,4,REGULAR,3pt,Jump Shot,[],200765,30.436925098554536,70.09803921568627,1610612747,86,85,2021-11-18T02:26:56Z,4990000,-100.0,234.0,1,left,MISS R. Rondo 25' 3PT,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,25.43,Missed,,,,,,,,,,,,,,,,
517,PT10M18.00S,2021-11-18T02:26:54.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,86,85,2021-11-18T02:26:56Z,5000000,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,516.0,5.0,2.0,3.0,,,,,,,,,,,,
518,PT10M07.00S,2021-11-18T02:27:05.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203114,91.67214191852825,53.431372549019606,1610612749,86,85,2021-11-18T02:27:14Z,5010000,17.0,26.0,1,right,MISS K. Middleton driving Layup,[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,,,,3.1,Missed,,,,,,,,,,,,,,,,
519,PT10M05.00S,2021-11-18T02:27:07.0Z,4,REGULAR,rebound,defensive,[],203145,,,1610612747,86,85,2021-11-18T02:27:14Z,5020000,,,0,,K. Bazemore REBOUND (Off:0 Def:2),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,518.0,2.0,2.0,0.0,,,,,,,,,,,,
520,PT10M01.00S,2021-11-18T02:27:11.5Z,4,REGULAR,3pt,Jump Shot,[],203145,31.750985545335087,30.14705882352941,1610612747,86,85,2021-11-18T02:34:54Z,5030000,99.0,246.0,1,left,MISS K. Bazemore 26' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,26.53,Missed,,,,,,,,,,,,,,,,
521,PT10M01.00S,2021-11-18T02:27:11.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,86,85,2021-11-18T02:27:25Z,5040000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,
522,PT10M00.00S,2021-11-18T02:27:18.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,86,85,2021-11-18T02:27:18Z,5050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M56.00S,2021-11-18T02:27:33.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,25.706307490144546,13.480392156862745,1610612747,86,85,2021-11-18T02:27:39Z,5060000,183.0,189.0,1,left,MISS M. Monk 26' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,26.29,Missed,,,,,,,,,,,,,,,,
524,PT09M53.00S,2021-11-18T02:27:36.6Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,86,85,2021-11-18T02:27:39Z,5070000,,,0,,G. Hill REBOUND (Off:0 Def:6),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,523.0,6.0,6.0,0.0,,,,,,,,,,,,
525,PT09M43.00S,2021-11-18T02:27:45.9Z,4,REGULAR,turnover,bad pass,[],201950,,,1610612749,86,85,2021-11-18T02:27:50Z,5080000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1628370]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,4.0,Monk,1628370.0,,,,,,,,,,,,,,,,,,
526,PT09M43.00S,2021-11-18T02:27:45.9Z,4,REGULAR,steal,,[],1628370,,,1610612747,86,85,2021-11-18T02:27:48Z,5090000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M29.00S,2021-11-18T02:27:59.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,14.4053876478318,48.28431372549019,1610612747,86,87,2021-11-18T02:28:04Z,5100000,9.0,83.0,1,left,M. Monk 8' driving floating Jump Shot (7 PTS),[1628370],1610612747.0,LAL,driving floating,,,Monk,M. Monk,,,,,,,,8.33,Made,,,,,7.0,,,,,,,,,,,
528,PT09M13.00S,2021-11-18T02:28:16.3Z,4,REGULAR,3pt,Jump Shot,[],203114,71.96123521681997,13.725490196078432,1610612749,89,87,2021-11-18T02:28:22Z,5110000,-181.0,211.0,1,right,K. Middleton 27' 3PT pullup (11 PTS) (J. Holiday 7 AST),"[203114, 201950]",1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,,,,27.83,Made,,,,,11.0,,,,,,J. Holiday,201950.0,7.0,,,
529,PT08M50.00S,2021-11-18T02:28:40.0Z,4,REGULAR,3pt,Jump Shot,[],201961,34.90473061760841,28.431372549019606,1610612747,89,87,2021-11-18T02:28:45Z,5120000,108.0,276.0,1,left,MISS W. Ellington 29' pullup 3PT,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,,,,29.59,Missed,,,,,,,,,,,,,,,,
