actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
181,PT10M49.00S,2021-10-31T00:42:00.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,27,29,2021-10-31T00:42:08Z,1760000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,
182,PT10M49.00S,2021-10-31T00:42:07.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,27,29,2021-10-31T00:42:07Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M39.00S,2021-10-31T00:42:21.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,94.43166885676742,50.49019607843137,1610612759,27,31,2021-10-31T00:42:28Z,1780000,2.0,0.0,1,right,D. Eubanks cutting DUNK (2 PTS) (D. Murray 5 AST),"[1629234, 1627749]",1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,2.0,0.25,,,,,D. Murray,1627749.0,5.0,,,,
185,PT10M19.00S,2021-10-31T00:42:40.6Z,2,REGULAR,turnover,bad pass,[],203918,,,1610612749,27,31,2021-10-31T00:42:47Z,1800000,,,0,,R. Hood bad pass TURNOVER (1 TO),"[203918, 1627749]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,1.0,,,,Murray,1627749.0,,
186,PT10M19.00S,2021-10-31T00:42:40.6Z,2,REGULAR,steal,,[],1627749,,,1610612759,27,31,2021-10-31T00:42:43Z,1810000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
187,PT10M14.00S,2021-10-31T00:42:45.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627854,69.59592641261499,71.56862745098039,1610612759,27,31,2021-10-31T00:42:56Z,1820000,108.0,233.0,1,right,MISS B. Forbes 25' running pullup 3PT,[1627854],1610612759.0,SAS,running pullup,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,25.7,,,,,,,,,,,
188,PT10M11.00S,2021-10-31T00:42:48.6Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,27,31,2021-10-31T00:42:56Z,1830000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,187.0,,,1.0,1.0,0.0,,,,,,,,
189,PT10M03.00S,2021-10-31T00:42:56.6Z,2,REGULAR,3pt,Jump Shot,[],1628960,32.14520367936925,70.58823529411765,1610612749,27,31,2021-10-31T00:43:01Z,1840000,-103.0,250.0,1,left,MISS G. Allen 27' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,27.01,,,,,,,,,,,
190,PT10M00.00S,2021-10-31T00:42:59.6Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,27,31,2021-10-31T00:43:01Z,1850000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,189.0,,,2.0,2.0,0.0,,,,,,,,
191,PT09M49.00S,2021-10-31T00:43:10.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,69.46452036793693,72.30392156862744,1610612759,27,31,2021-10-31T00:43:16Z,1860000,112.0,235.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,25.97,,,,,,,,,,,
192,PT09M46.00S,2021-10-31T00:43:13.9Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,27,31,2021-10-31T00:43:16Z,1870000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,191.0,,,3.0,3.0,0.0,,,,,,,,
193,PT09M38.00S,2021-10-31T00:43:21.8Z,2,REGULAR,3pt,Jump Shot,[],1628960,30.831143232588698,71.32352941176471,1610612749,27,31,2021-10-31T00:43:26Z,1880000,-107.0,237.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,Missed,,,26.01,,,,,,,,,,,
194,PT09M35.00S,2021-10-31T00:43:24.8Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,27,31,2021-10-31T00:43:26Z,1890000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,193.0,,,1.0,1.0,0.0,,,,,,,,
195,PT09M31.00S,2021-10-31T00:43:28.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,68.28186596583443,15.931372549019606,1610612759,27,31,2021-10-31T00:44:38Z,1900000,-170.0,246.0,1,right,MISS B. Forbes 29' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,29.89,,,,,,,,,,,
196,PT09M30.00S,2021-10-31T00:43:29.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612749,27,31,2021-10-31T00:43:36Z,1910000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,,,
197,PT09M30.00S,2021-10-31T00:43:34.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,27,31,2021-10-31T00:43:34Z,1920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,out,[],203918,,,1610612749,27,31,2021-10-31T00:43:52Z,1930000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,out,[],203507,,,1610612749,27,31,2021-10-31T00:43:52Z,1940000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,out,[],1630170,,,1610612749,27,31,2021-10-31T00:43:52Z,1950000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,in,[],203648,,,1610612749,27,31,2021-10-31T00:43:52Z,1960000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,in,[],203114,,,1610612749,27,31,2021-10-31T00:43:52Z,1970000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2021-10-31T00:43:37.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612749,27,31,2021-10-31T00:43:52Z,1980000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M16.00S,2021-10-31T00:44:01.5Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,27,31,2021-10-31T00:44:08Z,1990000,,,0,,G. Allen bad pass TURNOVER (1 TO),"[1628960, 1628966]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,1.0,,,,Bates-Diop,1628966.0,,
205,PT09M16.00S,2021-10-31T00:44:01.5Z,2,REGULAR,steal,,[],1628966,,,1610612759,27,31,2021-10-31T00:44:03Z,2000000,,,0,,K. Bates-Diop STEAL (2 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M10.00S,2021-10-31T00:44:06.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629022,73.01248357424441,82.35294117647058,1610612759,27,31,2021-10-31T00:44:14Z,2010000,162.0,201.0,1,right,MISS L. Walker IV 25' running 3PT,[1629022],1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,25.82,,,,,,,,,,,
207,PT09M06.00S,2021-10-31T00:44:10.7Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,27,31,2021-10-31T00:44:14Z,2020000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,206.0,,,2.0,2.0,0.0,,,,,,,,
208,PT08M48.00S,2021-10-31T00:44:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,7.5722733245729295,52.20588235294118,1610612749,29,31,2021-10-31T00:52:45Z,2030000,-11.0,19.0,1,left,G. Hill driving Layup (4 PTS),[201588],1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,,,,,,Made,,4.0,2.17,,,,,,,,,,,
209,PT08M34.00S,2021-10-31T00:44:42.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,88.51839684625493,48.28431372549019,1610612759,29,31,2021-10-31T00:44:47Z,2040000,-9.0,55.0,1,right,MISS D. Eubanks Hook,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,Missed,,,5.61,,,,,,,,,,,
210,PT08M32.00S,2021-10-31T00:44:44.6Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,29,31,2021-10-31T00:44:47Z,2050000,,,0,,G. Hill REBOUND (Off:2 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,209.0,,,4.0,2.0,2.0,,,,,,,,
211,PT08M15.00S,2021-10-31T00:45:01.8Z,2,REGULAR,3pt,Jump Shot,[],203648,7.490144546649145,95.61121323529412,1610612749,29,31,2021-10-31T00:53:32Z,2060000,-228.0,18.0,1,left,MISS T. Antetokounmpo step back 3PT,[203648],1610612749.0,MIL,step back,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,Missed,,,22.88,,,,,,,,,,,
212,PT08M12.00S,2021-10-31T00:45:04.8Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,29,31,2021-10-31T00:45:09Z,2070000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,211.0,,,1.0,1.0,0.0,,,,,,,,
213,PT08M08.00S,2021-10-31T00:45:08.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,72.09264126149803,80.63725490196079,1610612759,29,34,2021-10-31T00:45:17Z,2080000,153.0,210.0,1,right,B. Forbes 25' 3PT running (6 PTS) (D. Murray 6 AST),"[1627854, 1627749]",1610612759.0,SAS,running,,,Forbes,B. Forbes,,,,,,,,,,Made,,6.0,25.98,,,,,D. Murray,1627749.0,6.0,,,,
215,PT07M51.00S,2021-10-31T00:45:29.2Z,2,REGULAR,foul,personal,[],1627854,,,1610612749,29,34,2021-10-31T00:45:39Z,2100000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 201588]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,2005.0,1.0,0.0,Hill,201588.0,,,,,,,,,,,,,,,
221,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,out,[],1628400,,,1610612749,29,34,2021-10-31T00:45:54Z,2120000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,out,[],1627854,,,1610612749,29,34,2021-10-31T00:45:54Z,2130000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612749,29,34,2021-10-31T00:45:54Z,2140000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,out,[],1628966,,,1610612749,29,34,2021-10-31T00:45:54Z,2150000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,29,34,2021-10-31T00:45:54Z,2160000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,in,[],201152,,,1610612749,29,34,2021-10-31T00:45:54Z,2170000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,in,[],1629640,,,1610612749,29,34,2021-10-31T00:45:54Z,2180000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M51.00S,2021-10-31T00:45:38.1Z,2,REGULAR,substitution,in,[],1628401,,,1610612749,29,34,2021-10-31T00:45:54Z,2190000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M42.00S,2021-10-31T00:46:08.7Z,2,REGULAR,turnover,out-of-bounds,[],203648,,,1610612749,29,34,2021-10-31T00:46:18Z,2200000,,,0,,T. Antetokounmpo step out-of-bounds TURNOVER (2 TO),[203648],1610612749.0,MIL,step,,,Antetokounmpo,T. Antetokounmpo,,,,,202058.0,,,,,,,,,,,,2.0,,,,,,,
230,PT07M28.00S,2021-10-31T00:46:26.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,79.45137976346912,30.88235294117647,1610612759,29,34,2021-10-31T00:46:31Z,2210000,-96.0,141.0,1,right,MISS L. Walker IV 17' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,17.01,,,,,,,,,,,
231,PT07M26.00S,2021-10-31T00:46:28.8Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,29,34,2021-10-31T00:46:31Z,2220000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,230.0,,,1.0,1.0,0.0,,,,,,,,
232,PT07M21.00S,2021-10-31T00:46:34.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203114,33.327858081471746,51.71568627450981,1610612749,32,34,2021-10-31T00:46:42Z,2230000,-9.0,261.0,1,left,K. Middleton 26' 3PT running pullup (9 PTS),[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,,,,,,Made,,9.0,26.09,,,,,,,,,,,
233,PT07M06.00S,2021-10-31T00:46:49.5Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,32,34,2021-10-31T00:46:57Z,2240000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 203114]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,1.0,,,,Middleton,203114.0,,
234,PT07M06.00S,2021-10-31T00:46:49.5Z,2,REGULAR,steal,,[],203114,,,1610612749,32,34,2021-10-31T00:46:52Z,2250000,,,0,,K. Middleton STEAL (2 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M01.00S,2021-10-31T00:46:54.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201588,6.915243101182654,50.245098039215684,1610612749,34,34,2021-10-31T00:47:07Z,2260000,-1.0,13.0,1,left,G. Hill running alley-oop DUNK (6 PTS) (K. Middleton 2 AST),"[201588, 203114]",1610612749.0,MIL,running alley-oop,,,Hill,G. Hill,,,,,,,,,,Made,,6.0,1.26,,,,,K. Middleton,203114.0,2.0,,,,
237,PT07M01.00S,2021-10-31T00:47:05.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,34,34,2021-10-31T00:47:05Z,2280000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M01.00S,2021-10-31T00:49:01.0Z,2,REGULAR,substitution,out,[],1627749,,,1610612759,34,34,2021-10-31T00:49:53Z,2290000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M01.00S,2021-10-31T00:49:01.0Z,2,REGULAR,substitution,in,[],1630200,,,1610612759,34,34,2021-10-31T00:49:53Z,2300000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M40.00S,2021-10-31T00:50:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,82.21090670170827,38.72549019607843,1610612759,34,34,2021-10-31T00:56:07Z,2310000,-56.0,115.0,1,right,MISS T. Jones 12' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,,,,,Missed,,,12.78,,,,,,,,,,,
241,PT06M39.00S,2021-10-31T00:50:18.0Z,2,REGULAR,rebound,offensive,[],201152,,,1610612759,34,34,2021-10-31T00:50:24Z,2320000,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,240.0,,,1.0,0.0,1.0,,,,,,,,
242,PT06M38.00S,2021-10-31T00:50:20.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,83.26215505913272,48.77450980392157,1610612759,34,34,2021-10-31T00:50:59Z,2330000,-6.0,105.0,1,right,MISS T. Young 10' tip Layup,[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,,,,,,Missed,,,10.5,,,,,,,,,,,
243,PT06M35.00S,2021-10-31T00:50:23.1Z,2,REGULAR,rebound,offensive,[],201152,,,1610612759,34,34,2021-10-31T00:50:30Z,2340000,,,0,,T. Young REBOUND (Off:2 Def:0),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,242.0,,,2.0,0.0,2.0,,,,,,,,
244,PT06M35.00S,2021-10-31T00:50:23.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,91.27792378449409,51.225490196078425,1610612759,34,36,2021-10-31T00:50:35Z,2350000,6.0,29.0,1,right,T. Young putback Layup (2 PTS),[201152],1610612759.0,SAS,putback,,,Young,T. Young,,,,,,,,,,Made,,2.0,3.01,,,,,,,,,,,
245,PT06M27.00S,2021-10-31T00:50:31.4Z,2,REGULAR,3pt,Jump Shot,[],203114,34.247700394218136,39.705882352941174,1610612749,34,36,2021-10-31T00:50:38Z,2360000,51.0,269.0,1,left,MISS K. Middleton 27' 3PT - blocked,"[203114, 1628401]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,Missed,,,27.43,,,,,,,,,,White,1628401.0
246,PT06M27.00S,2021-10-31T00:50:31.4Z,2,REGULAR,block,,[],1628401,,,1610612749,34,36,2021-10-31T00:50:34Z,2370000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M27.00S,2021-10-31T00:50:31.4Z,2,REGULAR,rebound,offensive,[],203648,,,1610612749,34,36,2021-10-31T00:50:38Z,2380000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:3),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,245.0,,,4.0,3.0,1.0,,,,,,,,
248,PT06M21.00S,2021-10-31T00:50:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203114,8.360709592641262,49.26470588235294,1610612749,36,36,2021-10-31T00:57:19Z,2390000,4.0,26.0,1,left,K. Middleton cutting finger roll Layup (11 PTS) (T. Antetokounmpo 1 AST),"[203114, 203648]",1610612749.0,MIL,cutting finger roll,,,Middleton,K. Middleton,,,,,,,,,,Made,,11.0,2.64,,,,,T. Antetokounmpo,203648.0,1.0,,,,
250,PT06M14.00S,2021-10-31T00:50:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.77463863337714,50.49019607843137,1610612759,36,38,2021-10-31T00:50:49Z,2410000,2.0,6.0,1,right,T. Jones cutting Layup (2 PTS) (T. Young 1 AST),"[1630200, 201152]",1610612759.0,SAS,cutting,,,Jones,T. Jones,,,,,,,,,,Made,,2.0,0.65,,,,,T. Young,201152.0,1.0,,,,
252,PT05M59.00S,2021-10-31T00:50:59.9Z,2,REGULAR,3pt,Jump Shot,[],201588,34.510512483574246,49.26470588235294,1610612749,36,38,2021-10-31T00:51:05Z,2430000,4.0,272.0,1,left,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,Missed,,,27.19,,,,,,,,,,,
253,PT05M56.00S,2021-10-31T00:51:02.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,36,38,2021-10-31T00:51:05Z,2440000,,,0,,K. Johnson REBOUND (Off:0 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,252.0,,,5.0,5.0,0.0,,,,,,,,
254,PT05M46.00S,2021-10-31T00:51:12.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,91.80354796320631,56.61764705882353,1610612759,36,38,2021-10-31T00:51:23Z,2450000,33.0,25.0,1,right,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,4.12,,,,,,,,,,,
255,PT05M44.00S,2021-10-31T00:51:14.4Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,36,38,2021-10-31T00:51:23Z,2460000,,,0,,G. Hill REBOUND (Off:2 Def:3),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,254.0,,,5.0,3.0,2.0,,,,,,,,
256,PT05M41.00S,2021-10-31T00:51:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203648,8.754927726675426,49.754901960784316,1610612749,36,38,2021-10-31T00:51:27Z,2470000,1.0,30.0,1,left,MISS T. Antetokounmpo running Layup,[203648],1610612749.0,MIL,running,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,Missed,,,2.98,,,,,,,,,,,
257,PT05M37.00S,2021-10-31T00:51:20.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612759,36,38,2021-10-31T00:51:20Z,2480000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,256.0,,,1.0,1.0,0.0,,,,,,,,
258,PT05M25.00S,2021-10-31T00:51:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629022,89.70105124835742,96.56862745098039,1610612759,36,38,2021-10-31T00:51:38Z,2490000,233.0,44.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,23.7,,,,,,,,,,,
259,PT05M22.00S,2021-10-31T00:51:36.2Z,2,REGULAR,rebound,defensive,[],203648,,,1610612749,36,38,2021-10-31T00:51:38Z,2500000,,,0,,T. Antetokounmpo REBOUND (Off:1 Def:4),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,258.0,,,5.0,4.0,1.0,,,,,,,,
260,PT05M19.00S,2021-10-31T00:51:41.8Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612749,36,38,2021-10-31T00:51:57Z,2510000,,,0,,T. Jones shooting personal FOUL (1 PF) (Hill 2 FT),"[1630200, 201588]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,202058.0,1.0,0.0,Hill,201588.0,,,,,,,,,,,,,,,
262,PT05M19.00S,2021-10-31T00:52:08.0Z,2,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,37,38,2021-10-31T00:52:08Z,2530000,,,0,,G. Hill Free Throw 1 of 2 (7 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
263,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,out,[],1628960,,,1610612749,37,38,2021-10-31T00:52:26Z,2540000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,out,[],1626192,,,1610612749,37,38,2021-10-31T00:52:26Z,2550000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,out,[],203648,,,1610612749,37,38,2021-10-31T00:52:26Z,2560000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,in,[],203507,,,1610612749,37,38,2021-10-31T00:52:26Z,2570000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,37,38,2021-10-31T00:52:26Z,2580000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M19.00S,2021-10-31T00:52:09.5Z,2,REGULAR,substitution,in,[],1628400,,,1610612749,37,38,2021-10-31T00:52:26Z,2590000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M19.00S,2021-10-31T00:52:36.5Z,2,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,38,38,2021-10-31T00:52:36Z,2600000,,,0,,G. Hill Free Throw 2 of 2 (8 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
