actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
378,PT00M14.00S,2023-04-07T01:08:00.3Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,67,61,2023-04-07T01:08:00Z,3760000,False,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,377.0,,,,,2.0,1.0,1.0,,,,,,,,
379,PT00M11.70S,2023-04-07T01:08:03.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630572,94.43166885676742,54.166666666666664,1610612759,67,61,2023-04-07T01:11:52Z,3770000,False,21.0,0.0,1,right,MISS S. Mamukelashvili running Layup - blocked,"[1630572, 1627885]",1610612759.0,SAS,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.08,Missed,Harrison,1627885.0,,,,,,,,,,,,,,,,
380,PT00M11.70S,2023-04-07T01:08:03.0Z,2,REGULAR,block,,[],1627885,,,1610612759,67,61,2023-04-07T01:08:05Z,3780000,False,,,0,,S. Harrison BLOCK (1 BLK),[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT00M11.70S,2023-04-07T01:08:03.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,67,61,2023-04-07T01:08:09Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,379.0,,,,,,,,,,,,,,,
383,PT00M00.90S,2023-04-07T01:08:33.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,95.6143232588699,43.872549019607845,1610612759,67,61,2023-04-07T01:12:19Z,3810000,False,-31.0,-11.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
384,PT00M00.90S,2023-04-07T01:08:33.2Z,2,REGULAR,rebound,offensive,[],1628380,,,1610612759,67,61,2023-04-07T01:12:19Z,3820000,False,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,383.0,,,,,3.0,1.0,2.0,,,,,,,,
385,PT00M00.90S,2023-04-07T01:08:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.40999984741211,50.0,1610612759,69,61,2023-04-07T01:08:36Z,3830000,False,0.0,0.0,1,right,Z. Collins tip Layup (12 PTS),[1628380],1610612759.0,SAS,tip,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,0.0,Made,,,,12.0,,,,,,,,,,,,,,
386,PT00M00.00S,2023-04-07T01:08:43.2Z,2,REGULAR,period,end,[],0,,,1610612757,69,61,2023-04-07T01:08:43Z,3840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,out,['startperiod'],1629641,,,1610612757,69,61,2023-04-07T01:23:43Z,3850000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612757,69,61,2023-04-07T01:23:43Z,3860000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,out,['startperiod'],1627885,,,1610612757,69,61,2023-04-07T01:23:43Z,3870000,False,,,0,,SUB out: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612757,69,61,2023-04-07T01:23:43Z,3880000,False,,,0,,SUB out: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612757,69,61,2023-04-07T01:23:43Z,3890000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612757,69,61,2023-04-07T01:23:43Z,3900000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,in,['startperiod'],1630570,,,1610612757,69,61,2023-04-07T01:23:43Z,3910000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2023-04-07T01:22:39.7Z,3,REGULAR,substitution,in,['startperiod'],1630219,,,1610612757,69,61,2023-04-07T01:23:43Z,3920000,False,,,0,,SUB in: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2023-04-07T01:23:50.1Z,3,REGULAR,period,start,[],0,,,1610612757,69,61,2023-04-07T01:23:50Z,3930000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M45.00S,2023-04-07T01:24:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,88.64980289093299,49.754901960784316,1610612757,69,63,2023-04-07T01:24:09Z,3940000,False,-1.0,54.0,1,right,T. Watford floating Jump Shot (8 PTS) (S. Mays 5 AST),"[1630570, 1630219]",1610612757.0,POR,floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,8.0,S. Mays,1630219.0,5.0,,,,,,,,,,,
398,PT11M32.00S,2023-04-07T01:24:17.8Z,3,REGULAR,2pt,Jump Shot,[],1629640,14.799605781865965,31.372549019607842,1610612759,69,63,2023-04-07T01:24:22Z,3960000,False,93.0,87.0,1,left,MISS K. Johnson 12' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,12.72,Missed,,,,,,,,,,,,,,,,,,
399,PT11M28.00S,2023-04-07T01:24:21.1Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,69,63,2023-04-07T01:24:21Z,3970000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Right,,,,,398.0,,,,,5.0,5.0,0.0,,,,,,,,
400,PT11M23.00S,2023-04-07T01:24:26.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,92.06636005256242,50.245098039215684,1610612757,69,63,2023-04-07T01:25:20Z,3980000,False,1.0,22.0,1,right,MISS J. Williams driving finger roll Layup,[1631466],1610612757.0,POR,driving finger roll,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
401,PT11M20.00S,2023-04-07T01:24:29.4Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,69,63,2023-04-07T01:24:33Z,3990000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,400.0,,,,,4.0,3.0,1.0,,,,,,,,
402,PT11M12.00S,2023-04-07T01:24:36.5Z,3,REGULAR,3pt,Jump Shot,[],1628380,32.670827858081466,59.31372549019608,1610612759,72,63,2023-04-07T01:24:41Z,4000000,False,-47.0,255.0,1,left,Z. Collins 25' 3PT  (15 PTS) (T. Jones 4 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.88,Made,,,,15.0,T. Jones,1630200.0,4.0,,,,,,,,,,,
404,PT10M52.00S,2023-04-07T01:24:56.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,91.67214191852825,54.90196078431373,1610612757,72,65,2023-04-07T01:25:48Z,4020000,False,25.0,26.0,1,right,T. Watford driving floating Jump Shot (10 PTS) (S. Mays 6 AST),"[1630570, 1630219]",1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,3.56,Made,,,,10.0,S. Mays,1630219.0,6.0,,,,,,,,,,,
406,PT10M42.00S,2023-04-07T01:25:07.1Z,3,REGULAR,3pt,Jump Shot,[],1631103,23.866622864651774,87.99019607843137,1610612759,72,65,2023-04-07T01:25:11Z,4040000,False,-190.0,172.0,1,left,MISS M. Branham 25' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
407,PT10M39.00S,2023-04-07T01:25:10.1Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,72,65,2023-04-07T01:25:11Z,4050000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:6),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,406.0,,,,,6.0,6.0,0.0,,,,,,,,
408,PT10M24.00S,2023-04-07T01:25:25.3Z,3,REGULAR,3pt,Jump Shot,[],1629234,67.7562417871222,56.372549019607845,1610612757,72,68,2023-04-07T01:25:34Z,4060000,False,32.0,251.0,1,right,D. Eubanks 25' 3PT  (18 PTS) (S. Mays 7 AST),"[1629234, 1630219]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Center,25.26,Made,,,,18.0,S. Mays,1630219.0,7.0,,,,,,,,,,,
410,PT10M05.00S,2023-04-07T01:25:44.1Z,3,REGULAR,3pt,Jump Shot,[],1630200,4.5499342969776615,97.05882352941177,1610612759,72,68,2023-04-07T01:25:50Z,4080000,False,-235.0,-10.0,1,left,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
411,PT10M04.00S,2023-04-07T01:25:45.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,72,68,2023-04-07T01:25:50Z,4090000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Left Corner 3,24+ Left,,,,,410.0,,,,,,,,,,,,,,,
413,PT09M53.00S,2023-04-07T01:26:09.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,86.15308804204993,63.970588235294116,1610612757,72,68,2023-04-07T01:26:30Z,4110000,False,70.0,78.0,1,right,MISS T. Watford 10' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,10.45,Missed,,,,,,,,,,,,,,,,,,
414,PT09M50.00S,2023-04-07T01:26:12.8Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,72,68,2023-04-07T01:26:13Z,4120000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Right,,,,,413.0,,,,,4.0,2.0,2.0,,,,,,,,
415,PT09M40.00S,2023-04-07T01:26:21.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628380,6.521024967148489,48.77450980392157,1610612759,74,68,2023-04-07T01:26:26Z,4130000,False,6.0,9.0,1,left,Z. Collins cutting DUNK (17 PTS) (K. Johnson 4 AST),"[1628380, 1629640]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.07,Made,,,,17.0,K. Johnson,1629640.0,4.0,,,,,,,,,,,
417,PT09M22.00S,2023-04-07T01:26:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,93.38042049934296,45.83333333333333,1610612757,74,68,2023-04-07T01:26:51Z,4150000,False,-21.0,10.0,1,right,MISS D. Eubanks finger roll Layup,[1629234],1610612757.0,POR,finger roll,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.3,Missed,,,,,,,,,,,,,,,,,,
418,PT09M19.00S,2023-04-07T01:26:43.4Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,74,68,2023-04-07T01:26:51Z,4160000,False,,,0,,Z. Collins REBOUND (Off:2 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,417.0,,,,,5.0,3.0,2.0,,,,,,,,
419,PT09M15.00S,2023-04-07T01:26:47.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,7.966491458607096,3.9215686274509802,1610612759,77,68,2023-04-07T01:27:10Z,4170000,False,230.0,22.0,1,left,K. Johnson 3PT running (10 PTS) (T. Jones 5 AST),"[1629640, 1630200]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.15,Made,,,,10.0,T. Jones,1630200.0,5.0,,,,,,,,,,,
421,PT08M59.00S,2023-04-07T01:27:06.8Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612757,77,68,2023-04-07T01:27:12Z,4190000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Eubanks 2 FT),"[1628380, 1629234]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,3.0,0.0,Eubanks,1629234.0,,,
423,PT08M59.00S,2023-04-07T01:27:35.1Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,77,69,2023-04-07T01:27:59Z,4210000,False,,,0,,D. Eubanks Free Throw 1 of 2 (19 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,19.0,,,,,,,,,,,,,,
424,PT08M59.00S,2023-04-07T01:27:35.1Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,77,69,2023-04-07T01:27:59Z,4220000,False,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT08M54.00S,2023-04-07T01:27:40.1Z,3,REGULAR,rebound,offensive,[],1630570,,,1610612757,77,69,2023-04-07T01:27:59Z,4230000,False,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,424.0,,,,,4.0,3.0,1.0,,,,,,,,
426,PT08M50.00S,2023-04-07T01:28:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630570,68.15045992115637,39.950980392156865,1610612757,77,69,2023-04-07T01:28:23Z,4240000,False,-50.0,247.0,1,right,MISS T. Watford 25' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
427,PT08M47.00S,2023-04-07T01:28:04.2Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,77,69,2023-04-07T01:28:05Z,4250000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,,426.0,,,,,5.0,4.0,1.0,,,,,,,,
428,PT08M43.00S,2023-04-07T01:28:10.2Z,3,REGULAR,foul,personal,['2freethrow'],1631219,,,1610612759,77,69,2023-04-07T01:28:20Z,4260000,False,,,0,,J. Butler Jr. shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[1631219, 1628966]",1610612757.0,POR,shooting,,,Butler Jr.,J. Butler Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627963.0,2.0,0.0,Bates-Diop,1628966.0,,,
430,PT08M43.00S,2023-04-07T01:28:32.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628966,,,1610612759,77,69,2023-04-07T01:28:32Z,4280000,False,,,0,,MISS K. Bates-Diop Free Throw 1 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
431,PT08M43.00S,2023-04-07T01:28:32.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,77,69,2023-04-07T01:28:32Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,
432,PT08M43.00S,2023-04-07T01:28:46.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628966,,,1610612759,78,69,2023-04-07T01:28:46Z,4300000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (11 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,11.0,,,,,,,,,,,,,,
433,PT08M35.00S,2023-04-07T01:28:56.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,94.82588699080158,48.529411764705884,1610612757,78,71,2023-04-07T01:29:03Z,4310000,False,-7.0,-4.0,1,right,D. Eubanks driving DUNK (21 PTS),[1629234],1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.84,Made,,,,21.0,,,,,,,,,,,,,,
434,PT08M12.00S,2023-04-07T01:29:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,14.931011826544022,50.49019607843137,1610612759,78,71,2023-04-07T01:29:26Z,4320000,False,-2.0,88.0,1,left,MISS K. Johnson 8' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
435,PT08M10.00S,2023-04-07T01:29:20.5Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,78,71,2023-04-07T01:29:26Z,4330000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:7),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,434.0,,,,,7.0,7.0,0.0,,,,,,,,
436,PT08M08.00S,2023-04-07T01:29:24.2Z,3,REGULAR,turnover,bad pass,[],1630219,,,1610612757,78,71,2023-04-07T01:29:33Z,4340000,False,,,0,,S. Mays bad pass TURNOVER (3 TO),"[1630219, 1629640]",1610612757.0,POR,,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,3.0,Johnson,1629640.0
437,PT08M08.00S,2023-04-07T01:29:24.2Z,3,REGULAR,steal,,[],1629640,,,1610612759,78,71,2023-04-07T01:29:27Z,4350000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT07M58.00S,2023-04-07T01:29:32.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628380,7.178055190538765,46.32352941176471,1610612759,80,71,2023-04-07T01:29:38Z,4360000,False,18.0,15.0,1,left,Z. Collins floating Jump Shot (19 PTS) (K. Bates-Diop 3 AST),"[1628380, 1628966]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.37,Made,,,,19.0,K. Bates-Diop,1628966.0,3.0,,,,,,,,,,,
440,PT07M56.00S,2023-04-07T01:29:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,93.51182654402102,49.754901960784316,1610612757,80,73,2023-04-07T01:30:23Z,4380000,False,-1.0,8.0,1,right,S. Mays driving Layup (11 PTS) (T. Watford 2 AST),"[1630219, 1630570]",1610612757.0,POR,driving,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,0.86,Made,,,,11.0,T. Watford,1630570.0,2.0,,,,,,,,,,,
442,PT07M56.00S,2023-04-07T01:29:42.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,80,73,2023-04-07T01:29:42Z,4400000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT07M43.00S,2023-04-07T01:32:42.9Z,3,REGULAR,3pt,Jump Shot,[],1631103,5.601182654402102,96.07843137254902,1610612759,80,73,2023-04-07T01:32:49Z,4410000,False,-230.0,0.0,1,left,MISS M. Branham 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
444,PT07M41.00S,2023-04-07T01:32:44.9Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,80,73,2023-04-07T01:32:49Z,4420000,False,,,0,,T. Watford REBOUND (Off:1 Def:4),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Left Corner 3,24+ Left,,,,,443.0,,,,,5.0,4.0,1.0,,,,,,,,
445,PT07M31.00S,2023-04-07T01:32:55.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.64323258869908,59.31372549019608,1610612757,80,75,2023-04-07T01:33:00Z,4430000,False,47.0,7.0,1,right,T. Watford Layup (12 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,12.0,,,,,,,,,,,,,,
446,PT07M16.00S,2023-04-07T01:33:10.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,7.046649145860711,51.9607843137255,1610612759,80,75,2023-04-07T01:34:47Z,4440000,False,-10.0,14.0,1,left,MISS M. Branham driving reverse Layup - blocked,"[1631103, 1629234]",1610612759.0,SAS,driving reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.68,Missed,Eubanks,1629234.0,,,,,,,,,,,,,,,,
447,PT07M16.00S,2023-04-07T01:33:10.9Z,3,REGULAR,block,,[],1629234,,,1610612759,80,75,2023-04-07T01:33:14Z,4450000,False,,,0,,D. Eubanks BLOCK (4 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT07M12.00S,2023-04-07T01:33:14.9Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,80,75,2023-04-07T01:36:03Z,4460000,False,,,0,,T. Watford REBOUND (Off:1 Def:5),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,446.0,,,,,6.0,5.0,1.0,,,,,,,,
449,PT06M53.00S,2023-04-07T01:33:32.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,85.10183968462549,55.88235294117647,1610612757,80,77,2023-04-07T01:33:37Z,4470000,False,29.0,88.0,1,right,D. Eubanks 9' Hook (23 PTS) (T. Watford 3 AST),"[1629234, 1630570]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,9.23,Made,,,,23.0,T. Watford,1630570.0,3.0,,,,,,,,,,,
451,PT06M37.00S,2023-04-07T01:33:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629640,29.122864651773984,75.0,1610612759,80,77,2023-04-07T01:33:56Z,4490000,False,-125.0,221.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
452,PT06M32.00S,2023-04-07T01:33:54.6Z,3,REGULAR,rebound,offensive,[],1630200,,,1610612759,80,77,2023-04-07T01:33:56Z,4500000,False,,,0,,T. Jones REBOUND (Off:2 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,451.0,,,,,3.0,1.0,2.0,,,,,,,,
453,PT06M32.00S,2023-04-07T01:33:55.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630200,5.590000152587891,50.0,1610612759,82,77,2023-04-07T01:33:55Z,4510000,False,0.0,0.0,1,left,T. Jones tip Layup (10 PTS),[1630200],1610612759.0,SAS,tip,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,0.0,Made,,,,10.0,,,,,,,,,,,,,,
454,PT06M06.00S,2023-04-07T01:34:22.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612757,82,77,2023-04-07T01:34:31Z,4520000,False,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1151.0,,,,,,,
455,PT06M06.00S,2023-04-07T01:34:26.7Z,3,REGULAR,substitution,out,[],1628966,,,1610612759,82,77,2023-04-07T01:34:41Z,4530000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT06M06.00S,2023-04-07T01:34:26.7Z,3,REGULAR,substitution,out,[],1631103,,,1610612759,82,77,2023-04-07T01:34:41Z,4540000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT06M06.00S,2023-04-07T01:34:26.7Z,3,REGULAR,substitution,in,[],1630577,,,1610612759,82,77,2023-04-07T01:34:41Z,4550000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT06M06.00S,2023-04-07T01:34:26.7Z,3,REGULAR,substitution,in,[],1630572,,,1610612759,82,77,2023-04-07T01:34:41Z,4560000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M51.00S,2023-04-07T01:34:59.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,28.07161629434954,82.1078431372549,1610612759,82,77,2023-04-07T01:35:06Z,4570000,False,-161.0,211.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
