actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT11M11.00S,2023-01-01T00:38:55.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,84.97043363994744,42.15686274509804,1610612759,32,35,2023-01-01T00:39:00Z,1660000,False,-39.0,89.0,1,right,Z. Collins 9' turnaround Jump Shot (5 PTS) (J. Richardson 2 AST),"[1628380, 1626196]",1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.71,Made,,,,,,,5.0,J. Richardson,1626196.0,2.0,,,,,,,,
170,PT10M54.00S,2023-01-01T00:39:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,8.886333771353483,46.32352941176471,1610612742,32,35,2023-01-01T00:39:17Z,1680000,False,18.0,31.0,1,left,MISS C. Wood pullup Shot,[1626174],1610612742.0,DAL,pullup,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
171,PT10M52.00S,2023-01-01T00:39:13.3Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612759,32,35,2023-01-01T00:39:17Z,1690000,False,,,0,,J. Richardson REBOUND (Off:0 Def:3),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,,
172,PT10M45.00S,2023-01-01T00:39:20.6Z,2,REGULAR,2pt,Jump Shot,[],203926,93.9060446780552,31.372549019607842,1610612759,34,35,2023-01-01T00:40:17Z,1700000,False,-93.0,5.0,1,right,D. McDermott 9' driving floating Jump Shot (4 PTS) (S. Johnson 1 AST),"[203926, 1626169]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,9.32,Made,,,,,,,4.0,S. Johnson,1626169.0,1.0,,,,,,,,
174,PT10M34.00S,2023-01-01T00:39:32.0Z,2,REGULAR,3pt,Jump Shot,[],1626174,31.225361366622867,29.166666666666668,1610612742,34,35,2023-01-01T00:39:36Z,1720000,False,104.0,241.0,1,left,MISS C. Wood 26' 3PT,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
175,PT10M29.00S,2023-01-01T00:39:37.0Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,34,35,2023-01-01T00:39:36Z,1730000,False,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT10M20.00S,2023-01-01T00:39:46.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,94.1688567674113,51.470588235294116,1610612759,36,35,2023-01-01T00:39:52Z,1740000,False,7.0,2.0,1,right,D. McDermott driving finger roll Layup (6 PTS) (J. Richardson 3 AST),"[203926, 1626196]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,6.0,J. Richardson,1626196.0,3.0,,,,,,,,
178,PT10M01.00S,2023-01-01T00:40:04.2Z,2,REGULAR,2pt,Jump Shot,[],203915,24.917871222076215,34.068627450980394,1610612742,36,37,2023-01-01T00:40:08Z,1760000,False,80.0,182.0,1,left,S. Dinwiddie 19' pullup Jump Shot (2 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,19.84,Made,,,,,,,2.0,,,,,,,,,,,
179,PT09M44.00S,2023-01-01T00:40:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,90.48948751642575,56.86274509803921,1610612759,36,37,2023-01-01T00:40:30Z,1770000,False,34.0,37.0,1,right,MISS Z. Collins Hook,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
180,PT09M42.00S,2023-01-01T00:40:23.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,36,37,2023-01-01T00:40:30Z,1780000,False,,,0,,C. Wood REBOUND (Off:1 Def:3),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,179.0,4.0,3.0,1.0,,,,,,,,,,,,,,
181,PT09M28.00S,2023-01-01T00:40:39.3Z,2,REGULAR,turnover,out-of-bounds,[],203915,,,1610612742,36,37,2023-01-01T00:40:46Z,1790000,False,,,0,,S. Dinwiddie bad pass out-of-bounds TURNOVER (1 TO),[203915],1610612742.0,DAL,bad pass,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1628159.0,1.0,,,,,,
182,PT09M28.00S,2023-01-01T00:40:43.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612759,36,37,2023-01-01T00:40:51Z,1800000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M28.00S,2023-01-01T00:40:43.2Z,2,REGULAR,substitution,out,[],202722,,,1610612759,36,37,2023-01-01T00:40:51Z,1810000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M28.00S,2023-01-01T00:40:43.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612759,36,37,2023-01-01T00:40:51Z,1820000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M28.00S,2023-01-01T00:40:43.2Z,2,REGULAR,substitution,in,[],1628373,,,1610612759,36,37,2023-01-01T00:40:51Z,1830000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M14.00S,2023-01-01T00:41:12.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,93.11760840998686,50.245098039215684,1610612759,38,37,2023-01-01T00:41:22Z,1840000,False,1.0,12.0,1,right,J. Poeltl cutting finger roll Layup (4 PTS) (D. McDermott 1 AST),"[1627751, 203926]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,4.0,D. McDermott,203926.0,1.0,,,,,,,,
188,PT09M00.00S,2023-01-01T00:41:26.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.5722733245729295,47.30392156862745,1610612742,38,39,2023-01-01T00:41:32Z,1860000,False,13.0,19.0,1,left,S. Dinwiddie driving finger roll Layup (4 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,,,4.0,,,,,,,,,,,
189,PT08M44.00S,2023-01-01T00:41:41.8Z,2,REGULAR,3pt,Jump Shot,[],1626169,68.54467805519053,67.8921568627451,1610612759,38,39,2023-01-01T00:41:49Z,1870000,False,89.0,243.0,1,right,MISS S. Johnson 25' 3PT,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
190,PT08M41.00S,2023-01-01T00:41:44.8Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,38,39,2023-01-01T00:41:49Z,1880000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,189.0,4.0,2.0,2.0,,,,,,,,,,,,,,
191,PT08M41.00S,2023-01-01T00:41:47.5Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1627751,90.22667542706965,46.81372549019608,1610612759,40,39,2023-01-01T00:41:54Z,1890000,False,-16.0,39.0,1,right,J. Poeltl Hook (6 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,4.25,Made,,,,,,,6.0,,,,,,,,,,,
192,PT08M41.00S,2023-01-01T00:41:50.4Z,2,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612759,40,39,2023-01-01T00:42:03Z,1900000,False,,,0,,C. Wood shooting personal FOUL (2 PF) (Poeltl 1 FT),"[1626174, 1627751]",1610612742.0,DAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,,,2.0,0.0,Poeltl,1627751.0
194,PT08M41.00S,2023-01-01T00:41:56.6Z,2,REGULAR,substitution,out,[],1626169,,,1610612759,40,39,2023-01-01T00:42:00Z,1920000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M41.00S,2023-01-01T00:41:56.6Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,40,39,2023-01-01T00:42:00Z,1930000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M41.00S,2023-01-01T00:42:19.3Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612759,40,39,2023-01-01T00:42:22Z,1940000,False,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT08M39.00S,2023-01-01T00:42:21.3Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,40,39,2023-01-01T00:42:22Z,1950000,False,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,196.0,5.0,4.0,1.0,,,,,,,,,,,,,,
198,PT08M24.00S,2023-01-01T00:42:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,10.85742444152431,50.73529411764706,1610612742,40,41,2023-01-01T00:42:40Z,1960000,False,-4.0,50.0,1,left,C. Wood Layup (8 PTS) (S. Dinwiddie 1 AST),"[1626174, 203915]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,8.0,S. Dinwiddie,203915.0,1.0,,,,,,,,
200,PT08M10.00S,2023-01-01T00:42:51.1Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612759,40,41,2023-01-01T00:43:03Z,1980000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Poeltl 2 FT),"[203915, 1627751]",1610612742.0,DAL,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Poeltl,1627751.0
202,PT08M10.00S,2023-01-01T00:43:16.5Z,2,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,41,41,2023-01-01T00:43:41Z,2000000,False,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
203,PT08M10.00S,2023-01-01T00:43:16.5Z,2,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,41,41,2023-01-01T00:43:41Z,2010000,False,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M07.00S,2023-01-01T00:43:19.5Z,2,REGULAR,rebound,defensive,[],1628373,,,1610612742,41,41,2023-01-01T00:43:41Z,2020000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,,
205,PT07M44.00S,2023-01-01T00:44:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.068988173455978,50.73529411764706,1610612742,41,41,2023-01-01T00:45:26Z,2030000,False,-4.0,42.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,4.23,Missed,,,,,,,,,,,,,,,,,,
206,PT07M39.00S,2023-01-01T00:44:07.2Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,41,41,2023-01-01T00:45:26Z,2040000,False,,,0,,C. Wood REBOUND (Off:2 Def:4),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,205.0,6.0,4.0,2.0,,,,,,,,,,,,,,
207,PT07M39.00S,2023-01-01T00:44:07.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626174,5.590000152587891,50.0,1610612742,41,43,2023-01-01T00:44:07Z,2050000,False,0.0,0.0,1,left,C. Wood tip DUNK (10 PTS),[1626174],1610612742.0,DAL,tip,,,Wood,C. Wood,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,10.0,,,,,,,,,,,
208,PT07M33.00S,2023-01-01T00:44:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,84.44480946123521,46.07843137254902,1610612759,41,43,2023-01-01T00:45:58Z,2060000,False,-20.0,94.0,1,right,MISS D. McDermott 9' driving floating Shot,[203926],1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,9.57,Missed,,,,,,,,,,,,,,,,,,
209,PT07M30.00S,2023-01-01T00:44:15.9Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,41,43,2023-01-01T00:45:58Z,2070000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,208.0,5.0,2.0,3.0,,,,,,,,,,,,,,
210,PT07M30.00S,2023-01-01T00:44:16.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,41,43,2023-01-01T00:44:16Z,2080000,False,0.0,0.0,1,right,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
211,PT07M27.00S,2023-01-01T00:44:18.7Z,2,REGULAR,rebound,offensive,[],203926,,,1610612759,41,43,2023-01-01T00:44:18Z,2090000,False,,,0,,D. McDermott REBOUND (Off:1 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,,,210.0,2.0,1.0,1.0,,,,,,,,,,,,,,
212,PT07M26.00S,2023-01-01T00:44:20.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,91.93495400788436,47.30392156862745,1610612759,43,43,2023-01-01T00:44:27Z,2100000,False,-13.0,23.0,1,right,J. Poeltl Layup (9 PTS) (D. McDermott 2 AST),"[1627751, 203926]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,9.0,D. McDermott,203926.0,2.0,,,,,,,,
214,PT07M15.00S,2023-01-01T00:44:31.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630593,6.783837056504599,49.754901960784316,1610612742,43,45,2023-01-01T00:44:44Z,2120000,False,1.0,11.0,1,left,M. Wright IV driving finger roll Layup (2 PTS),[1630593],1610612742.0,DAL,driving finger roll,,,Wright IV,M. Wright IV,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,,,2.0,,,,,,,,,,,
215,PT07M14.00S,2023-01-01T00:44:38.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612759,43,45,2023-01-01T00:44:38Z,2130000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M14.00S,2023-01-01T00:46:59.1Z,2,REGULAR,substitution,out,[],1626196,,,1610612759,43,45,2023-01-01T00:47:30Z,2140000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M14.00S,2023-01-01T00:46:59.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,43,45,2023-01-01T00:47:30Z,2150000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M56.00S,2023-01-01T00:47:49.5Z,2,REGULAR,foul,personal,[],1630593,,,1610612759,43,45,2023-01-01T00:48:06Z,2160000,False,,,0,,M. Wright IV personal FOUL (1 PF),"[1630593, 1627751]",1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Poeltl,1627751.0
220,PT06M44.00S,2023-01-01T00:48:16.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,65.65374507227332,58.82352941176471,1610612759,46,45,2023-01-01T00:48:21Z,2180000,False,44.0,270.0,1,right,K. Johnson 27' 3PT  (8 PTS) (T. Jones 3 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.4,Made,,,,,,,8.0,T. Jones,1630200.0,3.0,,,,,,,,
222,PT06M23.00S,2023-01-01T00:48:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630593,6.1268068331143235,51.9607843137255,1610612742,46,47,2023-01-01T00:48:41Z,2200000,False,-10.0,5.0,1,left,M. Wright IV driving Layup (4 PTS) (C. Wood 1 AST),"[1630593, 1626174]",1610612742.0,DAL,driving,,,Wright IV,M. Wright IV,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,4.0,C. Wood,1626174.0,1.0,,,,,,,,
224,PT06M04.00S,2023-01-01T00:48:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.64323258869908,50.245098039215684,1610612759,48,47,2023-01-01T00:49:00Z,2220000,False,1.0,7.0,1,right,K. Johnson driving finger roll Layup (10 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,10.0,J. Poeltl,1627751.0,1.0,,,,,,,,
226,PT05M50.00S,2023-01-01T00:49:09.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630593,11.514454664914586,45.588235294117645,1610612742,48,47,2023-01-01T00:50:22Z,2240000,False,22.0,56.0,1,left,MISS M. Wright IV driving floating Shot,[1630593],1610612742.0,DAL,driving floating,,,Wright IV,M. Wright IV,,,,,In The Paint (Non-RA),0-8 Center,5.99,Missed,,,,,,,,,,,,,,,,,,
227,PT05M48.00S,2023-01-01T00:49:11.1Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,48,47,2023-01-01T00:49:15Z,2250000,False,,,0,,D. McDermott REBOUND (Off:1 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,226.0,3.0,2.0,1.0,,,,,,,,,,,,,,
228,PT05M29.00S,2023-01-01T00:49:30.3Z,2,REGULAR,3pt,Jump Shot,[],1629640,86.5473061760841,95.83333333333334,1610612759,51,47,2023-01-01T00:49:47Z,2260000,False,229.0,74.0,1,right,K. Johnson 24' 3PT  (13 PTS) (J. Poeltl 2 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,24.08,Made,,,,,,,13.0,J. Poeltl,1627751.0,2.0,,,,,,,,
230,PT05M06.00S,2023-01-01T00:49:56.8Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612742,51,47,2023-01-01T00:50:05Z,2280000,False,,,0,,D. McDermott shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[203926, 203915]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202058.0,,,,3.0,0.0,Dinwiddie,203915.0
232,PT05M06.00S,2023-01-01T00:50:23.2Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,51,48,2023-01-01T00:50:58Z,2300000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
233,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,out,[],203926,,,1610612742,51,48,2023-01-01T00:50:38Z,2310000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,out,[],1630200,,,1610612742,51,48,2023-01-01T00:50:38Z,2320000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,out,[],203493,,,1610612742,51,48,2023-01-01T00:50:38Z,2330000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,out,[],1630593,,,1610612742,51,48,2023-01-01T00:50:38Z,2340000,False,,,0,,SUB out: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,in,[],1631103,,,1610612742,51,48,2023-01-01T00:50:38Z,2350000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,in,[],1629641,,,1610612742,51,48,2023-01-01T00:50:38Z,2360000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,51,48,2023-01-01T00:50:38Z,2370000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M06.00S,2023-01-01T00:50:24.0Z,2,REGULAR,substitution,in,[],203501,,,1610612742,51,48,2023-01-01T00:50:38Z,2380000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M06.00S,2023-01-01T00:50:23.2Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,51,48,2023-01-01T00:50:58Z,2390000,False,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
242,PT05M03.00S,2023-01-01T00:50:26.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,51,48,2023-01-01T00:50:58Z,2400000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,241.0,6.0,3.0,3.0,,,,,,,,,,,,,,
243,PT04M51.00S,2023-01-01T00:50:57.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,94.43166885676742,49.50980392156863,1610612759,53,48,2023-01-01T00:51:02Z,2410000,False,-2.0,0.0,1,right,K. Johnson cutting DUNK (15 PTS) (J. Poeltl 3 AST),"[1629640, 1627751]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,15.0,J. Poeltl,1627751.0,3.0,,,,,,,,
245,PT04M36.00S,2023-01-01T00:51:13.0Z,2,REGULAR,2pt,Jump Shot,[],1629029,11.251642575558476,67.40196078431373,1610612742,53,50,2023-01-01T00:51:19Z,2430000,False,-87.0,53.0,1,left,L. Doncic 10' step back bank Jump Shot (24 PTS),[1629029],1610612742.0,DAL,step back bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,10.2,Made,,,,,,,24.0,,,,,,,,,,,
246,PT04M23.00S,2023-01-01T00:51:25.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,81.68528252299606,64.70588235294117,1610612759,55,50,2023-01-01T00:52:01Z,2440000,False,74.0,120.0,1,right,M. Branham 14' floating Jump Shot (6 PTS) (J. Poeltl 4 AST),"[1631103, 1627751]",1610612759.0,SAS,floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,14.05,Made,,,,,,,6.0,J. Poeltl,1627751.0,4.0,,,,,,,,
247,PT04M11.00S,2023-01-01T00:51:42.4Z,2,REGULAR,foul,personal,[],1629640,,,1610612742,55,50,2023-01-01T00:51:47Z,2450000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1626174]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,202058.0,,,,1.0,0.0,Wood,1626174.0
249,PT04M11.00S,2023-01-01T00:51:50.0Z,2,REGULAR,substitution,out,[],1626174,,,1610612742,55,50,2023-01-01T00:51:53Z,2470000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M11.00S,2023-01-01T00:51:50.0Z,2,REGULAR,substitution,in,[],203939,,,1610612742,55,50,2023-01-01T00:51:53Z,2480000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT03M57.00S,2023-01-01T00:52:24.9Z,2,REGULAR,3pt,Jump Shot,[],1628373,29.122864651773984,25.735294117647058,1610612742,55,53,2023-01-01T00:52:30Z,2490000,False,121.0,221.0,1,left,F. Ntilikina 25' 3PT  (3 PTS) (L. Doncic 2 AST),"[1628373, 1629029]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,25.24,Made,,,,,,,3.0,L. Doncic,1629029.0,2.0,,,,,,,,
