actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M54.00S,2022-11-12T01:22:33.5Z,1,REGULAR,substitution,in,[],1629646,,,1610612749,15,16,2022-11-12T01:22:45Z,830000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M54.00S,2022-11-12T01:22:33.5Z,1,REGULAR,substitution,in,[],202083,,,1610612749,15,16,2022-11-12T01:22:45Z,840000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M54.00S,2022-11-12T01:22:33.5Z,1,REGULAR,substitution,in,[],201586,,,1610612749,15,16,2022-11-12T01:22:45Z,850000,False,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M54.00S,2022-11-12T01:22:48.0Z,1,REGULAR,substitution,out,[],1629640,,,1610612749,15,16,2022-11-12T01:22:54Z,860000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M54.00S,2022-11-12T01:22:48.0Z,1,REGULAR,substitution,in,[],1629641,,,1610612749,15,16,2022-11-12T01:22:54Z,870000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M54.00S,2022-11-12T01:23:06.6Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,15,16,2022-11-12T01:23:21Z,880000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,1628171.0,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2022-11-12T01:23:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,84.97043363994744,38.23529411764706,1610612749,15,16,2022-11-12T01:23:42Z,890000,False,-59.0,89.0,1,right,MISS B. Portis 10' turnaround Shot - blocked,"[1626171, 1630200]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,,In The Paint (Non-RA),8-16 Left,10.65,Missed,Jones,1630200.0,,,,,,,,,,,,,,,
111,PT04M46.00S,2022-11-12T01:23:32.1Z,1,REGULAR,block,,[],1630200,,,1610612749,15,16,2022-11-12T01:25:33Z,895000,False,,,0,,T. Jones BLOCK (1 BLK),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
90,PT04M43.00S,2022-11-12T01:23:35.1Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,15,16,2022-11-12T01:23:42Z,900000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,In The Paint (Non-RA),8-16 Left,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,
91,PT04M39.00S,2022-11-12T01:23:38.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,9.280551905387648,95.83333333333334,1610612759,18,16,2022-11-12T01:25:36Z,910000,False,-229.0,35.0,1,left,J. Richardson 3PT running (3 PTS) (D. McDermott 1 AST),"[1626196, 203926]",1610612759.0,SAS,running,,,Richardson,J. Richardson,,,,,,Left Corner 3,24+ Left,23.18,Made,,,,,,,3.0,D. McDermott,203926.0,1.0,,,,,,,
93,PT04M27.00S,2022-11-12T01:23:50.4Z,1,REGULAR,2pt,Jump Shot,[],1626171,89.30683311432325,66.91176470588235,1610612749,18,16,2022-11-12T01:28:17Z,930000,False,85.0,48.0,1,right,MISS B. Portis 9' driving floating bank Shot,[1626171],1610612749.0,MIL,driving floating bank,,,Portis,B. Portis,,,,,,Mid-Range,8-16 Right,9.73,Missed,,,,,,,,,,,,,,,,,
94,PT04M27.00S,2022-11-12T01:23:50.4Z,1,REGULAR,rebound,offensive,[],201586,,,1610612749,18,16,2022-11-12T01:24:17Z,940000,False,,,0,,S. Ibaka REBOUND (Off:1 Def:0),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Mid-Range,8-16 Right,,,,,93.0,1.0,0.0,1.0,,,,,,,,,,,
95,PT04M23.00S,2022-11-12T01:23:54.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201586,94.40999984741211,50.0,1610612749,18,18,2022-11-12T01:23:54Z,950000,False,0.0,0.0,1,right,S. Ibaka tip Layup (2 PTS),[201586],1610612749.0,MIL,tip,,,Ibaka,S. Ibaka,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,
96,PT04M13.00S,2022-11-12T01:24:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.387647831800263,54.43474264705882,1610612759,18,18,2022-11-12T01:24:39Z,960000,False,-22.0,-2.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,
97,PT04M10.00S,2022-11-12T01:24:07.9Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,18,18,2022-11-12T01:24:39Z,970000,False,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Restricted Area,0-8 Center,,,,,96.0,2.0,1.0,1.0,,,,,,,,,,,
98,PT04M04.00S,2022-11-12T01:24:13.7Z,1,REGULAR,3pt,Jump Shot,[],201586,69.07030223390277,68.13725490196079,1610612749,18,21,2022-11-12T01:24:43Z,980000,False,91.0,238.0,1,right,S. Ibaka 25' 3PT  (5 PTS) (J. Carter 3 AST),"[201586, 1628975]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Above the Break 3,24+ Right Center,25.49,Made,,,,,,,5.0,J. Carter,1628975.0,3.0,,,,,,,
100,PT03M50.00S,2022-11-12T01:24:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,9.674770039421814,35.294117647058826,1610612759,18,21,2022-11-12T01:24:50Z,1000000,False,74.0,38.0,1,left,MISS D. McDermott 8' driving finger roll Layup - blocked,"[203926, 202083]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,,In The Paint (Non-RA),8-16 Right,8.29,Missed,Matthews,202083.0,,,,,,,,,,,,,,,
101,PT03M50.00S,2022-11-12T01:24:29.9Z,1,REGULAR,block,,[],202083,,,1610612759,18,21,2022-11-12T01:24:32Z,1010000,False,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
102,PT03M50.00S,2022-11-12T01:24:29.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,18,21,2022-11-12T01:24:50Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,100.0,,,,,,,,,,,,,,
104,PT03M50.00S,2022-11-12T01:24:35.5Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,18,21,2022-11-12T01:24:40Z,1040000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M50.00S,2022-11-12T01:24:35.5Z,1,REGULAR,substitution,out,[],1628975,,,1610612759,18,21,2022-11-12T01:24:40Z,1050000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M50.00S,2022-11-12T01:24:35.5Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,18,21,2022-11-12T01:24:40Z,1060000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M50.00S,2022-11-12T01:24:35.5Z,1,REGULAR,substitution,in,[],1630699,,,1610612759,18,21,2022-11-12T01:24:40Z,1070000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M45.00S,2022-11-12T01:24:58.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,31.35676741130092,32.84313725490196,1610612759,21,21,2022-11-12T01:25:06Z,1080000,False,86.0,242.0,1,left,D. McDermott 25' 3PT pullup (3 PTS) (C. Bassey 1 AST),"[203926, 1629646]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,Above the Break 3,24+ Right Center,25.7,Made,,,,,,,3.0,C. Bassey,1629646.0,1.0,,,,,,,
110,PT03M37.00S,2022-11-12T01:25:09.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,21,21,2022-11-12T01:25:09Z,1100000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M23.00S,2022-11-12T01:28:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201586,93.38042049934296,49.754901960784316,1610612749,21,21,2022-11-12T01:28:54Z,1110000,False,-1.0,10.0,1,right,MISS S. Ibaka Layup - blocked,"[201586, 1630170]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,Restricted Area,0-8 Center,0.98,Missed,Vassell,1630170.0,,,,,,,,,,,,,,,
120,PT03M23.00S,2022-11-12T01:28:21.9Z,1,REGULAR,block,,[],1630170,,,1610612749,21,21,2022-11-12T01:28:54Z,1115000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
113,PT03M20.00S,2022-11-12T01:28:24.9Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,21,21,2022-11-12T01:32:41Z,1120000,False,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Restricted Area,0-8 Center,,,,,112.0,2.0,2.0,0.0,,,,,,,,,,,
114,PT03M13.00S,2022-11-12T01:28:32.1Z,1,REGULAR,turnover,lost ball,[],203926,,,1610612759,21,21,2022-11-12T01:31:57Z,1130000,False,,,0,,D. McDermott lost ball TURNOVER (1 TO),"[203926, 202083]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Matthews,202083.0,,,,
115,PT03M13.00S,2022-11-12T01:28:32.1Z,1,REGULAR,steal,,[],202083,,,1610612749,21,21,2022-11-12T01:28:34Z,1140000,False,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
116,PT03M06.00S,2022-11-12T01:28:39.4Z,1,REGULAR,turnover,bad pass,[],1626171,,,1610612749,21,21,2022-11-12T01:29:50Z,1150000,False,,,0,,B. Portis bad pass TURNOVER (2 TO),"[1626171, 1629641]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,Langford,1629641.0,,,,
117,PT03M06.00S,2022-11-12T01:28:39.4Z,1,REGULAR,steal,,[],1629641,,,1610612759,21,21,2022-11-12T01:28:41Z,1160000,False,,,0,,R. Langford STEAL (1 STL),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2022-11-12T01:28:45.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,30.436925098554536,72.05882352941177,1610612759,21,21,2022-11-12T01:33:18Z,1170000,False,-110.0,234.0,1,left,MISS R. Langford 25' 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,
119,PT02M54.00S,2022-11-12T01:28:51.7Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,21,21,2022-11-12T01:33:18Z,1180000,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Above the Break 3,24+ Left Center,,,,,118.0,3.0,2.0,1.0,,,,,,,,,,,
121,PT02M52.00S,2022-11-12T01:28:55.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626196,4.418528252299605,26.715686274509803,1610612759,23,21,2022-11-12T01:30:37Z,1190000,False,116.0,-11.0,1,left,J. Richardson 11' pullup Jump Shot (5 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,,Mid-Range,8-16 Right,11.69,Made,,,,,,,5.0,,,,,,,,,,
122,PT02M52.00S,2022-11-12T01:28:57.9Z,1,REGULAR,foul,personal,['1freethrow'],201588,,,1610612759,23,21,2022-11-12T01:29:16Z,1200000,False,,,0,,G. Hill shooting personal FOUL (1 PF) (Richardson 1 FT),"[201588, 1626196]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,1628171.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,0.0,Richardson,1626196.0
124,PT02M52.00S,2022-11-12T01:29:12.7Z,1,REGULAR,substitution,out,[],1626171,,,1610612759,23,21,2022-11-12T01:30:14Z,1220000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M52.00S,2022-11-12T01:29:12.7Z,1,REGULAR,substitution,in,[],1630572,,,1610612759,23,21,2022-11-12T01:30:14Z,1230000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M52.00S,2022-11-12T01:29:33.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1626196,,,1610612759,24,21,2022-11-12T01:29:33Z,1240000,False,,,0,,J. Richardson Free Throw 1 of 1 (6 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,
127,PT02M28.00S,2022-11-12T01:29:58.6Z,1,REGULAR,3pt,Jump Shot,[],1630572,94.43166885676742,2.941176470588235,1610612749,24,24,2022-11-12T01:30:41Z,1250000,False,-235.0,0.0,1,right,S. Mamukelashvili 3PT  (3 PTS) (M. Beauchamp 1 AST),"[1630572, 1630699]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,3.0,M. Beauchamp,1630699.0,1.0,,,,,,,
129,PT02M15.00S,2022-11-12T01:30:12.2Z,1,REGULAR,3pt,Jump Shot,[],1629646,32.013797634691194,35.294117647058826,1610612759,24,24,2022-11-12T01:30:45Z,1270000,False,74.0,248.0,1,left,MISS C. Bassey 25' 3PT,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,
130,PT02M15.00S,2022-11-12T01:30:12.2Z,1,REGULAR,rebound,defensive,[],202083,,,1610612749,24,24,2022-11-12T01:30:45Z,1280000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,Above the Break 3,24+ Center,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
131,PT02M00.00S,2022-11-12T01:30:26.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201588,91.5407358738502,46.81372549019608,1610612749,24,24,2022-11-12T01:30:53Z,1290000,False,-16.0,27.0,1,right,MISS G. Hill driving reverse Layup - blocked,"[201588, 1629646]",1610612749.0,MIL,driving reverse,,,Hill,G. Hill,,,,,,Restricted Area,0-8 Center,3.13,Missed,Bassey,1629646.0,,,,,,,,,,,,,,,
132,PT02M00.00S,2022-11-12T01:30:26.7Z,1,REGULAR,block,,[],1629646,,,1610612749,24,24,2022-11-12T01:30:29Z,1300000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
133,PT01M57.00S,2022-11-12T01:30:29.7Z,1,REGULAR,rebound,offensive,[],201588,,,1610612749,24,24,2022-11-12T01:30:29Z,1310000,False,,,0,,G. Hill REBOUND (Off:1 Def:0),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,Restricted Area,0-8 Center,,,,,131.0,1.0,0.0,1.0,,,,,,,,,,,
134,PT01M55.00S,2022-11-12T01:30:31.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],201588,82.7365308804205,17.401960784313726,1610612749,24,24,2022-11-12T01:35:03Z,1320000,False,-163.0,110.0,1,right,MISS G. Hill 19' pullup Shot,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,,Mid-Range,16-24 Left,19.65,Missed,,,,,,,,,,,,,,,,,
135,PT01M54.00S,2022-11-12T01:30:32.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,24,24,2022-11-12T01:31:00Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,Mid-Range,16-24 Left,,,,,134.0,,,,,,,,,,,,,,
136,PT01M54.00S,2022-11-12T01:30:37.6Z,1,REGULAR,foul,personal,[],201586,,,1610612759,24,24,2022-11-12T01:31:10Z,1340000,False,,,0,,S. Ibaka loose ball personal FOUL (1 PF),"[201586, 1626196]",1610612749.0,MIL,loose ball,,,Ibaka,S. Ibaka,,,,,1193.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Richardson,1626196.0
138,PT01M36.00S,2022-11-12T01:31:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,5.863994743758213,51.225490196078425,1610612759,26,24,2022-11-12T01:35:48Z,1360000,False,-6.0,3.0,1,left,D. Vassell driving Layup (6 PTS),[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,6.0,,,,,,,,,,
139,PT01M21.00S,2022-11-12T01:31:32.9Z,1,REGULAR,foul,personal,[],1629641,,,1610612749,26,24,2022-11-12T01:31:41Z,1370000,False,,,0,,R. Langford personal FOUL (1 PF),"[1629641, 201588]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,101284.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,0.0,Hill,201588.0
141,PT01M15.00S,2022-11-12T01:32:00.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612749,26,24,2022-11-12T01:32:07Z,1390000,False,,,0,,D. Vassell shooting personal FOUL (1 PF) (Hill 2 FT),"[1630170, 201588]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,0.0,Hill,201588.0
143,PT01M15.00S,2022-11-12T01:32:26.4Z,1,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,26,25,2022-11-12T01:32:26Z,1410000,False,,,0,,G. Hill Free Throw 1 of 2 (1 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,
144,PT01M15.00S,2022-11-12T01:32:42.0Z,1,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,26,26,2022-11-12T01:32:42Z,1420000,False,,,0,,G. Hill Free Throw 2 of 2 (2 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,
145,PT01M00.00S,2022-11-12T01:32:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,13.354139290407357,45.09803921568628,1610612759,28,26,2022-11-12T01:36:54Z,1430000,False,25.0,73.0,1,left,D. Vassell 7' pullup Jump Shot (8 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,,,,,,,8.0,,,,,,,,,,
146,PT00M46.70S,2022-11-12T01:33:14.5Z,1,REGULAR,3pt,Jump Shot,[],1630699,88.51839684625493,2.450980392156863,1610612749,28,26,2022-11-12T01:33:20Z,1440000,False,-238.0,55.0,1,right,MISS M. Beauchamp 24' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,Left Corner 3,24+ Left,24.41,Missed,,,,,,,,,,,,,,,,,
147,PT00M44.10S,2022-11-12T01:33:17.1Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,28,26,2022-11-12T01:33:20Z,1450000,False,,,0,,C. Bassey REBOUND (Off:1 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Left Corner 3,24+ Left,,,,,146.0,4.0,3.0,1.0,,,,,,,,,,,
148,PT00M36.80S,2022-11-12T01:33:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,19.398817345597898,50.0,1610612759,28,26,2022-11-12T01:33:30Z,1460000,False,0.0,130.0,1,left,MISS J. Richardson 12' pullup Shot,[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,
149,PT00M34.40S,2022-11-12T01:33:27.5Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612749,28,26,2022-11-12T01:33:27Z,1470000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,In The Paint (Non-RA),8-16 Center,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,
150,PT00M29.30S,2022-11-12T01:33:32.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201588,65.1281208935611,47.794117647058826,1610612749,28,26,2022-11-12T01:37:59Z,1480000,False,-11.0,275.0,1,right,MISS G. Hill 27' running pullup 3PT,[201588],1610612749.0,MIL,running pullup,,,Hill,G. Hill,,,,,,Above the Break 3,24+ Center,27.55,Missed,,,,,,,,,,,,,,,,,
151,PT00M26.50S,2022-11-12T01:33:35.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,28,26,2022-11-12T01:33:45Z,1490000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,Above the Break 3,24+ Center,,,,,150.0,,,,,,,,,,,,,,
153,PT00M10.70S,2022-11-12T01:34:04.0Z,1,REGULAR,2pt,Jump Shot,[],1630170,25.837713534822605,57.84313725490197,1610612759,28,26,2022-11-12T01:34:13Z,1510000,False,-39.0,190.0,1,left,MISS D. Vassell 19' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,Mid-Range,16-24 Center,19.44,Missed,,,,,,,,,,,,,,,,,
154,PT00M09.20S,2022-11-12T01:34:05.5Z,1,REGULAR,rebound,offensive,[],1629646,,,1610612759,28,26,2022-11-12T02:01:16Z,1520000,False,,,0,,C. Bassey REBOUND (Off:2 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,Mid-Range,16-24 Center,,,,,153.0,5.0,3.0,2.0,,,,,,,,,,,
155,PT00M09.20S,2022-11-12T01:34:12.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629646,5.590000152587891,50.0,1610612759,30,26,2022-11-12T02:01:28Z,1530000,False,0.0,0.0,1,left,C. Bassey tip Layup (2 PTS),[1629646],1610612759.0,SAS,tip,,,Bassey,C. Bassey,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,2.0,,,,,,,,,,
156,PT00M02.50S,2022-11-12T01:34:16.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629641,,,1610612749,30,26,2022-11-12T01:34:22Z,1540000,False,,,0,,R. Langford shooting personal FOUL (2 PF) (Hill 2 FT),"[1629641, 201588]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,101284.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Hill,201588.0
158,PT00M02.50S,2022-11-12T01:34:49.3Z,1,REGULAR,freethrow,1 of 2,[],201588,,,1610612749,30,26,2022-11-12T01:34:49Z,1560000,False,,,0,,MISS G. Hill Free Throw 1 of 2,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
159,PT00M02.50S,2022-11-12T01:34:49.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,30,26,2022-11-12T01:34:49Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,
160,PT00M02.50S,2022-11-12T01:35:10.4Z,1,REGULAR,freethrow,2 of 2,[],201588,,,1610612749,30,27,2022-11-12T01:35:10Z,1580000,False,,,0,,G. Hill Free Throw 2 of 2 (3 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,
162,PT00M02.50S,2022-11-12T01:35:27.9Z,1,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612759,30,27,2022-11-12T01:35:36Z,1600000,False,,,0,,TEAM foul technical,[],1610612749.0,MIL,delay,,,,,,,,,1193.0,,,,,,,,,,,,,,,,,,,,,
163,PT00M02.50S,2022-11-12T01:35:57.5Z,1,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,31,27,2022-11-12T01:35:57Z,1610000,False,,,0,,J. Richardson technical Free Throw 1 of 1 (7 PTS),[1626196],1610612759.0,SAS,technical,,,Richardson,J. Richardson,,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,
164,PT00M00.10S,2022-11-12T01:36:22.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,50.410643889618925,48.529411764705884,1610612759,31,27,2022-11-12T01:37:28Z,1620000,False,7.0,421.0,1,left,MISS D. Vassell 42' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,Above the Break 3,24+ Center,42.15,Missed,,,,,,,,,,,,,,,,,
165,PT00M00.10S,2022-11-12T01:36:22.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,31,27,2022-11-12T01:37:28Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,Above the Break 3,24+ Center,,,,,164.0,,,,,,,,,,,,,,
