actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT04M59.00S,2023-02-02T01:21:11.2Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,12,15,2023-02-02T01:21:12Z,810000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,80.0,3.0,2.0,1.0,,,,,,,,
87,PT04M54.00S,2023-02-02T01:21:46.6Z,1,REGULAR,foul,personal,[],1627751,,,1610612758,12,15,2023-02-02T01:26:42Z,870000,False,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 1631099]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Murray,1631099.0
89,PT04M54.00S,2023-02-02T01:21:58.6Z,1,REGULAR,substitution,out,[],1627751,,,1610612758,12,15,2023-02-02T01:22:07Z,890000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M54.00S,2023-02-02T01:21:58.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612758,12,15,2023-02-02T01:22:07Z,900000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M54.00S,2023-02-02T01:21:58.6Z,1,REGULAR,substitution,in,[],1630200,,,1610612758,12,15,2023-02-02T01:22:07Z,910000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2023-02-02T01:21:58.6Z,1,REGULAR,substitution,in,[],1628380,,,1610612758,12,15,2023-02-02T01:22:07Z,920000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M44.00S,2023-02-02T01:22:09.2Z,1,REGULAR,3pt,Jump Shot,[],1630558,30.962549277266753,25.49019607843137,1610612758,12,15,2023-02-02T01:26:34Z,930000,False,123.0,239.0,1,left,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
94,PT04M39.00S,2023-02-02T01:22:14.2Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,12,15,2023-02-02T01:22:30Z,940000,False,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,
96,PT04M36.00S,2023-02-02T01:22:17.4Z,1,REGULAR,2pt,Jump Shot,[],1631103,92.06636005256242,68.38235294117648,1610612759,14,15,2023-02-02T01:22:39Z,950000,False,92.0,22.0,1,right,M. Branham 9' floating Jump Shot (2 PTS),[1631103],1610612759.0,SAS,floating,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,9.45,Made,2.0,,,,,,,,,,,,,,,,,
97,PT04M14.00S,2023-02-02T01:22:38.4Z,1,REGULAR,3pt,Jump Shot,[],1627734,30.831143232588698,71.56862745098039,1610612758,14,18,2023-02-02T01:22:44Z,960000,False,-108.0,237.0,1,left,D. Sabonis 26' 3PT  (9 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,26.06,Made,9.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
99,PT03M52.00S,2023-02-02T01:23:00.6Z,1,REGULAR,2pt,Jump Shot,[],1628380,87.72996057818659,73.2843137254902,1610612759,16,18,2023-02-02T01:23:13Z,980000,False,116.0,63.0,1,right,Z. Collins 13' Jump Shot (2 PTS) (T. Jones 4 AST),"[1628380, 1630200]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,13.23,Made,2.0,T. Jones,1630200.0,4.0,,,,,,,,,,,,,,
101,PT03M37.00S,2023-02-02T01:23:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.966491458607096,55.63725490196079,1610612758,16,20,2023-02-02T01:23:22Z,1000000,False,-28.0,22.0,1,left,D. Sabonis Layup (11 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.6,Made,11.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
103,PT03M20.00S,2023-02-02T01:23:34.4Z,1,REGULAR,2pt,Jump Shot,[],1626196,81.42247043363994,24.264705882352942,1610612759,18,20,2023-02-02T01:24:03Z,1020000,False,-129.0,122.0,1,right,J. Richardson 17' pullup Jump Shot (2 PTS) (Z. Collins 1 AST),"[1626196, 1628380]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,17.74,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,,
105,PT03M20.00S,2023-02-02T01:23:42.6Z,1,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612759,18,20,2023-02-02T01:24:07Z,1040000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Richardson 1 FT),"[1628370, 1626196]",1610612758.0,SAC,shooting,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Richardson,1626196.0
107,PT03M20.00S,2023-02-02T01:23:51.4Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,18,20,2023-02-02T01:25:34Z,1060000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M20.00S,2023-02-02T01:23:51.4Z,1,REGULAR,substitution,in,[],203926,,,1610612759,18,20,2023-02-02T01:25:34Z,1080000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M20.00S,2023-02-02T01:23:51.4Z,1,REGULAR,substitution,in,[],1626168,,,1610612759,18,20,2023-02-02T01:25:34Z,1090000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M20.00S,2023-02-02T01:23:51.4Z,1,REGULAR,substitution,out,[],1631099,,,1610612759,18,20,2023-02-02T01:25:34Z,1095000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M20.00S,2023-02-02T01:24:14.4Z,1,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,19,20,2023-02-02T01:24:14Z,1100000,False,,,0,,J. Richardson Free Throw 1 of 1 (3 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
113,PT03M08.00S,2023-02-02T01:24:29.1Z,1,REGULAR,foul,personal,['2freethrow'],203926,,,1610612758,19,20,2023-02-02T01:24:46Z,1110000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Monk 2 FT),"[203926, 1628370]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Monk,1628370.0
115,PT03M08.00S,2023-02-02T01:24:52.1Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,19,21,2023-02-02T01:24:52Z,1130000,False,,,0,,M. Monk Free Throw 1 of 2 (1 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2023-02-02T01:25:07.8Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,19,22,2023-02-02T01:25:07Z,1140000,False,,,0,,M. Monk Free Throw 2 of 2 (2 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
117,PT02M58.00S,2023-02-02T01:25:20.9Z,1,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,19,22,2023-02-02T01:25:52Z,1150000,False,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (1 TO),[1628380],1610612759.0,SAS,bad pass,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,202049.0,,,,
118,PT02M58.00S,2023-02-02T01:25:30.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,22,2023-02-02T01:25:30Z,1160000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M58.00S,2023-02-02T01:27:49.6Z,1,REGULAR,substitution,out,[],1630200,,,1610612758,19,22,2023-02-02T01:28:10Z,1170000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M58.00S,2023-02-02T01:27:49.6Z,1,REGULAR,substitution,in,[],1626169,,,1610612758,19,22,2023-02-02T01:28:10Z,1180000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M40.00S,2023-02-02T01:28:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,7.966491458607096,53.92156862745098,1610612758,19,24,2023-02-02T01:29:41Z,1190000,False,-20.0,22.0,1,left,D. Sabonis driving Layup (13 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.98,Made,13.0,,,,,,,,,,,,,,,,,
122,PT02M27.00S,2023-02-02T01:28:51.1Z,1,REGULAR,3pt,Jump Shot,[],1631103,70.51576872536137,18.137254901960784,1610612759,22,24,2023-02-02T01:28:58Z,1200000,False,-159.0,225.0,1,right,M. Branham 27' 3PT  (5 PTS) (J. Richardson 1 AST),"[1631103, 1626196]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.54,Made,5.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,,,
124,PT02M14.00S,2023-02-02T01:29:04.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.5722733245729295,48.28431372549019,1610612758,22,26,2023-02-02T01:29:11Z,1220000,False,9.0,19.0,1,left,D. Sabonis cutting Layup (15 PTS) (M. Monk 1 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.06,Made,15.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
126,PT02M01.00S,2023-02-02T01:29:17.2Z,1,REGULAR,3pt,Jump Shot,[],1628380,66.04796320630749,57.107843137254896,1610612759,22,26,2023-02-02T01:29:25Z,1240000,False,36.0,267.0,1,right,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.9,Missed,,,,,,,,,,,,,,,,,,
127,PT01M57.00S,2023-02-02T01:29:21.2Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,22,26,2023-02-02T01:29:25Z,1250000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,
128,PT01M55.00S,2023-02-02T01:29:25.6Z,1,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612758,22,26,2023-02-02T01:29:46Z,1260000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1628380, 1627734]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Sabonis,1627734.0
130,PT01M55.00S,2023-02-02T01:29:55.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1627734,,,1610612758,22,27,2023-02-02T01:29:55Z,1280000,False,,,0,,D. Sabonis Free Throw 1 of 2 (16 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
131,PT01M55.00S,2023-02-02T01:30:17.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1627734,,,1610612758,22,28,2023-02-02T01:30:17Z,1290000,False,,,0,,D. Sabonis Free Throw 2 of 2 (17 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
132,PT01M42.00S,2023-02-02T01:30:34.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628380,91.5407358738502,54.166666666666664,1610612759,24,28,2023-02-02T01:30:39Z,1300000,False,21.0,27.0,1,right,Z. Collins DUNK (4 PTS) (D. McDermott 1 AST),"[1628380, 203926]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.41,Made,4.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,
134,PT01M27.00S,2023-02-02T01:30:49.6Z,1,REGULAR,foul,offensive,[],1627734,,,1610612758,24,28,2023-02-02T01:35:40Z,1320000,False,,,0,,D. Sabonis charge offensive FOUL (1 PF),"[1627734, 1628380]",1610612758.0,SAC,charge,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Collins,1628380.0
136,PT01M27.00S,2023-02-02T01:30:49.6Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,24,28,2023-02-02T01:31:23Z,1340000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,,,202007.0,,,,
137,PT01M27.00S,2023-02-02T01:31:06.2Z,1,REGULAR,substitution,out,[],1627734,,,1610612759,24,28,2023-02-02T01:31:18Z,1350000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M27.00S,2023-02-02T01:31:06.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612759,24,28,2023-02-02T01:31:18Z,1360000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M27.00S,2023-02-02T01:31:06.2Z,1,REGULAR,substitution,in,[],1629002,,,1610612759,24,28,2023-02-02T01:31:18Z,1370000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M27.00S,2023-02-02T01:31:06.2Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,24,28,2023-02-02T01:31:18Z,1380000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M16.00S,2023-02-02T01:31:29.8Z,1,REGULAR,foul,offensive,[],1628380,,,1610612759,24,28,2023-02-02T01:31:43Z,1390000,False,,,0,,Z. Collins offensive FOUL (2 PF),"[1628380, 1629056]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Davis,1629056.0
143,PT01M16.00S,2023-02-02T01:31:29.8Z,1,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,24,28,2023-02-02T01:31:29Z,1410000,False,,,0,,Z. Collins offensive foul TURNOVER (2 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,202049.0,,,,
144,PT01M16.00S,2023-02-02T01:31:44.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612758,24,28,2023-02-02T01:31:53Z,1420000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M16.00S,2023-02-02T01:31:44.5Z,1,REGULAR,substitution,in,[],1627751,,,1610612758,24,28,2023-02-02T01:31:53Z,1430000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M02.00S,2023-02-02T01:32:10.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,8.623521681997373,51.9607843137255,1610612758,24,28,2023-02-02T01:32:17Z,1440000,False,-10.0,29.0,1,left,MISS M. Monk driving finger roll Layup,[1628370],1610612758.0,SAC,driving finger roll,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
147,PT01M00.00S,2023-02-02T01:32:12.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,24,28,2023-02-02T01:32:17Z,1450000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,146.0,3.0,3.0,0.0,,,,,,,,
148,PT00M52.90S,2023-02-02T01:32:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,81.2910643889619,50.98039215686274,1610612759,26,28,2023-02-02T01:32:25Z,1460000,False,5.0,123.0,1,right,J. Richardson 12' pullup Jump Shot (5 PTS) (M. Branham 1 AST),"[1626196, 1631103]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,12.35,Made,5.0,M. Branham,1631103.0,1.0,,,,,,,,,,,,,,
149,PT00M46.80S,2023-02-02T01:32:31.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,6.783837056504599,68.62745098039215,1610612758,26,30,2023-02-02T01:32:37Z,1470000,False,-93.0,11.0,1,left,D. Fox 9' driving floating bank Jump Shot (7 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,9.38,Made,7.0,,,,,,,,,,,,,,,,,
150,PT00M32.00S,2023-02-02T01:32:49.2Z,1,REGULAR,3pt,Jump Shot,[],1631103,71.30420499342969,16.42156862745098,1610612759,29,30,2023-02-02T01:32:55Z,1480000,False,-168.0,217.0,1,right,M. Branham 27' 3PT  (8 PTS) (J. Poeltl 1 AST),"[1631103, 1627751]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.45,Made,8.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
152,PT00M11.00S,2023-02-02T01:33:16.1Z,1,REGULAR,3pt,Jump Shot,[],1629002,31.61957950065703,25.98039215686275,1610612758,29,30,2023-02-02T01:33:21Z,1500000,False,120.0,245.0,1,left,MISS C. Metu 27' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,27.26,Missed,,,,,,,,,,,,,,,,,,
153,PT00M07.20S,2023-02-02T01:33:19.9Z,1,REGULAR,rebound,defensive,[],1626169,,,1610612759,29,30,2023-02-02T01:33:21Z,1510000,False,,,0,,S. Johnson REBOUND (Off:0 Def:1),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,152.0,1.0,1.0,0.0,,,,,,,,
154,PT00M02.70S,2023-02-02T01:33:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627751,92.46057818659659,53.18627450980392,1610612759,31,30,2023-02-02T01:33:40Z,1520000,False,16.0,18.0,1,right,J. Poeltl cutting finger roll Layup (6 PTS) (D. McDermott 2 AST),"[1627751, 203926]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.43,Made,6.0,D. McDermott,203926.0,2.0,,,,,,,,,,,,,,
156,PT00M00.00S,2023-02-02T01:33:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629056,31.750985545335087,76.7156862745098,1610612758,31,30,2023-02-02T01:33:45Z,1540000,False,-134.0,246.0,1,left,MISS T. Davis 27' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,27.99,Missed,,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2023-02-02T01:33:31.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,31,30,2023-02-02T01:33:45Z,1550000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,156.0,,,,,,,,,,,
158,PT00M00.00S,2023-02-02T01:33:46.5Z,1,REGULAR,period,end,[],0,,,1610612758,31,30,2023-02-02T01:33:46Z,1560000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-02-02T01:35:57.6Z,2,REGULAR,substitution,out,['startperiod'],1626196,,,1610612758,31,30,2023-02-02T01:36:13Z,1570000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-02-02T01:35:57.6Z,2,REGULAR,substitution,out,['startperiod'],1629056,,,1610612758,31,30,2023-02-02T01:36:13Z,1580000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-02-02T01:35:57.6Z,2,REGULAR,substitution,in,['startperiod'],1628966,,,1610612758,31,30,2023-02-02T01:36:13Z,1590000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-02-02T01:35:57.6Z,2,REGULAR,substitution,in,['startperiod'],203084,,,1610612758,31,30,2023-02-02T01:36:13Z,1600000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-02-02T01:36:24.0Z,2,REGULAR,period,start,[],0,,,1610612758,31,30,2023-02-02T01:36:24Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M49.00S,2023-02-02T01:36:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.30946123521682,55.14705882352941,1610612758,31,32,2023-02-02T01:36:53Z,1620000,False,-26.0,16.0,1,left,T. Lyles cutting Layup (2 PTS) (D. Fox 2 AST),"[1626168, 1628368]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,3.04,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
167,PT11M49.00S,2023-02-02T01:36:42.0Z,2,REGULAR,foul,personal,['1freethrow'],203926,,,1610612758,31,32,2023-02-02T01:36:57Z,1640000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Lyles 1 FT),"[203926, 1626168]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Lyles,1626168.0
169,PT11M49.00S,2023-02-02T01:36:52.3Z,2,REGULAR,substitution,out,[],203926,,,1610612758,31,32,2023-02-02T01:36:55Z,1660000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M49.00S,2023-02-02T01:36:52.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612758,31,32,2023-02-02T01:36:55Z,1670000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M49.00S,2023-02-02T01:37:09.2Z,2,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,31,33,2023-02-02T01:37:09Z,1680000,False,,,0,,T. Lyles Free Throw 1 of 1 (3 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
172,PT11M28.00S,2023-02-02T01:37:31.9Z,2,REGULAR,2pt,Jump Shot,[],1626169,95.13797634691196,28.036917892156865,1610612759,31,33,2023-02-02T01:37:58Z,1690000,False,-110.0,-7.0,1,right,MISS S. Johnson 11' fadeaway Shot,[1626169],1610612759.0,SAS,fadeaway,,,Johnson,S. Johnson,,,,,Mid-Range,8-16 Left,11.0,Missed,,,,,,,,,,,,,,,,,,
173,PT11M26.00S,2023-02-02T01:37:33.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,31,33,2023-02-02T01:37:40Z,1700000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,
174,PT11M23.00S,2023-02-02T01:37:38.7Z,2,REGULAR,turnover,traveling,[],203084,,,1610612758,31,33,2023-02-02T01:37:47Z,1710000,False,,,0,,H. Barnes traveling TURNOVER (1 TO),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,202049.0,,,,
175,PT11M01.00S,2023-02-02T01:38:09.8Z,2,REGULAR,turnover,lost ball,[],1627751,,,1610612759,31,33,2023-02-02T01:38:17Z,1720000,False,,,0,,J. Poeltl lost ball TURNOVER (1 TO),"[1627751, 1628370]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,
176,PT11M01.00S,2023-02-02T01:38:09.8Z,2,REGULAR,steal,,[],1628370,,,1610612758,31,33,2023-02-02T01:38:11Z,1730000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
