actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
167,PT00M02.80S,2023-01-31T01:35:42.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,6.389618922470433,45.588235294117645,1610612759,34,30,2023-01-31T01:43:34Z,1670000,False,22.0,8.0,1,left,M. Branham driving floating bank Jump Shot (4 PTS),[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.34,Made,4.0,,,,,,,,,,,,,,,,,
169,PT00M02.80S,2023-01-31T01:36:30.5Z,1,REGULAR,substitution,out,[],1628380,,,1610612764,34,30,2023-01-31T01:36:34Z,1690000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M02.80S,2023-01-31T01:36:30.5Z,1,REGULAR,substitution,in,[],1629640,,,1610612764,34,30,2023-01-31T01:36:34Z,1700000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M01.80S,2023-01-31T01:36:40.1Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,34,30,2023-01-31T01:36:49Z,1720000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1626169]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,1.0,Johnson,1626169.0,,,,,,
173,PT00M01.80S,2023-01-31T01:36:40.1Z,1,REGULAR,steal,,[],1626169,,,1610612759,34,30,2023-01-31T01:36:45Z,1730000,False,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
174,PT00M01.30S,2023-01-31T01:36:46.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626169,6.915243101182654,48.28431372549019,1610612759,36,30,2023-01-31T01:37:00Z,1740000,False,9.0,13.0,1,left,S. Johnson driving DUNK (2 PTS),[1626169],1610612759.0,SAS,driving,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2023-01-31T01:36:53.7Z,1,REGULAR,period,end,[],0,,,1610612764,36,30,2023-01-31T01:36:53Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2023-01-31T01:39:17.6Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612764,36,30,2023-01-31T01:39:29Z,1760000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2023-01-31T01:39:17.6Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612764,36,30,2023-01-31T01:39:29Z,1770000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2023-01-31T01:39:34.0Z,2,REGULAR,period,start,[],0,,,1610612759,36,30,2023-01-31T01:39:34Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M56.00S,2023-01-31T01:39:40.5Z,2,REGULAR,turnover,lost ball,[],1631104,,,1610612759,36,30,2023-01-31T01:45:13Z,1790000,False,,,0,,B. Wesley lost ball TURNOVER (1 TO),"[1631104, 1629134]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1.0,Nunn,1629134.0,,,,,,
180,PT11M56.00S,2023-01-31T01:39:40.5Z,2,REGULAR,steal,,[],1629134,,,1610612764,36,30,2023-01-31T01:39:43Z,1800000,False,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
181,PT11M53.00S,2023-01-31T01:40:01.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629134,92.9862023653088,48.529411764705884,1610612764,36,30,2023-01-31T01:49:56Z,1820000,False,-7.0,13.0,1,right,MISS K. Nunn Layup - blocked,"[1629134, 1631104]",1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,1.53,Missed,,,,,,,,,,,,,,,,,Wesley,1631104.0
182,PT11M53.00S,2023-01-31T01:40:01.6Z,2,REGULAR,block,,[],1631104,,,1610612764,36,30,2023-01-31T01:39:49Z,1830000,False,,,0,,B. Wesley BLOCK (1 BLK),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
183,PT11M53.00S,2023-01-31T01:40:01.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,36,30,2023-01-31T01:49:56Z,1835000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,181.0,,,,,
186,PT11M53.00S,2023-01-31T01:40:03.2Z,2,REGULAR,foul,technical,['1freethrow'],1629134,,,1610612764,36,30,2023-01-31T01:40:14Z,1860000,False,,,0,,K. Nunn technical FOUL (1 Tech),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,0.0,1.0,,,,,,,,,,,
187,PT11M53.00S,2023-01-31T01:40:17.2Z,2,REGULAR,freethrow,1 of 1,[],203926,,,1610612764,36,30,2023-01-31T01:40:17Z,1870000,False,,,0,,MISS D. McDermott technical Free Throw 1 of 1,[203926],1610612759.0,SAS,technical,,,McDermott,D. McDermott,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT11M53.00S,2023-01-31T01:40:17.2Z,2,REGULAR,rebound,defensive,"['deadball', 'team']",0,,,1610612764,36,30,2023-01-31T01:40:17Z,1880000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,187.0,,,,,
189,PT11M40.00S,2023-01-31T01:40:44.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629134,76.95466491458606,64.70588235294117,1610612764,36,30,2023-01-31T01:40:54Z,1920000,False,74.0,164.0,1,right,MISS K. Nunn 17' pullup Shot,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Right Center,17.98,Missed,,,,,,,,,,,,,,,,,,
190,PT11M37.00S,2023-01-31T01:40:47.3Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,36,30,2023-01-31T01:40:47Z,1930000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,189.0,1.0,1.0,0.0,,
191,PT11M27.00S,2023-01-31T01:40:57.1Z,2,REGULAR,2pt,Jump Shot,[],1631103,22.28975032851511,62.254901960784316,1610612759,36,30,2023-01-31T01:41:01Z,1940000,False,-61.0,157.0,1,left,MISS M. Branham 16' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,16.85,Missed,,,,,,,,,,,,,,,,,,
192,PT11M24.00S,2023-01-31T01:41:00.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,36,30,2023-01-31T01:41:01Z,1950000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,191.0,4.0,3.0,1.0,,
193,PT11M19.00S,2023-01-31T01:41:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.32917214191852,52.20588235294118,1610612764,36,32,2023-01-31T01:51:31Z,1960000,False,11.0,20.0,1,right,D. Avdija driving finger roll Layup (4 PTS),[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.25,Made,4.0,,,,,,,,,,,,,,,,,
194,PT11M07.00S,2023-01-31T01:41:17.5Z,2,REGULAR,2pt,Jump Shot,[],1631104,21.632720105124836,30.14705882352941,1610612759,36,32,2023-01-31T01:41:40Z,1970000,False,99.0,151.0,1,left,MISS B. Wesley 18' pullup Shot,[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,18.06,Missed,,,,,,,,,,,,,,,,,,
195,PT11M07.00S,2023-01-31T01:41:17.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,32,2023-01-31T01:41:40Z,1980000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,194.0,3.0,3.0,0.0,,
196,PT10M58.00S,2023-01-31T01:41:26.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,71.30420499342969,17.892156862745097,1610612764,36,35,2023-01-31T01:51:58Z,1990000,False,-161.0,217.0,1,right,D. Wright 27' 3PT running (3 PTS) (K. Nunn 1 AST),"[1626153, 1629134]",1610612764.0,WAS,running,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,27.01,Made,3.0,K. Nunn,1629134.0,1.0,,,,,,,,,,,,,,
198,PT10M36.00S,2023-01-31T01:41:47.8Z,2,REGULAR,3pt,Jump Shot,[],203926,32.670827858081466,52.94117647058824,1610612759,36,35,2023-01-31T01:41:56Z,2010000,False,-15.0,255.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
199,PT10M34.00S,2023-01-31T01:41:49.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,36,35,2023-01-31T01:41:56Z,2020000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,198.0,4.0,4.0,0.0,,
200,PT10M29.00S,2023-01-31T01:41:55.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,76.2976346911958,91.17647058823529,1610612764,36,38,2023-01-31T01:52:26Z,2030000,False,206.0,170.0,1,right,D. Avdija 26' 3PT running (7 PTS) (K. Kuzma 1 AST),"[1630166, 1628398]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.72,Made,7.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
202,PT10M15.00S,2023-01-31T01:42:11.6Z,2,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,36,38,2023-01-31T01:42:18Z,2050000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (1 TO),[1631103],1610612759.0,SAS,bad pass,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,,1627541.0,,,,,1.0,,,,,,,,
203,PT10M15.00S,2023-01-31T01:42:15.8Z,2,REGULAR,substitution,out,[],1631104,,,1610612764,36,38,2023-01-31T01:42:35Z,2060000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M15.00S,2023-01-31T01:42:15.8Z,2,REGULAR,substitution,out,[],1631103,,,1610612764,36,38,2023-01-31T01:42:35Z,2070000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M15.00S,2023-01-31T01:42:15.8Z,2,REGULAR,substitution,in,[],1630200,,,1610612764,36,38,2023-01-31T01:42:35Z,2080000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M15.00S,2023-01-31T01:42:15.8Z,2,REGULAR,substitution,in,[],1628966,,,1610612764,36,38,2023-01-31T01:42:35Z,2090000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M05.00S,2023-01-31T01:42:43.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629134,74.45795006570303,12.5,1610612764,36,38,2023-01-31T01:42:47Z,2100000,False,-188.0,188.0,1,right,MISS K. Nunn 26' 3PT,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
208,PT10M01.00S,2023-01-31T01:42:47.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,36,38,2023-01-31T01:42:47Z,2110000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,
209,PT09M47.00S,2023-01-31T01:43:00.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,6.915243101182654,51.71568627450981,1610612759,38,38,2023-01-31T01:43:16Z,2120000,False,-9.0,13.0,1,left,S. Johnson driving finger roll Layup (4 PTS) (J. Poeltl 1 AST),"[1626169, 1627751]",1610612759.0,SAS,driving finger roll,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,1.52,Made,4.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,
211,PT09M37.00S,2023-01-31T01:43:12.9Z,2,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612764,38,38,2023-01-31T01:43:19Z,2140000,False,,,0,,S. Johnson shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1626169, 1628398]",1610612759.0,SAS,shooting,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627541.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
213,PT09M37.00S,2023-01-31T01:43:40.3Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,38,39,2023-01-31T01:43:40Z,2160000,False,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
214,PT09M37.00S,2023-01-31T01:43:57.3Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,38,40,2023-01-31T01:43:57Z,2170000,False,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
215,PT09M14.00S,2023-01-31T01:44:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,11.514454664914586,46.32352941176471,1610612759,38,40,2023-01-31T01:45:26Z,2180000,False,18.0,56.0,1,left,MISS K. Bates-Diop floating Shot,[1628966],1610612759.0,SAS,floating,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
216,PT09M14.00S,2023-01-31T01:44:22.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,38,40,2023-01-31T01:45:26Z,2190000,False,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,215.0,5.0,4.0,1.0,,
219,PT09M04.00S,2023-01-31T01:44:32.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.59198423127464,52.20588235294118,1610612764,38,42,2023-01-31T01:45:50Z,2200000,False,11.0,17.0,1,right,K. Kuzma cutting Layup (4 PTS) (T. Gibson 1 AST),"[1628398, 201959]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.03,Made,4.0,T. Gibson,201959.0,1.0,,,,,,,,,,,,,,
221,PT08M44.00S,2023-01-31T01:44:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,17.95335085413929,42.15686274509804,1610612759,40,42,2023-01-31T01:45:02Z,2220000,False,39.0,116.0,1,left,T. Jones 12' pullup Jump Shot (2 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.27,Made,2.0,,,,,,,,,,,,,,,,,
222,PT08M15.00S,2023-01-31T01:45:21.6Z,2,REGULAR,3pt,Jump Shot,[],1629134,72.22404730617609,18.872549019607842,1610612764,40,42,2023-01-31T01:45:33Z,2230000,False,-156.0,209.0,1,right,MISS K. Nunn 26' pullup 3PT,[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
223,PT08M15.00S,2023-01-31T01:45:21.6Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,40,42,2023-01-31T01:45:33Z,2240000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,
224,PT07M53.00S,2023-01-31T01:45:42.4Z,2,REGULAR,3pt,Jump Shot,[],203926,32.933639947437584,55.88235294117647,1610612759,43,42,2023-01-31T01:45:53Z,2250000,False,-29.0,257.0,1,left,D. McDermott 25' 3PT pullup (3 PTS) (S. Johnson 1 AST),"[203926, 1626169]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,25.88,Made,3.0,S. Johnson,1626169.0,1.0,,,,,,,,,,,,,,
226,PT07M32.00S,2023-01-31T01:46:04.4Z,2,REGULAR,3pt,Jump Shot,[],1628398,91.40932982917214,1.4705882352941175,1610612764,43,45,2023-01-31T01:46:10Z,2270000,False,-243.0,28.0,1,right,K. Kuzma 24' 3PT  (7 PTS) (T. Gibson 2 AST),"[1628398, 201959]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,24.42,Made,7.0,T. Gibson,201959.0,2.0,,,,,,,,,,,,,,
228,PT07M30.00S,2023-01-31T01:46:11.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,43,45,2023-01-31T01:46:11Z,2290000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,out,[],203926,,,1610612759,43,45,2023-01-31T01:49:10Z,2300000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,out,[],1626169,,,1610612759,43,45,2023-01-31T01:49:10Z,2310000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612759,43,45,2023-01-31T01:49:10Z,2320000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,43,45,2023-01-31T01:49:10Z,2330000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,43,45,2023-01-31T01:49:10Z,2340000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M30.00S,2023-01-31T01:48:44.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612759,43,45,2023-01-31T01:49:10Z,2350000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2023-01-31T01:49:36.0Z,2,REGULAR,3pt,Jump Shot,[],1628966,16.245072273324574,95.83333333333334,1610612759,43,45,2023-01-31T01:49:42Z,2360000,False,-229.0,100.0,1,left,MISS K. Bates-Diop 25' pullup 3PT,[1628966],1610612759.0,SAS,pullup,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2023-01-31T01:49:40.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,43,45,2023-01-31T01:49:40Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,235.0,,,,,
238,PT06M50.00S,2023-01-31T01:50:07.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631110,26.10052562417871,83.57843137254902,1610612759,43,45,2023-01-31T01:50:14Z,2390000,False,-168.0,193.0,1,left,MISS J. Sochan 25' pullup 3PT,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
239,PT06M47.00S,2023-01-31T01:50:10.3Z,2,REGULAR,rebound,defensive,[],1629134,,,1610612764,43,45,2023-01-31T01:50:14Z,2400000,False,,,0,,K. Nunn REBOUND (Off:0 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,238.0,1.0,1.0,0.0,,
240,PT06M35.00S,2023-01-31T01:50:21.0Z,2,REGULAR,2pt,Jump Shot,[],1629134,77.21747700394218,34.068627450980394,1610612764,43,47,2023-01-31T01:50:26Z,2410000,False,-80.0,162.0,1,right,K. Nunn 18' pullup Jump Shot (5 PTS),[1629134],1610612764.0,WAS,pullup,,,Nunn,K. Nunn,,,,,Mid-Range,16-24 Left Center,18.03,Made,5.0,,,,,,,,,,,,,,,,,
241,PT06M21.00S,2023-01-31T01:50:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1629134,,,1610612759,43,47,2023-01-31T01:50:46Z,2420000,False,,,0,,K. Nunn shooting personal FOUL (1 PF) (Bates-Diop 2 FT),"[1629134, 1628966]",1610612764.0,WAS,shooting,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,,2715.0,1.0,1.0,Bates-Diop,1628966.0,,,,,,,,,
243,PT06M21.00S,2023-01-31T01:51:01.4Z,2,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,43,47,2023-01-31T01:51:01Z,2440000,False,,,0,,MISS K. Bates-Diop Free Throw 1 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
244,PT06M21.00S,2023-01-31T01:51:01.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,43,47,2023-01-31T01:51:01Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,
245,PT06M21.00S,2023-01-31T01:51:02.2Z,2,REGULAR,substitution,out,[],1628398,,,1610612759,43,47,2023-01-31T01:51:08Z,2460000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M21.00S,2023-01-31T01:51:02.2Z,2,REGULAR,substitution,out,[],201959,,,1610612759,43,47,2023-01-31T01:51:08Z,2470000,False,,,0,,SUB out: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M21.00S,2023-01-31T01:51:02.2Z,2,REGULAR,substitution,in,[],204001,,,1610612759,43,47,2023-01-31T01:51:08Z,2480000,False,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M21.00S,2023-01-31T01:51:02.2Z,2,REGULAR,substitution,in,[],203078,,,1610612759,43,47,2023-01-31T01:51:08Z,2490000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2023-01-31T01:51:24.5Z,2,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,44,47,2023-01-31T01:51:24Z,2500000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (6 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
250,PT05M59.00S,2023-01-31T01:51:46.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,90.3580814717477,39.705882352941174,1610612764,44,47,2023-01-31T01:58:18Z,2510000,False,-51.0,38.0,1,right,MISS K. Porzingis 6' driving Layup - blocked,"[204001, 1628966]",1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.41,Missed,,,,,,,,,,,,,,,,,Bates-Diop,1628966.0
251,PT05M59.00S,2023-01-31T01:51:46.2Z,2,REGULAR,block,,[],1628966,,,1610612764,44,47,2023-01-31T01:52:39Z,2520000,False,,,0,,K. Bates-Diop BLOCK (1 BLK),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT05M55.00S,2023-01-31T01:51:50.2Z,2,REGULAR,rebound,offensive,[],1629134,,,1610612764,44,47,2023-01-31T01:51:51Z,2530000,False,,,0,,K. Nunn REBOUND (Off:1 Def:1),[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,250.0,2.0,1.0,1.0,,
