actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
175,PT11M44.00S,2023-04-08T20:39:07.4Z,2,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,36,35,2023-04-08T20:39:07Z,1740000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (6 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
176,PT11M44.00S,2023-04-08T20:39:17.7Z,2,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,37,35,2023-04-08T20:39:17Z,1750000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (7 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
177,PT11M36.00S,2023-04-08T20:39:27.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,4.418528252299605,44.11764705882353,1610612750,37,37,2023-04-08T20:39:32Z,1760000,False,29.0,-11.0,1,left,T. Prince cutting Layup (8 PTS) (J. McLaughlin 4 AST),"[1627752, 1629162]",1610612750.0,MIN,cutting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,3.14,Made,8.0,,,,,J. McLaughlin,1629162.0,4.0,,,,,,,,,,
179,PT11M30.00S,2023-04-08T20:39:35.4Z,2,REGULAR,turnover,backcourt,[],1628966,,,1610612759,37,37,2023-04-08T20:39:47Z,1780000,False,,,0,,K. Bates-Diop backcourt TURNOVER (1 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1627962.0,,,,,1.0,,
180,PT11M11.00S,2023-04-08T20:40:09.9Z,2,REGULAR,foul,personal,['2freethrow'],203476,,,1610612750,37,37,2023-04-08T20:40:21Z,1790000,False,,,0,,G. Dieng shooting personal FOUL (1 PF) (Prince 2 FT),"[203476, 1627752]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,1.0,0.0,Prince,1627752.0,,,
182,PT11M11.00S,2023-04-08T20:40:39.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627752,,,1610612750,37,38,2023-04-08T20:40:39Z,1810000,False,,,0,,T. Prince Free Throw 1 of 2 (9 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
183,PT11M11.00S,2023-04-08T20:40:55.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627752,,,1610612750,37,39,2023-04-08T20:40:55Z,1820000,False,,,0,,T. Prince Free Throw 2 of 2 (10 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
184,PT11M05.00S,2023-04-08T20:41:05.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,93.77463863337714,56.61764705882353,1610612759,37,39,2023-04-08T20:42:36Z,1830000,False,33.0,6.0,1,right,MISS J. Champagnie driving Layup - blocked,"[1630577, 1626157]",1610612759.0,SAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,3.36,Missed,,,,,,,,,Towns,1626157.0,,,,,,,,
185,PT11M05.00S,2023-04-08T20:41:05.6Z,2,REGULAR,block,,[],1626157,,,1610612759,37,39,2023-04-08T20:41:08Z,1840000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
186,PT11M04.00S,2023-04-08T20:41:06.6Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612759,37,39,2023-04-08T20:42:36Z,1850000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,184.0,1.0,0.0,1.0,,,,,,,,,,,,,
187,PT11M03.00S,2023-04-08T20:41:13.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628966,94.40999984741211,50.0,1610612759,39,39,2023-04-08T20:42:43Z,1860000,False,0.0,0.0,1,right,K. Bates-Diop putback DUNK (9 PTS),[1628966],1610612759.0,SAS,putback,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
188,PT10M48.00S,2023-04-08T20:41:19.7Z,2,REGULAR,2pt,Jump Shot,[],1629638,20.318659658344284,22.794117647058822,1610612750,39,41,2023-04-08T20:41:25Z,1870000,False,136.0,138.0,1,left,N. Alexander-Walker 19' pullup Jump Shot (2 PTS) (K. Towns 3 AST),"[1629638, 1626157]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,19.41,Made,2.0,,,,,K. Towns,1626157.0,3.0,,,,,,,,,,
190,PT10M37.00S,2023-04-08T20:41:32.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631103,94.03745072273325,56.127450980392155,1610612759,39,41,2023-04-08T20:41:38Z,1890000,False,31.0,4.0,1,right,MISS M. Branham driving DUNK - blocked,"[1631103, 1629162]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,McLaughlin,1629162.0,,,,,,,,
191,PT10M37.00S,2023-04-08T20:41:32.6Z,2,REGULAR,block,,[],1629162,,,1610612759,39,41,2023-04-08T20:41:35Z,1900000,False,,,0,,J. McLaughlin BLOCK (1 BLK),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
192,PT10M37.00S,2023-04-08T20:41:32.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,39,41,2023-04-08T20:41:38Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,190.0,,,,,,,,,,,,,,,,
194,PT10M34.00S,2023-04-08T20:41:53.8Z,2,REGULAR,turnover,discontinued dribble,[],203476,,,1610612759,39,41,2023-04-08T20:42:02Z,1930000,False,,,0,,G. Dieng discontinued dribble TURNOVER (1 TO),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200834.0,,,,,1.0,,
195,PT10M30.00S,2023-04-08T20:42:07.6Z,2,REGULAR,foul,personal,[],203476,,,1610612750,39,41,2023-04-08T20:42:19Z,1940000,False,,,0,,G. Dieng personal FOUL (2 PF),"[203476, 1626157]",1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,200834.0,2.0,0.0,Towns,1626157.0,,,
197,PT10M23.00S,2023-04-08T20:42:29.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,13.748357424441524,83.33333333333334,1610612750,39,41,2023-04-08T20:42:36Z,1960000,False,-167.0,77.0,1,left,MISS K. Towns 18' Jump Shot,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,18.35,Missed,,,,,,,,,,,,,,,,,,
198,PT10M22.00S,2023-04-08T20:42:30.8Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,39,41,2023-04-08T20:42:36Z,1970000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT10M12.00S,2023-04-08T20:42:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,94.43166885676742,52.20588235294118,1610612759,39,41,2023-04-08T20:42:44Z,1980000,False,11.0,0.0,1,right,MISS K. Bates-Diop reverse Layup,[1628966],1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.1,Missed,,,,,,,,,,,,,,,,,,
200,PT10M10.00S,2023-04-08T20:42:42.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,39,41,2023-04-08T20:42:44Z,1990000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,199.0,4.0,4.0,0.0,,,,,,,,,,,,,
201,PT10M07.00S,2023-04-08T20:42:45.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,26.62614980289093,20.34313725490196,1610612750,39,44,2023-04-08T20:42:51Z,2000000,False,148.0,198.0,1,left,N. Alexander-Walker 24' 3PT  (5 PTS) (J. McLaughlin 5 AST),"[1629638, 1629162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.72,Made,5.0,,,,,J. McLaughlin,1629162.0,5.0,,,,,,,,,,
203,PT09M42.00S,2023-04-08T20:43:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203476,93.51182654402102,54.41176470588235,1610612759,41,44,2023-04-08T20:43:22Z,2020000,False,22.0,8.0,1,right,G. Dieng driving Layup (2 PTS) (K. Bates-Diop 4 AST),"[203476, 1628966]",1610612759.0,SAS,driving,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,,,,,K. Bates-Diop,1628966.0,4.0,,,,,,,,,,
205,PT09M31.00S,2023-04-08T20:43:22.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,26.231931668856767,81.61764705882352,1610612750,41,47,2023-04-08T20:43:28Z,2040000,False,-158.0,194.0,1,left,K. Towns 25' 3PT  (12 PTS) (J. McLaughlin 6 AST),"[1626157, 1629162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,25.03,Made,12.0,,,,,J. McLaughlin,1629162.0,6.0,,,,,,,,,,
207,PT09M17.00S,2023-04-08T20:43:36.2Z,2,REGULAR,3pt,Jump Shot,[],203476,67.36202365308804,45.588235294117645,1610612759,41,47,2023-04-08T20:43:40Z,2060000,False,-22.0,254.0,1,right,MISS G. Dieng 25' pullup 3PT,[203476],1610612759.0,SAS,pullup,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
208,PT09M14.00S,2023-04-08T20:43:38.4Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612750,41,47,2023-04-08T20:43:38Z,2070000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,
209,PT09M13.00S,2023-04-08T20:43:42.8Z,2,REGULAR,foul,personal,['2freethrow'],203476,,,1610612750,41,47,2023-04-08T20:44:13Z,2080000,False,,,0,,G. Dieng shooting personal FOUL (3 PF) (Prince 2 FT),"[203476, 1627752]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,3.0,0.0,Prince,1627752.0,,,
211,PT09M13.00S,2023-04-08T20:44:19.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1627752,,,1610612750,41,48,2023-04-08T20:44:19Z,2100000,False,,,0,,T. Prince Free Throw 1 of 2 (11 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
212,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,out,[],1629641,,,1610612750,41,48,2023-04-08T20:44:48Z,2110000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,out,[],203476,,,1610612750,41,48,2023-04-08T20:44:48Z,2120000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,out,[],1626157,,,1610612750,41,48,2023-04-08T20:44:48Z,2130000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,in,[],1630572,,,1610612750,41,48,2023-04-08T20:44:48Z,2140000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,in,[],1631104,,,1610612750,41,48,2023-04-08T20:44:48Z,2150000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M13.00S,2023-04-08T20:44:20.0Z,2,REGULAR,substitution,in,[],203497,,,1610612750,41,48,2023-04-08T20:44:48Z,2160000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M13.00S,2023-04-08T20:44:49.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1627752,,,1610612750,41,49,2023-04-08T20:44:49Z,2170000,False,,,0,,T. Prince Free Throw 2 of 2 (12 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2023-04-08T20:45:06.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,84.31340341655716,61.51960784313726,1610612759,43,49,2023-04-08T20:45:11Z,2180000,False,58.0,95.0,1,right,M. Branham 11' pullup Jump Shot (8 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,11.11,Made,8.0,,,,,,,,,,,,,,,,,
220,PT08M40.00S,2023-04-08T20:45:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629162,8.886333771353483,4.6568627450980395,1610612750,43,52,2023-04-08T20:45:29Z,2190000,False,227.0,31.0,1,left,J. McLaughlin 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1629162, 1629638]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Right Corner 3,24+ Right,22.88,Made,3.0,,,,,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,
222,PT08M24.00S,2023-04-08T20:45:39.1Z,2,REGULAR,turnover,bad pass,[],1628966,,,1610612759,43,52,2023-04-08T20:45:48Z,2210000,False,,,0,,K. Bates-Diop bad pass TURNOVER (2 TO),"[1628966, 1627752]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Prince,1627752.0
223,PT08M24.00S,2023-04-08T20:45:39.1Z,2,REGULAR,steal,,[],1627752,,,1610612750,43,52,2023-04-08T20:46:58Z,2220000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT08M17.00S,2023-04-08T20:45:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,7.440867279894875,43.38235294117647,1610612750,43,52,2023-04-08T20:45:56Z,2230000,False,33.0,17.0,1,left,MISS J. McDaniels Layup,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
225,PT08M15.00S,2023-04-08T20:45:46.8Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,43,52,2023-04-08T20:45:56Z,2240000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,224.0,2.0,1.0,1.0,,,,,,,,,,,,,
226,PT08M15.00S,2023-04-08T20:45:54.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630183,5.590000152587891,50.0,1610612750,43,54,2023-04-08T20:45:54Z,2250000,False,0.0,0.0,1,left,J. McDaniels putback DUNK (2 PTS),[1630183],1610612750.0,MIN,putback,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
227,PT08M15.00S,2023-04-08T20:46:04.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,43,54,2023-04-08T20:46:04Z,2260000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M15.00S,2023-04-08T20:48:14.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612759,43,54,2023-04-08T20:48:33Z,2270000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M15.00S,2023-04-08T20:48:14.3Z,2,REGULAR,substitution,in,[],203937,,,1610612759,43,54,2023-04-08T20:48:33Z,2280000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M58.00S,2023-04-08T20:49:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,94.03745072273325,45.83333333333333,1610612759,45,54,2023-04-08T20:49:10Z,2290000,False,-21.0,4.0,1,right,J. Champagnie driving finger roll Layup (11 PTS) (K. Bates-Diop 5 AST),"[1630577, 1628966]",1610612759.0,SAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.11,Made,11.0,,,,,K. Bates-Diop,1628966.0,5.0,,,,,,,,,,
232,PT07M42.00S,2023-04-08T20:49:21.1Z,2,REGULAR,3pt,Jump Shot,[],1629638,15.062417871222076,2.941176470588235,1610612750,45,57,2023-04-08T20:49:26Z,2310000,False,235.0,89.0,1,left,N. Alexander-Walker 25' 3PT  (8 PTS) (K. Anderson 1 AST),"[1629638, 203937]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,25.16,Made,8.0,,,,,K. Anderson,203937.0,1.0,,,,,,,,,,
234,PT07M27.00S,2023-04-08T20:49:37.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631104,93.51182654402102,44.6078431372549,1610612759,47,57,2023-04-08T20:50:41Z,2330000,False,-27.0,8.0,1,right,B. Wesley turnaround Hook (8 PTS) (S. Mamukelashvili 3 AST),"[1631104, 1630572]",1610612759.0,SAS,turnaround,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,2.83,Made,8.0,,,,,S. Mamukelashvili,1630572.0,3.0,,,,,,,,,,
235,PT07M08.00S,2023-04-08T20:49:55.6Z,2,REGULAR,turnover,lost ball,[],203497,,,1610612750,47,57,2023-04-08T20:50:08Z,2340000,False,,,0,,R. Gobert lost ball TURNOVER (1 TO),"[203497, 1630572]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Mamukelashvili,1630572.0
236,PT07M08.00S,2023-04-08T20:49:55.6Z,2,REGULAR,steal,,[],1630572,,,1610612759,47,57,2023-04-08T20:49:57Z,2350000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT07M07.00S,2023-04-08T20:50:01.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630577,93.9060446780552,64.2156862745098,1610612759,47,57,2023-04-08T20:52:44Z,2360000,False,71.0,5.0,1,right,MISS J. Champagnie 7' driving floating bank Shot,[1630577],1610612759.0,SAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,7.13,Missed,,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2023-04-08T20:50:03.1Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,47,57,2023-04-08T20:52:44Z,2370000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,237.0,2.0,1.0,1.0,,,,,,,,,,,,,
239,PT07M04.00S,2023-04-08T20:50:04.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630572,94.40999984741211,50.0,1610612759,49,57,2023-04-08T20:52:50Z,2380000,False,0.0,0.0,1,right,S. Mamukelashvili tip Layup (6 PTS),[1630572],1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
241,PT06M46.00S,2023-04-08T20:50:18.6Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612750,49,57,2023-04-08T20:50:27Z,2390000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1631104]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Wesley,1631104.0
242,PT06M46.00S,2023-04-08T20:50:18.6Z,2,REGULAR,steal,,[],1631104,,,1610612759,49,57,2023-04-08T20:50:20Z,2400000,False,,,0,,B. Wesley STEAL (1 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
243,PT06M35.00S,2023-04-08T20:50:31.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628966,92.9862023653088,50.245098039215684,1610612759,51,57,2023-04-08T20:51:06Z,2410000,False,1.0,13.0,1,right,K. Bates-Diop Layup (11 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.35,Made,11.0,,,,,,,,,,,,,,,,,
244,PT06M35.00S,2023-04-08T20:50:33.8Z,2,REGULAR,foul,personal,['1freethrow'],1629162,,,1610612759,51,57,2023-04-08T20:50:57Z,2420000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Bates-Diop 1 FT),"[1629162, 1628966]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Bates-Diop,1628966.0,,,
246,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,51,57,2023-04-08T20:50:54Z,2440000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,out,[],1630183,,,1610612759,51,57,2023-04-08T20:50:54Z,2450000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,out,[],1629162,,,1610612759,51,57,2023-04-08T20:50:54Z,2460000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,in,[],1631230,,,1610612759,51,57,2023-04-08T20:50:54Z,2470000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612759,51,57,2023-04-08T20:50:54Z,2480000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M35.00S,2023-04-08T20:50:41.1Z,2,REGULAR,substitution,in,[],201144,,,1610612759,51,57,2023-04-08T20:50:54Z,2490000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2023-04-08T20:51:05.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628966,,,1610612759,51,57,2023-04-08T20:51:05Z,2500000,False,,,0,,MISS K. Bates-Diop Free Throw 1 of 1,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT06M32.00S,2023-04-08T20:51:06.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,57,2023-04-08T20:51:06Z,2510000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,252.0,4.0,3.0,1.0,,,,,,,,,,,,,
254,PT06M18.00S,2023-04-08T20:51:20.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,30.042706964520367,24.019607843137255,1610612750,51,57,2023-04-08T20:51:26Z,2520000,False,130.0,230.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
255,PT06M15.00S,2023-04-08T20:51:23.5Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,51,57,2023-04-08T20:51:26Z,2530000,False,,,0,,M. Branham REBOUND (Off:0 Def:3),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,254.0,3.0,3.0,0.0,,,,,,,,,,,,,
256,PT06M09.00S,2023-04-08T20:51:37.6Z,2,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612759,51,57,2023-04-08T20:51:47Z,2540000,False,,,0,,N. Alexander-Walker shooting personal FOUL (1 PF) (Branham 2 FT),"[1629638, 1631103]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627962.0,1.0,0.0,Branham,1631103.0,,,
