shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
04:52,79,PT04M52.00S,2022-12-09T01:52:38.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629640,85.62746386333771,67.8921568627451,1610612759,20,19,2022-12-09T01:53:28Z,790000,False,89.0,83.0,1,right,K. Johnson 12' pullup Jump Shot (8 PTS) (C. Bassey 1 AST),"[1629640, 1629646]",3,1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,12.18,Made,8.0,C. Bassey,1629646.0,1.0,,,,,,,,,,,,,,
04:39,81,PT04M39.00S,2022-12-09T01:52:53.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.017739816031538,49.50980392156863,1610612745,20,21,2022-12-09T01:58:46Z,810000,False,2.0,32.0,1,left,A. Sengun turnaround Hook (8 PTS) (J. Green 2 AST),"[1630578, 1630224]",28,1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.24,Made,8.0,J. Green,1630224.0,2.0,,,,,,,,,,,,,,
04:27,83,PT04M27.00S,2022-12-09T01:53:07.7Z,1,REGULAR,turnover,discontinued dribble,[],1626196,,,1610612759,20,21,2022-12-09T01:53:50Z,830000,False,,,0,,J. Richardson discontinued dribble TURNOVER (1 TO),[1626196],7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Right,,,,,,,1628954.0,,,,,1.0,,,,,,,,
04:19,86,PT04M19.00S,2022-12-09T01:53:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,7.440867279894875,44.85294117647059,1610612745,20,21,2022-12-09T01:54:11Z,840000,False,26.0,17.0,1,left,MISS J. Green Layup,[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
04:18,87,PT04M18.00S,2022-12-09T01:53:25.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,20,21,2022-12-09T01:53:25Z,850000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,86.0,,,,,
04:09,89,PT04M09.00S,2022-12-09T01:53:44.3Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,25.443495400788436,49.50980392156863,1610612745,20,21,2022-12-09T01:59:51Z,870000,False,2.0,187.0,1,left,MISS J. Green 18' step back Shot,[1630224],4,1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,18.67,Missed,,,,,,,,,,,,,,,,,,
04:09,100,PT04M09.00S,2022-12-09T01:53:44.3Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,20,21,2022-12-09T01:55:02Z,875000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],28,1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,
03:56,90,PT03M56.00S,2022-12-09T01:53:57.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,90.48948751642575,51.225490196078425,1610612759,20,21,2022-12-09T01:54:30Z,880000,False,6.0,37.0,1,right,MISS D. McDermott Layup,[203926],17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,,
03:56,91,PT03M56.00S,2022-12-09T01:53:57.4Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,20,21,2022-12-09T01:54:30Z,890000,False,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,
03:47,93,PT03M47.00S,2022-12-09T01:54:08.4Z,1,REGULAR,foul,personal,['2freethrow'],1629646,,,1610612745,20,21,2022-12-09T01:54:22Z,900000,False,,,0,,C. Bassey shooting personal FOUL (1 PF) (Martin Jr. 2 FT),"[1629646, 1630231]",28,1610612759.0,SAS,shooting,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,,
03:47,95,PT03M47.00S,2022-12-09T01:54:41.1Z,1,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,20,21,2022-12-09T01:55:15Z,920000,False,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:47,96,PT03M47.00S,2022-12-09T01:54:41.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,20,21,2022-12-09T01:55:15Z,930000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,
03:47,97,PT03M47.00S,2022-12-09T01:54:43.2Z,1,REGULAR,substitution,out,[],1629641,,,1610612745,20,21,2022-12-09T01:54:46Z,940000,False,,,0,,SUB out: R. Langford,[1629641],35,1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
03:47,98,PT03M47.00S,2022-12-09T01:54:43.2Z,1,REGULAR,substitution,in,[],1629676,,,1610612745,20,21,2022-12-09T01:54:46Z,950000,False,,,0,,SUB in: I. Roby,[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
03:47,99,PT03M47.00S,2022-12-09T01:54:41.1Z,1,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,20,21,2022-12-09T01:55:15Z,960000,False,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:43,101,PT03M43.00S,2022-12-09T01:54:45.1Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612759,20,21,2022-12-09T01:55:15Z,970000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,99.0,1.0,1.0,0.0,,
03:32,102,PT03M32.00S,2022-12-09T01:55:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,92.9862023653088,59.068627450980394,1610612759,22,21,2022-12-09T01:55:24Z,980000,False,45.0,13.0,1,right,C. Bassey Layup (2 PTS) (K. Johnson 1 AST),"[1629646, 1629640]",28,1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,
03:15,104,PT03M15.00S,2022-12-09T01:55:31.5Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612745,22,21,2022-12-09T01:55:41Z,1000000,False,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 1629646]",3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Bassey,1629646.0,,,,,,
03:15,105,PT03M15.00S,2022-12-09T01:55:31.5Z,1,REGULAR,steal,,[],1629646,,,1610612759,22,21,2022-12-09T01:55:34Z,1010000,False,,,0,,C. Bassey STEAL (1 STL),[1629646],28,1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
03:09,106,PT03M09.00S,2022-12-09T01:55:38.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626196,95.22010512483574,95.58823529411765,1610612759,22,21,2022-12-09T01:55:44Z,1020000,False,228.0,-8.0,1,right,MISS J. Richardson 3PT,[1626196],7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
03:03,107,PT03M03.00S,2022-12-09T01:55:44.4Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,22,21,2022-12-09T01:56:43Z,1030000,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,106.0,5.0,2.0,3.0,,
02:57,108,PT02M57.00S,2022-12-09T01:55:49.1Z,1,REGULAR,3pt,Jump Shot,[],1629645,28.728646517739815,21.07843137254902,1610612745,22,21,2022-12-09T01:55:54Z,1040000,False,145.0,218.0,1,left,MISS K. Porter Jr. 26' pullup 3PT,[1629645],3,1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.12,Missed,,,,,,,,,,,,,,,,,,
02:54,109,PT02M54.00S,2022-12-09T01:55:52.1Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612759,22,21,2022-12-09T01:55:54Z,1050000,False,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,108.0,2.0,2.0,0.0,,
02:45,110,PT02M45.00S,2022-12-09T01:56:01.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,92.9862023653088,48.28431372549019,1610612759,24,21,2022-12-09T01:56:08Z,1060000,False,-9.0,13.0,1,right,K. Johnson DUNK (10 PTS) (I. Roby 1 AST),"[1629640, 1629676]",3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.59,Made,10.0,I. Roby,1629676.0,1.0,,,,,,,,,,,,,,
02:44,112,PT02M44.00S,2022-12-09T01:56:08.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612745,24,21,2022-12-09T01:56:08Z,1080000,False,,,0,,HOU Timeout,[],,1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,113,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,out,[],1629640,,,1610612745,24,21,2022-12-09T01:58:55Z,1090000,False,,,0,,SUB out: K. Johnson,[1629640],3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,114,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,out,[],1631095,,,1610612745,24,21,2022-12-09T01:58:55Z,1100000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1,1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,115,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,24,21,2022-12-09T01:58:55Z,1110000,False,,,0,,SUB out: A. Sengun,[1630578],28,1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,116,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,in,[],1631103,,,1610612745,24,21,2022-12-09T01:58:55Z,1120000,False,,,0,,SUB in: M. Branham,[1631103],22,1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,117,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,in,[],1630586,,,1610612745,24,21,2022-12-09T01:58:55Z,1130000,False,,,0,,SUB in: U. Garuba,[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,,
02:44,118,PT02M44.00S,2022-12-09T01:58:30.2Z,1,REGULAR,substitution,in,[],1631106,,,1610612745,24,21,2022-12-09T01:58:55Z,1140000,False,,,0,,SUB in: T. Eason,[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
02:25,119,PT02M25.00S,2022-12-09T01:59:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,13.748357424441524,50.0,1610612745,24,23,2022-12-09T01:59:19Z,1150000,False,0.0,77.0,1,left,K. Porter Jr. 7' floating Jump Shot (8 PTS),[1629645],3,1610612745.0,HOU,floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,8.0,,,,,,,,,,,,,,,,,
02:06,120,PT02M06.00S,2022-12-09T01:59:33.0Z,1,REGULAR,turnover,bad pass,[],1629676,,,1610612759,24,23,2022-12-09T01:59:37Z,1160000,False,,,0,,I. Roby bad pass TURNOVER (1 TO),"[1629676, 1630586]",18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,1.0,Garuba,1630586.0,,,,,,
02:06,121,PT02M06.00S,2022-12-09T01:59:33.0Z,1,REGULAR,steal,,[],1630586,,,1610612745,24,23,2022-12-09T01:59:35Z,1170000,False,,,0,,U. Garuba STEAL (1 STL),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
01:46,122,PT01M46.00S,2022-12-09T01:59:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,7.178055190538765,39.21568627450981,1610612745,24,23,2022-12-09T02:03:01Z,1180000,False,54.0,15.0,1,left,MISS J. Green finger roll Layup - blocked,"[1630224, 1629646]",4,1610612745.0,HOU,finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,Bassey,1629646.0
01:46,123,PT01M46.00S,2022-12-09T01:59:54.5Z,1,REGULAR,block,,[],1629646,,,1610612745,24,23,2022-12-09T01:59:57Z,1190000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],28,1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
01:45,124,PT01M45.00S,2022-12-09T01:59:55.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612745,24,23,2022-12-09T02:03:01Z,1200000,False,,,0,,TEAM offensive REBOUND,[],,1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,122.0,,,,,
01:42,126,PT01M42.00S,2022-12-09T02:00:12.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630224,8.804204993429698,22.571997549019606,1610612745,24,23,2022-12-09T02:00:29Z,1220000,False,137.0,30.0,1,left,MISS J. Green 14' Jump Shot,[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,14.04,Missed,,,,,,,,,,,,,,,,,,
01:39,127,PT01M39.00S,2022-12-09T02:00:15.2Z,1,REGULAR,rebound,offensive,[],1630231,,,1610612745,24,23,2022-12-09T02:00:29Z,1230000,False,,,0,,K. Martin Jr. REBOUND (Off:1 Def:1),[1630231],6,1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,126.0,2.0,1.0,1.0,,
01:37,128,PT01M37.00S,2022-12-09T02:00:16.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631106,31.882391590013142,63.725490196078425,1610612745,24,26,2022-12-09T02:00:34Z,1240000,False,-69.0,247.0,1,left,T. Eason 25' 3PT  (3 PTS) (K. Martin Jr. 1 AST),"[1631106, 1630231]",17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,25.65,Made,3.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,
01:18,130,PT01M18.00S,2022-12-09T02:00:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,90.93298291721419,35.96430759803921,1610612759,24,26,2022-12-09T02:05:49Z,1260000,False,-70.0,33.0,1,right,MISS M. Branham 7' turnaround Shot,[1631103],22,1610612759.0,SAS,turnaround,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,,,,,,,,,,,,,,,,,,
01:16,131,PT01M16.00S,2022-12-09T02:00:38.2Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,24,26,2022-12-09T02:00:44Z,1270000,False,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,130.0,1.0,1.0,0.0,,
01:06,132,PT01M06.00S,2022-12-09T02:00:48.4Z,1,REGULAR,3pt,Jump Shot,[],1630224,27.151773981603156,14.215686274509803,1610612745,24,29,2022-12-09T02:00:53Z,1280000,False,179.0,203.0,1,left,J. Green 27' 3PT  (7 PTS) (T. Eason 1 AST),"[1630224, 1631106]",4,1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.04,Made,7.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,,
00:55,134,PT00M55.20S,2022-12-09T02:00:58.9Z,1,REGULAR,3pt,Jump Shot,[],1626196,68.28186596583443,24.754901960784316,1610612759,24,29,2022-12-09T02:01:05Z,1300000,False,-126.0,246.0,1,right,MISS J. Richardson 27' pullup 3PT,[1626196],7,1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
00:52,135,PT00M52.80S,2022-12-09T02:01:01.3Z,1,REGULAR,rebound,defensive,[],1630586,,,1610612745,24,29,2022-12-09T02:01:05Z,1310000,False,,,0,,U. Garuba REBOUND (Off:0 Def:2),[1630586],16,1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,134.0,2.0,2.0,0.0,,
00:31,136,PT00M31.50S,2022-12-09T02:01:23.5Z,1,REGULAR,3pt,Jump Shot,[],1629645,30.305519053876477,26.225490196078432,1610612745,24,29,2022-12-09T02:01:31Z,1320000,False,119.0,232.0,1,left,MISS K. Porter Jr. 26' step back 3PT,[1629645],3,1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
00:29,137,PT00M29.80S,2022-12-09T02:01:25.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,24,29,2022-12-09T02:01:31Z,1330000,False,,,0,,TEAM defensive REBOUND,[],,1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,136.0,,,,,
00:29,139,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,out,[],1626196,,,1610612759,24,29,2022-12-09T02:01:45Z,1350000,False,,,0,,SUB out: J. Richardson,[1626196],7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,140,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,out,[],1629645,,,1610612759,24,29,2022-12-09T02:01:45Z,1360000,False,,,0,,SUB out: K. Porter Jr.,[1629645],3,1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,141,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,out,[],1630224,,,1610612759,24,29,2022-12-09T02:01:45Z,1370000,False,,,0,,SUB out: J. Green,[1630224],4,1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,142,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,24,29,2022-12-09T02:01:45Z,1380000,False,,,0,,SUB in: T. Jones,[1630200],33,1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,143,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,in,[],201569,,,1610612759,24,29,2022-12-09T02:01:45Z,1390000,False,,,0,,SUB in: E. Gordon,[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
00:29,144,PT00M29.80S,2022-12-09T02:01:29.8Z,1,REGULAR,substitution,in,[],1630227,,,1610612759,24,29,2022-12-09T02:01:45Z,1400000,False,,,0,,SUB in: D. Nix,[1630227],15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,,
00:07,145,PT00M07.00S,2022-12-09T02:02:10.3Z,1,REGULAR,3pt,Jump Shot,[],1629676,71.56701708278581,79.65686274509804,1610612759,24,29,2022-12-09T02:02:20Z,1410000,False,148.0,215.0,1,right,MISS I. Roby 26' 3PT,[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
00:05,146,PT00M05.00S,2022-12-09T02:02:12.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,24,29,2022-12-09T02:02:20Z,1420000,False,,,0,,TEAM offensive REBOUND,[],,1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,145.0,,,,,
00:05,147,PT00M05.00S,2022-12-09T02:02:20.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612759,24,29,2022-12-09T02:03:25Z,1430000,False,,,0,,SAS shot clock Team TURNOVER,[],,1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,202007.0,,,,,,,,,,,,,
00:00,148,PT00M00.00S,2022-12-09T02:02:37.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630227,18.347568988173457,15.196078431372548,1610612745,24,29,2022-12-09T02:02:44Z,1440000,False,174.0,120.0,1,left,MISS D. Nix 21' Jump Shot - blocked,"[1630227, 203926]",15,1610612745.0,HOU,,,,Nix,D. Nix,,,,,Mid-Range,16-24 Right,21.14,Missed,,,,,,,,,,,,,,,,,McDermott,203926.0
00:00,149,PT00M00.00S,2022-12-09T02:02:37.7Z,1,REGULAR,block,,[],203926,,,1610612745,24,29,2022-12-09T02:02:41Z,1450000,False,,,0,,D. McDermott BLOCK (1 BLK),[203926],17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
00:00,150,PT00M00.00S,2022-12-09T02:02:37.7Z,1,REGULAR,rebound,offensive,[],1631106,,,1610612745,24,29,2022-12-09T02:02:44Z,1460000,False,,,0,,T. Eason REBOUND (Off:1 Def:0),[1631106],17,1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,148.0,1.0,0.0,1.0,,
00:00,151,PT00M00.00S,2022-12-09T02:02:47.2Z,1,REGULAR,period,end,[],0,,,1610612745,24,29,2022-12-09T02:02:47Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,152,PT12M00.00S,2022-12-09T02:04:54.4Z,2,REGULAR,substitution,out,['startperiod'],1629676,,,1610612745,24,29,2022-12-09T02:05:16Z,1480000,False,,,0,,SUB out: I. Roby,[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,153,PT12M00.00S,2022-12-09T02:04:54.4Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612745,24,29,2022-12-09T02:05:16Z,1490000,False,,,0,,SUB out: C. Bassey,[1629646],28,1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,154,PT12M00.00S,2022-12-09T02:04:54.4Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612745,24,29,2022-12-09T02:05:16Z,1500000,False,,,0,,SUB in: Z. Collins,[1628380],23,1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,155,PT12M00.00S,2022-12-09T02:04:54.4Z,2,REGULAR,substitution,in,['startperiod'],1628993,,,1610612745,24,29,2022-12-09T02:05:16Z,1510000,False,,,0,,SUB in: A. Johnson,[1628993],19,1610612759.0,SAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,156,PT12M00.00S,2022-12-09T02:05:24.4Z,2,REGULAR,period,start,[],0,,,1610612745,24,29,2022-12-09T02:05:24Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:47,157,PT11M47.00S,2022-12-09T02:05:39.8Z,2,REGULAR,turnover,traveling,[],201569,,,1610612745,24,29,2022-12-09T02:05:48Z,1530000,False,,,0,,E. Gordon traveling TURNOVER (1 TO),[201569],10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,202007.0,,,,,1.0,,,,,,,,
11:36,158,PT11M36.00S,2022-12-09T02:06:01.9Z,2,REGULAR,turnover,out-of-bounds,[],1628380,,,1610612759,24,29,2022-12-09T02:06:18Z,1540000,False,,,0,,Z. Collins bad pass out-of-bounds TURNOVER (2 TO),[1628380],23,1610612759.0,SAS,bad pass,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,202007.0,,,,,2.0,,,,,,,,
11:26,159,PT11M26.00S,2022-12-09T02:06:16.1Z,2,REGULAR,turnover,bad pass,[],201569,,,1610612745,24,29,2022-12-09T02:06:25Z,1550000,False,,,0,,E. Gordon bad pass TURNOVER (2 TO),"[201569, 1628380]",10,1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,Collins,1628380.0,,,,,,
11:26,160,PT11M26.00S,2022-12-09T02:06:16.1Z,2,REGULAR,steal,,[],1628380,,,1610612759,24,29,2022-12-09T02:06:18Z,1560000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],23,1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11:21,161,PT11M21.00S,2022-12-09T02:06:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,93.51182654402102,51.9607843137255,1610612759,26,29,2022-12-09T02:06:35Z,1570000,False,10.0,8.0,1,right,T. Jones driving finger roll Layup (8 PTS),[1630200],33,1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.3,Made,8.0,,,,,,,,,,,,,,,,,
