actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
559,PT00M00.00S,2023-01-18T02:53:34.5Z,3,REGULAR,3pt,Jump Shot,[],1629640,37.40144546649146,21.323529411764707,1610612759,76,68,2023-01-18T02:53:41Z,5380000,False,143.0,299.0,1,left,MISS K. Johnson 33' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,33.17,Missed,,,,,,,,,,,,,,,,,,
560,PT00M00.00S,2023-01-18T02:53:34.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,76,68,2023-01-18T02:53:41Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,559.0,,,,,,,,,,,,,,,,,
561,PT00M00.00S,2023-01-18T02:53:42.0Z,3,REGULAR,period,end,[],0,,,1610612759,76,68,2023-01-18T02:53:42Z,5400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,76,68,2023-01-18T02:56:16Z,5410000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,out,['startperiod'],1631103,,,1610612759,76,68,2023-01-18T02:56:16Z,5420000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,out,['startperiod'],1628410,,,1610612759,76,68,2023-01-18T02:56:16Z,5430000,False,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,out,['startperiod'],202693,,,1610612759,76,68,2023-01-18T02:56:16Z,5440000,False,,,0,,SUB out: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,out,['startperiod'],1629139,,,1610612759,76,68,2023-01-18T02:56:16Z,5450000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,76,68,2023-01-18T02:56:16Z,5460000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,in,['startperiod'],1631110,,,1610612759,76,68,2023-01-18T02:56:16Z,5470000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612759,76,68,2023-01-18T02:56:16Z,5480000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612759,76,68,2023-01-18T02:56:16Z,5490000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2023-01-18T02:55:56.3Z,4,REGULAR,substitution,in,['startperiod'],1627732,,,1610612759,76,68,2023-01-18T02:56:16Z,5500000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2023-01-18T02:56:18.8Z,4,REGULAR,period,start,[],0,,,1610612759,76,68,2023-01-18T02:56:18Z,5510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT11M47.00S,2023-01-18T02:56:31.7Z,4,REGULAR,2pt,Jump Shot,[],1630200,22.946780551905388,36.76470588235294,1610612759,78,68,2023-01-18T02:56:37Z,5520000,False,66.0,163.0,1,left,T. Jones 17' pullup Jump Shot (9 PTS) (D. McDermott 3 AST),"[1630200, 203926]",1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,17.61,Made,,,,,9.0,,,,,,,,D. McDermott,203926.0,3.0,,,
576,PT11M24.00S,2023-01-18T02:56:52.9Z,4,REGULAR,3pt,Jump Shot,[],203933,90.3580814717477,2.941176470588235,1610612751,78,68,2023-01-18T02:56:58Z,5540000,False,-235.0,38.0,1,right,MISS T. Warren 3PT,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
577,PT11M22.00S,2023-01-18T02:56:54.9Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,78,68,2023-01-18T02:56:58Z,5550000,False,,,0,,T. Jones REBOUND (Off:1 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,576.0,4.0,3.0,1.0,,,,,,,,,,,,,,
578,PT11M14.00S,2023-01-18T02:57:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1630560,,,1610612759,78,68,2023-01-18T02:57:21Z,5560000,False,,,0,,C. Thomas shooting personal FOUL (3 PF) (Bates-Diop 2 FT),"[1630560, 1628966]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201245.0,3.0,0.0,Bates-Diop,1628966.0,,,,,,,,
580,PT11M14.00S,2023-01-18T02:57:24.5Z,4,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,79,68,2023-01-18T02:57:24Z,5580000,False,,,0,,K. Bates-Diop Free Throw 1 of 2 (1 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
581,PT11M14.00S,2023-01-18T02:57:36.5Z,4,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,80,68,2023-01-18T02:57:36Z,5590000,False,,,0,,K. Bates-Diop Free Throw 2 of 2 (2 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
582,PT10M56.00S,2023-01-18T02:58:03.3Z,4,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612751,80,68,2023-01-18T02:58:13Z,5600000,False,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Warren 2 FT),"[1628966, 203933]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201245.0,1.0,0.0,Warren,203933.0,,,,,,,,
584,PT10M56.00S,2023-01-18T02:58:24.1Z,4,REGULAR,freethrow,1 of 2,[],203933,,,1610612751,80,68,2023-01-18T02:58:24Z,5620000,False,,,0,,MISS T. Warren Free Throw 1 of 2,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT10M56.00S,2023-01-18T02:58:24.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,80,68,2023-01-18T02:58:24Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,,,
586,PT10M56.00S,2023-01-18T02:58:35.3Z,4,REGULAR,freethrow,2 of 2,[],203933,,,1610612751,80,69,2023-01-18T02:58:35Z,5640000,False,,,0,,T. Warren Free Throw 2 of 2 (17 PTS),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
587,PT10M43.00S,2023-01-18T02:58:50.6Z,4,REGULAR,3pt,Jump Shot,[],1628380,25.443495400788436,86.27450980392157,1610612759,80,69,2023-01-18T03:09:39Z,5650000,False,-181.0,187.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
588,PT10M37.00S,2023-01-18T02:58:56.6Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,80,69,2023-01-18T02:58:57Z,5660000,False,,,0,,B. Simmons REBOUND (Off:0 Def:8),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Left Center,,,587.0,8.0,8.0,0.0,,,,,,,,,,,,,,
589,PT10M33.00S,2023-01-18T02:58:59.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627732,90.62089356110381,47.30392156862745,1610612751,80,69,2023-01-18T03:09:59Z,5670000,False,-13.0,36.0,1,right,MISS B. Simmons running DUNK,[1627732],1610612751.0,BKN,running,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
590,PT10M31.00S,2023-01-18T02:59:01.6Z,4,REGULAR,rebound,offensive,[],203552,,,1610612751,80,69,2023-01-18T02:59:01Z,5680000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,589.0,4.0,3.0,1.0,,,,,,,,,,,,,,
591,PT10M26.00S,2023-01-18T02:59:06.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203552,92.19776609724047,53.92156862745098,1610612751,80,71,2023-01-18T03:10:47Z,5690000,False,20.0,21.0,1,right,S. Curry driving floating bank Jump Shot (4 PTS) (N. Claxton 2 AST),"[203552, 1629651]",1610612751.0,BKN,driving floating bank,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,4.0,,,,,,,,N. Claxton,1629651.0,2.0,,,
592,PT10M00.00S,2023-01-18T02:59:32.0Z,4,REGULAR,2pt,Jump Shot,[],1631110,7.966491458607096,21.323529411764707,1610612759,80,71,2023-01-18T02:59:36Z,5700000,False,143.0,22.0,1,left,MISS J. Sochan 14' turnaround Shot,[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,14.51,Missed,,,,,,,,,,,,,,,,,,
593,PT09M57.00S,2023-01-18T02:59:35.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,80,71,2023-01-18T02:59:36Z,5710000,False,,,0,,N. Claxton REBOUND (Off:3 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,592.0,11.0,8.0,3.0,,,,,,,,,,,,,,
594,PT09M52.00S,2023-01-18T02:59:40.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629651,92.06636005256242,45.83333333333333,1610612751,80,73,2023-01-18T03:13:18Z,5720000,False,-21.0,22.0,1,right,N. Claxton running alley-oop Layup (13 PTS) (B. Simmons 7 AST),"[1629651, 1627732]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,13.0,,,,,,,,B. Simmons,1627732.0,7.0,,,
596,PT09M52.00S,2023-01-18T02:59:45.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,80,73,2023-01-18T02:59:45Z,5740000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT09M36.00S,2023-01-18T03:02:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,7.30946123521682,55.392156862745104,1610612759,80,73,2023-01-18T03:13:39Z,5750000,False,-27.0,16.0,1,left,MISS D. McDermott driving reverse Layup - blocked,"[203926, 1629651]",1610612759.0,SAS,driving reverse,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,3.15,Missed,,,,,,,,,,,Claxton,1629651.0,,,,,,
598,PT09M36.00S,2023-01-18T03:02:51.2Z,4,REGULAR,block,,[],1629651,,,1610612759,80,73,2023-01-18T03:02:54Z,5760000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT09M32.00S,2023-01-18T03:02:55.2Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,80,73,2023-01-18T03:03:00Z,5770000,False,,,0,,B. Simmons REBOUND (Off:0 Def:9),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,597.0,9.0,9.0,0.0,,,,,,,,,,,,,,
600,PT09M26.00S,2023-01-18T03:03:00.6Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630560,84.97043363994744,50.245098039215684,1610612751,80,75,2023-01-18T03:14:02Z,5780000,False,1.0,89.0,1,right,C. Thomas 8' running pullup Jump Shot (13 PTS) (N. Claxton 3 AST),"[1630560, 1629651]",1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,8.88,Made,,,,,13.0,,,,,,,,N. Claxton,1629651.0,3.0,,,
602,PT09M07.00S,2023-01-18T03:03:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,7.30946123521682,45.34313725490196,1610612759,82,75,2023-01-18T03:03:34Z,5800000,False,23.0,16.0,1,left,Z. Collins driving Layup (6 PTS),[1628380],1610612759.0,SAS,driving,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,6.0,,,,,,,,,,,,,
604,PT08M49.00S,2023-01-18T03:03:56.9Z,4,REGULAR,3pt,Jump Shot,[],203552,89.30683311432325,95.58823529411765,1610612751,82,78,2023-01-18T03:04:01Z,5820000,False,228.0,48.0,1,right,S. Curry 3PT  (7 PTS) (N. Claxton 4 AST),"[203552, 1629651]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,23.29,Made,,,,,7.0,,,,,,,,N. Claxton,1629651.0,4.0,,,
606,PT08M32.00S,2023-01-18T03:04:14.0Z,4,REGULAR,3pt,Jump Shot,[],1630200,21.632720105124836,8.823529411764707,1610612759,82,78,2023-01-18T03:04:19Z,5840000,False,206.0,151.0,1,left,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
607,PT08M27.00S,2023-01-18T03:04:19.0Z,4,REGULAR,rebound,offensive,[],203926,,,1610612759,82,78,2023-01-18T03:04:19Z,5850000,False,,,0,,D. McDermott REBOUND (Off:1 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,606.0,3.0,2.0,1.0,,,,,,,,,,,,,,
608,PT08M27.00S,2023-01-18T03:04:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,5.590000152587891,50.0,1610612759,84,78,2023-01-18T03:04:19Z,5860000,False,0.0,0.0,1,left,D. McDermott putback Layup (4 PTS),[203926],1610612759.0,SAS,putback,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
609,PT08M13.00S,2023-01-18T03:04:37.4Z,4,REGULAR,turnover,traveling,[],1629651,,,1610612751,84,78,2023-01-18T03:04:44Z,5870000,False,,,0,,N. Claxton traveling TURNOVER (2 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,101284.0,,,,,,,,,,2.0,,
610,PT08M13.00S,2023-01-18T03:04:41.2Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,84,78,2023-01-18T03:04:50Z,5880000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT08M13.00S,2023-01-18T03:04:41.2Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,84,78,2023-01-18T03:04:50Z,5890000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT07M59.00S,2023-01-18T03:05:06.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,6.915243101182654,3.431372549019608,1610612759,84,78,2023-01-18T03:05:11Z,5900000,False,233.0,13.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.31,Missed,,,,,,,,,,,,,,,,,,
613,PT07M56.00S,2023-01-18T03:05:09.8Z,4,REGULAR,rebound,defensive,[],203933,,,1610612751,84,78,2023-01-18T03:05:11Z,5910000,False,,,0,,T. Warren REBOUND (Off:0 Def:5),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Right Corner 3,24+ Right,,,612.0,5.0,5.0,0.0,,,,,,,,,,,,,,
614,PT07M48.00S,2023-01-18T03:05:17.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,91.67214191852825,53.92156862745098,1610612751,84,80,2023-01-18T03:15:40Z,5920000,False,20.0,26.0,1,right,B. Simmons driving Layup (10 PTS),[1627732],1610612751.0,BKN,driving,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,10.0,,,,,,,,,,,,,
615,PT07M32.00S,2023-01-18T03:05:33.2Z,4,REGULAR,turnover,bad pass,[],1628380,,,1610612759,84,80,2023-01-18T03:05:36Z,5930000,False,,,0,,Z. Collins bad pass TURNOVER (4 TO),"[1628380, 203552]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,4.0,Curry,203552.0
616,PT07M32.00S,2023-01-18T03:05:33.2Z,4,REGULAR,steal,,[],203552,,,1610612751,84,80,2023-01-18T03:05:35Z,5940000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT07M22.00S,2023-01-18T03:05:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,71.82982917214193,15.931372549019606,1610612751,84,80,2023-01-18T03:05:48Z,5950000,False,-170.0,212.0,1,right,MISS S. Curry 27' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
618,PT07M18.00S,2023-01-18T03:05:47.4Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,84,80,2023-01-18T03:05:48Z,5960000,False,,,0,,D. McDermott REBOUND (Off:1 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,,,617.0,4.0,3.0,1.0,,,,,,,,,,,,,,
619,PT07M09.00S,2023-01-18T03:05:55.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,25.837713534822605,86.76470588235294,1610612759,87,80,2023-01-18T03:06:00Z,5970000,False,-184.0,190.0,1,left,K. Johnson 26' 3PT  (25 PTS) (J. Sochan 1 AST),"[1629640, 1631110]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,25.0,,,,,,,,J. Sochan,1631110.0,1.0,,,
621,PT06M45.00S,2023-01-18T03:06:20.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203933,81.94809461235218,55.63725490196079,1610612751,87,82,2023-01-18T03:06:24Z,5990000,False,28.0,117.0,1,right,T. Warren 12' pullup Jump Shot (19 PTS) (B. Simmons 8 AST),"[203933, 1627732]",1610612751.0,BKN,pullup,,,Warren,T. Warren,,,,,In The Paint (Non-RA),8-16 Center,12.05,Made,,,,,19.0,,,,,,,,B. Simmons,1627732.0,8.0,,,
623,PT06M27.00S,2023-01-18T03:06:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.178055190538765,48.28431372549019,1610612759,87,82,2023-01-18T03:06:51Z,6010000,False,9.0,15.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1629651]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,Claxton,1629651.0,,,,,,
624,PT06M27.00S,2023-01-18T03:06:38.2Z,4,REGULAR,block,,[],1629651,,,1610612759,87,82,2023-01-18T03:06:40Z,6020000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
625,PT06M24.00S,2023-01-18T03:06:41.2Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,87,82,2023-01-18T03:06:51Z,6030000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,623.0,1.0,1.0,0.0,,,,,,,,,,,,,,
626,PT06M16.00S,2023-01-18T03:06:49.3Z,4,REGULAR,turnover,lost ball,[],203933,,,1610612751,87,82,2023-01-18T03:07:05Z,6040000,False,,,0,,T. Warren lost ball TURNOVER (1 TO),"[203933, 1628380]",1610612751.0,BKN,,,,Warren,T. Warren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Collins,1628380.0
627,PT06M16.00S,2023-01-18T03:06:49.3Z,4,REGULAR,steal,,[],1628380,,,1610612759,87,82,2023-01-18T03:06:50Z,6050000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
628,PT06M12.00S,2023-01-18T03:06:53.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629640,7.440867279894875,48.77450980392157,1610612759,89,82,2023-01-18T03:17:44Z,6060000,False,6.0,17.0,1,left,K. Johnson running DUNK (27 PTS) (T. Jones 4 AST),"[1629640, 1630200]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,27.0,,,,,,,,T. Jones,1630200.0,4.0,,,
630,PT06M12.00S,2023-01-18T03:07:01.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,89,82,2023-01-18T03:07:01Z,6080000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,out,[],1631110,,,1610612751,89,82,2023-01-18T03:09:43Z,6090000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,out,[],203926,,,1610612751,89,82,2023-01-18T03:09:43Z,6100000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612751,89,82,2023-01-18T03:09:43Z,6110000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,in,[],1627751,,,1610612751,89,82,2023-01-18T03:09:43Z,6120000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,in,[],1631103,,,1610612751,89,82,2023-01-18T03:09:43Z,6130000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M12.00S,2023-01-18T03:09:26.9Z,4,REGULAR,substitution,in,[],1626196,,,1610612751,89,82,2023-01-18T03:09:43Z,6140000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M53.00S,2023-01-18T03:10:07.3Z,4,REGULAR,3pt,Jump Shot,[],1630560,74.06373193166885,85.04901960784314,1610612751,89,82,2023-01-18T03:10:12Z,6150000,False,175.0,191.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
638,PT05M49.00S,2023-01-18T03:10:11.3Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,89,82,2023-01-18T03:10:12Z,6160000,False,,,0,,M. Branham REBOUND (Off:0 Def:4),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,637.0,4.0,4.0,0.0,,,,,,,,,,,,,,
639,PT05M43.00S,2023-01-18T03:10:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.937582128777924,38.23529411764706,1610612759,91,82,2023-01-18T03:18:28Z,6170000,False,59.0,41.0,1,left,T. Jones 7' driving floating bank Jump Shot (11 PTS),[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.16,Made,,,,,11.0,,,,,,,,,,,,,
640,PT05M28.00S,2023-01-18T03:10:31.8Z,4,REGULAR,turnover,bad pass,[],1627732,,,1610612751,91,82,2023-01-18T03:10:35Z,6180000,False,,,0,,B. Simmons bad pass TURNOVER (5 TO),"[1627732, 1626196]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,5.0,Richardson,1626196.0
641,PT05M28.00S,2023-01-18T03:10:31.8Z,4,REGULAR,steal,,[],1626196,,,1610612759,91,82,2023-01-18T03:10:34Z,6190000,False,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
