actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT00M01.80S,2023-01-14T01:17:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630541,23.73521681997372,8.57843137254902,1610612744,28,33,2023-01-14T01:17:16Z,1790000,False,207.0,171.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.83,,,,,,,,,,,
180,PT00M01.80S,2023-01-14T01:17:08.3Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,28,33,2023-01-14T01:17:16Z,1800000,False,,,0,,Z. Collins REBOUND (Off:0 Def:3),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,,,,,,,179.0,,,3.0,3.0,0.0,,,,,,,,
181,PT00M00.00S,2023-01-14T01:17:16.9Z,1,REGULAR,period,end,[],0,,,1610612759,28,33,2023-01-14T01:17:16Z,1810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-01-14T01:19:52.0Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612759,28,33,2023-01-14T01:20:55Z,1820000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2023-01-14T01:19:52.0Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612759,28,33,2023-01-14T01:20:55Z,1830000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2023-01-14T01:20:58.7Z,2,REGULAR,period,start,[],0,,,1610612759,28,33,2023-01-14T01:20:58Z,1840000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M41.00S,2023-01-14T01:21:17.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,88.51839684625493,48.28431372549019,1610612759,28,33,2023-01-14T01:21:23Z,1850000,False,-9.0,55.0,1,right,MISS K. Johnson driving Hook,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.61,,,,,,,,,,,
186,PT11M38.00S,2023-01-14T01:21:20.0Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,28,33,2023-01-14T01:21:23Z,1860000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,185.0,,,2.0,2.0,0.0,,,,,,,,
187,PT11M29.00S,2023-01-14T01:21:28.5Z,2,REGULAR,3pt,Jump Shot,[],1629673,30.56833114323259,73.0392156862745,1610612744,28,33,2023-01-14T01:22:36Z,1870000,False,-115.0,235.0,1,left,MISS J. Poole 26' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.15,,,,,,,,,,,
188,PT11M25.00S,2023-01-14T01:21:32.5Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612744,28,33,2023-01-14T01:21:34Z,1880000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,187.0,,,3.0,1.0,2.0,,,,,,,,
189,PT11M25.00S,2023-01-14T01:21:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,5.590000152587891,50.0,1610612744,28,35,2023-01-14T01:21:32Z,1890000,False,0.0,0.0,1,left,D. DiVincenzo tip Layup (4 PTS),[1628978],1610612744.0,GSW,tip,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,,Made,,4.0,0.0,,,,,,,,,,,
190,PT11M15.00S,2023-01-14T01:21:45.7Z,2,REGULAR,foul,offensive,[],1628380,,,1610612759,28,35,2023-01-14T01:22:04Z,1900000,False,,,0,,Z. Collins offensive FOUL (2 PF),"[1628380, 1630237]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,2714.0,2.0,0.0,Lamb,1630237.0,,,,,,,,,,,,,,,
192,PT11M15.00S,2023-01-14T01:21:45.7Z,2,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,28,35,2023-01-14T01:22:04Z,1920000,False,,,0,,Z. Collins offensive foul TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,2714.0,,,,,,,,,,,,,,,1.0,,,,
193,PT11M15.00S,2023-01-14T01:21:56.9Z,2,REGULAR,substitution,out,[],1628380,,,1610612744,28,35,2023-01-14T01:22:01Z,1930000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M15.00S,2023-01-14T01:21:56.9Z,2,REGULAR,substitution,in,[],1627751,,,1610612744,28,35,2023-01-14T01:22:01Z,1940000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT11M03.00S,2023-01-14T01:22:18.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,32.802233902759525,41.911764705882355,1610612744,28,38,2023-01-14T01:22:23Z,1950000,False,40.0,256.0,1,left,D. DiVincenzo 25' 3PT pullup (7 PTS),[1628978],1610612744.0,GSW,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,Made,,7.0,25.9,,,,,,,,,,,
196,PT10M51.00S,2023-01-14T01:22:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,91.01511169513797,65.68627450980392,1610612759,30,38,2023-01-14T01:22:37Z,1960000,False,78.0,32.0,1,right,T. Jones 8' driving floating bank Jump Shot (2 PTS),[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,2.0,8.47,,,,,,,,,,,
198,PT10M34.00S,2023-01-14T01:23:07.1Z,2,REGULAR,3pt,Jump Shot,[],203952,30.831143232588698,24.509803921568626,1610612744,30,41,2023-01-14T01:23:26Z,1980000,False,127.0,237.0,1,left,A. Wiggins 26' 3PT pullup (5 PTS) (J. Poole 3 AST),"[203952, 1629673]",1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,5.0,26.94,,,,J. Poole,1629673.0,3.0,,,,,
200,PT10M19.00S,2023-01-14T01:23:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,89.83245729303549,35.049019607843135,1610612759,32,41,2023-01-14T01:23:37Z,2000000,False,-75.0,43.0,1,right,D. McDermott 8' driving floating bank Jump Shot (9 PTS) (T. Jones 2 AST),"[203926, 1630200]",1610612759.0,SAS,driving floating bank,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,,9.0,8.63,,,,T. Jones,1630200.0,2.0,,,,,
202,PT10M08.00S,2023-01-14T01:23:38.6Z,2,REGULAR,foul,personal,['3freethrow'],1630200,,,1610612744,32,41,2023-01-14T01:23:48Z,2020000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Poole 3 FT),"[1630200, 1629673]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,203177.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
204,PT10M08.00S,2023-01-14T01:24:05.3Z,2,REGULAR,freethrow,1 of 3,[],1629673,,,1610612744,32,42,2023-01-14T01:24:05Z,2040000,False,,,0,,J. Poole Free Throw 1 of 3 (3 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
205,PT10M08.00S,2023-01-14T01:24:24.1Z,2,REGULAR,freethrow,2 of 3,[],1629673,,,1610612744,32,43,2023-01-14T01:24:24Z,2050000,False,,,0,,J. Poole Free Throw 2 of 3 (4 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
206,PT10M08.00S,2023-01-14T01:24:25.1Z,2,REGULAR,substitution,out,[],1631103,,,1610612744,32,43,2023-01-14T01:24:27Z,2060000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M08.00S,2023-01-14T01:24:25.1Z,2,REGULAR,substitution,in,[],1631110,,,1610612744,32,43,2023-01-14T01:24:27Z,2070000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M08.00S,2023-01-14T01:24:51.2Z,2,REGULAR,freethrow,3 of 3,[],1629673,,,1610612744,32,44,2023-01-14T01:24:51Z,2080000,False,,,0,,J. Poole Free Throw 3 of 3 (5 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
209,PT09M51.00S,2023-01-14T01:25:10.8Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612759,32,44,2023-01-14T01:25:37Z,2090000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Jones 2 FT),"[203110, 1630200]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,203177.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
211,PT09M51.00S,2023-01-14T01:25:38.6Z,2,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,33,44,2023-01-14T01:25:38Z,2110000,False,,,0,,T. Jones Free Throw 1 of 2 (3 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
212,PT09M51.00S,2023-01-14T01:25:52.7Z,2,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,34,44,2023-01-14T01:25:52Z,2120000,False,,,0,,T. Jones Free Throw 2 of 2 (4 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
213,PT09M37.00S,2023-01-14T01:26:06.7Z,2,REGULAR,2pt,Jump Shot,[],1629673,16.90210249671485,75.0,1610612744,34,46,2023-01-14T01:28:17Z,2130000,False,-125.0,106.0,1,left,J. Poole 16' step back Jump Shot (7 PTS),[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,7.0,16.42,,,,,,,,,,,
214,PT09M21.00S,2023-01-14T01:26:22.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,89.56964520367937,52.94117647058824,1610612759,36,46,2023-01-14T01:26:28Z,2140000,False,15.0,46.0,1,right,T. Jones driving floating Jump Shot (6 PTS) (K. Johnson 1 AST),"[1630200, 1629640]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,6.0,4.78,,,,K. Johnson,1629640.0,1.0,,,,,
216,PT09M08.00S,2023-01-14T01:26:35.2Z,2,REGULAR,3pt,Jump Shot,[],1628978,24.26084099868594,9.803921568627452,1610612744,36,49,2023-01-14T01:26:40Z,2160000,False,201.0,176.0,1,left,D. DiVincenzo 26' 3PT  (10 PTS) (A. Lamb 1 AST),"[1628978, 1630237]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,10.0,26.69,,,,A. Lamb,1630237.0,1.0,,,,,
218,PT08M59.00S,2023-01-14T01:26:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1630237,,,1610612759,36,49,2023-01-14T01:26:57Z,2180000,False,,,0,,A. Lamb shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630237, 1629640]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,2714.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
220,PT08M59.00S,2023-01-14T01:27:08.1Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,37,49,2023-01-14T01:27:08Z,2200000,False,,,0,,K. Johnson Free Throw 1 of 2 (3 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
221,PT08M59.00S,2023-01-14T01:27:08.7Z,2,REGULAR,substitution,out,[],203926,,,1610612759,37,49,2023-01-14T01:27:11Z,2210000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M59.00S,2023-01-14T01:27:08.7Z,2,REGULAR,substitution,in,[],1629641,,,1610612759,37,49,2023-01-14T01:27:11Z,2220000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M59.00S,2023-01-14T01:27:25.6Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,38,49,2023-01-14T01:27:25Z,2230000,False,,,0,,K. Johnson Free Throw 2 of 2 (4 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
224,PT08M47.00S,2023-01-14T01:27:38.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,13.61695137976347,95.83333333333334,1610612744,38,49,2023-01-14T01:27:45Z,2240000,False,-229.0,75.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,24.13,,,,,,,,,,,
225,PT08M43.00S,2023-01-14T01:27:42.1Z,2,REGULAR,rebound,offensive,[],1629673,,,1610612744,38,49,2023-01-14T01:27:42Z,2250000,False,,,0,,J. Poole REBOUND (Off:1 Def:0),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,,,,224.0,,,1.0,0.0,1.0,,,,,,,,
226,PT08M37.00S,2023-01-14T01:27:47.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203952,20.18725361366623,92.64705882352942,1610612744,38,49,2023-01-14T01:27:55Z,2260000,False,-213.0,137.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.36,,,,,,,,,,,
227,PT08M35.00S,2023-01-14T01:27:50.0Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,38,49,2023-01-14T01:27:50Z,2270000,False,,,0,,J. Sochan REBOUND (Off:1 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,226.0,,,4.0,3.0,1.0,,,,,,,,
228,PT08M31.00S,2023-01-14T01:27:56.6Z,2,REGULAR,2pt,Layup,[],1627751,93.11760840998686,67.8921568627451,1610612759,38,49,2023-01-14T01:28:11Z,2280000,False,89.0,12.0,1,right,MISS J. Poeltl 9' driving Layup - blocked,"[1627751, 203110]",1610612759.0,SAS,driving,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,9.03,,,,,,,,,,Green,203110.0
229,PT08M31.00S,2023-01-14T01:27:56.6Z,2,REGULAR,block,,[],203110,,,1610612759,38,49,2023-01-14T01:27:59Z,2290000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
230,PT08M31.00S,2023-01-14T01:27:56.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,38,49,2023-01-14T01:28:11Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,228.0,,,,,,,,,,,,,
232,PT08M24.00S,2023-01-14T01:28:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,93.38042049934296,47.30392156862745,1610612759,40,49,2023-01-14T01:28:34Z,2320000,False,-13.0,10.0,1,right,K. Johnson cutting Layup (6 PTS) (J. Poeltl 2 AST),"[1629640, 1627751]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.66,,,,J. Poeltl,1627751.0,2.0,,,,,
234,PT08M06.00S,2023-01-14T01:28:44.0Z,2,REGULAR,foul,personal,['2freethrow'],1629641,,,1610612744,40,49,2023-01-14T01:28:49Z,2340000,False,,,0,,R. Langford shooting personal FOUL (1 PF) (Poole 2 FT),"[1629641, 1629673]",1610612759.0,SAS,shooting,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,203177.0,1.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
236,PT08M06.00S,2023-01-14T01:29:04.7Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,40,50,2023-01-14T01:29:51Z,2360000,False,,,0,,J. Poole Free Throw 1 of 2 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
237,PT08M06.00S,2023-01-14T01:29:10.4Z,2,REGULAR,substitution,out,[],1628978,,,1610612744,40,50,2023-01-14T01:29:15Z,2370000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M06.00S,2023-01-14T01:29:10.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,40,50,2023-01-14T01:29:15Z,2380000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M06.00S,2023-01-14T01:29:21.9Z,2,REGULAR,substitution,out,[],1630200,,,1610612744,40,50,2023-01-14T01:29:28Z,2390000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M06.00S,2023-01-14T01:29:21.9Z,2,REGULAR,substitution,in,[],1626196,,,1610612744,40,50,2023-01-14T01:29:28Z,2400000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT08M06.00S,2023-01-14T01:29:04.7Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,40,50,2023-01-14T01:29:51Z,2410000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
242,PT08M03.00S,2023-01-14T01:29:07.7Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,40,50,2023-01-14T01:29:51Z,2420000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,241.0,,,2.0,2.0,0.0,,,,,,,,
243,PT07M48.00S,2023-01-14T01:30:06.1Z,2,REGULAR,turnover,traveling,[],1629640,,,1610612759,40,50,2023-01-14T01:30:18Z,2430000,False,,,0,,K. Johnson traveling TURNOVER (1 TO),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right Center,202056.0,,,,,,,,,,,,,,,1.0,,,,
244,PT07M48.00S,2023-01-14T01:30:09.5Z,2,REGULAR,substitution,out,[],1629673,,,1610612744,40,50,2023-01-14T01:30:13Z,2440000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M48.00S,2023-01-14T01:30:09.5Z,2,REGULAR,substitution,in,[],1628978,,,1610612744,40,50,2023-01-14T01:30:13Z,2450000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M35.00S,2023-01-14T01:30:36.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628978,6.915243101182654,48.529411764705884,1610612744,40,52,2023-01-14T01:30:44Z,2460000,False,7.0,13.0,1,left,D. DiVincenzo cutting DUNK (12 PTS) (A. Wiggins 2 AST),"[1628978, 203952]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,1.45,,,,A. Wiggins,203952.0,2.0,,,,,
248,PT07M14.00S,2023-01-14T01:30:57.2Z,2,REGULAR,2pt,Jump Shot,[],1626196,84.09986859395532,86.05238970588235,1610612759,42,52,2023-01-14T01:31:03Z,2480000,False,180.0,97.0,1,right,J. Richardson 20' pullup Jump Shot (4 PTS) (R. Langford 1 AST),"[1626196, 1629641]",1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Right,,,,,,Made,,4.0,20.47,,,,R. Langford,1629641.0,1.0,,,,,
251,PT07M07.00S,2023-01-14T01:31:11.6Z,2,REGULAR,foul,personal,[],1626196,,,1610612744,42,52,2023-01-14T01:31:22Z,2510000,False,,,0,,J. Richardson personal FOUL (2 PF),"[1626196, 203952]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left,202056.0,2.0,0.0,Wiggins,203952.0,,,,,,,,,,,,,,,
253,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,out,[],1629640,,,1610612744,42,52,2023-01-14T01:31:30Z,2530000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,out,[],203952,,,1610612744,42,52,2023-01-14T01:31:30Z,2540000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,out,[],203110,,,1610612744,42,52,2023-01-14T01:31:30Z,2550000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,in,[],1626169,,,1610612744,42,52,2023-01-14T01:31:30Z,2560000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,in,[],202691,,,1610612744,42,52,2023-01-14T01:31:30Z,2570000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M07.00S,2023-01-14T01:31:19.8Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,42,52,2023-01-14T01:31:30Z,2580000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M00.00S,2023-01-14T01:31:44.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,6.783837056504599,48.529411764705884,1610612744,42,54,2023-01-14T01:31:50Z,2590000,False,7.0,11.0,1,left,K. Looney cutting DUNK (10 PTS) (D. DiVincenzo 2 AST),"[1626172, 1628978]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.35,,,,D. DiVincenzo,1628978.0,2.0,,,,,
261,PT06M43.00S,2023-01-14T01:32:01.2Z,2,REGULAR,3pt,Jump Shot,[],1626196,79.05716162943496,92.40196078431373,1610612759,45,54,2023-01-14T01:32:07Z,2610000,False,212.0,144.0,1,right,J. Richardson 25' 3PT  (7 PTS) (R. Langford 2 AST),"[1626196, 1629641]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,7.0,25.65,,,,R. Langford,1629641.0,2.0,,,,,
264,PT06M32.00S,2023-01-14T01:32:19.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,45,54,2023-01-14T01:32:19Z,2640000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M24.00S,2023-01-14T01:35:52.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,14.931011826544022,97.30392156862744,1610612744,45,54,2023-01-14T01:36:00Z,2650000,False,-237.0,88.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,25.23,,,,,,,,,,,
266,PT06M21.00S,2023-01-14T01:35:55.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,45,54,2023-01-14T01:35:55Z,2660000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Left Corner 3,24+ Left,,,,,,,265.0,,,3.0,3.0,0.0,,,,,,,,
267,PT06M13.00S,2023-01-14T01:36:04.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,86.5473061760841,60.5392156862745,1610612759,45,54,2023-01-14T01:36:11Z,2670000,False,53.0,74.0,1,right,MISS J. Sochan 9' driving Layup - blocked,"[1631110, 201939]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,9.08,,,,,,,,,,Curry,201939.0
268,PT06M13.00S,2023-01-14T01:36:04.1Z,2,REGULAR,block,,[],201939,,,1610612759,45,54,2023-01-14T01:36:07Z,2680000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
269,PT06M13.00S,2023-01-14T01:36:04.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,45,54,2023-01-14T01:36:11Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,267.0,,,,,,,,,,,,,
