actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
87,PT05M44.00S,2023-01-07T23:24:30.8Z,1,REGULAR,rebound,defensive,[],1629641,,,1610612759,12,20,2023-01-07T23:24:46Z,840000,False,,,0,,R. Langford REBOUND (Off:0 Def:2),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Right,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT05M39.00S,2023-01-07T23:24:35.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629641,93.77463863337714,48.28431372549019,1610612759,12,20,2023-01-07T23:28:11Z,850000,False,-9.0,6.0,1,right,MISS R. Langford running Layup,[1629641],1610612759.0,SAS,running,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1.05,Missed,,,,,,,,,,,,,,,,,,
89,PT05M32.00S,2023-01-07T23:24:42.2Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,12,20,2023-01-07T23:28:11Z,860000,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,88.0,4.0,4.0,0.0,,,,,,,,,,,,,,
90,PT05M22.00S,2023-01-07T23:24:52.7Z,1,REGULAR,2pt,Jump Shot,[],1627759,12.434296977660972,29.411764705882355,1610612738,12,20,2023-01-07T23:24:58Z,870000,False,103.0,64.0,1,left,MISS J. Brown 12' fadeaway Shot,[1627759],1610612738.0,BOS,fadeaway,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,12.14,Missed,,,,,,,,,,,,,,,,,,
91,PT05M20.00S,2023-01-07T23:24:54.7Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,12,20,2023-01-07T23:24:58Z,880000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Right,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,,,
92,PT05M14.00S,2023-01-07T23:25:00.5Z,1,REGULAR,3pt,Jump Shot,[],1628966,95.22010512483574,4.411764705882353,1610612759,12,20,2023-01-07T23:25:07Z,890000,False,-228.0,-8.0,1,right,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
93,PT05M08.00S,2023-01-07T23:25:06.5Z,1,REGULAR,rebound,offensive,[],1631110,,,1610612759,12,20,2023-01-07T23:36:11Z,900000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,,,92.0,2.0,1.0,1.0,,,,,,,,,,,,,,
94,PT05M08.00S,2023-01-07T23:25:06.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631110,94.40999984741211,50.0,1610612759,12,20,2023-01-07T23:36:38Z,910000,False,0.0,0.0,1,right,MISS J. Sochan tip Layup,[1631110],1610612759.0,SAS,tip,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
95,PT05M08.00S,2023-01-07T23:25:06.1Z,1,REGULAR,rebound,offensive,[],1629641,,,1610612759,12,20,2023-01-08T01:27:54Z,920000,False,,,0,,R. Langford REBOUND (Off:1 Def:2),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,,,
96,PT05M05.00S,2023-01-07T23:25:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629641,92.59198423127464,48.77450980392157,1610612759,14,20,2023-01-08T01:29:10Z,930000,False,-6.0,17.0,1,right,R. Langford putback Layup (4 PTS),[1629641],1610612759.0,SAS,putback,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,4.0,,,,,,,,,,,
98,PT04M46.00S,2023-01-07T23:25:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.440867279894875,49.01960784313725,1610612738,14,22,2023-01-07T23:33:19Z,950000,False,5.0,17.0,1,left,M. Smart driving Layup (2 PTS),[203935],1610612738.0,BOS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,1.81,Made,,,,,,,2.0,,,,,,,,,,,
99,PT04M36.00S,2023-01-07T23:25:38.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,88.51839684625493,48.529411764705884,1610612759,14,22,2023-01-07T23:25:45Z,960000,False,-7.0,55.0,1,right,MISS J. Richardson driving floating Shot - blocked,"[1626196, 1628401]",1610612759.0,SAS,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,White,1628401.0,,,,,,,,,,,,
100,PT04M36.00S,2023-01-07T23:25:38.0Z,1,REGULAR,block,,[],1628401,,,1610612759,14,22,2023-01-07T23:25:41Z,970000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M34.00S,2023-01-07T23:25:40.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,14,22,2023-01-07T23:25:45Z,980000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
102,PT04M34.00S,2023-01-07T23:25:43.0Z,1,REGULAR,turnover,out-of-bounds,[],1629684,,,1610612738,14,22,2023-01-07T23:25:54Z,990000,False,,,0,,G. Williams bad pass out-of-bounds TURNOVER (1 TO),[1629684],1610612738.0,BOS,bad pass,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1179.0,1.0,,,,,,
103,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,14,22,2023-01-07T23:26:05Z,1000000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,14,22,2023-01-07T23:26:05Z,1010000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,out,[],1629641,,,1610612759,14,22,2023-01-07T23:26:05Z,1020000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,out,[],201143,,,1610612759,14,22,2023-01-07T23:26:05Z,1030000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,in,[],1629646,,,1610612759,14,22,2023-01-07T23:26:05Z,1040000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,in,[],1631103,,,1610612759,14,22,2023-01-07T23:26:05Z,1050000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,in,[],1626169,,,1610612759,14,22,2023-01-07T23:26:05Z,1060000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M34.00S,2023-01-07T23:25:47.3Z,1,REGULAR,substitution,in,[],1629057,,,1610612759,14,22,2023-01-07T23:26:05Z,1070000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M15.00S,2023-01-07T23:26:26.8Z,1,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612759,14,22,2023-01-07T23:26:44Z,1080000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Johnson 2 FT),"[1627759, 1626169]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,2.0,0.0,Johnson,1626169.0,,
113,PT04M15.00S,2023-01-07T23:26:47.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626169,,,1610612759,15,22,2023-01-07T23:26:47Z,1100000,False,,,0,,S. Johnson Free Throw 1 of 2 (1 PTS),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
114,PT04M15.00S,2023-01-07T23:26:48.8Z,1,REGULAR,substitution,out,[],1627759,,,1610612759,15,22,2023-01-07T23:26:56Z,1110000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M15.00S,2023-01-07T23:26:48.8Z,1,REGULAR,substitution,in,[],1627763,,,1610612759,15,22,2023-01-07T23:26:56Z,1120000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M15.00S,2023-01-07T23:27:09.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626169,,,1610612759,16,22,2023-01-07T23:27:09Z,1130000,False,,,0,,S. Johnson Free Throw 2 of 2 (2 PTS),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
117,PT04M05.00S,2023-01-07T23:27:23.8Z,1,REGULAR,3pt,Jump Shot,[],203935,31.488173455978973,62.745098039215684,1610612738,16,22,2023-01-07T23:27:32Z,1140000,False,-64.0,243.0,1,left,MISS M. Smart 25' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
118,PT04M02.00S,2023-01-07T23:27:27.0Z,1,REGULAR,rebound,defensive,[],1631110,,,1610612759,16,22,2023-01-07T23:27:27Z,1150000,False,,,0,,J. Sochan REBOUND (Off:1 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,117.0,3.0,2.0,1.0,,,,,,,,,,,,,,
119,PT03M42.00S,2023-01-07T23:27:45.9Z,1,REGULAR,2pt,Jump Shot,[],1631103,77.34888304862024,36.76470588235294,1610612759,16,22,2023-01-07T23:27:50Z,1160000,False,-66.0,160.0,1,right,MISS M. Branham 17' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,17.35,Missed,,,,,,,,,,,,,,,,,,
120,PT03M40.00S,2023-01-07T23:27:47.9Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,16,22,2023-01-07T23:27:50Z,1170000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Left Center,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,,,
121,PT03M37.00S,2023-01-07T23:27:51.8Z,1,REGULAR,3pt,Jump Shot,[],1629684,13.222733245729303,94.85294117647058,1610612738,16,22,2023-01-07T23:35:42Z,1180000,False,-224.0,72.0,1,left,MISS G. Williams pullup 3PT,[1629684],1610612738.0,BOS,pullup,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
122,PT03M32.00S,2023-01-07T23:27:56.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,16,22,2023-01-07T23:27:56Z,1190000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Left Corner 3,24+ Left,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,
123,PT03M31.00S,2023-01-07T23:27:58.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627763,33.722076215505915,27.205882352941174,1610612738,16,25,2023-01-07T23:28:05Z,1200000,False,114.0,264.0,1,left,M. Brogdon 28' 3PT  (3 PTS) (R. Williams III 1 AST),"[1627763, 1629057]",1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,28.8,Made,,,,,,,3.0,R. Williams III,1629057.0,1.0,,,,,,,,
125,PT03M16.00S,2023-01-07T23:28:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.59198423127464,50.73529411764706,1610612759,18,25,2023-01-07T23:28:21Z,1220000,False,4.0,17.0,1,right,M. Branham reverse Layup (2 PTS) (J. Sochan 1 AST),"[1631103, 1631110]",1610612759.0,SAS,reverse,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,2.0,J. Sochan,1631110.0,1.0,,,,,,,,
127,PT03M16.00S,2023-01-07T23:28:19.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,18,25,2023-01-07T23:28:19Z,1240000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,out,[],1631110,,,1610612738,18,25,2023-01-07T23:31:02Z,1250000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,out,[],1628401,,,1610612738,18,25,2023-01-07T23:31:02Z,1260000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,out,[],203935,,,1610612738,18,25,2023-01-07T23:31:02Z,1270000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,in,[],203926,,,1610612738,18,25,2023-01-07T23:31:02Z,1280000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,in,[],1630573,,,1610612738,18,25,2023-01-07T23:31:02Z,1290000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M16.00S,2023-01-07T23:30:40.1Z,1,REGULAR,substitution,in,[],1628369,,,1610612738,18,25,2023-01-07T23:31:02Z,1300000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M00.00S,2023-01-07T23:31:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,12.565703022339028,49.26470588235294,1610612738,18,25,2023-01-07T23:31:48Z,1310000,False,4.0,66.0,1,left,MISS J. Tatum 6' turnaround Shot,[1628369],1610612738.0,BOS,turnaround,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
135,PT02M58.00S,2023-01-07T23:31:33.6Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,18,25,2023-01-07T23:31:48Z,1320000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M51.00S,2023-01-07T23:31:40.3Z,1,REGULAR,3pt,Jump Shot,[],203926,69.07030223390277,29.411764705882355,1610612759,21,25,2023-01-07T23:31:57Z,1330000,False,-103.0,238.0,1,right,D. McDermott 25' 3PT pullup (3 PTS) (C. Bassey 1 AST),"[203926, 1629646]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,,,3.0,C. Bassey,1629646.0,1.0,,,,,,,,
138,PT02M45.00S,2023-01-07T23:31:46.4Z,1,REGULAR,turnover,bad pass,[],1630573,,,1610612738,21,25,2023-01-07T23:35:56Z,1350000,False,,,0,,S. Hauser bad pass TURNOVER (1 TO),"[1630573, 1631103]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,,,,,Branham,1631103.0
139,PT02M45.00S,2023-01-07T23:31:46.4Z,1,REGULAR,steal,,[],1631103,,,1610612759,21,25,2023-01-07T23:31:52Z,1360000,False,,,0,,M. Branham STEAL (1 STL),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
140,PT02M43.00S,2023-01-07T23:31:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631103,93.64323258869908,46.81372549019608,1610612759,23,25,2023-01-07T23:40:23Z,1370000,False,-16.0,7.0,1,right,M. Branham driving Layup (4 PTS),[1631103],1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,4.0,,,,,,,,,,,
141,PT02M33.00S,2023-01-07T23:32:01.4Z,1,REGULAR,foul,personal,['2freethrow'],203926,,,1610612738,23,25,2023-01-07T23:32:11Z,1380000,False,,,0,,D. McDermott shooting personal FOUL (1 PF) (Hauser 2 FT),"[203926, 1630573]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,1.0,0.0,Hauser,1630573.0,,
143,PT02M33.00S,2023-01-07T23:32:24.8Z,1,REGULAR,freethrow,1 of 2,[],1630573,,,1610612738,23,25,2023-01-07T23:32:24Z,1400000,False,,,0,,MISS S. Hauser Free Throw 1 of 2,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
144,PT02M33.00S,2023-01-07T23:32:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,23,25,2023-01-07T23:32:24Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,,
145,PT02M33.00S,2023-01-07T23:32:38.5Z,1,REGULAR,freethrow,2 of 2,[],1630573,,,1610612738,23,26,2023-01-07T23:32:38Z,1420000,False,,,0,,S. Hauser Free Throw 2 of 2 (1 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
146,PT02M17.00S,2023-01-07T23:32:56.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,80.89684625492772,49.50980392156863,1610612759,25,26,2023-01-07T23:33:04Z,1430000,False,-2.0,127.0,1,right,S. Johnson 12' Jump Shot (4 PTS) (J. Richardson 2 AST),"[1626169, 1626196]",1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,,,,,,,4.0,J. Richardson,1626196.0,2.0,,,,,,,,
148,PT02M04.00S,2023-01-07T23:33:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.258212877792378,47.794117647058826,1610612738,25,26,2023-01-07T23:33:30Z,1450000,False,11.0,6.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
149,PT01M59.00S,2023-01-07T23:33:13.6Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,25,26,2023-01-07T23:33:30Z,1460000,False,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT01M50.00S,2023-01-07T23:33:22.6Z,1,REGULAR,turnover,bad pass,[],1626196,,,1610612759,25,26,2023-01-07T23:33:56Z,1470000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1629057]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1.0,,,,,Williams III,1629057.0
151,PT01M50.00S,2023-01-07T23:33:22.6Z,1,REGULAR,steal,,[],1629057,,,1610612738,25,26,2023-01-07T23:33:26Z,1480000,False,,,0,,R. Williams III STEAL (1 STL),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M45.00S,2023-01-07T23:33:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630573,5.995400788436268,50.73529411764706,1610612738,25,26,2023-01-07T23:34:05Z,1490000,False,-4.0,4.0,1,left,MISS S. Hauser driving finger roll Layup - blocked,"[1630573, 1626196]",1610612738.0,BOS,driving finger roll,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,Richardson,1626196.0,,,,,,,,,,,,
153,PT01M45.00S,2023-01-07T23:33:29.3Z,1,REGULAR,block,,[],1626196,,,1610612738,25,26,2023-01-07T23:33:32Z,1500000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
154,PT01M45.00S,2023-01-07T23:33:29.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,25,26,2023-01-07T23:34:05Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,152.0,,,,,,,,,,,,,,,,,
156,PT01M35.00S,2023-01-07T23:33:52.4Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628369,25.837713534822605,47.549019607843135,1610612738,25,28,2023-01-07T23:34:08Z,1530000,False,12.0,190.0,1,left,J. Tatum 19' Jump Shot (4 PTS) (M. Brogdon 1 AST),"[1628369, 1627763]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,19.08,Made,,,,,,,4.0,M. Brogdon,1627763.0,1.0,,,,,,,,
158,PT01M20.00S,2023-01-07T23:34:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,87.99277266754271,58.57843137254902,1610612759,27,28,2023-01-07T23:34:25Z,1550000,False,43.0,60.0,1,right,J. Richardson 7' floating Jump Shot (2 PTS),[1626196],1610612759.0,SAS,floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,,,2.0,,,,,,,,,,,
159,PT01M08.00S,2023-01-07T23:34:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.229303547963205,47.30392156862745,1610612738,27,28,2023-01-07T23:34:40Z,1560000,False,13.0,25.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.83,Missed,,,,,,,,,,,,,,,,,,
160,PT01M08.00S,2023-01-07T23:34:18.8Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612738,27,28,2023-01-07T23:34:40Z,1570000,False,,,0,,R. Williams III REBOUND (Off:2 Def:0),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,159.0,2.0,0.0,2.0,,,,,,,,,,,,,,
161,PT01M03.00S,2023-01-07T23:34:23.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,5.590000152587891,50.0,1610612738,27,30,2023-01-07T23:34:23Z,1580000,False,0.0,0.0,1,left,R. Williams III tip Layup (2 PTS),[1629057],1610612738.0,BOS,tip,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
162,PT00M53.90S,2023-01-07T23:34:33.2Z,1,REGULAR,3pt,Jump Shot,[],1626196,79.58278580814718,6.372549019607843,1610612759,30,30,2023-01-07T23:34:45Z,1590000,False,-218.0,139.0,1,right,J. Richardson 25' 3PT  (5 PTS) (M. Branham 1 AST),"[1626196, 1631103]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.88,Made,,,,,,,5.0,M. Branham,1631103.0,1.0,,,,,,,,
164,PT00M43.50S,2023-01-07T23:34:49.5Z,1,REGULAR,3pt,Jump Shot,[],1627763,31.882391590013142,58.333333333333336,1610612738,30,33,2023-01-07T23:34:55Z,1610000,False,-42.0,247.0,1,left,M. Brogdon 25' 3PT pullup (6 PTS),[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,25.07,Made,,,,,,,6.0,,,,,,,,,,,
165,PT00M31.40S,2023-01-07T23:35:05.6Z,1,REGULAR,3pt,Jump Shot,[],1626196,67.88764783180025,66.91176470588235,1610612759,30,33,2023-01-07T23:35:13Z,1620000,False,85.0,249.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
166,PT00M28.10S,2023-01-07T23:35:08.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612738,30,33,2023-01-07T23:35:13Z,1630000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,165.0,3.0,1.0,2.0,,,,,,,,,,,,,,
167,PT00M09.70S,2023-01-07T23:35:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630573,4.28712220762155,4.166666666666666,1610612738,30,33,2023-01-07T23:35:31Z,1640000,False,229.0,-12.0,1,left,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
