shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
06:18,82,PT06M18.00S,2022-12-15T01:20:03.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626196,67.49342969776609,77.94117647058823,1610612759,14,16,2022-12-15T01:20:11Z,820000,False,140.0,253.0,1,right,MISS J. Richardson 28' 3PT,[1626196],7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,28.91,Missed,,,,,,,,,,,,,,,,,,
06:15,83,PT06M15.00S,2022-12-15T01:20:06.7Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,14,16,2022-12-15T01:20:11Z,830000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
06:06,84,PT06M06.00S,2022-12-15T01:20:16.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,53.18627450980392,1610612757,14,18,2022-12-15T01:21:19Z,840000,False,-16.0,4.0,1,left,D. Lillard cutting finger roll Layup (7 PTS) (J. Nurkic 3 AST),"[203081, 203994]",0,1610612757.0,POR,cutting finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.64,Made,,,,,7.0,,,,,,J. Nurkic,203994.0,3.0,,,,,
06:06,86,PT06M06.00S,2022-12-15T01:20:20.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,14,18,2022-12-15T01:20:20Z,860000,False,,,0,,SAS Timeout,[],,1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,87,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,14,18,2022-12-15T01:23:29Z,870000,False,,,0,,SUB out: K. Bates-Diop,[1628966],31,1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,88,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612759,14,18,2022-12-15T01:23:29Z,880000,False,,,0,,SUB out: A. Simons,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,89,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,out,[],203924,,,1610612759,14,18,2022-12-15T01:23:29Z,890000,False,,,0,,SUB out: J. Grant,[203924],9,1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,90,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,in,[],203926,,,1610612759,14,18,2022-12-15T01:23:29Z,900000,False,,,0,,SUB in: D. McDermott,[203926],17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,91,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612759,14,18,2022-12-15T01:23:29Z,910000,False,,,0,,SUB in: S. Sharpe,[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
06:06,92,PT06M06.00S,2022-12-15T01:23:01.0Z,1,REGULAR,substitution,in,[],1630570,,,1610612759,14,18,2022-12-15T01:23:29Z,920000,False,,,0,,SUB in: T. Watford,[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
05:46,93,PT05M46.00S,2022-12-15T01:23:40.7Z,1,REGULAR,turnover,bad pass,[],1626196,,,1610612759,14,18,2022-12-15T01:23:46Z,930000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1630570]",7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Watford,1630570.0
05:46,94,PT05M46.00S,2022-12-15T01:23:40.7Z,1,REGULAR,steal,,[],1630570,,,1610612757,14,18,2022-12-15T01:23:43Z,940000,False,,,0,,T. Watford STEAL (1 STL),[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
05:37,95,PT05M37.00S,2022-12-15T01:23:50.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,16.63929040735874,27.205882352941174,1610612757,14,20,2022-12-15T01:23:55Z,950000,False,114.0,104.0,1,left,S. Sharpe 15' pullup Jump Shot (2 PTS),[1631101],17,1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,15.42,Made,,,,,2.0,,,,,,,,,,,,,
05:26,96,PT05M26.00S,2022-12-15T01:24:00.3Z,1,REGULAR,3pt,Jump Shot,[],203926,69.72733245729303,78.18627450980392,1610612759,17,20,2022-12-15T01:24:05Z,960000,False,141.0,232.0,1,right,D. McDermott 27' 3PT  (3 PTS) (J. Sochan 1 AST),"[203926, 1631110]",17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,27.15,Made,,,,,3.0,,,,,,J. Sochan,1631110.0,1.0,,,,,
05:01,98,PT05M01.00S,2022-12-15T01:24:25.9Z,1,REGULAR,2pt,Jump Shot,[],203081,20.97568988173456,33.088235294117645,1610612757,17,20,2022-12-15T01:24:32Z,980000,False,85.0,145.0,1,left,MISS D. Lillard 16' step back Shot,[203081],0,1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,16.76,Missed,,,,,,,,,,,,,,,,,,
05:01,99,PT05M01.00S,2022-12-15T01:24:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,17,20,2022-12-15T01:24:32Z,990000,False,,,0,,TEAM offensive REBOUND,[],,1610612757.0,POR,,,,,,,,,,Mid-Range,16-24 Right Center,,,98.0,,,,,,,,,,,,,,,,,
05:01,100,PT05M01.00S,2022-12-15T01:24:31.0Z,1,REGULAR,foul,personal,[],203926,,,1610612757,17,20,2022-12-15T01:24:46Z,1000000,False,,,0,,D. McDermott loose ball personal FOUL (1 PF),"[203926, 203994]",17,1610612759.0,SAS,loose ball,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,1.0,0.0,Nurkic,203994.0,,,,,,,,
05:01,102,PT05M01.00S,2022-12-15T01:24:37.8Z,1,REGULAR,substitution,out,[],1626196,,,1610612757,17,20,2022-12-15T01:24:40Z,1020000,False,,,0,,SUB out: J. Richardson,[1626196],7,1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
05:01,103,PT05M01.00S,2022-12-15T01:24:37.8Z,1,REGULAR,substitution,in,[],1630170,,,1610612757,17,20,2022-12-15T01:24:40Z,1030000,False,,,0,,SUB in: D. Vassell,[1630170],24,1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
04:50,104,PT04M50.00S,2022-12-15T01:25:00.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631101,21.107095926412615,8.088235294117647,1610612757,17,23,2022-12-15T01:25:05Z,1040000,False,210.0,146.0,1,left,S. Sharpe 25' 3PT  (5 PTS) (J. Nurkic 4 AST),"[1631101, 203994]",17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,5.0,,,,,,J. Nurkic,203994.0,4.0,,,,,
04:39,106,PT04M39.00S,2022-12-15T01:25:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,91.27792378449409,54.90196078431373,1610612759,17,23,2022-12-15T01:25:53Z,1060000,False,25.0,29.0,1,right,MISS J. Sochan driving floating Shot,[1631110],10,1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
04:39,107,PT04M39.00S,2022-12-15T01:25:13.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,17,23,2022-12-15T01:25:22Z,1070000,False,,,0,,TEAM offensive REBOUND,[],,1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,106.0,,,,,,,,,,,,,,,,,
04:39,108,PT04M39.00S,2022-12-15T01:25:18.3Z,1,REGULAR,foul,personal,[],203994,,,1610612759,17,23,2022-12-15T01:25:39Z,1080000,False,,,0,,J. Nurkic loose ball personal FOUL (2 PF),"[203994, 203476]",27,1610612757.0,POR,loose ball,,,Nurkic,J. Nurkic,,,,,Mid-Range,8-16 Left,,,,,,,,202037.0,2.0,0.0,Dieng,203476.0,,,,,,,,
04:39,110,PT04M39.00S,2022-12-15T01:25:32.5Z,1,REGULAR,substitution,out,[],203994,,,1610612759,17,23,2022-12-15T01:25:43Z,1100000,False,,,0,,SUB out: J. Nurkic,[203994],27,1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
04:39,111,PT04M39.00S,2022-12-15T01:25:32.5Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,17,23,2022-12-15T01:25:43Z,1110000,False,,,0,,SUB in: D. Eubanks,[1629234],24,1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
04:32,112,PT04M32.00S,2022-12-15T01:25:57.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,87.07293035479631,44.6078431372549,1610612759,19,23,2022-12-15T01:26:03Z,1120000,False,-27.0,69.0,1,right,K. Johnson 7' driving finger roll Layup (4 PTS),[1629640],3,1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.41,Made,,,,,4.0,,,,,,,,,,,,,
04:19,113,PT04M19.00S,2022-12-15T01:26:12.5Z,1,REGULAR,turnover,traveling,[],203081,,,1610612757,19,23,2022-12-15T01:26:21Z,1130000,False,,,0,,D. Lillard traveling TURNOVER (1 TO),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,202037.0,,,,,,,,,,1.0,,
04:07,114,PT04M07.00S,2022-12-15T01:26:35.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1629640,87.33574244415243,50.245098039215684,1610612759,21,23,2022-12-15T01:27:00Z,1140000,False,1.0,67.0,1,right,K. Johnson 6' driving floating Jump Shot (6 PTS),[1629640],3,1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,6.0,,,,,,,,,,,,,
04:07,115,PT04M07.00S,2022-12-15T01:26:42.3Z,1,REGULAR,violation,defensive goaltending,[],1631101,,,1610612759,21,23,2022-12-15T01:27:00Z,1150000,False,,,0,,S. Sharpe defensive goaltending VIOLATION,[1631101],17,1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,202037.0,,,,,,,,,,,,
03:58,116,PT03M58.00S,2022-12-15T01:26:57.2Z,1,REGULAR,3pt,Jump Shot,[],203081,26.10052562417871,83.57843137254902,1610612757,21,26,2022-12-15T01:27:08Z,1160000,False,-168.0,193.0,1,left,D. Lillard 25' 3PT  (10 PTS) (J. Hart 1 AST),"[203081, 1628404]",0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.57,Made,,,,,10.0,,,,,,J. Hart,1628404.0,1.0,,,,,
03:46,118,PT03M46.00S,2022-12-15T01:27:10.7Z,1,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612759,21,26,2022-12-15T01:27:23Z,1180000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Johnson 2 FT),"[1631101, 1629640]",17,1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,1.0,0.0,Johnson,1629640.0,,,,,,,,
03:46,120,PT03M46.00S,2022-12-15T01:27:39.7Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,21,26,2022-12-15T01:27:39Z,1200000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:46,121,PT03M46.00S,2022-12-15T01:27:39.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,21,26,2022-12-15T01:27:39Z,1210000,False,,,0,,TEAM offensive REBOUND,[],,1610612759.0,SAS,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,
03:46,122,PT03M46.00S,2022-12-15T01:27:53.2Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,21,26,2022-12-15T01:27:53Z,1220000,False,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:43,123,PT03M43.00S,2022-12-15T01:27:54.6Z,1,REGULAR,rebound,defensive,[],1630570,,,1610612757,21,26,2022-12-15T01:27:54Z,1230000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
03:33,124,PT03M33.00S,2022-12-15T01:28:07.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203476,,,1610612757,21,26,2022-12-15T01:28:21Z,1240000,False,,,0,,G. Dieng personal FOUL (1 PF) (Watford 2 FT),"[203476, 1630570]",41,1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,1.0,0.0,Watford,1630570.0,,,,,,,,
03:33,126,PT03M33.00S,2022-12-15T01:28:40.8Z,1,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,21,26,2022-12-15T01:28:40Z,1260000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:33,127,PT03M33.00S,2022-12-15T01:28:40.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,21,26,2022-12-15T01:28:40Z,1270000,False,,,0,,TEAM offensive REBOUND,[],,1610612757.0,POR,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,
03:33,128,PT03M33.00S,2022-12-15T01:28:42.9Z,1,REGULAR,substitution,out,[],1629640,,,1610612757,21,26,2022-12-15T01:28:44Z,1280000,False,,,0,,SUB out: K. Johnson,[1629640],3,1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,129,PT03M33.00S,2022-12-15T01:28:42.9Z,1,REGULAR,substitution,in,[],1631103,,,1610612757,21,26,2022-12-15T01:28:44Z,1290000,False,,,0,,SUB in: M. Branham,[1631103],22,1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
03:33,130,PT03M33.00S,2022-12-15T01:29:00.7Z,1,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,21,27,2022-12-15T01:29:00Z,1300000,False,,,0,,T. Watford Free Throw 2 of 2 (1 PTS),[1630570],2,1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
03:17,131,PT03M17.00S,2022-12-15T01:29:19.5Z,1,REGULAR,3pt,Jump Shot,[],203926,68.80749014454665,19.11764705882353,1610612759,24,27,2022-12-15T01:29:27Z,1310000,False,-154.0,241.0,1,right,D. McDermott 28' 3PT  (6 PTS) (D. Vassell 1 AST),"[203926, 1630170]",17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,28.6,Made,,,,,6.0,,,,,,D. Vassell,1630170.0,1.0,,,,,
03:04,133,PT03M04.00S,2022-12-15T01:29:32.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,7.178055190538765,48.77450980392157,1610612757,24,29,2022-12-15T01:29:38Z,1330000,False,6.0,15.0,1,left,D. Eubanks cutting DUNK (2 PTS) (D. Lillard 1 AST),"[1629234, 203081]",24,1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.62,Made,,,,,2.0,,,,,,D. Lillard,203081.0,1.0,,,,,
02:46,135,PT02M46.00S,2022-12-15T01:29:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,86.5473061760841,63.725490196078425,1610612759,24,29,2022-12-15T01:30:14Z,1350000,False,69.0,74.0,1,right,MISS D. Vassell 10' turnaround fadeaway Shot,[1630170],24,1610612759.0,SAS,turnaround fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Right,10.09,Missed,,,,,,,,,,,,,,,,,,
02:43,136,PT02M43.00S,2022-12-15T01:29:52.9Z,1,REGULAR,rebound,defensive,[],203081,,,1610612757,24,29,2022-12-15T01:29:59Z,1360000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
02:40,137,PT02M40.00S,2022-12-15T01:29:57.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,6.652431011826544,50.49019607843137,1610612757,24,31,2022-12-15T01:30:04Z,1370000,False,-2.0,10.0,1,left,S. Sharpe alley-oop DUNK (7 PTS) (J. Hart 2 AST),"[1631101, 1628404]",17,1610612757.0,POR,alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.03,Made,,,,,7.0,,,,,,J. Hart,1628404.0,2.0,,,,,
02:19,139,PT02M19.00S,2022-12-15T01:30:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.46057818659659,45.09803921568628,1610612759,26,31,2022-12-15T01:30:25Z,1390000,False,-25.0,18.0,1,right,J. Sochan driving finger roll Layup (2 PTS),[1631110],10,1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,2.0,,,,,,,,,,,,,
02:03,140,PT02M03.00S,2022-12-15T01:30:34.2Z,1,REGULAR,2pt,Jump Shot,[],203081,6.1268068331143235,77.94117647058823,1610612757,26,33,2022-12-15T01:30:42Z,1400000,False,-140.0,5.0,1,left,D. Lillard 13' floating Jump Shot (12 PTS) (D. Eubanks 1 AST),"[203081, 1629234]",0,1610612757.0,POR,floating,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,13.98,Made,,,,,12.0,,,,,,D. Eubanks,1629234.0,1.0,,,,,
01:41,142,PT01M41.00S,2022-12-15T01:30:55.3Z,1,REGULAR,3pt,Jump Shot,[],1631103,70.90998685939553,18.872549019607842,1610612759,26,33,2022-12-15T01:31:01Z,1420000,False,-156.0,221.0,1,right,MISS M. Branham 27' 3PT,[1631103],22,1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
01:37,143,PT01M37.00S,2022-12-15T01:30:59.3Z,1,REGULAR,rebound,offensive,[],203476,,,1610612759,26,33,2022-12-15T01:31:01Z,1430000,False,,,0,,G. Dieng REBOUND (Off:1 Def:0),[203476],41,1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,142.0,1.0,0.0,1.0,,,,,,,,,,,,,,
01:30,144,PT01M30.00S,2022-12-15T01:31:10.0Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,26,33,2022-12-15T01:31:19Z,1440000,False,,,0,,D. Vassell step out-of-bounds TURNOVER (1 TO),[1630170],24,1610612759.0,SAS,step,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right,,,,,,,,1151.0,,,,,,,,,,1.0,,
01:30,145,PT01M30.00S,2022-12-15T01:31:18.5Z,1,REGULAR,timeout,full,['team'],0,,,1610612757,26,33,2022-12-15T01:31:18Z,1450000,False,,,0,,POR Timeout,[],,1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,146,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,out,[],1631110,,,1610612757,26,33,2022-12-15T01:34:23Z,1460000,False,,,0,,SUB out: J. Sochan,[1631110],10,1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,147,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,out,[],203476,,,1610612757,26,33,2022-12-15T01:34:23Z,1470000,False,,,0,,SUB out: G. Dieng,[203476],41,1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,148,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,out,[],203081,,,1610612757,26,33,2022-12-15T01:34:23Z,1480000,False,,,0,,SUB out: D. Lillard,[203081],0,1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,149,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,26,33,2022-12-15T01:34:23Z,1490000,False,,,0,,SUB out: J. Hart,[1628404],11,1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,150,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,in,[],1630200,,,1610612757,26,33,2022-12-15T01:34:23Z,1500000,False,,,0,,SUB in: T. Jones,[1630200],33,1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,151,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,in,[],1629676,,,1610612757,26,33,2022-12-15T01:34:23Z,1510000,False,,,0,,SUB in: I. Roby,[1629676],18,1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,152,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,in,[],1626159,,,1610612757,26,33,2022-12-15T01:34:23Z,1520000,False,,,0,,SUB in: J. Winslow,[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,153,PT01M30.00S,2022-12-15T01:33:32.6Z,1,REGULAR,substitution,in,[],1629014,,,1610612757,26,33,2022-12-15T01:34:23Z,1530000,False,,,0,,SUB in: A. Simons,[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
01:10,154,PT01M10.00S,2022-12-15T01:34:24.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,9.017739816031538,65.19607843137256,1610612757,26,35,2022-12-15T01:36:21Z,1540000,False,-76.0,32.0,1,left,T. Watford 8' driving floating bank Jump Shot (3 PTS),[1630570],2,1610612757.0,POR,driving floating bank,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Left,8.26,Made,,,,,3.0,,,,,,,,,,,,,
01:00,155,PT01M00.00S,2022-12-15T01:34:34.4Z,1,REGULAR,3pt,Jump Shot,[],1630170,78.26872536136662,91.66666666666666,1610612759,26,35,2022-12-15T01:34:51Z,1550000,False,208.0,152.0,1,right,MISS D. Vassell 25' 3PT,[1630170],24,1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
01:00,156,PT01M00.00S,2022-12-15T01:34:34.4Z,1,REGULAR,rebound,defensive,[],1626159,,,1610612757,26,35,2022-12-15T01:34:51Z,1560000,False,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],26,1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Above the Break 3,24+ Right Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:52,157,PT00M52.40S,2022-12-15T01:34:45.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629014,6.258212877792378,49.50980392156863,1610612757,26,37,2022-12-15T01:34:55Z,1570000,False,2.0,6.0,1,left,A. Simons driving DUNK (7 PTS),[1629014],1,1610612757.0,POR,driving,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,7.0,,,,,,,,,,,,,
00:42,158,PT00M42.30S,2022-12-15T01:34:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,87.59855453350855,49.01960784313725,1610612759,28,37,2022-12-15T01:35:06Z,1580000,False,-5.0,64.0,1,right,D. McDermott 6' driving floating Jump Shot (8 PTS) (T. Jones 2 AST),"[203926, 1630200]",17,1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,8.0,,,,,,T. Jones,1630200.0,2.0,,,,,
00:35,160,PT00M35.60S,2022-12-15T01:35:07.3Z,1,REGULAR,3pt,Jump Shot,[],1629014,27.414586070959263,12.009803921568627,1610612757,28,37,2022-12-15T01:37:11Z,1600000,False,190.0,205.0,1,left,MISS A. Simons 27' pullup 3PT,[1629014],1,1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,27.97,Missed,,,,,,,,,,,,,,,,,,
00:31,161,PT00M31.00S,2022-12-15T01:35:11.9Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,28,37,2022-12-15T01:42:17Z,1610000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
00:27,162,PT00M27.30S,2022-12-15T01:35:15.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,63.6826544021025,47.794117647058826,1610612759,28,37,2022-12-15T01:35:35Z,1620000,False,-11.0,289.0,1,right,MISS D. McDermott 28' 3PT,[203926],17,1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,28.91,Missed,,,,,,,,,,,,,,,,,,
00:24,163,PT00M24.10S,2022-12-15T01:35:18.6Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,28,37,2022-12-15T01:35:35Z,1630000,False,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1,1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,
