actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT04M33.00S,2022-12-04T21:24:38.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,94.30026281208936,52.450980392156865,1610612756,17,19,2022-12-04T21:24:48Z,880000,False,12.0,1.0,1,right,C. Payne driving finger roll Layup (2 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,,,,,,,,,,,,,,,,,
90,PT04M17.00S,2022-12-04T21:24:56.1Z,1,REGULAR,2pt,Jump Shot,[],1631103,15.588042049934298,30.637254901960787,1610612759,19,19,2022-12-04T21:25:01Z,890000,False,97.0,94.0,1,left,M. Branham 13' pullup Jump Shot (2 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,13.49,Made,2.0,,,,,,,,,,,,,,,,,
91,PT04M07.00S,2022-12-04T21:25:06.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626164,94.30026281208936,49.50980392156863,1610612756,19,21,2022-12-04T21:27:48Z,900000,False,-2.0,1.0,1,right,D. Booker driving DUNK (8 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.27,Made,8.0,,,,,,,,,,,,,,,,,
92,PT03M53.00S,2022-12-04T21:25:21.8Z,1,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612759,19,21,2022-12-04T21:25:53Z,910000,False,,,0,,C. Payne personal FOUL (1 PF) (Langford 2 FT),"[1626166, 1629641]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1626302.0,1.0,0.0,Langford,1629641.0,,
94,PT03M53.00S,2022-12-04T21:25:48.6Z,1,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,19,21,2022-12-04T21:25:48Z,930000,False,,,0,,MISS R. Langford Free Throw 1 of 2,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
95,PT03M53.00S,2022-12-04T21:25:48.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,19,21,2022-12-04T21:25:48Z,940000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,
96,PT03M53.00S,2022-12-04T21:25:49.5Z,1,REGULAR,substitution,out,[],1628966,,,1610612759,19,21,2022-12-04T21:26:06Z,950000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M53.00S,2022-12-04T21:25:49.5Z,1,REGULAR,substitution,out,[],1626166,,,1610612759,19,21,2022-12-04T21:26:06Z,960000,False,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M53.00S,2022-12-04T21:25:49.5Z,1,REGULAR,substitution,in,[],1629676,,,1610612759,19,21,2022-12-04T21:26:06Z,970000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M53.00S,2022-12-04T21:25:49.5Z,1,REGULAR,substitution,in,[],1629013,,,1610612759,19,21,2022-12-04T21:26:06Z,980000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2022-12-04T21:26:08.0Z,1,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,20,21,2022-12-04T21:26:08Z,990000,False,,,0,,R. Langford Free Throw 2 of 2 (1 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
101,PT03M40.00S,2022-12-04T21:26:21.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,78.79434954007884,88.97058823529412,1610612756,20,24,2022-12-04T21:26:25Z,1000000,False,195.0,147.0,1,right,M. Bridges 24' 3PT  (5 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.4,Made,5.0,,,,,D. Ayton,1629028.0,1.0,,,,,,,,,,
104,PT03M17.00S,2022-12-04T21:27:02.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,27.151773981603156,17.401960784313726,1610612759,20,24,2022-12-04T21:27:08Z,1030000,False,163.0,203.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
105,PT03M13.00S,2022-12-04T21:27:06.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,20,24,2022-12-04T21:27:08Z,1040000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT03M10.00S,2022-12-04T21:27:11.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626164,94.69448094612353,43.872549019607845,1610612756,20,26,2022-12-04T21:30:44Z,1050000,False,-31.0,-3.0,1,right,D. Booker running Layup (10 PTS) (M. Bridges 1 AST),"[1626164, 1628969]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,3.07,Made,10.0,,,,,M. Bridges,1628969.0,1.0,,,,,,,,,,
108,PT03M10.00S,2022-12-04T21:27:15.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629676,,,1610612756,20,26,2022-12-04T21:27:38Z,1070000,False,,,0,,I. Roby shooting personal FOUL (1 PF) (Booker 1 FT),"[1629676, 1626164]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,1.0,0.0,Booker,1626164.0,,
110,PT03M10.00S,2022-12-04T21:27:24.7Z,1,REGULAR,substitution,out,[],1629028,,,1610612756,20,26,2022-12-04T21:27:48Z,1090000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M10.00S,2022-12-04T21:27:24.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612756,20,26,2022-12-04T21:27:48Z,1100000,False,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M10.00S,2022-12-04T21:27:41.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1626164,,,1610612756,20,27,2022-12-04T21:27:41Z,1110000,False,,,0,,D. Booker Free Throw 1 of 1 (11 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
113,PT02M56.00S,2022-12-04T21:27:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,6.389618922470433,51.9607843137255,1610612759,22,27,2022-12-04T21:28:03Z,1120000,False,-10.0,8.0,1,left,R. Langford driving Layup (3 PTS),[1629641],1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,1.24,Made,3.0,,,,,,,,,,,,,,,,,
115,PT02M42.00S,2022-12-04T21:28:10.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,68.80749014454665,68.38235294117648,1610612756,22,27,2022-12-04T21:28:25Z,1140000,False,92.0,241.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
116,PT02M42.00S,2022-12-04T21:28:10.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,22,27,2022-12-04T21:28:25Z,1150000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,115.0,,,,,,,,,,,,,,,,
117,PT02M42.00S,2022-12-04T21:28:20.0Z,1,REGULAR,foul,personal,[],1630688,,,1610612759,22,27,2022-12-04T21:29:08Z,1160000,False,,,0,,I. Wainright loose ball personal FOUL (1 PF),"[1630688, 1631103]",1610612756.0,PHX,loose ball,,,Wainright,I. Wainright,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Branham,1631103.0,,
119,PT02M42.00S,2022-12-04T21:28:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,27,2022-12-04T21:28:28Z,1180000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M42.00S,2022-12-04T21:30:34.1Z,1,REGULAR,substitution,out,[],1631103,,,1610612759,22,27,2022-12-04T21:31:00Z,1190000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M42.00S,2022-12-04T21:30:34.1Z,1,REGULAR,substitution,out,[],1628969,,,1610612759,22,27,2022-12-04T21:31:00Z,1200000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M42.00S,2022-12-04T21:30:34.1Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,22,27,2022-12-04T21:31:00Z,1210000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M42.00S,2022-12-04T21:30:34.1Z,1,REGULAR,substitution,in,[],1627814,,,1610612759,22,27,2022-12-04T21:31:00Z,1220000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M28.00S,2022-12-04T21:31:26.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,14.011169513797633,39.705882352941174,1610612759,24,27,2022-12-04T21:31:36Z,1230000,False,51.0,79.0,1,left,K. Johnson 9' driving Hook (8 PTS) (I. Roby 1 AST),"[1629640, 1629676]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,9.45,Made,8.0,,,,,I. Roby,1629676.0,1.0,,,,,,,,,,
126,PT02M11.00S,2022-12-04T21:31:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629676,,,1610612756,24,27,2022-12-04T21:32:00Z,1250000,False,,,0,,I. Roby shooting personal FOUL (2 PF) (Landale 2 FT),"[1629676, 1629111]",1610612759.0,SAS,shooting,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Landale,1629111.0,,
128,PT02M11.00S,2022-12-04T21:32:14.9Z,1,REGULAR,freethrow,1 of 2,[],1629111,,,1610612756,24,27,2022-12-04T21:32:14Z,1270000,False,,,0,,MISS J. Landale Free Throw 1 of 2,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT02M11.00S,2022-12-04T21:32:14.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,24,27,2022-12-04T21:32:14Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,
130,PT02M11.00S,2022-12-04T21:32:15.7Z,1,REGULAR,substitution,out,[],1629640,,,1610612756,24,27,2022-12-04T21:32:24Z,1290000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M11.00S,2022-12-04T21:32:15.7Z,1,REGULAR,substitution,in,[],1631103,,,1610612756,24,27,2022-12-04T21:32:24Z,1300000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M11.00S,2022-12-04T21:32:29.9Z,1,REGULAR,freethrow,2 of 2,[],1629111,,,1610612756,24,28,2022-12-04T21:32:29Z,1310000,False,,,0,,J. Landale Free Throw 2 of 2 (1 PTS),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
133,PT01M57.00S,2022-12-04T21:32:47.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,28.728646517739815,79.65686274509804,1610612759,24,28,2022-12-04T21:32:52Z,1320000,False,-148.0,218.0,1,left,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
134,PT01M53.00S,2022-12-04T21:32:51.3Z,1,REGULAR,rebound,defensive,[],1627814,,,1610612756,24,28,2022-12-04T21:32:52Z,1330000,False,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,
135,PT01M40.00S,2022-12-04T21:33:04.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,95.48291721419186,52.450980392156865,1610612756,24,28,2022-12-04T21:34:46Z,1340000,False,12.0,-10.0,1,right,MISS D. Lee driving Layup,[1627814],1610612756.0,PHX,driving,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
136,PT01M35.00S,2022-12-04T21:33:09.5Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612756,24,28,2022-12-04T21:33:10Z,1350000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,135.0,1.0,0.0,1.0,,,,,,,,,,,,,
137,PT01M35.00S,2022-12-04T21:33:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,94.40999984741211,50.0,1610612756,24,30,2022-12-04T21:33:08Z,1360000,False,0.0,0.0,1,right,J. Landale tip Layup (3 PTS),[1629111],1610612756.0,PHX,tip,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,0.0,Made,3.0,,,,,,,,,,,,,,,,,
138,PT01M30.00S,2022-12-04T21:33:13.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,14.536793692509855,36.51960784313725,1610612759,26,30,2022-12-04T21:33:26Z,1370000,False,67.0,84.0,1,left,M. Branham 10' driving floating Jump Shot (4 PTS),[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,10.78,Made,4.0,,,,,,,,,,,,,,,,,
139,PT01M24.00S,2022-12-04T21:33:21.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631103,,,1610612756,26,30,2022-12-04T21:33:42Z,1380000,False,,,0,,M. Branham personal FOUL (1 PF) (Shamet 2 FT),"[1631103, 1629013]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,1626302.0,1.0,0.0,Shamet,1629013.0,,
141,PT01M24.00S,2022-12-04T21:33:47.5Z,1,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,26,31,2022-12-04T21:33:47Z,1400000,False,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
142,PT01M24.00S,2022-12-04T21:34:03.2Z,1,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,26,32,2022-12-04T21:34:03Z,1410000,False,,,0,,L. Shamet Free Throw 2 of 2 (2 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
143,PT01M15.00S,2022-12-04T21:34:19.9Z,1,REGULAR,foul,personal,[],1629013,,,1610612759,26,32,2022-12-04T21:34:55Z,1420000,False,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1629676]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Roby,1629676.0,,
145,PT01M13.00S,2022-12-04T21:34:44.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612759,26,32,2022-12-04T21:34:53Z,1440000,False,,,0,,D. Booker shooting personal FOUL (1 PF) (Branham 2 FT),"[1626164, 1631103]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,202049.0,1.0,0.0,Branham,1631103.0,,
147,PT01M13.00S,2022-12-04T21:35:04.9Z,1,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,27,32,2022-12-04T21:35:04Z,1460000,False,,,0,,M. Branham Free Throw 1 of 2 (5 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
148,PT01M13.00S,2022-12-04T21:35:05.7Z,1,REGULAR,substitution,out,[],1629676,,,1610612759,27,32,2022-12-04T21:35:12Z,1470000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M13.00S,2022-12-04T21:35:05.7Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,27,32,2022-12-04T21:35:12Z,1480000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M13.00S,2022-12-04T21:35:22.8Z,1,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,28,32,2022-12-04T21:35:22Z,1490000,False,,,0,,M. Branham Free Throw 2 of 2 (6 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
151,PT01M02.00S,2022-12-04T21:35:36.8Z,1,REGULAR,3pt,Jump Shot,[],1629013,80.1084099868594,7.352941176470589,1610612756,28,35,2022-12-04T21:35:40Z,1500000,False,-213.0,134.0,1,right,L. Shamet 25' 3PT  (5 PTS) (D. Booker 3 AST),"[1629013, 1626164]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.21,Made,5.0,,,,,D. Booker,1626164.0,3.0,,,,,,,,,,
153,PT00M52.90S,2022-12-04T21:35:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,6.652431011826544,54.166666666666664,1610612759,30,35,2022-12-04T21:35:53Z,1520000,False,-21.0,10.0,1,left,T. Jones driving floating bank Jump Shot (4 PTS),[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.31,Made,4.0,,,,,,,,,,,,,,,,,
154,PT00M32.60S,2022-12-04T21:36:10.6Z,1,REGULAR,3pt,Jump Shot,[],1629013,94.95729303547962,96.32352941176471,1610612756,30,35,2022-12-04T21:36:16Z,1530000,False,232.0,-5.0,1,right,MISS L. Shamet pullup 3PT,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
155,PT00M29.10S,2022-12-04T21:36:14.1Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,30,35,2022-12-04T21:36:16Z,1540000,False,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,154.0,2.0,2.0,0.0,,,,,,,,,,,,,
156,PT00M07.60S,2022-12-04T21:36:35.6Z,1,REGULAR,2pt,Jump Shot,[],1630170,21.369908015768726,37.5,1610612759,30,35,2022-12-04T21:36:40Z,1550000,False,62.0,148.0,1,left,MISS D. Vassell 16' turnaround Shot,[1630170],1610612759.0,SAS,turnaround,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,16.1,Missed,,,,,,,,,,,,,,,,,,
157,PT00M05.50S,2022-12-04T21:36:37.7Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612756,30,35,2022-12-04T21:36:40Z,1560000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Right Center,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,,
158,PT00M00.00S,2022-12-04T21:36:44.8Z,1,REGULAR,2pt,Jump Shot,[],1626164,83.13074901445466,71.07843137254902,1610612756,30,35,2022-12-04T21:36:48Z,1570000,False,105.0,106.0,1,right,MISS D. Booker 14' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,14.96,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-12-04T21:36:46.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,30,35,2022-12-04T21:36:46Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Right,,,,158.0,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-12-04T21:37:05.2Z,1,REGULAR,period,end,[],0,,,1610612756,30,35,2022-12-04T21:37:05Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-04T21:39:31.7Z,2,REGULAR,substitution,out,['startperiod'],1629646,,,1610612756,30,35,2022-12-04T21:39:51Z,1600000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-12-04T21:39:31.7Z,2,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,30,35,2022-12-04T21:39:51Z,1610000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-12-04T21:39:31.7Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612756,30,35,2022-12-04T21:39:51Z,1620000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-12-04T21:39:31.7Z,2,REGULAR,substitution,in,['startperiod'],1629006,,,1610612756,30,35,2022-12-04T21:39:51Z,1630000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-12-04T21:39:50.8Z,2,REGULAR,period,start,[],0,,,1610612756,30,35,2022-12-04T21:39:51Z,1640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2022-12-04T21:39:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,94.1688567674113,46.81372549019608,1610612756,30,37,2022-12-04T21:40:09Z,1650000,False,-16.0,2.0,1,right,J. Landale Layup (5 PTS) (J. Okogie 1 AST),"[1629111, 1629006]",1610612756.0,PHX,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,1.61,Made,5.0,,,,,J. Okogie,1629006.0,1.0,,,,,,,,,,
168,PT11M30.00S,2022-12-04T21:40:09.2Z,2,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,30,37,2022-12-04T21:40:17Z,1670000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (1 TO),[1630200],1610612759.0,SAS,bad pass,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,1626302.0,,,,,,
169,PT11M16.00S,2022-12-04T21:40:35.0Z,2,REGULAR,foul,personal,[],1628380,,,1610612756,30,37,2022-12-04T21:40:42Z,1680000,False,,,0,,Z. Collins personal FOUL (3 PF),"[1628380, 1629111]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,3.0,0.0,Landale,1629111.0,,
171,PT11M16.00S,2022-12-04T21:40:54.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612756,30,37,2022-12-04T21:41:00Z,1700000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M16.00S,2022-12-04T21:40:54.3Z,2,REGULAR,substitution,in,[],1629646,,,1610612756,30,37,2022-12-04T21:41:00Z,1710000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M01.00S,2022-12-04T21:41:15.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,78.13731931668858,90.44117647058823,1610612756,30,37,2022-12-04T21:41:48Z,1720000,False,202.0,153.0,1,right,MISS L. Shamet 25' step back 3PT,[1629013],1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
174,PT10M58.00S,2022-12-04T21:41:18.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,30,37,2022-12-04T21:41:48Z,1730000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,173.0,3.0,3.0,0.0,,,,,,,,,,,,,
175,PT10M53.00S,2022-12-04T21:41:23.7Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,30,37,2022-12-04T21:41:32Z,1740000,False,,,0,,D. Vassell bad pass TURNOVER (2 TO),"[1630170, 1630688]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Wainright,1630688.0,,,,,,,
176,PT10M53.00S,2022-12-04T21:41:23.7Z,2,REGULAR,steal,,[],1630688,,,1610612756,30,37,2022-12-04T21:41:25Z,1750000,False,,,0,,I. Wainright STEAL (1 STL),[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
