actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
196,PT10M40.00S,2023-03-16T01:12:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630182,7.835085413929041,47.05882352941176,1610612742,34,30,2023-03-16T01:12:21Z,1940000,False,15.0,21.0,1,left,J. Green cutting finger roll Layup (8 PTS) (C. Wood 1 AST),"[1630182, 1626174]",1610612742.0,DAL,cutting finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,2.57,,,,,C. Wood,1626174.0,1.0,,,,,
198,PT10M21.00S,2023-03-16T01:12:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,81.94809461235218,53.67647058823529,1610612759,34,30,2023-03-16T01:12:40Z,1960000,False,18.0,117.0,1,right,MISS T. Jones 11' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.86,,,,,,,,,,,,
199,PT10M19.00S,2023-03-16T01:12:38.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612742,34,30,2023-03-16T01:12:40Z,1970000,False,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,198.0,6.0,5.0,1.0,,,,,,,,
200,PT10M09.00S,2023-03-16T01:12:47.6Z,2,REGULAR,3pt,Jump Shot,[],1626174,32.802233902759525,65.93137254901961,1610612742,34,33,2023-03-16T01:12:52Z,1980000,False,-80.0,256.0,1,left,C. Wood 26' 3PT  (10 PTS) (J. Hardy 2 AST),"[1626174, 1630702]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,26.79,,,,,J. Hardy,1630702.0,2.0,,,,,
202,PT09M55.00S,2023-03-16T01:13:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,81.42247043363994,50.0,1610612759,34,33,2023-03-16T01:14:09Z,2000000,False,0.0,122.0,1,right,MISS D. McDermott 12' floating Shot,[203926],1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.21,,,,,,,,,,,,
203,PT09M54.00S,2023-03-16T01:13:03.7Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,34,33,2023-03-16T01:14:09Z,2010000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,
205,PT09M50.00S,2023-03-16T01:13:21.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629641,92.32917214191852,54.65686274509803,1610612759,36,33,2023-03-16T01:13:41Z,2030000,False,23.0,20.0,1,right,R. Langford cutting Layup (9 PTS) (D. McDermott 1 AST),"[1629641, 203926]",1610612759.0,SAS,cutting,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,3.04,,,,,D. McDermott,203926.0,1.0,,,,,
207,PT09M31.00S,2023-03-16T01:13:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,8.09789750328515,46.568627450980394,1610612742,36,33,2023-03-16T01:17:11Z,2050000,False,17.0,24.0,1,left,MISS J. Hardy Layup - blocked,"[1630702, 203476]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.92,,,,,,,,,Dieng,203476.0,,
208,PT09M31.00S,2023-03-16T01:13:41.7Z,2,REGULAR,block,,[],203476,,,1610612742,36,33,2023-03-16T01:13:44Z,2060000,False,,,0,,G. Dieng BLOCK (1 BLK),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT09M30.00S,2023-03-16T01:13:42.7Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,36,33,2023-03-16T01:17:11Z,2070000,False,,,0,,C. Wood REBOUND (Off:2 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,,,207.0,7.0,5.0,2.0,,,,,,,,
210,PT09M30.00S,2023-03-16T01:13:51.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,9.017739816031538,45.34313725490196,1610612742,36,33,2023-03-16T01:17:32Z,2080000,False,23.0,32.0,1,left,MISS C. Wood Layup - blocked,"[1626174, 1629641]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.98,,,,,,,,,Langford,1629641.0,,
211,PT09M30.00S,2023-03-16T01:13:51.0Z,2,REGULAR,block,,[],1629641,,,1610612742,36,33,2023-03-16T01:16:12Z,2090000,False,,,0,,R. Langford BLOCK (1 BLK),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT09M29.00S,2023-03-16T01:13:52.0Z,2,REGULAR,rebound,offensive,[],1630702,,,1610612742,36,33,2023-03-16T01:17:32Z,2100000,False,,,0,,J. Hardy REBOUND (Off:1 Def:3),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,210.0,4.0,3.0,1.0,,,,,,,,
213,PT09M27.00S,2023-03-16T01:14:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628467,32.802233902759525,52.69607843137255,1610612742,36,33,2023-03-16T01:17:53Z,2110000,False,-13.0,256.0,1,left,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.62,,,,,,,,,,,,
214,PT09M25.00S,2023-03-16T01:14:03.0Z,2,REGULAR,rebound,offensive,[],1626174,,,1610612742,36,33,2023-03-16T01:17:53Z,2120000,False,,,0,,C. Wood REBOUND (Off:3 Def:5),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,,,,213.0,8.0,5.0,3.0,,,,,,,,
215,PT09M23.00S,2023-03-16T01:14:18.7Z,2,REGULAR,2pt,Layup,['2ndchance'],1626174,17.559132720105126,30.392156862745097,1610612742,36,35,2023-03-16T01:19:19Z,2130000,False,98.0,113.0,1,left,C. Wood 14' putback Layup (12 PTS),[1626174],1610612742.0,DAL,putback,,,Wood,C. Wood,,,,,Mid-Range,8-16 Right,,,,,,Made,12.0,14.93,,,,,,,,,,,,
216,PT09M04.00S,2023-03-16T01:14:22.1Z,2,REGULAR,2pt,Jump Shot,[],1630200,79.84559789750328,30.14705882352941,1610612759,38,35,2023-03-16T01:18:36Z,2140000,False,-99.0,137.0,1,right,T. Jones 16' pullup Jump Shot (5 PTS),[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,Made,5.0,16.92,,,,,,,,,,,,
217,PT08M41.00S,2023-03-16T01:14:30.2Z,2,REGULAR,3pt,Jump Shot,[],1630702,29.517082785808146,77.69607843137256,1610612742,38,35,2023-03-16T01:14:48Z,2150000,False,-138.0,225.0,1,left,MISS J. Hardy 26' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.42,,,,,,,,,,,,
218,PT08M41.00S,2023-03-16T01:14:30.2Z,2,REGULAR,rebound,defensive,[],203476,,,1610612759,38,35,2023-03-16T01:14:48Z,2160000,False,,,0,,G. Dieng REBOUND (Off:1 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Left Center,,,,,,,,,217.0,2.0,1.0,1.0,,,,,,,,
219,PT08M30.00S,2023-03-16T01:14:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,92.59198423127464,60.78431372549019,1610612759,38,35,2023-03-16T01:17:40Z,2170000,False,54.0,17.0,1,right,MISS R. Langford driving floating bank Shot,[1629641],1610612759.0,SAS,driving floating bank,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.65,,,,,,,,,,,,
220,PT08M26.00S,2023-03-16T01:14:45.3Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,38,35,2023-03-16T01:17:40Z,2180000,False,,,0,,R. Bullock REBOUND (Off:0 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,219.0,2.0,2.0,0.0,,,,,,,,
221,PT08M20.00S,2023-03-16T01:14:50.3Z,2,REGULAR,3pt,Jump Shot,[],1630182,6.783837056504599,96.07843137254902,1610612742,38,38,2023-03-16T01:15:32Z,2190000,False,-230.0,11.0,1,left,J. Green 3PT  (11 PTS) (M. Kleber 1 AST),"[1630182, 1628467]",1610612742.0,DAL,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,Made,11.0,23.07,,,,,M. Kleber,1628467.0,1.0,,,,,
223,PT08M20.00S,2023-03-16T01:15:01.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,38,38,2023-03-16T01:15:01Z,2210000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,out,[],1630572,,,1610612759,38,38,2023-03-16T01:17:44Z,2220000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,out,[],1626174,,,1610612759,38,38,2023-03-16T01:17:44Z,2230000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,out,[],1628467,,,1610612759,38,38,2023-03-16T01:17:44Z,2240000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,out,[],1630702,,,1610612759,38,38,2023-03-16T01:17:44Z,2250000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,38,38,2023-03-16T01:17:44Z,2260000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,in,[],201580,,,1610612759,38,38,2023-03-16T01:17:44Z,2270000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,in,[],1630593,,,1610612759,38,38,2023-03-16T01:17:44Z,2280000,False,,,0,,SUB in: M. Wright IV,[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M20.00S,2023-03-16T01:15:28.8Z,2,REGULAR,substitution,in,[],202722,,,1610612759,38,38,2023-03-16T01:17:44Z,2290000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M06.00S,2023-03-16T01:18:06.8Z,2,REGULAR,foul,personal,['2freethrow'],201580,,,1610612759,38,38,2023-03-16T01:18:23Z,2300000,False,,,0,,J. McGee shooting personal FOUL (1 PF) (Langford 2 FT),"[201580, 1629641]",1610612742.0,DAL,shooting,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,1162.0,1.0,0.0,Langford,1629641.0,,,,,,,,,,,,,,,
234,PT08M06.00S,2023-03-16T01:18:32.5Z,2,REGULAR,freethrow,1 of 2,[],1629641,,,1610612759,39,38,2023-03-16T01:18:32Z,2320000,False,,,0,,R. Langford Free Throw 1 of 2 (10 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
235,PT08M06.00S,2023-03-16T01:18:49.6Z,2,REGULAR,freethrow,2 of 2,[],1629641,,,1610612759,40,38,2023-03-16T01:18:49Z,2330000,False,,,0,,R. Langford Free Throw 2 of 2 (11 PTS),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
236,PT07M54.00S,2023-03-16T01:19:02.6Z,2,REGULAR,3pt,Jump Shot,[],202722,31.61957950065703,32.84313725490196,1610612742,40,38,2023-03-16T01:19:10Z,2340000,False,86.0,245.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.93,,,,,,,,,,,,
237,PT07M52.00S,2023-03-16T01:19:04.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,40,38,2023-03-16T01:19:10Z,2350000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,236.0,,,,,,,,,,,
238,PT07M52.00S,2023-03-16T01:19:09.6Z,2,REGULAR,foul,personal,[],201580,,,1610612759,40,38,2023-03-16T01:22:47Z,2360000,False,,,0,,J. McGee loose ball personal FOUL (2 PF),"[201580, 203476]",1610612742.0,DAL,loose ball,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,1162.0,2.0,0.0,Dieng,203476.0,,,,,,,,,,,,,,,
240,PT07M36.00S,2023-03-16T01:19:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,92.06636005256242,46.81372549019608,1610612759,40,38,2023-03-16T01:19:54Z,2380000,False,-16.0,22.0,1,right,MISS R. Langford reverse Layup - blocked,"[1629641, 202722]",1610612759.0,SAS,reverse,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.72,,,,,,,,,Bertans,202722.0,,
241,PT07M36.00S,2023-03-16T01:19:40.6Z,2,REGULAR,block,,[],202722,,,1610612759,40,38,2023-03-16T01:19:44Z,2390000,False,,,0,,D. Bertans BLOCK (1 BLK),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
242,PT07M32.00S,2023-03-16T01:19:44.6Z,2,REGULAR,rebound,defensive,[],1630593,,,1610612742,40,38,2023-03-16T01:19:54Z,2400000,False,,,0,,M. Wright IV REBOUND (Off:0 Def:2),[1630593],1610612742.0,DAL,,,,Wright IV,M. Wright IV,,,,,Restricted Area,0-8 Center,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,
243,PT07M29.00S,2023-03-16T01:19:47.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,8.623521681997373,3.431372549019608,1610612742,40,38,2023-03-16T01:23:26Z,2410000,False,233.0,29.0,1,left,MISS J. Green running 3PT,[1630182],1610612742.0,DAL,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.46,,,,,,,,,,,,
244,PT07M26.00S,2023-03-16T01:19:50.8Z,2,REGULAR,rebound,defensive,[],203926,,,1610612759,40,38,2023-03-16T01:20:10Z,2420000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,
245,PT07M22.00S,2023-03-16T01:19:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,82.9993429697766,51.470588235294116,1610612759,40,38,2023-03-16T01:20:28Z,2430000,False,7.0,107.0,1,right,MISS K. Johnson 10' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.76,,,,,,,,,,,,
246,PT07M19.00S,2023-03-16T01:19:57.3Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,40,38,2023-03-16T01:20:28Z,2440000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,245.0,1.0,1.0,0.0,,,,,,,,
247,PT07M11.00S,2023-03-16T01:20:06.3Z,2,REGULAR,3pt,Jump Shot,[],1630593,29.6484888304862,80.14705882352942,1610612742,40,41,2023-03-16T01:20:39Z,2450000,False,-151.0,226.0,1,left,M. Wright IV 27' 3PT pullup (9 PTS),[1630593],1610612742.0,DAL,pullup,,,Wright IV,M. Wright IV,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,27.18,,,,,,,,,,,,
249,PT06M59.00S,2023-03-16T01:20:21.1Z,2,REGULAR,foul,offensive,[],203926,,,1610612759,40,41,2023-03-16T01:20:45Z,2470000,False,,,0,,D. McDermott offensive FOUL (2 PF),"[203926, 1630593]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,1162.0,2.0,0.0,Wright IV,1630593.0,,,,,,,,,,,,,,,
251,PT06M59.00S,2023-03-16T01:20:21.1Z,2,REGULAR,turnover,offensive foul,[],203926,,,1610612759,40,41,2023-03-16T01:20:21Z,2490000,False,,,0,,D. McDermott offensive foul TURNOVER (1 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,1162.0,,,,,,,,,,,,,,,1.0,,,,
252,PT06M59.00S,2023-03-16T01:20:36.4Z,2,REGULAR,substitution,out,[],203926,,,1610612742,40,41,2023-03-16T01:20:45Z,2500000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M59.00S,2023-03-16T01:20:36.4Z,2,REGULAR,substitution,out,[],1629641,,,1610612742,40,41,2023-03-16T01:20:45Z,2510000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M59.00S,2023-03-16T01:20:36.4Z,2,REGULAR,substitution,in,[],1631104,,,1610612742,40,41,2023-03-16T01:20:45Z,2520000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M59.00S,2023-03-16T01:20:36.4Z,2,REGULAR,substitution,in,[],1628984,,,1610612742,40,41,2023-03-16T01:20:45Z,2530000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M42.00S,2023-03-16T01:20:56.9Z,2,REGULAR,foul,personal,['2freethrow'],203476,,,1610612742,40,41,2023-03-16T01:21:06Z,2540000,False,,,0,,G. Dieng shooting personal FOUL (2 PF) (McGee 2 FT),"[203476, 201580]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,1162.0,2.0,0.0,McGee,201580.0,,,,,,,,,,,,,,,
258,PT06M42.00S,2023-03-16T01:21:21.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201580,,,1610612742,40,42,2023-03-16T01:21:21Z,2560000,False,,,0,,J. McGee Free Throw 1 of 2 (1 PTS),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
259,PT06M42.00S,2023-03-16T01:21:38.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201580,,,1610612742,40,43,2023-03-16T01:21:38Z,2570000,False,,,0,,J. McGee Free Throw 2 of 2 (2 PTS),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
260,PT06M28.00S,2023-03-16T01:21:55.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,91.93495400788436,36.51960784313725,1610612759,40,43,2023-03-16T01:25:31Z,2580000,False,-67.0,23.0,1,right,MISS T. Jones 7' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.13,,,,,,,,,,,,
261,PT06M26.00S,2023-03-16T01:21:57.4Z,2,REGULAR,rebound,offensive,[],203476,,,1610612759,40,43,2023-03-16T01:21:57Z,2590000,False,,,0,,G. Dieng REBOUND (Off:2 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,260.0,3.0,1.0,2.0,,,,,,,,
262,PT06M24.00S,2023-03-16T01:21:59.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203476,92.72339027595268,44.85294117647059,1610612759,40,43,2023-03-16T01:22:04Z,2600000,False,-26.0,16.0,1,right,MISS G. Dieng Layup,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.02,,,,,,,,,,,,
263,PT06M24.00S,2023-03-16T01:21:59.3Z,2,REGULAR,rebound,offensive,[],1631104,,,1610612759,40,43,2023-03-16T01:28:06Z,2610000,False,,,0,,B. Wesley REBOUND (Off:1 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,
264,PT06M14.00S,2023-03-16T01:22:09.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630200,90.22667542706965,96.32352941176471,1610612759,40,43,2023-03-16T01:22:16Z,2620000,False,232.0,39.0,1,right,MISS T. Jones 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.49,,,,,,,,,,,,
265,PT06M14.00S,2023-03-16T01:22:09.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,40,43,2023-03-16T01:22:16Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,264.0,,,,,,,,,,,
267,PT06M06.00S,2023-03-16T01:22:38.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203476,84.97043363994744,41.911764705882355,1610612759,42,43,2023-03-16T01:28:18Z,2650000,False,-40.0,89.0,1,right,G. Dieng 9' fadeaway Jump Shot (2 PTS),[203476],1610612759.0,SAS,fadeaway,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,9.76,,,,,,,,,,,,
268,PT05M52.00S,2023-03-16T01:22:53.1Z,2,REGULAR,3pt,Jump Shot,[],203493,21.895532194480946,6.862745098039216,1610612742,42,46,2023-03-16T01:23:00Z,2660000,False,216.0,153.0,1,left,R. Bullock 26' 3PT  (6 PTS) (M. Wright IV 1 AST),"[203493, 1630593]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,26.46,,,,,M. Wright IV,1630593.0,1.0,,,,,
270,PT05M42.00S,2023-03-16T01:23:04.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,93.11760840998686,53.67647058823529,1610612759,44,46,2023-03-16T01:23:16Z,2680000,False,18.0,12.0,1,right,T. Jones driving Layup (7 PTS),[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.21,,,,,,,,,,,,
271,PT05M29.00S,2023-03-16T01:23:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,5.995400788436268,55.63725490196079,1610612742,44,48,2023-03-16T01:23:21Z,2690000,False,-28.0,4.0,1,left,J. McGee Layup (4 PTS) (M. Wright IV 2 AST),"[201580, 1630593]",1610612742.0,DAL,,,,McGee,J. McGee,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,2.85,,,,,M. Wright IV,1630593.0,2.0,,,,,
273,PT05M18.00S,2023-03-16T01:23:27.3Z,2,REGULAR,3pt,Jump Shot,[],203476,65.91655716162943,47.30392156862745,1610612759,44,48,2023-03-16T01:23:31Z,2710000,False,-13.0,268.0,1,right,MISS G. Dieng 26' 3PT,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.82,,,,,,,,,,,,
274,PT05M15.00S,2023-03-16T01:23:30.3Z,2,REGULAR,rebound,defensive,[],201580,,,1610612742,44,48,2023-03-16T01:23:31Z,2720000,False,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,Above the Break 3,24+ Center,,,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,
275,PT05M09.00S,2023-03-16T01:23:36.3Z,2,REGULAR,3pt,Jump Shot,[],203493,29.517082785808146,73.2843137254902,1610612742,44,48,2023-03-16T01:29:07Z,2730000,False,-116.0,225.0,1,left,MISS R. Bullock 25' step back 3PT,[203493],1610612742.0,DAL,step back,,,Bullock,R. Bullock,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.33,,,,,,,,,,,,
276,PT05M07.00S,2023-03-16T01:23:38.3Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,44,48,2023-03-16T01:23:40Z,2740000,False,,,0,,K. Johnson REBOUND (Off:2 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,275.0,5.0,3.0,2.0,,,,,,,,
277,PT04M58.00S,2023-03-16T01:23:47.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,82.34231274638634,55.63725490196079,1610612759,46,48,2023-03-16T01:23:52Z,2750000,False,28.0,113.0,1,right,T. Jones 11' driving floating Jump Shot (9 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,11.7,,,,,,,,,,,,
