actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,out,[],1631110,,,1610612743,18,18,2022-11-08T02:44:05Z,880000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612743,18,18,2022-11-08T02:44:05Z,890000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,18,18,2022-11-08T02:44:05Z,900000,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,18,18,2022-11-08T02:44:05Z,910000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,in,[],203926,,,1610612743,18,18,2022-11-08T02:44:05Z,920000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,in,[],1628966,,,1610612743,18,18,2022-11-08T02:44:05Z,930000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,18,18,2022-11-08T02:44:05Z,940000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M41.00S,2022-11-08T02:43:51.2Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,18,18,2022-11-08T02:44:05Z,950000,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M37.00S,2022-11-08T02:44:13.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203484,23.340998685939553,48.03921568627451,1610612743,18,20,2022-11-08T02:45:58Z,960000,10.0,167.0,1,left,K. Caldwell-Pope 16' Jump Shot (2 PTS) (N. Jokic 2 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,16.72,Made,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,,,,
98,PT04M17.00S,2022-11-08T02:44:35.8Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612759,18,20,2022-11-08T02:44:40Z,980000,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
99,PT04M17.00S,2022-11-08T02:44:38.2Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,18,20,2022-11-08T02:44:47Z,990000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M17.00S,2022-11-08T02:44:38.2Z,1,REGULAR,substitution,out,[],203932,,,1610612759,18,20,2022-11-08T02:44:47Z,1000000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M17.00S,2022-11-08T02:44:38.2Z,1,REGULAR,substitution,in,[],1626196,,,1610612759,18,20,2022-11-08T02:44:47Z,1010000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2022-11-08T02:44:38.2Z,1,REGULAR,substitution,in,[],201145,,,1610612759,18,20,2022-11-08T02:44:47Z,1020000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M08.00S,2022-11-08T02:45:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628966,93.38042049934296,2.941176470588235,1610612759,18,20,2022-11-08T02:45:14Z,1030000,-235.0,10.0,1,right,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2022-11-08T02:45:12.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,20,2022-11-08T02:45:14Z,1040000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,,,
105,PT04M01.00S,2022-11-08T02:45:18.6Z,1,REGULAR,violation,kicked ball,[],1627751,,,1610612743,18,20,2022-11-08T02:45:24Z,1050000,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,202901.0,,,,,,,,,
106,PT04M01.00S,2022-11-08T02:45:39.9Z,1,REGULAR,substitution,out,[],1627751,,,1610612743,18,20,2022-11-08T02:45:42Z,1060000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2022-11-08T02:45:39.9Z,1,REGULAR,substitution,in,[],1629646,,,1610612743,18,20,2022-11-08T02:45:42Z,1070000,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M56.00S,2022-11-08T02:45:54.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.227332457293031,42.72748161764706,1610612743,18,20,2022-11-08T02:47:43Z,1080000,36.0,15.0,1,left,MISS B. Brown driving Layup,[1628971],1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2022-11-08T02:45:56.5Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,18,20,2022-11-08T02:46:01Z,1090000,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,108.0,1.0,1.0,0.0,,,,,,,,,,,,,,
110,PT03M51.00S,2022-11-08T02:46:04.4Z,1,REGULAR,foul,offensive,[],1626196,,,1610612759,18,20,2022-11-08T02:46:15Z,1100000,,,0,,J. Richardson offensive FOUL (1 PF),"[1626196, 203484]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,
112,PT03M51.00S,2022-11-08T02:46:04.4Z,1,REGULAR,turnover,offensive foul,[],1626196,,,1610612759,18,20,2022-11-08T02:46:04Z,1120000,,,0,,J. Richardson offensive foul TURNOVER (1 TO),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202901.0,,,,,1.0,,,,
113,PT03M37.00S,2022-11-08T02:46:31.2Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612743,18,20,2022-11-08T02:46:37Z,1130000,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202901.0,,,,,1.0,,,,
114,PT03M30.00S,2022-11-08T02:46:50.8Z,1,REGULAR,foul,offensive,[],1629646,,,1610612759,18,20,2022-11-08T02:47:05Z,1140000,,,0,,C. Bassey offensive FOUL (1 PF),"[1629646, 1628971]",1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,1.0,0.0,Brown,1628971.0,,,,,
116,PT03M30.00S,2022-11-08T02:46:50.8Z,1,REGULAR,turnover,offensive foul,[],1629646,,,1610612759,18,20,2022-11-08T02:46:50Z,1160000,,,0,,C. Bassey offensive foul TURNOVER (1 TO),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,,,,,1.0,,,,
117,PT03M20.00S,2022-11-08T02:47:09.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,17.821944809461236,3.6764705882352944,1610612743,18,20,2022-11-08T02:47:13Z,1170000,232.0,115.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
118,PT03M16.00S,2022-11-08T02:47:13.1Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,18,20,2022-11-08T02:47:13Z,1180000,,,0,,C. Bassey REBOUND (Off:0 Def:2),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,,
119,PT03M08.00S,2022-11-08T02:47:20.0Z,1,REGULAR,3pt,Jump Shot,[],1626196,76.16622864651774,6.61764705882353,1610612759,21,20,2022-11-08T02:47:26Z,1190000,-217.0,172.0,1,right,J. Richardson 27' 3PT  (3 PTS) (K. Johnson 1 AST),"[1626196, 1629640]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,27.65,Made,,,,,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,
121,PT02M56.00S,2022-11-08T02:47:32.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,9.06701708278581,55.0015318627451,1610612743,21,22,2022-11-08T02:50:19Z,1210000,-25.0,33.0,1,left,K. Caldwell-Pope cutting Layup (4 PTS) (N. Jokic 3 AST),"[203484, 203999]",1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,4.12,Made,,,,,4.0,N. Jokic,203999.0,3.0,,,,,,,,,,
123,PT02M52.00S,2022-11-08T02:47:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.03745072273325,49.50980392156863,1610612759,23,22,2022-11-08T02:47:56Z,1230000,-2.0,4.0,1,right,K. Johnson driving Layup (12 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,12.0,,,,,,,,,,,,,
124,PT02M52.00S,2022-11-08T02:47:42.9Z,1,REGULAR,foul,personal,['1freethrow'],203999,,,1610612759,23,22,2022-11-08T02:47:55Z,1240000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Johnson 1 FT),"[203999, 1629640]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,2.0,0.0,Johnson,1629640.0,,,,,
126,PT02M52.00S,2022-11-08T02:47:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,23,22,2022-11-08T02:48:12Z,1260000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M52.00S,2022-11-08T02:50:07.8Z,1,REGULAR,substitution,out,[],203484,,,1610612759,23,22,2022-11-08T02:50:33Z,1270000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M52.00S,2022-11-08T02:50:07.8Z,1,REGULAR,substitution,out,[],203999,,,1610612759,23,22,2022-11-08T02:50:33Z,1280000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M52.00S,2022-11-08T02:50:07.8Z,1,REGULAR,substitution,in,[],201599,,,1610612759,23,22,2022-11-08T02:50:33Z,1290000,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M52.00S,2022-11-08T02:50:07.8Z,1,REGULAR,substitution,in,[],1629008,,,1610612759,23,22,2022-11-08T02:50:33Z,1300000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M52.00S,2022-11-08T02:50:53.6Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,23,22,2022-11-08T02:50:56Z,1310000,,,0,,MISS K. Johnson Free Throw 1 of 1,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT02M49.00S,2022-11-08T02:50:56.6Z,1,REGULAR,rebound,defensive,[],201599,,,1610612743,23,22,2022-11-08T02:50:56Z,1320000,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,,,,,,,
136,PT02M28.00S,2022-11-08T02:51:16.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,15.062417871222076,46.81372549019608,1610612743,23,24,2022-11-08T02:51:23Z,1330000,16.0,89.0,1,left,M. Porter Jr. 9' driving floating Jump Shot (8 PTS) (J. Green 1 AST),"[1629008, 201145]",1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.05,Made,,,,,8.0,J. Green,201145.0,1.0,,,,,,,,,,
138,PT02M04.00S,2022-11-08T02:51:41.0Z,1,REGULAR,3pt,Jump Shot,[],1629640,91.5407358738502,96.07843137254902,1610612759,23,24,2022-11-08T02:51:56Z,1350000,230.0,27.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.2,Missed,,,,,,,,,,,,,,,,,,
139,PT02M01.00S,2022-11-08T02:51:44.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,23,24,2022-11-08T02:51:56Z,1360000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,138.0,4.0,4.0,0.0,,,,,,,,,,,,,,
140,PT01M54.00S,2022-11-08T02:51:50.2Z,1,REGULAR,3pt,Jump Shot,[],1628971,4.5499342969776615,94.6078431372549,1610612743,23,24,2022-11-08T02:52:00Z,1370000,-223.0,-10.0,1,left,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,22.32,Missed,,,,,,,,,,,,,,,,,,
141,PT01M49.00S,2022-11-08T02:51:55.2Z,1,REGULAR,rebound,defensive,[],1629646,,,1610612759,23,24,2022-11-08T02:52:00Z,1380000,,,0,,C. Bassey REBOUND (Off:0 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Left Corner 3,24+ Left,,,140.0,3.0,3.0,0.0,,,,,,,,,,,,,,
142,PT01M39.00S,2022-11-08T02:52:07.0Z,1,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,23,24,2022-11-08T02:52:15Z,1390000,,,0,,K. Bates-Diop lost ball out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,lost ball,,,Bates-Diop,K. Bates-Diop,,,,,Left Corner 3,24+ Left,,,,,,,,,,,202007.0,,,,,1.0,,,,
143,PT01M39.00S,2022-11-08T02:52:12.3Z,1,REGULAR,substitution,out,[],1629640,,,1610612743,23,24,2022-11-08T02:52:17Z,1400000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M39.00S,2022-11-08T02:52:12.3Z,1,REGULAR,substitution,in,[],1630170,,,1610612743,23,24,2022-11-08T02:52:17Z,1410000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M20.00S,2022-11-08T02:52:39.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201145,8.54139290407359,72.3077512254902,1610612743,23,26,2022-11-08T02:53:22Z,1420000,-112.0,28.0,1,left,J. Green 11' driving floating bank Jump Shot (2 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,driving floating bank,,,Green,J. Green,,,,,Mid-Range,8-16 Left,11.49,Made,,,,,2.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
147,PT01M09.00S,2022-11-08T02:52:53.2Z,1,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612759,23,26,2022-11-08T02:52:59Z,1440000,,,0,,B. Hyland shooting personal FOUL (1 PF) (Richardson 2 FT),"[1630538, 1626196]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202901.0,1.0,0.0,Richardson,1626196.0,,,,,
149,PT01M09.00S,2022-11-08T02:53:16.8Z,1,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,24,26,2022-11-08T02:53:40Z,1460000,,,0,,J. Richardson Free Throw 1 of 2 (4 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
150,PT01M09.00S,2022-11-08T02:53:16.8Z,1,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,24,26,2022-11-08T02:53:40Z,1470000,,,0,,MISS J. Richardson Free Throw 2 of 2,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
151,PT01M06.00S,2022-11-08T02:53:19.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,24,26,2022-11-08T02:53:40Z,1480000,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,150.0,5.0,5.0,0.0,,,,,,,,,,,,,,
152,PT00M53.30S,2022-11-08T02:53:55.4Z,1,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612743,24,26,2022-11-08T02:54:03Z,1490000,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Jordan 2 FT),"[1628966, 201599]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202901.0,1.0,0.0,Jordan,201599.0,,,,,
154,PT00M53.30S,2022-11-08T02:54:23.9Z,1,REGULAR,freethrow,1 of 2,[],201599,,,1610612743,24,27,2022-11-08T02:54:23Z,1510000,,,0,,D. Jordan Free Throw 1 of 2 (1 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
155,PT00M53.30S,2022-11-08T02:54:44.0Z,1,REGULAR,freethrow,2 of 2,[],201599,,,1610612743,24,28,2022-11-08T02:54:44Z,1520000,,,0,,D. Jordan Free Throw 2 of 2 (2 PTS),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
156,PT00M46.10S,2022-11-08T02:54:56.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,92.85479632063075,50.0,1610612759,26,28,2022-11-08T02:55:01Z,1530000,0.0,15.0,1,right,D. Vassell cutting DUNK (8 PTS) (C. Bassey 1 AST),"[1630170, 1629646]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,C. Bassey,1629646.0,1.0,,,,,,,,,,
158,PT00M35.10S,2022-11-08T02:55:10.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,6.652431011826544,40.44117647058824,1610612743,26,28,2022-11-08T02:55:51Z,1550000,48.0,10.0,1,left,MISS B. Brown driving floating bank Shot,[1628971],1610612743.0,DEN,driving floating bank,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
159,PT00M34.60S,2022-11-08T02:55:10.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,26,28,2022-11-08T02:55:51Z,1560000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,158.0,,,,,,,,,,,,,,,,,
161,PT00M28.60S,2022-11-08T02:55:31.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,8.124589356110377,70.71844362745098,1610612743,26,28,2022-11-08T02:56:56Z,1580000,-104.0,24.0,1,left,MISS M. Porter Jr. 10' driving floating Shot,[1629008],1610612743.0,DEN,driving floating,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,10.63,Missed,,,,,,,,,,,,,,,,,,
162,PT00M26.90S,2022-11-08T02:55:33.1Z,1,REGULAR,rebound,offensive,[],201599,,,1610612743,26,28,2022-11-08T02:56:56Z,1590000,,,0,,D. Jordan REBOUND (Off:1 Def:1),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Mid-Range,8-16 Left,,,161.0,2.0,1.0,1.0,,,,,,,,,,,,,,
163,PT00M26.90S,2022-11-08T02:55:36.2Z,1,REGULAR,turnover,traveling,[],201599,,,1610612743,26,28,2022-11-08T02:56:19Z,1600000,,,0,,D. Jordan traveling TURNOVER (1 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,,,,,1.0,,,,
164,PT00M18.00S,2022-11-08T02:55:59.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629646,94.30026281208936,50.0,1610612759,28,28,2022-11-08T02:56:22Z,1610000,0.0,1.0,1,right,C. Bassey alley-oop DUNK (2 PTS) (J. Richardson 1 AST),"[1629646, 1626196]",1610612759.0,SAS,alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,2.0,J. Richardson,1626196.0,1.0,,,,,,,,,,
166,PT00M03.20S,2022-11-08T02:56:22.1Z,1,REGULAR,turnover,traveling,[],1630538,,,1610612743,28,28,2022-11-08T02:56:29Z,1630000,,,0,,B. Hyland traveling TURNOVER (2 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202901.0,,,,,2.0,,,,
167,PT00M00.30S,2022-11-08T02:56:44.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,70.28580814717478,84.78094362745098,1610612759,28,28,2022-11-08T02:58:38Z,1640000,174.0,227.0,1,right,MISS D. Vassell 28' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,28.58,Missed,,,,,,,,,,,,,,,,,,
168,PT00M00.10S,2022-11-08T02:56:44.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,28,28,2022-11-08T02:58:38Z,1650000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,167.0,,,,,,,,,,,,,,,,,
169,PT00M00.00S,2022-11-08T02:56:47.5Z,1,REGULAR,period,end,[],0,,,1610612759,28,28,2022-11-08T02:56:47Z,1660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-11-08T02:59:32.7Z,2,REGULAR,period,start,[],0,,,1610612743,28,28,2022-11-08T02:59:33Z,1670000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M44.00S,2022-11-08T02:59:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,30.17411300919842,28.676470588235293,1610612743,28,28,2022-11-08T03:02:02Z,1680000,107.0,231.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.45,Missed,,,,,,,,,,,,,,,,,,
172,PT11M41.00S,2022-11-08T02:59:51.3Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,28,28,2022-11-08T02:59:53Z,1690000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT11M36.00S,2022-11-08T02:59:57.6Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612759,28,28,2022-11-08T03:00:06Z,1700000,,,0,,B. Brown shooting personal FOUL (1 PF) (Richardson 2 FT),"[1628971, 1626196]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,Richardson,1626196.0,,,,,
175,PT11M36.00S,2022-11-08T03:00:23.5Z,2,REGULAR,freethrow,1 of 2,[],1626196,,,1610612759,29,28,2022-11-08T03:00:23Z,1720000,,,0,,J. Richardson Free Throw 1 of 2 (5 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
176,PT11M36.00S,2022-11-08T03:00:39.3Z,2,REGULAR,freethrow,2 of 2,[],1626196,,,1610612759,30,28,2022-11-08T03:00:39Z,1730000,,,0,,J. Richardson Free Throw 2 of 2 (6 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
177,PT11M26.00S,2022-11-08T03:00:54.7Z,2,REGULAR,foul,offensive,[],201145,,,1610612743,30,28,2022-11-08T03:01:08Z,1740000,,,0,,J. Green charge offensive FOUL (1 PF),"[201145, 1626196]",1610612743.0,DEN,charge,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202901.0,1.0,0.0,Richardson,1626196.0,,,,,
