actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
249,PT04M22.00S,2023-03-15T00:54:19.5Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,58,52,2023-03-15T00:54:22Z,2370000,False,,,0,,J. Sochan REBOUND (Off:0 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,248.0,5.0,5.0,0.0,,,,,,
250,PT04M16.00S,2023-03-15T00:54:24.4Z,2,REGULAR,turnover,lost ball,[],1628984,,,1610612759,58,52,2023-03-15T00:54:30Z,2380000,False,,,0,,D. Graham lost ball TURNOVER (2 TO),"[1628984, 203914]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,2.0,Harris,203914.0,,,,,,,,,,,,,,,,,
251,PT04M16.00S,2023-03-15T00:54:24.4Z,2,REGULAR,steal,,[],203914,,,1610612753,58,52,2023-03-15T00:54:27Z,2390000,False,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
252,PT04M05.00S,2023-03-15T00:54:35.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628365,16.245072273324574,55.88235294117647,1610612753,58,52,2023-03-15T00:54:47Z,2400000,False,-29.0,100.0,1,left,MISS M. Fultz 10' driving floating Shot,[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.44,Missed,,,,,,,,,,,,,,
253,PT04M01.00S,2023-03-15T00:54:39.1Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612759,58,52,2023-03-15T00:54:39Z,2410000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,252.0,1.0,1.0,0.0,,,,,,
254,PT03M53.00S,2023-03-15T00:54:47.0Z,2,REGULAR,3pt,Jump Shot,[],1630572,84.31340341655716,95.34313725490196,1610612759,58,52,2023-03-15T00:54:52Z,2420000,False,227.0,95.0,1,right,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,24.58,Missed,,,,,,,,,,,,,,
255,PT03M50.00S,2023-03-15T00:54:50.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,58,52,2023-03-15T00:54:52Z,2430000,False,,,0,,P. Banchero REBOUND (Off:0 Def:4),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,254.0,4.0,4.0,0.0,,,,,,
256,PT03M46.00S,2023-03-15T00:54:54.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,7.966491458607096,46.568627450980394,1610612753,58,54,2023-03-15T00:55:02Z,2440000,False,17.0,22.0,1,left,P. Banchero running finger roll Layup (17 PTS),[1631094],1610612753.0,ORL,running finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,2.82,Made,17.0,,,,,,,,,,,,,
257,PT03M34.00S,2023-03-15T00:55:06.3Z,2,REGULAR,2pt,Jump Shot,[],1630170,78.26872536136662,33.82352941176471,1610612759,58,54,2023-03-15T00:55:13Z,2450000,False,-81.0,152.0,1,right,MISS D. Vassell 17' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Left Center,,,,,17.2,Missed,,,,,,,,,,,,,,
258,PT03M30.00S,2023-03-15T00:55:10.3Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,58,54,2023-03-15T00:55:13Z,2460000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,257.0,1.0,1.0,0.0,,,,,,
259,PT03M25.00S,2023-03-15T00:55:15.0Z,2,REGULAR,3pt,Jump Shot,[],1628976,7.178055190538765,4.6568627450980395,1610612753,58,54,2023-03-15T00:55:23Z,2470000,False,227.0,15.0,1,left,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,22.72,Missed,,,,,,,,,,,,,,
260,PT03M21.00S,2023-03-15T00:55:19.0Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,58,54,2023-03-15T00:55:23Z,2480000,False,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,259.0,4.0,4.0,0.0,,,,,,
261,PT03M11.00S,2023-03-15T00:55:29.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,93.11760840998686,55.14705882352941,1610612759,60,54,2023-03-15T00:55:34Z,2490000,False,26.0,12.0,1,right,Z. Collins Layup (15 PTS) (D. Graham 2 AST),"[1628380, 1628984]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,2.84,Made,15.0,D. Graham,1628984.0,2.0,,,,,,,,,,
263,PT02M51.00S,2023-03-15T00:55:50.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,6.915243101182654,42.15686274509804,1610612753,60,54,2023-03-15T00:55:58Z,2510000,False,39.0,13.0,1,left,MISS G. Harris driving finger roll Layup,[203914],1610612753.0,ORL,driving finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,4.11,Missed,,,,,,,,,,,,,,
264,PT02M47.00S,2023-03-15T00:55:54.2Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612759,60,54,2023-03-15T00:55:58Z,2520000,False,,,0,,D. Graham REBOUND (Off:0 Def:2),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,,,
265,PT02M44.00S,2023-03-15T00:55:57.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631110,92.85479632063075,50.245098039215684,1610612759,62,54,2023-03-15T00:57:26Z,2530000,False,1.0,15.0,1,right,J. Sochan running alley-oop DUNK (11 PTS) (S. Mamukelashvili 2 AST),"[1631110, 1630572]",1610612759.0,SAS,running alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,1.47,Made,11.0,S. Mamukelashvili,1630572.0,2.0,,,,,,,,,,
267,PT02M44.00S,2023-03-15T00:56:14.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,62,54,2023-03-15T00:56:14Z,2550000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612753,62,54,2023-03-15T00:57:46Z,2560000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,out,[],1630170,,,1610612753,62,54,2023-03-15T00:57:46Z,2570000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,out,[],1630284,,,1610612753,62,54,2023-03-15T00:57:46Z,2580000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,62,54,2023-03-15T00:57:46Z,2590000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,in,[],1631104,,,1610612753,62,54,2023-03-15T00:57:46Z,2600000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,in,[],203926,,,1610612753,62,54,2023-03-15T00:57:46Z,2610000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,62,54,2023-03-15T00:57:46Z,2620000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M44.00S,2023-03-15T00:57:12.3Z,2,REGULAR,substitution,in,[],1630591,,,1610612753,62,54,2023-03-15T00:57:46Z,2630000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M31.00S,2023-03-15T00:57:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,10.33180026281209,49.754901960784316,1610612753,62,56,2023-03-15T00:57:56Z,2640000,False,1.0,45.0,1,left,P. Banchero driving finger roll Layup (19 PTS) (M. Fultz 3 AST),"[1631094, 1628365]",1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.46,Made,19.0,M. Fultz,1628365.0,3.0,,,,,,,,,,
277,PT02M16.00S,2023-03-15T00:58:03.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,87.20433639947439,49.754901960784316,1610612759,62,56,2023-03-15T00:59:04Z,2650000,False,-1.0,68.0,1,right,MISS Z. Collins 6' Layup,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.78,Missed,,,,,,,,,,,,,,
278,PT02M16.00S,2023-03-15T00:58:03.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,62,56,2023-03-15T00:59:04Z,2660000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,277.0,,,,,,,,,
281,PT02M08.00S,2023-03-15T00:58:35.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631110,67.62483574244416,58.82352941176471,1610612759,62,56,2023-03-15T00:58:42Z,2680000,False,44.0,252.0,1,right,MISS J. Sochan 25' pullup 3PT,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,25.56,Missed,,,,,,,,,,,,,,
282,PT02M05.00S,2023-03-15T00:58:38.6Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,62,56,2023-03-15T00:58:38Z,2690000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,,,281.0,1.0,0.0,1.0,,,,,,
283,PT02M02.00S,2023-03-15T00:58:41.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631110,93.77463863337714,52.69607843137255,1610612759,64,56,2023-03-15T00:58:48Z,2700000,False,13.0,6.0,1,right,J. Sochan alley-oop DUNK (13 PTS) (S. Mamukelashvili 3 AST),"[1631110, 1630572]",1610612759.0,SAS,alley-oop,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,1.48,Made,13.0,S. Mamukelashvili,1630572.0,3.0,,,,,,,,,,
285,PT01M42.00S,2023-03-15T00:59:00.7Z,2,REGULAR,2pt,Jump Shot,[],1631094,26.62614980289093,50.49019607843137,1610612753,64,56,2023-03-15T00:59:08Z,2720000,False,-2.0,198.0,1,left,MISS P. Banchero 19' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,19.78,Missed,,,,,,,,,,,,,,
286,PT01M39.00S,2023-03-15T00:59:03.7Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,64,56,2023-03-15T00:59:08Z,2730000,False,,,0,,M. Wagner REBOUND (Off:1 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,285.0,3.0,2.0,1.0,,,,,,
287,PT01M37.00S,2023-03-15T00:59:06.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,34.11629434954008,48.03921568627451,1610612753,64,56,2023-03-15T00:59:11Z,2740000,False,10.0,268.0,1,left,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,26.84,Missed,,,,,,,,,,,,,,
288,PT01M37.00S,2023-03-15T00:59:06.0Z,2,REGULAR,rebound,offensive,[],1628365,,,1610612753,64,56,2023-03-15T00:59:11Z,2750000,False,,,0,,M. Fultz REBOUND (Off:1 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,,,,,,,,,287.0,2.0,1.0,1.0,,,,,,
289,PT01M32.00S,2023-03-15T00:59:11.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629021,32.53942181340342,63.48039215686274,1610612753,64,59,2023-03-15T00:59:17Z,2760000,False,-67.0,253.0,1,left,M. Wagner 26' 3PT  (6 PTS) (M. Fultz 4 AST),"[1629021, 1628365]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,26.22,Made,6.0,M. Fultz,1628365.0,4.0,,,,,,,,,,
291,PT01M10.00S,2023-03-15T00:59:33.0Z,2,REGULAR,3pt,Jump Shot,[],1631110,66.17936925098554,47.794117647058826,1610612759,64,59,2023-03-15T00:59:39Z,2780000,False,-11.0,265.0,1,right,MISS J. Sochan 26' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,26.56,Missed,,,,,,,,,,,,,,
292,PT01M05.00S,2023-03-15T00:59:38.0Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,64,59,2023-03-15T00:59:39Z,2790000,False,,,0,,M. Wagner REBOUND (Off:1 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,291.0,4.0,3.0,1.0,,,,,,
293,PT00M59.00S,2023-03-15T00:59:44.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,20.18725361366623,51.71568627450981,1610612753,64,61,2023-03-15T01:00:35Z,2800000,False,-9.0,137.0,1,left,J. Suggs 13' driving floating Jump Shot (7 PTS) (M. Wagner 1 AST),"[1630591, 1629021]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,13.76,Made,7.0,M. Wagner,1629021.0,1.0,,,,,,,,,,
295,PT00M43.40S,2023-03-15T01:00:03.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,86.94152431011827,49.50980392156863,1610612759,64,61,2023-03-15T01:00:52Z,2820000,False,-2.0,70.0,1,right,MISS Z. Collins 7' turnaround Hook,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.02,Missed,,,,,,,,,,,,,,
296,PT00M43.40S,2023-03-15T01:00:03.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,64,61,2023-03-15T01:00:21Z,2830000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,295.0,,,,,,,,,
298,PT00M34.60S,2023-03-15T01:00:30.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628380,67.7562417871222,48.77450980392157,1610612759,67,61,2023-03-15T01:00:35Z,2850000,False,-6.0,251.0,1,right,Z. Collins 25' 3PT  (18 PTS) (J. Sochan 1 AST),"[1628380, 1631110]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,25.07,Made,18.0,J. Sochan,1631110.0,1.0,,,,,,,,,,
300,PT00M29.80S,2023-03-15T01:00:38.6Z,2,REGULAR,foul,personal,[],1631104,,,1610612753,67,61,2023-03-15T01:00:51Z,2870000,False,,,0,,B. Wesley personal FOUL (1 PF),"[1631104, 1628365]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Center,,,,1151.0,,,,,,,,,,,,,1.0,0.0,Fultz,1628365.0
303,PT00M15.30S,2023-03-15T01:01:27.9Z,2,REGULAR,3pt,Jump Shot,[],203914,11.12023653088042,96.56862745098039,1610612753,67,61,2023-03-15T01:01:36Z,2900000,False,-233.0,52.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,,23.85,Missed,,,,,,,,,,,,,,
304,PT00M07.70S,2023-03-15T01:01:35.5Z,2,REGULAR,rebound,offensive,[],203914,,,1610612753,67,61,2023-03-15T01:01:36Z,2910000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,,,303.0,1.0,0.0,1.0,,,,,,
305,PT00M01.70S,2023-03-15T01:01:41.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,10.726018396846255,51.225490196078425,1610612753,67,61,2023-03-15T01:02:56Z,2920000,False,-6.0,48.0,1,left,MISS M. Fultz finger roll Layup,[1628365],1610612753.0,ORL,finger roll,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.87,Missed,,,,,,,,,,,,,,
306,PT00M01.70S,2023-03-15T01:01:41.5Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,67,61,2023-03-15T01:01:46Z,2930000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,305.0,2.0,1.0,1.0,,,,,,
307,PT00M00.00S,2023-03-15T01:01:54.1Z,2,REGULAR,period,end,[],0,,,1610612759,67,61,2023-03-15T01:01:54Z,2940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612759,67,61,2023-03-15T01:16:45Z,2950000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,67,61,2023-03-15T01:16:45Z,2960000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,67,61,2023-03-15T01:16:45Z,2970000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612759,67,61,2023-03-15T01:16:45Z,2980000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,out,['startperiod'],1630591,,,1610612759,67,61,2023-03-15T01:16:45Z,2990000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,67,61,2023-03-15T01:16:45Z,3000000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,in,['startperiod'],1630170,,,1610612759,67,61,2023-03-15T01:16:45Z,3010000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,in,['startperiod'],1628984,,,1610612759,67,61,2023-03-15T01:16:45Z,3020000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612759,67,61,2023-03-15T01:16:45Z,3030000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-03-15T01:16:18.3Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612759,67,61,2023-03-15T01:16:45Z,3040000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-03-15T01:17:04.2Z,3,REGULAR,period,start,[],0,,,1610612759,67,61,2023-03-15T01:17:04Z,3050000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M38.00S,2023-03-15T01:17:26.0Z,3,REGULAR,3pt,Jump Shot,[],1628380,32.670827858081466,59.31372549019608,1610612759,70,61,2023-03-15T01:17:32Z,3060000,False,-47.0,255.0,1,left,Z. Collins 25' 3PT  (21 PTS) (D. Graham 3 AST),"[1628380, 1628984]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,,,25.88,Made,21.0,D. Graham,1628984.0,3.0,,,,,,,,,,
321,PT11M19.00S,2023-03-15T01:17:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,92.85479632063075,45.09803921568628,1610612753,70,63,2023-03-15T01:17:55Z,3080000,False,-25.0,15.0,1,right,W. Carter Jr. reverse Layup (11 PTS) (F. Wagner 2 AST),"[1628976, 1630532]",1610612753.0,ORL,reverse,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,2.86,Made,11.0,F. Wagner,1630532.0,2.0,,,,,,,,,,
323,PT11M07.00S,2023-03-15T01:17:57.0Z,3,REGULAR,3pt,Jump Shot,[],1628966,7.30946123521682,3.9215686274509802,1610612759,73,63,2023-03-15T01:18:02Z,3100000,False,230.0,16.0,1,left,K. Bates-Diop 3PT  (9 PTS) (D. Vassell 3 AST),"[1628966, 1630170]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,,,,,23.1,Made,9.0,D. Vassell,1630170.0,3.0,,,,,,,,,,
326,PT10M45.00S,2023-03-15T01:18:34.5Z,3,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612753,73,63,2023-03-15T01:18:49Z,3130000,False,,,0,,J. Sochan shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631110, 1631094]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,,,,,1.0,0.0,Banchero,1631094.0
328,PT10M45.00S,2023-03-15T01:19:01.3Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,73,64,2023-03-15T01:19:01Z,3150000,False,,,0,,P. Banchero Free Throw 1 of 2 (20 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
329,PT10M45.00S,2023-03-15T01:19:17.8Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,73,64,2023-03-15T01:19:17Z,3160000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
330,PT10M42.00S,2023-03-15T01:19:19.4Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,73,64,2023-03-15T01:19:19Z,3170000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,329.0,2.0,1.0,1.0,,,,,,
331,PT10M28.00S,2023-03-15T01:19:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,4.155716162943495,37.99019607843137,1610612759,75,64,2023-03-15T01:19:42Z,3180000,False,60.0,-13.0,1,left,D. Vassell 6' driving floating Jump Shot (5 PTS) (Z. Collins 2 AST),"[1630170, 1628380]",1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.15,Made,5.0,Z. Collins,1628380.0,2.0,,,,,,,,,,
333,PT10M08.00S,2023-03-15T01:19:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,87.72996057818659,49.754901960784316,1610612753,75,64,2023-03-15T01:19:59Z,3200000,False,-1.0,63.0,1,right,MISS M. Fultz 6' floating Shot,[1628365],1610612753.0,ORL,floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.28,Missed,,,,,,,,,,,,,,
334,PT10M06.00S,2023-03-15T01:19:55.5Z,3,REGULAR,rebound,offensive,[],1628365,,,1610612753,75,64,2023-03-15T01:19:55Z,3210000,False,,,0,,M. Fultz REBOUND (Off:2 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,333.0,3.0,1.0,2.0,,,,,,
