actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
40,PT08M48.00S,2026-02-04T03:16:20.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,6,9,2026-02-04T03:16:20Z,400000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,39.0,4.0,2.0,2.0,,,,,,,,,,,
41,PT08M42.00S,2026-02-04T03:16:26.1Z,1,REGULAR,3pt,Jump Shot,[],1631230,5.206964520367937,95.58823529411765,1610612755,6,9,2026-02-04T03:16:30Z,410000,False,-228.0,-4.0,1,left,MISS D. Barlow 3PT,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Left Corner 3,24+ Left,,,,22.79,Missed,,,,,,,,,,,,,,,
42,PT08M39.00S,2026-02-04T03:16:29.1Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,6,9,2026-02-04T03:16:30Z,420000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M26.00S,2026-02-04T03:16:43.3Z,1,REGULAR,turnover,out-of-bounds,[],1641764,,,1610612744,6,9,2026-02-04T03:16:52Z,430000,False,,,0,,B. Podziemski lost ball out-of-bounds TURNOVER (2 TO),[1641764],1610612744.0,GSW,lost ball,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,2.0,,,,,,,,,,,,,,,200834.0,,,,
45,PT08M08.00S,2026-02-04T03:17:06.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642845,13.485545335085414,39.950980392156865,1610612755,6,9,2026-02-04T03:17:12Z,450000,False,50.0,74.0,1,left,MISS V. Edgecombe 8' turnaround fadeaway Shot,[1642845],1610612755.0,PHI,turnaround fadeaway,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,,,,8.97,Missed,,,,,,,,,,,,,,,
46,PT08M04.00S,2026-02-04T03:17:10.8Z,1,REGULAR,rebound,offensive,[],203083,,,1610612755,6,9,2026-02-04T03:17:12Z,460000,False,,,0,,A. Drummond REBOUND (Off:3 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Right,,,,,,45.0,5.0,2.0,3.0,,,,,,,,,,,
47,PT08M01.00S,2026-02-04T03:17:14.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,26.888961892247043,86.27450980392157,1610612755,6,9,2026-02-04T03:17:17Z,470000,False,-181.0,200.0,1,left,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,27.02,Missed,,,,,,,,,,,,,,,
48,PT07M58.00S,2026-02-04T03:17:17.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,6,9,2026-02-04T03:17:17Z,480000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,
49,PT07M51.00S,2026-02-04T03:17:24.0Z,1,REGULAR,3pt,Jump Shot,[],201143,83.83705650459922,97.32689950980392,1610612744,9,9,2026-02-04T03:17:38Z,490000,False,237.0,99.0,1,right,A. Horford 25' 3PT  (3 PTS) (B. Podziemski 2 AST),"[201143, 1641764]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,25.66,Made,,,,,3.0,B. Podziemski,1641764.0,2.0,,,,,,,
51,PT07M33.00S,2026-02-04T03:17:40.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,27.151773981603156,15.686274509803921,1610612755,9,12,2026-02-04T03:17:43Z,510000,False,172.0,203.0,1,left,K. Oubre Jr. 26' 3PT  (3 PTS) (D. Barlow 1 AST),"[1626162, 1631230]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.56,Made,,,,,3.0,D. Barlow,1631230.0,1.0,,,,,,,
54,PT07M23.00S,2026-02-04T03:18:04.1Z,1,REGULAR,turnover,bad pass,[],1641764,,,1610612744,9,12,2026-02-04T03:35:10Z,540000,False,,,0,,B. Podziemski bad pass TURNOVER (3 TO),"[1641764, 1630178]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,3.0,Maxey,1630178.0,,,,,,,,,,,,,1628953.0,,,,
164,PT07M23.00S,2026-02-04T03:18:04.1Z,1,REGULAR,steal,,[],1630178,,,1610612755,9,12,2026-02-04T03:35:10Z,545000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
55,PT07M23.00S,2026-02-04T03:18:09.2Z,1,REGULAR,substitution,out,[],1630611,,,1610612755,9,12,2026-02-04T03:18:11Z,550000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M23.00S,2026-02-04T03:18:09.2Z,1,REGULAR,substitution,in,[],1642954,,,1610612755,9,12,2026-02-04T03:18:11Z,560000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M10.00S,2026-02-04T03:18:27.3Z,1,REGULAR,foul,personal,['2freethrow'],201143,,,1610612755,9,12,2026-02-04T03:18:43Z,570000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[201143, 1626162]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628481.0,1.0,0.0,Oubre Jr.,1626162.0
59,PT07M10.00S,2026-02-04T03:18:54.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,9,13,2026-02-04T03:18:54Z,590000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (4 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
60,PT07M10.00S,2026-02-04T03:18:55.1Z,1,REGULAR,substitution,out,[],1641764,,,1610612755,9,13,2026-02-04T03:18:58Z,600000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M10.00S,2026-02-04T03:18:55.1Z,1,REGULAR,substitution,in,[],1630311,,,1610612755,9,13,2026-02-04T03:18:58Z,610000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M10.00S,2026-02-04T03:19:15.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,9,14,2026-02-04T03:19:15Z,620000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (5 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
63,PT06M59.00S,2026-02-04T03:19:29.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,88.78120893561103,3.431372549019608,1610612744,9,14,2026-02-04T03:19:33Z,630000,False,-233.0,53.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,,,,23.88,Missed,,,,,,,,,,,,,,,
64,PT06M56.00S,2026-02-04T03:19:32.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,9,14,2026-02-04T03:19:33Z,640000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,
65,PT06M44.00S,2026-02-04T03:19:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642845,13.92904073587385,63.748468137254896,1610612755,9,16,2026-02-04T03:19:49Z,650000,False,-69.0,78.0,1,left,V. Edgecombe 10' pullup Jump Shot (4 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Left,,,,10.42,Made,,,,,4.0,,,,,,,,,,
67,PT06M37.00S,2026-02-04T03:20:01.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,9,16,2026-02-04T03:20:01Z,670000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2026-02-04T03:22:29.0Z,1,REGULAR,substitution,out,[],1630541,,,1610612744,9,16,2026-02-04T03:22:53Z,680000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2026-02-04T03:22:29.0Z,1,REGULAR,substitution,in,[],1629001,,,1610612744,9,16,2026-02-04T03:22:53Z,690000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M24.00S,2026-02-04T03:23:30.0Z,1,REGULAR,3pt,Jump Shot,[],1630311,70.90998685939553,76.9607843137255,1610612744,9,16,2026-02-04T03:23:35Z,700000,False,135.0,221.0,1,right,MISS P. Spencer 25' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,25.88,Missed,,,,,,,,,,,,,,,
71,PT06M21.00S,2026-02-04T03:23:33.0Z,1,REGULAR,rebound,offensive,[],1642954,,,1610612744,9,16,2026-02-04T03:23:35Z,710000,False,,,0,,W. Richard REBOUND (Off:1 Def:0),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,,,,,,70.0,1.0,0.0,1.0,,,,,,,,,,,
72,PT06M16.00S,2026-02-04T03:23:37.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203110,66.96780551905388,44.85294117647059,1610612744,12,16,2026-02-04T03:23:41Z,720000,False,-26.0,258.0,1,right,D. Green 25' 3PT  (3 PTS) (A. Horford 2 AST),"[203110, 201143]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,25.93,Made,,,,,3.0,A. Horford,201143.0,2.0,,,,,,,
74,PT05M56.00S,2026-02-04T03:23:57.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,5.469776609724048,4.411764705882353,1610612755,12,16,2026-02-04T03:24:00Z,740000,False,228.0,-1.0,1,left,MISS T. Maxey fadeaway 3PT,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,22.79,Missed,,,,,,,,,,,,,,,
75,PT05M54.00S,2026-02-04T03:23:59.0Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,12,16,2026-02-04T03:24:00Z,750000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,74.0,2.0,2.0,0.0,,,,,,,,,,,
76,PT05M50.00S,2026-02-04T03:24:04.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201143,70.90998685939553,79.65686274509804,1610612744,15,16,2026-02-04T03:24:08Z,760000,False,148.0,221.0,1,right,A. Horford 26' 3PT running (6 PTS) (D. Green 1 AST),"[201143, 203110]",1610612744.0,GSW,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,26.61,Made,,,,,6.0,D. Green,203110.0,1.0,,,,,,,
